gene_id	chisq	pvalue	adj_pvalue	ExDp	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
DUT	7.88687304631998	0.00497948815163559	0.0208417490509635	0.260869565217391	1	-0.739130434782609	chr15:48342420:+_vs_chr15:48342544:+	-1.47826086956522	chr15:48342420:+;chr15:48342544:+	proximal	TRUE
ILF3	12.684468213061	0.00537111122688515	0.0223796301120215	0.510548523206751	0.5	0.0105485232067511	chr19:10681104:+_vs_chr19:10683493:+	-0.548372513562387	chr19:10677234:+;chr19:10681104:+;chr19:10683493:+;chr19:10689844:+	proximal	TRUE
HSPD1	16.5439982798473	0.00545095610839952	0.0226104681626438	0.641025641025641	0.709433962264151	-0.0684083212385098	chr2:197488453:-_vs_chr2:197486584:-	-0.364457345589421	chr2:197486584:-;chr2:197486939:-;chr2:197488310:-;chr2:197488453:-;chr2:197489065:-;chr2:197493442:-	proximal	TRUE
FDFT1	10.3708414919414	0.0055975809601423	0.0229830268393256	0.608108108108108	0.588709677419355	0.0193984306887532	chr8:11838962:+_vs_chr8:11839298:+	0.428073234524847	chr8:11838667:+;chr8:11838962:+;chr8:11839298:+	distal	TRUE
RBM25	18.2641483090759	0.00560489264154709	0.0229830268393256	0.576811594202899	0.496031746031746	0.0807798481711525	chr14:73106039:+_vs_chr14:73120789:+	0.268737060041408	chr14:73101179:+;chr14:73106039:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+;chr14:73120789:+	distal	TRUE
CCDC90B	10.3645160744596	0.00561531250344605	0.0229830268393256	0.840425531914894	0.607142857142857	0.233282674772037	chr11:83261762:-_vs_chr11:83261456:-	0.609422492401216	chr11:83261456:-;chr11:83261762:-;chr11:83273662:-	distal	TRUE
CTR9	7.62097133190883	0.00576934053079848	0.0235094272730775	0.6875	0.133333333333333	0.554166666666667	chr11:10755115:+_vs_chr11:10773253:+	1.10833333333333	chr11:10755115:+;chr11:10773253:+	distal	TRUE
DNM1L	7.54285714285714	0.00602484301580912	0.0244428938141379	0.266666666666667	1	-0.733333333333333	chr12:32708204:+_vs_chr12:32740174:+	-1.46666666666667	chr12:32708204:+;chr12:32740174:+	proximal	TRUE
CARHSP1	7.5002987496869	0.006168875919572	0.024917948583424	0.396825396825397	0.661016949152542	-0.264191552327146	chr16:8854913:-_vs_chr16:8852947:-	-0.528383104654291	chr16:8852947:-;chr16:8854913:-	proximal	TRUE
HP1BP3	12.3149601946042	0.00637855374791945	0.0256466555170102	0.549019607843137	0.394736842105263	0.154282765737874	chr1:20776600:-_vs_chr1:20767585:-	0.36687306501548	chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20776600:-	distal	TRUE
SMOC1	7.42840136443763	0.00642023527399926	0.0256466555170102	0.272727272727273	0.842105263157895	-0.569377990430622	chr14:70030465:+_vs_chr14:70031177:+	-1.13875598086124	chr14:70030465:+;chr14:70031177:+	proximal	TRUE
TPM4	7.4249787548622	0.00643245846480687	0.0256466555170102	0.826086956521739	0.413793103448276	0.412293853073463	chr19:16102197:+_vs_chr19:16102357:+	0.824587706146926	chr19:16102197:+;chr19:16102357:+	distal	TRUE
LUC7L3	19.5977172402699	0.00650740342911415	0.0258341123258824	0.460662525879917	0.43984962406015	0.0208129018197668	chr17:50744685:+_vs_chr17:50745898:+	-0.280701754385965	chr17:50743777:+;chr17:50744685:+;chr17:50744801:+;chr17:50745898:+;chr17:50746590:+;chr17:50752076:+;chr17:50752301:+;chr17:50752644:+	proximal	TRUE
MACF1	9.98079477653946	0.00680296053828899	0.0268920448628945	0.339285714285714	0.0277777777777778	0.311507936507937	chr1:39284395:+_vs_chr1:39435668:+	0.623015873015873	chr1:39284395:+;chr1:39285142:+;chr1:39435668:+	distal	TRUE
CADM1	9.96970899470899	0.00684077330566363	0.0269264481180377	0.202380952380952	0	0.202380952380952	chr11:115176489:-_vs_chr11:115174048:-	0.416666666666667	chr11:115173892:-;chr11:115174048:-;chr11:115176489:-	distal	TRUE
CENPV	12.0921784410761	0.0070739749361278	0.0277263848132128	0.80327868852459	0.78544061302682	0.0178380754977703	chr17:16348150:-_vs_chr17:16348061:-	0.272281891840965	chr17:16342537:-;chr17:16347508:-;chr17:16348061:-;chr17:16348150:-	distal	TRUE
ARL6IP5	9.8102766798419	0.00740841813204177	0.0289147121187284	0.623188405797101	0.5	0.123188405797101	chr3:69105388:+_vs_chr3:69106053:+	1.23188405797101	chr3:69104929:+;chr3:69105388:+;chr3:69106053:+	distal	TRUE
MRPS7	7.02513930061484	0.00803732187600981	0.0312374904844919	0.636363636363636	1	-0.363636363636364	chr17:75266243:+_vs_chr17:75266363:+	-0.727272727272727	chr17:75266243:+;chr17:75266363:+	proximal	TRUE
CNBP	9.62635997699828	0.00812199075082511	0.0314344830314361	0.607692307692308	0.378378378378378	0.229313929313929	chr3:129169956:-_vs_chr3:129169484:-	0.458627858627859	chr3:129169484:-;chr3:129169577:-;chr3:129169956:-	distal	TRUE
RAD23B	9.6129662004662	0.00817656535141761	0.0314410588995566	0.694444444444444	0.307692307692308	0.386752136752137	chr9:107302076:+_vs_chr9:107330882:+	0.773504273504274	chr9:107302076:+;chr9:107330444:+;chr9:107330882:+	distal	TRUE
NDUFA2	6.99108450670951	0.00819167048085745	0.0314410588995566	0.256410256410256	0.636363636363636	-0.37995337995338	chr5:140645476:-_vs_chr5:140645367:-	-0.75990675990676	chr5:140645367:-;chr5:140645476:-	proximal	TRUE
AP3S1	9.52874044886429	0.00852825743970049	0.0325976782302601	0.529411764705882	0.763157894736842	-0.23374613003096	chr5:115913493:+_vs_chr5:115913984:+	-0.609907120743034	chr5:115913493:+;chr5:115913984:+;chr5:115914081:+	proximal	TRUE
FHL1	6.91140895717555	0.00856474749851799	0.0326024338935356	0.760869565217391	0.976190476190476	-0.215320910973085	chrX:136210262:+_vs_chrX:136211354:+	-0.43064182194617	chrX:136210262:+;chrX:136211354:+	proximal	TRUE
SEPTIN7	11.6327589006075	0.0087531325768933	0.0331829821050258	0.258215962441315	0.287878787878788	-0.0296628254374733	chr7:35898297:+_vs_chr7:35903104:+	-0.230857874519846	chr7:35882569:+;chr7:35898297:+;chr7:35903104:+;chr7:35905307:+	proximal	TRUE
MEIS3	6.85199485199485	0.00885423561388498	0.0333018758408895	0.837837837837838	0.285714285714286	0.552123552123552	chr19:47415876:-_vs_chr19:47403124:-	1.1042471042471	chr19:47403124:-;chr19:47415876:-	distal	TRUE
ENOPH1	6.85153821872572	0.00885649887227981	0.0333018758408895	0.803571428571429	1	-0.196428571428571	chr4:82460647:+_vs_chr4:82461087:+	-0.392857142857143	chr4:82460647:+;chr4:82461087:+	proximal	TRUE
STXBP1	9.42675030048077	0.00897443633714829	0.033608719076365	0.515384615384615	0.578125	-0.0627403846153847	chr9:127690834:+_vs_chr9:127691038:+	-0.474519230769231	chr9:127690834:+;chr9:127691038:+;chr9:127692688:+	proximal	TRUE
DNAJA1	11.5262527223734	0.00919542979823794	0.0342974700135891	0.526436781609195	0.394444444444444	0.131992337164751	chr9:33026861:+_vs_chr9:33039032:+	0.37183908045977	chr9:33026861:+;chr9:33030643:+;chr9:33039032:+;chr9:33039900:+	distal	TRUE
CCT4	6.72947992100066	0.00948322460921699	0.0352134559788354	0.571428571428571	0.327272727272727	0.244155844155844	chr2:61868503:-_vs_chr2:61868446:-	0.488311688311688	chr2:61868446:-;chr2:61868503:-	distal	TRUE
PLEKHJ1	6.72311046511628	0.00951715026455012	0.0352134559788354	0.04	0.366666666666667	-0.326666666666667	chr19:2233153:-_vs_chr19:2230684:-	-0.653333333333333	chr19:2230684:-;chr19:2233153:-	proximal	TRUE
CLIP1	6.71248229043684	0.00957403622302599	0.0352828028139404	0.606060606060606	0.142857142857143	0.463203463203463	chr12:122341223:-_vs_chr12:122341087:-	0.926406926406926	chr12:122341087:-;chr12:122341223:-	distal	TRUE
ATP1B1	11.4111289130571	0.00969833556518959	0.0354750370211696	0.461635220125786	0.302083333333333	0.159551886792453	chr1:169131618:+_vs_chr1:169131777:+	0.50436320754717	chr1:169131618:+;chr1:169131739:+;chr1:169131777:+;chr1:169132719:+	distal	TRUE
SBDSP1	9.27066052227343	0.00970290201768207	0.0354750370211696	0.564516129032258	0.5	0.0645161290322581	chr7:72837102:+_vs_chr7:72837376:+	0.72258064516129	chr7:72833797:+;chr7:72837102:+;chr7:72837376:+	distal	TRUE
PTPN1	6.60105769230769	0.0101918206708516	0.0370349932337776	0.666666666666667	0.166666666666667	0.5	chr20:50574555:+_vs_chr20:50579888:+	1	chr20:50574555:+;chr20:50579888:+	distal	TRUE
CCNL2	9.16314170040486	0.0102388000361976	0.0370349932337776	0.346153846153846	0.0789473684210526	0.267206477732793	chr1:1387335:-_vs_chr1:1386705:-	0.626720647773279	chr1:1386502:-;chr1:1386705:-;chr1:1387335:-	distal	TRUE
RPS19	6.58875702406481	0.0102624799860007	0.0370349932337776	0.0264550264550265	0.0024390243902439	0.0240160020647826	chr19:41871416:+_vs_chr19:41872925:+	0.0480320041295652	chr19:41871416:+;chr19:41872925:+	distal	FALSE
PPP2R2B	6.58268391803338	0.0102975510128552	0.0370349932337776	0.537037037037037	0.838709677419355	-0.301672640382318	chr5:146589594:-_vs_chr5:146589510:-	-0.603345280764636	chr5:146589510:-;chr5:146589594:-	proximal	TRUE
BZW1	9.14545240561152	0.0103297602749347	0.0370349932337776	0.616279069767442	0.342105263157895	0.274173806609547	chr2:200818771:+_vs_chr2:200823837:+	0.619339045287638	chr2:200818026:+;chr2:200818771:+;chr2:200823837:+	distal	TRUE
RPL3	6.55561784836638	0.0104553529050124	0.0373405460893301	0.967465753424658	0.934926958831341	0.0325387945933163	chr22:39312956:-_vs_chr22:39312884:-	0.0650775891866326	chr22:39312884:-;chr22:39312956:-	distal	FALSE
COG1	6.43931828050369	0.0111621474607376	0.0397114861583934	0.404255319148936	1	-0.595744680851064	chr17:73203784:+_vs_chr17:73208507:+	-1.19148936170213	chr17:73203784:+;chr17:73208507:+	proximal	TRUE
SLC25A3	8.93689071162755	0.0114651261943271	0.0406331100756804	0.473684210526316	0.595238095238095	-0.121553884711779	chr12:98601238:+_vs_chr12:98601805:+	-0.243107769423559	chr12:98601238:+;chr12:98601708:+;chr12:98601805:+	proximal	TRUE
POMT1	6.37424118637354	0.0115788540028411	0.0408795418039237	0.9	0.529411764705882	0.370588235294118	chr9:131507095:+_vs_chr9:131523799:+	0.741176470588235	chr9:131507095:+;chr9:131523799:+	distal	TRUE
HMGN3	6.3433489964382	0.0117822219630392	0.0413613457043755	0.657142857142857	0.9375	-0.280357142857143	chr6:79201821:-_vs_chr6:79201245:-	-0.560714285714286	chr6:79201245:-;chr6:79201821:-	proximal	TRUE
HIKESHI	6.33996040723982	0.0118047516388704	0.0413613457043755	0.423076923076923	0.05	0.373076923076923	chr11:86345663:+_vs_chr11:86345795:+	0.746153846153846	chr11:86345663:+;chr11:86345795:+	distal	TRUE
VDAC2	6.30932900281742	0.0120104286089818	0.0418832498483356	0.5625	0.364705882352941	0.197794117647059	chr10:75231272:+_vs_chr10:75231448:+	0.395588235294118	chr10:75231272:+;chr10:75231448:+	distal	TRUE
DEK	8.83833345133655	0.0120442642807106	0.0418832498483356	0.5	0.307692307692308	0.192307692307692	chr6:18249697:-_vs_chr6:18224181:-	0.750519750519751	chr6:18224181:-;chr6:18249697:-;chr6:18256382:-	distal	TRUE
SRSF5	6.26448071706265	0.0123182268327697	0.0426755049449887	0.789473684210526	0.547169811320755	0.242303872889772	chr14:69771079:+_vs_chr14:69772005:+	0.484607745779543	chr14:69771079:+;chr14:69772005:+	distal	TRUE
C9orf78	10.8825396825397	0.0123782832000548	0.0427235520897413	0.457777777777778	0.481481481481481	-0.0237037037037037	chr9:129827772:-_vs_chr9:129827582:-	-0.408888888888889	chr9:129827290:-;chr9:129827582:-;chr9:129827772:-;chr9:129828178:-	proximal	TRUE
SRPK2	10.8474499913094	0.0125800293337298	0.0432584651810411	0.38974358974359	0.291666666666667	0.0980769230769231	chr7:105143197:-_vs_chr7:105142445:-	0.455769230769231	chr7:105116376:-;chr7:105142445:-;chr7:105143197:-;chr7:105143286:-	distal	TRUE
TAOK1	6.15530303030303	0.0131018667178309	0.044886024866643	0.611111111111111	0	0.611111111111111	chr17:29498521:+_vs_chr17:29517491:+	1.22222222222222	chr17:29498521:+;chr17:29517491:+	distal	TRUE
TTC3	17.7199297518553	0.0132995932101937	0.0453952904775983	0.521164021164021	0.512518409425626	0.00864561173839529	chr21:37077393:+_vs_chr21:37129034:+	0.228522336769759	chr21:37077393:+;chr21:37129034:+;chr21:37153179:+;chr21:37160839:+;chr21:37165784:+;chr21:37182916:+;chr21:37187097:+;chr21:37197695:+	distal	TRUE
PDIA3	8.62461907840059	0.013402560084377	0.0455785591104731	0.664835164835165	0.736842105263158	-0.0720069404279929	chr15:43769565:+_vs_chr15:43771182:+	-0.350491613649508	chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	proximal	TRUE
DACT1	6.05549681495405	0.0138630746376841	0.0469719561899553	0.25	0.857142857142857	-0.607142857142857	chr14:58646146:+_vs_chr14:58647200:+	-1.21428571428571	chr14:58646146:+;chr14:58647200:+	proximal	TRUE
IDI1	5.99992766203704	0.0143064650143242	0.0482973727673354	0.87037037037037	0.607142857142857	0.263227513227513	chr10:1041344:-_vs_chr10:1040044:-	0.526455026455027	chr10:1040044:-;chr10:1041344:-	distal	TRUE
R3HDM2	5.95486111111111	0.0146767590920277	0.0493672805822751	0.6	0.133333333333333	0.466666666666667	chr12:57310320:-_vs_chr12:57299378:-	0.933333333333333	chr12:57299378:-;chr12:57310320:-	distal	TRUE
MARCHF7	5.89757184750733	0.0151617729178235	0.0505890813293306	0.355555555555556	0.818181818181818	-0.462626262626263	chr2:159747856:+_vs_chr2:159748898:+	-0.925252525252525	chr2:159747856:+;chr2:159748898:+	proximal	FALSE
BOLA2-SMG1P6	5.89348672161172	0.0151969821293865	0.0505890813293306	0.458333333333333	0.923076923076923	-0.46474358974359	chr16:29444401:-_vs_chr16:29443249:-	-0.92948717948718	chr16:29443249:-;chr16:29444401:-	proximal	FALSE
SF3B2	5.8926655524009	0.0152040698481664	0.0505890813293306	0.0434782608695652	0.351351351351351	-0.307873090481786	chr11:66058867:+_vs_chr11:66068892:+	-0.615746180963572	chr11:66058867:+;chr11:66068892:+	proximal	FALSE
VPS29	5.78474802554328	0.0161658150209987	0.0534793605051753	0.547169811320755	0.217391304347826	0.329778506972929	chr12:110491624:-_vs_chr12:110491582:-	0.659557013945857	chr12:110491582:-;chr12:110491624:-	distal	FALSE
FGF13	5.78229974570884	0.0161883469637287	0.0534793605051753	0.44	0	0.44	chrX:138632453:-_vs_chrX:138631576:-	0.88	chrX:138631576:-;chrX:138632453:-	distal	FALSE
ZFYVE9	5.74074074074074	0.0165758005347349	0.0544146602449188	0.516129032258065	0	0.516129032258065	chr1:52238664:+_vs_chr1:52239261:+	1.03225806451613	chr1:52238664:+;chr1:52239261:+	distal	FALSE
GGPS1	5.73933014354067	0.0165891180422347	0.0544146602449188	0.181818181818182	0.68	-0.498181818181818	chr1:235343097:+_vs_chr1:235344504:+	-0.996363636363636	chr1:235343097:+;chr1:235344504:+	proximal	FALSE
PSAP	5.72787580467566	0.0166976683534179	0.0544297221680455	0.702702702702703	0.904761904761905	-0.202059202059202	chr10:71816549:-_vs_chr10:71816298:-	-0.404118404118404	chr10:71816298:-;chr10:71816549:-	proximal	FALSE
KLC1	8.1833288205808	0.0167113957791621	0.0544297221680455	0.401960784313726	0.390804597701149	0.0111561866125761	chr14:103675587:+_vs_chr14:103685912:+	0.143509127789047	chr14:103675587:+;chr14:103685912:+;chr14:103686225:+	distal	FALSE
SREK1	8.15121132064866	0.0169819262826674	0.0551167782858502	0.308823529411765	0.553571428571429	-0.244747899159664	chr5:66170611:+_vs_chr5:66170689:+	-0.563025210084034	chr5:66170611:+;chr5:66170689:+;chr5:66177566:+	proximal	FALSE
NEUROD2	8.04906827631936	0.0178717479796905	0.057801982102146	0.652777777777778	0.652173913043478	0.00060386473429952	chr17:39604626:-_vs_chr17:39603774:-	0.307971014492754	chr17:39603774:-;chr17:39604626:-;chr17:39605035:-	distal	FALSE
EIF5	8.03739016974311	0.0179764073268893	0.0579378981789987	0.0925925925925926	0.232142857142857	-0.139550264550265	chr14:103338372:+_vs_chr14:103341360:+	-0.367724867724868	chr14:103338372:+;chr14:103341360:+;chr14:103343171:+	proximal	FALSE
GTF3A	5.5637937819756	0.0183356383147457	0.0588905050039575	0.5	1	-0.5	chr13:27435181:+_vs_chr13:27435688:+	-1	chr13:27435181:+;chr13:27435688:+	proximal	FALSE
SEPTIN11	11.8607573866677	0.0184173110979202	0.058948141057357	0.30188679245283	0.343023255813953	-0.0411364633611233	chr4:77030970:+_vs_chr4:77035654:+	-0.196504314757935	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+;chr4:77038615:+	proximal	FALSE
ARID4B	9.98710180055402	0.0186760936720747	0.0595702987816176	0.461988304093567	0.361111111111111	0.100877192982456	chr1:235246444:-_vs_chr1:235240334:-	0.510964912280702	chr1:235220428:-;chr1:235229237:-;chr1:235240334:-;chr1:235246444:-	distal	FALSE
TMEM145	5.44556859282887	0.0196180283326892	0.0621472516475827	0.891891891891892	0.583333333333333	0.308558558558559	chr19:42316062:+_vs_chr19:42325064:+	0.617117117117117	chr19:42316062:+;chr19:42325064:+	distal	FALSE
BMERB1	5.44129554655871	0.019666077417893	0.0621472516475827	0.171428571428571	0.5	-0.328571428571429	chr16:15587964:+_vs_chr16:15588041:+	-0.657142857142857	chr16:15587964:+;chr16:15588041:+	proximal	FALSE
PGD	7.85077595440545	0.0197344788581169	0.0621472516475827	0.330985915492958	0.120689655172414	0.210296260320544	chr1:10420144:+_vs_chr1:10420511:+	0.420592520641088	chr1:10420144:+;chr1:10420249:+;chr1:10420511:+	distal	FALSE
GDI1	5.43112499203296	0.0197809322315061	0.0621472516475827	0.914163090128755	0.83125	0.0829130901287554	chrX:154443292:+_vs_chrX:154443467:+	0.165826180257511	chrX:154443292:+;chrX:154443467:+	distal	FALSE
UBE2L3	5.42768518518519	0.0198199343092291	0.0621472516475827	0.666666666666667	0.2	0.466666666666667	chr22:21621873:+_vs_chr22:21622241:+	0.933333333333333	chr22:21621873:+;chr22:21622241:+	distal	FALSE
BTF3L4	5.40867606183361	0.0200369068861751	0.0626153340192972	0.666666666666667	0.9375	-0.270833333333333	chr1:52087155:+_vs_chr1:52088387:+	-0.541666666666667	chr1:52087155:+;chr1:52088387:+	proximal	FALSE
PRELID1	5.39466861263736	0.0201983606101237	0.0626997113947885	0.342857142857143	0	0.342857142857143	chr5:177306661:+_vs_chr5:177306949:+	0.685714285714286	chr5:177306661:+;chr5:177306949:+	distal	FALSE
SMARCE1	5.39457236842105	0.0201994745898886	0.0626997113947885	0.166666666666667	0.62962962962963	-0.462962962962963	chr17:40636428:-_vs_chr17:40628722:-	-0.925925925925926	chr17:40628722:-;chr17:40636428:-	proximal	FALSE
DYNC1I2	7.79664255175387	0.0202759205688263	0.0627265101209508	0.669354838709677	0.845070422535211	-0.175715583825534	chr2:171725691:+_vs_chr2:171748411:+	-0.351431167651068	chr2:171725691:+;chr2:171725949:+;chr2:171748411:+	proximal	FALSE
HMGCS1	9.78426534852067	0.0204918478976557	0.0630766782937068	0.578014184397163	0.555555555555556	0.0224586288416075	chr5:43290574:-_vs_chr5:43290235:-	0.479432624113475	chr5:43289395:-;chr5:43290235:-;chr5:43290574:-;chr5:43294751:-	distal	FALSE
TUBB2B	7.77217529933196	0.02052549207179	0.0630766782937068	0.0420991926182238	0.0674442190669371	-0.0253450264487134	chr6:3224496:-_vs_chr6:3224264:-	-0.0506900528974267	chr6:3224264:-;chr6:3224403:-;chr6:3224496:-	proximal	FALSE
MPPED2	5.34800910727523	0.0207459462460031	0.0635430472766651	0.271428571428571	0	0.271428571428571	chr11:30411121:-_vs_chr11:30410224:-	0.542857142857143	chr11:30410224:-;chr11:30411121:-	distal	FALSE
SET	5.27695453181273	0.0216095141307035	0.0659696388478573	0.416666666666667	1	-0.583333333333333	chr9:128691894:+_vs_chr9:128694964:+	-1.16666666666667	chr9:128691894:+;chr9:128694964:+	proximal	FALSE
LMAN2	5.26847065977501	0.021715082209309	0.0660738521171407	0.692307692307692	0.318181818181818	0.374125874125874	chr5:177331954:-_vs_chr5:177331562:-	0.748251748251748	chr5:177331562:-;chr5:177331954:-	distal	FALSE
TMEM59	5.24611158766468	0.0219958711083955	0.0666078458570487	0.344262295081967	0.75	-0.405737704918033	chr1:54032015:-_vs_chr1:54031676:-	-0.811475409836065	chr1:54031676:-;chr1:54032015:-	proximal	FALSE
ASNS	5.24305120167189	0.0220345954943318	0.0666078458570487	0.825396825396825	1	-0.174603174603175	chr7:97922785:-_vs_chr7:97852128:-	-0.349206349206349	chr7:97852128:-;chr7:97922785:-	proximal	FALSE
RPL5	7.61626763045763	0.0221895501424478	0.0668513594865214	0.912878787878788	0.886138613861386	0.0267401740174017	chr1:92841782:+_vs_chr1:92841921:+	0.156015601560156	chr1:92840633:+;chr1:92841782:+;chr1:92841921:+	distal	FALSE
EPS8	5.22537112010796	0.022259695915512	0.0668513594865214	0	0.541666666666667	-0.541666666666667	chr12:15660636:-_vs_chr12:15620158:-	-1.08333333333333	chr12:15620158:-;chr12:15660636:-	proximal	FALSE
HMGB3	5.20597943722944	0.022509329687088	0.067242101259615	0.857142857142857	0.461538461538462	0.395604395604396	chrX:150988332:+_vs_chrX:150988769:+	0.791208791208791	chrX:150988332:+;chrX:150988769:+	distal	FALSE
GRB2	7.58535432164047	0.0225351906924115	0.067242101259615	0.291666666666667	0.210526315789474	0.081140350877193	chr17:75320341:-_vs_chr17:75320015:-	0.407268170426065	chr17:75318076:-;chr17:75320015:-;chr17:75320341:-	distal	FALSE
C1orf35	5.17249396692028	0.0229472487880951	0.0682514634372604	0.551724137931034	0.0909090909090909	0.460815047021944	chr1:228101410:-_vs_chr1:228100735:-	0.921630094043887	chr1:228100735:-;chr1:228101410:-	distal	FALSE
FKBP3	5.14613320707071	0.0232981994239931	0.0690082586444401	0.909090909090909	0.625	0.284090909090909	chr14:45116046:-_vs_chr14:45115902:-	0.568181818181818	chr14:45115902:-;chr14:45116046:-	distal	FALSE
PSMA7	5.14221012422431	0.0233509026548213	0.0690082586444401	0.582677165354331	0.417582417582418	0.165094747771913	chr20:62136866:-_vs_chr20:62136733:-	0.330189495543826	chr20:62136733:-;chr20:62136866:-	distal	FALSE
MRPL43	5.09666990763247	0.0239718228351599	0.0706176309634486	0.454545454545455	0.735294117647059	-0.280748663101604	chr10:100986269:-_vs_chr10:100981376:-	-0.561497326203209	chr10:100981376:-;chr10:100986269:-	proximal	FALSE
ERGIC3	5.05165038546102	0.0246024937999288	0.0722454183013781	0.804597701149425	0.949152542372881	-0.144554841223456	chr20:35557481:+_vs_chr20:35557634:+	-0.289109682446912	chr20:35557481:+;chr20:35557634:+	proximal	FALSE
VEZT	5.03409540064678	0.0248530630016609	0.0727502635333428	0.914285714285714	0.636363636363636	0.277922077922078	chr12:95300398:+_vs_chr12:95300654:+	0.555844155844156	chr12:95300398:+;chr12:95300654:+	distal	FALSE
CALR	7.35912778904665	0.025233977111593	0.0736322675969196	0.655172413793103	0.666666666666667	-0.0114942528735632	chr19:12943630:+_vs_chr19:12943762:+	-0.649425287356322	chr19:12943630:+;chr19:12943762:+;chr19:12944473:+	proximal	FALSE
SRRM2	7.28470751254858	0.0261906250105473	0.0761834218074096	0.426229508196721	0.245762711864407	0.180466796332315	chr16:2758536:+_vs_chr16:2771408:+	0.360933592664629	chr16:2758536:+;chr16:2759032:+;chr16:2771408:+	distal	FALSE
PPP2CA	9.21343310369284	0.0265837341464964	0.0770844955658594	0.374603174603175	0.515151515151515	-0.140548340548341	chr5:134197624:-_vs_chr5:134196546:-	-0.267532467532468	chr5:134196546:-;chr5:134196719:-;chr5:134197097:-;chr5:134197624:-	proximal	FALSE
MLLT3	9.14159633469978	0.0274663371116542	0.0791785079565207	0.367816091954023	0.502564102564103	-0.13474801061008	chr9:20414126:-_vs_chr9:20346306:-	-0.474270557029178	chr9:20346306:-;chr9:20413862:-;chr9:20414126:-;chr9:20456708:-	proximal	FALSE
CCNI	10.9200764630504	0.0274770822205872	0.0791785079565207	0.598958333333333	0.576446280991736	0.0225120523415977	chr4:77048082:-_vs_chr4:77048001:-	0.19828971533517	chr4:77047155:-;chr4:77047509:-;chr4:77048001:-;chr4:77048082:-;chr4:77048307:-	distal	FALSE
SRSF3	7.12677990036481	0.0283425817367735	0.0814189071630916	0.457746478873239	0.436619718309859	0.0211267605633803	chr6:36602935:+_vs_chr6:36603429:+	0.338028169014085	chr6:36602784:+;chr6:36602935:+;chr6:36603429:+	distal	FALSE
ODC1	4.77607364226682	0.0288578467837303	0.0826424404797229	0	0.244444444444444	-0.244444444444444	chr2:10440391:-_vs_chr2:10439975:-	-0.488888888888889	chr2:10439975:-;chr2:10440391:-	proximal	FALSE
SOD1	4.76825971407625	0.0289891149082864	0.08276213361162	0.475	0.225806451612903	0.249193548387097	chr21:31668677:+_vs_chr21:31668926:+	0.498387096774193	chr21:31668677:+;chr21:31668926:+	distal	FALSE
NME4	4.73592952806123	0.0295388821272825	0.0840722029776502	0.285714285714286	0.75	-0.464285714285714	chr16:400648:+_vs_chr16:400754:+	-0.928571428571429	chr16:400648:+;chr16:400754:+	proximal	FALSE
LUC7L2	6.98116998269896	0.0304830346427543	0.0864932731427844	0.401960784313726	0.633333333333333	-0.231372549019608	chr7:139409614:+_vs_chr7:139423136:+	-0.462745098039216	chr7:139409614:+;chr7:139418564:+;chr7:139423136:+	proximal	FALSE
GNL3	6.93955919963894	0.0311238896160659	0.0880415837763332	0.705882352941177	0.543478260869565	0.162404092071611	chr3:52690677:+_vs_chr3:52693732:+	0.615089514066496	chr3:52687564:+;chr3:52690677:+;chr3:52693732:+	distal	FALSE
EIF3I	4.63084449522528	0.0314021035150634	0.0885577614372978	0.933333333333333	0.75	0.183333333333333	chr1:32231341:+_vs_chr1:32231604:+	0.366666666666667	chr1:32231341:+;chr1:32231604:+	distal	FALSE
RTF1	12.0673794300182	0.0338761002262041	0.0951594208200726	0.436559139784946	0.478571428571429	-0.0420122887864822	chr15:41464833:+_vs_chr15:41475761:+	-0.356950844854071	chr15:41452949:+;chr15:41464833:+;chr15:41470289:+;chr15:41475761:+;chr15:41476475:+;chr15:41482981:+	proximal	FALSE
WARS1	6.76580552599574	0.0339487663466205	0.0951594208200726	0.634615384615385	0.458333333333333	0.176282051282051	chr14:100334477:-_vs_chr14:100334326:-	0.541666666666667	chr14:100333790:-;chr14:100334326:-;chr14:100334477:-	distal	FALSE
TOMM5	4.491421875	0.0340653331769143	0.0951976833493829	0.90625	0.64	0.26625	chr9:37588704:-_vs_chr9:37588413:-	0.5325	chr9:37588413:-;chr9:37588704:-	distal	FALSE
ALDH2	4.45271041015722	0.0348458990614974	0.0970857127466419	0.925925925925926	0.666666666666667	0.259259259259259	chr12:111809646:+_vs_chr12:111809980:+	0.518518518518519	chr12:111809646:+;chr12:111809980:+	distal	FALSE
ARMC1	4.43328373015873	0.0352446381564421	0.0977235550708776	0.538461538461538	0.19047619047619	0.347985347985348	chr8:65603489:-_vs_chr8:65602458:-	0.695970695970696	chr8:65602458:-;chr8:65603489:-	distal	FALSE
VAPA	4.41912538143493	0.0355382477748572	0.0977235550708776	0.873563218390805	1	-0.126436781609195	chr18:9937056:+_vs_chr18:9954802:+	-0.252873563218391	chr18:9937056:+;chr18:9954802:+	proximal	FALSE
