gene_id	chisq	pvalue	adj_pvalue	ExM	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CCDC112	25.8236389694767	0.000541545586716758	0.00409354886696221	0.46734693877551	0.457142857142857	0.0102040816326531	chr5:115269704:-_vs_chr5:115267190:-	-0.326190476190476	chr5:115267190:-;chr5:115269704:-;chr5:115271449:-;chr5:115271504:-;chr5:115275542:-;chr5:115276011:-;chr5:115279659:-;chr5:115284798:-	proximal	TRUE
STX7	15.0361487663044	0.000543177511207457	0.00409354886696221	0.652941176470588	0.5625	0.0904411764705882	chr6:132459738:-_vs_chr6:132459513:-	0.607352941176471	chr6:132457915:-;chr6:132459513:-;chr6:132459738:-	distal	TRUE
PGRMC1	11.9599323221585	0.000543568450457179	0.00409354886696221	0.861702127659574	0.428571428571429	0.433130699088146	chrX:119243919:+_vs_chrX:119244466:+	0.866261398176292	chrX:119243919:+;chrX:119244466:+	distal	TRUE
CENPV	17.5458670163899	0.000545641917731392	0.00409354886696221	0.870855148342059	0.870833333333333	2.18150087258895e-05	chr17:16348324:-_vs_chr17:16348150:-	-0.204384816753927	chr17:16342537:-;chr17:16348061:-;chr17:16348150:-;chr17:16348324:-	proximal	TRUE
RUFY3	19.7831188934904	0.000551112651696889	0.00411596746177226	0.477678571428571	0.590909090909091	-0.11323051948052	chr4:70791930:+_vs_chr4:70793557:+	-0.336038961038961	chr4:70784858:+;chr4:70791573:+;chr4:70791930:+;chr4:70791955:+;chr4:70793557:+	proximal	TRUE
MAP2	32.7459090173356	0.00057841668244822	0.00428206211785986	0.424812834224599	0.471910112359551	-0.0470972781349516	chr2:209730502:+_vs_chr2:209734112:+	-0.193654990085922	chr2:209580099:+;chr2:209692830:+;chr2:209692958:+;chr2:209693544:+;chr2:209693923:+;chr2:209696647:+;chr2:209725730:+;chr2:209729898:+;chr2:209730502:+;chr2:209730895:+;chr2:209733900:+;chr2:209734112:+	proximal	FALSE
KIAA1586	19.676221085312	0.000578517439324854	0.00428206211785986	0.545454545454546	0.5	0.0454545454545455	chr6:57053224:+_vs_chr6:57053823:+	0.772727272727273	chr6:57052881:+;chr6:57052964:+;chr6:57053224:+;chr6:57053823:+;chr6:57055202:+	distal	TRUE
EMC10	17.389649321267	0.000587596633109016	0.00432993430086555	0.486928104575163	0.520833333333333	-0.0339052287581699	chr19:50482968:+_vs_chr19:50483135:+	-0.580882352941176	chr19:50482968:+;chr19:50483135:+;chr19:50483351:+;chr19:50483394:+	proximal	TRUE
ZNF532	14.8644841269841	0.000591859037661298	0.00434204550638244	0.633333333333333	0.125	0.508333333333333	chr18:58919942:+_vs_chr18:58953642:+	1.10833333333333	chr18:58919942:+;chr18:58953642:+;chr18:58981605:+	distal	TRUE
MRPL42	11.7297620952076	0.000615084549482462	0.00449255587243137	0.25531914893617	1	-0.74468085106383	chr12:93502650:+_vs_chr12:93503756:+	-1.48936170212766	chr12:93502650:+;chr12:93503756:+	proximal	TRUE
SMARCA5	23.5163832248379	0.000640752740942699	0.00465950896703068	0.336879432624114	0.409356725146199	-0.0724772925220853	chr4:143543538:+_vs_chr4:143553414:+	-0.279208659947742	chr4:143528017:+;chr4:143543538:+;chr4:143543971:+;chr4:143544781:+;chr4:143548058:+;chr4:143550064:+;chr4:143553414:+	proximal	TRUE
RBM17	11.6272156662782	0.000649937729271436	0.00470566268616612	0	0.722222222222222	-0.722222222222222	chr10:6115628:+_vs_chr10:6116542:+	-1.44444444444444	chr10:6115628:+;chr10:6116542:+	proximal	TRUE
EPC1	14.6094961642131	0.00067233886435439	0.00484668624825903	0.537735849056604	0.0384615384615385	0.499274310595065	chr10:32293657:-_vs_chr10:32267755:-	0.998548621190131	chr10:32267755:-;chr10:32292509:-;chr10:32293657:-	distal	TRUE
SREK1	14.5645271266401	0.000687627312795224	0.00493543759573369	0.382352941176471	0.553571428571429	-0.171218487394958	chr5:66170611:+_vs_chr5:66170689:+	-0.798319327731092	chr5:66170611:+;chr5:66170689:+;chr5:66177566:+	proximal	TRUE
ITSN1	11.4656336305531	0.000708950546079389	0.00506655174741219	0.315217391304348	0	0.315217391304348	chr21:33774850:+_vs_chr21:33794454:+	0.630434782608696	chr21:33774850:+;chr21:33794454:+	distal	TRUE
LUC7L3	25.1115511927007	0.000725008925936516	0.00515907639142809	0.464285714285714	0.397058823529412	0.0672268907563026	chr17:50745898:+_vs_chr17:50751337:+	0.330743618201998	chr17:50743777:+;chr17:50744685:+;chr17:50744801:+;chr17:50745898:+;chr17:50746590:+;chr17:50750555:+;chr17:50751337:+;chr17:50752644:+	distal	TRUE
GET1	14.4474074074074	0.000729097052581429	0.00516201889017864	0.35	0	0.35	chr21:39397700:+_vs_chr21:39397788:+	0.833333333333333	chr21:39397700:+;chr21:39397788:+;chr21:39397889:+	distal	TRUE
CBX1	14.4404186795491	0.000731649239560905	0.00516201889017864	0.811594202898551	0.916666666666667	-0.105072463768116	chr17:48070272:-_vs_chr17:48070059:-	-0.467391304347826	chr17:48070059:-;chr17:48070272:-;chr17:48076978:-	proximal	TRUE
RAN	16.9107942987263	0.00073723331582901	0.00517937643069703	0.184594953519256	0.145454545454545	0.0391404080647109	chr12:130877306:+_vs_chr12:130877678:+	0.229119884099964	chr12:130876281:+;chr12:130877306:+;chr12:130877346:+;chr12:130877678:+	distal	TRUE
FKBP3	14.3473691239316	0.000766493329705798	0.0053622191588701	0.850961538461538	0.722222222222222	0.128739316239316	chr14:45116046:-_vs_chr14:45115902:-	0.527777777777778	chr14:45115902:-;chr14:45116046:-;chr14:45121586:-	distal	TRUE
OCIAD1	11.2992886874528	0.000775367905900652	0.00538312283574631	0.53030303030303	0.903225806451613	-0.372922776148583	chr4:48861092:+_vs_chr4:48861248:+	-0.745845552297165	chr4:48861092:+;chr4:48861248:+	proximal	TRUE
SUB1	16.8025962827953	0.000775974884043045	0.00538312283574631	0.465564738292011	0.36	0.105564738292011	chr5:32601254:+_vs_chr5:32601957:+	0.374876033057851	chr5:32601254:+;chr5:32601333:+;chr5:32601957:+;chr5:32604067:+	distal	TRUE
SLC25A26	11.2729090909091	0.000786463864674224	0.00543315453179109	0.76	0.0909090909090909	0.669090909090909	chr3:66378080:+_vs_chr3:66378923:+	1.33818181818182	chr3:66378080:+;chr3:66378923:+	distal	TRUE
GTF2I	18.9213233346324	0.00081441543986858	0.0056029078809216	0.438829787234043	0.641304347826087	-0.202474560592044	chr7:74749451:+_vs_chr7:74760692:+	-0.585568917668825	chr7:74698999:+;chr7:74735492:+;chr7:74749451:+;chr7:74753128:+;chr7:74760692:+	proximal	TRUE
SPECC1L	11.1775584415584	0.000827926501625867	0.00567232289130449	0.2	0.714285714285714	-0.514285714285714	chr22:24324294:+_vs_chr22:24330405:+	-1.02857142857143	chr22:24324294:+;chr22:24330405:+	proximal	TRUE
PRKX	14.1589951721214	0.000842196173199911	0.0057463426138496	0.558823529411765	0.228260869565217	0.330562659846547	chrX:3608297:-_vs_chrX:3604373:-	0.661125319693095	chrX:3604373:-;chrX:3607671:-;chrX:3608297:-	distal	TRUE
C1orf61	11.0860132047129	0.000869812846138631	0.00591044958564693	0.922916666666667	1	-0.0770833333333333	chr1:156407365:-_vs_chr1:156404256:-	-0.154166666666667	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
ROBO2	18.7264635718891	0.000889396291724611	0.00601885327216084	0.438829787234043	0.483333333333333	-0.0445035460992908	chr3:77522813:+_vs_chr3:77607852:+	0.469739952718676	chr3:77522813:+;chr3:77607852:+;chr3:77607951:+;chr3:77646297:+;chr3:77647488:+	distal	TRUE
CISD2	16.3933298319328	0.000941706437485985	0.00634694826565757	0.542857142857143	0.222222222222222	0.320634920634921	chr4:102888221:+_vs_chr4:102888572:+	1.00952380952381	chr4:102887681:+;chr4:102888221:+;chr4:102888572:+;chr4:102889242:+	distal	TRUE
ANK2	16.3663780663781	0.000953779434103294	0.00640229271960835	0.693939393939394	0.0555555555555556	0.638383838383838	chr4:113336669:+_vs_chr4:113353763:+	1.20606060606061	chr4:113336669:+;chr4:113341882:+;chr4:113353496:+;chr4:113353763:+	distal	TRUE
REEP5	10.8858816964286	0.000969000418842907	0.00647823667113524	0.583333333333333	0	0.583333333333333	chr5:112878492:-_vs_chr5:112876385:-	1.16666666666667	chr5:112876385:-;chr5:112878492:-	distal	TRUE
HECTD1	13.8157487675515	0.00099988090229907	0.00665289609061176	0.230769230769231	0.65	-0.419230769230769	chr14:31168414:-_vs_chr14:31114302:-	-0.838461538461538	chr14:31114302:-;chr14:31156840:-;chr14:31168414:-	proximal	TRUE
RPS15A	10.8152801006285	0.00100665793440973	0.00665289609061176	0.0839080459770115	0.0204918032786885	0.063416242698323	chr16:18782969:-_vs_chr16:18781311:-	0.126832485396646	chr16:18781311:-;chr16:18782969:-	distal	FALSE
TPM4	13.7931846433352	0.00101122549560999	0.00665289609061176	0.504464285714286	0.361111111111111	0.143353174603175	chr19:16102197:+_vs_chr19:16102357:+	0.594246031746032	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	distal	TRUE
NKTR	13.7893683862434	0.00101315688592903	0.00665289609061176	0.578125	0.0555555555555556	0.522569444444444	chr3:42629028:+_vs_chr3:42638876:+	1.04513888888889	chr3:42629028:+;chr3:42637068:+;chr3:42638876:+	distal	TRUE
METTL9	13.7853617274762	0.00101518860731289	0.00665289609061176	0.564024390243902	0.411111111111111	0.152913279132791	chr16:21655565:+_vs_chr16:21656141:+	0.305826558265583	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+	distal	TRUE
CDC5L	13.6618033071815	0.00107988399722608	0.00704305353525019	0.63265306122449	0.9375	-0.30484693877551	chr6:44403879:+_vs_chr6:44446647:+	-0.732142857142857	chr6:44393469:+;chr6:44403879:+;chr6:44446647:+	proximal	TRUE
PHF14	13.6556345051695	0.00108321993455295	0.00704305353525019	0.780821917808219	0.447368421052632	0.333453496755588	chr7:10982554:+_vs_chr7:11037043:+	0.666906993511175	chr7:10982554:+;chr7:10982670:+;chr7:11037043:+	distal	TRUE
GPBP1	18.2638293310463	0.00109585066347566	0.00707505385308075	0.424528301886792	0.520833333333333	-0.0963050314465409	chr5:57231158:+_vs_chr5:57263085:+	-0.481132075471698	chr5:57176333:+;chr5:57231158:+;chr5:57247110:+;chr5:57263085:+;chr5:57263247:+	proximal	TRUE
SUMO2	10.6559460981858	0.00109717606342649	0.00707505385308075	0.845679012345679	0.695238095238095	0.150440917107584	chr17:75167947:-_vs_chr17:75167733:-	0.300881834215168	chr17:75167733:-;chr17:75167947:-	distal	TRUE
TIA1	10.6496065510844	0.00110094324131172	0.00707505385308075	0.758620689655172	0	0.758620689655172	chr2:70216864:-_vs_chr2:70211910:-	1.51724137931034	chr2:70211910:-;chr2:70216864:-	distal	TRUE
EIF3J	13.6099706744868	0.00110823642080201	0.0070821031599439	0.354838709677419	0.9375	-0.582661290322581	chr15:44557578:+_vs_chr15:44561702:+	-1.16532258064516	chr15:44557578:+;chr15:44561631:+;chr15:44561702:+	proximal	TRUE
NEMF	16.0441683919945	0.0011105831252023	0.0070821031599439	0.509523809523809	0.133333333333333	0.376190476190476	chr14:49832248:-_vs_chr14:49828696:-	0.885714285714286	chr14:49789288:-;chr14:49799479:-;chr14:49828696:-;chr14:49832248:-	distal	TRUE
GOLM1	10.6124334733894	0.00112329759131861	0.00713071123614718	0.911764705882353	0.533333333333333	0.37843137254902	chr9:86027063:-_vs_chr9:86026141:-	0.756862745098039	chr9:86026141:-;chr9:86027063:-	distal	TRUE
KMT5B	20.2394247781411	0.001126807203782	0.00713071123614718	0.539325842696629	0.425	0.114325842696629	chr11:68175123:-_vs_chr11:68173809:-	0.441011235955056	chr11:68158259:-;chr11:68158987:-;chr11:68171693:-;chr11:68173809:-;chr11:68175044:-;chr11:68175123:-	distal	TRUE
HNRNPA1	18.1223348175336	0.00116797452427911	0.00731882412365044	0.425162689804772	0.443127962085308	-0.0179652722805358	chr12:54285246:+_vs_chr12:54287087:+	-0.0917042763687704	chr12:54284578:+;chr12:54284881:+;chr12:54285246:+;chr12:54285437:+;chr12:54287087:+	proximal	FALSE
CALM1	20.1546592179134	0.00116890225505662	0.00731882412365044	0.605583756345178	0.569411764705882	0.0361719916392953	chr14:90405213:+_vs_chr14:90405610:+	0.350910719617796	chr14:90401316:+;chr14:90403939:+;chr14:90405107:+;chr14:90405213:+;chr14:90405610:+;chr14:90408268:+	distal	TRUE
EIF3F	13.5018862249346	0.00116977587018538	0.00731882412365044	0.0923423423423423	0.0923076923076923	3.465003465003e-05	chr11:7997474:+_vs_chr11:7997562:+	0.189119889119889	chr11:7996171:+;chr11:7997474:+;chr11:7997562:+	distal	FALSE
CHD3	18.0922139254438	0.00118392300978254	0.00737949003841897	0.354619565217391	0.103658536585366	0.250961028632025	chr17:7893896:+_vs_chr17:7912755:+	0.435843054082715	chr17:7893896:+;chr17:7894250:+;chr17:7898073:+;chr17:7912204:+;chr17:7912755:+	distal	TRUE
RAF1	10.5047750885671	0.0011906645057001	0.00739371442116389	0.75	0.333333333333333	0.416666666666667	chr3:12600154:-_vs_chr3:12583601:-	0.833333333333333	chr3:12583601:-;chr3:12600154:-	distal	TRUE
FTSJ3	10.4687693259122	0.00121409571239042	0.00751108466844523	0.611111111111111	0	0.611111111111111	chr17:63824092:-_vs_chr17:63820260:-	1.22222222222222	chr17:63820260:-;chr17:63824092:-	distal	TRUE
DNAJC15	10.4581447963801	0.00122109851631151	0.00752632468418023	0.117647058823529	0.769230769230769	-0.65158371040724	chr13:43107418:+_vs_chr13:43108212:+	-1.30316742081448	chr13:43107418:+;chr13:43108212:+	proximal	TRUE
IGFBPL1	15.7754403630231	0.00126074843678997	0.00774192928962138	0.73758865248227	0.630208333333333	0.107380319148936	chr9:38407266:-_vs_chr9:38406528:-	0.443816489361702	chr9:38406528:-;chr9:38407239:-;chr9:38407266:-;chr9:38409102:-	distal	TRUE
MIR100HG	19.9385662523745	0.00128334120979004	0.00785158570417671	0.526126126126126	0.4	0.126126126126126	chr11:122091085:-_vs_chr11:122089110:-	0.374203471764447	chr11:122064773:-;chr11:122089110:-;chr11:122090942:-;chr11:122091019:-;chr11:122091085:-;chr11:122091501:-	distal	TRUE
RAB10	10.3543979535756	0.00129166584249597	0.00787346311344968	0.486486486486487	0.0454545454545455	0.441031941031941	chr2:26135473:+_vs_chr2:26137411:+	0.882063882063882	chr2:26135473:+;chr2:26137411:+	distal	TRUE
CARHSP1	10.332868012238	0.00130681985212176	0.00793665683083471	0.406060606060606	0.661016949152542	-0.254956343091936	chr16:8854913:-_vs_chr16:8852947:-	-0.509912686183873	chr16:8852947:-;chr16:8854913:-	proximal	TRUE
LRRC49	10.2881493506494	0.00133887304968269	0.00807649513053735	0.266666666666667	1	-0.733333333333333	chr15:71037325:+_vs_chr15:71049615:+	-1.46666666666667	chr15:71037325:+;chr15:71049615:+	proximal	TRUE
FAM13B	15.6400326016694	0.00134388476421419	0.00807649513053735	0.411764705882353	0.634920634920635	-0.223155929038282	chr5:137953380:-_vs_chr5:137952634:-	-0.605042016806723	chr5:137941950:-;chr5:137942919:-;chr5:137952634:-;chr5:137953380:-	proximal	TRUE
NOP56	17.8095626926661	0.00134445877926918	0.00807649513053735	0.557142857142857	0.525862068965517	0.0312807881773399	chr20:2658266:+_vs_chr20:2658391:+	0.527881773399015	chr20:2657155:+;chr20:2657960:+;chr20:2658039:+;chr20:2658266:+;chr20:2658391:+	distal	TRUE
OS9	10.1744763564241	0.00142398134299323	0.00852083127899962	0.724137931034483	0.418604651162791	0.305533279871692	chr12:57719138:+_vs_chr12:57721557:+	0.611066559743384	chr12:57719138:+;chr12:57721557:+	distal	TRUE
SRSF4	13.1019751938945	0.00142870391770922	0.00852083127899962	0.523584905660377	0.6	-0.0764150943396226	chr1:29147837:-_vs_chr1:29147743:-	-0.671320754716981	chr1:29147743:-;chr1:29147837:-;chr1:29149156:-	proximal	TRUE
EIF4E	10.1546052631579	0.0014394121323531	0.00855392586179726	0.263157894736842	1	-0.736842105263158	chr4:98880061:-_vs_chr4:98879272:-	-1.47368421052632	chr4:98879272:-;chr4:98880061:-	proximal	TRUE
ACTR2	17.6424658484155	0.00144928310180647	0.00858182636712544	0.630434782608696	0.583333333333333	0.0471014492753624	chr2:65270654:+_vs_chr2:65271253:+	0.529644268774704	chr2:65255616:+;chr2:65270138:+;chr2:65270269:+;chr2:65270654:+;chr2:65271253:+	distal	TRUE
POLR2B	13.0660584289998	0.00145459289537849	0.00858261573145031	0.31021897810219	0.149253731343284	0.160965246758906	chr4:57005348:+_vs_chr4:57031162:+	0.321930493517812	chr4:57005348:+;chr4:57015627:+;chr4:57031162:+	distal	TRUE
RFXAP	10.1118521341463	0.00147318839068452	0.0086615118856558	0.317073170731707	1	-0.682926829268293	chr13:36828649:+_vs_chr13:36829104:+	-1.36585365853659	chr13:36828649:+;chr13:36829104:+	proximal	TRUE
HSP90AB1	17.5718228275302	0.00149598911835561	0.00876448748492439	0.515845070422535	0.525406504065041	-0.00956143364250539	chr6:44250447:+_vs_chr6:44251139:+	0.124560370352194	chr6:44250383:+;chr6:44250447:+;chr6:44251139:+;chr6:44252254:+;chr6:44253883:+	distal	FALSE
CCDC90B	10.0563073038073	0.00151827240965051	0.00886371709577658	0.88	0.545454545454545	0.334545454545455	chr11:83261762:-_vs_chr11:83261456:-	0.669090909090909	chr11:83261456:-;chr11:83261762:-	distal	TRUE
ZEB2	10.0425227638225	0.00152967570204787	0.00889895548770305	0.5	0.904761904761905	-0.404761904761905	chr2:144399519:-_vs_chr2:144398673:-	-0.80952380952381	chr2:144398673:-;chr2:144399519:-	proximal	TRUE
SPCS2	12.9488632460476	0.00154237533889339	0.00894146262896939	0.36551724137931	0.302325581395349	0.0631916599839615	chr11:74977039:+_vs_chr11:74977116:+	0.515958299919808	chr11:74977039:+;chr11:74977116:+;chr11:74977720:+	distal	TRUE
TTLL7	15.3333957282472	0.00155280736533395	0.00895886877665989	0.672131147540984	0.666666666666667	0.00546448087431695	chr1:83921358:-_vs_chr1:83911221:-	0.633196721311475	chr1:83911221:-;chr1:83921358:-;chr1:83947202:-;chr1:83951892:-	distal	TRUE
HMGCS1	17.4839211089813	0.00155618468496867	0.00895886877665989	0.671875	0.633333333333333	0.0385416666666667	chr5:43290574:-_vs_chr5:43290235:-	0.541666666666667	chr5:43289395:-;chr5:43290235:-;chr5:43290574:-;chr5:43293254:-;chr5:43294751:-	distal	TRUE
UBE2V1	17.4520120167189	0.00157862245112655	0.00905464504603588	0.59	0.427083333333333	0.162916666666667	chr20:50082755:-_vs_chr20:50081365:-	0.601666666666667	chr20:50081124:-;chr20:50081365:-;chr20:50082560:-;chr20:50082755:-;chr20:50084164:-	distal	TRUE
SCAPER	12.89592760181	0.00158374370527769	0.00905464504603588	0.5	0	0.5	chr15:76771799:-_vs_chr15:76765032:-	1.30769230769231	chr15:76702949:-;chr15:76765032:-;chr15:76771799:-	distal	TRUE
CDK5RAP2	15.2764405964406	0.00159502076947249	0.00908778156627281	0.647619047619048	0.240740740740741	0.406878306878307	chr9:120529994:-_vs_chr9:120491437:-	0.731746031746032	chr9:120491437:-;chr9:120527870:-;chr9:120529994:-;chr9:120550877:-	distal	TRUE
LRRC47	9.89798586937562	0.00165459765460253	0.00939494147716097	0.523809523809524	0.91304347826087	-0.389233954451346	chr1:3781298:-_vs_chr1:3780218:-	-0.778467908902691	chr1:3780218:-;chr1:3781298:-	proximal	TRUE
SEPTIN7	15.1167574443434	0.00171954173610845	0.00973037610398568	0.305232558139535	0.287878787878788	0.017353770260747	chr7:35898297:+_vs_chr7:35903104:+	-0.222832980972516	chr7:35882569:+;chr7:35898297:+;chr7:35903104:+;chr7:35905307:+	proximal	TRUE
PRELID1	9.741110787595	0.00180191975852704	0.0101618468014892	0.440677966101695	0	0.440677966101695	chr5:177306661:+_vs_chr5:177306949:+	0.88135593220339	chr5:177306661:+;chr5:177306949:+	distal	TRUE
GET4	9.71584127079817	0.00182686435268292	0.0102675969381298	0.564102564102564	0	0.564102564102564	chr7:895683:+_vs_chr7:896443:+	1.12820512820513	chr7:895683:+;chr7:896443:+	distal	TRUE
FUBP1	17.0887743615728	0.00185766690858627	0.0104054450487704	0.355022831050228	0.471698113207547	-0.116675282157319	chr1:77964286:-_vs_chr1:77962777:-	-0.233135177048333	chr1:77948419:-;chr1:77955258:-;chr1:77962777:-;chr1:77962913:-;chr1:77964286:-	proximal	TRUE
PTPN1	9.64176940469092	0.00190201926005699	0.010618006509005	0.615384615384615	0.166666666666667	0.448717948717949	chr20:50574555:+_vs_chr20:50579888:+	0.897435897435898	chr20:50574555:+;chr20:50579888:+	distal	TRUE
EIF4G2	14.8591855577488	0.00194102555681558	0.0107993972255042	0.708126036484245	0.797979797979798	-0.0898537614955525	chr11:10800495:-_vs_chr11:10797054:-	-0.318860244233379	chr11:10797054:-;chr11:10800099:-;chr11:10800495:-;chr11:10801047:-	proximal	TRUE
CYCS	12.352305773109	0.0020784083666024	0.0114963133812966	0.734817813765182	0.880281690140845	-0.145463876375663	chr7:25123097:-_vs_chr7:25122863:-	-0.312596225124023	chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	proximal	TRUE
RPS4X	9.47742865343976	0.00208015320530096	0.0114963133812966	0.0112612612612613	0.0375	-0.0262387387387387	chrX:72272603:-_vs_chrX:72272153:-	-0.0524774774774775	chrX:72272153:-;chrX:72272603:-	proximal	FALSE
CDC123	9.45460084281252	0.00210620122356025	0.0116016000952256	0.884210526315789	0.555555555555556	0.328654970760234	chr10:12237195:+_vs_chr10:12250587:+	0.657309941520468	chr10:12237195:+;chr10:12250587:+	distal	TRUE
PWP1	9.43408812388591	0.00212988966069422	0.0116893639396201	0.442307692307692	0.176470588235294	0.265837104072398	chr12:107697588:+_vs_chr12:107712468:+	0.531674208144796	chr12:107697588:+;chr12:107712468:+	distal	TRUE
ATP6V1D	12.2974208916084	0.00213623478510549	0.0116893639396201	0.425	0.153846153846154	0.271153846153846	chr14:67338720:-_vs_chr14:67338071:-	0.940384615384615	chr14:67337872:-;chr14:67338071:-;chr14:67338720:-	distal	TRUE
MINDY2	9.3686136523575	0.00220732401960814	0.0120244378973159	0.724137931034483	0	0.724137931034483	chr15:58854681:+_vs_chr15:58855102:+	1.44827586206897	chr15:58854681:+;chr15:58855102:+	distal	TRUE
SATB2	18.6686323419581	0.00221525756703233	0.0120244378973159	0.383333333333333	0.636363636363636	-0.253030303030303	chr2:199368622:-_vs_chr2:199270786:-	-0.671969696969697	chr2:199269505:-;chr2:199270786:-;chr2:199271423:-;chr2:199271495:-;chr2:199271700:-;chr2:199368622:-	proximal	TRUE
PSMD2	9.35875633512829	0.00221922677718858	0.0120244378973159	0.853658536585366	0.466666666666667	0.386991869918699	chr3:184306461:+_vs_chr3:184309050:+	0.773983739837398	chr3:184306461:+;chr3:184309050:+	distal	TRUE
CCDC88A	22.3207722836448	0.00223621211977406	0.0120770022624932	0.446753246753247	0.6036866359447	-0.156933389191454	chr2:55335050:-_vs_chr2:55334152:-	-0.49941348973607	chr2:55334152:-;chr2:55334257:-;chr2:55334367:-;chr2:55334952:-;chr2:55335050:-;chr2:55339483:-;chr2:55343746:-;chr2:55344410:-	proximal	TRUE
SPHK2	9.26643939393939	0.00233390983980114	0.0124863180203664	1	0.3125	0.6875	chr19:48627156:+_vs_chr19:48630405:+	1.375	chr19:48627156:+;chr19:48630405:+	distal	TRUE
ZNF506	9.26643939393939	0.00233390983980114	0.0124863180203664	0.3125	1	-0.6875	chr19:19794635:-_vs_chr19:19792714:-	-1.375	chr19:19792714:-;chr19:19794635:-	proximal	TRUE
SOGA3	18.5459069076744	0.00233459504602749	0.0124863180203664	0.245945945945946	0.235	0.0109459459459459	chr6:127512981:-_vs_chr6:127476377:-	-0.528153153153153	chr6:127443563:-;chr6:127447618:-;chr6:127450169:-;chr6:127453855:-;chr6:127476377:-;chr6:127512981:-	proximal	TRUE
FAM118A	9.130859375	0.00251333633404137	0.013399072803346	0.333333333333333	1	-0.666666666666667	chr22:45340746:+_vs_chr22:45341955:+	-1.33333333333333	chr22:45340746:+;chr22:45341955:+	proximal	TRUE
TNPO3	9.11469086469086	0.00253564803222235	0.0134363503104407	0.590909090909091	0	0.590909090909091	chr7:128955346:-_vs_chr7:128954199:-	1.18181818181818	chr7:128954199:-;chr7:128955346:-	distal	TRUE
HLTF	16.3913812930696	0.00253653657850902	0.0134363503104407	0.335714285714286	0.446969696969697	-0.111255411255411	chr3:149071619:-_vs_chr3:149030138:-	-0.412121212121212	chr3:149030138:-;chr3:149046204:-;chr3:149059730:-;chr3:149071619:-;chr3:149074270:-	proximal	TRUE
ARL8A	9.09475524475524	0.00256343513120934	0.0135355905972773	0.787878787878788	0	0.787878787878788	chr1:202135161:-_vs_chr1:202133405:-	1.57575757575758	chr1:202133405:-;chr1:202135161:-	distal	TRUE
SEPTIN11	16.3513370872391	0.00258220062922989	0.0135913925182958	0.23359375	0.343023255813953	-0.109429505813953	chr4:77030836:+_vs_chr4:77038615:+	-0.155668604651163	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+;chr4:77038615:+	proximal	FALSE
HSPA5	16.3430112821287	0.00259179608051509	0.0135987275363735	0.566091954022989	0.709302325581395	-0.143210371558407	chr9:125236815:-_vs_chr9:125236247:-	-0.355920876770917	chr9:125236247:-;chr9:125236755:-;chr9:125236815:-;chr9:125236992:-;chr9:125240207:-	proximal	TRUE
XRCC1	9.06172764729791	0.00261015238472188	0.013651838024823	0.927272727272727	0.588235294117647	0.33903743315508	chr19:43552856:-_vs_chr19:43543311:-	0.67807486631016	chr19:43543311:-;chr19:43552856:-	distal	TRUE
RPS19	9.03571686111966	0.00264755213423502	0.013803903894848	0.029375	0.0024390243902439	0.0269359756097561	chr19:41871416:+_vs_chr19:41872925:+	0.0538719512195122	chr19:41871416:+;chr19:41872925:+	distal	FALSE
CDKN1B	9.02709991621282	0.00266006165437741	0.0138053538744785	0.741935483870968	0.976190476190476	-0.234254992319508	chr12:12718845:+_vs_chr12:12722369:+	-0.468509984639017	chr12:12718845:+;chr12:12722369:+	proximal	TRUE
STMN1	18.2362083347841	0.00266448325683542	0.0138053538744785	0.556639373442506	0.562631578947368	-0.00599220550486212	chr1:25900561:-_vs_chr1:25900120:-	-0.0285061175544772	chr1:25900120:-;chr1:25900262:-;chr1:25900561:-;chr1:25901046:-;chr1:25901556:-;chr1:25903649:-	proximal	FALSE
SLC25A3	11.8356844492183	0.0026910004914526	0.0138748718052765	0.464285714285714	0.595238095238095	-0.130952380952381	chr12:98601238:+_vs_chr12:98601805:+	-0.261904761904762	chr12:98601238:+;chr12:98601708:+;chr12:98601805:+	proximal	TRUE
NCALD	16.2556367243867	0.00269463734698374	0.0138748718052765	0.581168831168831	0.1875	0.393668831168831	chr8:101824470:-_vs_chr8:101686547:-	0.767857142857143	chr8:101686547:-;chr8:101686739:-;chr8:101686788:-;chr8:101688726:-;chr8:101824470:-	distal	TRUE
PHLDA1	8.96916606148632	0.00274573893167585	0.0140942264666209	0.0740740740740741	0.431372549019608	-0.357298474945534	chr12:76029568:-_vs_chr12:76028536:-	-0.714596949891068	chr12:76028536:-;chr12:76029568:-	proximal	TRUE
SEPTIN6	8.95365120741465	0.00276915563926916	0.0141705557095934	0.574074074074074	0	0.574074074074074	chrX:119629455:-_vs_chrX:119615724:-	1.14814814814815	chrX:119615724:-;chrX:119629455:-	distal	TRUE
SEC61A2	8.93605387667888	0.00279596102036433	0.0142495577851199	0.777777777777778	0	0.777777777777778	chr10:12165363:+_vs_chr10:12165407:+	1.55555555555556	chr10:12165363:+;chr10:12165407:+	distal	TRUE
