gene_id	chisq	pvalue	adj_pvalue	ExDp	ExN2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
GPM6A	15.1061813200419	0.0044859815230906	0.0191658979270214	0.598214285714286	0.619922630560928	-0.0217083448466427	chr4:175634820:-_vs_chr4:175633448:-	-0.139002486874827	chr4:175632943:-;chr4:175633448:-;chr4:175634532:-;chr4:175634820:-;chr4:175640800:-	proximal	FALSE
UQCRFS1	10.8081335061289	0.00449825042133858	0.0191658979270214	0.745283018867924	0.682926829268293	0.0623561895996319	chr19:29207388:-_vs_chr19:29207349:-	0.360561435803037	chr19:29207270:-;chr19:29207349:-;chr19:29207388:-	distal	TRUE
ANAPC5	8.06101973684211	0.00452277213017096	0.0191715332291558	0.684210526315789	0.921875	-0.237664473684211	chr12:121345870:-_vs_chr12:121308357:-	-0.475328947368421	chr12:121308357:-;chr12:121345870:-	proximal	TRUE
TADA1	8.05998391354562	0.00452535854972004	0.0191715332291558	0.4375	0.827586206896552	-0.390086206896552	chr1:166856970:-_vs_chr1:166856510:-	-0.780172413793103	chr1:166856510:-;chr1:166856970:-	proximal	TRUE
CXADR	8.04129050925926	0.00457229516028829	0.0193153491572406	0	0.428571428571429	-0.428571428571429	chr21:17561447:+_vs_chr21:17566981:+	-0.857142857142857	chr21:17561447:+;chr21:17566981:+	proximal	TRUE
SMOC1	10.7496503496503	0.0046317284054839	0.0195109918950554	0.272727272727273	0.548387096774194	-0.275659824046921	chr14:70030465:+_vs_chr14:70030640:+	-0.953079178885631	chr14:70030465:+;chr14:70030640:+;chr14:70031177:+	proximal	TRUE
SRSF11	10.7373658536585	0.0046602651802562	0.019575746675257	0.285714285714286	0.564285714285714	-0.278571428571429	chr1:70246870:+_vs_chr1:70252001:+	-0.557142857142857	chr1:70246870:+;chr1:70250436:+;chr1:70252001:+	proximal	TRUE
VPS29	14.9735450465705	0.00475640215838226	0.0198752668186518	0.787313432835821	0.672619047619048	0.114694385216773	chr12:110497200:-_vs_chr12:110491756:-	0.217661691542289	chr12:110491582:-;chr12:110491624:-;chr12:110491756:-;chr12:110491923:-;chr12:110497200:-	distal	TRUE
STAM	7.96280475206612	0.00477483661494872	0.0198752668186518	0.272727272727273	0.85	-0.577272727272727	chr10:17693311:+_vs_chr10:17715910:+	-1.15454545454545	chr10:17693311:+;chr10:17715910:+	proximal	TRUE
MLLT11	7.96036604192491	0.00478127436637253	0.0198752668186518	0.795847750865052	0.8703125	-0.0744647491349482	chr1:151068092:+_vs_chr1:151068494:+	-0.148929498269896	chr1:151068092:+;chr1:151068494:+	proximal	FALSE
EZH2	7.95894339622641	0.0047850339751697	0.0198752668186518	0.307692307692308	0.753846153846154	-0.446153846153846	chr7:148828769:-_vs_chr7:148807374:-	-0.892307692307692	chr7:148807374:-;chr7:148828769:-	proximal	TRUE
MAP1A	7.94571759259259	0.00482013011305642	0.0199652743122978	0.375	1	-0.625	chr15:43522696:+_vs_chr15:43522747:+	-1.25	chr15:43522696:+;chr15:43522747:+	proximal	TRUE
SUMO3	7.9258096065093	0.00487345331169029	0.0201300696513429	0.80327868852459	1	-0.19672131147541	chr21:44805862:-_vs_chr21:44805624:-	-0.39344262295082	chr21:44805624:-;chr21:44805862:-	proximal	TRUE
SNRNP27	7.91072134387352	0.00491426702504664	0.0202110116547643	0.266666666666667	0.782608695652174	-0.515942028985507	chr2:69904919:+_vs_chr2:69905236:+	-1.03188405797101	chr2:69904919:+;chr2:69905236:+	proximal	TRUE
CDKN1B	7.90852656923302	0.00492023283054786	0.0202110116547643	0.777777777777778	0.952830188679245	-0.175052410901468	chr12:12718845:+_vs_chr12:12722369:+	-0.350104821802935	chr12:12718845:+;chr12:12722369:+	proximal	TRUE
CAP2	7.9022632388486	0.00493729833540877	0.0202252413905037	0.333333333333333	0.780487804878049	-0.447154471544715	chr6:17556807:+_vs_chr6:17557780:+	-0.894308943089431	chr6:17556807:+;chr6:17557780:+	proximal	TRUE
ROBO2	16.7472147451296	0.00500502157253639	0.0204463381273671	0.655357142857143	0.601273885350318	0.0540832575068244	chr3:77098882:+_vs_chr3:77563191:+	0.144051410373066	chr3:77098882:+;chr3:77522813:+;chr3:77563191:+;chr3:77607852:+;chr3:77607951:+;chr3:77646297:+	distal	FALSE
GTF2I	14.8352007913136	0.00505551477610515	0.0205744907267198	0.379310344827586	0.457070707070707	-0.0777603622431209	chr7:74749451:+_vs_chr7:74760692:+	-0.439916405433647	chr7:74698999:+;chr7:74711066:+;chr7:74749451:+;chr7:74753128:+;chr7:74760692:+	proximal	TRUE
SMC3	16.7193158751696	0.00506406429453896	0.0205744907267198	0.412	0.480597014925373	-0.0685970149253731	chr10:110584380:+_vs_chr10:110602069:+	-0.319402985074627	chr10:110581018:+;chr10:110583443:+;chr10:110583890:+;chr10:110584380:+;chr10:110589685:+;chr10:110602069:+	proximal	TRUE
SYT4	7.83761955636956	0.00511699456643343	0.0207328907909714	0.722222222222222	0	0.722222222222222	chr18:43274193:-_vs_chr18:43268254:-	1.44444444444444	chr18:43268254:-;chr18:43274193:-	distal	TRUE
UBE2V1	12.7616754716981	0.00518139398514942	0.0209367740649924	0.333333333333333	0.543333333333333	-0.21	chr20:50082755:-_vs_chr20:50081365:-	-0.356666666666667	chr20:50081124:-;chr20:50081365:-;chr20:50081670:-;chr20:50082755:-	proximal	TRUE
MYT1L	7.78829777792475	0.00525857165434195	0.0211910462059796	0.450549450549451	0.22972972972973	0.220819720819721	chr2:1943300:-_vs_chr2:1840789:-	0.441639441639442	chr2:1840789:-;chr2:1943300:-	distal	TRUE
STXBP1	14.734694308571	0.00528432563854357	0.021237276282471	0.414473684210526	0.487864077669903	-0.0733903934593766	chr9:127691038:+_vs_chr9:127691088:+	-0.366249361267246	chr9:127690834:+;chr9:127691038:+;chr9:127691088:+;chr9:127692530:+;chr9:127692688:+	proximal	TRUE
CYP51A1	12.6913389306231	0.00535395333127861	0.0214591067482784	0.293333333333333	0.388127853881279	-0.0947945205479452	chr7:92127543:-_vs_chr7:92118576:-	-0.494794520547945	chr7:92113587:-;chr7:92113661:-;chr7:92118576:-;chr7:92127543:-	proximal	TRUE
AGGF1	7.7168562990774	0.00547075775923698	0.0218683246988855	0.578947368421053	0	0.578947368421053	chr5:77039686:+_vs_chr5:77046420:+	1.15789473684211	chr5:77039686:+;chr5:77046420:+	distal	TRUE
TCF4	7.70485498108449	0.00550724974935646	0.0219551752742441	0.8	0.163934426229508	0.636065573770492	chr18:55227607:-_vs_chr18:55223452:-	1.27213114754098	chr18:55223452:-;chr18:55227607:-	distal	TRUE
ASAH1	7.67804050008071	0.00558968311319087	0.0222242213618043	0.784313725490196	1	-0.215686274509804	chr8:18066763:-_vs_chr8:18056455:-	-0.431372549019608	chr8:18056455:-;chr8:18066763:-	proximal	TRUE
MACF1	16.3844014876107	0.00582813106009179	0.0230956583961138	0.292957746478873	0.273170731707317	0.0197870147715562	chr1:39284395:+_vs_chr1:39285142:+	0.319363334478415	chr1:39284395:+;chr1:39285142:+;chr1:39285360:+;chr1:39368309:+;chr1:39435668:+;chr1:39441254:+	distal	TRUE
DCAF12	7.59904443382704	0.00583992438260847	0.0230956583961138	0.0666666666666667	0.571428571428571	-0.504761904761905	chr9:34087705:-_vs_chr9:34086387:-	-1.00952380952381	chr9:34086387:-;chr9:34087705:-	proximal	TRUE
EGLN1	7.56619897959184	0.00594730766695799	0.0233958902136681	0	0.7	-0.7	chr1:231366322:-_vs_chr1:231364954:-	-1.4	chr1:231364954:-;chr1:231366322:-	proximal	TRUE
TXNRD1	7.56619897959184	0.00594730766695799	0.0233958902136681	0	0.7	-0.7	chr12:104326386:+_vs_chr12:104350247:+	-1.4	chr12:104326386:+;chr12:104350247:+	proximal	TRUE
CHAMP1	7.54285714285714	0.00602484301580912	0.0236033238248812	1	0.266666666666667	0.733333333333333	chr13:114325909:+_vs_chr13:114327309:+	1.46666666666667	chr13:114325909:+;chr13:114327309:+	distal	TRUE
GNAQ	7.5407824933687	0.00603178416506716	0.0236033238248812	0.5	0.944444444444444	-0.444444444444444	chr9:77794553:-_vs_chr9:77720273:-	-0.888888888888889	chr9:77720273:-;chr9:77794553:-	proximal	TRUE
CSDE1	14.3669994710677	0.00621133248073459	0.0242421296557804	0.489655172413793	0.49468085106383	-0.00502567865003672	chr1:114737992:-_vs_chr1:114717292:-	-0.111115187087307	chr1:114716916:-;chr1:114717292:-;chr1:114717997:-;chr1:114725240:-;chr1:114737992:-	proximal	FALSE
RTCA	7.48307692307692	0.00622815505619858	0.0242441533208568	0.68	0.153846153846154	0.526153846153846	chr1:100291772:+_vs_chr1:100292769:+	1.05230769230769	chr1:100291772:+;chr1:100292769:+	distal	TRUE
PFDN2	7.47093712199019	0.00627029046168183	0.0243010456617366	1	0.83695652173913	0.16304347826087	chr1:161100786:-_vs_chr1:161100561:-	0.326086956521739	chr1:161100561:-;chr1:161100786:-	distal	TRUE
MRPL57	7.46945488721804	0.0062754549657746	0.0243010456617366	0.142857142857143	0.684210526315789	-0.541353383458647	chr13:21177356:+_vs_chr13:21177512:+	-1.08270676691729	chr13:21177356:+;chr13:21177512:+	proximal	TRUE
PLEKHA8	7.42722496345029	0.00642443388688212	0.0248133329605031	0.736842105263158	0.166666666666667	0.570175438596491	chr7:30052786:+_vs_chr7:30130249:+	1.14035087719298	chr7:30052786:+;chr7:30130249:+	distal	TRUE
BID	10.0565533245888	0.00655008886471845	0.0251829354249499	0.0909090909090909	0.34375	-0.252840909090909	chr22:17735362:-_vs_chr22:17734280:-	-0.505681818181818	chr22:17734280:-;chr22:17735096:-;chr22:17735362:-	proximal	TRUE
BICD1	14.2445847145906	0.00655399866136895	0.0251829354249499	0.289473684210526	0.577868852459016	-0.28839516824849	chr12:32305851:+_vs_chr12:32338658:+	-0.4702329594478	chr12:32294103:+;chr12:32305851:+;chr12:32334566:+;chr12:32338658:+;chr12:32377903:+	proximal	TRUE
DYNC1H1	10.0363355588863	0.00661663875149779	0.0253580974831887	0.405797101449275	0.242753623188406	0.16304347826087	chr14:101983472:+_vs_chr14:102050792:+	0.326086956521739	chr14:101983472:+;chr14:101986762:+;chr14:102050792:+	distal	TRUE
PKIA	10.007085428848	0.00671411861057351	0.0256169171780516	0.558441558441558	0.370967741935484	0.187473816506075	chr8:78601920:+_vs_chr8:78602248:+	0.489736070381232	chr8:78601920:+;chr8:78602248:+;chr8:78602376:+	distal	TRUE
MARCKS	7.34669205495818	0.00671862656317425	0.0256169171780516	0.4	0.774193548387097	-0.374193548387097	chr6:113860581:+_vs_chr6:113861806:+	-0.748387096774193	chr6:113860581:+;chr6:113861806:+	proximal	TRUE
BZW1	12.1745916713045	0.0068083967766761	0.0258436047852003	0.576923076923077	0.674509803921569	-0.0975867269984917	chr2:200821273:+_vs_chr2:200823837:+	-0.360633484162896	chr2:200818026:+;chr2:200818771:+;chr2:200821273:+;chr2:200823837:+	proximal	TRUE
DUT	7.31965930669684	0.00682043405700748	0.0258436047852003	0.260869565217391	0.714285714285714	-0.453416149068323	chr15:48342420:+_vs_chr15:48342544:+	-0.906832298136646	chr15:48342420:+;chr15:48342544:+	proximal	TRUE
KMT2E	12.1662810490219	0.00683472492203154	0.0258436047852003	0.388888888888889	0.496598639455782	-0.107709750566893	chr7:105090156:+_vs_chr7:105102070:+	-0.462585034013605	chr7:105073662:+;chr7:105090156:+;chr7:105090236:+;chr7:105102070:+	proximal	TRUE
RSL1D1	12.1608633949287	0.0068519422546475	0.0258436047852003	0.456989247311828	0.469879518072289	-0.0128902707604612	chr16:11839834:-_vs_chr16:11839701:-	-0.281966575981345	chr16:11837358:-;chr16:11839701:-;chr16:11839834:-;chr16:11839942:-	proximal	TRUE
SELENOT	7.30714285714286	0.00686810432557526	0.0258436047852003	0.516129032258065	0.171428571428571	0.344700460829493	chr3:150628381:+_vs_chr3:150629795:+	0.689400921658986	chr3:150628381:+;chr3:150629795:+	distal	TRUE
YWHAH	12.1513252393911	0.00688235877265589	0.0258436047852003	0.895348837209302	0.907801418439716	-0.012452581230414	chr22:31956294:+_vs_chr22:31956482:+	-0.119990103908956	chr22:31956294:+;chr22:31956482:+;chr22:31957135:+;chr22:31957603:+	proximal	FALSE
MRFAP1L1	12.1074711793089	0.00702393207128995	0.0262042444127899	0.735849056603774	0.649305555555556	0.0865435010482181	chr4:6708187:-_vs_chr4:6707745:-	0.367727987421384	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-;chr4:6708437:-	distal	TRUE
YPEL1	7.26105324162333	0.00704659529861287	0.0262042444127899	0.344827586206897	1	-0.655172413793103	chr22:21700322:-_vs_chr22:21699740:-	-1.31034482758621	chr22:21699740:-;chr22:21700322:-	proximal	TRUE
ABHD11	7.26050420168067	0.00704874988712958	0.0262042444127899	0	0.705882352941177	-0.705882352941177	chr7:73736239:-_vs_chr7:73736094:-	-1.41176470588235	chr7:73736094:-;chr7:73736239:-	proximal	TRUE
MRPS6	7.26022828361453	0.00704983292200411	0.0262042444127899	0.676470588235294	1	-0.323529411764706	chr21:34142969:+_vs_chr21:34143030:+	-0.647058823529412	chr21:34142969:+;chr21:34143030:+	proximal	TRUE
SOX5	7.25598474683991	0.00706651110257481	0.0262042444127899	0.823529411764706	0.333333333333333	0.490196078431373	chr12:23534003:-_vs_chr12:23533687:-	0.980392156862745	chr12:23533687:-;chr12:23534003:-	distal	TRUE
NFIB	12.0274681319688	0.00728965615576843	0.0269644743871335	0.333333333333333	0.596899224806202	-0.263565891472868	chr9:14307399:-_vs_chr9:14088083:-	-0.488372093023256	chr9:14087249:-;chr9:14088083:-;chr9:14088165:-;chr9:14307399:-	proximal	TRUE
TMEM167A	9.7954131652661	0.00746368079247522	0.0275396857032523	0.411764705882353	0.375	0.0367647058823529	chr5:83053816:-_vs_chr5:83052846:-	0.473529411764706	chr5:83052846:-;chr5:83053816:-;chr5:83056311:-	distal	TRUE
PDCL3	7.1493009504863	0.0074993211425978	0.027595271113961	0.2	0.65	-0.45	chr2:100576565:+_vs_chr2:100576735:+	-0.9	chr2:100576565:+;chr2:100576735:+	proximal	TRUE
MEF2C	11.957583700703	0.00752988224684865	0.027595271113961	0.296636085626911	0.424242424242424	-0.127606338615513	chr5:88823843:-_vs_chr5:88721929:-	-0.621351125938282	chr5:88720825:-;chr5:88721929:-;chr5:88721967:-;chr5:88823843:-	proximal	TRUE
MARCHF6	9.77654728849582	0.0075344183404628	0.027595271113961	0.588235294117647	0.21875	0.369485294117647	chr5:10411371:+_vs_chr5:10437849:+	0.738970588235294	chr5:10411371:+;chr5:10434000:+;chr5:10437849:+	distal	TRUE
PPFIA2	17.482603078557	0.00766403864818508	0.0280010453804698	0.5	0.527426160337553	-0.0274261603375527	chr12:81375797:-_vs_chr12:81362737:-	0.35126582278481	chr12:81325777:-;chr12:81339199:-;chr12:81362737:-;chr12:81375797:-;chr12:81384064:-;chr12:81405861:-;chr12:81457811:-	distal	TRUE
PAPSS1	7.08304407286537	0.00778167075007834	0.0283611382484473	0.62962962962963	0.91304347826087	-0.28341384863124	chr4:107631661:-_vs_chr4:107613666:-	-0.56682769726248	chr4:107613666:-;chr4:107631661:-	proximal	TRUE
PGAP1	7.06404363969999	0.00786462845018146	0.0285934046587282	0.923076923076923	0.479452054794521	0.443624868282403	chr2:196875785:-_vs_chr2:196873529:-	0.887249736564805	chr2:196873529:-;chr2:196875785:-	distal	TRUE
GET1	9.67941367417326	0.00790937244641246	0.0286859434824764	0.55	0.625	-0.075	chr21:39397374:+_vs_chr21:39397700:+	-0.445	chr21:39397374:+;chr21:39397700:+;chr21:39397788:+	proximal	TRUE
RAF1	7.04247498949138	0.00795989603074479	0.0287989425735219	0.666666666666667	0.262295081967213	0.404371584699454	chr3:12600154:-_vs_chr3:12583601:-	0.808743169398907	chr3:12583601:-;chr3:12600154:-	distal	TRUE
MRPL21	7.01744546063157	0.00807193101366627	0.0291334014983537	1	0.791044776119403	0.208955223880597	chr11:68892893:-_vs_chr11:68891278:-	0.417910447761194	chr11:68891278:-;chr11:68892893:-	distal	TRUE
AP3M2	9.60431580039423	0.00821200722351105	0.0295672027635858	0.294117647058824	0.611111111111111	-0.316993464052288	chr8:42169448:+_vs_chr8:42170402:+	-0.633986928104575	chr8:42169448:+;chr8:42169575:+;chr8:42170402:+	proximal	TRUE
TCP1	11.7597588931793	0.00825311317902964	0.0296362549801394	0.704119850187266	0.63023679417122	0.0738830560160455	chr6:159778952:-_vs_chr6:159778498:-	0.191134033278075	chr6:159778498:-;chr6:159778952:-;chr6:159784002:-;chr6:159787585:-	distal	FALSE
HSDL1	6.97132988539239	0.00828259185894711	0.0296362549801394	0.909090909090909	0.333333333333333	0.575757575757576	chr16:84122714:-_vs_chr16:84122281:-	1.15151515151515	chr16:84122281:-;chr16:84122714:-	distal	TRUE
MFN1	6.96888888888889	0.00829389807916013	0.0296362549801394	0	0.740740740740741	-0.740740740740741	chr3:179377437:+_vs_chr3:179386627:+	-1.48148148148148	chr3:179377437:+;chr3:179386627:+	proximal	TRUE
MRPS16	6.96498161764706	0.00831202867448294	0.0296362549801394	0.1875	0.705882352941177	-0.518382352941177	chr10:73250741:-_vs_chr10:73248849:-	-1.03676470588235	chr10:73248849:-;chr10:73250741:-	proximal	TRUE
FMNL2	6.9609375	0.00833083697491476	0.0296362549801394	0.151515151515152	0.458333333333333	-0.306818181818182	chr2:152618891:+_vs_chr2:152618978:+	-0.613636363636364	chr2:152618891:+;chr2:152618978:+	proximal	TRUE
TIPRL	9.55942155670417	0.00839842762334175	0.0298053982718596	0.346153846153846	0.75	-0.403846153846154	chr1:168199996:+_vs_chr1:168202109:+	-0.807692307692308	chr1:168199996:+;chr1:168200208:+;chr1:168202109:+	proximal	TRUE
ADIPOR2	6.93993506493506	0.00842921731392666	0.029843443204307	0	0.518518518518518	-0.518518518518518	chr12:1786251:+_vs_chr12:1788674:+	-1.03703703703704	chr12:1786251:+;chr12:1788674:+	proximal	TRUE
NDRG4	6.92993281228575	0.00847648730957549	0.0299395169342963	0.818181818181818	0.235294117647059	0.582887700534759	chr16:58513409:+_vs_chr16:58513619:+	1.16577540106952	chr16:58513409:+;chr16:58513619:+	distal	TRUE
MINDY2	6.92258522727273	0.0085113842711199	0.0299915365193253	1	0.388888888888889	0.611111111111111	chr15:58854681:+_vs_chr15:58855102:+	1.22222222222222	chr15:58854681:+;chr15:58855102:+	distal	TRUE
HNRNPDL	15.4569308381491	0.00857836345455165	0.0301560909147005	0.714285714285714	0.762942779291553	-0.0486570650058388	chr4:82427245:-_vs_chr4:82423207:-	-0.178357337485403	chr4:82423207:-;chr4:82424628:-;chr4:82426040:-;chr4:82427245:-;chr4:82427462:-;chr4:82428021:-	proximal	FALSE
EIF2S3	11.6675207014624	0.00861337135951876	0.0302077434235953	0.393939393939394	0.511904761904762	-0.117965367965368	chrX:24077468:+_vs_chrX:24077971:+	0.650974025974026	chrX:24064290:+;chrX:24077468:+;chrX:24077971:+;chrX:24078806:+	distal	TRUE
SF3B1	9.48843523002421	0.0087018675537097	0.0304462989467443	0.261904761904762	0.45	-0.188095238095238	chr2:197408481:-_vs_chr2:197391980:-	-0.376190476190476	chr2:197391980:-;chr2:197405105:-;chr2:197408481:-	proximal	TRUE
HSP90B1	9.43576388888889	0.00893408140347463	0.0311853968238657	0.222222222222222	0.5	-0.277777777777778	chr12:103932415:+_vs_chr12:103942764:+	-0.652777777777778	chr12:103932415:+;chr12:103942764:+;chr12:103947422:+	proximal	TRUE
ZCRB1	9.41574823811666	0.00902394102986965	0.0314252934693587	0.361111111111111	0.631578947368421	-0.27046783625731	chr12:42313875:-_vs_chr12:42312985:-	-0.809941520467836	chr12:42312766:-;chr12:42312985:-;chr12:42313875:-	proximal	TRUE
FNBP1L	18.7154315371259	0.00912709639758036	0.0317102624841168	0.374039938556068	0.446368446368446	-0.0723285078123788	chr1:93523489:+_vs_chr1:93552649:+	-0.16726403823178	chr1:93523489:+;chr1:93529692:+;chr1:93530804:+;chr1:93530882:+;chr1:93550970:+;chr1:93552649:+;chr1:93553107:+;chr1:93554661:+	proximal	FALSE
USP10	9.32993277310924	0.00941956484221706	0.0325805479393296	0.49	0.404411764705882	0.0855882352941176	chr16:84779613:+_vs_chr16:84779922:+	0.342352941176471	chr16:84744942:+;chr16:84779613:+;chr16:84779922:+	distal	TRUE
B3GALT2	6.74114583333333	0.00942140928978595	0.0325805479393296	0.25	0.875	-0.625	chr1:193180328:-_vs_chr1:193179573:-	-1.25	chr1:193179573:-;chr1:193180328:-	proximal	TRUE
PRPSAP2	11.4612675211409	0.00947605904818502	0.0326935030270328	0.591666666666667	0.729468599033816	-0.13780193236715	chr17:18931190:+_vs_chr17:18931268:+	-0.371014492753623	chr17:18930902:+;chr17:18931046:+;chr17:18931190:+;chr17:18931268:+	proximal	TRUE
CHL1	11.4165185125806	0.00967419752970083	0.033299841959873	0.770459081836327	0.723577235772358	0.0468818460639696	chr3:328336:+_vs_chr3:344611:+	0.27690959544326	chr3:325993:+;chr3:328336:+;chr3:344611:+;chr3:349427:+	distal	TRUE
CD2BP2	6.68371696504689	0.00972975278730969	0.0334130870267858	0.111111111111111	0.695652173913043	-0.584541062801932	chr16:30352847:-_vs_chr16:30350773:-	-1.16908212560386	chr16:30350773:-;chr16:30352847:-	proximal	TRUE
PSMA7	6.6796389608479	0.00975203750479156	0.0334130870267858	0.582677165354331	0.431279620853081	0.15139754450125	chr20:62136866:-_vs_chr20:62136733:-	0.3027950890025	chr20:62136733:-;chr20:62136866:-	distal	TRUE
RTF1	13.2211476901553	0.0102442852103475	0.0350189703627283	0.479411764705882	0.57258064516129	-0.0931688804554079	chr15:41464833:+_vs_chr15:41475761:+	-0.382036685641999	chr15:41452949:+;chr15:41464833:+;chr15:41470289:+;chr15:41475761:+;chr15:41476475:+	proximal	TRUE
KLHL7	9.1297557961519	0.0104111503506423	0.0355077536041402	0.522727272727273	0.714285714285714	-0.191558441558442	chr7:23174518:+_vs_chr7:23175421:+	-0.383116883116883	chr7:23174518:+;chr7:23175304:+;chr7:23175421:+	proximal	TRUE
SHPRH	6.54471011131725	0.0105196467418503	0.0357956858240993	0	0.44	-0.44	chr6:145954726:-_vs_chr6:145952405:-	-0.88	chr6:145952405:-;chr6:145954726:-	proximal	TRUE
DIXDC1	9.09036103372799	0.0106182557690043	0.0360487359098389	0.791666666666667	0.380434782608696	0.411231884057971	chr11:111975995:+_vs_chr11:111995563:+	0.822463768115942	chr11:111975995:+;chr11:111982470:+;chr11:111995563:+	distal	TRUE
GTF2B	6.51835304654777	0.010676682971176	0.0360919304038088	0	0.379310344827586	-0.379310344827586	chr1:88852932:-_vs_chr1:88852633:-	-0.758620689655172	chr1:88852633:-;chr1:88852932:-	proximal	TRUE
FAM13B	6.51788019079686	0.0106795221100712	0.0360919304038088	0.222222222222222	0.8	-0.577777777777778	chr5:137953380:-_vs_chr5:137942919:-	-1.15555555555556	chr5:137942919:-;chr5:137953380:-	proximal	TRUE
NABP2	6.47741652983032	0.0109253668586365	0.0367988624598625	0.4	0.827586206896552	-0.427586206896552	chr12:56229772:+_vs_chr12:56229854:+	-0.855172413793103	chr12:56229772:+;chr12:56229854:+	proximal	TRUE
EIF2AK1	9.02815934065934	0.0109536814874058	0.0367988624598625	0.59375	0.607142857142857	-0.0133928571428572	chr7:6024756:-_vs_chr7:6023831:-	-0.415178571428571	chr7:6023831:-;chr7:6024756:-;chr7:6041141:-	proximal	TRUE
DYNC1I2	11.144652485078	0.0109688560321628	0.0367988624598625	0.638888888888889	0.48936170212766	0.149527186761229	chr2:171725691:+_vs_chr2:171727923:+	0.306146572104019	chr2:171725691:+;chr2:171725949:+;chr2:171727923:+;chr2:171748411:+	distal	TRUE
VPS35	9.02195945945946	0.0109876899342158	0.0367988624598625	0.875	0.445945945945946	0.429054054054054	chr16:46668929:-_vs_chr16:46659677:-	0.858108108108108	chr16:46659677:-;chr16:46660469:-;chr16:46668929:-	distal	TRUE
GNAS	8.9689027786755	0.0112830758388048	0.0376088481089741	0.680555555555556	0.788819875776397	-0.108264320220842	chr20:58911126:+_vs_chr20:58911174:+	-0.269625603864734	chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	proximal	TRUE
HNRNPM	8.96821518053788	0.0112869556166654	0.0376088481089741	0.92948717948718	0.859042553191489	0.0704446262956901	chr19:8473702:+_vs_chr19:8489114:+	0.276050190943808	chr19:8466331:+;chr19:8473702:+;chr19:8489114:+	distal	TRUE
YKT6	6.41666666666667	0.0113054170172908	0.0376088481089741	1	0.607142857142857	0.392857142857143	chr7:44210108:+_vs_chr7:44214294:+	0.785714285714286	chr7:44210108:+;chr7:44214294:+	distal	TRUE
SEPTIN3	6.4	0.0114120363860017	0.0378787904151439	0.857142857142857	0.285714285714286	0.571428571428571	chr22:41997649:+_vs_chr22:41998221:+	1.14285714285714	chr22:41997649:+;chr22:41998221:+	distal	TRUE
DNTTIP2	8.92077556998273	0.0115578804457665	0.0382774347947768	0.32	0.431372549019608	-0.111372549019608	chr1:93877284:-_vs_chr1:93876375:-	-0.523137254901961	chr1:93875649:-;chr1:93876375:-;chr1:93877284:-	proximal	TRUE
LMBRD1	6.36455062794348	0.0116422575550323	0.0383858913178115	0.65	0	0.65	chr6:69675857:-_vs_chr6:69675802:-	1.3	chr6:69675802:-;chr6:69675857:-	distal	TRUE
MCEE	6.36455062794348	0.0116422575550323	0.0383858913178115	1	0.35	0.65	chr2:71116410:-_vs_chr2:71109687:-	1.3	chr2:71109687:-;chr2:71116410:-	distal	TRUE
MAX	6.35474191452149	0.0117067972033896	0.0385132907996468	0.90625	0.606060606060606	0.300189393939394	chr14:65077293:-_vs_chr14:65075141:-	0.600378787878788	chr14:65075141:-;chr14:65077293:-	distal	TRUE
BLOC1S2	10.9743201807472	0.0118655496105915	0.0389493869115886	0.333333333333333	0.362139917695473	-0.0288065843621399	chr10:100274932:-_vs_chr10:100274702:-	0.364197530864198	chr10:100273295:-;chr10:100274702:-;chr10:100274932:-;chr10:100275005:-	distal	TRUE
DIDO1	6.31060606060606	0.0120017806220645	0.0393097968832819	0.318181818181818	0.833333333333333	-0.515151515151515	chr20:62907196:-_vs_chr20:62905006:-	-1.03030303030303	chr20:62905006:-;chr20:62907196:-	proximal	TRUE
HMGN3	8.8035527150382	0.0122555503167945	0.0400527545518096	0.652777777777778	0.689873417721519	-0.0370956399437412	chr6:79201821:-_vs_chr6:79201494:-	-0.356188466947961	chr6:79201245:-;chr6:79201494:-;chr6:79201821:-	proximal	TRUE
CALM1	16.2762476299308	0.0123455863532755	0.0402585239195629	0.595298068849706	0.613013698630137	-0.0177156297804308	chr14:90405107:+_vs_chr14:90405213:+	0.179151858113937	chr14:90401316:+;chr14:90403939:+;chr14:90404963:+;chr14:90405107:+;chr14:90405213:+;chr14:90405610:+;chr14:90408268:+	distal	FALSE
KATNBL1	6.25217223252938	0.012404110023801	0.040360856904578	0	0.636363636363636	-0.636363636363636	chr15:34152923:-_vs_chr15:34146780:-	-1.27272727272727	chr15:34146780:-;chr15:34152923:-	proximal	TRUE
RPL32	6.23546589361524	0.0125216646920856	0.0406544004304176	0	0.0245161290322581	-0.0245161290322581	chr3:12836047:-_vs_chr3:12834952:-	-0.0490322580645162	chr3:12834952:-;chr3:12836047:-	proximal	FALSE
TAOK1	12.746863564934	0.0125812390047288	0.0407588287582389	0.465909090909091	0.541139240506329	-0.0752301495972382	chr17:29517491:+_vs_chr17:29547135:+	-0.449367088607595	chr17:29498521:+;chr17:29508129:+;chr17:29510957:+;chr17:29517491:+;chr17:29547135:+	proximal	TRUE
