gene_id	chisq	pvalue	adj_pvalue	ExM	ExN2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
VIM	16.3661271520803	5.22099981832335e-05	0.000489055679184719	0.847058823529412	0.416666666666667	0.430392156862745	chr10:17237341:+_vs_chr10:17237590:+	0.86078431372549	chr10:17237341:+;chr10:17237590:+	distal	TRUE
MPHOSPH10	24.8996550664569	5.27017840488234e-05	0.000491588069699109	0.550724637681159	0.634146341463415	-0.0834217037822551	chr2:71138519:+_vs_chr2:71149980:+	-0.614351360904913	chr2:71134678:+;chr2:71138519:+;chr2:71149311:+;chr2:71149980:+;chr2:71150100:+	proximal	TRUE
TPR	19.6894622618761	5.3025844513391e-05	0.000492541317237356	0.192307692307692	0.793103448275862	-0.60079575596817	chr1:186360828:-_vs_chr1:186355500:-	-1.20159151193634	chr1:186355500:-;chr1:186359936:-;chr1:186360828:-	proximal	TRUE
STMP1	19.6672089314195	5.3619139912432e-05	0.000495977044189996	0.366666666666667	0.894736842105263	-0.528070175438596	chr7:135674501:+_vs_chr7:135676416:+	-1.05614035087719	chr7:135674501:+;chr7:135675170:+;chr7:135676416:+	proximal	TRUE
TCP1	24.7847286090682	5.55804193882054e-05	0.000510317078361592	0.739096573208723	0.675925925925926	0.0631706472827968	chr6:159787585:-_vs_chr6:159778498:-	0.124660040547891	chr6:159778498:-;chr6:159778952:-;chr6:159779107:-;chr6:159784002:-;chr6:159787585:-	distal	FALSE
NASP	29.2052696078431	5.562915899257e-05	0.000510317078361592	0.575925925925926	0.666666666666667	-0.0907407407407408	chr1:45608306:+_vs_chr1:45609537:+	-0.286666666666667	chr1:45607443:+;chr1:45608306:+;chr1:45609537:+;chr1:45614180:+;chr1:45615364:+;chr1:45618247:+;chr1:45618891:+	proximal	TRUE
FNBP4	19.4735202606899	5.90716094608766e-05	0.000539666555568502	0.510752688172043	0.419117647058824	0.0916350411132195	chr11:47746229:-_vs_chr11:47736658:-	0.563883617963314	chr11:47736658:-;chr11:47746229:-;chr11:47750917:-	distal	TRUE
RBMX	26.8998495891839	5.96619152259267e-05	0.00054282562213753	0.258513189448441	0.249333333333333	0.00917985611510791	chrX:136873461:-_vs_chrX:136869192:-	0.132254196642686	chrX:136869192:-;chrX:136873250:-;chrX:136873371:-;chrX:136873461:-;chrX:136873958:-;chrX:136874047:-	distal	FALSE
BAZ2B	22.123947845805	6.14698259536945e-05	0.000554992760510499	0.380952380952381	0.716666666666667	-0.335714285714286	chr2:159431070:-_vs_chr2:159325750:-	-0.740476190476191	chr2:159325750:-;chr2:159347622:-;chr2:159389459:-;chr2:159431070:-	proximal	TRUE
NIPBL	26.831514501363	6.15173134490535e-05	0.000554992760510499	0.303125	0.109302325581395	0.193822674418605	chr5:36975878:+_vs_chr5:36985122:+	0.268531976744186	chr5:36975878:+;chr5:36984698:+;chr5:36985082:+;chr5:36985122:+;chr5:36985201:+;chr5:36995745:+	distal	TRUE
CDKN1B	16.0445800910454	6.1868465407558e-05	0.000554992760510499	0.741935483870968	0.952830188679245	-0.210894704808278	chr12:12718845:+_vs_chr12:12722369:+	-0.421789409616555	chr12:12718845:+;chr12:12722369:+	proximal	TRUE
CHD4	26.8141008686339	6.1999191264236e-05	0.000554992760510499	0.524324324324324	0.387096774193548	0.137227550130776	chr12:6602431:-_vs_chr12:6578456:-	0.371839581517001	chr12:6570082:-;chr12:6578456:-;chr12:6581354:-;chr12:6587841:-;chr12:6600535:-;chr12:6602431:-	distal	TRUE
NDUFB8	19.2888326132833	6.47863058352873e-05	0.000575456988052021	0.955555555555556	0.852348993288591	0.103206562266965	chr10:100525902:-_vs_chr10:100523740:-	0.20641312453393	chr10:100523740:-;chr10:100525257:-;chr10:100525902:-	distal	TRUE
SRSF2	19.2850378814021	6.49093458544569e-05	0.000575456988052021	0.928217821782178	0.879194630872483	0.0490231909096951	chr17:76734297:-_vs_chr17:76734128:-	0.264070702372251	chr17:76734128:-;chr17:76734297:-;chr17:76734837:-	distal	TRUE
GNPDA2	15.9492681231812	6.5062929730206e-05	0.000575456988052021	0.769230769230769	0.0476190476190476	0.721611721611722	chr4:44702145:-_vs_chr4:44701869:-	1.44322344322344	chr4:44701869:-;chr4:44702145:-	distal	TRUE
LDB1	15.9386446886447	6.54291070149234e-05	0.000576399276083849	0.153846153846154	0.857142857142857	-0.703296703296703	chr10:102107593:-_vs_chr10:102106489:-	-1.40659340659341	chr10:102106489:-;chr10:102107593:-	proximal	TRUE
PJA2	24.3984067478913	6.64509220780186e-05	0.000582702988864981	0.639830508474576	0.597457627118644	0.0423728813559322	chr5:109378588:-_vs_chr5:109378466:-	-0.338983050847458	chr5:109334711:-;chr5:109335196:-;chr5:109378466:-;chr5:109378588:-;chr5:109378675:-	proximal	TRUE
BRWD1	24.3912965206552	6.66696212485158e-05	0.000582702988864981	0.618534482758621	0.689516129032258	-0.0709816462736373	chr21:39296437:-_vs_chr21:39250818:-	-0.468854282536151	chr21:39236611:-;chr21:39250818:-;chr21:39296437:-;chr21:39296775:-;chr21:39298077:-	proximal	TRUE
TMOD3	19.20354311265	6.76088574369414e-05	0.000588594758862784	0.537735849056604	0.263157894736842	0.274577954319762	chr15:51887641:+_vs_chr15:51893935:+	0.994041708043694	chr15:51887641:+;chr15:51893935:+;chr15:51909658:+	distal	TRUE
ZNF24	15.8608695652174	6.81738284194218e-05	0.000591194918324673	0.0526315789473684	0.736842105263158	-0.684210526315789	chr18:35337171:-_vs_chr18:35336458:-	-1.36842105263158	chr18:35336458:-;chr18:35337171:-	proximal	TRUE
MRM2	19.1264185543081	7.02669303646887e-05	0.000606975040504315	0.455882352941176	0.574074074074074	-0.118191721132898	chr7:2234498:-_vs_chr7:2234291:-	-0.89760348583878	chr7:2234291:-;chr7:2234498:-;chr7:2234915:-	proximal	TRUE
RAB35	15.7121285529716	7.37497561335997e-05	0.000634590924870509	1	0.52	0.48	chr12:120095742:-_vs_chr12:120095099:-	0.96	chr12:120095099:-;chr12:120095742:-	distal	TRUE
TXN	19.0083943836166	7.45383207896098e-05	0.00063889989248237	0.466926070038911	0.556521739130435	-0.0895956690915243	chr9:110244082:-_vs_chr9:110243962:-	-0.179191338183049	chr9:110243962:-;chr9:110244016:-;chr9:110244082:-	proximal	FALSE
ZCCHC17	18.9317489798461	7.74502711667369e-05	0.0006613061615006	0.681034482758621	0.481481481481481	0.199553001277139	chr1:31364159:+_vs_chr1:31364936:+	0.930395913154534	chr1:31348979:+;chr1:31364159:+;chr1:31364936:+	distal	TRUE
ERLIN1	15.6009672619048	7.82145682270626e-05	0.000665273338942832	0.125	1	-0.875	chr10:100164051:-_vs_chr10:100150108:-	-1.75	chr10:100150108:-;chr10:100164051:-	proximal	TRUE
DYNC1H1	23.9688345937217	8.1031926401048e-05	0.000686606399276056	0.684027777777778	0.581666666666667	0.102361111111111	chr14:101983472:+_vs_chr14:102050792:+	0.401111111111111	chr14:101975743:+;chr14:101979751:+;chr14:101983472:+;chr14:101986762:+;chr14:102050792:+	distal	TRUE
RPL32	15.4710231916646	8.37798308242987e-05	0.000707190967414233	0.00350262697022767	0.0245161290322581	-0.0210135020620304	chr3:12836047:-_vs_chr3:12834952:-	-0.0420270041240609	chr3:12834952:-;chr3:12836047:-	proximal	FALSE
BAZ1B	18.7425474254743	8.51348819480206e-05	0.000715906961835628	0.48780487804878	0.333333333333333	0.154471544715447	chr7:73477733:-_vs_chr7:73459553:-	0.861788617886179	chr7:73459553:-;chr7:73477733:-;chr7:73478003:-	distal	TRUE
CPNE1	18.7311251426821	8.56224903715272e-05	0.000717290296697322	0.525974025974026	0.828947368421053	-0.302973342447027	chr20:35631309:-_vs_chr20:35626044:-	-0.671565276828435	chr20:35626044:-;chr20:35631309:-;chr20:35653785:-	proximal	TRUE
EIF2S2	18.6934859303523	8.72491302706477e-05	0.000728169433085857	0.617283950617284	0.69047619047619	-0.0731922398589065	chr20:34098548:-_vs_chr20:34089440:-	-0.520282186948854	chr20:34089440:-;chr20:34098548:-;chr20:34103499:-	proximal	TRUE
SURF6	15.3650793650794	8.8610882520915e-05	0.000736764641185136	0.8125	0.0625	0.75	chr9:133331167:-_vs_chr9:133331010:-	1.5	chr9:133331010:-;chr9:133331167:-	distal	TRUE
KIF2A	23.7328706827713	9.03505609426665e-05	0.000748379461765318	0.508064516129032	0.44375	0.0643145161290323	chr5:62348159:+_vs_chr5:62358213:+	0.39758064516129	chr5:62348159:+;chr5:62353324:+;chr5:62358213:+;chr5:62363207:+;chr5:62386368:+	distal	TRUE
GALNT11	15.3214285714286	9.06820158625543e-05	0.000748379461765318	0.575757575757576	1	-0.424242424242424	chr7:152104188:+_vs_chr7:152122340:+	-0.848484848484848	chr7:152104188:+;chr7:152122340:+	proximal	TRUE
PPP2CA	28.064875187244	9.13558253472205e-05	0.000751147897299369	0.370990237099024	0.439226519337017	-0.0682362822379929	chr5:134197097:-_vs_chr5:134196964:-	-0.25696386879031	chr5:134196266:-;chr5:134196546:-;chr5:134196719:-;chr5:134196964:-;chr5:134197097:-;chr5:134197624:-;chr5:134201926:-	proximal	TRUE
HNRNPK	28.0414467480754	9.22889126446171e-05	0.000756019874800923	0.546790409899459	0.536340852130326	0.0104495577691328	chr9:83968909:-_vs_chr9:83968178:-	0.141188237414883	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83977742:-;chr9:83978257:-	distal	FALSE
AMER2	15.2581045542417	9.37735085147504e-05	0.000765113262846988	0	0.323529411764706	-0.323529411764706	chr13:25169091:-_vs_chr13:25161684:-	-0.647058823529412	chr13:25161684:-;chr13:25169091:-	proximal	TRUE
RPL13	15.2517757637972	9.40882525933458e-05	0.000765113262846988	0.108208955223881	0.0580411124546554	0.0501678427692252	chr16:89563066:+_vs_chr16:89563431:+	0.10033568553845	chr16:89563066:+;chr16:89563431:+	distal	FALSE
PDHB	15.2403727438929	9.46580344897423e-05	0.000766937359734409	0.426229508196721	0.822222222222222	-0.395992714025501	chr3:58428048:-_vs_chr3:58427630:-	-0.791985428051002	chr3:58427630:-;chr3:58428048:-	proximal	TRUE
CCDC88A	27.8128333875427	0.00010190291570652	0.000820154053931066	0.488333333333333	0.413333333333333	0.075	chr2:55339483:-_vs_chr2:55335050:-	0.51	chr2:55334152:-;chr2:55334864:-;chr2:55334952:-;chr2:55335050:-;chr2:55339483:-;chr2:55344410:-;chr2:55344475:-	distal	TRUE
XRCC5	25.701201662042	0.000101965098596835	0.000820154053931066	0.620858895705521	0.607407407407407	0.013451488298114	chr2:216115582:+_vs_chr2:216127658:+	0.232447171097478	chr2:216115582:+;chr2:216122176:+;chr2:216127658:+;chr2:216205424:+;chr2:216206118:+;chr2:216206281:+	distal	TRUE
SLC17A6	25.6235271701067	0.000105558631631702	0.000844332443144904	0.483870967741935	0.42962962962963	0.0542413381123059	chr11:22377536:+_vs_chr11:22378509:+	0.295101553166069	chr11:22377536:+;chr11:22377592:+;chr11:22377879:+;chr11:22378235:+;chr11:22378509:+;chr11:22378657:+	distal	TRUE
APPBP2	18.3090346186321	0.000105741057176981	0.000844332443144904	0.236842105263158	0.794117647058824	-0.557275541795666	chr17:60452014:-_vs_chr17:60445468:-	-1.11455108359133	chr17:60445468:-;chr17:60447253:-;chr17:60452014:-	proximal	TRUE
HSPBP1	15.0247207048778	0.00010611205028713	0.000844332443144904	0.337662337662338	0.689655172413793	-0.351992834751455	chr19:55262339:-_vs_chr19:55262223:-	-0.703985669502911	chr19:55262223:-;chr19:55262339:-	proximal	TRUE
EZR	23.3399511642209	0.000108285368462518	0.000858548278524246	0.205660377358491	0.315036900369004	-0.109376523010513	chr6:158783582:-_vs_chr6:158765748:-	-0.166692195223839	chr6:158765748:-;chr6:158766130:-;chr6:158766556:-;chr6:158770869:-;chr6:158783582:-	proximal	FALSE
CCNG2	20.9192980972516	0.000109417918274723	0.000864440493131263	0.793333333333333	0.941860465116279	-0.148527131782946	chr4:77160888:+_vs_chr4:77167194:+	-0.24046511627907	chr4:77160888:+;chr4:77164925:+;chr4:77167026:+;chr4:77167194:+	proximal	TRUE
C12orf65	20.8998335767517	0.000110440912773074	0.000869428462256115	0.604651162790698	0.340740740740741	0.263910422049957	chr12:123257541:+_vs_chr12:123257932:+	0.681136950904393	chr12:123257036:+;chr12:123257541:+;chr12:123257719:+;chr12:123257932:+	distal	TRUE
KTN1	25.4830107526882	0.000112380957897155	0.000881575005412309	0.419354838709677	0.472	-0.0526451612903226	chr14:55630056:+_vs_chr14:55647005:+	-0.412903225806452	chr14:55612247:+;chr14:55612413:+;chr14:55630056:+;chr14:55641194:+;chr14:55647005:+;chr14:55684579:+	proximal	TRUE
LUC7L3	33.336577405014	0.000116676958109566	0.000912052278180408	0.412906356137797	0.328042328042328	0.0848640280954691	chr17:50745898:+_vs_chr17:50751337:+	0.244660309538663	chr17:50743777:+;chr17:50744685:+;chr17:50744801:+;chr17:50745898:+;chr17:50746590:+;chr17:50746615:+;chr17:50750555:+;chr17:50751337:+;chr17:50752644:+;chr17:50752711:+	distal	TRUE
LINC00461	20.774735559596	0.000117246820190742	0.000913291020433146	0.477591036414566	0.422043010752688	0.0555480256618777	chr5:88667135:-_vs_chr5:88667044:-	0.330238547031716	chr5:88664445:-;chr5:88667044:-;chr5:88667135:-;chr5:88671062:-	distal	TRUE
CSPP1	18.055316091954	0.00012004330011483	0.000931804637254975	0.706896551724138	0.25	0.456896551724138	chr8:67112074:+_vs_chr8:67137500:+	1.02586206896552	chr8:67112074:+;chr8:67137500:+;chr8:67159077:+	distal	TRUE
HDAC3	14.6826933194825	0.000127208993599901	0.000983985943525368	1	0.631578947368421	0.368421052631579	chr5:141624862:-_vs_chr5:141620881:-	0.736842105263158	chr5:141620881:-;chr5:141624862:-	distal	TRUE
CCNI	25.1762155228686	0.000128830413163007	0.000993067768131514	0.508270676691729	0.586629526462396	-0.0783588497706662	chr4:77048082:-_vs_chr4:77047155:-	-0.169895490816177	chr4:77047155:-;chr4:77047509:-;chr4:77047662:-;chr4:77048001:-;chr4:77048082:-;chr4:77048307:-	proximal	FALSE
GRB2	22.9522131010647	0.00012944024506524	0.000994316069359284	0.274316109422492	0.368965517241379	-0.0946494078188869	chr17:75320166:-_vs_chr17:75318076:-	-0.179436117807358	chr17:75318076:-;chr17:75319610:-;chr17:75320015:-;chr17:75320166:-;chr17:75320341:-	proximal	FALSE
NOP58	20.4975684489045	0.000133850166878645	0.00102171866660102	0.579908675799087	0.685185185185185	-0.105276509386098	chr2:202300366:+_vs_chr2:202302986:+	-0.541476407914764	chr2:202282410:+;chr2:202300366:+;chr2:202302986:+;chr2:202303661:+	proximal	TRUE
KLC1	20.4906381382926	0.000134294020160728	0.00102171866660102	0.36046511627907	0.401515151515152	-0.0410500352360818	chr14:103686225:+_vs_chr14:103701544:+	-0.148202959830867	chr14:103675587:+;chr14:103685912:+;chr14:103686225:+;chr14:103701544:+	proximal	FALSE
INPP5F	17.8295555499857	0.000134388221012387	0.00102171866660102	0.354838709677419	0.621212121212121	-0.266373411534702	chr10:119791645:+_vs_chr10:119827821:+	-0.766373411534702	chr10:119791645:+;chr10:119827821:+;chr10:119829151:+	proximal	TRUE
RNF4	14.5278571428571	0.000138102237797204	0.00104637190412898	1	0.416666666666667	0.583333333333333	chr4:2515645:+_vs_chr4:2515857:+	1.16666666666667	chr4:2515645:+;chr4:2515857:+	distal	TRUE
PRKX	17.7666777666778	0.000138680354162624	0.00104717818449329	0.571428571428571	0.269230769230769	0.302197802197802	chrX:3608191:-_vs_chrX:3604373:-	0.879120879120879	chrX:3604373:-;chrX:3608191:-;chrX:3608297:-	distal	TRUE
C16orf87	17.7578043278636	0.000139297006927422	0.00104826900128433	0.443181818181818	0.8	-0.356818181818182	chr16:46802978:-_vs_chr16:46802044:-	-0.713636363636364	chr16:46802044:-;chr16:46802677:-;chr16:46802978:-	proximal	TRUE
MPHOSPH8	28.9834644003687	0.000145694871594228	0.00109271153695671	0.542410714285714	0.601045296167247	-0.0586345818815331	chr13:19646748:+_vs_chr13:19650072:+	-0.393292682926829	chr13:19646677:+;chr13:19646748:+;chr13:19646841:+;chr13:19646948:+;chr13:19648457:+;chr13:19648493:+;chr13:19650072:+;chr13:19650161:+	proximal	TRUE
MKRN2	14.4139983579639	0.000146707695585983	0.00109660297710735	0.275	1	-0.725	chr3:12583355:+_vs_chr3:12583713:+	-1.45	chr3:12583355:+;chr3:12583713:+	proximal	TRUE
RAD23B	22.5809637082183	0.000153523528232807	0.00114369876737192	0.439516129032258	0.463235294117647	-0.023719165085389	chr9:107302076:+_vs_chr9:107329889:+	-0.331593927893738	chr9:107302076:+;chr9:107329889:+;chr9:107330444:+;chr9:107330882:+;chr9:107332189:+	proximal	TRUE
OSBPL8	14.22421875	0.000162268597504724	0.00120480363364711	0.4	0	0.4	chr12:76399941:-_vs_chr12:76356694:-	0.8	chr12:76356694:-;chr12:76399941:-	distal	TRUE
NDUFC2	17.4335669702241	0.000163813252190822	0.00121221806621208	0.0712166172106825	0	0.0712166172106825	chr11:78069855:-_vs_chr11:78068347:-	0.160237388724036	chr11:78068297:-;chr11:78068347:-;chr11:78069855:-	distal	FALSE
SHPRH	17.4052976190476	0.000166145140788321	0.00122512298738736	0.541666666666667	0.303571428571429	0.238095238095238	chr6:145952405:-_vs_chr6:145946246:-	0.827380952380952	chr6:145946246:-;chr6:145952405:-;chr6:145954726:-	distal	TRUE
EIF4E	17.3990989992984	0.000166660874860802	0.00122512298738736	0.271186440677966	0.254901960784314	0.0162844798936524	chr4:98879862:-_vs_chr4:98879272:-	0.436025257560651	chr4:98879272:-;chr4:98879862:-;chr4:98880061:-	distal	TRUE
GOLM1	20.009731792516	0.000168955988156991	0.001237895358774	0.841269841269841	0.565891472868217	0.275378368401624	chr9:86027063:-_vs_chr9:86026141:-	0.503875968992248	chr9:86026141:-;chr9:86026915:-;chr9:86027063:-;chr9:86027699:-	distal	TRUE
IP6K2	19.9785107989892	0.00017149195533998	0.00125234256860117	0.44949494949495	0.325301204819277	0.124193744675672	chr3:48693448:-_vs_chr3:48693005:-	0.45600584154801	chr3:48691422:-;chr3:48693005:-;chr3:48693448:-;chr3:48693764:-	distal	TRUE
UBE2J1	14.1047205433455	0.000172909304309123	0.00125855296906968	0.0615384615384615	0.416666666666667	-0.355128205128205	chr6:89328977:-_vs_chr6:89328075:-	-0.71025641025641	chr6:89328075:-;chr6:89328977:-	proximal	TRUE
SETD2	22.2940101521378	0.000175140432842579	0.00126704074731506	0.495535714285714	0.514705882352941	-0.0191701680672269	chr3:47122924:-_vs_chr3:47122819:-	-0.690126050420168	chr3:47062233:-;chr3:47122819:-;chr3:47122924:-;chr3:47123490:-;chr3:47123603:-	proximal	TRUE
PCBP2	19.9334754789044	0.000175216896137713	0.00126704074731506	0.78118609406953	0.895	-0.11381390593047	chr12:53479624:+_vs_chr12:53479795:+	-0.348466257668712	chr12:53475548:+;chr12:53475655:+;chr12:53479624:+;chr12:53479795:+	proximal	TRUE
ZSCAN9	14.0675727198334	0.000176358252604931	0.00127115363890567	0.576923076923077	1	-0.423076923076923	chr6:28229194:+_vs_chr6:28233476:+	-0.846153846153846	chr6:28229194:+;chr6:28233476:+	proximal	TRUE
GOLGA8A	22.2670469153845	0.000177320575552752	0.00127395364960229	0.536231884057971	0.762345679012346	-0.226113794954375	chr15:34404970:-_vs_chr15:34381369:-	-0.487385936661299	chr15:34381369:-;chr15:34383794:-;chr15:34385743:-;chr15:34387438:-;chr15:34404970:-	proximal	TRUE
SLC44A5	22.2334540805455	0.000180074457057788	0.00128597825905453	0.533653846153846	0.421052631578947	0.112601214574899	chr1:75213661:-_vs_chr1:75210822:-	0.61336032388664	chr1:75204652:-;chr1:75210822:-;chr1:75212184:-;chr1:75213300:-;chr1:75213661:-	distal	TRUE
SELENOK	14.0275385328957	0.000180152810164847	0.00128597825905453	0.984848484848485	0.733333333333333	0.251515151515152	chr3:53885272:-_vs_chr3:53885199:-	0.503030303030303	chr3:53885199:-;chr3:53885272:-	distal	TRUE
IAH1	13.9990172491112	0.000182906207572666	0.00129974114639165	0.515151515151515	0.114285714285714	0.400865800865801	chr2:9488462:+_vs_chr2:9488622:+	0.801731601731602	chr2:9488462:+;chr2:9488622:+	distal	TRUE
ATAD2B	17.2037214247741	0.00018376354424939	0.00129974114639165	0.694444444444445	0.315789473684211	0.378654970760234	chr2:23762319:-_vs_chr2:23751179:-	1.07602339181287	chr2:23751179:-;chr2:23762319:-;chr2:23880669:-	distal	TRUE
RBM10	17.2029192829193	0.000183837261246387	0.00129974114639165	0.346666666666667	0.445454545454545	-0.0987878787878788	chrX:47185107:+_vs_chrX:47186105:+	-0.398787878787879	chrX:47185107:+;chrX:47186105:+;chrX:47186813:+	proximal	TRUE
EIF3H	17.1784981578608	0.000186095778441153	0.00130995003575965	0.833910034602076	0.886666666666667	-0.0527566320645905	chr8:116644985:-_vs_chr8:116644832:-	-0.251510957324106	chr8:116644832:-;chr8:116644985:-;chr8:116657233:-	proximal	TRUE
VIRMA	17.1730769230769	0.000186600897177302	0.00130995003575965	0.75	0.384615384615385	0.365384615384615	chr8:94527005:-_vs_chr8:94526972:-	1.17307692307692	chr8:94526972:-;chr8:94527005:-;chr8:94527120:-	distal	TRUE
SSBP3	17.168253968254	0.000187051424025139	0.00130995003575965	0.305555555555556	0.571428571428571	-0.265873015873016	chr1:54226521:-_vs_chr1:54225432:-	-1.03968253968254	chr1:54225432:-;chr1:54226521:-;chr1:54226899:-	proximal	TRUE
GOLT1B	13.9441537483496	0.000188322414744358	0.00131470365010212	1	0.153846153846154	0.846153846153846	chr12:21510086:+_vs_chr12:21518159:+	1.69230769230769	chr12:21510086:+;chr12:21518159:+	distal	TRUE
GRIA3	13.9233790106952	0.000190415248296004	0.00132514686901921	0.476190476190476	1	-0.523809523809524	chrX:123327585:+_vs_chrX:123488976:+	-1.04761904761905	chrX:123327585:+;chrX:123488976:+	proximal	TRUE
DHX29	24.2831142783286	0.000191532958039007	0.00132875989639561	0.394	0.404081632653061	-0.0100816326530612	chr5:55289365:-_vs_chr5:55256249:-	-0.343673469387755	chr5:55256249:-;chr5:55283742:-;chr5:55289365:-;chr5:55294075:-;chr5:55295405:-;chr5:55297340:-	proximal	TRUE
SH3YL1	13.8857142857143	0.000194269498897417	0.00134354606714101	1	0.142857142857143	0.857142857142857	chr2:218332:-_vs_chr2:218144:-	1.71428571428571	chr2:218144:-;chr2:218332:-	distal	TRUE
DNAJC8	19.6925175220608	0.000196558366883284	0.00135515395801519	0.628787878787879	0.847953216374269	-0.21916533758639	chr1:28203783:-_vs_chr1:28200557:-	-0.494019138755981	chr1:28200557:-;chr1:28201265:-;chr1:28203783:-;chr1:28205298:-	proximal	TRUE
GDI1	13.8156988561966	0.000201644309431944	0.00138591444872729	0.876441515650741	0.952941176470588	-0.0764996608198468	chrX:154443292:+_vs_chrX:154443467:+	-0.152999321639694	chrX:154443292:+;chrX:154443467:+	proximal	FALSE
HERC1	17.0048076923077	0.000202979849752181	0.00139078785941309	0.464285714285714	0.423076923076923	0.0412087912087912	chr15:63621734:-_vs_chr15:63608618:-	0.733516483516484	chr15:63608618:-;chr15:63621734:-;chr15:63689595:-	distal	TRUE
DNAAF2	13.7308987634463	0.000210955202571267	0.00143897198965774	0.428571428571429	0.861111111111111	-0.432539682539683	chr14:49625765:-_vs_chr14:49625192:-	-0.865079365079365	chr14:49625192:-;chr14:49625765:-	proximal	TRUE
RNF180	13.7277557968347	0.000211308499382172	0.00143897198965774	0.388888888888889	1	-0.611111111111111	chr5:64325238:+_vs_chr5:64370166:+	-1.22222222222222	chr5:64325238:+;chr5:64370166:+	proximal	TRUE
RAD21	19.5050524487457	0.00021493497089747	0.00145919154554246	0.575091575091575	0.463768115942029	0.111323459149546	chr8:116846444:-_vs_chr8:116845934:-	0.644529383659818	chr8:116845934:-;chr8:116846444:-;chr8:116847067:-;chr8:116854455:-	distal	TRUE
ZNF207	16.861517624749	0.000218055964032743	0.00147586658583137	0.911504424778761	0.75	0.161504424778761	chr17:32369966:+_vs_chr17:32370330:+	0.408407079646018	chr17:32358598:+;chr17:32369966:+;chr17:32370330:+	distal	TRUE
PCMTD2	16.8423419144422	0.000220156707751576	0.00148176599170704	0.413793103448276	0.318181818181818	0.0956112852664577	chr20:64275653:+_vs_chr20:64276027:+	0.686520376175549	chr20:64273284:+;chr20:64275653:+;chr20:64276027:+	distal	TRUE
CHKA	21.7939492388983	0.000220262512280776	0.00148176599170704	0.734939759036145	0.653846153846154	0.0810936051899908	chr11:68070240:-_vs_chr11:68052859:-	0.374553157685688	chr11:68052859:-;chr11:68064544:-;chr11:68070240:-;chr11:68081414:-;chr11:68093525:-	distal	TRUE
MARCHF6	13.5924698249206	0.000227094645866404	0.00152311212635473	0.928571428571429	0.275862068965517	0.652709359605911	chr5:10411371:+_vs_chr5:10434000:+	1.30541871921182	chr5:10411371:+;chr5:10434000:+	distal	TRUE
RSL1D1	19.3746605603119	0.000228715464078297	0.00152936244052355	0.367579908675799	0.469879518072289	-0.10229960939649	chr16:11839834:-_vs_chr16:11837358:-	-0.400148539362931	chr16:11837358:-;chr16:11839701:-;chr16:11839834:-;chr16:11839942:-	proximal	TRUE
MTERF4	13.5559077079108	0.000231561418596061	0.00154374279064041	0.448275862068966	0.0294117647058824	0.418864097363083	chr2:241095571:-_vs_chr2:241075547:-	0.837728194726166	chr2:241075547:-;chr2:241095571:-	distal	TRUE
CCDC50	19.2556669199999	0.000242056997520854	0.00160888183980927	0.229437229437229	0.464788732394366	-0.235351502957137	chr3:191369975:+_vs_chr3:191380932:+	-0.383025425278946	chr3:191369975:+;chr3:191380863:+;chr3:191380932:+;chr3:191392150:+	proximal	TRUE
ANKIB1	13.4611056294538	0.000243560186340904	0.00161404063784121	0.519230769230769	0.0434782608695652	0.475752508361204	chr7:92294977:+_vs_chr7:92390099:+	0.951505016722408	chr7:92294977:+;chr7:92390099:+	distal	TRUE
NELFCD	16.5933474458065	0.000249344839273639	0.00164745697377226	0.740740740740741	0.967213114754098	-0.226472374013358	chr20:58990250:+_vs_chr20:58995110:+	-0.452944748026715	chr20:58990250:+;chr20:58990424:+;chr20:58995110:+	proximal	TRUE
ARMC8	16.5754010695187	0.0002515923259091	0.00165737377898576	0.4	0.666666666666667	-0.266666666666667	chr3:138246870:+_vs_chr3:138296566:+	-1.13333333333333	chr3:138245683:+;chr3:138246870:+;chr3:138296566:+	proximal	TRUE
NAGK	13.3571807220297	0.000257435017765384	0.00169084538295608	1	0.862745098039216	0.137254901960784	chr2:71074765:+_vs_chr2:71078620:+	0.274509803921569	chr2:71074765:+;chr2:71078620:+	distal	TRUE
CDC42	21.3835685861856	0.000265765054001393	0.00174040831823921	0.514469453376206	0.605654761904762	-0.0911853085285561	chr1:22090127:+_vs_chr1:22091599:+	-0.18165288623488	chr1:22090127:+;chr1:22090807:+;chr1:22091599:+;chr1:22092414:+;chr1:22092943:+	proximal	FALSE
RARS2	16.381487825111	0.000277207589311275	0.00181000249491479	0.576086956521739	0.388888888888889	0.18719806763285	chr6:87529546:-_vs_chr6:87514383:-	0.671497584541063	chr6:87513938:-;chr6:87514383:-;chr6:87529546:-	distal	TRUE
MALAT1	32.9388093801201	0.000278910560155164	0.00181578135936793	0.464705882352941	0.487326732673267	-0.0226208503203261	chr11:65499910:+_vs_chr11:65502913:+	-0.112067858369547	chr11:65499599:+;chr11:65499910:+;chr11:65500223:+;chr11:65501332:+;chr11:65501966:+;chr11:65502741:+;chr11:65502913:+;chr11:65502988:+;chr11:65503665:+;chr11:65504715:+;chr11:65504901:+	proximal	FALSE
