gene_id	chisq	pvalue	adj_pvalue	IP	PgS	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
KAT7	12.5391849529781	0.000398506086538027	0.00199812350057137	0.55	0	0.55	chr17:49811537:+_vs_chr17:49829096:+	1.1	chr17:49811537:+;chr17:49829096:+	distal	TRUE
MLLT3	20.3306969846762	0.000429652680852362	0.0021437420948864	0.379901960784314	0.5	-0.120098039215686	chr9:20414126:-_vs_chr9:20346306:-	-0.5	chr9:20346306:-;chr9:20354827:-;chr9:20413862:-;chr9:20414126:-;chr9:20456708:-	proximal	TRUE
GHITM	12.394724025974	0.000430548622275995	0.0021437420948864	0.518518518518518	0	0.518518518518518	chr10:84152547:+_vs_chr10:84153120:+	1.03703703703704	chr10:84152547:+;chr10:84153120:+	distal	TRUE
MCM3	15.4721087133513	0.000436791603412247	0.00216727500443091	0.575471698113208	0.377952755905512	0.197518942207696	chr6:52267915:-_vs_chr6:52264020:-	0.453127321348982	chr6:52264020:-;chr6:52267915:-;chr6:52273230:-	distal	TRUE
FAR1	12.3464209401709	0.000441832719713913	0.00218470227152658	1	0.2	0.8	chr11:13701428:+_vs_chr11:13701562:+	1.6	chr11:13701428:+;chr11:13701562:+	distal	TRUE
EIF1	17.9178875635146	0.000457338102770687	0.00225357292710107	0.649161196207148	0.616104868913858	0.0330563272932904	chr17:41691644:+_vs_chr17:41692668:+	0.226046763209008	chr17:41689941:+;chr17:41690999:+;chr17:41691644:+;chr17:41692668:+	distal	TRUE
MLLT11	15.3062497861347	0.000474558863879741	0.00233039387107955	0.926156583629893	0.901442307692308	0.0247142759375856	chr1:151067716:+_vs_chr1:151068092:+	0.0734499041883383	chr1:151067716:+;chr1:151068092:+;chr1:151068494:+	distal	FALSE
ANKRD12	17.809375022141	0.000481514064639863	0.00235645067935056	0.609929078014184	0.151515151515152	0.458413926499033	chr18:9211657:+_vs_chr18:9254716:+	0.864603481624758	chr18:9211657:+;chr18:9254433:+;chr18:9254716:+;chr18:9256011:+	distal	TRUE
EIF2B3	12.1727163461538	0.000484936340425556	0.00236509908009597	0.777777777777778	0.0769230769230769	0.700854700854701	chr1:44881649:-_vs_chr1:44850840:-	1.4017094017094	chr1:44850840:-;chr1:44881649:-	distal	TRUE
TMEM59	12.1660731244065	0.000486666571356417	0.00236546438934803	0.730769230769231	0.388888888888889	0.341880341880342	chr1:54032015:-_vs_chr1:54031676:-	0.683760683760684	chr1:54031676:-;chr1:54032015:-	distal	TRUE
APBA2	12.1530560007122	0.000490074975607429	0.00237395640726446	0.8125	0	0.8125	chr15:29117709:+_vs_chr15:29118315:+	1.625	chr15:29117709:+;chr15:29118315:+	distal	TRUE
RBM4B	12.1447523056653	0.000492261791676211	0.00237649358211252	0.725	1	-0.275	chr11:66675560:-_vs_chr11:66664998:-	-0.55	chr11:66664998:-;chr11:66675560:-	proximal	TRUE
RRM1	15.1918157386411	0.000502503541989498	0.00241776956735014	0.346938775510204	0.236111111111111	0.110827664399093	chr11:4138620:+_vs_chr11:4138872:+	0.40249433106576	chr11:4138299:+;chr11:4138620:+;chr11:4138872:+	distal	TRUE
NARS1	12.0522565922921	0.000517297210523692	0.00248059635516227	0.566666666666667	0	0.566666666666667	chr18:57601584:-_vs_chr18:57600659:-	1.13333333333333	chr18:57600659:-;chr18:57601584:-	distal	TRUE
NAP1L1	17.6359699545577	0.000522811897590852	0.00249865619283387	0.478371501272265	0.333333333333333	0.145038167938931	chr12:76049566:-_vs_chr12:76047596:-	0.499236641221374	chr12:76046174:-;chr12:76047596:-;chr12:76049566:-;chr12:76056132:-	distal	TRUE
PPP1R12A	15.0919025926642	0.000528244508941639	0.00251620467759201	0.447368421052632	0.547619047619048	-0.100250626566416	chr12:79820856:-_vs_chr12:79809864:-	-0.855889724310777	chr12:79797300:-;chr12:79809864:-;chr12:79820856:-	proximal	TRUE
RTF1	19.8558024691358	0.000533217062698087	0.00253044817999081	0.535	0.629166666666667	-0.0941666666666666	chr15:41452949:+_vs_chr15:41475761:+	-0.446666666666667	chr15:41452949:+;chr15:41464833:+;chr15:41470289:+;chr15:41475761:+;chr15:41481447:+	proximal	TRUE
GPM6A	17.5882730647217	0.000534776312356349	0.00253044817999081	0.691025641025641	0.621973929236499	0.0690517117891418	chr4:175633448:-_vs_chr4:175632943:-	0.292243231628706	chr4:175632943:-;chr4:175633448:-;chr4:175634820:-;chr4:175640800:-	distal	TRUE
VTA1	15.0094929069189	0.000550465401249636	0.00259608930160307	0.792682926829268	0.612244897959184	0.180438028870085	chr6:142219115:+_vs_chr6:142220777:+	0.360876057740169	chr6:142219115:+;chr6:142219603:+;chr6:142220777:+	distal	TRUE
USP3	17.5055609756098	0.000556172784363096	0.00261437798965416	0.455284552845528	0.426666666666667	0.0286178861788617	chr15:63588414:+_vs_chr15:63591446:+	0.675121951219512	chr15:63556703:+;chr15:63588386:+;chr15:63588414:+;chr15:63591446:+	distal	TRUE
OSER1	11.877627954183	0.000568122507314013	0.00265965997625135	0.575757575757576	0.111111111111111	0.464646464646465	chr20:44196912:-_vs_chr20:44196496:-	0.929292929292929	chr20:44196496:-;chr20:44196912:-	distal	TRUE
MYL12B	11.8730250613118	0.000569528308420514	0.00265965997625135	0.294964028776978	0.571428571428571	-0.276464542651593	chr18:3278188:+_vs_chr18:3278257:+	-0.552929085303186	chr18:3278188:+;chr18:3278257:+	proximal	TRUE
ZSCAN18	11.8554287486938	0.000574934974415064	0.00267616312195155	1	0.636363636363636	0.363636363636364	chr19:58107213:-_vs_chr19:58083866:-	0.727272727272727	chr19:58083866:-;chr19:58107213:-	distal	TRUE
SNU13	11.7753882915173	0.000600189918129261	0.00278464737989193	0.590909090909091	0.274193548387097	0.316715542521994	chr22:41674813:-_vs_chr22:41673933:-	0.633431085043988	chr22:41673933:-;chr22:41674813:-	distal	TRUE
SLC43A3	11.7604355716878	0.000605030662561209	0.00278916283196185	0.947368421052632	0.413793103448276	0.533575317604356	chr11:57423594:-_vs_chr11:57406954:-	1.06715063520871	chr11:57406954:-;chr11:57423594:-	distal	TRUE
SDC2	11.7603243559719	0.000605066814491373	0.00278916283196185	0.0655737704918033	0.34	-0.274426229508197	chr8:96610643:+_vs_chr8:96611772:+	-0.548852459016393	chr8:96610643:+;chr8:96611772:+	proximal	TRUE
EIF4A1	11.7385891332111	0.000612174131727193	0.00281285155703588	0.571808510638298	0.40506329113924	0.166745219499057	chr17:7578627:+_vs_chr17:7578978:+	0.333490438998115	chr17:7578627:+;chr17:7578978:+	distal	TRUE
RABEPK	11.6500538793103	0.000642006754772065	0.00294047324541436	0.137931034482759	0.6875	-0.549568965517241	chr9:125234000:+_vs_chr9:125234058:+	-1.09913793103448	chr9:125234000:+;chr9:125234058:+	proximal	TRUE
GET1	14.5781954887218	0.000682943964903011	0.00311797739887029	0.486666666666667	0.1	0.386666666666667	chr21:39397700:+_vs_chr21:39397788:+	0.826666666666667	chr21:39397700:+;chr21:39397788:+;chr21:39397889:+	distal	TRUE
UTP11	14.4899928774929	0.000713736694573254	0.00323730051173585	0.66	0.283333333333333	0.376666666666667	chr1:38019350:+_vs_chr1:38024825:+	0.753333333333333	chr1:38019350:+;chr1:38023803:+;chr1:38024825:+	distal	TRUE
ARID4B	14.4889458710481	0.000714110435851631	0.00323730051173585	0.136363636363636	0.472222222222222	-0.335858585858586	chr1:235246444:-_vs_chr1:235194191:-	-0.671717171717172	chr1:235194191:-;chr1:235229237:-;chr1:235246444:-	proximal	TRUE
KIAA1586	11.4475685234306	0.000715876110362861	0.00323730051173585	0.111111111111111	0.666666666666667	-0.555555555555556	chr6:57053224:+_vs_chr6:57053413:+	-1.11111111111111	chr6:57053224:+;chr6:57053413:+	proximal	TRUE
OIP5-AS1	19.1837741111935	0.000723218824596646	0.00326018832917542	0.508064516129032	0.628787878787879	-0.120723362658846	chr15:41299426:+_vs_chr15:41299628:+	-0.626099706744868	chr15:41298526:+;chr15:41298745:+;chr15:41299088:+;chr15:41299426:+;chr15:41299628:+	proximal	TRUE
SLC25A24	14.4101430045702	0.000742809081677322	0.00332852768883471	0.571428571428571	0.407407407407407	0.164021164021164	chr1:108143646:-_vs_chr1:108134823:-	0.830687830687831	chr1:108134823:-;chr1:108143646:-;chr1:108185836:-	distal	TRUE
DIMT1	11.3783840106091	0.000743037321720274	0.00332852768883471	0.260869565217391	1	-0.739130434782609	chr5:62388626:-_vs_chr5:62388527:-	-1.47826086956522	chr5:62388527:-;chr5:62388626:-	proximal	TRUE
ATP5PF	14.388532155669	0.000750878969856188	0.00334311985115992	0.846560846560847	0.715789473684211	0.130771372876636	chr21:25724545:-_vs_chr21:25724500:-	0.413311055416319	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-	distal	TRUE
SAP30BP	14.3835921163856	0.000752735948102493	0.00334311985115992	0.653846153846154	0.357142857142857	0.296703296703297	chr17:75706757:+_vs_chr17:75708008:+	1.02197802197802	chr17:75702546:+;chr17:75706757:+;chr17:75708008:+	distal	TRUE
NEUROD6	21.1668612129834	0.000753313220485301	0.00334311985115992	0.617261904761905	0.46551724137931	0.151744663382594	chr7:31338080:-_vs_chr7:31337465:-	0.303468801313629	chr7:31337465:-;chr7:31337860:-;chr7:31337925:-;chr7:31338080:-;chr7:31338259:-;chr7:31339095:-	distal	TRUE
QRSL1	11.2730456936226	0.000786405994587087	0.00347917698534039	0.576923076923077	0	0.576923076923077	chr6:106666343:+_vs_chr6:106666458:+	1.15384615384615	chr6:106666343:+;chr6:106666458:+	distal	TRUE
PCLAF	14.2573643410853	0.000801775294688191	0.00353622498799205	0.1	0.176	-0.076	chr15:64365429:-_vs_chr15:64364309:-	-0.208	chr15:64364309:-;chr15:64365429:-;chr15:64365588:-	proximal	TRUE
C9orf72	11.2214925185761	0.000808554423849381	0.00355515160517158	0.714285714285714	0.117647058823529	0.596638655462185	chr9:27546966:-_vs_chr9:27546550:-	1.19327731092437	chr9:27546550:-;chr9:27546966:-	distal	TRUE
DMTF1	14.2129199471857	0.000819791946571278	0.00358529595797	0.363636363636364	0.807692307692308	-0.444055944055944	chr7:87182173:+_vs_chr7:87196325:+	-1.01048951048951	chr7:87179592:+;chr7:87182173:+;chr7:87196325:+	proximal	TRUE
PHF20L1	11.1930098684211	0.000821060516612005	0.00358529595797	0.789473684210526	0	0.789473684210526	chr8:132803908:+_vs_chr8:132842638:+	1.57894736842105	chr8:132803908:+;chr8:132842638:+	distal	TRUE
STMN1	18.8983032262556	0.000822937070828663	0.00358529595797	0.478716841455891	0.492796610169492	-0.0140797687136001	chr1:25901556:-_vs_chr1:25900561:-	-0.0471230355817188	chr1:25900120:-;chr1:25900521:-;chr1:25900561:-;chr1:25901046:-;chr1:25901556:-	proximal	FALSE
OCIAD1	14.1919848053181	0.000828418246360224	0.00359266102507122	0.82051282051282	0.522222222222222	0.298290598290598	chr4:48861092:+_vs_chr4:48861248:+	0.623931623931624	chr4:48857264:+;chr4:48861092:+;chr4:48861248:+	distal	TRUE
HMGB1	16.6612297755874	0.000829655800051436	0.00359266102507122	0.426143790849673	0.402702702702703	0.0234410881469706	chr13:30460895:-_vs_chr13:30459850:-	0.214414414414414	chr13:30459850:-;chr13:30460895:-;chr13:30461262:-;chr13:30461454:-	distal	TRUE
ZNF445	11.0979020979021	0.000864254313509572	0.00373117647735703	0.1875	1	-0.8125	chr3:44448295:-_vs_chr3:44447463:-	-1.625	chr3:44447463:-;chr3:44448295:-	proximal	TRUE
KLHL2	11.074181547619	0.000875380497595992	0.00376782750320685	1	0.25	0.75	chr4:165210497:+_vs_chr4:165323147:+	1.5	chr4:165210497:+;chr4:165323147:+	distal	TRUE
WDR1	11.0442406692407	0.000889631330171169	0.00381766717962342	0.162162162162162	0.857142857142857	-0.694980694980695	chr4:10075152:-_vs_chr4:10074480:-	-1.38996138996139	chr4:10074480:-;chr4:10075152:-	proximal	TRUE
PCMTD2	13.9883951072592	0.000917188492285658	0.00392413878885091	0.688888888888889	0.323529411764706	0.365359477124183	chr20:64274907:+_vs_chr20:64275653:+	0.735947712418301	chr20:64273284:+;chr20:64274907:+;chr20:64275653:+	distal	TRUE
KEAP1	10.956711388259	0.00093265193260686	0.0039783869005827	0.942857142857143	0.555555555555556	0.387301587301587	chr19:10486571:-_vs_chr19:10486125:-	0.774603174603175	chr19:10486125:-;chr19:10486571:-	distal	TRUE
PTGES3	16.3811610660476	0.000947138503392431	0.00402815750401126	0.653061224489796	0.690058479532164	-0.0369972550423678	chr12:56664442:-_vs_chr12:56663601:-	-0.220849743406134	chr12:56663349:-;chr12:56663601:-;chr12:56664183:-;chr12:56664442:-	proximal	TRUE
PPFIA2	16.3359816653934	0.000967579998168731	0.00409907163680824	0.555555555555556	0.606060606060606	-0.0505050505050505	chr12:81368726:-_vs_chr12:81339199:-	0.935828877005348	chr12:81339199:-;chr12:81368726:-;chr12:81384064:-;chr12:81457811:-	distal	TRUE
SPAG9	13.875	0.000970693299519909	0.00409907163680824	0.55	0.533333333333333	0.0166666666666667	chr17:50998508:-_vs_chr17:50966039:-	0.866666666666667	chr17:50965643:-;chr17:50966039:-;chr17:50998508:-	distal	TRUE
SENP6	13.8696002273589	0.000973317602146008	0.00409907163680824	0.655172413793103	0.25	0.405172413793103	chr6:75621603:+_vs_chr6:75702968:+	0.810344827586207	chr6:75621603:+;chr6:75666927:+;chr6:75702968:+	distal	TRUE
F2R	10.8739055299539	0.000975286463621275	0.00409907163680824	0.395833333333333	0.888888888888889	-0.493055555555556	chr5:76733535:+_vs_chr5:76734959:+	-0.986111111111111	chr5:76733535:+;chr5:76734959:+	proximal	TRUE
JPT1	10.8668720963326	0.000978997372168732	0.00410260189099448	0.596234309623431	0.457142857142857	0.139091452480574	chr17:75135988:-_vs_chr17:75135248:-	0.278182904961148	chr17:75135248:-;chr17:75135988:-	distal	TRUE
KIF5C	13.8308306277056	0.000992369228429461	0.00414647844276521	0.455128205128205	0.506944444444444	-0.0518162393162393	chr2:148962060:+_vs_chr2:148983686:+	-0.402777777777778	chr2:148946951:+;chr2:148962060:+;chr2:148983686:+	proximal	TRUE
RBM39	13.808475792866	0.00100352357579833	0.00418086061170791	0.69047619047619	0.466666666666667	0.223809523809524	chr20:35732006:-_vs_chr20:35704338:-	0.461904761904762	chr20:35703614:-;chr20:35704338:-;chr20:35732006:-	distal	TRUE
PSMD10	13.7956511573533	0.00100997916336179	0.00419552390826742	0.797872340425532	0.865384615384615	-0.0675122749590835	chrX:108084292:-_vs_chrX:108084218:-	-0.418576104746318	chrX:108084218:-;chrX:108084292:-;chrX:108085038:-	proximal	TRUE
ZC3H15	13.7556818181818	0.00103036629979749	0.00426780707945106	0.352941176470588	0.558823529411765	-0.205882352941177	chr2:186505530:+_vs_chr2:186509361:+	-0.558823529411765	chr2:186504166:+;chr2:186505530:+;chr2:186509361:+	proximal	TRUE
MTG1	10.7269794094794	0.00105584661409371	0.00436070754780322	0.8	0.181818181818182	0.618181818181818	chr10:133400033:+_vs_chr10:133420486:+	1.23636363636364	chr10:133400033:+;chr10:133420486:+	distal	TRUE
CLVS1	10.71875	0.00106055295314274	0.00436752210386449	0.777777777777778	0	0.777777777777778	chr8:61499856:+_vs_chr8:61501627:+	1.55555555555556	chr8:61499856:+;chr8:61501627:+	distal	TRUE
JMJD1C	10.7002314814815	0.00107122130698036	0.00439877944734175	0.666666666666667	0	0.666666666666667	chr10:63214938:-_vs_chr10:63167225:-	1.33333333333333	chr10:63167225:-;chr10:63214938:-	distal	TRUE
UBA3	10.669005140159	0.00108945697293611	0.00445908945389732	0.576923076923077	1	-0.423076923076923	chr3:69077102:-_vs_chr3:69054730:-	-0.846153846153846	chr3:69054730:-;chr3:69077102:-	proximal	TRUE
C7orf26	10.6614926668159	0.00109389079692303	0.00445908945389732	0.65	1	-0.35	chr7:6600021:+_vs_chr7:6608726:+	-0.7	chr7:6600021:+;chr7:6608726:+	proximal	TRUE
SLC39A7	10.6591625966626	0.0010952696979132	0.00445908945389732	0.9375	0.333333333333333	0.604166666666667	chr6:33202602:+_vs_chr6:33204437:+	1.20833333333333	chr6:33202602:+;chr6:33204437:+	distal	TRUE
SNRPD1	13.6257549327272	0.00109952449889856	0.00446131212449407	0.526315789473684	0.603305785123967	-0.0769899956502827	chr18:21629235:+_vs_chr18:21630223:+	-0.404784688995215	chr18:21623930:+;chr18:21629235:+;chr18:21630223:+	proximal	TRUE
DCX	10.6477321019941	0.00110205960808006	0.00446131212449407	0.782608695652174	0.1	0.682608695652174	chrX:111300728:-_vs_chrX:111293779:-	1.36521739130435	chrX:111293779:-;chrX:111300728:-	distal	TRUE
RBM27	10.5876473063973	0.00113845760280504	0.00458307128645494	0	0.785714285714286	-0.785714285714286	chr5:146223516:+_vs_chr5:146269227:+	-1.57142857142857	chr5:146223516:+;chr5:146269227:+	proximal	TRUE
SSU72	10.5874945877659	0.00113855164918929	0.00458307128645494	0.930555555555556	0.681818181818182	0.248737373737374	chr1:1562350:-_vs_chr1:1541673:-	0.497474747474748	chr1:1541673:-;chr1:1562350:-	distal	TRUE
ARMC1	10.4637892168972	0.00121737311070403	0.00488659037976422	0.478260869565217	0	0.478260869565217	chr8:65603489:-_vs_chr8:65603291:-	0.956521739130435	chr8:65603291:-;chr8:65603489:-	distal	TRUE
PAIP1	15.7163835359488	0.00129636044454706	0.00518907303993767	0.619047619047619	0.814814814814815	-0.195767195767196	chr5:43551737:-_vs_chr5:43527111:-	-0.443650793650794	chr5:43527111:-;chr5:43529816:-;chr5:43535573:-;chr5:43551737:-	proximal	TRUE
EYA3	10.3284931696831	0.00130992104904932	0.00522870720416616	0.347826086956522	1	-0.652173913043478	chr1:27988466:-_vs_chr1:27974053:-	-1.30434782608696	chr1:27974053:-;chr1:27988466:-	proximal	TRUE
LZIC	10.2881493506494	0.00133887304968269	0.00532938603898762	0	0.733333333333333	-0.733333333333333	chr1:9930264:-_vs_chr1:9922110:-	-1.46666666666667	chr1:9922110:-;chr1:9930264:-	proximal	TRUE
PNRC2	13.0124317041158	0.00149412302134383	0.00593083832638982	0.728260869565217	0.82051282051282	-0.0922519509476031	chr1:23962681:+_vs_chr1:23963462:+	-0.516164994425864	chr1:23961657:+;chr1:23962681:+;chr1:23963462:+	proximal	TRUE
PRRC2C	12.9939291908989	0.00150800967226299	0.00596937900737897	0.472222222222222	0.545454545454545	-0.0732323232323232	chr1:171532830:+_vs_chr1:171540880:+	-0.77020202020202	chr1:171515809:+;chr1:171532830:+;chr1:171540880:+	proximal	TRUE
PDCD5	9.99507711187417	0.0015695925637202	0.00619169840840005	0.735849056603774	0.390243902439024	0.345605154164749	chr19:32586929:+_vs_chr19:32587425:+	0.691210308329498	chr19:32586929:+;chr19:32587425:+	distal	TRUE
HLA-A	9.99127258584495	0.00157283871396026	0.00619169840840005	0.657894736842105	0.307692307692308	0.350202429149798	chr6:29945773:+_vs_chr6:29945837:+	0.700404858299595	chr6:29945773:+;chr6:29945837:+	distal	TRUE
C4orf3	9.96160169645074	0.00159838936652875	0.00627499561749888	0.478260869565217	0	0.478260869565217	chr4:119298488:-_vs_chr4:119297054:-	0.956521739130435	chr4:119297054:-;chr4:119298488:-	distal	TRUE
CENPJ	15.2313186813187	0.00162927055321542	0.00636174317378378	0.45	0.43452380952381	0.0154761904761905	chr13:24912658:-_vs_chr13:24905520:-	0.475	chr13:24899438:-;chr13:24905520:-;chr13:24909807:-;chr13:24912658:-	distal	TRUE
DNMT1	15.231163251862	0.00162938978418815	0.00636174317378378	0.621212121212121	0.561904761904762	0.0593073593073593	chr19:10162721:-_vs_chr19:10133346:-	0.712987012987013	chr19:10133346:-;chr19:10162721:-;chr19:10168335:-;chr19:10173090:-	distal	TRUE
KPNB1	9.91806546734067	0.0016366431540722	0.00636485284253687	0.288135593220339	0.04	0.248135593220339	chr17:47682697:+_vs_chr17:47683635:+	0.496271186440678	chr17:47682697:+;chr17:47683635:+	distal	TRUE
CSE1L	9.91531101534972	0.00163909436392832	0.00636485284253687	0	0.473684210526316	-0.473684210526316	chr20:49096588:+_vs_chr20:49096949:+	-0.947368421052632	chr20:49096588:+;chr20:49096949:+	proximal	TRUE
VDAC3	9.88186099344214	0.00166916035272386	0.00645753539577008	0.835616438356164	1	-0.164383561643836	chr8:42403726:+_vs_chr8:42405897:+	-0.328767123287671	chr8:42403726:+;chr8:42405897:+	proximal	TRUE
RPS19	9.87873326627308	0.0016720000674842	0.00645753539577008	0.0131578947368421	0.0389344262295082	-0.0257765314926661	chr19:41871416:+_vs_chr19:41872925:+	-0.0515530629853321	chr19:41871416:+;chr19:41872925:+	proximal	FALSE
CNBP	15.1118059539211	0.00172355331457222	0.00663869996367574	0.560521415270019	0.726950354609929	-0.16642893933991	chr3:129169956:-_vs_chr3:129169484:-	-0.29175086176156	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	proximal	TRUE
CSNK1E	9.80703509852217	0.00173845550068878	0.00667809922173189	0.689655172413793	0	0.689655172413793	chr22:38291883:-_vs_chr22:38290691:-	1.37931034482759	chr22:38290691:-;chr22:38291883:-	distal	TRUE
BRD3	9.79830870308811	0.00174672444352682	0.00669187461072341	0.297297297297297	0	0.297297297297297	chr9:134040211:-_vs_chr9:134032638:-	0.594594594594595	chr9:134032638:-;chr9:134040211:-	distal	TRUE
EPHA3	9.78911713286714	0.00175547728018519	0.00670742522295356	1	0.388888888888889	0.611111111111111	chr3:89479480:+_vs_chr3:89479816:+	1.22222222222222	chr3:89479480:+;chr3:89479816:+	distal	TRUE
ACTR2	9.76977657004831	0.00177404011149606	0.00676027551820767	0.428571428571429	1	-0.571428571428571	chr2:65270138:+_vs_chr2:65270269:+	-1.14285714285714	chr2:65270138:+;chr2:65270269:+	proximal	TRUE
SLC25A4	9.75381299734748	0.00178951152326098	0.00680109565622325	0.879120879120879	0.5	0.379120879120879	chr4:185147192:+_vs_chr4:185147271:+	0.758241758241758	chr4:185147192:+;chr4:185147271:+	distal	TRUE
CSNK2A1	12.641958041958	0.0017981821861023	0.00681592133671137	0.538461538461539	0.175	0.363461538461539	chr20:505139:-_vs_chr20:482694:-	0.726923076923077	chr20:482694:-;chr20:499900:-;chr20:505139:-	distal	TRUE
CEP95	9.73307291666667	0.00180981661403143	0.00684106723432657	0.478260869565217	1	-0.521739130434783	chr17:64527169:+_vs_chr17:64537946:+	-1.04347826086957	chr17:64527169:+;chr17:64537946:+	proximal	TRUE
ELAVL3	12.6240110079119	0.00181439082002083	0.00684106723432657	0.5	0.444444444444444	0.0555555555555556	chr19:11453829:-_vs_chr19:11452440:-	0.464231354642313	chr19:11452440:-;chr19:11453829:-;chr19:11453918:-	distal	TRUE
PSMC6	9.67668375220459	0.00186621165688435	0.00701793804654666	0.928571428571429	0.518518518518518	0.41005291005291	chr14:52727732:+_vs_chr14:52727992:+	0.82010582010582	chr14:52727732:+;chr14:52727992:+	distal	TRUE
TMEFF1	9.64863316290157	0.00189492531514871	0.00710721332112207	0.838235294117647	0.986842105263158	-0.148606811145511	chr9:100577375:+_vs_chr9:100577636:+	-0.297213622291022	chr9:100577375:+;chr9:100577636:+	proximal	TRUE
MDM4	9.625	0.00191946449921976	0.00718040515545821	0.785714285714286	0	0.785714285714286	chr1:204549354:+_vs_chr1:204549931:+	1.57142857142857	chr1:204549354:+;chr1:204549931:+	distal	TRUE
CADM3	9.59965034965035	0.00194614423520993	0.00726120133711486	0.115384615384615	0.666666666666667	-0.551282051282051	chr1:159201267:+_vs_chr1:159202012:+	-1.1025641025641	chr1:159201267:+;chr1:159202012:+	proximal	TRUE
ITM2B	12.3997509949405	0.00202968332127355	0.00755317048463515	0.466019417475728	0.458677685950413	0.00734173152531487	chr13:48261388:+_vs_chr13:48261870:+	0.309556286608361	chr13:48261388:+;chr13:48261870:+;chr13:48262047:+	distal	TRUE
DNAJA2	9.44259634888438	0.00212003159736663	0.00786889650035563	0.793103448275862	0.266666666666667	0.526436781609195	chr16:46956591:-_vs_chr16:46956385:-	1.05287356321839	chr16:46956385:-;chr16:46956591:-	distal	TRUE
CLIP3	9.38049458563794	0.00219306375621882	0.00811888110786709	0.814814814814815	0.434782608695652	0.380032206119163	chr19:36015729:-_vs_chr19:36014660:-	0.760064412238325	chr19:36014660:-;chr19:36015729:-	distal	TRUE
UBA52	9.34752328734028	0.00223287013180469	0.00824488738591449	0.00746268656716418	0.0647482014388489	-0.0572855148716847	chr19:18575241:+_vs_chr19:18575443:+	-0.114571029743369	chr19:18575241:+;chr19:18575443:+	proximal	FALSE
TMSB4X	12.1921237026539	0.00225171788120732	0.00829305374290017	0.997988103568929	0.994282914080366	0.00370518948856347	chrX:12976950:+_vs_chrX:12977227:+	0.00741037897712688	chrX:12976950:+;chrX:12977094:+;chrX:12977227:+	distal	FALSE
CDC16	12.172619047619	0.00227378479846938	0.00835279814142094	0.55	0.933333333333333	-0.383333333333333	chr13:114239413:+_vs_chr13:114272673:+	-0.766666666666667	chr13:114239413:+;chr13:114272384:+;chr13:114272673:+	proximal	TRUE
TMEM183A	9.28442307692307	0.00231110698734647	0.00844876645024167	0.5	0.884615384615385	-0.384615384615385	chr1:203008795:+_vs_chr1:203023540:+	-0.769230769230769	chr1:203008795:+;chr1:203023540:+	proximal	TRUE
PGD	12.1395148968678	0.00231173385727396	0.00844876645024167	0.268181818181818	0.2	0.0681818181818182	chr1:10420249:+_vs_chr1:10420511:+	0.518181818181818	chr1:10420144:+;chr1:10420249:+;chr1:10420511:+	distal	TRUE
ABHD12	9.26643939393939	0.00233390983980114	0.00850805398233629	0.6875	0	0.6875	chr20:25300198:-_vs_chr20:25294743:-	1.375	chr20:25294743:-;chr20:25300198:-	distal	TRUE
RPL13	9.20262109618826	0.0024166884587961	0.00878739900157665	0.0849462365591398	0.0392156862745098	0.04573055028463	chr16:89563066:+_vs_chr16:89563431:+	0.09146110056926	chr16:89563066:+;chr16:89563431:+	distal	FALSE
GABPA	9.15441372863248	0.00248118859932624	0.00899903174730253	0	0.692307692307692	-0.692307692307692	chr21:25769980:+_vs_chr21:25770385:+	-1.38461538461538	chr21:25769980:+;chr21:25770385:+	proximal	TRUE
UPF3A	11.971531971532	0.00251428707257201	0.00909599044735545	0.743243243243243	0.474358974358974	0.268884268884269	chr13:114284212:+_vs_chr13:114305805:+	0.537768537768538	chr13:114284212:+;chr13:114291766:+;chr13:114305805:+	distal	TRUE
ZNF207	11.9186112404657	0.00258170403281499	0.00931630066387024	0.62	0.515957446808511	0.104042553191489	chr17:32370330:+_vs_chr17:32370449:+	0.392936170212766	chr17:32369966:+;chr17:32370330:+;chr17:32370449:+	distal	TRUE
RAB6A	9.06142278773858	0.0026105876078608	0.00939680023081381	0.923076923076923	0.333333333333333	0.58974358974359	chr11:73676810:-_vs_chr11:73675893:-	1.17948717948718	chr11:73675893:-;chr11:73676810:-	distal	TRUE
SCRN1	14.2153007848235	0.00262626815180908	0.00942949042446024	0.468992248062015	0.540740740740741	-0.0717484926787253	chr7:29923016:-_vs_chr7:29920109:-	-0.44625322997416	chr7:29920109:-;chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	proximal	TRUE
ARF1	11.8621353006012	0.00265564517431427	0.00951107006038871	0.586387434554974	0.493975903614458	0.092411530940516	chr1:228098267:+_vs_chr1:228098428:+	0.249479593767741	chr1:228098267:+;chr1:228098428:+;chr1:228099212:+	distal	TRUE
SMARCC1	14.1688888888889	0.00268405070315206	0.00958877113701072	0.535947712418301	0.568627450980392	-0.0326797385620916	chr3:47636089:-_vs_chr3:47622316:-	-0.568627450980392	chr3:47622316:-;chr3:47635294:-;chr3:47636089:-;chr3:47701280:-	proximal	TRUE
