gene_id	chisq	pvalue	adj_pvalue	ExMU	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SLC25A29	8.16713776419659	0.00426561674009176	0.0182582308600365	0.882352941176471	0.416666666666667	0.465686274509804	chr14:100298524:-_vs_chr14:100291116:-	0.931372549019608	chr14:100291116:-;chr14:100298524:-	distal	TRUE
SRSF11	10.9139825884331	0.004266372714161	0.0182582308600365	0.564102564102564	0.770833333333333	-0.206730769230769	chr1:70250046:+_vs_chr1:70250436:+	-0.644230769230769	chr1:70246870:+;chr1:70250046:+;chr1:70250436:+	proximal	TRUE
ACTR3	18.9385041174305	0.00426876045520548	0.0182582308600365	0.607769423558897	0.656862745098039	-0.049093321539142	chr2:113958184:+_vs_chr2:113958257:+	-0.208867757629368	chr2:113942221:+;chr2:113942296:+;chr2:113957688:+;chr2:113957876:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	proximal	TRUE
SRSF3	13.1660263573813	0.00429098001290998	0.0183035299195672	0.51498127340824	0.583333333333333	-0.0683520599250936	chr6:36602784:+_vs_chr6:36602935:+	-0.425635718509758	chr6:36602293:+;chr6:36602784:+;chr6:36602935:+;chr6:36603429:+	proximal	TRUE
MRPS10	13.1535578747628	0.00431602588897836	0.0183606074304106	0.370967741935484	0.422222222222222	-0.0512544802867384	chr6:42207221:-_vs_chr6:42206801:-	0.613978494623656	chr6:42206801:-;chr6:42207221:-;chr6:42207389:-;chr6:42208300:-	distal	TRUE
CALCOCO1	8.11771488844394	0.00438347771031172	0.018597288183371	0.421052631578947	0.9375	-0.516447368421053	chr12:53711158:-_vs_chr12:53711118:-	-1.03289473684211	chr12:53711118:-;chr12:53711158:-	proximal	TRUE
ATAD2B	8.10496794871795	0.00441441022283917	0.0186781765880346	0.269230769230769	0.888888888888889	-0.61965811965812	chr2:23884818:-_vs_chr2:23880669:-	-1.23931623931624	chr2:23880669:-;chr2:23884818:-	proximal	TRUE
DISP3	8.08888888888889	0.00445374588023951	0.0187940911943619	1	0.285714285714286	0.714285714285714	chr1:11483617:+_vs_chr1:11537551:+	1.42857142857143	chr1:11483617:+;chr1:11537551:+	distal	TRUE
COA5	10.7917637917638	0.00453521904367261	0.0190867239966329	0.461538461538462	0.708333333333333	-0.246794871794872	chr2:98600761:-_vs_chr2:98600483:-	-0.891025641025641	chr2:98599402:-;chr2:98600483:-;chr2:98600761:-	proximal	TRUE
ITFG1	8.05003567882849	0.00455027582092958	0.0190990243790484	0.314814814814815	0.705882352941177	-0.391067538126362	chr16:47155394:-_vs_chr16:47154387:-	-0.782135076252723	chr16:47154387:-;chr16:47155394:-	proximal	TRUE
TLE1	8.03571428571429	0.00458639208025349	0.0191994179104228	0.257142857142857	0.733333333333333	-0.476190476190476	chr9:81633472:-_vs_chr9:81620473:-	-0.952380952380952	chr9:81620473:-;chr9:81633472:-	proximal	TRUE
ANKHD1	10.7020024809498	0.00474339933762482	0.0198040067836113	0.473684210526316	0.638888888888889	-0.165204678362573	chr5:140496774:+_vs_chr5:140524215:+	-0.871345029239766	chr5:140496721:+;chr5:140496774:+;chr5:140524215:+	proximal	TRUE
PAK5	16.8114039938556	0.00487171742429206	0.0202859344598828	0.632258064516129	0.755555555555556	-0.123297491039426	chr20:9539399:-_vs_chr20:9537619:-	-0.275985663082437	chr20:9537619:-;chr20:9539081:-;chr20:9539399:-;chr20:9580612:-;chr20:9644306:-;chr20:9711380:-	proximal	TRUE
LRRC47	7.90477187349676	0.00493045590676891	0.0204763524993516	0.576576576576577	0.91304347826087	-0.336466901684293	chr1:3781298:-_vs_chr1:3780218:-	-0.672933803368586	chr1:3780218:-;chr1:3781298:-	proximal	TRUE
IGFBPL1	12.8114370748299	0.00506264628925016	0.0209700138402099	0.603174603174603	0.630208333333333	-0.0270337301587302	chr9:38409102:-_vs_chr9:38407239:-	-0.470982142857143	chr9:38406528:-;chr9:38407239:-;chr9:38407266:-;chr9:38409102:-	proximal	TRUE
RAC1	12.7572549406846	0.00519207513854344	0.0214496752442713	0.851528384279476	0.666666666666667	0.184861717612809	chr7:6402689:+_vs_chr7:6403967:+	0.426824703680599	chr7:6401963:+;chr7:6402598:+;chr7:6402689:+;chr7:6403967:+	distal	TRUE
PACC1	7.77889521193092	0.00528601141495109	0.0217296119347212	0.628571428571429	1	-0.371428571428571	chr1:212365268:-_vs_chr1:212364478:-	-0.742857142857143	chr1:212364478:-;chr1:212365268:-	proximal	TRUE
ATXN10	7.77840470679012	0.00528744686848681	0.0217296119347212	0.516129032258065	0	0.516129032258065	chr22:45844802:+_vs_chr22:45844869:+	1.03225806451613	chr22:45844802:+;chr22:45844869:+	distal	TRUE
FHL1	7.76296460739319	0.00533283571971705	0.0218590714136319	0.770992366412214	0.976190476190476	-0.205198109778262	chrX:136210262:+_vs_chrX:136211354:+	-0.410396219556525	chrX:136210262:+;chrX:136211354:+	proximal	TRUE
DCX	10.4521072796935	0.00537469398374054	0.021973424234825	0.620689655172414	0.5	0.120689655172414	chrX:111300611:-_vs_chrX:111293779:-	1.25862068965517	chrX:111293779:-;chrX:111300611:-;chrX:111300728:-	distal	TRUE
ZNF146	7.7216897307925	0.00545613064161809	0.0222104834749361	0.362068965517241	0	0.362068965517241	chr19:36237643:+_vs_chr19:36237912:+	0.724137931034483	chr19:36237643:+;chr19:36237912:+	distal	TRUE
ARMC1	12.6488633678878	0.00546090032071173	0.0222104834749361	0.390243902439024	0.474074074074074	-0.0838301716350497	chr8:65603795:-_vs_chr8:65603489:-	-0.438482384823848	chr8:65602458:-;chr8:65602733:-;chr8:65603489:-;chr8:65603795:-	proximal	TRUE
PGRMC1	7.71422487517999	0.00547873787865272	0.0222256016005139	0.814814814814815	0.428571428571429	0.386243386243386	chrX:119243919:+_vs_chrX:119244466:+	0.772486772486772	chrX:119243919:+;chrX:119244466:+	distal	TRUE
USP10	10.3908252669287	0.00554192905773888	0.0224241551076632	0.340277777777778	0.512820512820513	-0.172542735042735	chr16:84744942:+_vs_chr16:84779613:+	-0.417735042735043	chr16:84744942:+;chr16:84779613:+;chr16:84779922:+	proximal	TRUE
RAB8A	7.66515827922078	0.00562973216074102	0.022721021592324	0.428571428571429	1	-0.571428571428571	chr19:16133539:+_vs_chr19:16133635:+	-1.14285714285714	chr19:16133539:+;chr19:16133635:+	proximal	TRUE
RNF40	7.65616246498599	0.00565787232685342	0.0227761919244688	0.888888888888889	0.235294117647059	0.65359477124183	chr16:30767299:+_vs_chr16:30775181:+	1.30718954248366	chr16:30767299:+;chr16:30775181:+	distal	TRUE
EEF2	7.63747658857984	0.00571678373843041	0.0229546367456364	0.770935960591133	0.854330708661417	-0.0833947480702844	chr19:3981408:-_vs_chr19:3976056:-	-0.166789496140569	chr19:3976056:-;chr19:3981408:-	proximal	FALSE
CERS6	7.55688025210084	0.00597813916410359	0.0238438381777467	0.261904761904762	0.75	-0.488095238095238	chr2:168769770:+_vs_chr2:168770597:+	-0.976190476190476	chr2:168769770:+;chr2:168770597:+	proximal	TRUE
CLASRP	7.5523536746941	0.00599317438054952	0.0238438381777467	0.659574468085106	1	-0.340425531914894	chr19:45069096:+_vs_chr19:45070956:+	-0.680851063829787	chr19:45069096:+;chr19:45070956:+	proximal	TRUE
SART3	7.5523536746941	0.00599317438054952	0.0238438381777467	0.596153846153846	1	-0.403846153846154	chr12:108530267:-_vs_chr12:108530210:-	-0.807692307692308	chr12:108530210:-;chr12:108530267:-	proximal	TRUE
WAC-AS1	10.2254373322441	0.00601969511602754	0.0238438381777467	0.365853658536585	0.725	-0.359146341463415	chr10:28523970:-_vs_chr10:28522652:-	-0.718292682926829	chr10:28522652:-;chr10:28522986:-;chr10:28523970:-	proximal	TRUE
KATNBL1	7.54285714285714	0.00602484301580912	0.0238438381777467	0.266666666666667	1	-0.733333333333333	chr15:34147858:-_vs_chr15:34147274:-	-1.46666666666667	chr15:34147274:-;chr15:34147858:-	proximal	TRUE
PABPC4	7.54157608695652	0.00602912807798168	0.0238438381777467	0.782608695652174	0.4	0.382608695652174	chr1:39568847:-_vs_chr1:39560816:-	0.765217391304348	chr1:39560816:-;chr1:39568847:-	distal	TRUE
GPBP1	12.402950310559	0.00612290072690661	0.0241539993587745	0.481481481481481	0.476190476190476	0.00529100529100529	chr5:57231158:+_vs_chr5:57263085:+	-0.571428571428571	chr5:57176333:+;chr5:57231158:+;chr5:57263085:+;chr5:57263247:+	proximal	TRUE
PITRM1	7.47099005825735	0.00627010609775977	0.0246728674946847	0.595744680851064	0	0.595744680851064	chr10:3156948:-_vs_chr10:3137728:-	1.19148936170213	chr10:3137728:-;chr10:3156948:-	distal	TRUE
SEZ6L2	7.45550508214982	0.00632427306203943	0.0248239546125937	0.714285714285714	1	-0.285714285714286	chr16:29871507:-_vs_chr16:29871159:-	-0.571428571428571	chr16:29871159:-;chr16:29871507:-	proximal	TRUE
TSN	12.2915769892443	0.00644824938429686	0.0252476232111524	0.52112676056338	0.573333333333333	-0.0522065727699531	chr2:121767293:+_vs_chr2:121767503:+	0.55830985915493	chr2:121765791:+;chr2:121766300:+;chr2:121767293:+;chr2:121767503:+	distal	TRUE
SMARCE1	7.40587991988854	0.00650110378826011	0.0253914078479439	0.272727272727273	0.62962962962963	-0.356902356902357	chr17:40636428:-_vs_chr17:40628722:-	-0.713804713804714	chr17:40628722:-;chr17:40636428:-	proximal	TRUE
DNM1L	12.2610526315789	0.00654036350657238	0.0254313401399213	0.461988304093567	0.333333333333333	0.128654970760234	chr12:32708204:+_vs_chr12:32740174:+	-0.929824561403509	chr12:32708204:+;chr12:32740174:+;chr12:32744563:+;chr12:32745304:+	proximal	TRUE
TPR	10.0585227272727	0.00654364215798482	0.0254313401399213	0.479166666666667	0.6	-0.120833333333333	chr1:186359936:-_vs_chr1:186355500:-	-0.745833333333333	chr1:186355500:-;chr1:186359936:-;chr1:186363420:-	proximal	TRUE
SUPT16H	10.0368329762269	0.00661499334069449	0.0256453190104757	0.472222222222222	0.272727272727273	0.19949494949495	chr14:21370437:-_vs_chr14:21352683:-	0.94949494949495	chr14:21351476:-;chr14:21352683:-;chr14:21370437:-	distal	TRUE
KIF5C	12.2013485809679	0.00672430949587662	0.0260050691560437	0.433333333333333	0.365079365079365	0.0682539682539682	chr2:148962060:+_vs_chr2:149011683:+	0.379523809523809	chr2:148946951:+;chr2:148962060:+;chr2:148983686:+;chr2:149011683:+	distal	TRUE
DNAJC7	12.1886329137849	0.0067641414825548	0.0260949967978952	0.552238805970149	0.859649122807018	-0.307410316836868	chr17:41988772:-_vs_chr17:41976452:-	-0.579732914375491	chr17:41976452:-;chr17:41983564:-;chr17:41988772:-;chr17:41988852:-	proximal	TRUE
CFL1	7.3282189148801	0.00678802854719642	0.0261231220862767	0.884750527055516	0.944223107569721	-0.0594725805142047	chr11:65854922:-_vs_chr11:65854811:-	-0.118945161028409	chr11:65854811:-;chr11:65854922:-	proximal	FALSE
PSMD10	7.31056742400603	0.00685502776948691	0.0262575868941787	0.822429906542056	0.523809523809524	0.298620382732532	chrX:108085038:-_vs_chrX:108084218:-	0.597240765465064	chrX:108084218:-;chrX:108085038:-	distal	TRUE
MAPKAP1	9.96516504329004	0.00685633304543041	0.0262575868941787	0.59375	0.805555555555556	-0.211805555555556	chr9:125438944:-_vs_chr9:125437540:-	-0.607638888888889	chr9:125437396:-;chr9:125437540:-;chr9:125438944:-	proximal	TRUE
TCOF1	7.29545798319328	0.00691291459637717	0.0264100183851885	0.735294117647059	0	0.735294117647059	chr5:150367911:+_vs_chr5:150398450:+	1.47058823529412	chr5:150367911:+;chr5:150398450:+	distal	TRUE
FXR1	9.91103934500161	0.00704441853766265	0.0268472512791308	0.481132075471698	0.5	-0.0188679245283019	chr3:180975402:+_vs_chr3:180976255:+	-0.530398322851153	chr3:180975402:+;chr3:180976255:+;chr3:180977153:+	proximal	TRUE
POLR2B	9.89052348364018	0.00711705159021622	0.0270585487995177	0.316831683168317	0.149253731343284	0.167577951825033	chr4:57005348:+_vs_chr4:57031162:+	0.335155903650067	chr4:57005348:+;chr4:57015627:+;chr4:57031162:+	distal	TRUE
GDI1	7.23381512799618	0.00715430109841492	0.0271346263347111	0.908527131782946	0.83125	0.0772771317829457	chrX:154443292:+_vs_chrX:154443467:+	0.154554263565891	chrX:154443292:+;chrX:154443467:+	distal	FALSE
HSPA9	7.22793204515175	0.00717778420802568	0.0271582508255587	0.341176470588235	0.108695652173913	0.232480818414322	chr5:138556065:-_vs_chr5:138555335:-	0.464961636828644	chr5:138555335:-;chr5:138556065:-	distal	TRUE
DLGAP4	9.80852583930999	0.00741490645100181	0.0279881600812395	0.42713567839196	0.468085106382979	-0.0409494279910189	chr20:36527080:+_vs_chr20:36527249:+	-0.386400085534053	chr20:36527080:+;chr20:36527249:+;chr20:36528633:+	proximal	TRUE
DNTTIP2	15.796339869281	0.00745023889492172	0.0280542488531263	0.466666666666667	0.294117647058823	0.172549019607843	chr1:93877056:-_vs_chr1:93876898:-	-0.47843137254902	chr1:93875649:-;chr1:93876375:-;chr1:93876796:-;chr1:93876898:-;chr1:93877056:-;chr1:93877284:-	proximal	TRUE
YPEL5	9.73529036758143	0.00769145594458136	0.0288934407082841	0.725806451612903	0.941176470588235	-0.215370018975332	chr2:30159551:+_vs_chr2:30160533:+	-0.46584440227704	chr2:30158896:+;chr2:30159551:+;chr2:30160533:+	proximal	TRUE
USP8	7.06582491582492	0.00785681295889806	0.0294443418983465	0.5	0.944444444444444	-0.444444444444444	chr15:50481702:+_vs_chr15:50481835:+	-0.888888888888889	chr15:50481702:+;chr15:50481835:+	proximal	TRUE
CDIP1	6.98062354312354	0.00823968955066574	0.0308058701965508	0.590909090909091	0.0769230769230769	0.513986013986014	chr16:4511326:-_vs_chr16:4510706:-	1.02797202797203	chr16:4510706:-;chr16:4511326:-	distal	TRUE
TLE5	9.58973242776347	0.00827210544662165	0.0308537771871623	0.354545454545455	0.648148148148148	-0.293602693602694	chr19:3053159:-_vs_chr19:3052910:-	-0.587205387205387	chr19:3052910:-;chr19:3053062:-;chr19:3053159:-	proximal	TRUE
SLC35A1	9.58364414606422	0.00829732526759215	0.0308746807829552	0.479166666666667	0.588235294117647	-0.10906862745098	chr6:87511672:+_vs_chr6:87512264:+	-0.67156862745098	chr6:87511621:+;chr6:87511672:+;chr6:87512264:+	proximal	TRUE
TRAPPC11	9.57876984126984	0.00831757177564962	0.0308770235256427	0.3625	0.916666666666667	-0.554166666666667	chr4:183691374:+_vs_chr4:183694703:+	-1.10833333333333	chr4:183691374:+;chr4:183691445:+;chr4:183694703:+	proximal	TRUE
CSDE1	18.9297125922266	0.00841039778533628	0.0311481555626336	0.555521566228204	0.498447204968944	0.0570743612592602	chr1:114737992:-_vs_chr1:114717997:-	0.232822828414486	chr1:114716916:-;chr1:114717292:-;chr1:114717665:-;chr1:114717997:-;chr1:114725240:-;chr1:114733736:-;chr1:114736782:-;chr1:114737992:-	distal	TRUE
FUS	9.50991884464949	0.00860889401509476	0.0318084487787774	0.493613138686131	0.476377952755905	0.0172351859302259	chr16:31186135:+_vs_chr16:31191605:+	0.119633312259325	chr16:31186135:+;chr16:31191605:+;chr16:31191779:+	distal	FALSE
CYB5A	6.89406073945548	0.00864825901083762	0.0318790624895982	0.447368421052632	1	-0.552631578947368	chr18:74253428:-_vs_chr18:74253296:-	-1.10526315789474	chr18:74253296:-;chr18:74253428:-	proximal	TRUE
TAX1BP1	11.6279207335108	0.00877276125331803	0.032262444422249	0.543650793650794	0.5	0.0436507936507937	chr7:27785298:+_vs_chr7:27793158:+	0.976190476190476	chr7:27769705:+;chr7:27785298:+;chr7:27793158:+;chr7:27796191:+	distal	TRUE
SCRN1	9.45706388772518	0.00883943831072025	0.0324318785572813	0.53	0.241935483870968	0.288064516129032	chr7:29923891:-_vs_chr7:29920259:-	0.576129032258065	chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	TRUE
KRAS	6.80672268907563	0.00908152937477617	0.0332426214788318	0.794117647058823	0.166666666666667	0.627450980392157	chr12:25227235:-_vs_chr12:25209826:-	1.25490196078431	chr12:25209826:-;chr12:25227235:-	distal	TRUE
CLIP3	6.73956735870861	0.00942974910467852	0.0344371811850673	0.69811320754717	1	-0.30188679245283	chr19:36015729:-_vs_chr19:36014660:-	-0.60377358490566	chr19:36014660:-;chr19:36015729:-	proximal	TRUE
CCDC112	21.7944826535914	0.00955364447762707	0.0348088805735764	0.483062330623306	0.451536643026005	0.0315256875973015	chr5:115271449:-_vs_chr5:115267190:-	-0.239880643487286	chr5:115267190:-;chr5:115267355:-;chr5:115269704:-;chr5:115271449:-;chr5:115271504:-;chr5:115271601:-;chr5:115275542:-;chr5:115276011:-;chr5:115279659:-;chr5:115284798:-	proximal	TRUE
SERF1A	6.67710862632738	0.00976589109193699	0.0355000290501358	0.606060606060606	1	-0.393939393939394	chr5:70032591:+_vs_chr5:70032696:+	-0.787878787878788	chr5:70032591:+;chr5:70032696:+	proximal	TRUE
NAXD	6.57035383597884	0.0103691333728455	0.0376060274858498	0.714285714285714	1	-0.285714285714286	chr13:110638806:+_vs_chr13:110639996:+	-0.571428571428571	chr13:110638806:+;chr13:110639996:+	proximal	TRUE
CLASP2	6.5546218487395	0.0104612069053118	0.0378527348711741	0.564102564102564	1	-0.435897435897436	chr3:33627041:-_vs_chr3:33517091:-	-0.871794871794872	chr3:33517091:-;chr3:33627041:-	proximal	TRUE
RAF1	6.54922214413493	0.0104930022915954	0.0378807009334202	0.692307692307692	0.333333333333333	0.358974358974359	chr3:12600154:-_vs_chr3:12583601:-	0.717948717948718	chr3:12583601:-;chr3:12600154:-	distal	TRUE
TCF12	9.07665726086779	0.0106912606766659	0.0385081105379226	0.41025641025641	0.736842105263158	-0.326585695006748	chr15:57262200:+_vs_chr15:57286267:+	-0.653171390013495	chr15:57262200:+;chr15:57263175:+;chr15:57286267:+	proximal	TRUE
FERMT2	9.02692489371752	0.0109604444436256	0.0393875332289193	0.547945205479452	0	0.547945205479452	chr14:52881254:-_vs_chr14:52857273:-	1.0958904109589	chr14:52857273:-;chr14:52858284:-;chr14:52881254:-	distal	TRUE
HNRNPH1	6.45444886487	0.0110674868494026	0.0396816043302044	0.684615384615385	0.868852459016393	-0.184237074401009	chr5:179619287:-_vs_chr5:179614178:-	-0.368474148802018	chr5:179614178:-;chr5:179619287:-	proximal	TRUE
SLC25A3	8.99769346582856	0.0111218155687674	0.0397042984917534	0.480349344978166	0.595238095238095	-0.114888750259929	chr12:98601238:+_vs_chr12:98601805:+	-0.229777500519859	chr12:98601238:+;chr12:98601708:+;chr12:98601805:+	proximal	TRUE
SFXN3	6.4453573095905	0.0111242666041063	0.0397042984917534	0.785714285714286	0.486486486486487	0.299227799227799	chr10:101040402:+_vs_chr10:101041241:+	0.598455598455598	chr10:101040402:+;chr10:101041241:+	distal	TRUE
WIPI2	6.42757540781779	0.0112361860594735	0.0400130245647315	1	0.605263157894737	0.394736842105263	chr7:5231520:+_vs_chr7:5231724:+	0.789473684210526	chr7:5231520:+;chr7:5231724:+	distal	TRUE
MPPED2	6.41538793103448	0.0113135609676112	0.0401976184266818	0.310344827586207	0	0.310344827586207	chr11:30411121:-_vs_chr11:30410224:-	0.620689655172414	chr11:30410224:-;chr11:30411121:-	distal	TRUE
CCDC90B	8.91981351981352	0.011563441413561	0.0409929206868132	0.8	0.607142857142857	0.192857142857143	chr11:83261762:-_vs_chr11:83261456:-	0.5	chr11:83261456:-;chr11:83261762:-;chr11:83273662:-	distal	TRUE
EIF3H	11.0196589367578	0.0116200458427417	0.0411010160819674	0.577209797657082	0.624472573839662	-0.0472627761825805	chr8:116644985:-_vs_chr8:116644832:-	-0.245237998948518	chr8:116644084:-;chr8:116644832:-;chr8:116644985:-;chr8:116657233:-	proximal	TRUE
TIAM2	6.34620535714286	0.0117632652026282	0.041486497309697	0.9	0.3125	0.5875	chr6:155144732:+_vs_chr6:155251981:+	1.175	chr6:155144732:+;chr6:155251981:+	distal	TRUE
APEX1	8.88240821016735	0.0117817435180651	0.041486497309697	0.819672131147541	0.858823529411765	-0.0391513982642236	chr14:20457234:+_vs_chr14:20457767:+	-0.186692381870781	chr14:20455953:+;chr14:20457234:+;chr14:20457767:+	proximal	FALSE
CBWD2	6.33078947368421	0.0118659484499379	0.0416897385272371	0.56	0.947368421052632	-0.387368421052631	chr2:113495801:+_vs_chr2:113496168:+	-0.774736842105263	chr2:113495801:+;chr2:113496168:+	proximal	TRUE
CYCS	8.8438200161597	0.0120112687410833	0.0421063184821048	0.743243243243243	0.880281690140845	-0.137038446897602	chr7:25123759:-_vs_chr7:25122863:-	-0.274076893795204	chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	proximal	TRUE
PTBP2	8.81857520786092	0.0121638407163404	0.0424611918359336	0.618055555555556	0.392857142857143	0.225198412698413	chr1:96814793:+_vs_chr1:96814881:+	0.757936507936508	chr1:96813408:+;chr1:96814793:+;chr1:96814881:+	distal	TRUE
RPL13A	8.81814568591748	0.0121664533151245	0.0424611918359336	0.519792342634653	0.55256064690027	-0.0327683042656167	chr19:49491841:+_vs_chr19:49492308:+	-0.070418445683221	chr19:49491768:+;chr19:49491841:+;chr19:49492308:+	proximal	FALSE
ATCAY	6.26723251028807	0.0122991097241066	0.0428292006764242	0.444444444444444	0.0625	0.381944444444444	chr19:3925857:+_vs_chr19:3926326:+	0.763888888888889	chr19:3925857:+;chr19:3926326:+	distal	TRUE
PEBP1	8.79201894597037	0.0123264308438395	0.0428295853161222	0.960498960498961	0.89873417721519	0.0617647832837707	chr12:118145115:+_vs_chr12:118145584:+	0.123529566567541	chr12:118145115:+;chr12:118145507:+;chr12:118145584:+	distal	FALSE
TCP1	8.78138120361362	0.0123921682109026	0.0428983436829077	0.517110266159696	0.581395348837209	-0.0642850826775135	chr6:159778952:-_vs_chr6:159778498:-	-0.380493412326466	chr6:159778498:-;chr6:159778952:-;chr6:159784002:-	proximal	TRUE
MED1	6.25265522875817	0.0124007283200273	0.0428983436829077	0.294117647058824	1	-0.705882352941176	chr17:39410152:-_vs_chr17:39409321:-	-1.41176470588235	chr17:39409321:-;chr17:39410152:-	proximal	TRUE
ST13	8.70738017429194	0.0128592730836687	0.0443607943624657	0.345588235294118	0.125	0.220588235294118	chr22:40826130:-_vs_chr22:40824595:-	0.441176470588235	chr22:40824595:-;chr22:40825150:-;chr22:40826130:-	distal	TRUE
BBS2	6.1855385993317	0.0128798494432318	0.0443607943624657	0.517241379310345	1	-0.482758620689655	chr16:56498449:-_vs_chr16:56484385:-	-0.96551724137931	chr16:56484385:-;chr16:56498449:-	proximal	TRUE
ZC3H15	8.69089761525456	0.0129656878421479	0.0445589359465957	0.522522522522523	0.425531914893617	0.0969906076289055	chr2:186504166:+_vs_chr2:186505530:+	0.357485144719187	chr2:186504166:+;chr2:186505530:+;chr2:186509361:+	distal	TRUE
XRN2	8.67306606437041	0.0130818038664183	0.0446869913470039	0.652173913043478	0.25	0.402173913043478	chr20:21330513:+_vs_chr20:21389822:+	0.804347826086957	chr20:21330513:+;chr20:21334169:+;chr20:21389822:+	distal	TRUE
MORC3	6.15530303030303	0.0131018667178309	0.0446869913470039	0	0.611111111111111	-0.611111111111111	chr21:36356669:+_vs_chr21:36369356:+	-1.22222222222222	chr21:36356669:+;chr21:36369356:+	proximal	TRUE
NKTR	6.15530303030303	0.0131018667178309	0.0446869913470039	0.611111111111111	0	0.611111111111111	chr3:42629028:+_vs_chr3:42646793:+	1.22222222222222	chr3:42629028:+;chr3:42646793:+	distal	TRUE
ACIN1	8.66776675786594	0.0131165120726276	0.0446869913470039	0.433333333333333	0.2578125	0.175520833333333	chr14:23080360:-_vs_chr14:23061315:-	0.370833333333333	chr14:23058564:-;chr14:23061315:-;chr14:23080360:-	distal	TRUE
AKIRIN1	6.11764705882353	0.0133838834184615	0.0454994222476425	0.294117647058824	0.888888888888889	-0.594771241830065	chr1:39005148:+_vs_chr1:39005883:+	-1.18954248366013	chr1:39005148:+;chr1:39005883:+	proximal	TRUE
ASH1L	6.09725248138958	0.013539222812832	0.0459283118693914	0.354838709677419	0.75	-0.395161290322581	chr1:155481411:-_vs_chr1:155480731:-	-0.790322580645161	chr1:155480731:-;chr1:155481411:-	proximal	TRUE
TUBA1A	8.59435748213311	0.0136068934808322	0.0460586028792041	0.996780461784653	0.998272195640617	-0.00149173385596391	chr12:49185002:-_vs_chr12:49184799:-	-0.00595356663649786	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	proximal	FALSE
MAGED1	6.05873279516854	0.0138376943044679	0.046739336556293	0.859154929577465	0.695652173913043	0.163502755664421	chrX:51897827:+_vs_chrX:51902354:+	0.327005511328843	chrX:51897827:+;chrX:51902354:+	distal	TRUE
HSPH1	10.6298487836949	0.0139054402765752	0.0468675867137674	0.401709401709402	0	0.401709401709402	chr13:31143809:-_vs_chr13:31140273:-	0.820512820512821	chr13:31137424:-;chr13:31138412:-;chr13:31140273:-;chr13:31143809:-	distal	TRUE
PPP3CC	6.03921568627451	0.0139914988075237	0.0469893428274292	0.761904761904762	0.142857142857143	0.619047619047619	chr8:22540998:+_vs_chr8:22541125:+	1.23809523809524	chr8:22540998:+;chr8:22541125:+	distal	TRUE
LINC00461	12.499091902752	0.01400127178276	0.0469893428274292	0.393129770992366	0.4921875	-0.0990577290076336	chr5:88667135:-_vs_chr5:88664445:-	-0.262523854961832	chr5:88664445:-;chr5:88666714:-;chr5:88667044:-;chr5:88667135:-;chr5:88671062:-	proximal	TRUE
ARPC5L	8.51080396337639	0.014187386529571	0.0474878223105237	0.365671641791045	0.366666666666667	-0.000995024875621864	chr9:124876952:+_vs_chr9:124877415:+	-0.586069651741294	chr9:124876952:+;chr9:124877415:+;chr9:124877733:+	proximal	TRUE
RPL37A	8.50759861636305	0.0142101425084223	0.0474878223105237	0.0247486465583913	0.0015527950310559	0.0231958515273354	chr2:216501467:+_vs_chr2:216502781:+	0.0463917030546709	chr2:216501467:+;chr2:216502463:+;chr2:216502781:+	distal	FALSE
SMN2	8.49403586843778	0.0143068342798176	0.0477096549924427	0.46875	0.5	-0.03125	chr5:70066049:+_vs_chr5:70077573:+	-0.789772727272727	chr5:70066049:+;chr5:70077573:+;chr5:70952993:+	proximal	TRUE
KMT2E	10.5615045365351	0.0143494284268881	0.0477505292683337	0.561904761904762	0.592592592592593	-0.0306878306878307	chr7:105090156:+_vs_chr7:105107924:+	0.577777777777778	chr7:105073662:+;chr7:105077344:+;chr7:105090156:+;chr7:105107924:+	distal	TRUE
RPS19	5.98814630576926	0.0144023295432653	0.0477675507662936	0.0219512195121951	0.0024390243902439	0.0195121951219512	chr19:41871416:+_vs_chr19:41872925:+	0.0390243902439025	chr19:41871416:+;chr19:41872925:+	distal	FALSE
RPSA	5.98656592244819	0.014415239271912	0.0477675507662936	0.00738688827331487	0.0298507462686567	-0.0224638579953419	chr3:39412438:+_vs_chr3:39412542:+	-0.0449277159906836	chr3:39412438:+;chr3:39412542:+	proximal	FALSE
NUDT11	5.91245768120768	0.0150341829584496	0.0497138739004196	0.487179487179487	0.0714285714285714	0.415750915750916	chrX:51490547:-_vs_chrX:51490308:-	0.831501831501832	chrX:51490308:-;chrX:51490547:-	distal	TRUE
F2R	5.90727272727273	0.0150784984356425	0.0497558837268371	0.48	0	0.48	chr5:76733535:+_vs_chr5:76735770:+	0.96	chr5:76733535:+;chr5:76735770:+	distal	TRUE
ANKRD10	8.3726150392817	0.0152023156149997	0.0500595079037856	0.53030303030303	0.574074074074074	-0.0437710437710438	chr13:110892710:-_vs_chr13:110878540:-	-0.558922558922559	chr13:110878540:-;chr13:110892710:-;chr13:110902823:-	proximal	FALSE
