gene_id	chisq	pvalue	adj_pvalue	ExN1	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
GGNBP2	18.6807692307692	0.000907944277034912	0.00507592599103776	0.423076923076923	0.532051282051282	-0.108974358974359	chr17:36586172:+_vs_chr17:36589848:+	-0.397435897435897	chr17:36560810:+;chr17:36581451:+;chr17:36586172:+;chr17:36589421:+;chr17:36589848:+	proximal	TRUE
IP6K2	16.4648146315765	0.000910415195545563	0.00507592599103776	0.388888888888889	0.571428571428572	-0.182539682539683	chr3:48693448:-_vs_chr3:48691422:-	-0.617460317460317	chr3:48691422:-;chr3:48693005:-;chr3:48693448:-;chr3:48693764:-	proximal	TRUE
FGF13	10.9620427881297	0.000929972393833139	0.00516447119895478	0.636363636363636	0	0.636363636363636	chrX:138632453:-_vs_chrX:138631576:-	1.27272727272727	chrX:138631576:-;chrX:138632453:-	distal	TRUE
COQ9	10.939837398374	0.000941184289078804	0.00520615718958945	0.816326530612245	0.142857142857143	0.673469387755102	chr16:57459025:+_vs_chr16:57461267:+	1.3469387755102	chr16:57459025:+;chr16:57461267:+	distal	TRUE
RASSF2	16.3677607883112	0.000953156321667328	0.00525170443899057	0.492354740061162	0.36	0.132354740061162	chr20:4783644:-_vs_chr20:4780027:-	0.635596330275229	chr20:4780027:-;chr20:4783395:-;chr20:4783644:-;chr20:4783687:-	distal	TRUE
VIRMA	13.8793103448276	0.000968603540802569	0.00531569878571694	0.586206896551724	0	0.586206896551724	chr8:94527120:-_vs_chr8:94510993:-	1.20689655172414	chr8:94488520:-;chr8:94510993:-;chr8:94527120:-	distal	TRUE
SMARCA4	13.8716145968762	0.000972337785003028	0.00531569878571694	0.169776119402985	0.35	-0.180223880597015	chr19:10996376:+_vs_chr19:11062273:+	-0.36044776119403	chr19:10996376:+;chr19:11003382:+;chr19:11062273:+	proximal	TRUE
FXR1	10.8677072368421	0.000978555997880255	0.00532895805047193	0.394736842105263	0	0.394736842105263	chr3:180976255:+_vs_chr3:180976546:+	0.789473684210526	chr3:180976255:+;chr3:180976546:+	distal	TRUE
ZNF251	10.8587344028521	0.000983308719819961	0.00533416506311601	0.294117647058824	1	-0.705882352941176	chr8:144723050:-_vs_chr8:144720909:-	-1.41176470588235	chr8:144720909:-;chr8:144723050:-	proximal	TRUE
OGA	16.2929144336097	0.000987473588269287	0.00533615535199365	0.567901234567901	0.554307116104869	0.0135941184630323	chr10:101812207:-_vs_chr10:101800363:-	0.280482729920932	chr10:101799218:-;chr10:101799277:-;chr10:101800363:-;chr10:101812207:-	distal	TRUE
PRXL2A	10.8221332644628	0.0010029386322918	0.00539896083666658	0.775	0.181818181818182	0.593181818181818	chr10:80432491:+_vs_chr10:80432994:+	1.18636363636364	chr10:80432491:+;chr10:80432994:+	distal	TRUE
EIF4B	13.7469985775249	0.00103484948417045	0.00554289574880538	0.446666666666667	0.789473684210526	-0.34280701754386	chr12:53040316:+_vs_chr12:53042209:+	-0.685614035087719	chr12:53040316:+;chr12:53040872:+;chr12:53042209:+	proximal	TRUE
SPNS1	10.758117011987	0.00103822960443664	0.00554289574880538	0.784615384615385	0	0.784615384615385	chr16:28980882:+_vs_chr16:28984543:+	1.56923076923077	chr16:28980882:+;chr16:28984543:+	distal	TRUE
HMGB1	13.7341633901267	0.0010415120837613	0.00554289574880538	0.364583333333333	0.270833333333333	0.09375	chr13:30461454:-_vs_chr13:30460895:-	0.53125	chr13:30459850:-;chr13:30460895:-;chr13:30461454:-	distal	TRUE
PLEKHJ1	10.7381504524887	0.00104949175612128	0.00556428648056757	0.0576923076923077	0.366666666666667	-0.308974358974359	chr19:2233153:-_vs_chr19:2230684:-	-0.617948717948718	chr19:2230684:-;chr19:2233153:-	proximal	TRUE
UBE2V1	13.7057346723044	0.00105642222835728	0.0055799745520375	0.272727272727273	0.35	-0.0772727272727273	chr20:50081365:-_vs_chr20:50081124:-	-0.622727272727273	chr20:50081124:-;chr20:50081365:-;chr20:50082755:-	proximal	TRUE
RAB18	13.6679933314549	0.00107654690997505	0.00566497531279008	0.678571428571429	0.615384615384615	0.0631868131868132	chr10:27538513:+_vs_chr10:27539828:+	0.807692307692308	chr10:27533845:+;chr10:27538513:+;chr10:27539828:+	distal	TRUE
WTAP	13.6398646283114	0.00109179481883275	0.00572377507634332	0.689024390243902	0.460526315789474	0.228498074454429	chr6:159749419:+_vs_chr6:159756319:+	0.575096277278562	chr6:159743702:+;chr6:159749419:+;chr6:159756319:+	distal	TRUE
ACTR3	18.2594772245392	0.00109800201837083	0.00573293222222471	0.325819672131148	0.485294117647059	-0.159474445515911	chr2:113957876:+_vs_chr2:113958257:+	-0.339922854387657	chr2:113957688:+;chr2:113957876:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	proximal	TRUE
POLR2B	13.6157280582732	0.00110505073710255	0.00573293222222471	0.378947368421053	0.149253731343284	0.229693637077769	chr4:57005348:+_vs_chr4:57031162:+	0.459387274155538	chr4:57005348:+;chr4:57015627:+;chr4:57031162:+	distal	TRUE
NFIA	10.641494728182	0.0011057826563864	0.00573293222222471	0.684210526315789	0	0.684210526315789	chr1:61455857:+_vs_chr1:61456305:+	1.36842105263158	chr1:61455857:+;chr1:61456305:+	distal	TRUE
EIF4G2	13.521202767244	0.00115853224204799	0.00598433014734345	0.726457399103139	0.8125	-0.086042600896861	chr11:10800495:-_vs_chr11:10797054:-	-0.321889013452915	chr11:10797054:-;chr11:10800495:-;chr11:10801047:-	proximal	TRUE
DEK	13.5062144706413	0.00116724706879679	0.00600726055552926	0.621212121212121	0.307692307692308	0.313519813519814	chr6:18249697:-_vs_chr6:18224181:-	0.918414918414918	chr6:18224181:-;chr6:18249697:-;chr6:18256382:-	distal	TRUE
YWHAE	18.0140807852502	0.00122630277770552	0.00628815840392796	0.45532319391635	0.557486631016043	-0.102163437099693	chr17:1364908:-_vs_chr17:1344539:-	-0.210955450275513	chr17:1344486:-;chr17:1344539:-;chr17:1345454:-;chr17:1361903:-;chr17:1364908:-	proximal	TRUE
SUMO1	15.7751445374801	0.00126092438028523	0.00644217728836635	0.496240601503759	0.666666666666667	-0.170426065162907	chr2:202206776:-_vs_chr2:202206486:-	-0.523809523809524	chr2:202206182:-;chr2:202206486:-;chr2:202206592:-;chr2:202206776:-	proximal	TRUE
PSPC1	10.3843641114983	0.00127086948901265	0.00646946243501003	0.536585365853659	0	0.536585365853659	chr13:19702867:-_vs_chr13:19674752:-	1.07317073170732	chr13:19674752:-;chr13:19702867:-	distal	TRUE
ZNF718	10.3677872474747	0.0012823315096805	0.00650424466101483	0.2	1	-0.8	chr4:129802:+_vs_chr4:161165:+	-1.6	chr4:129802:+;chr4:161165:+	proximal	TRUE
KDM1A	13.2905094905095	0.00130017716210847	0.00657103925454101	0.673076923076923	0.1	0.573076923076923	chr1:23030608:+_vs_chr1:23083686:+	1.14615384615385	chr1:23030608:+;chr1:23055165:+;chr1:23083686:+	distal	TRUE
TP53BP2	13.2539823812551	0.00132414118675915	0.00666816619138568	0.285714285714286	0.772727272727273	-0.487012987012987	chr1:223810474:-_vs_chr1:223780088:-	-0.974025974025974	chr1:223780088:-;chr1:223802738:-;chr1:223810474:-	proximal	TRUE
NFYC	10.2750140225223	0.0013484384882196	0.00676627169981619	0.511627906976744	0.952380952380952	-0.440753045404208	chr1:40771107:+_vs_chr1:40771603:+	-0.881506090808416	chr1:40771107:+;chr1:40771603:+	proximal	TRUE
DPYSL3	10.2475911386602	0.00136863203297534	0.0068431601648767	0.680412371134021	1	-0.319587628865979	chr5:147393372:-_vs_chr5:147390808:-	-0.639175257731959	chr5:147390808:-;chr5:147393372:-	proximal	TRUE
TMBIM6	15.5912770209874	0.00137513314179298	0.0068512839156707	0.552552552552553	0.545454545454545	0.00709800709800712	chr12:49761778:+_vs_chr12:49763005:+	0.328419328419328	chr12:49761778:+;chr12:49763005:+;chr12:49764759:+;chr12:49764921:+	distal	TRUE
SEMA3C	19.6759213326505	0.00143734288454451	0.00712981141405938	0.56271186440678	0.335294117647059	0.227417746759721	chr7:80744420:-_vs_chr7:80742538:-	0.443502824858757	chr7:80742538:-;chr7:80743984:-;chr7:80744049:-;chr7:80744367:-;chr7:80744420:-;chr7:80761116:-	distal	TRUE
HNRNPC	13.0845776763068	0.00144118607942553	0.00712981141405938	0.637362637362637	0.585227272727273	0.0521353646353646	chr14:21211494:-_vs_chr14:21210937:-	0.189060939060939	chr14:21210937:-;chr14:21211494:-;chr14:21211868:-	distal	FALSE
SF3A1	10.1248875855327	0.00146280580054574	0.00721137596409392	0.568181818181818	0	0.568181818181818	chr22:30334169:-_vs_chr22:30333719:-	1.13636363636364	chr22:30333719:-;chr22:30334169:-	distal	TRUE
HNRNPH3	15.4477656186771	0.00147135974917548	0.00722818338318725	0.720325203252033	0.538888888888889	0.181436314363144	chr10:68342271:+_vs_chr10:68343193:+	0.384552845528455	chr10:68341301:+;chr10:68341788:+;chr10:68342271:+;chr10:68343193:+	distal	TRUE
PLPP5	13.0072759538598	0.00149797965274008	0.00733331502473804	0.678571428571428	0.25	0.428571428571428	chr8:38264309:-_vs_chr8:38263130:-	0.857142857142857	chr8:38263130:-;chr8:38263509:-;chr8:38264309:-	distal	TRUE
HP1BP3	17.5559861729437	0.00150666176163267	0.0073502075524094	0.615044247787611	0.444444444444444	0.170599803343166	chr1:20776600:-_vs_chr1:20767585:-	0.323500491642085	chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20775320:-;chr1:20776600:-	distal	TRUE
CCDC82	10.0078676470588	0.00155872891809902	0.00757790356376861	0.294117647058824	1	-0.705882352941176	chr11:96384318:-_vs_chr11:96353448:-	-1.41176470588235	chr11:96353448:-;chr11:96384318:-	proximal	TRUE
ZFP30	12.8869047619048	0.00159090477939007	0.00770765936221741	0.647727272727273	0.181818181818182	0.465909090909091	chr19:37636219:-_vs_chr19:37634201:-	0.931818181818182	chr19:37634201:-;chr19:37634512:-;chr19:37636219:-	distal	TRUE
HS3ST1	15.2304681562547	0.00162992310261038	0.00786955999713947	0.403100775193798	0.296296296296296	0.106804478897502	chr4:11398364:-_vs_chr4:11393395:-	0.75968992248062	chr4:11393395:-;chr4:11397799:-;chr4:11398364:-;chr4:11398748:-	distal	TRUE
TCF12	12.8204616021832	0.00164464487243097	0.00791344536221066	0.329268292682927	0.736842105263158	-0.407573812580231	chr15:57262200:+_vs_chr15:57286267:+	-0.815147625160462	chr15:57262200:+;chr15:57263175:+;chr15:57286267:+	proximal	TRUE
MYC	9.86368224625424	0.00168573373685561	0.00806751228983253	0.657894736842105	1	-0.342105263157895	chr8:127741274:+_vs_chr8:127741428:+	-0.684210526315789	chr8:127741274:+;chr8:127741428:+	proximal	TRUE
EIF3F	12.7682458501858	0.00168814847915357	0.00806751228983253	0.0833333333333333	0.198529411764706	-0.115196078431373	chr11:7996171:+_vs_chr11:7997474:+	-0.230392156862745	chr11:7996171:+;chr11:7996421:+;chr11:7997474:+	proximal	TRUE
MAP4	15.0846846846847	0.00174569159439708	0.00831422606823014	0.553030303030303	0.4375	0.115530303030303	chr3:47916689:-_vs_chr3:47916622:-	0.863636363636364	chr3:47850695:-;chr3:47916622:-;chr3:47916689:-;chr3:47973079:-	distal	TRUE
USP48	17.2186472016968	0.00175271412263783	0.00831947075103429	0.533333333333333	0.370689655172414	0.16264367816092	chr1:21721037:-_vs_chr1:21678910:-	0.536206896551724	chr1:21678910:-;chr1:21715435:-;chr1:21721037:-;chr1:21747129:-;chr1:21756547:-	distal	TRUE
PRELID1	9.7742259837963	0.00176975207872749	0.00837205949701053	0.457142857142857	0	0.457142857142857	chr5:177306661:+_vs_chr5:177306949:+	0.914285714285714	chr5:177306661:+;chr5:177306949:+	distal	TRUE
GPM6B	12.6620301161103	0.00178022581911195	0.0083933465632627	0.632075471698113	0.325	0.307075471698113	chrX:13771456:-_vs_chrX:13770943:-	0.614150943396226	chrX:13770943:-;chrX:13771029:-;chrX:13771456:-	distal	TRUE
SCRN1	12.6453757681733	0.00179511196294638	0.00843522511016611	0.581632653061224	0.241935483870968	0.339697169190257	chr7:29923891:-_vs_chr7:29920259:-	0.679394338380514	chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	TRUE
GDAP1	9.71435636731689	0.00182834100342584	0.0085616286275392	0	0.575757575757576	-0.575757575757576	chr8:74365822:+_vs_chr8:74366876:+	-1.15151515151515	chr8:74365822:+;chr8:74366876:+	proximal	TRUE
LINC00461	14.9696816538006	0.00184274222910307	0.0085616286275392	0.222222222222222	0.344632768361582	-0.12241054613936	chr5:88667135:-_vs_chr5:88664445:-	-0.274105461393597	chr5:88664445:-;chr5:88666799:-;chr5:88667044:-;chr5:88667135:-	proximal	TRUE
EPC1	12.592813103649	0.00184291531327586	0.0085616286275392	0.517543859649123	0.0384615384615385	0.479082321187584	chr10:32293657:-_vs_chr10:32267755:-	0.958164642375169	chr10:32267755:-;chr10:32292509:-;chr10:32293657:-	distal	TRUE
STMN1	14.9614901968492	0.00184985571787235	0.0085616286275392	0.619548081975828	0.590149516270888	0.0293985657049394	chr1:25901556:-_vs_chr1:25900561:-	0.0675977521951869	chr1:25900120:-;chr1:25900561:-;chr1:25901046:-;chr1:25901556:-	distal	FALSE
TRA2B	17.095020255953	0.00185248050019354	0.0085616286275392	0.612612612612613	0.403061224489796	0.209551388122817	chr3:185922057:-_vs_chr3:185916744:-	0.42186063614635	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	distal	TRUE
AKIRIN2	12.5517407458373	0.00188115303638065	0.00866563939709773	0.519230769230769	0.709302325581395	-0.190071556350626	chr6:87675256:-_vs_chr6:87674860:-	-0.380143112701252	chr6:87674860:-;chr6:87674926:-;chr6:87675256:-	proximal	TRUE
PDHA1	14.9011846516095	0.00190307047918231	0.00871104213752064	0.462264150943396	0.416666666666667	0.0455974842767295	chrX:19359850:+_vs_chrX:19361685:+	0.332075471698113	chrX:19359737:+;chrX:19359850:+;chrX:19360929:+;chrX:19361685:+	distal	TRUE
USP10	9.64042759961127	0.00190340920727319	0.00871104213752064	0.163265306122449	0.516129032258065	-0.352863726135616	chr16:84744942:+_vs_chr16:84779922:+	-0.705727452271231	chr16:84744942:+;chr16:84779922:+	proximal	TRUE
TRIM24	12.4815892923174	0.00194830669311113	0.00888756786954914	0.46875	0.295918367346939	0.172831632653061	chr7:138525322:+_vs_chr7:138583878:+	0.345663265306122	chr7:138525322:+;chr7:138580656:+;chr7:138583878:+	distal	TRUE
KPNA4	9.58288770053476	0.00196399260911396	0.00893012820648902	0.0714285714285714	0.714285714285714	-0.642857142857143	chr3:160536805:-_vs_chr3:160508158:-	-1.28571428571429	chr3:160508158:-;chr3:160536805:-	proximal	TRUE
CBFA2T2	9.5511909965035	0.00199819723431202	0.0090563455297045	0.523809523809524	0	0.523809523809524	chr20:33645276:+_vs_chr20:33646711:+	1.04761904761905	chr20:33645276:+;chr20:33646711:+	distal	TRUE
MSH2	9.47533280989163	0.0020825310187	0.00935937536413551	0.647058823529412	0	0.647058823529412	chr2:47471005:+_vs_chr2:47483223:+	1.29411764705882	chr2:47471005:+;chr2:47483223:+	distal	TRUE
CSE1L	9.47185222185222	0.00208648596809067	0.00935937536413551	0.545454545454545	0	0.545454545454545	chr20:49096588:+_vs_chr20:49096949:+	1.09090909090909	chr20:49096588:+;chr20:49096949:+	distal	TRUE
PAK1	9.47185222185222	0.00208648596809067	0.00935937536413551	0.545454545454545	0	0.545454545454545	chr11:77392331:-_vs_chr11:77322020:-	1.09090909090909	chr11:77322020:-;chr11:77392331:-	distal	TRUE
MEIS3	9.46727042903905	0.00209170381803456	0.00935937536413551	0.865384615384615	0.285714285714286	0.57967032967033	chr19:47415876:-_vs_chr19:47403124:-	1.15934065934066	chr19:47403124:-;chr19:47415876:-	distal	TRUE
CNOT2	9.44677033492823	0.00211521233548874	0.00943451851225932	0.8125	0.35	0.4625	chr12:70331700:+_vs_chr12:70354257:+	0.925	chr12:70331700:+;chr12:70354257:+	distal	TRUE
C1orf61	9.39921768081189	0.00217078048906977	0.00965172970614882	0.932914046121593	1	-0.0670859538784067	chr1:156407365:-_vs_chr1:156404256:-	-0.134171907756813	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
EZR	16.7251325222221	0.0021856394582678	0.00967762384284518	0.28537170263789	0.356363636363636	-0.0709919337257467	chr6:158783582:-_vs_chr6:158770869:-	-0.183134946588184	chr6:158765748:-;chr6:158766130:-;chr6:158766556:-;chr6:158770869:-;chr6:158783582:-	proximal	FALSE
MPPED2	9.38273902821317	0.00219038034307813	0.00967762384284518	0.386666666666667	0	0.386666666666667	chr11:30411121:-_vs_chr11:30410224:-	0.773333333333333	chr11:30410224:-;chr11:30411121:-	distal	TRUE
SUN1	9.34101886991356	0.00224080908628064	0.00986939425148684	0.411764705882353	1	-0.588235294117647	chr7:845517:+_vs_chr7:874899:+	-1.17647058823529	chr7:845517:+;chr7:874899:+	proximal	TRUE
FOS	9.31861319246238	0.00226837615772259	0.00995958906750073	0.855072463768116	0.987654320987654	-0.132581857219538	chr14:75281900:+_vs_chr14:75282230:+	-0.265163714439077	chr14:75281900:+;chr14:75282230:+	proximal	TRUE
RNF130	9.30674264007597	0.00228312039068937	0.00996206257428127	0.444444444444444	1	-0.555555555555556	chr5:180004826:-_vs_chr5:179955480:-	-1.11111111111111	chr5:179955480:-;chr5:180004826:-	proximal	TRUE
TRAK1	9.30674264007597	0.00228312039068937	0.00996206257428127	0.444444444444444	1	-0.555555555555556	chr3:42224714:+_vs_chr3:42225774:+	-1.11111111111111	chr3:42224714:+;chr3:42225774:+	proximal	TRUE
MBTPS1	9.25044120179063	0.00235438695349312	0.0102412187915103	0.581818181818182	0	0.581818181818182	chr16:84099147:-_vs_chr16:84053763:-	1.16363636363636	chr16:84053763:-;chr16:84099147:-	distal	TRUE
GNAS	12.0462660039488	0.00242206934739845	0.0105031093614038	0.641221374045801	0.75	-0.108778625954199	chr20:58911126:+_vs_chr20:58911174:+	-0.541181197267979	chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	proximal	TRUE
TMF1	9.16731962595442	0.00246375150923853	0.0105634689074995	0.352941176470588	1	-0.647058823529412	chr3:69048156:-_vs_chr3:69027901:-	-1.29411764705882	chr3:69027901:-;chr3:69048156:-	proximal	TRUE
SEPTIN6	9.16483990147783	0.0024670921731262	0.0105634689074995	0.620689655172414	0	0.620689655172414	chrX:119629455:-_vs_chrX:119629318:-	1.24137931034483	chrX:119629318:-;chrX:119629455:-	distal	TRUE
CNR1	12.0079338842975	0.00246893858801902	0.0105634689074995	0.36	0.681818181818182	-0.321818181818182	chr6:88164530:-_vs_chr6:88143241:-	-1.03636363636364	chr6:88139864:-;chr6:88143241:-;chr6:88164530:-	proximal	TRUE
EIF3A	12.0056419854758	0.00247176948846399	0.0105634689074995	0.559210526315789	0.2	0.359210526315789	chr10:119058030:-_vs_chr10:119035048:-	0.718421052631579	chr10:119035048:-;chr10:119056940:-;chr10:119058030:-	distal	TRUE
RAB1A	14.3429903429903	0.00247358097549277	0.0105634689074995	0.395299145299145	0.296296296296296	0.099002849002849	chr2:65088428:-_vs_chr2:65087878:-	0.393162393162393	chr2:65086854:-;chr2:65086946:-;chr2:65087878:-;chr2:65088428:-	distal	TRUE
DNM1L	18.3959427609428	0.00248900255990664	0.0105971169596025	0.448888888888889	0.436363636363636	0.0125252525252526	chr12:32733797:+_vs_chr12:32740174:+	-0.691919191919192	chr12:32702262:+;chr12:32733797:+;chr12:32740174:+;chr12:32743632:+;chr12:32744563:+;chr12:32744730:+	proximal	TRUE
KMT2E	11.9158336537229	0.00258529197714257	0.0109738224407411	0.509803921568627	0.5625	-0.0526960784313726	chr7:105073662:+_vs_chr7:105090156:+	-0.776960784313726	chr7:105073662:+;chr7:105090156:+;chr7:105090236:+	proximal	TRUE
QDPR	11.8973583540116	0.00260928464652555	0.0110423040011096	0.330645161290323	0.5625	-0.231854838709677	chr4:17486666:-_vs_chr4:17486525:-	-1.13306451612903	chr4:17486398:-;chr4:17486525:-;chr4:17486666:-	proximal	TRUE
KIF2A	18.1829135132767	0.00272568669959672	0.011480252517148	0.574757281553398	0.443137254901961	0.131620026651437	chr5:62348159:+_vs_chr5:62386368:+	0.350847134970493	chr5:62348159:+;chr5:62353324:+;chr5:62358213:+;chr5:62363207:+;chr5:62386368:+;chr5:62387167:+	distal	TRUE
BMERB1	8.98026315789474	0.00272911340977042	0.011480252517148	0.107142857142857	0.5	-0.392857142857143	chr16:15587964:+_vs_chr16:15588041:+	-0.785714285714286	chr16:15587964:+;chr16:15588041:+	proximal	TRUE
CYCS	11.7730109828507	0.00277666283499745	0.0116112928368027	0.797169811320755	0.880281690140845	-0.0831118788200903	chr7:25123097:-_vs_chr7:25122863:-	-0.330853042785012	chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	proximal	TRUE
ZEB2	14.0964279230211	0.00277679316239553	0.0116112928368027	0.358024691358025	0.388888888888889	-0.0308641975308642	chr2:144399519:-_vs_chr2:144398673:-	-0.634259259259259	chr2:144388016:-;chr2:144389585:-;chr2:144398673:-;chr2:144399519:-	proximal	TRUE
KCTD10	8.90832668793195	0.00283873262558341	0.0118350722223878	0.842105263157895	0.2	0.642105263157895	chr12:109458013:-_vs_chr12:109448668:-	1.28421052631579	chr12:109448668:-;chr12:109458013:-	distal	TRUE
PABPC4	8.9010989010989	0.00284999090249869	0.0118468556745878	0.9	0.4	0.5	chr1:39568847:-_vs_chr1:39560816:-	1	chr1:39560816:-;chr1:39568847:-	distal	TRUE
HMGCR	13.8966977953211	0.00304919064186267	0.0126375010378084	0.553191489361702	0.333333333333333	0.219858156028369	chr5:75358760:+_vs_chr5:75361729:+	0.751227495908347	chr5:75350334:+;chr5:75358760:+;chr5:75361400:+;chr5:75361729:+	distal	TRUE
PPID	8.76247771836007	0.00307491025857244	0.0126736790665178	0.818181818181818	0.176470588235294	0.641711229946524	chr4:158709791:-_vs_chr4:158709134:-	1.28342245989305	chr4:158709134:-;chr4:158709791:-	distal	TRUE
NDUFA5	8.76185486978292	0.00307596054212282	0.0126736790665178	0.759259259259259	1	-0.240740740740741	chr7:123541855:-_vs_chr7:123541052:-	-0.481481481481481	chr7:123541052:-;chr7:123541855:-	proximal	TRUE
DDX39B	8.72184673348506	0.00314419395458357	0.0129169371526021	0.781818181818182	0.90625	-0.124431818181818	chr6:31534006:-_vs_chr6:31530248:-	-0.248863636363636	chr6:31530248:-;chr6:31534006:-	proximal	TRUE
SLF1	11.4705882352941	0.00322993224855524	0.0132304804933531	0.397058823529412	1	-0.602941176470588	chr5:94695650:+_vs_chr5:94695862:+	-1.20588235294118	chr5:94695650:+;chr5:94695770:+;chr5:94695862:+	proximal	TRUE
MIR100HG	15.8335206531083	0.00325088621581294	0.0132776021314453	0.627717391304348	0.440789473684211	0.186927917620137	chr11:122091085:-_vs_chr11:122089110:-	0.392448512585812	chr11:122089110:-;chr11:122090942:-;chr11:122091019:-;chr11:122091085:-;chr11:122091501:-	distal	TRUE
USP33	11.4267676767677	0.00330148194066548	0.0134451655844493	0.516666666666667	0.575	-0.0583333333333333	chr1:77711770:-_vs_chr1:77695987:-	-0.783333333333333	chr1:77695987:-;chr1:77711770:-;chr1:77722738:-	proximal	TRUE
NELFCD	8.61061999781122	0.00334208517164625	0.0135711840062514	0.574468085106383	0.90625	-0.331781914893617	chr20:58990424:+_vs_chr20:58995110:+	-0.663563829787234	chr20:58990424:+;chr20:58995110:+	proximal	TRUE
CBX1	11.3339594392269	0.00345829453769107	0.0140026046843111	0.835483870967742	0.916666666666667	-0.0811827956989247	chr17:48070272:-_vs_chr17:48070059:-	-0.381182795698925	chr17:48070059:-;chr17:48070272:-;chr17:48076978:-	proximal	TRUE
TGS1	11.2777777777778	0.00355681823172497	0.0143601425734873	0.450980392156863	0	0.450980392156863	chr8:55796089:+_vs_chr8:55802496:+	1.09803921568627	chr8:55796089:+;chr8:55802496:+;chr8:55825446:+	distal	TRUE
CMPK1	13.4972465899295	0.00367586044448779	0.0147909673587934	0.646153846153846	0.711711711711712	-0.0655578655578655	chr1:47377282:+_vs_chr1:47377763:+	-0.44033264033264	chr1:47377282:+;chr1:47377723:+;chr1:47377763:+;chr1:47378839:+	proximal	TRUE
STIP1	8.43306743795288	0.00368458261606952	0.0147909673587934	0.857142857142857	0.5	0.357142857142857	chr11:64197895:+_vs_chr11:64204541:+	0.714285714285714	chr11:64197895:+;chr11:64204541:+	distal	TRUE
HILPDA	8.41904761904762	0.00371310240145868	0.0148629882451551	0.205128205128205	0.692307692307692	-0.487179487179487	chr7:128457930:+_vs_chr7:128458418:+	-0.974358974358974	chr7:128457930:+;chr7:128458418:+	proximal	TRUE
BAZ1A	8.4	0.00375221010087385	0.0149768613401357	0.785714285714286	0.1	0.685714285714286	chr14:34801133:-_vs_chr14:34800309:-	1.37142857142857	chr14:34800309:-;chr14:34801133:-	distal	TRUE
UBE2D1	13.4468626482213	0.00376346150211438	0.014979216460257	0.371980676328502	0.486111111111111	-0.114130434782609	chr10:58369596:+_vs_chr10:58370748:+	-0.581521739130435	chr10:58368016:+;chr10:58369596:+;chr10:58369625:+;chr10:58370748:+	proximal	TRUE
SNX6	11.1378435278554	0.00381459124586252	0.0151398324871097	0.517241379310345	0.636363636363636	-0.119122257053292	chr14:34581566:-_vs_chr14:34562403:-	-0.65987460815047	chr14:34561409:-;chr14:34562403:-;chr14:34581566:-	proximal	TRUE
NUDCD1	8.35913312693499	0.00383753595000635	0.0151879943936871	0.62962962962963	0	0.62962962962963	chr8:109293333:-_vs_chr8:109242675:-	1.25925925925926	chr8:109242675:-;chr8:109293333:-	distal	TRUE
TPM4	11.0474479071745	0.00399095809203917	0.0157508317958287	0.5	0.361111111111111	0.138888888888889	chr19:16102197:+_vs_chr19:16102357:+	0.578888888888889	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	distal	TRUE
CTR9	8.24750905797102	0.00408079618866823	0.0160602763167475	0.642857142857143	0.133333333333333	0.50952380952381	chr11:10755115:+_vs_chr11:10773253:+	1.01904761904762	chr11:10755115:+;chr11:10773253:+	distal	TRUE
TCF4	10.9803921568627	0.00412703487239071	0.0161968826695781	0.738095238095238	0.982142857142857	-0.244047619047619	chr18:55259217:-_vs_chr18:55227607:-	-0.488095238095238	chr18:55227607:-;chr18:55232545:-;chr18:55259217:-	proximal	TRUE
ANKRD17	10.8634259259259	0.00437559414875765	0.0171245397743858	0.611111111111111	0.291666666666667	0.319444444444444	chr4:73102428:-_vs_chr4:73102390:-	0.916666666666667	chr4:73102390:-;chr4:73102428:-;chr4:73140025:-	distal	TRUE
HSPE1-MOB4	10.8502436271727	0.00440452959758218	0.0171458165309278	0.796610169491525	0.638888888888889	0.157721280602637	chr2:197551650:+_vs_chr2:197552617:+	0.472693032015066	chr2:197550913:+;chr2:197551650:+;chr2:197552617:+	distal	TRUE
TMPO	15.1472077137838	0.00440543755705689	0.0171458165309278	0.571428571428572	0.6875	-0.116071428571428	chr12:98537547:+_vs_chr12:98547951:+	-0.452380952380952	chr12:98527918:+;chr12:98535629:+;chr12:98537547:+;chr12:98547951:+;chr12:98550312:+	proximal	TRUE
XRN2	10.7938357938358	0.00453052298502571	0.0175839358949202	0.564102564102564	0.181818181818182	0.382284382284382	chr20:21330513:+_vs_chr20:21349460:+	0.843822843822844	chr20:21330513:+;chr20:21349460:+;chr20:21389822:+	distal	TRUE
GPS2	10.7843137254902	0.00455214438905797	0.0175866028504107	0.6	0.933333333333333	-0.333333333333333	chr17:7314311:-_vs_chr17:7312675:-	-0.733333333333333	chr17:7312675:-;chr17:7314311:-;chr17:7314531:-	proximal	TRUE
