gene_id	chisq	pvalue	adj_pvalue	ExN2	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NRSN1	12.0615384615385	0.00240364431013812	0.0108554477688909	0.611111111111111	0.5	0.111111111111111	chr6:24147157:+_vs_chr6:24147405:+	1.31111111111111	chr6:24145802:+;chr6:24147157:+;chr6:24147405:+	distal	TRUE
FXR1	9.19181803187432	0.00243099315236546	0.0109394691856446	0.571428571428571	0.961538461538462	-0.39010989010989	chr3:180975402:+_vs_chr3:180976255:+	-0.78021978021978	chr3:180975402:+;chr3:180976255:+	proximal	TRUE
CCDC88A	9.11577225648324	0.00253414951442748	0.0113627994356587	0.193548387096774	0.6875	-0.493951612903226	chr2:55339483:-_vs_chr2:55334152:-	-0.987903225806452	chr2:55334152:-;chr2:55339483:-	proximal	TRUE
DNTTIP2	14.2758620689655	0.00255272017860224	0.0113658083476543	0.464285714285714	0.229166666666667	0.235119047619048	chr1:93876898:-_vs_chr1:93875649:-	0.616071428571429	chr1:93875649:-;chr1:93876375:-;chr1:93876898:-;chr1:93877284:-	distal	TRUE
CEP78	9.10222222222222	0.00255299132349389	0.0113658083476543	1	0.4	0.6	chr9:78250133:+_vs_chr9:78265476:+	1.2	chr9:78250133:+;chr9:78265476:+	distal	TRUE
GTF2I	14.2621726417493	0.00256916447707874	0.0113972509249131	0.427536231884058	0.740740740740741	-0.313204508856683	chr7:74698999:+_vs_chr7:74760692:+	-0.619565217391304	chr7:74698999:+;chr7:74749451:+;chr7:74753128:+;chr7:74760692:+	proximal	TRUE
HS3ST1	11.9131845238095	0.00258871863321161	0.0114434169969884	0.337962962962963	0.444444444444444	-0.106481481481481	chr4:11398748:-_vs_chr4:11398364:-	-0.842592592592593	chr4:11397799:-;chr4:11398364:-;chr4:11398748:-	proximal	TRUE
THY1	9.04977375565611	0.00262727328843365	0.0115729538163046	0.411764705882353	0.0384615384615385	0.373303167420814	chr11:119418805:-_vs_chr11:119418181:-	0.746606334841629	chr11:119418181:-;chr11:119418805:-	distal	TRUE
MIR100HG	16.3011896288602	0.00264052919248191	0.011590533402789	0.697916666666667	0.440789473684211	0.257127192982456	chr11:122091085:-_vs_chr11:122090942:-	0.39546783625731	chr11:122089110:-;chr11:122090942:-;chr11:122091019:-;chr11:122091085:-;chr11:122091501:-	distal	TRUE
BICD1	16.219670183026	0.0027381288801219	0.0119769203812325	0.577868852459016	0.138888888888889	0.438979963570128	chr12:32294103:+_vs_chr12:32338658:+	0.686703096539162	chr12:32294103:+;chr12:32305851:+;chr12:32334566:+;chr12:32338658:+;chr12:32377903:+	distal	TRUE
EIF3I	8.96339161640394	0.00275443077080079	0.0120062470183686	0.465753424657534	0.75	-0.284246575342466	chr1:32231341:+_vs_chr1:32231604:+	-0.568493150684932	chr1:32231341:+;chr1:32231604:+	proximal	TRUE
NR2F1	8.95433323569813	0.00276812199907077	0.0120240299334637	0.53125	0	0.53125	chr5:93594133:+_vs_chr5:93594365:+	1.0625	chr5:93594133:+;chr5:93594365:+	distal	TRUE
SLA	14.0629123675671	0.0028207569940286	0.0122102664343591	0.494992846924177	0.488549618320611	0.00644322860356666	chr8:133060160:-_vs_chr8:133038598:-	-0.279166530157586	chr8:133036728:-;chr8:133037562:-;chr8:133038598:-;chr8:133060160:-	proximal	TRUE
PTTG1IP	8.88962855095578	0.00286795072114608	0.0123706909922411	0.717391304347826	0	0.717391304347826	chr21:44850621:-_vs_chr21:44849585:-	1.43478260869565	chr21:44849585:-;chr21:44850621:-	distal	TRUE
MACROH2A1	8.88066321913381	0.00288206828294262	0.0123706909922411	0.808823529411765	1	-0.191176470588235	chr5:135334456:-_vs_chr5:135334393:-	-0.382352941176471	chr5:135334393:-;chr5:135334456:-	proximal	TRUE
PAK1	8.87723617046534	0.00288748342904428	0.0123706909922411	0.533333333333333	0	0.533333333333333	chr11:77392331:-_vs_chr11:77322020:-	1.06666666666667	chr11:77322020:-;chr11:77392331:-	distal	TRUE
SERINC1	8.79834155701754	0.00301504496835221	0.0128731100867188	0.778947368421053	0.520833333333333	0.258114035087719	chr6:122443997:-_vs_chr6:122443351:-	0.516228070175439	chr6:122443351:-;chr6:122443997:-	distal	TRUE
IPO5	8.70535714285714	0.00317276249305531	0.0135004281592251	0.461538461538462	1	-0.538461538461538	chr13:98006210:+_vs_chr13:98015624:+	-1.07692307692308	chr13:98006210:+;chr13:98015624:+	proximal	TRUE
GNAS	11.4687317945307	0.00323293172937407	0.0137098223506677	0.788819875776397	0.75	0.0388198757763975	chr20:58910868:+_vs_chr20:58911126:+	0.325923504413207	chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	distal	TRUE
CNR1	11.4593301435407	0.00324816495358392	0.0137278863409915	0.443181818181818	0.363636363636364	0.0795454545454546	chr6:88143241:-_vs_chr6:88142679:-	0.931818181818182	chr6:88139864:-;chr6:88142679:-;chr6:88143241:-	distal	TRUE
BAIAP2-DT	8.62244897959184	0.0033204512512132	0.0139861431490495	0.142857142857143	0.666666666666667	-0.523809523809524	chr17:81029684:-_vs_chr17:81029134:-	-1.04761904761905	chr17:81029134:-;chr17:81029684:-	proximal	TRUE
CLASP2	11.3465447154472	0.00343660106784819	0.0144167213541144	0.475609756097561	0.535714285714286	-0.0601045296167247	chr3:33602443:-_vs_chr3:33517091:-	-0.831010452961673	chr3:33496991:-;chr3:33517091:-;chr3:33602443:-	proximal	TRUE
AMER2	8.55501154788839	0.00344572316936867	0.0144167213541144	0.323529411764706	0.8125	-0.488970588235294	chr13:25169091:-_vs_chr13:25161684:-	-0.977941176470588	chr13:25161684:-;chr13:25169091:-	proximal	TRUE
HIKESHI	8.5474246511344	0.00346011404311635	0.0144286755597952	0.705882352941177	0.296296296296296	0.40958605664488	chr11:86345663:+_vs_chr11:86345931:+	0.81917211328976	chr11:86345663:+;chr11:86345931:+	distal	TRUE
C11orf58	13.6038048337217	0.00349718724038156	0.0145348213877652	0.68859649122807	0.494047619047619	0.194548872180451	chr11:16755063:+_vs_chr11:16755892:+	0.338345864661654	chr11:16755063:+;chr11:16755325:+;chr11:16755449:+;chr11:16755892:+	distal	TRUE
PPP2CA	17.4842430724086	0.00366734104894923	0.0151915352723029	0.354651162790698	0.382857142857143	-0.0282059800664452	chr5:134196964:-_vs_chr5:134196546:-	-0.259136212624585	chr5:134196266:-;chr5:134196546:-;chr5:134196719:-;chr5:134196964:-;chr5:134197097:-;chr5:134197624:-	proximal	TRUE
UPF3A	13.4789528158295	0.00370743130406237	0.0152756491587623	0.575342465753425	0.866666666666667	-0.291324200913242	chr13:114284212:+_vs_chr13:114305805:+	-0.581917808219178	chr13:114284212:+;chr13:114291532:+;chr13:114291766:+;chr13:114305805:+	proximal	TRUE
HNRNPA2B1	17.4556085624492	0.00371206822083433	0.0152756491587623	0.407807807807808	0.446376811594203	-0.0385690037863952	chr7:26191844:-_vs_chr7:26190125:-	-0.192975584279932	chr7:26189927:-;chr7:26190125:-;chr7:26190329:-;chr7:26191844:-;chr7:26196593:-;chr7:26196861:-	proximal	FALSE
ZNF24	8.40717866093806	0.00373742224674629	0.0153295581333758	0.736842105263158	0	0.736842105263158	chr18:35337171:-_vs_chr18:35336458:-	1.47368421052632	chr18:35336458:-;chr18:35337171:-	distal	TRUE
CISD2	8.39278846153846	0.00376712560852814	0.0154008958701592	0.740740740740741	0	0.740740740740741	chr4:102888221:+_vs_chr4:102888572:+	1.48148148148148	chr4:102888221:+;chr4:102888572:+	distal	TRUE
ATRX	20.9616573012061	0.003827315383154	0.0155959985157187	0.433862433862434	0.398176291793313	0.0356861420691208	chrX:77693854:-_vs_chrX:77683930:-	0.302731809824008	chrX:77682921:-;chrX:77683759:-;chrX:77683930:-;chrX:77683973:-;chrX:77684266:-;chrX:77684359:-;chrX:77693854:-;chrX:77696615:-	distal	TRUE
SSBP2	8.35714285714286	0.00384174147934694	0.0156039564631916	0.458333333333333	0.0714285714285714	0.386904761904762	chr5:81419932:-_vs_chr5:81419869:-	0.773809523809524	chr5:81419869:-;chr5:81419932:-	distal	TRUE
MRPL42	8.30531587635054	0.00395292068135964	0.0160035720789026	0.291666666666667	1	-0.708333333333333	chr12:93502650:+_vs_chr12:93503756:+	-1.41666666666667	chr12:93502650:+;chr12:93503756:+	proximal	TRUE
DHX36	11.038961038961	0.00400792944266302	0.0161739346218434	0.414285714285714	0.333333333333333	0.0809523809523809	chr3:154301040:-_vs_chr3:154284804:-	0.80952380952381	chr3:154284638:-;chr3:154284804:-;chr3:154301040:-	distal	TRUE
PABPN1	10.9944664031621	0.00409809436812741	0.0164327671050517	0.645454545454546	0.5	0.145454545454546	chr14:23325369:+_vs_chr14:23326163:+	1.18181818181818	chr14:23325304:+;chr14:23325369:+;chr14:23326163:+	distal	TRUE
CHD3	13.2623648267354	0.0041022506604735	0.0164327671050517	0.33015873015873	0.138211382113821	0.191947348044909	chr17:7893896:+_vs_chr17:7912755:+	0.390708478513357	chr17:7893896:+;chr17:7894250:+;chr17:7898073:+;chr17:7912755:+	distal	TRUE
DNAJC15	10.9879465264081	0.00411147570254291	0.0164327671050517	0.533333333333333	0.384615384615385	0.148717948717949	chr13:43108212:+_vs_chr13:43109174:+	0.902564102564103	chr13:43107418:+;chr13:43108212:+;chr13:43109174:+	distal	TRUE
CSDE1	13.2416403564564	0.00414214397301845	0.0165026181854971	0.648648648648649	0.546184738955823	0.102463909692825	chr1:114737992:-_vs_chr1:114717997:-	0.190035818951482	chr1:114717292:-;chr1:114717997:-;chr1:114725240:-;chr1:114737992:-	distal	FALSE
RANBP3	8.08888888888889	0.00445374588023951	0.0176877336386655	0.285714285714286	1	-0.714285714285714	chr19:5955678:-_vs_chr19:5916139:-	-1.42857142857143	chr19:5916139:-;chr19:5955678:-	proximal	TRUE
DHX29	10.8022727272727	0.00451145137934537	0.017860207834054	0.441176470588235	0.466666666666667	-0.0254901960784314	chr5:55297340:-_vs_chr5:55295405:-	-0.784313725490196	chr5:55294075:-;chr5:55295405:-;chr5:55297340:-	proximal	TRUE
RAN	8.01786092326225	0.00463182454397551	0.0182789037997267	0.0437956204379562	0.1875	-0.143704379562044	chr12:130876281:+_vs_chr12:130877306:+	-0.287408759124088	chr12:130876281:+;chr12:130877306:+	proximal	TRUE
F2R	10.7273034582453	0.00468377097731606	0.0183576135071818	0.576086956521739	0.352941176470588	0.223145780051151	chr5:76733535:+_vs_chr5:76734135:+	0.71227621483376	chr5:76733535:+;chr5:76734135:+;chr5:76735509:+	distal	TRUE
UBA2	7.99531494045258	0.00468985420067913	0.0183576135071818	0.655737704918033	1	-0.344262295081967	chr19:34458923:+_vs_chr19:34469891:+	-0.688524590163935	chr19:34458923:+;chr19:34469891:+	proximal	TRUE
SLC39A6	10.7221768003609	0.00469579242389941	0.0183576135071818	0.254098360655738	0.32051282051282	-0.0664144598570828	chr18:36122053:-_vs_chr18:36116760:-	-0.415720891130727	chr18:36109164:-;chr18:36116760:-;chr18:36122053:-	proximal	TRUE
KIF1B	7.96831604658572	0.00476032030497272	0.01855068510963	0.317073170731707	0	0.317073170731707	chr1:10273030:+_vs_chr1:10274714:+	0.634146341463415	chr1:10273030:+;chr1:10274714:+	distal	TRUE
RBM18	7.96280475206612	0.00477483661494872	0.01855068510963	0.85	0.272727272727273	0.577272727272727	chr9:122241472:-_vs_chr9:122239998:-	1.15454545454545	chr9:122239998:-;chr9:122241472:-	distal	TRUE
CDK2AP1	10.6712291773267	0.00481694876025721	0.0186563557247114	0.792682926829268	0.538461538461539	0.25422138836773	chr12:123261181:-_vs_chr12:123261003:-	0.50844277673546	chr12:123261003:-;chr12:123261086:-;chr12:123261181:-	distal	TRUE
PGRMC1	7.91898873185638	0.00489186081666483	0.0188880181532336	0.836363636363636	0.428571428571429	0.407792207792208	chrX:119243919:+_vs_chrX:119244466:+	0.815584415584416	chrX:119243919:+;chrX:119244466:+	distal	TRUE
HSPD1	14.8289784651367	0.00506939344806337	0.019439267766757	0.634146341463415	0.768867924528302	-0.134721583064887	chr2:197488453:-_vs_chr2:197486584:-	-0.424911796287774	chr2:197486584:-;chr2:197488453:-;chr2:197489065:-;chr2:197493442:-;chr2:197494658:-	proximal	TRUE
RPL12	7.85139322227427	0.00507815583828695	0.019439267766757	0.782296650717703	0.888198757763975	-0.105902107046272	chr9:127449283:-_vs_chr9:127447674:-	-0.211804214092544	chr9:127447674:-;chr9:127449283:-	proximal	TRUE
FOS	7.85029289493575	0.00508124744982377	0.019439267766757	0.865079365079365	0.987654320987654	-0.122574955908289	chr14:75281900:+_vs_chr14:75282230:+	-0.245149911816578	chr14:75281900:+;chr14:75282230:+	proximal	TRUE
KAT6B	7.83761955636956	0.00511699456643343	0.0195163420811226	0.722222222222222	0	0.722222222222222	chr10:74972543:+_vs_chr10:75028994:+	1.44444444444444	chr10:74972543:+;chr10:75028994:+	distal	TRUE
NPM1	10.5058636453985	0.00523215613634327	0.0198949158862171	0.862179487179487	0.8125	0.0496794871794872	chr5:171400195:+_vs_chr5:171405383:+	0.198717948717949	chr5:171400195:+;chr5:171405383:+;chr5:171410884:+	distal	FALSE
RB1CC1	10.4912083800973	0.00527063626643012	0.0199805029372851	0.458333333333333	0.363636363636364	0.0946969696969697	chr8:52657243:-_vs_chr8:52656706:-	0.636363636363636	chr8:52642766:-;chr8:52656706:-;chr8:52657243:-	distal	TRUE
CORO1C	14.6970713167896	0.00537256674988196	0.0203053806770463	0.559859154929577	0.625	-0.0651408450704225	chr12:108647209:-_vs_chr12:108645109:-	-0.442488262910798	chr12:108645109:-;chr12:108645544:-;chr12:108647209:-;chr12:108647490:-;chr12:108648625:-	proximal	TRUE
SMARCA4	10.410333563085	0.00548813504496573	0.0206796895820847	0.17877094972067	0.35	-0.17122905027933	chr19:10996376:+_vs_chr19:11062273:+	-0.342458100558659	chr19:10996376:+;chr19:11003382:+;chr19:11062273:+	proximal	TRUE
EXOC3	7.68530982905983	0.0055672121252876	0.0209146617679723	0	0.461538461538462	-0.461538461538462	chr5:462183:+_vs_chr5:467290:+	-0.923076923076923	chr5:462183:+;chr5:467290:+	proximal	TRUE
MSH6	7.66806972789116	0.00562065534798483	0.0210522150908055	0.285714285714286	1	-0.714285714285714	chr2:47799618:+_vs_chr2:47806950:+	-1.42857142857143	chr2:47799618:+;chr2:47806950:+	proximal	TRUE
CCT8	7.64339668311381	0.00569805191344521	0.0212783968469252	0.906474820143885	0.727272727272727	0.179202092871158	chr21:29061272:-_vs_chr21:29056326:-	0.358404185742315	chr21:29056326:-;chr21:29061272:-	distal	TRUE
MPHOSPH10	7.63138431013431	0.00573612595318726	0.0213542861669725	0.2	0.692307692307692	-0.492307692307692	chr2:71149980:+_vs_chr2:71150100:+	-0.984615384615385	chr2:71149980:+;chr2:71150100:+	proximal	TRUE
GRB2	12.5370956286143	0.00575251353978395	0.0213542861669725	0.309859154929577	0.189655172413793	0.120203982515784	chr17:75320341:-_vs_chr17:75320015:-	0.383438562408936	chr17:75318076:-;chr17:75319610:-;chr17:75320015:-;chr17:75320341:-	distal	TRUE
ZNF512	7.59668492844365	0.00584757206673035	0.0216429368505316	0.395348837209302	1	-0.604651162790698	chr2:27621235:+_vs_chr2:27623094:+	-1.2093023255814	chr2:27621235:+;chr2:27623094:+	proximal	TRUE
FTSJ3	7.58410714285714	0.00588851221577692	0.021730173398044	0.48	0	0.48	chr17:63824092:-_vs_chr17:63820260:-	0.96	chr17:63820260:-;chr17:63824092:-	distal	TRUE
MRPS7	7.5555990062569	0.00598239096673853	0.0219012854641056	0.606060606060606	1	-0.393939393939394	chr17:75266060:+_vs_chr17:75266363:+	-0.787878787878788	chr17:75266060:+;chr17:75266363:+	proximal	TRUE
RALBP1	12.4520697167756	0.00598461899471896	0.0219012854641056	0.472222222222222	0.333333333333333	0.138888888888889	chr18:9513278:+_vs_chr18:9525786:+	0.314814814814815	chr18:9513278:+;chr18:9517035:+;chr18:9517112:+;chr18:9525786:+	distal	TRUE
DDOST	7.55409023046787	0.00598740178155406	0.0219012854641056	0.477611940298507	0.8	-0.322388059701493	chr1:20652186:-_vs_chr1:20651806:-	-0.644776119402985	chr1:20651806:-;chr1:20652186:-	proximal	TRUE
CACYBP	10.2262243928911	0.00601732664952364	0.0219337778977068	0.4375	0.785714285714286	-0.348214285714286	chr1:175010264:+_vs_chr1:175010801:+	-0.946428571428571	chr1:175009984:+;chr1:175010264:+;chr1:175010801:+	proximal	TRUE
DDX1	10.221568627451	0.00603135059697134	0.0219337778977068	0.69375	0.916666666666667	-0.222916666666667	chr2:15628838:+_vs_chr2:15631101:+	-0.579166666666667	chr2:15602618:+;chr2:15628838:+;chr2:15631101:+	proximal	TRUE
SETD3	10.1931818181818	0.00611756639699245	0.02218282771779	0.53030303030303	0	0.53030303030303	chr14:99400119:-_vs_chr14:99398457:-	1.06060606060606	chr14:99398457:-;chr14:99398744:-;chr14:99400119:-	distal	TRUE
SAP18	12.3690898301313	0.00622005978639135	0.0224892913085999	0.352459016393443	0.478632478632479	-0.126173462239036	chr13:21147416:+_vs_chr13:21147602:+	-0.368432114333754	chr13:21147416:+;chr13:21147602:+;chr13:21148355:+;chr13:21148838:+	proximal	TRUE
ATXN10	7.47362446581197	0.00626093809355042	0.0225078445611821	0.48	1	-0.52	chr22:45843966:+_vs_chr22:45844802:+	-1.04	chr22:45843966:+;chr22:45844802:+	proximal	TRUE
HSBP1	10.1467748281277	0.00626117498584442	0.0225078445611821	0.563829787234043	0.349056603773585	0.214773183460458	chr16:83811666:+_vs_chr16:83812993:+	0.429546366920915	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+	distal	TRUE
IVNS1ABP	10.1317981313282	0.00630823683336831	0.0226120466433918	0.547945205479452	0.125	0.422945205479452	chr1:185297765:-_vs_chr1:185296388:-	0.845890410958904	chr1:185296388:-;chr1:185297532:-;chr1:185297765:-	distal	TRUE
LAMTOR3	7.42430779690395	0.00643485744564112	0.0230000190414201	0.136363636363636	0.461538461538462	-0.325174825174825	chr4:99881224:-_vs_chr4:99880956:-	-0.65034965034965	chr4:99880956:-;chr4:99881224:-	proximal	TRUE
KMT5B	14.1894873061721	0.0067142124789806	0.0239301419122642	0.399038461538462	0.433333333333333	-0.0342948717948718	chr11:68175044:-_vs_chr11:68158259:-	-0.388461538461538	chr11:68158259:-;chr11:68171693:-;chr11:68173809:-;chr11:68175044:-;chr11:68175123:-	proximal	TRUE
COL9A3	7.31342329545455	0.00684414219891444	0.0243239258262556	0.295454545454545	0.875	-0.579545454545455	chr20:62841093:+_vs_chr20:62841163:+	-1.15909090909091	chr20:62841093:+;chr20:62841163:+	proximal	TRUE
NDUFA5	7.29211411506548	0.0069257928581419	0.0245443820553414	0.788461538461538	1	-0.211538461538462	chr7:123541855:-_vs_chr7:123541052:-	-0.423076923076923	chr7:123541052:-;chr7:123541855:-	proximal	TRUE
HECTD1	9.91622369878184	0.00702618180535468	0.0248298119731602	0.290697674418605	0.65	-0.359302325581395	chr14:31168414:-_vs_chr14:31114302:-	-0.718604651162791	chr14:31114302:-;chr14:31156840:-;chr14:31168414:-	proximal	TRUE
UQCRB	7.25586229702609	0.00706699295946497	0.0248650592089968	0.0864197530864197	0.35	-0.26358024691358	chr8:96230939:-_vs_chr8:96230540:-	-0.52716049382716	chr8:96230540:-;chr8:96230939:-	proximal	TRUE
KDM1A	14.0696950108715	0.00707590813621333	0.0248650592089968	0.451298701298701	0.361111111111111	0.0901875901875902	chr1:23030608:+_vs_chr1:23055165:+	0.645021645021645	chr1:23030608:+;chr1:23055165:+;chr1:23059137:+;chr1:23072168:+;chr1:23083686:+	distal	TRUE
EWSR1	9.88775521579869	0.00712690936340323	0.0249741277692365	0.78	0.670731707317073	0.109268292682927	chr22:29290845:+_vs_chr22:29300519:+	0.218536585365854	chr22:29290845:+;chr22:29300336:+;chr22:29300519:+	distal	TRUE
LHX2	7.19026086956522	0.00733003234499672	0.0256141633061198	0.866666666666667	0.543478260869565	0.323188405797102	chr9:124033190:+_vs_chr9:124033301:+	0.646376811594203	chr9:124033190:+;chr9:124033301:+	distal	TRUE
HMGB3	9.8148616734143	0.00739145381003978	0.0257568487920885	0.663461538461539	0.59375	0.0697115384615385	chrX:150988332:+_vs_chrX:150988769:+	0.581730769230769	chrX:150987919:+;chrX:150988332:+;chrX:150988769:+	distal	TRUE
CNBP	9.77621793706067	0.00753565917837465	0.0261864156448519	0.527972027972028	0.378378378378378	0.14959364959365	chr3:129169956:-_vs_chr3:129169577:-	0.413532413532414	chr3:129169484:-;chr3:129169577:-;chr3:129169956:-	distal	TRUE
RAB4A	7.07237078445748	0.00782816059088168	0.0271275038758808	0.5	0	0.5	chr1:229304392:+_vs_chr1:229305504:+	1	chr1:229304392:+;chr1:229305504:+	distal	TRUE
SERF1A	7.03620934561128	0.00798779166525076	0.0276042192630627	0.586206896551724	1	-0.413793103448276	chr5:70032591:+_vs_chr5:70032696:+	-0.827586206896552	chr5:70032591:+;chr5:70032696:+	proximal	TRUE
PHLDA1	9.63907879534225	0.00807050357587645	0.0278132230672767	0.560810810810811	0.701923076923077	-0.141112266112266	chr12:76029656:-_vs_chr12:76028536:-	-0.282224532224532	chr12:76028536:-;chr12:76029568:-;chr12:76029656:-	proximal	TRUE
HBS1L	7.00794642857143	0.0081148708009	0.0278892949778184	0.85	0.470588235294118	0.379411764705882	chr6:134964804:-_vs_chr6:134964631:-	0.758823529411765	chr6:134964631:-;chr6:134964804:-	distal	TRUE
CTTNBP2	6.99203014539149	0.00818734383892002	0.0280612798424355	0.245098039215686	0	0.245098039215686	chr7:117792582:-_vs_chr7:117792055:-	0.490196078431373	chr7:117792055:-;chr7:117792582:-	distal	TRUE
ACTR3	13.7075791281907	0.00828926975004523	0.0283329957849907	0.402061855670103	0.485294117647059	-0.0832322619769557	chr2:113957688:+_vs_chr2:113958257:+	-0.306246209824136	chr2:113957688:+;chr2:113957876:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	proximal	TRUE
RPS6	11.7423181214208	0.00832007225178196	0.028360791245175	0.862420382165605	0.814583333333333	0.0478370488322718	chr9:19378772:-_vs_chr9:19376255:-	0.0787420382165605	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	distal	FALSE
DLGAP4	11.7316109632402	0.00836144488278496	0.0284243683379456	0.624472573839662	0.631944444444444	-0.00747187060478194	chr20:36527249:+_vs_chr20:36528633:+	0.392141350210971	chr20:36526844:+;chr20:36527080:+;chr20:36527249:+;chr20:36528633:+	distal	TRUE
DEK	9.54939050021017	0.00844065598456324	0.028615882484251	0.540983606557377	0.307692307692308	0.233291298865069	chr6:18249697:-_vs_chr6:18224181:-	0.762925598991173	chr6:18224181:-;chr6:18249697:-;chr6:18256382:-	distal	TRUE
FUBP1	9.50665875040481	0.00862293836137401	0.02915485375697	0.297297297297297	0.480392156862745	-0.183094859565448	chr1:77964286:-_vs_chr1:77948419:-	-0.366189719130896	chr1:77948419:-;chr1:77962777:-;chr1:77964286:-	proximal	TRUE
GNL2	6.8884616365677	0.00867538971069618	0.0292043958443108	0.727272727272727	0.166666666666667	0.560606060606061	chr1:37568302:-_vs_chr1:37566822:-	1.12121212121212	chr1:37566822:-;chr1:37568302:-	distal	TRUE
SERBP1	6.88663063909775	0.00868428077864397	0.0292043958443108	0.583333333333333	0	0.583333333333333	chr1:67412863:-_vs_chr1:67411053:-	1.16666666666667	chr1:67411053:-;chr1:67412863:-	distal	TRUE
CCNI	13.562903449007	0.00882904162284998	0.0295423454774786	0.626050420168067	0.568965517241379	0.0570849029266879	chr4:77048082:-_vs_chr4:77047662:-	0.196175021732831	chr4:77047155:-;chr4:77047662:-;chr4:77048001:-;chr4:77048082:-;chr4:77048307:-	distal	FALSE
RPS4X	6.85648661410857	0.00883200416353077	0.0295423454774786	0.01	0.0375	-0.0275	chrX:72272603:-_vs_chrX:72272153:-	-0.055	chrX:72272153:-;chrX:72272603:-	proximal	FALSE
HNRNPD	11.5527729927597	0.00908327677667932	0.0303018113270022	0.834467120181406	0.775	0.0594671201814059	chr4:82359469:-_vs_chr4:82357313:-	0.231462585034014	chr4:82353829:-;chr4:82357313:-;chr4:82358746:-;chr4:82359469:-	distal	TRUE
INPP5F	9.39299242424242	0.00912720091783953	0.0303673626282374	0.621212121212121	0.166666666666667	0.454545454545455	chr10:119791645:+_vs_chr10:119827821:+	0.954545454545455	chr10:119791645:+;chr10:119827821:+;chr10:119829151:+	distal	TRUE
CD200	9.36940298507463	0.00923549106380458	0.0306461520446141	0.742424242424242	0.787878787878788	-0.0454545454545454	chr3:112361961:+_vs_chr3:112361994:+	-0.363636363636364	chr3:112361961:+;chr3:112361994:+;chr3:112362812:+	proximal	TRUE
CAPZA2	9.35595200834637	0.00929781359129271	0.0307713354568973	0.672839506172839	0.90625	-0.233410493827161	chr7:116916112:+_vs_chr7:116919259:+	-0.466820987654321	chr7:116916112:+;chr7:116918735:+;chr7:116919259:+	proximal	TRUE
EEF2	6.75904309370594	0.00932737650850377	0.0307877256256945	0.768292682926829	0.854330708661417	-0.0860380257345881	chr19:3981408:-_vs_chr19:3976056:-	-0.172076051469176	chr19:3976056:-;chr19:3981408:-	proximal	FALSE
STAG1	6.75070393374741	0.00937107053236988	0.0308129029992929	0.535714285714286	0	0.535714285714286	chr3:136502684:-_vs_chr3:136422997:-	1.07142857142857	chr3:136422997:-;chr3:136502684:-	distal	TRUE
LEPROT	6.7435168997669	0.0094088960397521	0.0308129029992929	0.25	0.846153846153846	-0.596153846153846	chr1:65432957:+_vs_chr1:65433806:+	-1.19230769230769	chr1:65432957:+;chr1:65433806:+	proximal	TRUE
PHACTR3	6.7435168997669	0.0094088960397521	0.0308129029992929	0.785714285714286	0.181818181818182	0.603896103896104	chr20:59743249:+_vs_chr20:59847711:+	1.20779220779221	chr20:59743249:+;chr20:59847711:+	distal	TRUE
PPA1	6.73666920623443	0.00944508108448147	0.0308506434378233	0.878260869565217	0.675675675675676	0.202585193889542	chr10:70209227:-_vs_chr10:70202835:-	0.405170387779083	chr10:70202835:-;chr10:70209227:-	distal	TRUE
ATAD2B	6.71669407894737	0.00955145160543045	0.0311168384333164	0.631578947368421	0	0.631578947368421	chr2:23880669:-_vs_chr2:23762319:-	1.26315789473684	chr2:23762319:-;chr2:23880669:-	distal	TRUE
PWP1	6.62679810964916	0.0100455679900213	0.0326415728714719	0.419354838709677	0.176470588235294	0.242884250474383	chr12:107697588:+_vs_chr12:107712468:+	0.485768500948767	chr12:107697588:+;chr12:107712468:+	distal	TRUE
SEPTIN11	11.3101454369928	0.0101617487246096	0.0328515889833385	0.272072072072072	0.354978354978355	-0.0829062829062829	chr4:77028696:+_vs_chr4:77035654:+	-0.168480168480169	chr4:77028696:+;chr4:77030836:+;chr4:77030970:+;chr4:77035654:+	proximal	FALSE
POLR2B	6.6061487854251	0.0101627217718241	0.0328515889833385	0.282051282051282	0.087719298245614	0.194331983805668	chr4:57005348:+_vs_chr4:57031162:+	0.388663967611336	chr4:57005348:+;chr4:57031162:+	distal	TRUE
POLDIP2	6.50929108485499	0.0107312281493206	0.0345999134402063	0.342857142857143	0	0.342857142857143	chr17:28347177:-_vs_chr17:28346633:-	0.685714285714286	chr17:28346633:-;chr17:28347177:-	distal	TRUE
CYP51A1	9.06269520494945	0.0107661577916212	0.0346232992218974	0.5	0.275862068965517	0.224137931034483	chr7:92127543:-_vs_chr7:92113661:-	0.448275862068966	chr7:92113661:-;chr7:92118576:-;chr7:92127543:-	distal	TRUE
ERGIC3	6.48792962356792	0.0108609395989603	0.0348385524058958	0.86734693877551	1	-0.13265306122449	chr20:35543916:+_vs_chr20:35557634:+	-0.26530612244898	chr20:35543916:+;chr20:35557634:+	proximal	TRUE
