gene_id	chisq	pvalue	adj_pvalue	ExN3	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RAB10	10.9181141439206	0.000952285001901486	0.00588025312833339	0.0454545454545455	0.545454545454545	0.5	chr2:26135473:+_vs_chr2:26137411:+	1	chr2:26135473:+;chr2:26137411:+	distal	TRUE
FAM118A	10.8758169934641	0.000974280416978092	0.00598921488472693	1	0.235294117647059	-0.764705882352941	chr22:45340794:+_vs_chr22:45341955:+	-1.52941176470588	chr22:45340794:+;chr22:45341955:+	proximal	TRUE
HP1BP3	16.2809547258677	0.000993069720481041	0.00607758668934397	0.394736842105263	0.513409961685824	0.118673119580561	chr1:20776600:-_vs_chr1:20767585:-	0.321234119782214	chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20776600:-	distal	TRUE
SMARCA5	24.2739084177681	0.00101965925530403	0.00621270263076836	0.443609022556391	0.346764346764347	-0.0968446757920441	chr4:143534951:+_vs_chr4:143550064:+	-0.226270805218174	chr4:143528017:+;chr4:143534951:+;chr4:143543538:+;chr4:143543971:+;chr4:143544781:+;chr4:143548058:+;chr4:143550064:+;chr4:143553414:+	proximal	TRUE
SYF2	13.7376166617546	0.00103971532331866	0.00630699559563788	0.793103448275862	0.58974358974359	-0.203359858532272	chr1:25223110:-_vs_chr1:25222679:-	-0.792219274977896	chr1:25222679:-;chr1:25223110:-;chr1:25223335:-	proximal	TRUE
MRFAP1L1	13.7137533921303	0.00105219513106355	0.00635470480471277	0.6	0.828358208955224	0.228358208955224	chr4:6708187:-_vs_chr4:6707701:-	0.456716417910448	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-	distal	TRUE
C11orf58	13.6772384178905	0.00107158200943214	0.00644353024885612	0.544642857142857	0.772	0.227357142857143	chr11:16755063:+_vs_chr11:16755892:+	0.454714285714286	chr11:16755063:+;chr11:16755325:+;chr11:16755892:+	distal	TRUE
PCGF2	10.6427771556551	0.00110501614602598	0.00661568362207731	0.909090909090909	0.515151515151515	-0.393939393939394	chr17:38735063:-_vs_chr17:38733894:-	-0.787878787878788	chr17:38733894:-;chr17:38735063:-	proximal	TRUE
CENPV	16.0056385855599	0.001130969822607	0.00674175517631967	0.865853658536585	0.863799283154122	-0.00205437538246367	chr17:16348324:-_vs_chr17:16348150:-	-0.190794649881983	chr17:16342537:-;chr17:16347508:-;chr17:16348150:-;chr17:16348324:-	proximal	FALSE
CNBP	15.8805126389872	0.00119977328217355	0.00711191860786237	0.45045045045045	0.610169491525424	0.159719041074973	chr3:129169956:-_vs_chr3:129169626:-	0.405405405405405	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	distal	TRUE
COX11	10.48512226676	0.00120339654003771	0.00711191860786237	1	0.419354838709677	-0.580645161290323	chr17:54962107:-_vs_chr17:54961942:-	-1.16129032258065	chr17:54961942:-;chr17:54962107:-	proximal	TRUE
PJA2	20.0291370870009	0.00123409373462299	0.00723265711119753	0.666666666666667	0.61	-0.0566666666666666	chr5:109378398:-_vs_chr5:109335196:-	-0.466666666666667	chr5:109334711:-;chr5:109335196:-;chr5:109378398:-;chr5:109378466:-;chr5:109378588:-;chr5:109378675:-	proximal	TRUE
G3BP2	10.4382352941176	0.00123433146051664	0.00723265711119753	0.166666666666667	0.766666666666667	0.6	chr4:75645671:-_vs_chr4:75644743:-	1.2	chr4:75644743:-;chr4:75645671:-	distal	TRUE
ATP1B1	10.2988505747126	0.00133113097232541	0.0077668108003902	0.259259259259259	0.724137931034483	0.464878671775224	chr1:169131618:+_vs_chr1:169131777:+	0.929757343550447	chr1:169131618:+;chr1:169131777:+	distal	TRUE
CBX5	10.2584166666667	0.00136062405754178	0.00788280496554401	0	0.8	0.8	chr12:54241769:-_vs_chr12:54240386:-	1.6	chr12:54240386:-;chr12:54241769:-	distal	TRUE
LINC00461	15.6109163308542	0.00136246011750143	0.00788280496554401	0.344632768361582	0.219298245614035	-0.125334522747547	chr5:88667135:-_vs_chr5:88664445:-	-0.242818911685995	chr5:88664445:-;chr5:88666799:-;chr5:88667044:-;chr5:88667135:-	proximal	TRUE
STK25	10.2441879980942	0.00137115928487486	0.0078999428254087	0.9	0.461538461538462	-0.438461538461538	chr2:241495119:-_vs_chr2:241495021:-	-0.876923076923077	chr2:241495021:-;chr2:241495119:-	proximal	TRUE
STMN2	21.6501806871726	0.00140086633164067	0.00803747057778835	0.79745889387145	0.766792611251049	-0.0306662826204005	chr8:79665848:+_vs_chr8:79666162:+	-0.182037930216534	chr8:79641535:+;chr8:79655010:+;chr8:79665047:+;chr8:79665262:+;chr8:79665848:+;chr8:79665927:+;chr8:79666162:+	proximal	FALSE
MSH2	10.1498508725071	0.0014431291622756	0.00824559691474481	0	0.75	0.75	chr2:47471005:+_vs_chr2:47483223:+	1.5	chr2:47471005:+;chr2:47483223:+	distal	TRUE
MARCHF5	15.4578441099622	0.00146438906016641	0.00833249477623615	0.55026455026455	0.380116959064327	-0.170147591200223	chr10:92351711:+_vs_chr10:92351856:+	-0.405179615705931	chr10:92351711:+;chr10:92351856:+;chr10:92352068:+;chr10:92353872:+	proximal	TRUE
SOX11	12.9841139381234	0.00151542861012088	0.00858742879068502	0.958333333333333	0.69811320754717	-0.260220125786163	chr2:5698811:+_vs_chr2:5701385:+	-0.520440251572327	chr2:5698811:+;chr2:5700316:+;chr2:5701385:+	proximal	TRUE
KPNB1	12.9704230815133	0.00152583795558855	0.00861097895428455	0.448979591836735	0.430555555555556	-0.0184240362811791	chr17:47682697:+_vs_chr17:47683446:+	-0.469954648526077	chr17:47680640:+;chr17:47682697:+;chr17:47683446:+	proximal	TRUE
RTN1	12.9190629622178	0.00156552901851613	0.00879891207549676	0.828193832599119	0.758369723435226	-0.0698241091638934	chr14:59596174:-_vs_chr14:59595983:-	-0.231261502157757	chr14:59595983:-;chr14:59596174:-;chr14:59596534:-	proximal	TRUE
KIAA0586	9.84525053750597	0.00170270799555878	0.00953101182879852	1	0.416666666666667	-0.583333333333333	chr14:58450723:+_vs_chr14:58456797:+	-1.16666666666667	chr14:58450723:+;chr14:58456797:+	proximal	TRUE
DNTTIP2	17.1363289061958	0.00181853678012303	0.0101259900679705	0.220588235294118	0.429878048780488	0.20928981348637	chr1:93876898:-_vs_chr1:93875649:-	0.521520803443329	chr1:93869780:-;chr1:93875649:-;chr1:93876375:-;chr1:93876898:-;chr1:93877284:-	distal	TRUE
PPP1R21	9.71338514109348	0.00182930748611	0.0101259900679705	1	0.428571428571429	-0.571428571428571	chr2:48454737:+_vs_chr2:48515386:+	-1.14285714285714	chr2:48454737:+;chr2:48515386:+	proximal	TRUE
NDUFA2	9.71162396162396	0.00183106138483997	0.0101259900679705	0.636363636363636	0.194444444444444	-0.441919191919192	chr5:140645476:-_vs_chr5:140645367:-	-0.883838383838384	chr5:140645367:-;chr5:140645476:-	proximal	TRUE
ACTR3	19.0342502803966	0.00189410459013011	0.0104203560484127	0.588235294117647	0.529064039408867	-0.0591712547087799	chr2:113942221:+_vs_chr2:113957876:+	-0.278977108084613	chr2:113942221:+;chr2:113957688:+;chr2:113957876:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	proximal	TRUE
SUMO2	12.5324072662485	0.00189942583017545	0.0104203560484127	0.824074074074074	0.900369003690037	0.0762949296159628	chr17:75167947:-_vs_chr17:75167733:-	0.310407270739374	chr17:75167733:-;chr17:75167947:-;chr17:75168156:-	distal	TRUE
TAOK1	12.5	0.00193045413622771	0.0105485529586728	0.1	0.5875	0.4875	chr17:29498521:+_vs_chr17:29517491:+	0.975	chr17:29498521:+;chr17:29510957:+;chr17:29517491:+	distal	TRUE
CCDC93	12.474358974359	0.00195536287847799	0.0106424295797003	0.333333333333333	0.583333333333333	0.25	chr2:117946855:-_vs_chr2:117931123:-	0.875	chr2:117931123:-;chr2:117946855:-;chr2:117995474:-	distal	TRUE
SUB1	12.4545319022063	0.00197484384198746	0.0107061416158139	0.409090909090909	0.565656565656566	0.156565656565657	chr5:32601254:+_vs_chr5:32601333:+	0.45959595959596	chr5:32601254:+;chr5:32601333:+;chr5:32601957:+	distal	TRUE
CDK11A	14.7649556792414	0.00202893608265728	0.0109522213031862	0.857142857142857	0.474074074074074	-0.383068783068783	chr1:1708200:-_vs_chr1:1702383:-	-0.99047619047619	chr1:1702383:-;chr1:1705645:-;chr1:1708200:-;chr1:1719359:-	proximal	TRUE
CD200	12.3933960776066	0.00203614281308328	0.0109522213031862	0.787878787878788	0.763157894736842	-0.0247208931419458	chr3:112361961:+_vs_chr3:112361994:+	-0.400318979266348	chr3:112361961:+;chr3:112361994:+;chr3:112362812:+	proximal	TRUE
RUFY3	14.7209847494553	0.00207129846965454	0.0110646491238822	0.725	0.516339869281046	-0.208660130718954	chr4:70764565:+_vs_chr4:70793557:+	-0.442647058823529	chr4:70764565:+;chr4:70784858:+;chr4:70791930:+;chr4:70793557:+	proximal	TRUE
EWSR1	14.7191191550591	0.00207311508639188	0.0110646491238822	0.780487804878049	0.770562770562771	-0.00992503431527814	chr22:29290845:+_vs_chr22:29300336:+	0.235033259423503	chr22:29289879:+;chr22:29290845:+;chr22:29300336:+;chr22:29300519:+	distal	TRUE
CGGBP1	12.3437259604507	0.00208734369596856	0.0110975763295317	0.714285714285714	0.426829268292683	-0.287456445993031	chr3:88054075:-_vs_chr3:88052012:-	-1.12891986062718	chr3:88052012:-;chr3:88054075:-;chr3:88055414:-	proximal	TRUE
SEPTIN7	14.6797076548142	0.00211186332886342	0.0111847530917113	0.287878787878788	0.371428571428571	0.0835497835497836	chr7:35882569:+_vs_chr7:35905307:+	0.224350649350649	chr7:35882569:+;chr7:35898297:+;chr7:35903104:+;chr7:35905307:+	distal	TRUE
GTF2IP1	9.41848330241187	0.00214809119540587	0.0113004355482203	1	0.222222222222222	-0.777777777777778	chr7:75196613:-_vs_chr7:75192946:-	-1.55555555555556	chr7:75192946:-;chr7:75196613:-	proximal	TRUE
GAP43	12.2844640097678	0.00215011918201432	0.0113004355482203	0.575	0.622641509433962	0.0476415094339623	chr3:115721401:+_vs_chr3:115721483:+	0.50188679245283	chr3:115721072:+;chr3:115721401:+;chr3:115721483:+	distal	TRUE
SATB2	14.625202991453	0.00216663679520248	0.0113439500646153	0.733333333333333	0.333333333333333	-0.4	chr2:199368622:-_vs_chr2:199271423:-	-1.18461538461538	chr2:199269505:-;chr2:199271423:-;chr2:199271495:-;chr2:199368622:-	proximal	TRUE
PAIP1	14.5550880964737	0.00223917376389042	0.0116793267912012	0.288888888888889	0.616666666666667	0.327777777777778	chr5:43535573:-_vs_chr5:43526267:-	0.623333333333333	chr5:43526267:-;chr5:43527111:-;chr5:43527190:-;chr5:43535573:-	distal	TRUE
LRRC47	9.33318693189069	0.00225040635043462	0.0116936209228244	0.91304347826087	0.510204081632653	-0.402839396628216	chr1:3781298:-_vs_chr1:3780218:-	-0.805678793256433	chr1:3780218:-;chr1:3781298:-	proximal	TRUE
PPIE	9.30454732927654	0.0022858577873507	0.0118331811021876	0.24	0.676470588235294	0.436470588235294	chr1:39753699:+_vs_chr1:39763911:+	0.872941176470588	chr1:39753699:+;chr1:39763911:+	distal	TRUE
EIF4B	9.27994809941521	0.00231675993445063	0.0119399243318124	0.789473684210526	0.3	-0.489473684210526	chr12:53040316:+_vs_chr12:53042209:+	-0.978947368421053	chr12:53040316:+;chr12:53042209:+	proximal	TRUE
ITM2B	14.471457740455	0.00232884778624914	0.0119399243318124	0.657142857142857	0.5625	-0.0946428571428571	chr13:48256283:+_vs_chr13:48262047:+	-0.218303571428571	chr13:48256283:+;chr13:48261388:+;chr13:48261870:+;chr13:48262047:+	proximal	TRUE
VPS29	9.26755342709827	0.00233249066467504	0.0119399243318124	0.217391304347826	0.625	0.407608695652174	chr12:110491624:-_vs_chr12:110491582:-	0.815217391304348	chr12:110491582:-;chr12:110491624:-	distal	TRUE
NAXD	9.25026737967914	0.00235461043777917	0.0120085132326737	1	0.645833333333333	-0.354166666666667	chr13:110638806:+_vs_chr13:110639996:+	-0.708333333333333	chr13:110638806:+;chr13:110639996:+	proximal	TRUE
CWC15	12.0883637785599	0.00237162029351497	0.012050631528303	0.470588235294118	0.648148148148148	0.17755991285403	chr11:94963450:-_vs_chr11:94963345:-	0.847494553376906	chr11:94963345:-;chr11:94963450:-;chr11:94971395:-	distal	TRUE
RSBN1	9.18932291666667	0.00243430921288696	0.0123236903902402	0.8	0.3125	-0.4875	chr1:113797957:-_vs_chr1:113797866:-	-0.975	chr1:113797866:-;chr1:113797957:-	proximal	TRUE
GPBP1	14.3632946084679	0.00245012642276675	0.0123583299785707	0.458333333333333	0.27906976744186	-0.179263565891473	chr5:57176333:+_vs_chr5:57263085:+	-0.603682170542636	chr5:57176333:+;chr5:57247110:+;chr5:57263085:+;chr5:57263247:+	proximal	TRUE
CACYBP	12.0071032863241	0.00246996414865533	0.0124129220171474	0.785714285714286	0.420454545454545	-0.36525974025974	chr1:175010264:+_vs_chr1:175010801:+	-1.00324675324675	chr1:175008704:+;chr1:175010264:+;chr1:175010801:+	proximal	TRUE
MDH1	9.14568276440055	0.00249305593656744	0.0124230490170938	0.541666666666667	0.848484848484849	0.306818181818182	chr2:63606958:+_vs_chr2:63607197:+	0.613636363636364	chr2:63606958:+;chr2:63607197:+	distal	TRUE
ATPAF1	9.14129273504274	0.00249904471876178	0.0124230490170938	0.1	0.8	0.7	chr1:46658130:-_vs_chr1:46635039:-	1.4	chr1:46635039:-;chr1:46658130:-	distal	TRUE
TLK2	9.14129273504274	0.00249904471876178	0.0124230490170938	0.9	0.2	-0.7	chr17:62560125:+_vs_chr17:62586211:+	-1.4	chr17:62560125:+;chr17:62586211:+	proximal	TRUE
TUBB2B	11.9712480088487	0.00251464407976736	0.0124556291289196	0.0674442190669371	0.100877192982456	0.033432973915519	chr6:3224496:-_vs_chr6:3224264:-	0.0668659478310381	chr6:3224264:-;chr6:3224403:-;chr6:3224496:-	distal	FALSE
TM9SF2	11.9322033898305	0.00256421806467421	0.0126556568998437	0	0.601694915254237	0.601694915254237	chr13:99529546:+_vs_chr13:99563387:+	1.20338983050847	chr13:99529546:+;chr13:99562813:+;chr13:99563387:+	distal	TRUE
NKAIN2	9.08385093167702	0.00257876458474225	0.0126819958328217	0.125	0.785714285714286	0.660714285714286	chr6:124824898:+_vs_chr6:124825640:+	1.32142857142857	chr6:124824898:+;chr6:124825640:+	distal	TRUE
BZW1	11.908493132431	0.0025947981068602	0.0127154341393114	0.342105263157895	0.619047619047619	0.276942355889724	chr2:200818771:+_vs_chr2:200823837:+	0.716791979949875	chr2:200818026:+;chr2:200818771:+;chr2:200823837:+	distal	TRUE
HSPA9	9.04256999949306	0.00263764584192813	0.0128363122472504	0.108695652173913	0.382352941176471	0.273657289002558	chr5:138556065:-_vs_chr5:138555335:-	0.547314578005115	chr5:138555335:-;chr5:138556065:-	distal	TRUE
ZNF250	11.8753856624319	0.00263810919823664	0.0128363122472504	0.45	0.5	0.05	chr8:144882725:-_vs_chr8:144881165:-	0.779310344827586	chr8:144880876:-;chr8:144881165:-;chr8:144882725:-	distal	TRUE
ATP6V1D	11.808367071525	0.00272800819284676	0.0132269974702465	0.153846153846154	0.491228070175439	0.337381916329285	chr14:67338720:-_vs_chr14:67338071:-	0.843454790823212	chr14:67337872:-;chr14:67338071:-;chr14:67338720:-	distal	TRUE
NAT16	8.94387031083389	0.00278402215247069	0.0134512228208847	0	0.586206896551724	0.586206896551724	chr7:101173891:-_vs_chr7:101173721:-	1.17241379310345	chr7:101173721:-;chr7:101173891:-	distal	TRUE
PRKX	8.87292629447426	0.00289430822033983	0.0139351832846432	0.348837209302326	0	-0.348837209302326	chrX:3608297:-_vs_chrX:3607671:-	-0.697674418604651	chrX:3607671:-;chrX:3608297:-	proximal	TRUE
JMY	8.82552917861359	0.00297045240782916	0.0142519615525462	0.181818181818182	0.857142857142857	0.675324675324675	chr5:79300862:+_vs_chr5:79312439:+	1.35064935064935	chr5:79300862:+;chr5:79312439:+	distal	TRUE
CHD3	13.8922558922559	0.00305554033894097	0.0146093022455615	0.138211382113821	0.371273712737127	0.233062330623306	chr17:7893896:+_vs_chr17:7912755:+	0.430894308943089	chr17:7893896:+;chr17:7894250:+;chr17:7898073:+;chr17:7912755:+	distal	TRUE
ARL3	13.7565312608049	0.0032560030960974	0.0155138971049347	0.403846153846154	0.44	0.0361538461538461	chr10:102676892:-_vs_chr10:102676666:-	0.430769230769231	chr10:102673731:-;chr10:102676527:-;chr10:102676666:-;chr10:102676892:-	distal	TRUE
ENY2	8.61538461538461	0.00333335402513657	0.0158276844572864	0	0.514285714285714	0.514285714285714	chr8:109343664:+_vs_chr8:109345739:+	1.02857142857143	chr8:109343664:+;chr8:109345739:+	distal	TRUE
SBDSP1	11.3879336349925	0.00336621329576215	0.0158918970436157	0.5	0.574074074074074	0.0740740740740741	chr7:72837102:+_vs_chr7:72837376:+	0.807407407407407	chr7:72833797:+;chr7:72837102:+;chr7:72837376:+	distal	TRUE
RPL22	13.6830214727715	0.00336995928593739	0.0158918970436157	0.305970149253731	0.198787878787879	-0.107182270465853	chr1:6186615:-_vs_chr1:6185020:-	-0.176526458616011	chr1:6185020:-;chr1:6185119:-;chr1:6186218:-;chr1:6186615:-	proximal	FALSE
UTP4	8.56446428571429	0.00342787825418356	0.0161098578703439	0.1	0.685714285714286	0.585714285714286	chr16:69168925:+_vs_chr16:69169021:+	1.17142857142857	chr16:69168925:+;chr16:69169021:+	distal	TRUE
NARS1	11.3152804642166	0.00349074453360726	0.0163495075604666	1	0.446808510638298	-0.553191489361702	chr18:57601584:-_vs_chr18:57600659:-	-1.38297872340426	chr18:57600659:-;chr18:57601584:-;chr18:57615669:-	proximal	TRUE
IFI44	8.49758522727273	0.00355618129184601	0.016599530979227	0	0.733333333333333	0.733333333333333	chr1:78660754:+_vs_chr1:78664078:+	1.46666666666667	chr1:78660754:+;chr1:78664078:+	distal	TRUE
ACBD5	8.48772321428572	0.00357550978707223	0.016624231178612	0.875	0.285714285714286	-0.589285714285714	chr10:27231749:-_vs_chr10:27196598:-	-1.17857142857143	chr10:27196598:-;chr10:27231749:-	proximal	TRUE
MEIS3	8.48258700031737	0.00358561848950456	0.016624231178612	0.285714285714286	0.844827586206897	0.559113300492611	chr19:47415876:-_vs_chr19:47403124:-	1.11822660098522	chr19:47403124:-;chr19:47415876:-	distal	TRUE
NDUFA5	11.2510798712008	0.00360461634980036	0.0166562305828023	1	0.817757009345794	-0.182242990654206	chr7:123542190:-_vs_chr7:123541052:-	-0.364485981308411	chr7:123541052:-;chr7:123541855:-;chr7:123542190:-	proximal	TRUE
SNX6	11.2	0.00369786371648293	0.0170299609953077	0.666666666666667	0.542857142857143	-0.123809523809524	chr14:34563019:-_vs_chr14:34562403:-	-0.695238095238095	chr14:34561409:-;chr14:34562403:-;chr14:34563019:-	proximal	TRUE
PGRMC1	8.40700452716298	0.00373778025533673	0.0171564113719956	0.428571428571429	0.830985915492958	0.402414486921529	chrX:119243919:+_vs_chrX:119244466:+	0.804828973843058	chrX:119243919:+;chrX:119244466:+	distal	TRUE
CARHSP1	8.3976020224605	0.00375716312105254	0.0171880851086025	0.661016949152542	0.419354838709677	-0.241662110442865	chr16:8854913:-_vs_chr16:8852947:-	-0.48332422088573	chr16:8852947:-;chr16:8854913:-	proximal	TRUE
ZNF146	13.4399867366676	0.00377557565099535	0.0172151247398033	0.373333333333333	0.38961038961039	0.0162770562770562	chr19:36237463:+_vs_chr19:36237643:+	-0.588051948051948	chr19:36237463:+;chr19:36237643:+;chr19:36237912:+;chr19:36238765:+	proximal	TRUE
CDC42BPB	11.1057304277643	0.00387633478873078	0.017616214534925	0	0.567796610169492	0.567796610169492	chr14:102975725:-_vs_chr14:102963090:-	1.13559322033898	chr14:102963090:-;chr14:102968322:-;chr14:102975725:-	distal	TRUE
FRG1HP	8.31094033575318	0.00394069839800176	0.0178498082041067	0	0.655172413793103	0.655172413793103	chr9:40994667:+_vs_chr9:41014136:+	1.31034482758621	chr9:40994667:+;chr9:41014136:+	distal	TRUE
DNAJC15	8.26518703548248	0.00404124976028612	0.0181624005232117	0.769230769230769	0.176470588235294	-0.592760180995475	chr13:43107418:+_vs_chr13:43108212:+	-1.18552036199095	chr13:43107418:+;chr13:43108212:+	proximal	TRUE
PPID	8.26518703548248	0.00404124976028612	0.0181624005232117	0.176470588235294	0.769230769230769	0.592760180995475	chr4:158709791:-_vs_chr4:158709134:-	1.18552036199095	chr4:158709134:-;chr4:158709791:-	distal	TRUE
MALAT1	17.2499985086364	0.00404927883850834	0.0181624005232117	0.515555555555556	0.445951859956236	-0.0696036955993192	chr11:65499910:+_vs_chr11:65502988:+	-0.236870897155361	chr11:65499910:+;chr11:65501332:+;chr11:65501966:+;chr11:65502913:+;chr11:65502988:+;chr11:65504715:+	proximal	TRUE
CNOT2	13.2563958811587	0.00411370134829489	0.0183914505084483	0.358974358974359	0.602150537634409	0.24317617866005	chr12:70331700:+_vs_chr12:70354993:+	0.604218362282879	chr12:70331700:+;chr12:70338522:+;chr12:70354257:+;chr12:70354993:+	distal	TRUE
EIF3A	17.2025	0.00413133838876478	0.0184105273829421	0.306666666666667	0.458666666666667	0.152	chr10:119058030:-_vs_chr10:119035048:-	0.426666666666667	chr10:119035048:-;chr10:119036079:-;chr10:119038324:-;chr10:119038417:-;chr10:119056940:-;chr10:119058030:-	distal	TRUE
ATL1	10.9696712018141	0.00414921715075187	0.0184305548922107	0.666666666666667	0.404761904761905	-0.261904761904762	chr14:50632673:+_vs_chr14:50633049:+	-0.880952380952381	chr14:50632345:+;chr14:50632673:+;chr14:50633049:+	proximal	TRUE
EVI5	8.17733698593073	0.00424169854403509	0.0187807681515637	1	0.25	-0.75	chr1:92704574:-_vs_chr1:92624199:-	-1.5	chr1:92624199:-;chr1:92704574:-	proximal	TRUE
COL9A3	8.15550837192879	0.00429305640498802	0.0189472393258606	0.875	0.288135593220339	-0.586864406779661	chr20:62841093:+_vs_chr20:62841163:+	-1.17372881355932	chr20:62841093:+;chr20:62841163:+	proximal	TRUE
TRIM27	8.14002403846154	0.00432987097655033	0.0190486656061016	0.916666666666667	0.538461538461538	-0.378205128205128	chr6:28921954:-_vs_chr6:28903002:-	-0.756410256410256	chr6:28903002:-;chr6:28921954:-	proximal	TRUE
ITSN1	8.12127615553585	0.00437487522157424	0.019185360446203	0	0.247311827956989	0.247311827956989	chr21:33774850:+_vs_chr21:33794454:+	0.494623655913978	chr21:33774850:+;chr21:33794454:+	distal	TRUE
KPNA4	8.11233766233766	0.00439649941980161	0.0192189831779899	0.714285714285714	0.0833333333333333	-0.630952380952381	chr3:160536805:-_vs_chr3:160508158:-	-1.26190476190476	chr3:160508158:-;chr3:160536805:-	proximal	TRUE
PFDN4	13.0938178378059	0.00443804967078855	0.0193392227742906	0.365591397849462	0.313432835820896	-0.0521585620285668	chr20:54219600:+_vs_chr20:54219966:+	-0.392392874337987	chr20:54219203:+;chr20:54219410:+;chr20:54219600:+;chr20:54219966:+	proximal	TRUE
ZC3H7A	10.8067542213884	0.00450135367536584	0.0194454231941412	0	0.524390243902439	0.524390243902439	chr16:11779213:-_vs_chr16:11767446:-	1.29268292682927	chr16:11765109:-;chr16:11767446:-;chr16:11779213:-	distal	TRUE
GGNBP2	13.0619261999357	0.00450458242094244	0.0194454231941412	0.585585585585586	0.481481481481481	-0.104104104104104	chr17:36586172:+_vs_chr17:36589848:+	-0.429804804804805	chr17:36560810:+;chr17:36581451:+;chr17:36586172:+;chr17:36589848:+	proximal	TRUE
SNAP25	13.0618294456619	0.00450478576538203	0.0194454231941412	0.823529411764706	0.754578754578755	-0.0689506571859514	chr20:10299291:+_vs_chr20:10307285:+	0.286360698125404	chr20:10285786:+;chr20:10299291:+;chr20:10307285:+;chr20:10307418:+	distal	TRUE
ARPC5	8.00327883836466	0.00466927232430605	0.0200924624705295	0.904761904761905	0.71523178807947	-0.189530116682435	chr1:183627339:-_vs_chr1:183626197:-	-0.379060233364869	chr1:183626197:-;chr1:183627339:-	proximal	TRUE
TPM3	14.9928183592152	0.00471613554677153	0.0202308992146554	0.5	0.542553191489362	0.0425531914893617	chr1:154156838:-_vs_chr1:154156364:-	-0.373174801835628	chr1:154156364:-;chr1:154156838:-;chr1:154158612:-;chr1:154172030:-;chr1:154173157:-	proximal	TRUE
SCRN1	7.95535714285714	0.0047945246939266	0.0205032934892451	0.321428571428571	0.8125	0.491071428571429	chr7:29923891:-_vs_chr7:29923016:-	0.982142857142857	chr7:29923016:-;chr7:29923891:-	distal	TRUE
WDR86	7.92633991395601	0.00487202513005204	0.0207702123965377	0.857142857142857	0.318181818181818	-0.538961038961039	chr7:151406899:-_vs_chr7:151381124:-	-1.07792207792208	chr7:151381124:-;chr7:151406899:-	proximal	TRUE
GS1-124K5.11	7.88687304631998	0.00497948815163559	0.0211628246444513	0	0.739130434782609	0.739130434782609	chr7:66553569:-_vs_chr7:66545278:-	1.47826086956522	chr7:66545278:-;chr7:66553569:-	distal	TRUE
SPCS2	12.8220019945828	0.00503778350009754	0.0213447011681056	0.319444444444444	0.328083989501312	0.00863954505686787	chr11:74977039:+_vs_chr11:74977116:+	0.468996062992126	chr11:74977039:+;chr11:74977116:+;chr11:74977636:+;chr11:74977720:+	distal	TRUE
LMBR1L	7.85704888924107	0.00506229522083404	0.0213827623284922	0.878048780487805	0.581395348837209	-0.296653431650596	chr12:49101031:-_vs_chr12:49097139:-	-0.593306863301191	chr12:49097139:-;chr12:49101031:-	proximal	TRUE
GNAS	10.5609666414413	0.00508997011007604	0.0214339108305037	0.75	0.73015873015873	-0.0198412698412699	chr20:58911126:+_vs_chr20:58911174:+	-0.39390142021721	chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	proximal	TRUE
CDK11B	14.7172331154684	0.00532510085395511	0.022355682548464	0.458333333333333	0.556666666666667	0.0983333333333333	chr1:1652491:-_vs_chr1:1649608:-	-0.455555555555556	chr1:1635587:-;chr1:1638503:-;chr1:1641068:-;chr1:1649608:-;chr1:1652491:-	proximal	TRUE
GRB2	14.6991687091798	0.00536760967713633	0.022359331923885	0.221774193548387	0.242816091954023	0.0210418984056359	chr17:75320341:-_vs_chr17:75320015:-	0.259733036707453	chr17:75318076:-;chr17:75319610:-;chr17:75320015:-;chr17:75320166:-;chr17:75320341:-	distal	TRUE
DHX29	10.4545454545455	0.00536814575412963	0.022359331923885	0.21875	0.541666666666667	0.322916666666667	chr5:55295405:-_vs_chr5:55285831:-	0.854166666666667	chr5:55272090:-;chr5:55285831:-;chr5:55295405:-	distal	TRUE
KIAA1324	7.744	0.00538912949304716	0.022359331923885	0.933333333333333	0.44	-0.493333333333333	chr1:109193572:+_vs_chr1:109203229:+	-0.986666666666667	chr1:109193572:+;chr1:109203229:+	proximal	TRUE
EIF4G2	10.4460780782684	0.00539092098673189	0.022359331923885	0.8125	0.800898203592814	-0.0116017964071856	chr11:10800495:-_vs_chr11:10797054:-	-0.209767964071856	chr11:10797054:-;chr11:10800495:-;chr11:10801047:-	proximal	TRUE
SEPTIN6	7.67263427109974	0.00560645483311702	0.0231034101915675	0	0.566666666666667	0.566666666666667	chrX:119629455:-_vs_chrX:119615724:-	1.13333333333333	chrX:119615724:-;chrX:119629455:-	distal	TRUE
CFAP298	7.67152920501593	0.00560988938697211	0.0231034101915675	1	0.612903225806452	-0.387096774193548	chr21:32603161:-_vs_chr21:32601667:-	-0.774193548387097	chr21:32601667:-;chr21:32603161:-	proximal	TRUE
XPO1	7.66806972789116	0.00562065534798483	0.0231034101915675	1	0.285714285714286	-0.714285714285714	chr2:61502017:-_vs_chr2:61477934:-	-1.42857142857143	chr2:61477934:-;chr2:61502017:-	proximal	TRUE
