gene_id	chisq	pvalue	adj_pvalue	ExM	ExN1	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
EXOSC8	13.8183507549361	0.000998580909376787	0.00610156524154635	0.4	0.463414634146341	-0.0634146341463415	chr13:37008122:+_vs_chr13:37009401:+	-0.634146341463415	chr13:37008122:+;chr13:37009401:+;chr13:37009602:+	proximal	TRUE
HNRNPL	10.8248026227753	0.0010014936997917	0.00610334380396619	0.978723404255319	0.716981132075472	0.261742272179847	chr19:38842414:-_vs_chr19:38836395:-	0.523484544359695	chr19:38836395:-;chr19:38842414:-	distal	TRUE
TSEN15	13.7668830445401	0.00102461174627549	0.00622792727240037	0.681818181818182	0.375	0.306818181818182	chr1:184074090:+_vs_chr1:184095842:+	0.613636363636364	chr1:184074090:+;chr1:184074206:+;chr1:184095842:+	distal	TRUE
GNPAT	13.7381498930277	0.00103943815590614	0.006301593820181	0.639344262295082	0.404761904761905	0.234582357533177	chr1:231276180:+_vs_chr1:231277891:+	0.469164715066354	chr1:231276180:+;chr1:231277797:+;chr1:231277891:+	distal	TRUE
ANKMY2	10.7336230794295	0.00105206256214533	0.00635049135913802	0.24	0.692307692307692	-0.452307692307692	chr7:16602397:-_vs_chr7:16599779:-	-0.904615384615385	chr7:16599779:-;chr7:16602397:-	proximal	TRUE
FGD4	13.7123010581317	0.00105295947793268	0.00635049135913802	0.833333333333333	0.676470588235294	0.156862745098039	chr12:32619807:+_vs_chr12:32633677:+	0.647812971342383	chr12:32576405:+;chr12:32619807:+;chr12:32633677:+	distal	TRUE
ZNF644	13.6966517857143	0.00106123082071313	0.00638383811529759	0.528571428571429	0.5625	-0.0339285714285714	chr1:91020428:-_vs_chr1:90940396:-	-1.04642857142857	chr1:90939787:-;chr1:90940396:-;chr1:91020428:-	proximal	TRUE
SHTN1	25.9450174910833	0.00107329530502757	0.00642337265769212	0.435810810810811	0.329044117647059	0.106766693163752	chr10:116960136:-_vs_chr10:116884799:-	0.21286622757211	chr10:116884799:-;chr10:116885160:-;chr10:116901883:-;chr10:116915424:-;chr10:116921454:-;chr10:116929908:-;chr10:116940467:-;chr10:116948938:-;chr10:116960136:-	distal	TRUE
HNRNPUL1	16.1106060606061	0.00107628350470757	0.00642337265769212	0.285714285714286	0.714285714285714	-0.428571428571429	chr19:41272196:+_vs_chr19:41307605:+	-0.857142857142857	chr19:41272196:+;chr19:41307059:+;chr19:41307234:+;chr19:41307605:+	proximal	TRUE
PTGES3	16.1094834588213	0.00107685423694161	0.00642337265769212	0.649318463444857	0.631578947368421	0.0177395160764363	chr12:56663601:-_vs_chr12:56663349:-	0.305081731025773	chr12:56663349:-;chr12:56663601:-;chr12:56664183:-;chr12:56664442:-	distal	TRUE
OCIAD1	13.6637384239956	0.00107883965170001	0.00642337265769212	0.316901408450704	0.520833333333333	-0.203931924882629	chr4:48861092:+_vs_chr4:48861248:+	-0.526995305164319	chr4:48861092:+;chr4:48861248:+;chr4:48861536:+	proximal	TRUE
FABP5	16.0608932322099	0.00110184773868784	0.0065436263664931	0.864306784660767	0.849246231155779	0.0150605535049881	chr8:81283950:+_vs_chr8:81284710:+	0.112954151287411	chr8:81283950:+;chr8:81284570:+;chr8:81284710:+;chr8:81284777:+	distal	FALSE
KCTD6	10.6401696996762	0.00110657519447412	0.00655181276166945	0.592592592592593	0.948717948717949	-0.356125356125356	chr3:58501979:+_vs_chr3:58502356:+	-0.712250712250712	chr3:58501979:+;chr3:58502356:+	proximal	TRUE
RPIA	10.6363636363636	0.0011088549089767	0.00655181276166945	0.846153846153846	0.454545454545455	0.391608391608392	chr2:88750449:+_vs_chr2:88750929:+	0.783216783216783	chr2:88750449:+;chr2:88750929:+	distal	TRUE
CD24	18.2225295840515	0.00111643504719607	0.00657990073385429	0.967067108533554	0.971563981042654	-0.0044968725090998	chr6:106970447:-_vs_chr6:106970154:-	-0.0254518468491462	chr6:106969846:-;chr6:106970154:-;chr6:106970447:-;chr6:106971239:-;chr6:106971298:-	proximal	FALSE
KIAA1841	13.5431686046512	0.00114587779520133	0.00673637249300175	0.680555555555556	0.466666666666667	0.213888888888889	chr2:61077110:+_vs_chr2:61088392:+	0.505555555555556	chr2:61077110:+;chr2:61088392:+;chr2:61109296:+	distal	TRUE
KLC1	15.9020626452868	0.00118763409596942	0.00696426240659146	0.36046511627907	0.4375	-0.0770348837209303	chr14:103675587:+_vs_chr14:103701544:+	-0.154880660954712	chr14:103675587:+;chr14:103685912:+;chr14:103686225:+;chr14:103701544:+	proximal	FALSE
KIDINS220	18.0609934249819	0.00120068075277156	0.00700630134183965	0.274390243902439	0.218181818181818	0.0562084257206209	chr2:8803035:-_vs_chr2:8785765:-	0.37960088691796	chr2:8730714:-;chr2:8731732:-;chr2:8770671:-;chr2:8785765:-;chr2:8803035:-	distal	TRUE
BMI1	10.4890788224122	0.00120082226606272	0.00700630134183965	0	0.592592592592593	-0.592592592592593	chr10:22328155:+_vs_chr10:22331068:+	-1.18518518518519	chr10:22328155:+;chr10:22331068:+	proximal	TRUE
ATRX	30.7438120802141	0.00120955341137718	0.00703960085421519	0.258352758352758	0.289149560117302	-0.0307968017645437	chrX:77652233:-_vs_chrX:77508319:-	-0.102977667493797	chrX:77508319:-;chrX:77523285:-;chrX:77652233:-;chrX:77664668:-;chrX:77681828:-;chrX:77682921:-;chrX:77683504:-;chrX:77683759:-;chrX:77683930:-;chrX:77683973:-;chrX:77684359:-;chrX:77693854:-	proximal	FALSE
LRRTM2	13.3961730800428	0.00123326945816114	0.00715972892418735	0.194444444444444	0.135593220338983	0.0588512241054614	chr5:138873411:-_vs_chr5:138872193:-	0.364406779661017	chr5:138868926:-;chr5:138872193:-;chr5:138873411:-	distal	TRUE
ARV1	10.4094202898551	0.00125374095728011	0.0072604700212639	0.844444444444444	0.434782608695652	0.409661835748792	chr1:231000233:+_vs_chr1:231000591:+	0.819323671497584	chr1:231000233:+;chr1:231000591:+	distal	TRUE
HNRNPA1	17.9499034212645	0.00126223087367184	0.00729149745386614	0.574441240086518	0.545735900962861	0.0287053391236566	chr12:54284881:+_vs_chr12:54285246:+	0.125805648639509	chr12:54284578:+;chr12:54284881:+;chr12:54285100:+;chr12:54285246:+;chr12:54287087:+	distal	FALSE
RPP30	10.3877013569087	0.0012685745292495	0.00731000372300209	0.0769230769230769	0.48780487804878	-0.410881801125704	chr10:90900751:+_vs_chr10:90900977:+	-0.821763602251407	chr10:90900751:+;chr10:90900977:+	proximal	TRUE
TOX4	10.3677872474747	0.0012823315096805	0.007371031492682	0	0.8	-0.8	chr14:21489268:+_vs_chr14:21496967:+	-1.6	chr14:21489268:+;chr14:21496967:+	proximal	TRUE
DYNC1H1	13.2948598370761	0.00129735212506828	0.00743900430334717	0.690201729106628	0.622317596566524	0.0678841325401046	chr14:101983472:+_vs_chr14:102050792:+	0.294170758555862	chr14:101975743:+;chr14:101983472:+;chr14:102050792:+	distal	TRUE
ZEB2	15.6879531324041	0.00131385865154284	0.00751514236066764	0.212121212121212	0.358024691358025	-0.145903479236813	chr2:144399519:-_vs_chr2:144389585:-	-0.27003367003367	chr2:144388016:-;chr2:144389585:-;chr2:144398673:-;chr2:144399519:-	proximal	TRUE
NGLY1	13.2436381960192	0.00133100750893699	0.00759457225687578	0.273809523809524	0.615384615384615	-0.341575091575092	chr3:25751143:-_vs_chr3:25718944:-	-0.683150183150183	chr3:25718944:-;chr3:25719275:-;chr3:25751143:-	proximal	TRUE
ZNF714	15.6467070081621	0.00133966222727515	0.00762526568483265	0.313725490196078	0.546666666666667	-0.232941176470588	chr19:21118478:+_vs_chr19:21119415:+	-0.691764705882353	chr19:21118302:+;chr19:21118478:+;chr19:21118556:+;chr19:21119415:+	proximal	TRUE
TMEM183A	17.7711224208255	0.00136788985077876	0.00776656080034008	0.490740740740741	0.485294117647059	0.00544662309368188	chr1:203023540:+_vs_chr1:203024040:+	0.385984023238925	chr1:203008795:+;chr1:203023257:+;chr1:203023382:+;chr1:203023540:+;chr1:203024040:+	distal	TRUE
RRM1	10.2441893424036	0.00137115828562705	0.00776656080034008	0.238095238095238	0.772727272727273	-0.534632034632035	chr11:4138299:+_vs_chr11:4138872:+	-1.06926406926407	chr11:4138299:+;chr11:4138872:+	proximal	TRUE
MRPS16	13.1688445713214	0.00138172537963164	0.00780741913539434	0.529411764705882	0.447368421052632	0.0820433436532508	chr10:73248936:-_vs_chr10:73248849:-	0.704334365325077	chr10:73248849:-;chr10:73248936:-;chr10:73250741:-	distal	TRUE
CTDNEP1	10.2175438596491	0.00139110984866749	0.00784141338425644	0.615384615384615	0.923076923076923	-0.307692307692308	chr17:7243795:-_vs_chr17:7243591:-	-0.615384615384615	chr17:7243591:-;chr17:7243795:-	proximal	TRUE
OGA	23.4812864392437	0.00140481114312361	0.00789951773234723	0.408239700374532	0.430476190476191	-0.0222364901016587	chr10:101799277:-_vs_chr10:101799218:-	0.15812734082397	chr10:101784450:-;chr10:101786015:-;chr10:101799121:-;chr10:101799218:-;chr10:101799277:-;chr10:101800363:-;chr10:101803348:-;chr10:101811899:-	distal	FALSE
PIAS1	13.1297514033681	0.00140899907623391	0.00790397554089769	0.189655172413793	0.36046511627907	-0.170809943865277	chr15:68188098:+_vs_chr15:68191464:+	-0.531676022453889	chr15:68176541:+;chr15:68188098:+;chr15:68191464:+	proximal	TRUE
STMN2	23.4668636360215	0.00141299597275225	0.0079073428475174	0.744526202440775	0.770920312216373	-0.0263941097755981	chr8:79665848:+_vs_chr8:79666162:+	-0.0749778115482113	chr8:79641535:+;chr8:79655010:+;chr8:79665047:+;chr8:79665262:+;chr8:79665603:+;chr8:79665848:+;chr8:79665927:+;chr8:79666162:+	proximal	FALSE
SERINC1	15.4977523347864	0.00143710731611078	0.00800489576647424	0.663120567375887	0.757575757575757	-0.0944551901998709	chr6:122443997:-_vs_chr6:122443477:-	-0.158891796563887	chr6:122443351:-;chr6:122443477:-;chr6:122443802:-;chr6:122443997:-	proximal	FALSE
SRSF11	15.4964941620558	0.00143795966682144	0.00800489576647424	0.449275362318841	0.28	0.169275362318841	chr1:70250436:+_vs_chr1:70250708:+	0.398695652173913	chr1:70246870:+;chr1:70250436:+;chr1:70250708:+;chr1:70252001:+	distal	TRUE
MARCHF7	13.0851916852	0.00144074369680099	0.00800489576647424	0.576530612244898	0.429245283018868	0.14728532922603	chr2:159748898:+_vs_chr2:159768573:+	0.314786291875241	chr2:159747856:+;chr2:159748898:+;chr2:159768573:+	distal	TRUE
IDH3A	10.1339775219298	0.00145560964604862	0.0080490718669862	0.157894736842105	0.75	-0.592105263157895	chr15:78169608:+_vs_chr15:78170542:+	-1.18421052631579	chr15:78169608:+;chr15:78170542:+	proximal	TRUE
THUMPD3	10.1339775219298	0.00145560964604862	0.0080490718669862	0.157894736842105	0.75	-0.592105263157895	chr3:9371189:+_vs_chr3:9385686:+	-1.18421052631579	chr3:9371189:+;chr3:9385686:+	proximal	TRUE
CCAR1	10.1196640174353	0.00146695738744127	0.00808488753654264	0.555555555555556	0.162790697674419	0.392764857881137	chr10:68761114:+_vs_chr10:68771359:+	0.785529715762274	chr10:68761114:+;chr10:68771359:+	distal	TRUE
NUMA1	10.1170588235294	0.0014690324003254	0.00808488753654264	0	0.441176470588235	-0.441176470588235	chr11:72014207:-_vs_chr11:72002864:-	-0.882352941176471	chr11:72002864:-;chr11:72014207:-	proximal	TRUE
MTCH2	13.0273590917849	0.00148301285756773	0.00814258002928696	0.352272727272727	0.714285714285714	-0.362012987012987	chr11:47618481:-_vs_chr11:47617319:-	-0.724025974025974	chr11:47617319:-;chr11:47618136:-;chr11:47618481:-	proximal	TRUE
ICE1	15.4157804768331	0.00149370078624808	0.00816309560435347	0.188888888888889	0.552631578947368	-0.363742690058479	chr5:5447480:+_vs_chr5:5490220:+	-0.645614035087719	chr5:5447480:+;chr5:5447897:+;chr5:5462977:+;chr5:5490220:+	proximal	TRUE
OSBPL5	10.0848484848485	0.00149493454422721	0.00816309560435347	0.909090909090909	0.2	0.709090909090909	chr11:3094868:-_vs_chr11:3087388:-	1.41818181818182	chr11:3087388:-;chr11:3094868:-	distal	TRUE
SRP72	17.5699180557866	0.00149726882433803	0.00816309560435347	0.365079365079365	0.335106382978723	0.0299729821006417	chr4:56495389:+_vs_chr4:56501840:+	0.36339074636947	chr4:56478498:+;chr4:56495389:+;chr4:56500638:+;chr4:56501840:+;chr4:56502393:+	distal	TRUE
CAPRIN1	19.556727994228	0.00151309270200023	0.00823009301461805	0.601904761904762	0.817142857142857	-0.215238095238095	chr11:34099056:+_vs_chr11:34101141:+	-0.357142857142857	chr11:34099056:+;chr11:34099516:+;chr11:34099739:+;chr11:34100345:+;chr11:34100493:+;chr11:34101141:+	proximal	TRUE
F2R	15.3026179756662	0.00157547931571455	0.00854945418877264	0.339285714285714	0.222222222222222	0.117063492063492	chr5:76735154:+_vs_chr5:76735770:+	0.328081232492997	chr5:76733535:+;chr5:76735154:+;chr5:76735509:+;chr5:76735770:+	distal	TRUE
SCRN1	12.9008708245203	0.00157983413980551	0.00855314855224935	0.651515151515152	0.581632653061224	0.0698824984539271	chr7:29923891:-_vs_chr7:29923016:-	0.59678416821274	chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	TRUE
ING2	12.8874705307343	0.00159045480087156	0.00859067001491648	0.693548387096774	0.333333333333333	0.360215053763441	chr4:183510349:+_vs_chr4:183511096:+	0.720430107526882	chr4:183510349:+;chr4:183510679:+;chr4:183511096:+	distal	TRUE
ERLIN1	9.95187621832359	0.00160685549003993	0.00865916569632626	0.125	0.722222222222222	-0.597222222222222	chr10:100164051:-_vs_chr10:100150108:-	-1.19444444444444	chr10:100150108:-;chr10:100164051:-	proximal	TRUE
EIF5	17.3605367069197	0.00164473051296515	0.00884280054083806	0.146153846153846	0.142287234042553	0.00386661211129297	chr14:103339214:+_vs_chr14:103341360:+	-0.154337152209493	chr14:103338372:+;chr14:103339214:+;chr14:103341360:+;chr14:103343171:+;chr14:103343221:+	proximal	FALSE
RHEB	9.89935705827433	0.00165336526021392	0.00886874268612443	0.136690647482014	0	0.136690647482014	chr7:151466709:-_vs_chr7:151466012:-	0.273381294964029	chr7:151466012:-;chr7:151466709:-	distal	TRUE
CEBPZ	15.1832167832168	0.00166658617570172	0.00890080333986049	0.358974358974359	0.433333333333333	-0.0743589743589744	chr2:37211047:-_vs_chr2:37201612:-	-0.630769230769231	chr2:37201612:-;chr2:37211047:-;chr2:37228710:-;chr2:37228813:-	proximal	TRUE
AMD1	12.7934726178282	0.00166698894165772	0.00890080333986049	0.909090909090909	0.483870967741935	0.425219941348974	chr6:110894315:+_vs_chr6:110895713:+	1.0058651026393	chr6:110893645:+;chr6:110894315:+;chr6:110895713:+	distal	TRUE
ARL5A	9.87015057242409	0.0016798176054569	0.00894877662586651	0.285714285714286	0.024390243902439	0.261324041811847	chr2:151802592:-_vs_chr2:151801460:-	0.522648083623693	chr2:151801460:-;chr2:151802592:-	distal	TRUE
ZFAND3	12.7577564601158	0.00169702556154714	0.00901980709425055	0.766666666666667	0.413793103448276	0.352873563218391	chr6:38154577:+_vs_chr6:38154624:+	0.880459770114943	chr6:38152700:+;chr6:38154577:+;chr6:38154624:+	distal	TRUE
UBAP2L	12.7299273433124	0.00172080397222107	0.00912535682763244	0.536585365853659	0.470588235294118	0.0659971305595409	chr1:154263504:+_vs_chr1:154270847:+	0.81922525107604	chr1:154234679:+;chr1:154263504:+;chr1:154270847:+	distal	TRUE
DBN1	12.7205800991474	0.00172886518251729	0.00914726851113694	0.557377049180328	0.545580110497238	0.0117969386830903	chr5:177456925:-_vs_chr5:177456622:-	0.215243184494158	chr5:177456622:-;chr5:177456925:-;chr5:177457223:-	distal	TRUE
PTPN12	9.80644736842105	0.00173901117310947	0.00918008619274116	0.631578947368421	1	-0.368421052631579	chr7:77571115:+_vs_chr7:77571151:+	-0.736842105263158	chr7:77571115:+;chr7:77571151:+	proximal	TRUE
FUCA2	9.80140796703297	0.00174378309434043	0.00918445032494237	1	0.4	0.6	chr6:143496957:-_vs_chr6:143495487:-	1.2	chr6:143495487:-;chr6:143496957:-	distal	TRUE
EPHB1	9.79026276629073	0.00175438391027529	0.00921942605670627	0.314285714285714	1	-0.685714285714286	chr3:135259353:+_vs_chr3:135259829:+	-1.37142857142857	chr3:135259353:+;chr3:135259829:+	proximal	TRUE
SAP18	17.2092128675303	0.00176013703260956	0.00922172365512628	0.285433070866142	0.369047619047619	-0.0836145481814773	chr13:21148321:+_vs_chr13:21148355:+	-0.19175103112111	chr13:21147416:+;chr13:21147602:+;chr13:21148321:+;chr13:21148355:+;chr13:21148838:+	proximal	FALSE
HMGCS1	19.1950423318578	0.00176777901502189	0.00922172365512628	0.710837438423645	0.687573964497041	0.0232634739266039	chr5:43290752:-_vs_chr5:43290235:-	0.134156294633748	chr5:43289395:-;chr5:43290235:-;chr5:43290574:-;chr5:43290752:-;chr5:43293254:-;chr5:43294751:-	distal	FALSE
SMARCC1	17.1943062688086	0.00177192876417897	0.00922172365512628	0.483552631578947	0.665	-0.181447368421053	chr3:47689396:-_vs_chr3:47622316:-	-0.383157894736842	chr3:47622316:-;chr3:47635294:-;chr3:47636089:-;chr3:47689396:-;chr3:47693276:-	proximal	TRUE
PABPC4	9.77112897544284	0.00177273564549874	0.00922172365512628	0.391304347826087	0.9	-0.508695652173913	chr1:39568847:-_vs_chr1:39560816:-	-1.01739130434783	chr1:39560816:-;chr1:39568847:-	proximal	TRUE
NLN	17.1861309889541	0.0017784287995883	0.00922172365512628	0.408783783783784	0.335365853658537	0.0734179301252472	chr5:65777530:+_vs_chr5:65788187:+	0.498681608437706	chr5:65777484:+;chr5:65777530:+;chr5:65780234:+;chr5:65788187:+;chr5:65823342:+	distal	TRUE
HINT3	9.75978624622926	0.00178370648529351	0.00922172365512628	0.176470588235294	0.833333333333333	-0.656862745098039	chr6:125978141:+_vs_chr6:125980226:+	-1.31372549019608	chr6:125978141:+;chr6:125980226:+	proximal	TRUE
GSPT1	15.0382305579237	0.00178426805019826	0.00922172365512628	0.382352941176471	0.654320987654321	-0.27196804647785	chr16:11897831:-_vs_chr16:11872202:-	-0.613289760348584	chr16:11872202:-;chr16:11872679:-;chr16:11886780:-;chr16:11897831:-	proximal	TRUE
SFXN3	12.6549815616482	0.00178651089710565	0.00922172365512628	0.792207792207792	0.844444444444444	-0.0522366522366522	chr10:101040402:+_vs_chr10:101041241:+	-0.402886002886003	chr10:101038361:+;chr10:101040402:+;chr10:101041241:+	proximal	TRUE
DZIP3	12.6495726495726	0.00179134897652561	0.0092262398613974	0.375	0.666666666666667	-0.291666666666667	chr3:108608143:+_vs_chr3:108642513:+	-1.02380952380952	chr3:108608143:+;chr3:108642513:+;chr3:108662205:+	proximal	TRUE
NDUFS2	9.74640253774442	0.00179673991712376	0.00923357732243734	0.945054945054945	0.754385964912281	0.190668980142664	chr1:161209675:+_vs_chr1:161214395:+	0.381337960285329	chr1:161209675:+;chr1:161214395:+	distal	TRUE
LOC389906	9.72325478830645	0.0018195100988069	0.00932999892075433	1	0.703125	0.296875	chrX:3821736:-_vs_chrX:3817528:-	0.59375	chrX:3817528:-;chrX:3821736:-	distal	TRUE
USP48	19.0737459379546	0.00186227734045861	0.00952831131557724	0.430769230769231	0.535483870967742	-0.104714640198511	chr1:21728622:-_vs_chr1:21715435:-	-0.405086848635236	chr1:21678910:-;chr1:21695196:-;chr1:21715435:-;chr1:21721037:-;chr1:21728622:-;chr1:21756547:-	proximal	TRUE
SRSF4	14.9235169137947	0.00188318930848434	0.00961417699594638	0.59882005899705	0.593220338983051	0.00559972001399933	chr1:29149009:-_vs_chr1:29147837:-	0.333058347082646	chr1:29147743:-;chr1:29147837:-;chr1:29149009:-;chr1:29149156:-	distal	TRUE
IST1	9.63637039875495	0.00190761824158767	0.00971758263986017	0.671641791044776	0.891566265060241	-0.219924474015465	chr16:71927808:+_vs_chr16:71928996:+	-0.43984894803093	chr16:71927808:+;chr16:71928996:+	proximal	TRUE
CHORDC1	9.6140006002401	0.00193099519529408	0.00976734758749922	0	0.666666666666667	-0.666666666666667	chr11:90211216:-_vs_chr11:90201462:-	-1.33333333333333	chr11:90201462:-;chr11:90211216:-	proximal	TRUE
SETD2	17.0002168742406	0.00193276197461863	0.00976734758749922	0.379807692307692	0.67741935483871	-0.297611662531017	chr3:47123490:-_vs_chr3:47019783:-	-0.547146401985112	chr3:47019783:-;chr3:47062233:-;chr3:47122819:-;chr3:47122924:-;chr3:47123490:-	proximal	TRUE
SMU1	12.4961794871795	0.00193414532305034	0.00976734758749922	0.5	0.316666666666667	0.183333333333333	chr9:33062080:-_vs_chr9:33054167:-	0.658333333333333	chr9:33054167:-;chr9:33062080:-;chr9:33068906:-	distal	TRUE
KAT14	9.61098398169336	0.00193416977570324	0.00976734758749922	0.210526315789474	0.739130434782609	-0.528604118993135	chr20:18161921:+_vs_chr20:18188035:+	-1.05720823798627	chr20:18161921:+;chr20:18188035:+	proximal	TRUE
FBXO7	9.56943588495306	0.00197843566651155	0.00996926024164264	0.935483870967742	0.571428571428571	0.36405529953917	chr22:32498173:+_vs_chr22:32498829:+	0.728110599078341	chr22:32498173:+;chr22:32498829:+	distal	TRUE
ARHGEF12	12.3852405348128	0.0020444626897553	0.0102797173687912	0.310344827586207	0.608695652173913	-0.298350824587706	chr11:120449129:+_vs_chr11:120474578:+	-0.604197901049475	chr11:120448360:+;chr11:120449129:+;chr11:120474578:+	proximal	TRUE
SNX27	12.3287034514353	0.00210308129628317	0.0105516665037656	0.554054054054054	0.3515625	0.202491554054054	chr1:151683437:+_vs_chr1:151699080:+	0.404983108108108	chr1:151683437:+;chr1:151694516:+;chr1:151699080:+	distal	TRUE
MPP3	12.3129841489217	0.00211967591034999	0.0106120548802038	0.666666666666667	0.459459459459459	0.207207207207207	chr17:43824763:-_vs_chr17:43801443:-	0.414414414414414	chr17:43801443:-;chr17:43809000:-;chr17:43824763:-	distal	TRUE
AKT2	9.38780337309749	0.00218433773643155	0.0109123138420872	0.333333333333333	0.852941176470588	-0.519607843137255	chr19:40241503:-_vs_chr19:40232336:-	-1.03921568627451	chr19:40232336:-;chr19:40241503:-	proximal	TRUE
ELOVL6	18.6838537365932	0.00220088005944942	0.0109714106603817	0.401724137931035	0.272	0.129724137931034	chr4:110051275:-_vs_chr4:110051232:-	0.449310344827586	chr4:110045871:-;chr4:110049403:-;chr4:110050454:-;chr4:110050867:-;chr4:110051232:-;chr4:110051275:-	distal	TRUE
PACC1	9.36346020101404	0.00221353873701824	0.0110109362815779	0.753623188405797	1	-0.246376811594203	chr1:212365268:-_vs_chr1:212364478:-	-0.492753623188406	chr1:212364478:-;chr1:212365268:-	proximal	TRUE
DNAJC7	14.5521722135358	0.00224224197484769	0.0111299345787749	0.548611111111111	0.527272727272727	0.0213383838383837	chr17:41983564:-_vs_chr17:41981908:-	0.360984848484848	chr17:41976452:-;chr17:41981908:-;chr17:41983564:-;chr17:41988852:-	distal	TRUE
ELF2	12.1645796064401	0.00228294317276084	0.0113078546940154	0.732558139534884	0.56	0.172558139534884	chr4:139061966:-_vs_chr4:139058737:-	0.667906976744186	chr4:139058737:-;chr4:139061966:-;chr4:139067696:-	distal	TRUE
CDC42EP3	12.1552795031056	0.00229358369678749	0.0113169884277707	0.428571428571429	0.458333333333333	-0.0297619047619048	chr2:37645154:-_vs_chr2:37644852:-	-0.678571428571429	chr2:37644852:-;chr2:37645154:-;chr2:37645830:-	proximal	TRUE
TP53I11	9.29762626262626	0.00229450968123186	0.0113169884277707	0.6	1	-0.4	chr11:44934571:-_vs_chr11:44932351:-	-0.8	chr11:44932351:-;chr11:44934571:-	proximal	TRUE
DEK	16.607907690269	0.00230306510087594	0.0113351703062139	0.377906976744186	0.583333333333333	-0.205426356589147	chr6:18256382:-_vs_chr6:18224181:-	-0.4144305307096	chr6:18224181:-;chr6:18226201:-;chr6:18236506:-;chr6:18249697:-;chr6:18256382:-	proximal	TRUE
ESF1	12.1367521367521	0.00231492944697725	0.0113695269041414	0.85	0.333333333333333	0.516666666666667	chr20:13766860:-_vs_chr20:13714325:-	1.03333333333333	chr20:13714325:-;chr20:13717396:-;chr20:13766860:-	distal	TRUE
CANX	22.1736502091755	0.0023710531069026	0.0116206560691984	0.465753424657534	0.456445993031359	0.00930743162617531	chr5:179728628:+_vs_chr5:179728862:+	0.170843078293797	chr5:179709995:+;chr5:179710047:+;chr5:179724712:+;chr5:179728628:+;chr5:179728862:+;chr5:179729260:+;chr5:179730656:+;chr5:179730908:+	distal	FALSE
GUSBP3	9.23139633576066	0.00237900153467362	0.0116351167494122	0.888888888888889	0.411764705882353	0.477124183006536	chr5:70480997:-_vs_chr5:70480866:-	0.954248366013072	chr5:70480866:-;chr5:70480997:-	distal	TRUE
YBX1	12.0559520535727	0.00241036756433764	0.011763806477522	0.467595072308516	0.520419426048565	-0.0528243537400487	chr1:42700837:+_vs_chr1:42702348:+	-0.105648707480098	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	proximal	FALSE
TMEM167A	9.19363095238095	0.00242858661857846	0.0118279281339972	0.814814814814815	0.25	0.564814814814815	chr5:83056659:-_vs_chr5:83056311:-	1.12962962962963	chr5:83056311:-;chr5:83056659:-	distal	TRUE
RAB7A	14.3730159266391	0.00243897498611595	0.0118537239408725	0.707070707070707	0.760869565217391	-0.0537988581466844	chr3:128814099:+_vs_chr3:128814390:+	-0.333662714097497	chr3:128813513:+;chr3:128814099:+;chr3:128814390:+;chr3:128814797:+	proximal	TRUE
DNAJA2	9.16029278046814	0.0024732299645784	0.0119951653282052	0.448275862068966	0.941176470588235	-0.49290060851927	chr16:46956591:-_vs_chr16:46956385:-	-0.98580121703854	chr16:46956385:-;chr16:46956591:-	proximal	TRUE
GNAS	14.3157735460868	0.00250537005269018	0.0121257827082386	0.787974683544304	0.746566791510612	0.0414078920336921	chr20:58910868:+_vs_chr20:58911174:+	0.137403403972882	chr20:58900410:+;chr20:58910868:+;chr20:58911126:+;chr20:58911174:+	distal	FALSE
PRSS12	9.13149350649351	0.00251246533785687	0.0121348948268274	1	0.454545454545455	0.545454545454545	chr4:118281714:-_vs_chr4:118280038:-	1.09090909090909	chr4:118280038:-;chr4:118281714:-	distal	TRUE
PTMS	9.12432940587953	0.00252232326345658	0.0121572847977783	0.858880778588808	0.930232558139535	-0.0713517795507271	chr12:6769992:+_vs_chr12:6770952:+	-0.142703559101454	chr12:6769992:+;chr12:6770952:+	proximal	FALSE
RRN3	14.2958723955984	0.00252887050481037	0.0121636581305755	0.690058479532164	0.666666666666667	0.0233918128654971	chr16:15061018:-_vs_chr16:15060022:-	-0.537081339712919	chr16:15060022:-;chr16:15061018:-;chr16:21810427:-;chr16:21810686:-	proximal	TRUE
EAPP	11.9549042494488	0.00253527764134202	0.012164871099599	0.418367346938775	0.727272727272727	-0.308905380333952	chr14:34529447:-_vs_chr14:34516010:-	-0.617810760667904	chr14:34516010:-;chr14:34516494:-;chr14:34529447:-	proximal	TRUE
CIR1	16.3886960700119	0.00253957360584412	0.012164871099599	0.636363636363636	0.551282051282051	0.0850815850815851	chr2:174348960:-_vs_chr2:174348505:-	0.427505827505827	chr2:174348157:-;chr2:174348505:-;chr2:174348960:-;chr2:174349119:-;chr2:174350674:-	distal	TRUE
CSK	9.10324074074074	0.00255157010742504	0.0121972386244055	0.333333333333333	1	-0.666666666666667	chr15:74802902:+_vs_chr15:74803166:+	-1.33333333333333	chr15:74802902:+;chr15:74803166:+	proximal	TRUE
