gene_id	chisq	pvalue	adj_pvalue	ExMU	ExN2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SRSF11	20.4902446815269	0.000134319263100032	0.000958470238346252	0.446969696969697	0.613333333333333	-0.166363636363636	chr1:70250046:+_vs_chr1:70252001:+	-0.448484848484848	chr1:70246870:+;chr1:70250046:+;chr1:70250436:+;chr1:70252001:+	proximal	TRUE
CDC42BPB	20.4353744647563	0.000137886229255679	0.000980675986950457	0.333333333333333	0.405797101449275	-0.0724637681159421	chr14:102975725:-_vs_chr14:102968322:-	-0.675724637681159	chr14:102963090:-;chr14:102968322:-;chr14:102968501:-;chr14:102975725:-	proximal	TRUE
TOMM70	20.4247727736928	0.000138586210679543	0.000982412118468469	0.274509803921569	0.390625	-0.116115196078431	chr3:100377836:-_vs_chr3:100365349:-	-0.552389705882353	chr3:100363463:-;chr3:100365349:-;chr3:100377836:-;chr3:100384485:-	proximal	TRUE
ALDH2	14.513975285458	0.000139123611676855	0.000982988141520077	0.63265306122449	0.976744186046512	-0.344091124822022	chr12:111809646:+_vs_chr12:111809980:+	-0.688182249644044	chr12:111809646:+;chr12:111809980:+	proximal	TRUE
GOLM1	17.7210912258473	0.00014187763277113	0.000999170910528707	0.925	0.609756097560976	0.315243902439024	chr9:86027063:-_vs_chr9:86026141:-	0.679268292682927	chr9:86026141:-;chr9:86027063:-;chr9:86027699:-	distal	TRUE
TTC14	17.6723484848485	0.00014537786459916	0.0010204863133915	0.4375	0.791666666666667	-0.354166666666667	chr3:180608761:+_vs_chr3:180609651:+	-0.947916666666667	chr3:180608724:+;chr3:180608761:+;chr3:180609651:+	proximal	TRUE
KDM4A	14.4023110048937	0.000147621034002437	0.00103286794894562	0.704225352112676	0.981481481481482	-0.277256129368806	chr1:43704295:+_vs_chr1:43704483:+	-0.554512258737611	chr1:43704295:+;chr1:43704483:+	proximal	TRUE
NBPF1	26.7888330984261	0.000158609035095652	0.0011055354960339	0.621527777777778	0.414728682170543	0.206799095607235	chr1:16596023:-_vs_chr1:16573175:-	0.516957364341085	chr1:16564862:-;chr1:16573175:-;chr1:16590974:-;chr1:16592797:-;chr1:16593105:-;chr1:16593670:-;chr1:16596023:-	distal	TRUE
VCAN	17.4927983093241	0.000159032948385387	0.0011055354960339	0.225352112676056	0.292307692307692	-0.066955579631636	chr5:83537169:+_vs_chr5:83538176:+	-0.547995666305525	chr5:83537169:+;chr5:83538176:+;chr5:83580635:+	proximal	TRUE
PRMT2	24.6941557280698	0.000159612986915179	0.00110599995756338	0.82691131498471	0.871014492753623	-0.0441031777689135	chr21:46659140:+_vs_chr21:46659537:+	0.130368302087488	chr21:46637978:+;chr21:46653185:+;chr21:46659140:+;chr21:46659537:+;chr21:46660144:+;chr21:46664941:+	distal	FALSE
EIF3I	14.2221292373622	0.000162448871813538	0.00112204268832748	0.740458015267176	0.465753424657534	0.274704590609641	chr1:32231341:+_vs_chr1:32231604:+	0.549409181219283	chr1:32231341:+;chr1:32231604:+	distal	TRUE
NNT	14.1357626748252	0.000170079384877488	0.00116828908515633	1	0.1875	0.8125	chr5:43652376:+_vs_chr5:43705488:+	1.625	chr5:43652376:+;chr5:43705488:+	distal	TRUE
PEG10	14.1341122297976	0.000170228664844124	0.00116828908515633	0	0.140495867768595	-0.140495867768595	chr7:94664418:+_vs_chr7:94665951:+	-0.28099173553719	chr7:94664418:+;chr7:94665951:+	proximal	TRUE
PIK3R1	22.3423423423423	0.000171298821136453	0.00117155785244939	0.550675675675676	0.5	0.0506756756756757	chr5:68294660:+_vs_chr5:68298245:+	1.14864864864865	chr5:68293835:+;chr5:68294587:+;chr5:68294660:+;chr5:68298245:+;chr5:68298753:+	distal	TRUE
POLDIP2	17.3384494139211	0.000171792241936895	0.00117155785244939	0.384615384615385	0.635135135135135	-0.25051975051975	chr17:28347779:-_vs_chr17:28346633:-	-0.501039501039501	chr17:28346633:-;chr17:28347177:-;chr17:28347779:-	proximal	TRUE
SEMA3C	26.5837226339978	0.000173255325085495	0.00117780828252127	0.5390625	0.485815602836879	0.0532468971631206	chr7:80744420:-_vs_chr7:80742538:-	0.282358156028369	chr7:80742538:-;chr7:80743984:-;chr7:80744049:-;chr7:80744367:-;chr7:80744420:-;chr7:80761116:-;chr7:80804166:-	distal	TRUE
SEZ6L2	14.0835209235209	0.000174869150848043	0.00118504094364004	0.714285714285714	0	0.714285714285714	chr16:29871507:-_vs_chr16:29871159:-	1.42857142857143	chr16:29871159:-;chr16:29871507:-	distal	TRUE
TCAIM	14.0632679738562	0.000176762376111533	0.00119411573830832	0	0.75	-0.75	chr3:44359800:+_vs_chr3:44409448:+	-1.5	chr3:44359800:+;chr3:44409448:+	proximal	TRUE
BRD8	14.0560109717868	0.000177445766043118	0.00119498633069662	0.240740740740741	0.689655172413793	-0.448914431673052	chr5:138161039:-_vs_chr5:138157167:-	-0.897828863346105	chr5:138157167:-;chr5:138161039:-	proximal	TRUE
ASF1A	19.8339691466439	0.000183735224222543	0.0012334872529582	0.820512820512821	0.554054054054054	0.266458766458767	chr6:118907800:+_vs_chr6:118909126:+	0.633056133056133	chr6:118905786:+;chr6:118907800:+;chr6:118909094:+;chr6:118909126:+	distal	TRUE
PITRM1	13.9786369867096	0.000184899615354836	0.00123744928909836	0.595744680851064	0	0.595744680851064	chr10:3156948:-_vs_chr10:3137728:-	1.19148936170213	chr10:3137728:-;chr10:3156948:-	distal	TRUE
DNALI1	13.9441537483496	0.000188322414744358	0.00125645450084858	0.153846153846154	1	-0.846153846153846	chr1:37559744:+_vs_chr1:37565160:+	-1.69230769230769	chr1:37559744:+;chr1:37565160:+	proximal	TRUE
NSG1	28.2968498724414	0.000194253364826657	0.00128888798991373	0.758412698412698	0.733834586466165	0.024578111946533	chr4:4418587:+_vs_chr4:4419058:+	0.158011695906433	chr4:4417520:+;chr4:4417613:+;chr4:4417738:+;chr4:4418468:+;chr4:4418546:+;chr4:4418587:+;chr4:4418690:+;chr4:4419058:+	distal	FALSE
C11orf58	26.316198185702	0.000194379859267731	0.00128888798991373	0.557884231536926	0.621951219512195	-0.064066987975269	chr11:16755774:+_vs_chr11:16755892:+	-0.165108806776691	chr11:16744656:+;chr11:16755063:+;chr11:16755325:+;chr11:16755449:+;chr11:16755774:+;chr11:16755892:+;chr11:16758105:+	proximal	FALSE
DIDO1	13.8159259259259	0.000201619941675085	0.00133279439972334	0.166666666666667	0.833333333333333	-0.666666666666667	chr20:62907196:-_vs_chr20:62905006:-	-1.33333333333333	chr20:62905006:-;chr20:62907196:-	proximal	TRUE
C16orf87	13.7813464506173	0.000205365192293484	0.00135299861738156	0.377777777777778	0.8	-0.422222222222222	chr16:46802677:-_vs_chr16:46802044:-	-0.844444444444445	chr16:46802044:-;chr16:46802677:-	proximal	TRUE
TTLL7	19.5928464572283	0.000206125142906588	0.00135299861738156	0.62015503875969	0.244444444444444	0.375710594315245	chr1:83947202:-_vs_chr1:83911221:-	0.792248062015504	chr1:83911221:-;chr1:83911250:-;chr1:83947202:-;chr1:83951892:-	distal	TRUE
MTMR6	13.7704495614035	0.000206559881725537	0.00135299861738156	0	0.6	-0.6	chr13:25251682:-_vs_chr13:25251001:-	-1.2	chr13:25251001:-;chr13:25251682:-	proximal	TRUE
CCNT2	19.5703132258688	0.00020835139030963	0.00136059771550683	0.369047619047619	0.496598639455782	-0.127551020408163	chr2:134955826:+_vs_chr2:134957015:+	-0.307823129251701	chr2:134953905:+;chr2:134954039:+;chr2:134955826:+;chr2:134957015:+	proximal	TRUE
PTPRZ1	24.0543171823212	0.000211956401517152	0.00137995784069324	0.472916666666667	0.256666666666667	0.21625	chr7:121968006:+_vs_chr7:122038883:+	0.327083333333333	chr7:121968006:+;chr7:121972610:+;chr7:122010588:+;chr7:122038883:+;chr7:122059821:+;chr7:122062036:+	distal	TRUE
ACTR2	21.819055517735	0.000217744320095054	0.00141337051146036	0.466145833333333	0.527777777777778	-0.0616319444444444	chr2:65270138:+_vs_chr2:65271253:+	-0.451388888888889	chr2:65255616:+;chr2:65270138:+;chr2:65270269:+;chr2:65270654:+;chr2:65271253:+	proximal	TRUE
SRSF2	13.6204143888693	0.000223739295619819	0.00144792246865078	0.95	0.806896551724138	0.143103448275862	chr17:76734297:-_vs_chr17:76734128:-	0.286206896551724	chr17:76734128:-;chr17:76734297:-	distal	TRUE
SLC35A1	19.4092041248632	0.000224981346557594	0.00145160120308867	0.426900584795322	0.777777777777778	-0.350877192982456	chr6:87511672:+_vs_chr6:87512336:+	-0.824561403508772	chr6:87511621:+;chr6:87511672:+;chr6:87512264:+;chr6:87512336:+	proximal	TRUE
COPZ1	13.5578028864954	0.000231327724887305	0.00148809327502132	0.532258064516129	0.877551020408163	-0.345292955892034	chr12:54350877:+_vs_chr12:54351846:+	-0.690585911784068	chr12:54350877:+;chr12:54351846:+	proximal	TRUE
TPR	16.6968936011905	0.000236763974652874	0.00151853084933614	0.479166666666667	0.851851851851852	-0.372685185185185	chr1:186363420:-_vs_chr1:186355500:-	-0.74537037037037	chr1:186355500:-;chr1:186359936:-;chr1:186363420:-	proximal	TRUE
HDGFL3	19.2831067251462	0.000238913349627735	0.00152776934257498	0.390350877192982	0.327485380116959	0.0628654970760234	chr15:83151289:-_vs_chr15:83138192:-	0.460526315789474	chr15:83138192:-;chr15:83151226:-;chr15:83151289:-;chr15:83157451:-	distal	TRUE
MFF	16.6692414831545	0.000240060221885115	0.00153056147385332	0.685714285714286	0.91304347826087	-0.227329192546584	chr2:227357177:+_vs_chr2:227357830:+	-0.654037267080745	chr2:227357046:+;chr2:227357177:+;chr2:227357830:+	proximal	TRUE
ATXN2	19.2367529618254	0.000244247809757278	0.00154567540510667	0.577519379844961	0.84	-0.262480620155039	chr12:111509941:-_vs_chr12:111488731:-	-0.688837209302326	chr12:111488731:-;chr12:111509941:-;chr12:111518395:-;chr12:111519935:-	proximal	TRUE
TMEM237	13.455354020979	0.000244307990902972	0.00154567540510667	0.166666666666667	0.846153846153846	-0.67948717948718	chr2:201624272:-_vs_chr2:201623695:-	-1.35897435897436	chr2:201623695:-;chr2:201624272:-	proximal	TRUE
REEP2	13.4532470416373	0.000244582511898549	0.00154567540510667	0.96969696969697	0.6875	0.28219696969697	chr5:138446385:+_vs_chr5:138446965:+	0.564393939393939	chr5:138446385:+;chr5:138446965:+	distal	TRUE
TRAPPC12	13.4387351778656	0.000246481744198563	0.0015531232711927	1	0.352941176470588	0.647058823529412	chr2:3389006:+_vs_chr2:3479565:+	1.29411764705882	chr2:3389006:+;chr2:3479565:+	distal	TRUE
HNRNPK	25.6843175384014	0.000254894041103924	0.00160144798419521	0.539483675018983	0.536340852130326	0.00314282288865675	chr9:83968909:-_vs_chr9:83968178:-	0.125433172909495	chr9:83968083:-;chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83977742:-;chr9:83978257:-	distal	FALSE
CYCS	16.4297099962763	0.000270603746236534	0.00169520660796434	0.743243243243243	0.889705882352941	-0.146462639109698	chr7:25123759:-_vs_chr7:25122863:-	-0.292925278219396	chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	proximal	TRUE
DNAJB6	21.2577995888446	0.000281492027291522	0.00175830527192241	0.66765873015873	0.683673469387755	-0.0160147392290249	chr7:157386284:+_vs_chr7:157417435:+	-0.168367346938776	chr7:157363212:+;chr7:157366536:+;chr7:157384995:+;chr7:157386284:+;chr7:157417435:+	proximal	FALSE
TSG101	13.146202914221	0.000288102493837363	0.00179165010048791	0.801587301587302	1	-0.198412698412698	chr11:18481835:-_vs_chr11:18480311:-	-0.396825396825397	chr11:18480311:-;chr11:18481835:-	proximal	TRUE
PTBP2	18.8871092740894	0.000288493078825664	0.00179165010048791	0.658227848101266	0.56	0.0982278481012659	chr1:96814793:+_vs_chr1:96814881:+	0.694683544303798	chr1:96813408:+;chr1:96814372:+;chr1:96814793:+;chr1:96814881:+	distal	TRUE
SNX6	18.8682291196048	0.000291097177584817	0.00180262763705541	0.555555555555555	0.258064516129032	0.297491039426523	chr14:34562484:-_vs_chr14:34561409:-	0.718279569892473	chr14:34561409:-;chr14:34562403:-;chr14:34562484:-;chr14:34581566:-	distal	TRUE
SEPTIN2	21.160563973064	0.000294280205815136	0.00181711703017655	0.572368421052632	0.8046875	-0.232319078947368	chr2:241336944:+_vs_chr2:241354027:+	-0.368421052631579	chr2:241336944:+;chr2:241337788:+;chr2:241351994:+;chr2:241353736:+;chr2:241354027:+	proximal	TRUE
RBM25	30.9272739685095	0.000304656471883504	0.00187581341973986	0.584848484848485	0.54265873015873	0.0421897546897547	chr14:73103245:+_vs_chr14:73110926:+	0.225162337662338	chr14:73096973:+;chr14:73099688:+;chr14:73103245:+;chr14:73106039:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+;chr14:73112194:+;chr14:73120789:+	distal	TRUE
SLC39A6	21.0716832898573	0.000306472419634894	0.00188161841684671	0.391428571428571	0.264705882352941	0.12672268907563	chr18:36126743:-_vs_chr18:36108531:-	0.192773109243698	chr18:36108531:-;chr18:36109094:-;chr18:36109164:-;chr18:36122053:-;chr18:36126743:-	distal	FALSE
TCP1	18.7478192635687	0.0003082640649456	0.00188724164760729	0.67807351077313	0.63023679417122	0.0478367166019101	chr6:159787585:-_vs_chr6:159778498:-	0.101248727378504	chr6:159778498:-;chr6:159778952:-;chr6:159784002:-;chr6:159787585:-	distal	FALSE
RFXAP	13.0062664114072	0.000310450312427614	0.00189008723441877	0.444444444444444	0.921052631578947	-0.476608187134503	chr13:36828649:+_vs_chr13:36829104:+	-0.953216374269006	chr13:36828649:+;chr13:36829104:+	proximal	TRUE
CHRNB1	13.006069214876	0.000310483007417283	0.00189008723441877	0.1	0.818181818181818	-0.718181818181818	chr17:7457613:+_vs_chr17:7457707:+	-1.43636363636364	chr17:7457613:+;chr17:7457707:+	proximal	TRUE
RTN1	16.1333814763579	0.000313820077405098	0.0018997086273519	0.827272727272727	0.785560344827586	0.0417123824451411	chr14:59596174:-_vs_chr14:59595983:-	0.126034482758621	chr14:59595983:-;chr14:59596174:-;chr14:59596534:-	distal	FALSE
SEC62	16.1333400605616	0.000313826576026579	0.0018997086273519	0.382075471698113	0.549019607843137	-0.166944136145024	chr3:169992967:+_vs_chr3:169994158:+	-0.514058453570107	chr3:169982785:+;chr3:169992967:+;chr3:169994158:+	proximal	TRUE
H3-3A	12.9776546501557	0.000315230591677215	0.00190286253519439	0.79923273657289	0.87211093990755	-0.07287820333466	chr1:226071846:+_vs_chr1:226072002:+	-0.14575640666932	chr1:226071846:+;chr1:226072002:+	proximal	FALSE
PDHA1	18.6919545168181	0.000316567165374963	0.00190559285302526	0.343915343915344	0.492647058823529	-0.148731714908186	chrX:19359850:+_vs_chrX:19360929:+	-0.418650793650794	chrX:19359737:+;chrX:19359850:+;chrX:19360929:+;chrX:19361685:+	proximal	TRUE
DDX39B	12.9473296292246	0.000320378163257435	0.00192316139782667	0.669270833333333	0.801526717557252	-0.132255884223919	chr6:31534006:-_vs_chr6:31530248:-	-0.264511768447837	chr6:31530248:-;chr6:31534006:-	proximal	TRUE
CD2BP2	12.9259298401358	0.000324061640235593	0.00193986898529918	0.181818181818182	0.695652173913043	-0.513833992094862	chr16:30352847:-_vs_chr16:30350773:-	-1.02766798418972	chr16:30350773:-;chr16:30352847:-	proximal	TRUE
KIF5B	16.0561473319049	0.000326175927923533	0.00194711668885101	0.527777777777778	0.609090909090909	-0.0813131313131312	chr10:32033846:-_vs_chr10:32022200:-	-0.697979797979798	chr10:32022200:-;chr10:32033846:-;chr10:32037300:-	proximal	TRUE
C12orf75	12.8865892379679	0.000330944999455457	0.00197012838073621	0.882352941176471	0.1	0.782352941176471	chr12:105371253:+_vs_chr12:105371518:+	1.56470588235294	chr12:105371253:+;chr12:105371518:+	distal	TRUE
NOL11	16.010052344835	0.000333780765101921	0.00198153594709267	0.72972972972973	0.375	0.35472972972973	chr17:67744151:+_vs_chr17:67744203:+	0.924324324324324	chr17:67743813:+;chr17:67744151:+;chr17:67744203:+	distal	TRUE
LCOR	12.8558561466942	0.000336424751764614	0.00199174543970534	0.476190476190476	1	-0.523809523809524	chr10:96955518:+_vs_chr10:96955819:+	-1.04761904761905	chr10:96955518:+;chr10:96955819:+	proximal	TRUE
PHTF2	12.8363715277778	0.000339946188888109	0.00200707955357226	0.75	0	0.75	chr7:77924151:+_vs_chr7:77951635:+	1.5	chr7:77924151:+;chr7:77951635:+	distal	TRUE
GNPTG	12.8218408314743	0.000342596485020025	0.00201720061535015	0.904761904761905	0.346153846153846	0.558608058608059	chr16:1352959:+_vs_chr16:1363351:+	1.11721611721612	chr16:1352959:+;chr16:1363351:+	distal	TRUE
HMGCR	24.9754713729156	0.000345043742587077	0.00202082512143747	0.470276008492569	0.615819209039548	-0.145543200546979	chr5:75361255:+_vs_chr5:75361400:+	-0.281550253697506	chr5:75350334:+;chr5:75351314:+;chr5:75358760:+;chr5:75361255:+;chr5:75361400:+;chr5:75361729:+;chr5:75362101:+	proximal	TRUE
KATNBL1	15.9385129490393	0.000345936102602712	0.00202082512143747	0.48	0.578947368421053	-0.0989473684210526	chr15:34147858:-_vs_chr15:34146780:-	-0.964210526315789	chr15:34140674:-;chr15:34146780:-;chr15:34147858:-	proximal	TRUE
CPE	18.5048814999563	0.000346025276014119	0.00202082512143747	0.666666666666667	0.744186046511628	-0.0775193798449613	chr4:165495647:+_vs_chr4:165498177:+	-0.334525939177102	chr4:165467835:+;chr4:165495647:+;chr4:165497756:+;chr4:165498177:+	proximal	TRUE
ZEB2	22.9294542882791	0.00034821094291291	0.00202809346480357	0.454117647058824	0.462686567164179	-0.00856892010535554	chr2:144399519:-_vs_chr2:144398673:-	-0.341000877963126	chr2:144388016:-;chr2:144389585:-;chr2:144396413:-;chr2:144398673:-;chr2:144399519:-;chr2:144404972:-	proximal	TRUE
ZNF207	18.4256616250848	0.000359307308148116	0.002085448898352	0.648401826484018	0.523809523809524	0.124592302674494	chr17:32369966:+_vs_chr17:32370330:+	0.338551859099804	chr17:32358598:+;chr17:32369966:+;chr17:32370330:+;chr17:32370449:+	distal	TRUE
PDHB	12.7291820044904	0.00035999396296378	0.002085448898352	0.489583333333333	0.822222222222222	-0.332638888888889	chr3:58428048:-_vs_chr3:58427630:-	-0.665277777777778	chr3:58427630:-;chr3:58428048:-	proximal	TRUE
EIF3J	24.8232205266618	0.000368167790467949	0.00212708200659096	0.568910256410256	0.517543859649123	0.0513663967611337	chr15:44562089:+_vs_chr15:44562803:+	-0.458502024291498	chr15:44551499:+;chr15:44557578:+;chr15:44560321:+;chr15:44561631:+;chr15:44561702:+;chr15:44562089:+;chr15:44562803:+	proximal	TRUE
DHX29	20.6326568246568	0.000374438968080504	0.00215720754984307	0.594444444444444	0.294871794871795	0.29957264957265	chr5:55295405:-_vs_chr5:55272090:-	0.564102564102564	chr5:55272090:-;chr5:55283742:-;chr5:55294075:-;chr5:55295405:-;chr5:55297340:-	distal	TRUE
PAIP2	22.7586051366825	0.000375384144404247	0.00215720754984307	0.754430379746835	0.751578947368421	0.00285143237841445	chr5:139363922:+_vs_chr5:139365212:+	-0.257161892071952	chr5:139363922:+;chr5:139364584:+;chr5:139365212:+;chr5:139368970:+;chr5:139369085:+;chr5:139369717:+	proximal	TRUE
KPNB1	15.7458324322072	0.000380921890333467	0.00217809393154175	0.378378378378378	0.470588235294118	-0.0922098569157392	chr17:47682697:+_vs_chr17:47683532:+	-0.273847376788553	chr17:47680640:+;chr17:47682697:+;chr17:47683532:+	proximal	TRUE
USP34	12.6229471794085	0.000381040098464612	0.00217809393154175	0.0869565217391304	0.666666666666667	-0.579710144927536	chr2:61188916:-_vs_chr2:61187465:-	-1.15942028985507	chr2:61187465:-;chr2:61188916:-	proximal	TRUE
OLFM1	12.6166536729037	0.00038232515393538	0.00217965795431414	0.385416666666667	0	0.385416666666667	chr9:135098104:+_vs_chr9:135121168:+	0.770833333333333	chr9:135098104:+;chr9:135121168:+	distal	TRUE
PARK7	12.6063238587368	0.000384443856412608	0.00218595385374451	0.989285714285714	0.925806451612903	0.0634792626728111	chr1:7977726:+_vs_chr1:7985282:+	0.126958525345622	chr1:7977726:+;chr1:7985282:+	distal	FALSE
EVI5	12.6	0.000385746755682007	0.00218759015393349	0.777777777777778	0	0.777777777777778	chr1:92704574:-_vs_chr1:92624199:-	1.55555555555556	chr1:92624199:-;chr1:92704574:-	distal	TRUE
R3HCC1	12.5723571364088	0.000391494484549145	0.00221435856746301	1	0.853333333333333	0.146666666666667	chr8:23292464:+_vs_chr8:23296259:+	0.293333333333333	chr8:23292464:+;chr8:23296259:+	distal	TRUE
AKAP9	26.5749728215872	0.000397366382494121	0.00224168731485558	0.366459627329193	0.406162464985994	-0.0397028376568019	chr7:92000950:+_vs_chr7:92001203:+	-0.228900255754476	chr7:92000950:+;chr7:92001203:+;chr7:92001267:+;chr7:92001737:+;chr7:92038489:+;chr7:92042717:+;chr7:92084939:+;chr7:92097678:+	proximal	TRUE
IWS1	12.5357142857143	0.000399246963201983	0.00224451847068485	0.142857142857143	0.916666666666667	-0.773809523809524	chr2:127503438:-_vs_chr2:127498187:-	-1.54761904761905	chr2:127498187:-;chr2:127503438:-	proximal	TRUE
ZC3H7A	18.2001836547291	0.000399951319138274	0.00224451847068485	0.283950617283951	0.676767676767677	-0.392817059483726	chr16:11779213:-_vs_chr16:11756289:-	-0.717171717171717	chr16:11756289:-;chr16:11765109:-;chr16:11767446:-;chr16:11779213:-	proximal	TRUE
DNPEP	12.5117792662697	0.000404394301447947	0.00226355771329955	1	0.295454545454545	0.704545454545455	chr2:219382425:-_vs_chr2:219374194:-	1.40909090909091	chr2:219374194:-;chr2:219382425:-	distal	TRUE
BAIAP2-DT	12.5056505102041	0.000405723051607105	0.0022651118554749	0.733333333333333	0.142857142857143	0.59047619047619	chr17:81029684:-_vs_chr17:81029134:-	1.18095238095238	chr17:81029134:-;chr17:81029684:-	distal	TRUE
C4orf3	15.6085920428778	0.000407978524310685	0.00227181839764736	0.481818181818182	0.80952380952381	-0.327705627705628	chr4:119297455:-_vs_chr4:119297054:-	-0.791341991341991	chr4:119297054:-;chr4:119297455:-;chr4:119298488:-	proximal	TRUE
RPL17-C18orf32	20.42801591212	0.000411030042972388	0.00228291170774612	0.657514450867052	0.698529411764706	-0.041014960897654	chr18:49482066:-_vs_chr18:49481803:-	0.215912954777287	chr18:49481658:-;chr18:49481721:-;chr18:49481803:-;chr18:49482066:-;chr18:49482351:-	distal	TRUE
AMER2	12.4358158839895	0.000421178286306081	0.00233326274290387	0	0.323529411764706	-0.323529411764706	chr13:25169091:-_vs_chr13:25161684:-	-0.647058823529412	chr13:25161684:-;chr13:25169091:-	proximal	TRUE
PITPNB	12.4142611669551	0.000426067546683247	0.00235429631564717	0.361111111111111	0.827586206896552	-0.466475095785441	chr22:27853354:-_vs_chr22:27851674:-	-0.932950191570881	chr22:27851674:-;chr22:27853354:-	proximal	TRUE
PHF14	20.3294189830952	0.000429902711947682	0.00236941264513364	0.626190476190476	0.583333333333333	0.042857142857143	chr7:11037043:+_vs_chr7:11169618:+	-0.41991341991342	chr7:10982484:+;chr7:10982554:+;chr7:10982670:+;chr7:11037043:+;chr7:11169618:+	proximal	TRUE
TBC1D15	15.4631244158634	0.000438758149967726	0.00241205054382768	0.592105263157895	0.428571428571429	0.163533834586466	chr12:71923643:+_vs_chr12:71924313:+	0.699248120300752	chr12:71897941:+;chr12:71923643:+;chr12:71924313:+	distal	TRUE
SMC3	24.4001926093541	0.000440732468501029	0.00241673910844712	0.494505494505494	0.473039215686274	0.02146627881922	chr10:110583890:+_vs_chr10:110589685:+	0.260019392372334	chr10:110581995:+;chr10:110583443:+;chr10:110583890:+;chr10:110584322:+;chr10:110584380:+;chr10:110589685:+;chr10:110602069:+	distal	TRUE
PACC1	12.3336898395722	0.000444856215353171	0.00243316026417788	0.628571428571429	0.224489795918367	0.404081632653061	chr1:212365268:-_vs_chr1:212364478:-	0.808163265306122	chr1:212364478:-;chr1:212365268:-	distal	TRUE
HERC1	15.4178780284043	0.000448797392279239	0.00244850222876395	0.368421052631579	0.555555555555556	-0.187134502923977	chr15:63678087:-_vs_chr15:63621734:-	-0.95906432748538	chr15:63621734:-;chr15:63678087:-;chr15:63689595:-	proximal	TRUE
RAD23B	20.2061219163883	0.00045471481038473	0.00247452125348256	0.471491228070175	0.463235294117647	0.00825593395252833	chr9:107329889:+_vs_chr9:107330882:+	0.353973168214654	chr9:107302076:+;chr9:107329889:+;chr9:107330444:+;chr9:107330882:+;chr9:107332189:+	distal	TRUE
SCG5	15.3566011661366	0.000462760654220603	0.00251196274520252	0.766169154228856	0.666666666666667	0.099502487562189	chr15:32696851:+_vs_chr15:32697092:+	0.449004975124378	chr15:32691729:+;chr15:32696851:+;chr15:32697092:+	distal	TRUE
CCND2	24.2315271863036	0.000473440284490095	0.00256347691727677	0.453703703703704	0.470189701897019	-0.0164859981933153	chr12:4300193:+_vs_chr12:4300462:+	0.23780487804878	chr12:4276581:+;chr12:4290937:+;chr12:4300193:+;chr12:4300462:+;chr12:4301290:+;chr12:4301558:+;chr12:4305353:+	distal	TRUE
FAM120AOS	12.2032752403846	0.000477056872405079	0.00257658536349109	0.52	0	0.52	chr9:93447367:-_vs_chr9:93446500:-	1.04	chr9:93446500:-;chr9:93447367:-	distal	TRUE
C12orf65	17.7152311584562	0.000503515553260016	0.00271269004318834	0.560283687943262	0.340740740740741	0.219542947202522	chr12:123257541:+_vs_chr12:123257932:+	0.547044917257683	chr12:123257036:+;chr12:123257541:+;chr12:123257719:+;chr12:123257932:+	distal	TRUE
HAUS5	12.0606400135812	0.000514976090728226	0.00276751490154446	0.714285714285714	0	0.714285714285714	chr19:35623283:+_vs_chr19:35623610:+	1.42857142857143	chr19:35623283:+;chr19:35623610:+	distal	TRUE
SNX14	12.034188034188	0.000522335828897824	0.00280008385889256	0.846153846153846	0	0.846153846153846	chr6:85590423:-_vs_chr6:85533613:-	1.69230769230769	chr6:85533613:-;chr6:85590423:-	distal	TRUE
HDAC2	19.8916177351988	0.000524611674635497	0.00280530560506079	0.649539877300613	0.587638376383764	0.0619015009168496	chr6:113943369:-_vs_chr6:113941015:-	0.138727276843321	chr6:113940717:-;chr6:113941015:-;chr6:113943369:-;chr6:113945368:-;chr6:113958739:-	distal	FALSE
PLCG1	11.9727876676987	0.000539831205027013	0.00287318293043444	0.842105263157895	0.1	0.742105263157895	chr20:41175404:+_vs_chr20:41175719:+	1.48421052631579	chr20:41175404:+;chr20:41175719:+	distal	TRUE
HMGB3	15.0479875283447	0.000539971734025962	0.00287318293043444	0.873626373626374	0.663461538461539	0.210164835164835	chrX:150987919:+_vs_chrX:150988769:+	0.42032967032967	chrX:150987919:+;chrX:150988332:+;chrX:150988769:+	distal	TRUE
CLASP2	19.8076398763495	0.000545009813364128	0.00289284765467906	0.370689655172414	0.581730769230769	-0.211041114058355	chr3:33627041:-_vs_chr3:33496991:-	-0.39920424403183	chr3:33496991:-;chr3:33516055:-;chr3:33517091:-;chr3:33602443:-;chr3:33627041:-	proximal	TRUE
ANKHD1	17.4891060575271	0.000560529860100419	0.00296791608972089	0.413333333333333	0.513513513513513	-0.10018018018018	chr5:140526189:+_vs_chr5:140539849:+	0.658378378378378	chr5:140440206:+;chr5:140496774:+;chr5:140526189:+;chr5:140539849:+	distal	TRUE
LRRC49	14.9555471380471	0.000565515095310423	0.00298005869504621	0.755555555555556	0.1875	0.568055555555556	chr15:70980183:+_vs_chr15:71037325:+	1.13611111111111	chr15:70980183:+;chr15:71037244:+;chr15:71037325:+	distal	TRUE
