gene_id	chisq	pvalue	adj_pvalue	ExN2	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NARF	12.8521658135046	0.000337088866879271	0.00205624208796355	0.164179104477612	0	-0.164179104477612	chr17:82488259:+_vs_chr17:82490537:+	-0.328358208955224	chr17:82488259:+;chr17:82490537:+	proximal	TRUE
MRFAP1L1	18.4891694157045	0.000348620158895683	0.00211995810020054	0.649305555555556	0.824074074074074	0.174768518518518	chr4:6708187:-_vs_chr4:6707701:-	0.517361111111111	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-;chr4:6708437:-	distal	TRUE
POLR3E	12.7779514603044	0.000350728802113586	0.00212615721032832	0.235294117647059	1	0.764705882352941	chr16:22334025:+_vs_chr16:22334441:+	1.52941176470588	chr16:22334025:+;chr16:22334441:+	distal	TRUE
ZNF302	15.8516624040921	0.000361289420483263	0.00217638858513735	0.743243243243243	0.648648648648649	-0.0945945945945946	chr19:34684527:+_vs_chr19:34685156:+	-0.540540540540541	chr19:34684527:+;chr19:34685156:+;chr19:34686322:+	proximal	TRUE
CDK8	12.7169318181818	0.000362359779800019	0.00217638858513735	1	0.454545454545455	-0.545454545454545	chr13:26382868:+_vs_chr13:26405238:+	-1.09090909090909	chr13:26382868:+;chr13:26405238:+	proximal	TRUE
NUP54	12.7169318181818	0.000362359779800019	0.00217638858513735	1	0.454545454545455	-0.545454545454545	chr4:76114868:-_vs_chr4:76114664:-	-1.09090909090909	chr4:76114664:-;chr4:76114868:-	proximal	TRUE
ATAD2B	12.7021208762395	0.000365241094197607	0.00218696507936727	0.631578947368421	0	-0.631578947368421	chr2:23880669:-_vs_chr2:23762319:-	-1.26315789473684	chr2:23762319:-;chr2:23880669:-	proximal	TRUE
ACBD6	15.8015217416894	0.000370461559797324	0.00221144025909595	0.390243902439024	0.6875	0.297256097560976	chr1:180430181:-_vs_chr1:180288230:-	0.594512195121951	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	distal	TRUE
PRPF6	15.6659753391596	0.000396439279608104	0.00235213466779067	0.737704918032787	0.5	-0.237704918032787	chr20:63984997:+_vs_chr20:64033097:+	-0.475409836065574	chr20:63984997:+;chr20:63993437:+;chr20:64033097:+	proximal	TRUE
MAP2	38.765388058042	0.000396440730380701	0.00235213466779067	0.511761331038439	0.5246138996139	0.0128525685754601	chr2:209733900:+_vs_chr2:209734112:+	0.135650710951916	chr2:209580099:+;chr2:209679812:+;chr2:209681172:+;chr2:209692830:+;chr2:209692958:+;chr2:209693437:+;chr2:209693544:+;chr2:209693923:+;chr2:209696647:+;chr2:209725730:+;chr2:209729898:+;chr2:209730502:+;chr2:209730895:+;chr2:209733900:+;chr2:209734112:+	distal	FALSE
DIDO1	12.5417335598367	0.00039796292363674	0.00235401099072399	0.833333333333333	0.193548387096774	-0.639784946236559	chr20:62907196:-_vs_chr20:62905006:-	-1.27956989247312	chr20:62905006:-;chr20:62907196:-	proximal	TRUE
ING5	12.4943438914027	0.000408185962140807	0.00240718730543461	0.722222222222222	0	-0.722222222222222	chr2:241712056:+_vs_chr2:241724034:+	-1.44444444444444	chr2:241712056:+;chr2:241724034:+	proximal	TRUE
SEPTIN7	18.1476423027982	0.000410060862678998	0.00241096025285965	0.452941176470588	0.371428571428571	-0.0815126050420168	chr7:35882569:+_vs_chr7:35903104:+	-0.274789915966387	chr7:35882569:+;chr7:35898297:+;chr7:35903104:+;chr7:35905307:+	proximal	TRUE
NELFCD	12.3940343965773	0.000430707662945554	0.0025247488230322	0.934426229508197	0.644444444444444	-0.289981785063752	chr20:58990424:+_vs_chr20:58995110:+	-0.579963570127505	chr20:58990424:+;chr20:58995110:+	proximal	TRUE
HDGFL3	15.4915590863952	0.000432564312511861	0.00252722421151461	0.415094339622642	0.333333333333333	-0.0817610062893082	chr15:83157451:-_vs_chr15:83151289:-	-0.70440251572327	chr15:83151226:-;chr15:83151289:-;chr15:83157451:-	proximal	TRUE
KAT6A	12.3810235816815	0.000433719319086781	0.00252722421151461	0	0.6875	0.6875	chr8:41941390:-_vs_chr8:41934771:-	1.375	chr8:41934771:-;chr8:41941390:-	distal	TRUE
SCG5	12.3260115259865	0.000446689813917553	0.00259048378526784	0.371428571428571	0.605633802816901	0.23420523138833	chr15:32696851:+_vs_chr15:32697092:+	0.46841046277666	chr15:32696851:+;chr15:32697092:+	distal	TRUE
DKC1	15.4248749353114	0.000447230038747572	0.00259048378526784	0.516129032258065	0.636363636363636	0.120234604105572	chrX:154776843:+_vs_chrX:154776915:+	1.01759530791789	chrX:154776843:+;chrX:154776915:+;chrX:154777684:+	distal	TRUE
NIPBL	15.3770046971196	0.000458063678009276	0.00264538550140268	0.198795180722892	0.298701298701299	0.0999061179784071	chr5:36984698:+_vs_chr5:36985201:+	0.356908152088875	chr5:36975878:+;chr5:36984698:+;chr5:36985201:+	distal	TRUE
CSTF3	12.2571132357349	0.000463487965776664	0.00266881566134528	0	0.451612903225806	0.451612903225806	chr11:33141431:-_vs_chr11:33139347:-	0.903225806451613	chr11:33139347:-;chr11:33141431:-	distal	TRUE
RDH11	15.3454545454545	0.000465346963417475	0.00267163903703209	0.739130434782609	0.478260869565217	-0.260869565217391	chr14:67676860:-_vs_chr14:67676792:-	-0.782608695652174	chr14:67676792:-;chr14:67676860:-;chr14:67677318:-	proximal	TRUE
ZMYM2	12.2243386243386	0.00047170111885805	0.00270017766572116	0	0.7	0.7	chr13:20003135:+_vs_chr13:20022603:+	1.4	chr13:20003135:+;chr13:20022603:+	distal	TRUE
POGK	12.2032752403846	0.000477056872405079	0.00272285092086174	0	0.625	0.625	chr1:166851472:+_vs_chr1:166852891:+	1.25	chr1:166851472:+;chr1:166852891:+	distal	TRUE
CALD1	15.2814401338766	0.000480482348011043	0.00273440683182961	0.551282051282051	0.451612903225806	-0.0996691480562449	chr7:134933324:+_vs_chr7:134968784:+	-0.723738626964433	chr7:134933244:+;chr7:134933324:+;chr7:134968784:+	proximal	TRUE
NAGK	12.1670874531878	0.000486401986358872	0.00276004848073407	0.862745098039216	1	0.137254901960784	chr2:71074765:+_vs_chr2:71078620:+	0.274509803921569	chr2:71074765:+;chr2:71078620:+	distal	TRUE
CHKA	15.1950177309199	0.000501699679420895	0.00283860224414373	0.506578947368421	0.810344827586207	0.303765880217786	chr11:68070240:-_vs_chr11:68052859:-	0.607531760435572	chr11:68052859:-;chr11:68064544:-;chr11:68070240:-	distal	TRUE
DR1	15.1449350649351	0.000514421529414249	0.00290217001565496	0.6	0.517857142857143	-0.0821428571428572	chr1:93360935:+_vs_chr1:93362592:+	-0.992857142857143	chr1:93353995:+;chr1:93360935:+;chr1:93362592:+	proximal	TRUE
CALM2	15.1364829383323	0.000516600107523275	0.00290606169995802	0.446180555555556	0.394518272425249	-0.0516622831303064	chr2:47162342:-_vs_chr2:47160169:-	-0.145758351790329	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	proximal	FALSE
FAM8A1	11.9727876676987	0.000539831205027013	0.00302801871325497	0.1	0.842105263157895	0.742105263157895	chr6:17608520:+_vs_chr6:17610089:+	1.48421052631579	chr6:17608520:+;chr6:17610089:+	distal	TRUE
EIF4E	15.0074147305981	0.000551037680603628	0.00308202164051084	0.254901960784314	0.5	0.245098039215686	chr4:98879862:-_vs_chr4:98879272:-	0.644257703081232	chr4:98879272:-;chr4:98879862:-;chr4:98880061:-	distal	TRUE
ITM2B	17.4891907266117	0.000560507354067909	0.00312602958611588	0.576158940397351	0.533333333333333	-0.0428256070640176	chr13:48261870:+_vs_chr13:48262091:+	-0.246467991169978	chr13:48256283:+;chr13:48261388:+;chr13:48261870:+;chr13:48262091:+	proximal	TRUE
KMT2C	14.9616031027796	0.000563805315471962	0.00312755898349668	0.308823529411765	0.785714285714286	0.476890756302521	chr7:152248248:-_vs_chr7:152158924:-	0.953781512605042	chr7:152158924:-;chr7:152177046:-;chr7:152248248:-	distal	TRUE
CACYBP	19.7322636554622	0.000563986046204319	0.00312755898349668	0.520833333333333	0.4375	-0.0833333333333334	chr1:175008704:+_vs_chr1:175009984:+	-0.433333333333333	chr1:175008704:+;chr1:175009984:+;chr1:175010264:+;chr1:175010368:+;chr1:175010801:+	proximal	TRUE
HMG20A	14.9146480391667	0.000577198679068479	0.00319176153411238	0.573170731707317	0.545454545454545	-0.0277161862527717	chr15:77479595:+_vs_chr15:77485603:+	-0.988913525498891	chr15:77477180:+;chr15:77479595:+;chr15:77485603:+	proximal	TRUE
HNRNPF	14.9032168458325	0.00058050715987894	0.00320098863300478	0.125748502994012	0.0186915887850467	-0.107056914208965	chr10:43386022:-_vs_chr10:43385854:-	-0.258660249594269	chr10:43385622:-;chr10:43385854:-;chr10:43386022:-	proximal	TRUE
ZNF207	17.4092570544385	0.000582159580517726	0.00320105774977634	0.523809523809524	0.673758865248227	0.149949341438703	chr17:32369966:+_vs_chr17:32370330:+	0.29483282674772	chr17:32358598:+;chr17:32369966:+;chr17:32370330:+;chr17:32370449:+	distal	TRUE
ZFYVE9	14.8771121351767	0.00058813381019984	0.00322482358851148	0.571428571428571	0.32258064516129	-0.248847926267281	chr1:52238664:+_vs_chr1:52238939:+	-0.866359447004608	chr1:52238664:+;chr1:52238939:+;chr1:52239261:+	proximal	TRUE
ATP6V1H	11.7963595433074	0.00059346656547034	0.0032449488397706	0.621621621621622	0.235294117647059	-0.386327503974563	chr8:53715670:-_vs_chr8:53715555:-	-0.772655007949125	chr8:53715555:-;chr8:53715670:-	proximal	TRUE
NELL2	14.8459505628697	0.000597369157480706	0.00325716367430821	0.842696629213483	0.707831325301205	-0.134865303912278	chr12:44508428:-_vs_chr12:44508281:-	-0.30655205090023	chr12:44508281:-;chr12:44508428:-;chr12:44508873:-	proximal	TRUE
RRN3	14.8296661490683	0.000602252916062493	0.00327464538204453	0.75	0.528571428571429	-0.221428571428571	chr16:15061018:-_vs_chr16:15060022:-	-0.680745341614907	chr16:15060022:-;chr16:15061018:-;chr16:21810427:-	proximal	TRUE
BDP1	14.8038277511962	0.000610084018156863	0.00329932290342174	0.210526315789474	0.545454545454545	0.334928229665072	chr5:71458834:+_vs_chr5:71461877:+	0.880382775119617	chr5:71458834:+;chr5:71461877:+;chr5:71489580:+	distal	TRUE
CTTNBP2	14.8035396419672	0.000610171909905353	0.00329932290342174	0.163551401869159	0.0958904109589041	-0.0676609909102548	chr7:117792582:-_vs_chr7:117792055:-	-0.377032390218922	chr7:117735361:-;chr7:117792055:-;chr7:117792582:-	proximal	TRUE
EIF3H	14.7747903461994	0.000619006259471063	0.00333221951437593	0.886666666666667	0.881395348837209	-0.00527131782945733	chr8:116644985:-_vs_chr8:116644832:-	-0.167596899224806	chr8:116644832:-;chr8:116644985:-;chr8:116657233:-	proximal	FALSE
CALR	11.711567982103	0.000621127604375481	0.00333221951437593	0.903225806451613	0.64367816091954	-0.259547645532073	chr19:12943762:+_vs_chr19:12944473:+	-0.519095291064145	chr19:12943762:+;chr19:12944473:+	proximal	TRUE
MORF4L1	17.256826777874	0.000625779925682438	0.00333221951437593	0.705967976710335	0.712280701754386	0.00631272504405123	chr15:78897216:+_vs_chr15:78897733:+	0.278449398605685	chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	distal	TRUE
GNG4	14.7513987348777	0.000626288539437431	0.00333221951437593	0.837209302325581	0.553571428571429	-0.283637873754153	chr1:235551606:-_vs_chr1:235550832:-	-0.696013289036545	chr1:235550832:-;chr1:235551606:-;chr1:235551848:-	proximal	TRUE
TBL3	11.6950655624569	0.000626660617939953	0.00333221951437593	0.785714285714286	0.3	-0.485714285714286	chr16:1978684:+_vs_chr16:1978750:+	-0.971428571428571	chr16:1978684:+;chr16:1978750:+	proximal	TRUE
PFDN2	11.6870301598619	0.000629372760720183	0.00333221951437593	0.83695652173913	0.981651376146789	0.144694854407659	chr1:161100786:-_vs_chr1:161100561:-	0.289389708815317	chr1:161100561:-;chr1:161100786:-	distal	TRUE
ABHD11	11.6863045463283	0.000629618255651609	0.00333221951437593	0.705882352941177	0	-0.705882352941177	chr7:73736239:-_vs_chr7:73736094:-	-1.41176470588235	chr7:73736094:-;chr7:73736239:-	proximal	TRUE
USP33	17.2344828400969	0.000632441321690428	0.00333221951437593	0.54320987654321	0.442424242424242	-0.100785634118967	chr1:77722738:-_vs_chr1:77695987:-	-0.605387205387205	chr1:77695987:-;chr1:77711770:-;chr1:77722738:-;chr1:77739275:-	proximal	TRUE
GLRB	11.6762730733319	0.000633022104768743	0.00333221951437593	1	0.428571428571429	-0.571428571428571	chr4:157144857:+_vs_chr4:157171289:+	-1.14285714285714	chr4:157144857:+;chr4:157171289:+	proximal	TRUE
NCOR1	19.4766907959645	0.000633326557291737	0.00333221951437593	0.255208333333333	0.365625	0.110416666666667	chr17:16146446:-_vs_chr17:16126177:-	0.2625	chr17:16126082:-;chr17:16126177:-;chr17:16137369:-;chr17:16146446:-;chr17:16149453:-	distal	TRUE
C1GALT1	11.6364111270733	0.000646732610555754	0.00339360767689471	0	0.52	0.52	chr7:7244121:+_vs_chr7:7244350:+	1.04	chr7:7244121:+;chr7:7244350:+	distal	TRUE
TPM4	14.6735293873468	0.000651153798740203	0.00340555545055467	0.594827586206897	0.454545454545455	-0.140282131661442	chr19:16102357:+_vs_chr19:16103005:+	-0.535266457680251	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	proximal	TRUE
STMN1	23.4733398194916	0.000652498841448486	0.00340555545055467	0.331783369803063	0.317681895093063	-0.0141014747100009	chr1:25901556:-_vs_chr1:25900561:-	-0.0515272856524009	chr1:25884179:-;chr1:25900120:-;chr1:25900262:-;chr1:25900521:-;chr1:25900561:-;chr1:25901046:-;chr1:25901556:-	proximal	FALSE
DNER	14.609991145707	0.000672172487295895	0.0034988818538709	0.523809523809524	0.695266272189349	0.171456748379825	chr2:229358470:-_vs_chr2:229357632:-	0.34291349675965	chr2:229357632:-;chr2:229358366:-;chr2:229358470:-	distal	TRUE
NUDCD1	14.5993715564738	0.00067575107753208	0.00350815453016654	0.5125	0.757575757575758	0.245075757575758	chr8:109271107:-_vs_chr8:109242675:-	0.657575757575758	chr8:109242675:-;chr8:109271107:-;chr8:109293333:-	distal	TRUE
RAF1	11.5280061016638	0.000685555037006206	0.00354961122609049	0.262295081967213	0.592592592592593	0.330297510625379	chr3:12600154:-_vs_chr3:12583601:-	0.660595021250759	chr3:12583601:-;chr3:12600154:-	distal	TRUE
PJA1	11.5180527383367	0.00068923550527657	0.00355922673624303	0.988505747126437	0.827160493827161	-0.161345253299276	chrX:69161103:-_vs_chrX:69160861:-	-0.322690506598553	chrX:69160861:-;chrX:69161103:-	proximal	TRUE
INPP5F	17.0439283463858	0.000692191324170738	0.00356505927382924	0.657142857142857	0.492753623188406	-0.164389233954451	chr10:119797494:+_vs_chr10:119827821:+	-0.691925465838509	chr10:119791645:+;chr10:119797494:+;chr10:119827821:+;chr10:119829151:+	proximal	TRUE
ANKMY2	14.5344457481494	0.000698047871268291	0.00358576169662027	0.697674418604651	0.46969696969697	-0.227977448907682	chr7:16602455:-_vs_chr7:16602397:-	-0.62861169837914	chr7:16599779:-;chr7:16602397:-;chr7:16602455:-	proximal	TRUE
MTCH2	11.4740728021978	0.000705738480810449	0.00361575200667191	0.708333333333333	0.192307692307692	-0.516025641025641	chr11:47618481:-_vs_chr11:47618136:-	-1.03205128205128	chr11:47618136:-;chr11:47618481:-	proximal	TRUE
CAMK1	11.4475501253133	0.000715883198319878	0.00365812566261885	0.263157894736842	1	0.736842105263158	chr3:9758800:-_vs_chr3:9757347:-	1.47368421052632	chr3:9757347:-;chr3:9758800:-	distal	TRUE
MRPL38	11.4329020208975	0.000721549005944524	0.00367319689736534	0.745098039215686	1	0.254901960784314	chr17:75901552:-_vs_chr17:75898644:-	0.509803921568627	chr17:75898644:-;chr17:75901552:-	distal	TRUE
CENPV	16.9531506248793	0.000722596110957116	0.00367319689736534	0.908704883227176	0.863799283154122	-0.0449056000730544	chr17:16348324:-_vs_chr17:16348150:-	-0.134168892541607	chr17:16342537:-;chr17:16347508:-;chr17:16348150:-;chr17:16348324:-	proximal	FALSE
GOLGA2	14.4515775034294	0.00072757843396867	0.00368891715092687	0.16	0.537037037037037	0.377037037037037	chr9:128266287:-_vs_chr9:128256473:-	0.754074074074074	chr9:128256473:-;chr9:128256806:-;chr9:128266287:-	distal	TRUE
PNN	21.2307528483629	0.000732637966500734	0.00370494640054257	0.618867924528302	0.473015873015873	-0.145852051512429	chr14:39180577:+_vs_chr14:39181417:+	-0.410901467505241	chr14:39179135:+;chr14:39179354:+;chr14:39180577:+;chr14:39180786:+;chr14:39181101:+;chr14:39181417:+	proximal	TRUE
PPP1R12A	19.1290071096507	0.000741375069199366	0.00373944220950171	0.572222222222222	0.48876404494382	-0.0834581772784019	chr12:79820856:-_vs_chr12:79809864:-	-0.313857677902622	chr12:79797300:-;chr12:79808486:-;chr12:79809796:-;chr12:79809864:-;chr12:79820856:-	proximal	TRUE
ZC3H7A	16.8437764860885	0.000760996984775775	0.00382852091309874	0.676767676767677	0.407407407407407	-0.269360269360269	chr16:11767446:-_vs_chr16:11756289:-	-0.65050505050505	chr16:11756289:-;chr16:11765109:-;chr16:11767446:-;chr16:11779213:-	proximal	TRUE
SNAP25	14.3479016184561	0.000766289280120253	0.00383943710181829	0.951923076923077	0.75	-0.201923076923077	chr20:10307285:+_vs_chr20:10307418:+	-0.434704830053667	chr20:10285786:+;chr20:10307285:+;chr20:10307418:+	proximal	TRUE
VCAN	16.8268986900394	0.000767100650465745	0.00383943710181829	0.228855721393035	0.245742092457421	0.0168863710643861	chr5:83537169:+_vs_chr5:83538176:+	-0.364636670661292	chr5:83537169:+;chr5:83538176:+;chr5:83539490:+;chr5:83580635:+	proximal	TRUE
LHX2	11.2908056779881	0.000778918720945801	0.00388861724625627	0.866666666666667	0.413793103448276	-0.452873563218391	chr9:124033190:+_vs_chr9:124033301:+	-0.905747126436782	chr9:124033190:+;chr9:124033301:+	proximal	TRUE
SRP9	11.2794421272283	0.000783701035502463	0.00390163952608347	1	0.946938775510204	-0.0530612244897959	chr1:225787546:+_vs_chr1:225790462:+	-0.106122448979592	chr1:225787546:+;chr1:225790462:+	proximal	FALSE
DAAM1	19.0011800531575	0.000785524761142829	0.00390163952608347	0.634057971014493	0.467105263157895	-0.166952707856598	chr14:59291305:+_vs_chr14:59326966:+	-0.467200610221205	chr14:59291305:+;chr14:59320541:+;chr14:59326966:+;chr14:59330596:+;chr14:59367541:+	proximal	TRUE
MAP4	18.9667033336313	0.000797871322499703	0.00395290563837416	0.471311475409836	0.297297297297297	-0.174014178112539	chr3:47916689:-_vs_chr3:47851768:-	-0.373504652193177	chr3:47851768:-;chr3:47877418:-;chr3:47916622:-;chr3:47916689:-;chr3:47973079:-	proximal	TRUE
TSTD2	16.7149264528575	0.000808844368507068	0.00399712457550834	0.540229885057471	0.617283950617284	0.0770540655598126	chr9:97600911:-_vs_chr9:97600083:-	-0.633461047254151	chr9:97600083:-;chr9:97600911:-;chr9:97625932:-;chr9:97627399:-	proximal	TRUE
HNRNPDL	24.7895708570397	0.000826796728472465	0.00407552326762185	0.703007518796992	0.655384615384615	-0.0476229034123771	chr4:82427245:-_vs_chr4:82423207:-	-0.141781376518219	chr4:82423207:-;chr4:82424031:-;chr4:82424628:-;chr4:82426040:-;chr4:82427245:-;chr4:82427462:-;chr4:82428021:-;chr4:82428111:-	proximal	FALSE
CLK3	11.13965386664	0.00084501657801099	0.00415484221732356	0.259259259259259	0.710526315789474	0.451267056530214	chr15:74630118:+_vs_chr15:74630201:+	0.902534113060429	chr15:74630118:+;chr15:74630201:+	distal	TRUE
PTPN1	14.1399673469388	0.000850246990636921	0.00417005559226952	0.48	0.267857142857143	-0.212142857142857	chr20:50574555:+_vs_chr20:50582568:+	-0.424285714285714	chr20:50574555:+;chr20:50579888:+;chr20:50582568:+	proximal	TRUE
LMAN2	11.1058376839108	0.000860564104803258	0.00420519400035272	0.953488372093023	0.628571428571429	-0.324916943521595	chr5:177331954:-_vs_chr5:177331562:-	-0.649833887043189	chr5:177331562:-;chr5:177331954:-	proximal	TRUE
ILF3	18.7964282909406	0.000861720082039492	0.00420519400035272	0.673507462686567	0.581967213114754	-0.0915402495718131	chr19:10681104:+_vs_chr19:10689844:+	-0.325789087350135	chr19:10670606:+;chr19:10677234:+;chr19:10681104:+;chr19:10683493:+;chr19:10689844:+	proximal	TRUE
NAT16	11.0952780842683	0.000865478048833957	0.0042130003773663	0.0909090909090909	0.586206896551724	0.495297805642633	chr7:101173891:-_vs_chr7:101173721:-	0.990595611285266	chr7:101173721:-;chr7:101173891:-	distal	TRUE
LINC00461	16.5546435613389	0.000872554717742905	0.00423688260953769	0.105820105820106	0.219298245614035	0.113478139793929	chr5:88667135:-_vs_chr5:88667044:-	0.358061821219716	chr5:88664445:-;chr5:88666799:-;chr5:88667044:-;chr5:88667135:-	distal	TRUE
MPDZ	11.074181547619	0.000875380497595992	0.00424005640522922	1	0.25	-0.75	chr9:13196181:-_vs_chr9:13106561:-	-1.5	chr9:13106561:-;chr9:13196181:-	proximal	TRUE
SYNE2	22.7637438342018	0.000879593528025864	0.00424991724432299	0.496598639455782	0.503030303030303	0.0064316635745208	chr14:63954891:+_vs_chr14:64051620:+	-0.367717996289425	chr14:63954891:+;chr14:63986481:+;chr14:63995157:+;chr14:64000658:+;chr14:64051620:+;chr14:64093392:+;chr14:64163431:+	proximal	TRUE
CTCF	14.0478276326027	0.000890334060932784	0.00429119033812542	0.490196078431373	0.381818181818182	-0.108377896613191	chr16:67611612:+_vs_chr16:67629498:+	-0.485918003565062	chr16:67611458:+;chr16:67611612:+;chr16:67629498:+	proximal	TRUE
CEP57L1	11.0286965114993	0.000897122071645263	0.00431325685677723	0.117647058823529	0.75	0.632352941176471	chr6:109155256:+_vs_chr6:109160666:+	1.26470588235294	chr6:109155256:+;chr6:109160666:+	distal	TRUE
UBE2K	11.0139758253729	0.000904274762186381	0.00433123653533745	0.518518518518518	1	0.481481481481482	chr4:39748057:+_vs_chr4:39778633:+	0.962962962962963	chr4:39748057:+;chr4:39778633:+	distal	TRUE
THOC2	14.0144895926483	0.000905299439763156	0.00433123653533745	0.112068965517241	0.206349206349206	0.094280240831965	chrX:123668180:-_vs_chrX:123626588:-	0.449370552818829	chrX:123611481:-;chrX:123626588:-;chrX:123668180:-	distal	TRUE
ZZZ3	10.9947115384615	0.000913722331510913	0.00434678359669557	0.214285714285714	0.923076923076923	0.708791208791209	chr1:77582036:-_vs_chr1:77564505:-	1.41758241758242	chr1:77564505:-;chr1:77582036:-	distal	TRUE
CCNG2	10.9935637325563	0.000914288376941394	0.00434678359669557	1	0.835820895522388	-0.164179104477612	chr4:77160888:+_vs_chr4:77167194:+	-0.328358208955224	chr4:77160888:+;chr4:77167194:+	proximal	TRUE
ZNF83	10.9916568704284	0.00091522953803375	0.00434678359669557	0.666666666666667	0.166666666666667	-0.5	chr19:52618088:-_vs_chr19:52612377:-	-1	chr19:52612377:-;chr19:52618088:-	proximal	TRUE
SYF2	13.9841897233202	0.000919119086173745	0.00435466130148337	0.833333333333333	0.58974358974359	-0.243589743589744	chr1:25223110:-_vs_chr1:25222679:-	-0.743589743589744	chr1:25222679:-;chr1:25223110:-;chr1:25223335:-	proximal	TRUE
ERGIC3	10.9747638179129	0.000923610257098232	0.00436534436284685	0.86734693877551	1	0.13265306122449	chr20:35543916:+_vs_chr20:35557634:+	0.26530612244898	chr20:35543916:+;chr20:35557634:+	distal	TRUE
SRSF7	10.9695362310344	0.00092621937377408	0.00436710197489615	0.0838709677419355	0.235294117647059	0.151423149905123	chr2:38744895:-_vs_chr2:38743602:-	0.302846299810247	chr2:38743602:-;chr2:38744895:-	distal	TRUE
TMEM30A	13.962703962704	0.000929046300468511	0.00436987561087839	0.397435897435897	0.807692307692308	0.41025641025641	chr6:75253773:-_vs_chr6:75252924:-	0.82051282051282	chr6:75252924:-;chr6:75253626:-;chr6:75253773:-	distal	TRUE
CMPK1	13.9533738001129	0.000933390502135904	0.00437616178472139	0.704545454545455	0.45	-0.254545454545455	chr1:47375249:+_vs_chr1:47378839:+	-0.509090909090909	chr1:47375249:+;chr1:47377763:+;chr1:47378839:+	proximal	TRUE
ANK2	16.4087519623234	0.000934866528805749	0.00437616178472139	0.833333333333333	0.401360544217687	-0.431972789115646	chr4:113070213:+_vs_chr4:113353763:+	-0.974489795918367	chr4:113070213:+;chr4:113336669:+;chr4:113341882:+;chr4:113353763:+	proximal	TRUE
MAX	10.9439443638858	0.000939100356767036	0.00438546386700778	0.606060606060606	1	0.393939393939394	chr14:65077293:-_vs_chr14:65075141:-	0.787878787878788	chr14:65075141:-;chr14:65077293:-	distal	TRUE
SENP7	16.3801122987099	0.000947608121194891	0.00441043380508765	0.479674796747967	0.241666666666667	-0.238008130081301	chr3:101366661:-_vs_chr3:101337545:-	-0.444512195121951	chr3:101337545:-;chr3:101361715:-;chr3:101366661:-;chr3:101372060:-	proximal	TRUE
RAI14	10.9245816663062	0.000948966290029104	0.00441043380508765	0.176470588235294	0.8125	0.636029411764706	chr5:34823492:+_vs_chr5:34824490:+	1.27205882352941	chr5:34823492:+;chr5:34824490:+	distal	TRUE
HMCES	13.9122094508301	0.000952800776063645	0.00441195746401453	0.32	0.518518518518518	0.198518518518518	chr3:129305258:+_vs_chr3:129305293:+	0.562962962962963	chr3:129305258:+;chr3:129305293:+;chr3:129306181:+	distal	TRUE
KAT6B	13.9100825431005	0.000953814574699862	0.00441195746401453	0.645833333333333	0.463414634146341	-0.182418699186992	chr10:74972543:+_vs_chr10:75028994:+	-0.821138211382114	chr10:74960038:+;chr10:74972543:+;chr10:75028994:+	proximal	TRUE
ZNF350	10.876716155811	0.000973807530405954	0.00449378794173149	0.478260869565217	1	0.521739130434783	chr19:51964813:-_vs_chr19:51964340:-	1.04347826086957	chr19:51964340:-;chr19:51964813:-	distal	TRUE
MN1	10.8587344028521	0.000983308719819961	0.00452693071011454	1	0.294117647058824	-0.705882352941176	chr22:27748522:-_vs_chr22:27748277:-	-1.41176470588235	chr22:27748277:-;chr22:27748522:-	proximal	TRUE
CWC15	20.5392209845709	0.000989553593163937	0.00454496144436707	0.581132075471698	0.46027397260274	-0.120858102868958	chr11:94963450:-_vs_chr11:94963115:-	-0.35823210131817	chr11:94963042:-;chr11:94963115:-;chr11:94963345:-;chr11:94963450:-;chr11:94969990:-;chr11:94971395:-	proximal	TRUE
SET	13.7914026465028	0.00101212689743917	0.00462845056091227	0.6125	0.260869565217391	-0.351630434782609	chr9:128691894:+_vs_chr9:128694964:+	-0.708695652173913	chr9:128691894:+;chr9:128694964:+;chr9:128695533:+	proximal	TRUE
ACTR3	20.4864153775799	0.00101247356019956	0.00462845056091227	0.500990099009901	0.529064039408867	0.028073940398966	chr2:113942221:+_vs_chr2:113957688:+	-0.262254304248159	chr2:113942221:+;chr2:113957688:+;chr2:113957876:+;chr2:113958184:+;chr2:113958257:+;chr2:113958561:+	proximal	TRUE
VTA1	16.233041958042	0.00101580646273449	0.00463283695153674	0.638888888888889	0.545454545454545	-0.0934343434343435	chr6:142219603:+_vs_chr6:142219869:+	-0.383333333333333	chr6:142219074:+;chr6:142219603:+;chr6:142219869:+;chr6:142220777:+	proximal	TRUE
FTSJ1	10.7550214704401	0.00103996760748653	0.00473197382240955	1	0.674418604651163	-0.325581395348837	chrX:48482954:+_vs_chrX:48486299:+	-0.651162790697674	chrX:48482954:+;chrX:48486299:+	proximal	TRUE
NSUN5P2	10.7475186104218	0.00104419233504031	0.00474014753022949	0.806451612903226	0.230769230769231	-0.575682382133995	chr7:72953971:-_vs_chr7:72948298:-	-1.15136476426799	chr7:72948298:-;chr7:72953971:-	proximal	TRUE
