gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
RPL13A	0.00419508045859196	chr19:49491841:+,chr19:49492308:+	308,51	1197,117	0.83,0.137	0.872,0.085	0.137	0.085	0.052	distal	0.0192103989292839	FALSE
PAK2	0.00425638513681985	chr3:196782826:+,chr3:196810631:+,chr3:196829347:+	9,6,0	14,28,21	0.375,0.25,0	0.175,0.35,0.262	0.125	0.437	-0.312	proximal	0.0194318859437794	TRUE
BRWD1	0.00428117352893971	chr21:39236611:-,chr21:39250818:-,chr21:39296437:-,chr21:39298077:-	2,1,11,0	31,30,32,14	0.08,0.04,0.44,0	0.223,0.216,0.23,0.101	0.253333333333333	0.443666666666667	-0.190333333333333	proximal	0.0194858261832347	TRUE
DDX5	0.00429500753395904	chr17:64498254:-,chr17:64499620:-,chr17:64502479:-	20,177,31	27,436,128	0.087,0.766,0.134	0.045,0.729,0.214	0.47	0.4095	0.0605	distal	0.0194897320725271	FALSE
DCX	0.00442640265209377	chrX:111293779:-,chrX:111300611:-,chrX:111300728:-	0,4,0	21,13,22	0,0.8,0	0.276,0.171,0.289	0.4	0.3615	0.0385	distal	0.0200254722392917	FALSE
SUPT16H	0.0044984171322585	chr14:21352683:-,chr14:21363135:-,chr14:21370437:-	0,0,8	12,14,15	0,0,0.471	0.158,0.184,0.197	0	0.25	-0.25	proximal	0.0202901577557125	TRUE
CTCF	0.00456550130919385	chr16:67611458:+,chr16:67611612:+,chr16:67629498:+	2,6,6	49,23,12	0.083,0.25,0.25	0.538,0.253,0.132	0.375	0.2585	0.1165	distal	0.020531086725776	TRUE
UQCRFS1	0.00472618926575739	chr19:29207270:-,chr19:29207349:-,chr19:29207388:-	7,0,16	52,16,36	0.304,0,0.696	0.468,0.144,0.324	0.304	0.54	-0.236	proximal	0.0211902575437839	TRUE
RPL7L1	0.0047829100905315	chr6:42886844:+,chr6:42887290:+,chr6:42887433:+,chr6:42887595:+,chr6:42889889:+	0,0,9,6,2	15,10,11,27,11	0,0,0.346,0.231,0.077	0.181,0.12,0.133,0.325,0.133	0.42325	0.47325	-0.05	proximal	0.0213807468927926	FALSE
TMEFF1	0.00490866160245664	chr9:100577375:+,chr9:100577636:+	10,62	3,121	0.123,0.765	0.021,0.858	0.765	0.858	-0.093	proximal	0.0218777736702964	FALSE
CERS6	0.00499586421479017	chr2:168769770:+,chr2:168770597:+	3,9	32,11	0.25,0.75	0.582,0.2	0.75	0.2	0.55	distal	0.0222005563627658	TRUE
SBDS	0.00540108409952541	chr7:66987700:-,chr7:66987972:-,chr7:66991268:-	5,0,9	32,17,15	0.333,0,0.6	0.405,0.215,0.19	0.333	0.5125	-0.1795	proximal	0.0239304670132365	TRUE
PDIA6	0.00548696266690815	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-,chr2:10790782:-	8,1,4,26,4	34,32,26,52,16	0.186,0.023,0.093,0.605,0.093	0.209,0.196,0.16,0.319,0.098	0.401	0.51575	-0.11475	proximal	0.0242394644873413	TRUE
NBPF1	0.00560203212947728	chr1:16593670:-,chr1:16594971:-	16,6	2,10	0.471,0.176	0.038,0.192	0.471	0.038	0.433	distal	0.0246752265644424	TRUE
ZFP90	0.00567109755963255	chr16:68563248:+,chr16:68567131:+	4,15	10,3	0.154,0.577	0.455,0.136	0.577	0.136	0.441	distal	0.0249063992238833	TRUE
SSU72	0.00573547679800911	chr1:1541673:-,chr1:1562350:-	43,0	64,15	0.956,0	0.79,0.185	0.956	0.79	0.166	distal	0.025115703063002	TRUE
PAK1	0.00584719497579902	chr11:77322020:-,chr11:77392331:-	0,13	21,24	0,0.765	0.328,0.375	0	0.328	-0.328	proximal	0.0255304850396806	TRUE
ARMC1	0.00592101561796316	chr8:65603489:-,chr8:65603795:-	34,0	31,10	0.756,0	0.47,0.152	0.756	0.47	0.286	distal	0.0257778708932773	TRUE
DDX39B	0.00595606472638874	chr6:31530248:-,chr6:31534006:-	116,12	341,88	0.906,0.094	0.791,0.204	0.906	0.791	0.115	distal	0.025795025852015	TRUE
MAP4K4	0.00595930357566526	chr2:101856047:+,chr2:101856116:+,chr2:101867281:+,chr2:101882601:+,chr2:101882685:+	5,2,0,1,0	12,26,24,10,20	0.5,0.2,0,0.1,0	0.099,0.215,0.198,0.083,0.165	0.125	0.38	-0.255	proximal	0.025795025852015	TRUE
FDFT1	0.00604370393621239	chr8:11838667:+,chr8:11838962:+,chr8:11839298:+	7,37,18	114,299,73	0.109,0.578,0.281	0.231,0.605,0.148	0.57	0.4505	0.1195	distal	0.0260851819315834	TRUE
PDIA3	0.00620575422354942	chr15:43769565:+,chr15:43771182:+,chr15:43771540:+,chr15:43772463:+	0,20,18,0	27,131,57,12	0,0.526,0.474,0	0.113,0.55,0.239,0.05	0.491333333333333	0.392666666666667	0.0986666666666667	distal	0.026707859151207	FALSE
HNRNPA1	0.00627179978905328	chr12:54284881:+,chr12:54285246:+,chr12:54287087:+	152,229,30	461,832,53	0.359,0.541,0.071	0.33,0.595,0.038	0.3415	0.3355	0.00600000000000006	distal	0.02689271226124	FALSE
UTP4	0.00628451531537633	chr16:69168925:+,chr16:69169021:+	9,1	26,42	0.75,0.083	0.382,0.618	0.083	0.618	-0.535	proximal	0.02689271226124	TRUE
UBR5	0.00631427287959006	chr8:102253885:-,chr8:102293955:-,chr8:102305100:-,chr8:102326601:-	10,0,6,21	6,13,12,37	0.244,0,0.146,0.512	0.057,0.124,0.114,0.352	0.292666666666667	0.177666666666667	0.115	distal	0.0269432893896144	TRUE
HNRNPF	0.00654662288461541	chr10:43385854:-,chr10:43386022:-	19,33	21,106	0.365,0.635	0.163,0.822	0.365	0.163	0.202	distal	0.0278556021889302	TRUE
SPIRE1	0.00661003526273137	chr18:12479790:-,chr18:12493116:-,chr18:12546852:-	18,3,10	69,22,10	0.429,0.071,0.238	0.504,0.161,0.073	0.4645	0.5845	-0.12	proximal	0.0280003820470031	TRUE
CCNL2	0.00661793317355932	chr1:1386502:-,chr1:1386705:-,chr1:1387335:-	1,1,17	22,17,38	0.043,0.043,0.739	0.268,0.207,0.463	0.0645	0.3715	-0.307	proximal	0.0280003820470031	TRUE
RASSF2	0.00665327527310981	chr20:4780027:-,chr20:4783617:-,chr20:4783644:-	1,0,24	10,10,33	0.037,0,0.889	0.154,0.154,0.508	0.037	0.231	-0.194	proximal	0.0280708411803678	TRUE
SENP7	0.00668173613305334	chr3:101337545:-,chr3:101361715:-,chr3:101372060:-	2,10,6	16,10,30	0.095,0.476,0.286	0.219,0.137,0.411	0.333	0.2875	0.0455	distal	0.0281119542628743	FALSE
DDOST	0.00674131248215587	chr1:20651806:-,chr1:20652186:-	24,6	82,78	0.8,0.2	0.503,0.479	0.8	0.503	0.297	distal	0.0282638365033655	TRUE
CUL5	0.00675547090859401	chr11:108054767:+,chr11:108054904:+,chr11:108070172:+	0,8,0	12,27,27	0,0.5,0	0.148,0.333,0.333	0.25	0.4995	-0.2495	proximal	0.0282638365033655	TRUE
PARP2	0.00678264216041692	chr14:20354205:+,chr14:20357904:+	1,29	11,22	0.033,0.967	0.324,0.647	0.967	0.647	0.32	distal	0.0282986903470728	TRUE
SRSF5	0.00695042708927477	chr14:69771079:+,chr14:69771506:+,chr14:69772005:+	24,4,29	29,17,96	0.4,0.067,0.483	0.19,0.111,0.627	0.5165	0.6825	-0.166	proximal	0.0289183974739355	TRUE
TPM3	0.0070011045553456	chr1:154156364:-,chr1:154156838:-,chr1:154158612:-,chr1:154172030:-,chr1:154173157:-	12,1,0,17,4	85,59,20,70,21	0.353,0.029,0,0.5,0.118	0.323,0.224,0.076,0.266,0.08	0.49975	0.5955	-0.0957500000000001	proximal	0.0290487818843345	FALSE
CPE	0.00702167247335477	chr4:165495647:+,chr4:165497756:+,chr4:165498177:+	3,15,48	12,43,52	0.039,0.197,0.632	0.102,0.364,0.441	0.7305	0.623	0.1075	distal	0.0290538624104101	TRUE
DDX1	0.0071575969759619	chr2:15602618:+,chr2:15628838:+,chr2:15631101:+	2,0,22	20,42,95	0.083,0,0.917	0.116,0.243,0.549	0.917	0.6705	0.2465	distal	0.0294819243605568	TRUE
NCAM1	0.00718388605370108	chr11:113214510:+,chr11:113275423:+,chr11:113275627:+,chr11:113275701:+,chr11:113276748:+,chr11:113277084:+	2,25,17,10,5,2	25,171,39,74,17,28	0.031,0.385,0.262,0.154,0.077,0.031	0.067,0.457,0.104,0.198,0.045,0.075	0.3668	0.3628	0.004	distal	0.0294819243605568	FALSE
LRRC7	0.00718401086282543	chr1:69827099:+,chr1:69875004:+,chr1:70028326:+	0,0,5	10,18,11	0,0,0.278	0.101,0.182,0.111	0.278	0.202	0.076	distal	0.0294819243605568	FALSE
PRPSAP2	0.00727044727225415	chr17:18930902:+,chr17:18931046:+,chr17:18931190:+,chr17:18931268:+	3,2,34,10	16,26,80,67	0.059,0.039,0.667,0.196	0.082,0.134,0.412,0.345	0.653666666666667	0.664333333333333	-0.0106666666666666	proximal	0.0297553455120592	FALSE
TMEM161B-AS1	0.00782856807243971	chr5:88287657:+,chr5:88436672:+	0,41	22,100	0,0.854	0.129,0.588	0.854	0.588	0.266	distal	0.0319524707739251	TRUE
COPZ1	0.00787439313828829	chr12:54350877:+,chr12:54351846:+	2,22	18,24	0.083,0.917	0.429,0.571	0.917	0.571	0.346	distal	0.0319674969863311	TRUE
UBE2L3	0.00787481616840379	chr22:21621873:+,chr22:21622241:+,chr22:21622917:+,chr22:21623489:+	12,3,4,0	23,24,24,19	0.632,0.158,0.211,0	0.219,0.229,0.229,0.181	0.193333333333333	0.41	-0.216666666666667	proximal	0.0319674969863311	TRUE
RBM22	0.0079380761234157	chr5:150690792:-,chr5:150691134:-,chr5:150693280:-	2,5,7	54,17,21	0.111,0.278,0.389	0.574,0.181,0.223	0.25	0.6645	-0.4145	proximal	0.032099458527698	TRUE
CACYBP	0.00798379792905543	chr1:175008704:+,chr1:175009984:+,chr1:175010264:+,chr1:175010368:+,chr1:175010801:+	1,1,1,1,5	17,28,42,17,13	0.1,0.1,0.1,0.1,0.5	0.142,0.233,0.35,0.142,0.108	0.65	0.44775	0.20225	distal	0.032099458527698	TRUE
SMARCA4	0.00798614677129885	chr19:10996376:+,chr19:11003382:+,chr19:11062273:+	40,11,19	204,34,36	0.541,0.149,0.257	0.713,0.119,0.126	0.3315	0.1855	0.146	distal	0.032099458527698	TRUE
PPA1	0.00800666417549488	chr10:70202835:-,chr10:70209227:-	25,12	170,26	0.658,0.316	0.833,0.127	0.658	0.833	-0.175	proximal	0.032099458527698	TRUE
CORO2B	0.00801417905984471	chr15:68719488:+,chr15:68727806:+	15,0	14,11	1,0	0.5,0.393	0	0.393	-0.393	proximal	0.032099458527698	TRUE
VAPA	0.00830442916286994	chr18:9950555:+,chr18:9954802:+	0,43	19,91	0,1	0.141,0.674	1	0.674	0.326	distal	0.0331735441559326	TRUE
FGF13	0.00846212287680662	chrX:138631576:-,chrX:138632453:-	0,11	41,47	0,1	0.414,0.475	0	0.414	-0.414	proximal	0.0337138158115744	TRUE
DNTTIP2	0.00857594875824023	chr1:93869780:-,chr1:93875649:-,chr1:93876898:-,chr1:93877284:-	1,0,7,7	25,15,14,21	0.05,0,0.35,0.35	0.238,0.143,0.133,0.2	0.166666666666667	0.377666666666667	-0.211	proximal	0.0340769180816847	TRUE
TSG101	0.00861906433025485	chr11:18480311:-,chr11:18481835:-	47,0	101,19	0.94,0	0.842,0.158	0.94	0.842	0.098	distal	0.0341578749974744	FALSE
SCAMP1	0.00892547539418911	chr5:78476841:+,chr5:78478281:+	5,0	15,35	1,0	0.234,0.547	0	0.547	-0.547	proximal	0.0352791159001896	TRUE
PABPC1	0.00897328982670107	chr8:100702930:-,chr8:100703118:-,chr8:100703295:-	61,19,45	235,171,214	0.442,0.138,0.326	0.355,0.258,0.323	0.511	0.484	0.027	distal	0.0353675713367989	FALSE
STIP1	0.00899494823612329	chr11:64197315:+,chr11:64197895:+,chr11:64204541:+	2,11,11	30,25,81	0.083,0.458,0.458	0.217,0.181,0.587	0.687	0.6775	0.00950000000000006	distal	0.0353675713367989	FALSE
NCOR1	0.00902747991668927	chr17:16108803:-,chr17:16126082:-,chr17:16126177:-,chr17:16137369:-,chr17:16149453:-	0,9,10,1,9	11,28,14,23,34	0,0.3,0.333,0.033,0.3	0.08,0.203,0.101,0.167,0.246	0.39975	0.3245	0.07525	distal	0.0354028063573558	FALSE
TIAM2	0.00908618466358466	chr6:155144732:+,chr6:155251981:+	11,5	8,24	0.611,0.278	0.145,0.436	0.278	0.436	-0.158	proximal	0.035458106158466	TRUE
SMARCE1	0.00908879551997963	chr17:40628722:-,chr17:40636428:-	17,10	14,34	0.5,0.294	0.2,0.486	0.5	0.2	0.3	distal	0.035458106158466	TRUE
RPL15	0.00917164584030418	chr3:23919552:+,chr3:23919783:+,chr3:23920772:+,chr3:23920847:+	158,53,70,109	442,208,311,442	0.394,0.132,0.175,0.272	0.309,0.145,0.217,0.309	0.432666666666667	0.502	-0.0693333333333333	proximal	0.0356886322594219	FALSE
YWHAE	0.00919990395318224	chr17:1344486:-,chr17:1344539:-,chr17:1364908:-	10,118,43	9,346,160	0.053,0.631,0.23	0.015,0.59,0.273	0.3685	0.31	0.0585	distal	0.035706087177467	FALSE
PPP2R2A	0.00935491239384185	chr8:26354571:+,chr8:26371123:+	15,2	13,16	0.75,0.1	0.277,0.34	0.1	0.34	-0.24	proximal	0.0362141196277074	TRUE
RFC2	0.00953331878396393	chr7:74231664:-,chr7:74231847:-	0,10	27,27	0,1	0.415,0.415	0	0.415	-0.415	proximal	0.0367606353710859	TRUE
YWHAZ	0.00954503847851099	chr8:100918576:-,chr8:100918727:-,chr8:100919700:-,chr8:100919924:-,chr8:100919980:-	23,59,61,39,20	116,199,256,277,127	0.102,0.262,0.271,0.173,0.089	0.104,0.179,0.23,0.249,0.114	0.47725	0.4155	0.06175	distal	0.0367606353710859	FALSE
C1orf35	0.00991606440451894	chr1:228100735:-,chr1:228101410:-	1,10	33,25	0.091,0.909	0.569,0.431	0.091	0.569	-0.478	proximal	0.0380262803942993	TRUE
FXR1	0.00992430220676786	chr3:180957913:+,chr3:180976255:+	0,25	11,28	0,0.862	0.204,0.519	0.862	0.519	0.343	distal	0.0380262803942993	TRUE
HNRNPA3	0.0102126476568467	chr2:177216037:+,chr2:177219778:+,chr2:177220534:+,chr2:177222654:+,chr2:177222789:+,chr2:177223853:+	6,11,1,10,0,0	28,62,25,23,11,21	0.15,0.275,0.025,0.25,0,0	0.133,0.295,0.119,0.11,0.052,0.1	0.215	0.3142	-0.0992	proximal	0.0390315439709512	FALSE
MPPED2	0.0103088654496656	chr11:30410224:-,chr11:30411121:-	0,20	16,34	0,0.8	0.242,0.515	0	0.242	-0.242	proximal	0.0392176892247947	TRUE
LHX2	0.0103135733979986	chr9:124033190:+,chr9:124033301:+	21,25	19,66	0.457,0.543	0.209,0.725	0.543	0.725	-0.182	proximal	0.0392176892247947	TRUE
TAF15	0.0104689643394206	chr17:35824941:+,chr17:35836240:+,chr17:35847234:+	0,14,49	12,17,61	0,0.215,0.754	0.126,0.179,0.642	0.8615	0.7315	0.13	distal	0.0397080415096206	TRUE
DHCR7	0.0105270905588094	chr11:71434414:-,chr11:71434959:-	0,2	76,10	0,1	0.884,0.116	0	0.884	-0.884	proximal	0.0398279345575108	TRUE
AP1S2	0.0107809309742671	chrX:15826070:-,chrX:15826334:-	16,10	17,0	0.457,0.286	0.515,0	0.457	0.515	-0.058	proximal	0.0406858249330383	FALSE
SCARB2	0.0108540149303208	chr4:76158737:-,chr4:76160012:-,chr4:76161452:-	10,6,15	11,17,6	0.27,0.162,0.405	0.172,0.266,0.094	0.351	0.305	0.046	distal	0.0408186800291414	FALSE
SUMO1	0.0108704873579604	chr2:202206182:-,chr2:202206486:-,chr2:202206776:-	7,29,1	19,70,30	0.159,0.659,0.023	0.136,0.5,0.214	0.4885	0.386	0.1025	distal	0.0408186800291414	TRUE
DNMT3A	0.0109876775122665	chr2:25232976:-,chr2:25234207:-	0,15	14,21	0,1	0.389,0.583	0	0.389	-0.389	proximal	0.0411558394599108	TRUE
CYP51A1	0.0110332226725818	chr7:92113276:-,chr7:92113661:-,chr7:92118576:-,chr7:92127543:-	8,1,14,14	33,29,43,126	0.216,0.027,0.378,0.378	0.13,0.114,0.169,0.496	0.36	0.262333333333333	0.0976666666666667	distal	0.0412236329706913	FALSE
STMN2	0.0111223400699329	chr8:79665262:+,chr8:79665848:+,chr8:79666162:+	43,27,135	392,267,799	0.187,0.117,0.587	0.243,0.165,0.494	0.6455	0.5765	0.069	distal	0.0414534858189557	FALSE
SNRPE	0.011503600497297	chr1:203870100:+,chr1:203870321:+	8,0	16,21	1,0	0.421,0.553	0	0.553	-0.553	proximal	0.0427333568219609	TRUE
MLLT11	0.0115226428181719	chr1:151068092:+,chr1:151068494:+	36,170	121,983	0.171,0.806	0.107,0.868	0.806	0.868	-0.0619999999999999	proximal	0.0427333568219609	FALSE
ZNF146	0.011637186444225	chr19:36237463:+,chr19:36237643:+,chr19:36237912:+	3,19,0	11,52,27	0.097,0.613,0	0.105,0.495,0.257	0.3065	0.5045	-0.198	proximal	0.0430518572394727	TRUE
MKRN2	0.0118837892421473	chr3:12583355:+,chr3:12583713:+	7,13	29,11	0.241,0.448	0.617,0.234	0.448	0.234	0.214	distal	0.0438561460484158	TRUE
KLHL24	0.0120215713366184	chr3:183637526:+,chr3:183672518:+,chr3:183679399:+	0,0,4	13,15,10	0,0,0.667	0.224,0.259,0.172	0.667	0.3015	0.3655	distal	0.0442558827147081	TRUE
DNAJC7	0.0124283737151608	chr17:41976452:-,chr17:41981908:-,chr17:41983564:-,chr17:41988852:-	13,0,5,1	15,11,12,10	0.591,0,0.227,0.045	0.259,0.19,0.207,0.172	0.666666666666667	0.454666666666667	0.212	distal	0.0456416071397836	TRUE
PTMS	0.0125357890678303	chr12:6769992:+,chr12:6770952:+	9,142	58,353	0.06,0.94	0.141,0.859	0.94	0.859	0.081	distal	0.0459237931216614	FALSE
RNMT	0.0125914180791201	chr18:13731836:+,chr18:13746285:+,chr18:13761202:+	1,9,0	13,14,10	0.1,0.9,0	0.325,0.35,0.25	0.45	0.425	0.025	distal	0.0460153526881713	FALSE
CSDE1	0.0129023275755557	chr1:114717292:-,chr1:114717997:-,chr1:114725240:-,chr1:114737992:-	5,53,15,10	22,375,56,23	0.053,0.558,0.158,0.105	0.04,0.687,0.103,0.042	0.477666666666667	0.532333333333333	-0.0546666666666668	proximal	0.047037126258458	FALSE
OSBPL8	0.0131034240424751	chr12:76356694:-,chr12:76399941:-	0,14	16,24	0,0.636	0.219,0.329	0	0.219	-0.219	proximal	0.0475847532049622	TRUE
GSPT1	0.0131159040125528	chr16:11886780:-,chr16:11897831:-	11,0	11,11	0.846,0	0.324,0.324	0.846	0.324	0.522	distal	0.0475847532049622	TRUE
SNAPC3	0.013305254693638	chr9:15462203:+,chr9:15462462:+	1,14	10,9	0.059,0.824	0.333,0.3	0.824	0.3	0.524	distal	0.0481011273022621	TRUE
PIGH	0.0133222829279235	chr14:67589311:-,chr14:67589539:-	9,0	15,17	0.818,0	0.469,0.531	0.818	0.469	0.349	distal	0.0481011273022621	TRUE
EWSR1	0.0136883187111239	chr22:29290845:+,chr22:29300218:+,chr22:29300336:+,chr22:29300519:+	6,0,15,20	11,19,107,145	0.146,0,0.366,0.488	0.036,0.062,0.349,0.472	0.732	0.725333333333333	0.0066666666666666	distal	0.0493042079235208	FALSE
PPP1CC	0.0138701266664355	chr12:110719811:-,chr12:110719905:-	9,11	69,22	0.45,0.55	0.633,0.202	0.45	0.633	-0.183	proximal	0.0498395460597754	TRUE
SLC35A1	0.0142543436218366	chr6:87511621:+,chr6:87512264:+,chr6:87512336:+	7,10,0	11,13,14	0.389,0.556,0	0.229,0.271,0.292	0.278	0.4275	-0.1495	proximal	0.0510979095942685	FALSE
PDCD2	0.0143040892446853	chr6:170577129:-,chr6:170577362:-,chr6:170581747:-	0,0,3	17,26,13	0,0,0.3	0.262,0.4,0.2	0	0.462	-0.462	proximal	0.0511541477274223	FALSE
SFXN3	0.0147586640674505	chr10:101040402:+,chr10:101041241:+	19,18	18,52	0.514,0.486	0.22,0.634	0.486	0.634	-0.148	proximal	0.052535628766778	FALSE
SNRPD1	0.0147819166757911	chr18:21629235:+,chr18:21630223:+	19,0	98,40	0.905,0	0.662,0.27	0	0.27	-0.27	proximal	0.052535628766778	FALSE
GLUL	0.0147953202186066	chr1:182382896:-,chr1:182383797:-	31,0	36,10	1,0	0.766,0.213	1	0.766	0.234	distal	0.052535628766778	FALSE
EIF3H	0.0150321999375166	chr8:116644832:-,chr8:116644985:-,chr8:116657233:-	69,10,0	218,46,25	0.873,0.127,0	0.739,0.156,0.085	0.9365	0.817	0.1195	distal	0.0532508592126178	FALSE
RNF20	0.0156910352356374	chr9:101552714:+,chr9:101554757:+	4,0	10,28	0.8,0	0.164,0.459	0	0.459	-0.459	proximal	0.0553774754889439	FALSE
ATL1	0.0157062613570507	chr14:50632345:+,chr14:50633049:+	5,11	18,6	0.227,0.5	0.474,0.158	0.5	0.158	0.342	distal	0.0553774754889439	FALSE
MAP1LC3B	0.0160219877962428	chr16:87403382:+,chr16:87404774:+	2,18	32,44	0.1,0.9	0.39,0.537	0.9	0.537	0.363	distal	0.0562787923661319	FALSE
CEP95	0.0160925165270063	chr17:64527169:+,chr17:64534643:+,chr17:64537946:+	4,1,10	10,11,7	0.167,0.042,0.417	0.217,0.239,0.152	0.438	0.2715	0.1665	distal	0.0562787923661319	FALSE
MACIR	0.0160935658867476	chr5:103277223:+,chr5:103278372:+	11,3	15,26	0.611,0.167	0.326,0.565	0.167	0.565	-0.398	proximal	0.0562787923661319	FALSE
HNRNPLL	0.0161117714496916	chr2:38563189:-,chr2:38563508:-,chr2:38564032:-	0,7,0	13,16,10	0,0.368,0	0.213,0.262,0.164	0.184	0.344	-0.16	proximal	0.0562787923661319	FALSE
ASCL1	0.0162241372971036	chr12:102959479:+,chr12:102960507:+	0,18	15,32	0,1	0.3,0.64	1	0.64	0.36	distal	0.056539800975057	FALSE
WTAP	0.0162886522066575	chr6:159743702:+,chr6:159749419:+,chr6:159756319:+	8,25,5	13,48,38	0.211,0.658,0.132	0.113,0.417,0.33	0.461	0.5385	-0.0775	proximal	0.0565616428359862	FALSE
C12orf65	0.0163057199387364	chr12:123257036:+,chr12:123257719:+,chr12:123257932:+	4,0,0	11,10,18	0.364,0,0	0.239,0.217,0.391	0	0.4995	-0.4995	proximal	0.0565616428359862	FALSE
SART3	0.0164198381096957	chr12:108530210:-,chr12:108530267:-	16,0	68,33	1,0	0.618,0.3	1	0.618	0.382	distal	0.0568262600017579	FALSE
SNX3	0.0165077215137976	chr6:108211222:-,chr6:108211536:-	0,32	23,98	0,1	0.176,0.748	0	0.176	-0.176	proximal	0.0569990752039634	FALSE
WDR48	0.0170349532309778	chr3:39084209:+,chr3:39094009:+	10,16	3,30	0.286,0.457	0.071,0.714	0.457	0.714	-0.257	proximal	0.0586846324608456	FALSE
SRSF11	0.0172995296620801	chr1:70246870:+,chr1:70250436:+,chr1:70250708:+,chr1:70252001:+	5,18,3,0	20,35,22,15	0.128,0.462,0.077,0	0.175,0.307,0.193,0.132	0.205333333333333	0.363	-0.157666666666667	proximal	0.0594597106463255	FALSE
AKAP9	0.0173512652366645	chr7:92000950:+,chr7:92001203:+,chr7:92001737:+,chr7:92042717:+,chr7:92097678:+	9,12,0,0,0	36,38,16,16,13	0.22,0.293,0,0,0	0.148,0.156,0.066,0.066,0.053	0.07325	0.1745	-0.10125	proximal	0.0595013707430824	FALSE
MORC3	0.0177235186136188	chr21:36356669:+,chr21:36369356:+	7,11	10,1	0.389,0.611	0.556,0.056	0.611	0.056	0.555	distal	0.060639464596026	FALSE
SRP54	0.0182315469883947	chr14:35000985:+,chr14:35007332:+,chr14:35029567:+	1,1,11	15,18,23	0.062,0.062,0.688	0.217,0.261,0.333	0.719	0.4635	0.2555	distal	0.0622358717649292	FALSE
APEX1	0.0182848674236341	chr14:20455953:+,chr14:20457234:+,chr14:20457767:+	12,0,73	14,12,123	0.141,0,0.859	0.092,0.079,0.809	0.859	0.8485	0.0105	distal	0.0622763511798151	FALSE
RP9P	0.0186803259005225	chr7:32916815:-,chr7:32917432:-	2,11	10,5	0.154,0.846	0.455,0.227	0.154	0.455	-0.301	proximal	0.0634792975171602	FALSE
DPYSL3	0.0189844161566026	chr5:147390808:-,chr5:147393372:-,chr5:147393675:-	28,0,1	109,29,11	0.933,0,0.033	0.681,0.181,0.069	0.933	0.7715	0.1615	distal	0.0643424369956942	FALSE
BRIX1	0.0190200013489269	chr5:34925460:+,chr5:34925618:+,chr5:34925682:+	3,0,0	13,12,28	1,0,0	0.241,0.222,0.519	0	0.63	-0.63	proximal	0.0643424369956942	FALSE
WDR43	0.019138678178167	chr2:28915599:+,chr2:28917919:+,chr2:28946760:+	0,0,16	10,10,36	0,0,0.889	0.141,0.141,0.507	0.889	0.5775	0.3115	distal	0.0645984148845098	FALSE
HNRNPM	0.0192860922342925	chr19:8466261:+,chr19:8466331:+,chr19:8473702:+,chr19:8489114:+	1,0,15,49	24,21,58,175	0.014,0,0.203,0.662	0.082,0.071,0.197,0.595	0.797333333333333	0.75	0.0473333333333334	distal	0.0648984082801759	FALSE
CFAP298	0.0193139737025557	chr21:32601667:-,chr21:32603161:-	19,0	25,11	0.679,0	0.521,0.229	0.679	0.521	0.158	distal	0.0648984082801759	FALSE
NEDD4L	0.0194089994338875	chr18:58245507:+,chr18:58341097:+,chr18:58383306:+	16,4,10	16,13,37	0.471,0.118,0.294	0.158,0.129,0.366	0.353	0.4305	-0.0775	proximal	0.0650721364948639	FALSE
ATP6V1H	0.0195844506538121	chr8:53715670:-,chr8:53715756:-,chr8:53715812:-	17,0,1	32,10,12	0.81,0,0.048	0.533,0.167,0.2	0.81	0.6165	0.1935	distal	0.065461553735844	FALSE
GPM6B	0.0196123163655991	chrX:13770943:-,chrX:13771029:-,chrX:13771456:-	1,11,8	21,41,12	0.05,0.55,0.4	0.269,0.526,0.154	0.325	0.532	-0.207	proximal	0.065461553735844	FALSE
HP1BP3	0.0198567766382443	chr1:20742682:-,chr1:20767585:-,chr1:20770933:-,chr1:20773587:-,chr1:20776600:-	1,5,7,16,10	17,30,16,74,14	0.02,0.1,0.14,0.32,0.2	0.094,0.167,0.089,0.411,0.078	0.245	0.3665	-0.1215	proximal	0.0661305510213813	FALSE
SF3B1	0.0201597710330177	chr2:197391980:-,chr2:197405105:-,chr2:197408481:-	8,16,26	28,94,57	0.118,0.235,0.382	0.151,0.508,0.308	0.2355	0.405	-0.1695	proximal	0.0669777225448728	FALSE
CCDC91	0.0202003384239863	chr12:28306930:+,chr12:28450394:+,chr12:28452646:+	7,0,1	13,10,15	0.389,0,0.056	0.203,0.156,0.234	0.056	0.312	-0.256	proximal	0.0669777225448728	FALSE
UBA2	0.0203803922763619	chr19:34458923:+,chr19:34469891:+	0,21	29,85	0,0.75	0.236,0.691	0.75	0.691	0.0590000000000001	distal	0.0674258792931622	FALSE
SAP30BP	0.0205164860809613	chr17:75702546:+,chr17:75706757:+,chr17:75707655:+	3,9,0	11,17,18	0.25,0.75,0	0.212,0.327,0.346	0.375	0.5095	-0.1345	proximal	0.0676973479323888	FALSE
PEA15	0.0205525903176893	chr1:160214639:+,chr1:160215372:+	27,7	44,37	0.794,0.206	0.524,0.44	0.206	0.44	-0.234	proximal	0.0676973479323888	FALSE
