gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
ACBD6	0.000164691067939527	chr1:180288230:-,chr1:180288305:-,chr1:180430181:-	26,13,37	0,9,4	0.31,0.155,0.44	0,0.692,0.308	0.3875	0.346	0.0415	distal	0.00131072312748566	FALSE
DNAJC8	0.000175838721186099	chr1:28200557:-,chr1:28200881:-,chr1:28203783:-,chr1:28205298:-	29,11,10,20	29,0,0,5	0.358,0.136,0.123,0.247	0.659,0,0,0.114	0.489666666666667	0.659	-0.169333333333333	proximal	0.00138797285657552	TRUE
TPR	0.000183725971032209	chr1:186355500:-,chr1:186359936:-,chr1:186360828:-	3,22,12	11,3,10	0.053,0.386,0.211	0.314,0.086,0.286	0.246	0.357	-0.111	proximal	0.00143843991954485	TRUE
PIK3R2	0.000194269498897417	chr19:18168509:+,chr19:18170058:+	0,10	12,2	0,0.5	0.857,0.143	0.5	0.143	0.357	distal	0.00150872199546946	TRUE
RPL15	0.000208955379811336	chr3:23919552:+,chr3:23919783:+,chr3:23920772:+,chr3:23920847:+	422,112,117,205	94,18,16,13	0.492,0.131,0.136,0.239	0.662,0.127,0.113,0.092	0.373333333333333	0.209666666666667	0.163666666666667	distal	0.00159867699163982	TRUE
LMNB1	0.000209172690494929	chr5:126818978:+,chr5:126832738:+,chr5:126836770:+,chr5:126837014:+	48,6,5,105	30,17,12,55	0.274,0.034,0.029,0.6	0.248,0.14,0.099,0.455	0.630666666666667	0.567666666666667	0.0629999999999999	distal	0.00159867699163982	FALSE
TMEM123	0.000219680173828303	chr11:102396332:-,chr11:102396687:-,chr11:102397903:-,chr11:102398291:-	16,14,17,53	8,0,0,3	0.154,0.135,0.163,0.51	0.533,0,0,0.2	0.298333333333333	0.533	-0.234666666666667	proximal	0.00166576383776894	TRUE
TMED10	0.000235050027810843	chr14:75133060:-,chr14:75134244:-	0,17	10,5	0,0.85	0.625,0.312	0	0.625	-0.625	proximal	0.00176838419360814	TRUE
GTF2IRD2B	0.000254292080842191	chr7:75113753:+,chr7:75123893:+,chr7:75149817:+	10,15,12	0,0,12	0.204,0.306,0.245	0,0,1	0.398	1	-0.602	proximal	0.00189466996699102	TRUE
RPL4	0.000255770608212702	chr15:66499320:-,chr15:66499522:-	699,23	153,17	0.956,0.031	0.864,0.096	0.956	0.864	0.092	distal	0.00189466996699102	FALSE
XRCC5	0.000259327575913887	chr2:216122176:+,chr2:216127658:+,chr2:216190279:+,chr2:216205424:+,chr2:216206118:+,chr2:216206281:+	14,37,10,13,27,52	0,8,0,14,4,14	0.086,0.228,0.062,0.08,0.167,0.321	0,0.2,0,0.35,0.1,0.35	0.573	0.68	-0.107	proximal	0.00190635462293949	TRUE
GNG4	0.000268009053604315	chr1:235550832:-,chr1:235551606:-,chr1:235551743:-	18,16,15	13,0,0	0.333,0.296,0.278	0.929,0,0	0.481	0.929	-0.448	proximal	0.00195524786834057	TRUE
SEPTIN2	0.000279220037971955	chr2:241336944:+,chr2:241351994:+,chr2:241353497:+,chr2:241353736:+,chr2:241354027:+	35,50,22,11,20	0,7,0,7,4	0.24,0.342,0.151,0.075,0.137	0,0.304,0,0.304,0.174	0.35425	0.478	-0.12375	proximal	0.00202172102681949	TRUE
SRSF4	0.000284644228296522	chr1:29147837:-,chr1:29149156:-	26,28	18,0	0.419,0.452	0.947,0	0.419	0.947	-0.528	proximal	0.00204561486454889	TRUE
C7orf26	0.000293985115547945	chr7:6600021:+,chr7:6608726:+	14,26	12,0	0.35,0.65	1,0	0.65	0	0.65	distal	0.002097093824242	TRUE
NKTR	0.000300184605251705	chr3:42629028:+,chr3:42637027:+	6,18	10,0	0.125,0.375	0.556,0	0.375	0	0.375	distal	0.00212557187395141	TRUE
WDR75	0.00030802201234944	chr2:189475259:+,chr2:189475378:+	19,10	0,13	0.633,0.333	0,0.929	0.333	0.929	-0.596	proximal	0.00216514742987234	TRUE
C4orf3	0.000318321858802614	chr4:119297054:-,chr4:119297455:-,chr4:119298488:-	11,10,12	0,0,14	0.333,0.303,0.364	0,0,1	0.4845	0	0.4845	distal	0.00222133297120955	TRUE
CYP51A1	0.000342716272401668	chr7:92113661:-,chr7:92118576:-,chr7:92127543:-	23,14,16	0,3,14	0.333,0.203,0.232	0,0.143,0.667	0.4345	0.0715	0.363	distal	0.0023743580598763	TRUE
YWHAQ	0.000389092299156286	chr2:9583977:-,chr2:9584267:-,chr2:9584630:-,chr2:9584936:-	214,202,72,21	85,42,8,9	0.42,0.396,0.141,0.041	0.578,0.286,0.054,0.061	0.731	0.786666666666667	-0.0556666666666666	proximal	0.0026763991720536	FALSE
NUP93	0.000392299351180233	chr16:56842037:+,chr16:56844765:+,chr16:56844954:+	21,65,13	0,34,0	0.208,0.644,0.129	0,1,0	0.451	0.5	-0.049	proximal	0.00267932110061393	FALSE
ZNF207	0.000418294073171316	chr17:32369966:+,chr17:32370330:+,chr17:32370449:+	11,73,41	0,36,3	0.085,0.566,0.318	0,0.923,0.077	0.601	0.5385	0.0625	distal	0.00282136093830444	FALSE
NDUFA6	0.000421733618281526	chr22:42085526:-,chr22:42086114:-	21,114	9,7	0.149,0.809	0.529,0.412	0.149	0.529	-0.38	proximal	0.00282136093830444	TRUE
PCNX4	0.000421885747783842	chr14:60124691:+,chr14:60134812:+	13,2	2,12	0.765,0.118	0.143,0.857	0.118	0.857	-0.739	proximal	0.00282136093830444	TRUE
RAB5IF	0.000449523508057462	chr20:36612390:+,chr20:36612554:+	13,47	12,5	0.217,0.783	0.706,0.294	0.783	0.294	0.489	distal	0.00298545612592646	TRUE
PLPP5	0.000497547212774002	chr8:38263130:-,chr8:38263509:-,chr8:38264309:-	15,11,10	0,10,0	0.283,0.208,0.189	0,0.833,0	0.387	0.4165	-0.0295	proximal	0.00326415672380979	FALSE
FTSJ1	0.000498514893575206	chrX:48486299:+,chrX:48486345:+	22,11	0,11	0.667,0.333	0,1	0.333	1	-0.667	proximal	0.00326415672380979	TRUE
DEGS1	0.000501656485071494	chr1:224193160:+,chr1:224193441:+	7,13	14,0	0.35,0.65	0.778,0	0.65	0	0.65	distal	0.00326415672380979	TRUE
VIM	0.000510538162483073	chr10:17237341:+,chr10:17237590:+	15,31	24,191	0.326,0.674	0.11,0.872	0.674	0.872	-0.198	proximal	0.00329965268772617	TRUE
HSP90AB1	0.000553308694630377	chr6:44250447:+,chr6:44251139:+,chr6:44253883:+	181,137,139	43,38,73	0.395,0.299,0.303	0.279,0.247,0.474	0.4525	0.5975	-0.145	proximal	0.00355224181952702	TRUE
MEAF6	0.000593338742986353	chr1:37492578:-,chr1:37493178:-,chr1:37493311:-	18,28,9	0,9,11	0.273,0.424,0.136	0,0.375,0.458	0.485	0.1875	0.2975	distal	0.00376199559078785	TRUE
SNRPG	0.000593793696572953	chr2:70281373:-,chr2:70281504:-	19,83	18,18	0.186,0.814	0.5,0.5	0.186	0.5	-0.314	proximal	0.00376199559078785	TRUE
TRA2B	0.000607458018531355	chr3:185916744:-,chr3:185917124:-,chr3:185917328:-,chr3:185922057:-,chr3:185931624:-	66,25,26,49,41	22,0,17,9,6	0.306,0.116,0.12,0.227,0.19	0.386,0,0.298,0.158,0.105	0.50975	0.5745	-0.06475	proximal	0.00382341223428559	FALSE
RBM10	0.000620340177637491	chrX:47185107:+,chrX:47186813:+	22,3	4,10	0.88,0.12	0.286,0.714	0.12	0.714	-0.594	proximal	0.0038688360733175	TRUE
CARHSP1	0.000622709856037605	chr16:8852947:-,chr16:8854913:-	16,60	35,36	0.211,0.789	0.493,0.507	0.211	0.493	-0.282	proximal	0.0038688360733175	TRUE
PDIA3	0.000628752974175017	chr15:43769565:+,chr15:43771182:+,chr15:43771540:+	13,66,32	10,20,36	0.114,0.579,0.281	0.143,0.286,0.514	0.5705	0.657	-0.0865	proximal	0.00388134047519578	FALSE
KPNB1	0.000634377391525947	chr17:47682697:+,chr17:47683635:+	42,17	47,1	0.553,0.224	0.87,0.019	0.224	0.019	0.205	distal	0.00389111737604768	TRUE
UBAC1	0.000649937729271436	chr9:135932969:-,chr9:135953681:-	13,5	0,11	0.722,0.278	0,1	0.722	0	0.722	distal	0.00396132932461008	TRUE
SYT1	0.000660502742853172	chr12:79047336:+,chr12:79285886:+,chr12:79292070:+,chr12:79444142:+	13,13,12,14	0,8,0,0	0.21,0.21,0.194,0.226	0,1,0,0	0.425333333333333	0.333333333333333	0.092	distal	0.0040004034048277	FALSE
PRKAR1A	0.00067820238903688	chr17:68532216:+,chr17:68532762:+	23,45	16,4	0.277,0.542	0.552,0.138	0.542	0.138	0.404	distal	0.00408193062901572	TRUE
RBM25	0.00073528178790293	chr14:73110926:+,chr14:73111711:+,chr14:73120789:+,chr14:73121313:+	32,28,14,13	8,20,0,0	0.232,0.203,0.101,0.094	0.17,0.426,0,0	0.229	0.142	0.087	distal	0.0043979898245374	FALSE
PRELID3B	0.000752457833017909	chr20:59033145:-,chr20:59034274:-	12,18	22,3	0.375,0.562	0.88,0.12	0.375	0.88	-0.505	proximal	0.00447187414290327	TRUE
PPP1R8	0.000756921583897438	chr1:27850392:+,chr1:27851258:+,chr1:27851528:+	20,36,36	1,0,13	0.217,0.391,0.391	0.071,0,0.929	0.5865	0.929	-0.3425	proximal	0.00447187414290327	TRUE
QRSL1	0.000786405994587087	chr6:106666343:+,chr6:106666458:+	11,15	15,0	0.306,0.417	0.682,0	0.417	0	0.417	distal	0.00461773763894734	TRUE
RAD21	0.000795768654104248	chr8:116845934:-,chr8:116846444:-,chr8:116847067:-,chr8:116854455:-	1,0,38,1	12,13,52,10	0.018,0,0.679,0.018	0.118,0.127,0.51,0.098	0.244333333333333	0.372666666666667	-0.128333333333333	proximal	0.00464439523577207	TRUE
SAFB2	0.000838386872568674	chr19:5595431:-,chr19:5610654:-	11,27	23,9	0.183,0.45	0.605,0.237	0.183	0.605	-0.422	proximal	0.00486365396556405	TRUE
CDC23	0.000850509190198556	chr5:138187650:-,chr5:138204907:-	17,19	16,0	0.459,0.514	1,0	0.459	1	-0.541	proximal	0.0048770712680718	TRUE
MPC1	0.000850828632436202	chr6:166364919:-,chr6:166365426:-	15,0	6,10	0.833,0	0.316,0.526	0.833	0.316	0.517	distal	0.0048770712680718	TRUE
HSD17B11	0.000921693385444391	chr4:87336610:-,chr4:87337042:-	5,14	12,1	0.172,0.483	0.545,0.045	0.172	0.545	-0.373	proximal	0.00524544180974402	TRUE
PCDH9	0.000926147945062516	chr13:67225821:-,chr13:67228450:-	14,44	10,3	0.219,0.688	0.769,0.231	0.219	0.769	-0.55	proximal	0.00524544180974402	TRUE
STMN1	0.000931433592384452	chr1:25900120:-,chr1:25900561:-,chr1:25901556:-	110,1310,183	39,382,25	0.067,0.8,0.112	0.087,0.849,0.056	0.467	0.5115	-0.0444999999999999	proximal	0.00524544180974402	FALSE
MRPL57	0.000937295424547258	chr13:21177356:+,chr13:21177512:+,chr13:21177603:+,chr13:21177991:+	20,12,14,22	1,8,2,0	0.294,0.176,0.206,0.324	0.062,0.5,0.125,0	0.52	0.25	0.27	distal	0.00524776449906401	TRUE
STXBP1	0.000945095775183307	chr9:127690834:+,chr9:127691038:+,chr9:127692688:+	34,13,16	0,6,1	0.486,0.186,0.229	0,0.857,0.143	0.322	0.5715	-0.2495	proximal	0.00525203757067832	TRUE
APBA2	0.000948966290029104	chr15:29117709:+,chr15:29118315:+	3,13	14,3	0.167,0.722	0.824,0.176	0.722	0.176	0.546	distal	0.00525203757067832	TRUE
PSMD8	0.000978665504404741	chr19:38383475:+,chr19:38383821:+	58,11	6,9	0.841,0.159	0.4,0.6	0.159	0.6	-0.441	proximal	0.00538545646138152	TRUE
CENPV	0.00100334148424766	chr17:16342537:-,chr17:16348150:-	201,21	25,11	0.863,0.09	0.61,0.268	0.863	0.61	0.253	distal	0.00548987414392329	TRUE
UTP11	0.00102253568884125	chr1:38023803:+,chr1:38024825:+	13,10	24,0	0.481,0.37	0.857,0	0.37	0	0.37	distal	0.0055632873918312	TRUE
JPT1	0.00103861269634251	chr17:75135248:-,chr17:75135988:-	285,193	83,101	0.59,0.4	0.441,0.537	0.59	0.441	0.149	distal	0.00561901138526873	TRUE
MED10	0.0010514841876297	chr5:6371926:-,chr5:6372062:-	45,7	14,14	0.804,0.125	0.452,0.452	0.804	0.452	0.352	distal	0.00563966597795877	TRUE
CCAR1	0.00105414317345024	chr10:68749254:+,chr10:68761114:+	0,16	15,13	0,0.41	0.517,0.448	0.41	0.448	-0.038	proximal	0.00563966597795877	FALSE
NSG1	0.00111721702771081	chr4:4417738:+,chr4:4419058:+	24,32	0,20	0.308,0.41	0,1	0.41	1	-0.59	proximal	0.00594408838500284	TRUE
FNBP4	0.00118149872660361	chr11:47736658:-,chr11:47746229:-,chr11:47750917:-	20,14,26	3,12,2	0.312,0.219,0.406	0.13,0.522,0.087	0.4215	0.391	0.0305	distal	0.006251556449007	FALSE
CENPC	0.00120186643457668	chr4:67514258:-,chr4:67518334:-	12,0	8,14	0.545,0	0.25,0.438	0.545	0.25	0.295	distal	0.00632457582785434	TRUE
SRRT	0.00124921086257573	chr7:100882651:+,chr7:100884837:+,chr7:100888661:+	27,34,26	0,20,13	0.31,0.391,0.299	0,0.606,0.394	0.4945	0.697	-0.2025	proximal	0.00653798946011101	TRUE
HSBP1	0.00131925758262354	chr16:83811666:+,chr16:83811795:+,chr16:83812993:+	73,30,95	20,6,4	0.36,0.148,0.468	0.606,0.182,0.121	0.542	0.212	0.33	distal	0.00686727055171064	TRUE
MBD3	0.00133887304968269	chr19:1573596:-,chr19:1576678:-	10,4	0,11	0.714,0.286	0,1	0.714	0	0.714	distal	0.00693190724109906	TRUE
CHMP4B	0.00135276980504553	chr20:33853529:+,chr20:33853832:+	18,12	0,12	0.6,0.4	0,0.75	0.4	0.75	-0.35	proximal	0.00696640279282806	TRUE
PPP1CC	0.00136290788130538	chr12:110719811:-,chr12:110719905:-	52,41	4,20	0.495,0.39	0.138,0.69	0.495	0.138	0.357	distal	0.00698127813668663	TRUE
C14orf119	0.00148164868882252	chr14:23098489:+,chr14:23098586:+	16,16	24,2	0.5,0.5	0.923,0.077	0.5	0.077	0.423	distal	0.00752208195258514	TRUE
ID2	0.00149187534363581	chr2:8684318:+,chr2:8684453:+	13,19	0,23	0.382,0.559	0,1	0.559	1	-0.441	proximal	0.00752208195258514	TRUE
FAM126A	0.00149191864272457	chr7:22944397:-,chr7:22944499:-,chr7:22945969:-	10,17,12	0,0,8	0.169,0.288,0.203	0,0,0.667	0.313	0	0.313	distal	0.00752208195258514	TRUE
SPATS2	0.0015095439367532	chr12:49490730:+,chr12:49500174:+,chr12:49526347:+,chr12:49527425:+	21,10,11,13	2,0,8,0	0.318,0.152,0.167,0.197	0.154,0,0.615,0	0.359	0.41	-0.051	proximal	0.00757130630777779	FALSE
PNRC1	0.00164405342611503	chr6:89084039:+,chr6:89084838:+	14,80	13,16	0.144,0.825	0.448,0.552	0.825	0.552	0.273	distal	0.00820323030750661	TRUE
EPRS1	0.00166276099913792	chr1:219968600:-,chr1:220007209:-,chr1:220025148:-	16,15,12	3,15,0	0.314,0.294,0.235	0.15,0.75,0	0.461	0.525	-0.0640000000000001	proximal	0.00825380846479289	FALSE
TSN	0.00168822373534046	chr2:121765791:+,chr2:121765968:+,chr2:121766300:+,chr2:121766453:+,chr2:121767293:+	22,13,12,23,12	12,0,0,3,0	0.242,0.143,0.132,0.253,0.132	0.8,0,0,0.2,0	0.4235	0.15	0.2735	distal	0.00833722798529674	TRUE
DNAJA1	0.00186101106907926	chr9:33026861:+,chr9:33030643:+,chr9:33039032:+	18,36,75	14,9,12	0.123,0.247,0.514	0.35,0.225,0.3	0.6375	0.4125	0.225	distal	0.0091431134542429	TRUE
PEA15	0.00187173617183656	chr1:160214639:+,chr1:160215372:+	28,45	5,42	0.384,0.616	0.091,0.764	0.616	0.764	-0.148	proximal	0.0091431134542429	TRUE
CCT6A	0.0018798924859191	chr7:56058464:+,chr7:56063404:+,chr7:56063985:+	12,62,17	8,9,0	0.114,0.59,0.162	0.348,0.391,0	0.457	0.1955	0.2615	distal	0.0091431134542429	TRUE
TBCD	0.00193099519529408	chr17:82937314:+,chr17:82942704:+	10,7	0,14	0.588,0.412	0,1	0.412	1	-0.588	proximal	0.00934446418627234	TRUE
VTA1	0.00195670899100365	chr6:142219603:+,chr6:142220777:+	28,51	13,3	0.315,0.573	0.812,0.188	0.573	0.188	0.385	distal	0.00942155379168259	TRUE
ATRX	0.00197383708051356	chrX:77683973:-,chrX:77684359:-,chrX:77693854:-,chrX:77696615:-	14,18,28,12	3,9,0,0	0.121,0.155,0.241,0.103	0.143,0.429,0,0	0.304666666666667	0.429	-0.124333333333333	proximal	0.00945674183350526	TRUE
CORO1C	0.00199100223962049	chr12:108645109:-,chr12:108647490:-,chr12:108648625:-,chr12:108658189:-	132,17,18,20	19,10,3,0	0.584,0.075,0.08,0.088	0.594,0.312,0.094,0	0.660666666666667	0.833333333333333	-0.172666666666667	proximal	0.00949175820175511	TRUE
PPP2R5E	0.00201520982721387	chr14:63374734:-,chr14:63375842:-,chr14:63376081:-	12,6,15	0,11,12	0.24,0.12,0.3	0,0.44,0.48	0.3	0.22	0.08	distal	0.00955983775175842	FALSE
PGRMC2	0.00211240678235444	chr4:128269250:-,chr4:128270140:-	7,41	10,8	0.121,0.707	0.417,0.333	0.121	0.417	-0.296	proximal	0.00997180260493785	TRUE
HP1BP3	0.00223063539414074	chr1:20767585:-,chr1:20770933:-,chr1:20773587:-,chr1:20776600:-	23,20,46,13	32,5,22,5	0.211,0.183,0.422,0.119	0.386,0.06,0.265,0.06	0.473666666666667	0.514333333333333	-0.0406666666666666	proximal	0.0104785457783294	FALSE
BAZ1A	0.00229269272250937	chr14:34752734:-,chr14:34800251:-,chr14:34800309:-,chr14:34801133:-,chr14:34807452:-	12,10,11,11,11	0,2,0,8,0	0.122,0.102,0.112,0.112,0.112	0,0.154,0,0.615,0	0.2825	0.26925	0.01325	distal	0.0107177819989151	FALSE
INSIG1	0.00233794887083808	chr7:155308762:+,chr7:155310235:+	59,34	21,0	0.602,0.347	1,0	0.347	0	0.347	distal	0.0108765447469424	TRUE
CDK2	0.00236701786301612	chr12:55971899:+,chr12:55972789:+	5,17	10,2	0.227,0.773	0.833,0.167	0.773	0.167	0.606	distal	0.0109309533190254	TRUE
PPP2CA	0.00237234604743126	chr5:134196964:-,chr5:134197097:-	30,75	2,42	0.256,0.641	0.039,0.824	0.256	0.039	0.217	distal	0.0109309533190254	TRUE
DLGAP4	0.00239818679873611	chr20:36527080:+,chr20:36527249:+	25,103	13,13	0.176,0.725	0.5,0.5	0.725	0.5	0.225	distal	0.0109973994627756	TRUE
CALM1	0.00242491887289245	chr14:90403939:+,chr14:90405107:+,chr14:90405610:+,chr14:90408054:+	19,20,55,11	9,0,29,0	0.152,0.16,0.44,0.088	0.225,0,0.725,0	0.434666666666667	0.483333333333333	-0.0486666666666666	proximal	0.0110672837658551	FALSE
HSP90AA1	0.00247554562204304	chr14:102081050:-,chr14:102083061:-,chr14:102084473:-,chr14:102084781:-,chr14:102084841:-,chr14:102084921:-	100,38,54,33,70,165	38,18,37,5,18,45	0.204,0.078,0.11,0.067,0.143,0.337	0.228,0.108,0.222,0.03,0.108,0.269	0.3878	0.4812	-0.0934	proximal	0.0112450492171106	FALSE
HES1	0.00250283457779209	chr3:194138604:+,chr3:194138732:+	47,16	53,2	0.701,0.239	0.855,0.032	0.239	0.032	0.207	distal	0.0113156323869192	TRUE
SRSF5	0.00258827716735035	chr14:69771079:+,chr14:69771506:+,chr14:69771680:+,chr14:69772005:+	14,19,14,82	13,0,7,26	0.105,0.143,0.105,0.617	0.283,0,0.152,0.565	0.734666666666667	0.666333333333333	0.0683333333333332	distal	0.0116472472530766	FALSE
ROBO2	0.00262076716685364	chr3:77098882:+,chr3:77522813:+,chr3:77607852:+,chr3:77646297:+	31,15,38,25	0,0,13,3	0.231,0.112,0.284,0.187	0,0,0.722,0.167	0.413666666666667	0.648333333333333	-0.234666666666667	proximal	0.0117385989845584	TRUE
YBX1	0.00264642926117614	chr1:42700837:+,chr1:42702026:+,chr1:42702348:+	308,240,317	87,91,64	0.356,0.277,0.366	0.36,0.376,0.264	0.5045	0.452	0.0524999999999999	distal	0.0117986637894103	FALSE
RTF1	0.00266707865781638	chr15:41452949:+,chr15:41464833:+,chr15:41475761:+,chr15:41481447:+	18,17,45,11	3,1,30,1	0.157,0.148,0.391,0.096	0.079,0.026,0.789,0.026	0.406	0.560666666666667	-0.154666666666667	proximal	0.0118359297118764	TRUE
TMSB15B	0.00272000722335087	chrX:103964583:+,chrX:103965976:+,chrX:104072887:-	1,21,16	11,15,8	0.02,0.429,0.327	0.314,0.429,0.229	0.439	0.586	-0.147	proximal	0.0120154447526921	TRUE
HMGB3	0.0027647931752366	chrX:150987919:+,chrX:150988332:+,chrX:150988769:+,chrX:150990771:+	43,0,68,9	32,12,65,12	0.339,0,0.535,0.071	0.264,0.099,0.537,0.099	0.427666666666667	0.49	-0.0623333333333334	proximal	0.0121575151952185	FALSE
TTC1	0.0028439207424649	chr5:160051162:+,chr5:160065543:+	4,24	11,7	0.08,0.48	0.524,0.333	0.48	0.333	0.147	distal	0.0124409035089127	TRUE
ZFAND6	0.00286308416487759	chr15:80137591:+,chr15:80138222:+,chr15:80138369:+	15,11,49	0,0,25	0.183,0.134,0.598	0,0,1	0.665	1	-0.335	proximal	0.0124409035089127	TRUE
RBMX	0.0028691064534134	chrX:136869192:-,chrX:136873461:-,chrX:136874047:-	13,71,187	18,65,97	0.046,0.25,0.658	0.094,0.34,0.508	0.171	0.264	-0.093	proximal	0.0124409035089127	FALSE
ACIN1	0.00288091535045435	chr14:23058564:-,chr14:23061315:-,chr14:23080360:-	27,68,44	9,17,0	0.186,0.469,0.303	0.333,0.63,0	0.4205	0.648	-0.2275	proximal	0.0124409035089127	TRUE
NAE1	0.00294439027525135	chr16:66802878:-,chr16:66816993:-	20,18	19,1	0.476,0.429	0.95,0.05	0.476	0.95	-0.474	proximal	0.0126582492636922	TRUE
RAN	0.00309707019893697	chr12:130876281:+,chr12:130877306:+,chr12:130877346:+,chr12:130877678:+	192,15,19,6	106,2,3,10	0.817,0.064,0.081,0.026	0.876,0.017,0.025,0.083	0.101333333333333	0.105333333333333	-0.004	proximal	0.0132554604514502	FALSE
CALM3	0.00314984832362182	chr19:46609305:+,chr19:46610169:+,chr19:46610782:+	32,16,94	23,0,72	0.225,0.113,0.662	0.242,0,0.758	0.7185	0.758	-0.0395	proximal	0.0134216988303001	FALSE
RSBN1	0.00327084836623501	chr1:113797866:-,chr1:113797957:-	12,5	1,11	0.706,0.294	0.083,0.917	0.706	0.083	0.623	distal	0.0138438982615971	TRUE
PDIA6	0.00327768307751208	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-	19,36,12,16	0,30,5,10	0.207,0.391,0.13,0.174	0,0.577,0.096,0.192	0.511	0.416666666666667	0.0943333333333333	distal	0.0138438982615971	FALSE
DOK5	0.00338158041007135	chr20:54650883:+,chr20:54651171:+	14,33	1,36	0.269,0.635	0.027,0.973	0.635	0.973	-0.338	proximal	0.0142203577943175	TRUE
CLK1	0.00341942887951711	chr2:200853081:-,chr2:200858064:-	76,19	44,0	0.738,0.184	0.863,0	0.738	0.863	-0.125	proximal	0.0143170000477173	TRUE
YWHAG	0.00348093322164411	chr7:76326799:-,chr7:76329259:-	23,30	17,3	0.434,0.566	0.85,0.15	0.434	0.85	-0.416	proximal	0.0145114229110099	TRUE
TMX4	0.00371971879728389	chr20:7981412:-,chr20:7982530:-	12,5	2,13	0.571,0.238	0.133,0.867	0.571	0.133	0.438	distal	0.0154400396628637	TRUE
MRPS5	0.00382303435858209	chr2:95087207:-,chr2:95109948:-	30,21	0,9	0.455,0.318	0,1	0.455	0	0.455	distal	0.0158007814906204	TRUE
FDFT1	0.00386479351980012	chr8:11838667:+,chr8:11838962:+,chr8:11839298:+	38,162,60	18,30,7	0.146,0.623,0.231	0.327,0.545,0.127	0.5425	0.3995	0.143	distal	0.0159051117930235	TRUE
PSMD2	0.00401763298989338	chr3:184306461:+,chr3:184309050:+	6,61	10,18	0.09,0.91	0.357,0.643	0.91	0.643	0.267	distal	0.0164342943275527	TRUE
RPL12	0.00402751138245321	chr9:127447674:-,chr9:127449283:-	434,89	76,3	0.83,0.17	0.962,0.038	0.83	0.962	-0.132	proximal	0.0164342943275527	TRUE
HLTF	0.00414326411789674	chr3:149059730:-,chr3:149071619:-,chr3:149074270:-	20,11,21	0,7,3	0.328,0.18,0.344	0,0.467,0.2	0.418	0.2335	0.1845	distal	0.016835288377783	TRUE
DYNC1I2	0.00431716005122589	chr2:171725691:+,chr2:171725949:+,chr2:171727923:+,chr2:171748411:+	39,12,10,17	22,14,0,3	0.5,0.154,0.128,0.218	0.5,0.318,0,0.068	0.354666666666667	0.174	0.180666666666667	distal	0.0174598843250187	TRUE
HSPBP1	0.00433324231950102	chr19:55262223:-,chr19:55262339:-	11,42	14,11	0.208,0.792	0.56,0.44	0.208	0.56	-0.352	proximal	0.0174598843250187	TRUE
ATP5PF	0.00444036900240209	chr21:25724500:-,chr21:25724545:-	140,40	11,12	0.741,0.212	0.478,0.522	0.741	0.478	0.263	distal	0.0178169806221384	TRUE
IPO7	0.00481749166220152	chr11:9429195:+,chr11:9442148:+	13,11	16,0	0.52,0.44	1,0	0.44	0	0.44	distal	0.0192499770568467	TRUE
LBR	0.00487774713466822	chr1:225401502:-,chr1:225419345:-	13,40	1,43	0.245,0.755	0.018,0.754	0.245	0.018	0.227	distal	0.0193408913695611	TRUE
ENOPH1	0.00488041184091728	chr4:82460535:+,chr4:82461087:+	11,23	0,25	0.256,0.535	0,1	0.535	1	-0.465	proximal	0.0193408913695611	TRUE
PNRC2	0.00495273191509444	chr1:23962681:+,chr1:23963462:+	13,27	3,43	0.271,0.562	0.058,0.827	0.562	0.827	-0.265	proximal	0.0195470525993277	TRUE
GNAI3	0.00506782743478488	chr1:109592110:+,chr1:109593507:+	18,22	13,1	0.419,0.512	0.812,0.062	0.512	0.062	0.45	distal	0.0198537395055215	TRUE
SUMO1	0.00507544775893802	chr2:202206182:-,chr2:202206486:-,chr2:202206592:-,chr2:202206776:-	19,66,21,13	1,21,0,0	0.158,0.55,0.175,0.108	0.045,0.955,0,0	0.583	0.681666666666667	-0.0986666666666666	proximal	0.0198537395055215	FALSE
EIF3F	0.00509228832592296	chr11:7996171:+,chr11:7997474:+	128,24	52,0	0.8,0.15	0.981,0	0.15	0	0.15	distal	0.0198537395055215	TRUE
LUC7L3	0.00518700290557668	chr17:50743777:+,chr17:50744685:+,chr17:50744801:+,chr17:50745898:+,chr17:50746590:+,chr17:50750555:+,chr17:50752644:+	13,13,38,48,13,18,10	3,0,6,1,0,7,0	0.078,0.078,0.229,0.289,0.078,0.108,0.06	0.15,0,0.3,0.05,0,0.35,0	0.435833333333333	0.416666666666667	0.0191666666666667	distal	0.020141466927703	FALSE
UBE3A	0.0053060723584022	chr15:25370920:-,chr15:25375498:-	14,13	14,0	0.269,0.25	0.778,0	0.269	0.778	-0.509	proximal	0.0205210750246639	TRUE
EPHB1	0.00533704736535621	chr3:135259353:+,chr3:135259829:+,chr3:135260166:+	13,13,16	6,0,0	0.283,0.283,0.348	1,0,0	0.4895	0	0.4895	distal	0.0205583064513521	TRUE
TRA2A	0.00538752474727089	chr7:23504780:-,chr7:23522210:-	47,13	4,8	0.681,0.188	0.267,0.533	0.681	0.267	0.414	distal	0.0206700650662226	TRUE
