gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_T.HQ.bam	N28_C.HQ.bam	N28_T.HQ.bam	R2_C.HQ.bam	R2_T.HQ.bam	R8_C.HQ.bam	R8_T.HQ.bam	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ZDHHC7:chr16:84974175:84976342:u1	2.28660412436557	1	0.130495160680817	0.530573806883411	0.890909090909091	0.872727272727273	0.923076923076923	0.84	1	0.88	0.925	0.862068965517241	0.934746503496503	0.863699059561128	0.071047443935375	chr16_84974563_84974583_-_3UTR_vs_chr16_84974459_84974475_-_3UTR	0.115710761640456	chr16_84974459_84974475_-_3UTR;chr16_84974563_84974583_-_3UTR	distal	FALSE
TMCC1:chr3:129647792:129651480:u1	4.07088465332936	2	0.130622691824182	0.530573806883411	0.622783737216541	0.547817373759407	0.587249139442749	0.591429103170433	0.68856701169512	0.655651643786127	0.65662103577566	0.612080236718965	0.638805231032517	0.601744589358733	0.0370606416737845	chr3_129650548_129650560_-_3UTR_vs_chr3_129648679_129648681_-_3UTR	0.17713443702869	chr3_129647780_129647797_-_3UTR;chr3_129648679_129648681_-_3UTR;chr3_129650548_129650560_-_3UTR	distal	FALSE
PTP4A1:chr6:63580175:63583588:u1	4.0704324690596	2	0.130652227926255	0.530573806883411	0.535987525987526	0.372404061934748	0.510313480901716	0.380262941414021	0.633939708939709	0.563353500432152	0.710070930659166	0.624802745284673	0.597577911622029	0.485205812266398	0.112372099355631	chr6_63581441_63581464_+_3UTR_vs_chr6_63583365_63583396_+_3UTR	0.275469493704898	chr6_63581441_63581464_+_3UTR;chr6_63582413_63582456_+_3UTR;chr6_63583365_63583396_+_3UTR	distal	FALSE
IFIT1:chr10:89403713:89406487:u1	2.2808659075522	1	0.13097872892304	0.531331446282886	0.851063829787234	0.859598853868195	0.729166666666667	0.9	0.653846153846154	0.909090909090909	0.851851851851852	0.811320754716981	0.771482125537977	0.870002629419021	-0.0985205038810447	chr10_89403847_89403871_+_3UTR_vs_chr10_89403976_89403995_+_3UTR	-0.105972276201581	chr10_89403847_89403871_+_3UTR;chr10_89403976_89403995_+_3UTR	proximal	FALSE
MAP4K4:chr2:101891250:101894690:u1	5.62805930661762	3	0.131176752779291	0.531566841305195	0.555075170164684	0.307705661829221	0.532890280295125	0.377137234822244	0.527103433966179	0.467960023515579	0.38131381584892	0.482093032144632	0.499095675068727	0.408723988077919	0.090371686990808	chr2_101892794_101892808_+_3UTR_vs_chr2_101894680_101894700_+_3UTR	0.213525759355597	chr2_101891467_101891494_+_3UTR;chr2_101892033_101892040_+_3UTR;chr2_101892794_101892808_+_3UTR;chr2_101894680_101894700_+_3UTR	distal	FALSE
PPIA:chr7:44801423:44803117:u1	2.27241596463637	1	0.131694461964068	0.533095812449431	0.416666666666667	0.566473988439306	0.444444444444444	0.596330275229358	0.631578947368421	0.503875968992248	0.434782608695652	0.636363636363636	0.481868166793796	0.575760967256137	-0.0938928004623411	chr7_44801616_44801647_+_3UTR_vs_chr7_44803103_44803125_+_3UTR	-0.216791979949875	chr7_44801616_44801647_+_3UTR;chr7_44803103_44803125_+_3UTR	proximal	FALSE
DCAF10:chr9:37861509:37867668:u1	4.05036303621671	2	0.13196988608949	0.533471562759955	0.0988114658587742	0.29197887577073	0.0355977627592636	0.137546149222976	0.0903943959312926	0.22730544093657	0.141777872863905	0.206913923807696	0.0916453743533088	0.215936097434493	-0.124290723081184	chr9_37861996_37862014_+_3UTR_vs_chr9_37863175_37863176_+_3UTR	-0.20314465408805	chr9_37861949_37861967_+_3UTR;chr9_37861996_37862014_+_3UTR;chr9_37863175_37863176_+_3UTR	proximal	FALSE
FAM120B:chr6:170404763:170407071:u2	5.61240025416919	3	0.132068282590034	0.533471562759955	0.48238602871387	0.335948708444023	0.340715197104519	0.351955837834629	0.59583175957923	0.42207537742596	0.456570674532329	0.328089635362766	0.468875914982487	0.359517389766845	0.109358525215643	chr6_170405062_170405098_+_3UTR_vs_chr6_170407044_170407098_+_3UTR	0.189512151689003	chr6_170405062_170405098_+_3UTR;chr6_170405324_170405354_+_3UTR;chr6_170406799_170406815_+_3UTR;chr6_170407044_170407098_+_3UTR	distal	FALSE
ETV5:chr3:186046314:186048638:u1	2.26371899439346	1	0.132435680569661	0.533985221031064	0.780821917808219	0.628318584070796	0.458333333333333	0.701923076923077	0.692307692307692	0.86231884057971	0.60377358490566	0.827309236947791	0.633809132088726	0.754967434630344	-0.121158302541617	chr3_186047781_186047786_-_3UTR_vs_chr3_186046307_186046328_-_3UTR	-0.206445478984985	chr3_186046307_186046328_-_3UTR;chr3_186047781_186047786_-_3UTR	proximal	FALSE
PACS2:chr14:105394673:105398147:u1	2.26323913862302	1	0.132476712723535	0.533985221031064	0.00840336134453781	0.0717703349282297	0.0816326530612245	0.078125	0.133333333333333	0.283018867924528	0.111111111111111	0.28	0.0836201147125517	0.178228550713189	-0.0946084360006378	chr14_105395187_105395211_+_3UTR_vs_chr14_105398142_105398164_+_3UTR	-0.111279686647826	chr14_105395187_105395211_+_3UTR;chr14_105398142_105398164_+_3UTR	proximal	FALSE
MDH2:chr7:76066411:76067508:u1	2.26056117007931	1	0.132705964930051	0.534342045428849	0.65625	0.722543352601156	0.709677419354839	0.734375	0.85	0.829787234042553	0.421052631578947	0.835616438356164	0.659245012733446	0.780580506249968	-0.121335493516522	chr7_76066582_76066607_+_3UTR_vs_chr7_76067469_76067516_+_3UTR	-0.206270627062706	chr7_76066582_76066607_+_3UTR;chr7_76067469_76067516_+_3UTR	proximal	FALSE
DDX52:chr17:37609741:37614295:u1	5.5972453056778	3	0.132936591596031	0.534703642256493	0.426205948512872	0.153805298675331	0.199096059318504	0.114509834079942	0.32641839540115	0.240328806687217	0.353980470399641	0.247845647283831	0.326425218408042	0.18912239668158	0.137302821726461	chr17_37613095_37613118_-_3UTR_vs_chr17_37609735_37609759_-_3UTR	0.248027170112876	chr17_37609735_37609759_-_3UTR;chr17_37613095_37613118_-_3UTR;chr17_37613379_37613403_-_3UTR;chr17_37613736_37613762_-_3UTR	distal	FALSE
PAFAH1B1:chr17:2681803:2685615:u1	2.25143472180207	1	0.133490585547935	0.535911994735912	0.738461538461539	0.619771863117871	0.845659163987138	0.752212389380531	0.845208845208845	0.811320754716981	0.851388132825259	0.802714646464647	0.820179420120695	0.746504913420007	0.0736745067006878	chr17_2684482_2684514_+_3UTR_vs_chr17_2685577_2685634_+_3UTR	0.0969580838547182	chr17_2684482_2684514_+_3UTR;chr17_2685577_2685634_+_3UTR	distal	FALSE
NBN:chr8:89933336:89935581:u1	4.02701862299455	2	0.133519290761173	0.535911994735912	0.750855683269476	0.667995934005786	0.720159151193634	0.807751847981733	0.818202010106058	0.891802548338234	0.636257114161366	0.82610089962361	0.731368489682633	0.798412807487341	-0.0670443178047072	chr8_89935411_89935446_-_3UTR_vs_chr8_89933471_89933512_-_3UTR	-0.212765716229239	chr8_89933323_89933338_-_3UTR;chr8_89933471_89933512_-_3UTR;chr8_89935411_89935446_-_3UTR	proximal	FALSE
KIAA2026:chr9:5919022:5919683:u1	2.2484899106388	1	0.133744862432976	0.536062394322439	0.823529411764706	1	0.954545454545455	0.972222222222222	0.863636363636364	0.934782608695652	0.888888888888889	0.91304347826087	0.882650029708853	0.955012077294686	-0.0723620475858328	chr9_5919144_5919151_-_3UTR_vs_chr9_5919002_5919026_-_3UTR	-0.132610006027728	chr9_5919002_5919026_-_3UTR;chr9_5919144_5919151_-_3UTR	proximal	FALSE
TMEM41B:chr11:9280655:9283423:u2	2.24739985775363	1	0.133839122943817	0.536062394322439	0.923076923076923	0.791666666666667	0.909090909090909	0.880952380952381	0.909090909090909	0.921739130434783	0.982758620689655	0.888888888888889	0.931004340487099	0.87081176673568	0.0601925737514194	chr11_9281161_9281186_-_3UTR_vs_chr11_9280646_9280674_-_3UTR	0.147171069695061	chr11_9280646_9280674_-_3UTR;chr11_9281161_9281186_-_3UTR	distal	FALSE
DKC1:chrX:154776799:154777689:u3	2.24514556949941	1	0.134034294447512	0.536278415191994	0.6875	0.318181818181818	0.545454545454545	0.45	0.5	0.51219512195122	0.625	0.51219512195122	0.589488636363636	0.448143015521064	0.141345620842572	chrX_154777572_154777588_+_3UTR_vs_chrX_154777655_154777689_+_3UTR	0.244003308519438	chrX_154777572_154777588_+_3UTR;chrX_154777655_154777689_+_3UTR	distal	FALSE
ZFP14:chr19:36334453:36340223:u1	4.01096046534803	2	0.134595642947044	0.536459475186532	0.137940178192618	0.100320129594631	0.367840475180314	0.331581867432525	0.151760712770471	0.433920237590157	0.344850445481544	0.268606390817944	0.250597952906237	0.283607156358814	-0.0330092034525776	chr19_36336808_36336830_-_3UTR_vs_chr19_36336564_36336565_-_3UTR	0.316556751128081	chr19_36334451_36334463_-_3UTR;chr19_36336564_36336565_-_3UTR;chr19_36336808_36336830_-_3UTR	distal	FALSE
SEC63:chr6:107867756:107871703:u1	2.23773178574686	1	0.134678411717557	0.536459475186532	0.222222222222222	0.153846153846154	0.347826086956522	0.137614678899083	0.193548387096774	0.212765957446809	0.317073170731707	0.216049382716049	0.270167466751806	0.180069043227024	0.0900984235247828	chr6_107870753_107870776_-_3UTR_vs_chr6_107870307_107870329_-_3UTR	0.163625115991339	chr6_107870307_107870329_-_3UTR;chr6_107870753_107870776_-_3UTR	distal	FALSE
SKA2:chr17:59109857:59112332:u1	4.00964631973534	2	0.134684111145718	0.536459475186532	0.6	0.938623133383953	0.834063430874365	0.875	0.734574626126572	0.832720051398867	0.774487471526196	0.89937605229276	0.735781382131783	0.886429809268895	-0.150648427137112	chr17_59111256_59111310_-_3UTR_vs_chr17_59109939_59110007_-_3UTR	-0.226144629867351	chr17_59109939_59110007_-_3UTR;chr17_59110077_59110097_-_3UTR;chr17_59111256_59111310_-_3UTR	proximal	FALSE
STX6:chr1:180972713:180976569:u1	5.56554912100455	3	0.134770198708412	0.536459475186532	0.676970566497109	0.639302690773279	0.778640059127864	0.820661861582578	0.825142178083355	0.837672947967066	0.794669382904677	0.788122067008622	0.768855546653251	0.771439891832886	-0.00258434517963479	chr1_180973022_180973053_-_3UTR_vs_chr1_180972711_180972739_-_3UTR	0.187219512195122	chr1_180972711_180972739_-_3UTR;chr1_180973022_180973053_-_3UTR;chr1_180973168_180973203_-_3UTR;chr1_180974955_180974970_-_3UTR	distal	FALSE
EIF3A:chr10:119033672:119036038:u1	4.00808184248172	2	0.13478950747704	0.536459475186532	0.423690098825284	0.343490826840915	0.404112475915222	0.359906872190109	0.449938067712634	0.389051566778217	0.3516308835673	0.361300578034682	0.40734288150511	0.363437460960981	0.0439054205441291	chr10_119035028_119035056_-_3UTR_vs_chr10_119033669_119033676_-_3UTR	0.12927173476288	chr10_119033669_119033676_-_3UTR;chr10_119035028_119035056_-_3UTR;chr10_119035745_119035766_-_3UTR	distal	FALSE
FUNDC2:chrX:155054673:155060304:u1	4.00603895009687	2	0.134927258046652	0.536459475186532	0.62700504709945	0.509103169251517	0.456752283454913	0.5511350865363	0.401490395421616	0.700776973872051	0.864520116880198	0.652712219974526	0.587441960714044	0.603431862408599	-0.0159899016945545	chrX_155060185_155060200_+_3UTR_vs_chrX_155060299_155060344_+_3UTR	-0.209568595379268	chrX_155055850_155055863_+_3UTR;chrX_155055931_155055935_+_3UTR;chrX_155056188_155056198_+_3UTR;chrX_155056913_155056930_+_3UTR;chrX_155060185_155060200_+_3UTR;chrX_155060299_155060344_+_3UTR	proximal	FALSE
FRZB:chr2:182833276:182834848:u1	2.22897958560122	1	0.135443272157875	0.537621596820218	0.260485384010168	0.508317410363044	0.36027465846506	0.388630999213218	0.484657749803305	0.406422108575924	0.711644374508261	0.471348019931812	0.454265541696698	0.443679634521	0.0105859071756987	chr2_182834545_182834562_-_3UTR_vs_chr2_182834007_182834021_-_3UTR	-0.33822091886608	chr2_182833274_182833278_-_3UTR;chr2_182834007_182834021_-_3UTR;chr2_182834545_182834562_-_3UTR	proximal	FALSE
SUMO2:chr17:75165586:75168338:u1	2.2283015277485	1	0.135502730618106	0.537621596820218	0.958333333333333	0.743589743589744	0.909090909090909	0.84	0.7	0.666666666666667	0.75	0.764705882352941	0.829356060606061	0.753740573152338	0.0756154874537227	chr17_75167929_75167947_-_3UTR_vs_chr17_75167729_75167739_-_3UTR	0.245238095238095	chr17_75167729_75167739_-_3UTR;chr17_75167929_75167947_-_3UTR	distal	FALSE
PCNX1:chr14:71109936:71115382:u1	5.54873280582581	3	0.135752737171724	0.537651563860677	0.311662081404337	0.308790998716443	0.436263666238814	0.340712909724571	0.805089848977251	0.642304212069075	0.77503798207045	0.52481129397589	0.582013394672713	0.454154853621495	0.127858541051218	chr14_71112588_71112609_+_3UTR_vs_chr14_71115377_71115390_+_3UTR	0.324094202898551	chr14_71110146_71110167_+_3UTR;chr14_71111963_71111978_+_3UTR;chr14_71112588_71112609_+_3UTR;chr14_71115377_71115390_+_3UTR	distal	FALSE
ZRANB1:chr10:124984993:124988189:u1	6.99923072599404	4	0.135928883594027	0.537651563860677	0.32707443633191	0.290566180935033	0.43760343481655	0.398154096978992	0.553858671152599	0.423528915332194	0.450002296000367	0.458861671976426	0.442134709575356	0.392777716305661	0.049356993269695	chr10_124985993_124986030_+_3UTR_vs_chr10_124986452_124986464_+_3UTR	-0.175907866629516	chr10_124985619_124985636_+_3UTR;chr10_124985993_124986030_+_3UTR;chr10_124986452_124986464_+_3UTR;chr10_124987422_124987438_+_3UTR;chr10_124988181_124988190_+_3UTR	proximal	FALSE
FBXO25:chr8:468805:477967:u1	3.99115571044649	2	0.135935080670595	0.537651563860677	0.031032937485996	0.0301686885823117	0.0375930490203401	0.0910262155500784	0.333596707430687	0.272480158496173	0.554256567067786	0.132926282769438	0.239119815251202	0.1316503363495	0.107469478901702	chr8_469038_469060_+_3UTR_vs_chr8_477964_477967_+_3UTR	0.274216524216524	chr8_469038_469060_+_3UTR;chr8_469565_469583_+_3UTR;chr8_469869_469878_+_3UTR;chr8_477964_477967_+_3UTR	distal	FALSE
ORMDL1:chr2:189770267:189771766:u1	2.22135966286442	1	0.136113141783295	0.53779562887739	0.243150684931507	0.372881355932203	0.11623246492986	0.157407407407407	0.114832535885167	0.188442211055276	0.228373702422145	0.322505800464037	0.17564734704217	0.260309193714731	-0.0846618466725612	chr2_189771306_189771321_-_3UTR_vs_chr2_189770311_189770347_-_3UTR	-0.144207270031755	chr2_189770311_189770347_-_3UTR;chr2_189771306_189771321_-_3UTR	proximal	FALSE
C11orf54:chr11:93761689:93764749:u1	2.21501014147941	1	0.136674163806656	0.539010269982939	0.666666666666667	0.690909090909091	0.708333333333333	0.916666666666667	0.678571428571429	0.733333333333333	0.657142857142857	0.805555555555556	0.677678571428571	0.786616161616162	-0.10893759018759	chr11_93762315_93762317_+_3UTR_vs_chr11_93763076_93763100_+_3UTR	-0.194130675526024	chr11_93762315_93762317_+_3UTR;chr11_93763076_93763100_+_3UTR	proximal	FALSE
ANKRD17:chr4:73073376:73076230:u1	2.21113617894162	1	0.137017725739189	0.539010269982939	0.216666666666667	0.306122448979592	0.423728813559322	0.244444444444444	0.422535211267606	0.248677248677249	0.426229508196721	0.296610169491525	0.372290049922579	0.273963577898203	0.0983264720243763	chr4_73075681_73075699_-_3UTR_vs_chr4_73074778_73074799_-_3UTR	0.161983490905601	chr4_73074778_73074799_-_3UTR;chr4_73075681_73075699_-_3UTR	distal	FALSE
FXR1:chr3:180976139:180982751:u1	2.21064110176735	1	0.137061701278029	0.539010269982939	0.707865168539326	0.728744939271255	0.52	0.689839572192513	0.72	0.802547770700637	0.728571428571429	0.806167400881057	0.669109149277689	0.756824920761366	-0.087715771483677	chr3_180976539_180976557_+_3UTR_vs_chr3_180977146_180977171_+_3UTR	-0.151929085914416	chr3_180976539_180976557_+_3UTR;chr3_180977146_180977171_+_3UTR	proximal	FALSE
GPR85:chr7:113080413:113083608:u1	3.97462656923904	2	0.137063180953481	0.539010269982939	0.842302232546135	0.481273017858384	0.443924338233281	0.412545167118338	0.582294489611563	0.501586639798022	0.503569087978461	0.491907115149583	0.59302253709236	0.471827984981082	0.121194552111278	chr7_113082280_113082290_-_3UTR_vs_chr7_113081669_113081692_-_3UTR	0.231079154527986	chr7_113081669_113081692_-_3UTR;chr7_113082280_113082290_-_3UTR;chr7_113082776_113082786_-_3UTR	distal	FALSE
FEM1B:chr15:68291243:68295857:u1	3.97266712230248	2	0.137197530770586	0.539010269982939	0.506690500510725	0.44	0.424242424242424	0.428571428571429	0.619110409508775	0.437819916572035	0.616067037415352	0.488137319030879	0.541527592919319	0.448632166043586	0.0928954268757336	chr15_68293711_68293729_+_3UTR_vs_chr15_68295669_68295694_+_3UTR	0.250460445416041	chr15_68293711_68293729_+_3UTR;chr15_68294821_68294841_+_3UTR;chr15_68295669_68295694_+_3UTR	distal	FALSE
ELOC:chr8:73945136:73946629:u1	2.20827261939655	1	0.137272302099948	0.539010269982939	0.774795501022495	0.869042000943841	0.888888888888889	0.773006134969325	0.875	0.703053381284818	0.710747557373324	0.717069649945868	0.812357986821177	0.765542791785963	0.0468151950352139	chr8_73946391_73946404_-_3UTR_vs_chr8_73945607_73945644_-_3UTR	0.200135226504395	chr8_73945607_73945644_-_3UTR;chr8_73946391_73946404_-_3UTR;chr8_73946585_73946610_-_3UTR	distal	FALSE
LNP1:chr3:100455927:100456319:u1	2.20532046591819	1	0.137535309621879	0.53923337610883	0.777777777777778	0.685714285714286	0.857142857142857	0.758620689655172	0.714285714285714	0.59375	0.75	0.548387096774194	0.774801587301587	0.646618018035913	0.128183569265674	chr3_100456190_100456227_+_3UTR_vs_chr3_100456305_100456329_+_3UTR	0.280089988751406	chr3_100456190_100456227_+_3UTR;chr3_100456305_100456329_+_3UTR	distal	FALSE
SV2B:chr15:91292553:91302565:u1	3.96661754065826	2	0.137613152870544	0.53923337610883	0.912522090381217	0.865567694108467	0.853010716763897	0.850718417615227	0.887740016307221	0.851368265445937	0.865477681718929	0.82450496583567	0.879687626292816	0.848039835751325	0.0316477905414907	chr15_91295270_91295295_+_3UTR_vs_chr15_91295396_91295437_+_3UTR	0.169843531633964	chr15_91294464_91294482_+_3UTR;chr15_91295270_91295295_+_3UTR;chr15_91295396_91295437_+_3UTR	distal	FALSE
TTC7A:chr2:47073924:47076123:u1	3.96081921773919	2	0.13801269450768	0.539804211219453	0.633995037220844	0.571558896511458	0.647487593052109	0.509150124069479	0.540565325277808	0.468500137854977	0.500344637441412	0.531844499586435	0.580598148248043	0.520263414505587	0.0603347337424558	chr2_47075306_47075393_+_3UTR_vs_chr2_47076112_47076138_+_3UTR	0.1875	chr2_47075306_47075393_+_3UTR;chr2_47075537_47075567_+_3UTR;chr2_47076112_47076138_+_3UTR	distal	FALSE
OGFOD1:chr16:56476206:56479102:u1	3.9602174391735	2	0.138054227296425	0.539804211219453	0.781308411214953	0.702219626168224	0.544726301735648	0.704272363150868	0.588629283489097	0.712172897196262	0.587305295950156	0.684658519051042	0.625492323097463	0.700830851391599	-0.0753385282941358	chr16_56476787_56476803_+_3UTR_vs_chr16_56477489_56477495_+_3UTR	-0.301693766937669	chr16_56476419_56476441_+_3UTR;chr16_56476787_56476803_+_3UTR;chr16_56477489_56477495_+_3UTR	proximal	FALSE
MGAT4A:chr2:98619106:98625565:u1	8.34568299655825	5	0.138185328760945	0.539804211219453	0.303878238378785	0.241339690479912	0.550748220046329	0.400628971300886	0.775582304205096	0.61914196698307	0.875088299143983	0.541218974171921	0.626324265443548	0.450582400733947	0.175741864709601	chr2_98624475_98624532_-_3UTR_vs_chr2_98619149_98619157_-_3UTR	0.365359477124183	chr2_98619105_98619123_-_3UTR;chr2_98619149_98619157_-_3UTR;chr2_98620985_98621000_-_3UTR;chr2_98624336_98624376_-_3UTR;chr2_98624475_98624532_-_3UTR;chr2_98625502_98625507_-_3UTR	distal	FALSE
NUS1:chr6:117707016:117710723:u1	3.95527117840038	2	0.138396075944846	0.540012773008162	0.543779316506589	0.357382175563994	0.564974064974065	0.497483361561031	0.776130362337259	0.614701704545455	0.565173565173565	0.614961217902394	0.61251432724787	0.521132114893219	0.091382212354651	chr6_117709789_117709827_+_3UTR_vs_chr6_117710609_117710654_+_3UTR	0.201351374526247	chr6_117708574_117708619_+_3UTR;chr6_117709789_117709827_+_3UTR;chr6_117710609_117710654_+_3UTR	distal	FALSE
WDR3:chr1:117959448:117966543:u1	3.95343548514802	2	0.138523160629431	0.540012773008162	0.335315944559642	0.173383639169954	0.266239829265039	0.104757692550704	0.321154548776032	0.217136854741897	0.169636275562857	0.1483239449626	0.273086649540893	0.160900532856289	0.112186116684604	chr1_117960039_117960075_+_3UTR_vs_chr1_117960872_117960890_+_3UTR	0.132352941176471	chr1_117960039_117960075_+_3UTR;chr1_117960369_117960430_+_3UTR;chr1_117960872_117960890_+_3UTR	distal	FALSE
NFYA:chr6:41097411:41102403:u1	2.18903838690437	1	0.138996069217548	0.540403761494472	0.36	0.2	0.357142857142857	0.428571428571429	0.682926829268293	0.588235294117647	0.6875	0.313253012048193	0.521892421602787	0.382514933684317	0.13937748791847	chr6_41099955_41099996_+_3UTR_vs_chr6_41102391_41102407_+_3UTR	0.322773460848775	chr6_41099955_41099996_+_3UTR;chr6_41102391_41102407_+_3UTR	distal	FALSE
VTI1A:chr10:112815290:112818744:u4	2.18887693849877	1	0.139010640542005	0.540403761494472	0.761904761904762	0.466666666666667	0.777777777777778	0.657142857142857	0.6	0.461538461538462	0.486486486486487	0.381578947368421	0.656542256542257	0.491731733179102	0.164810523363155	chr10_112817960_112818023_+_3UTR_vs_chr10_112818738_112818747_+_3UTR	0.285057471264368	chr10_112817960_112818023_+_3UTR;chr10_112818738_112818747_+_3UTR	distal	FALSE
ABCG2:chr4:88090264:88092355:u1	6.94079101028842	4	0.139050427964208	0.540403761494472	0.103283619389331	0.19623293389332	0.227959313766248	0.249224738166286	0.256450763559768	0.252321166264793	0.0310689836756187	0.251908899420748	0.154690670097741	0.237421934436287	-0.0827312643385453	chr4_88092162_88092183_-_3UTR_vs_chr4_88091680_88091692_-_3UTR	-0.193913043478261	chr4_88090263_88090273_-_3UTR;chr4_88091680_88091692_-_3UTR;chr4_88091796_88091813_-_3UTR;chr4_88092044_88092051_-_3UTR;chr4_88092162_88092183_-_3UTR	proximal	FALSE
HEATR1:chr1:236549005:236550901:u1	6.93273189942079	4	0.139486025498064	0.541542370977658	0.383337453646477	0.235793271639996	0.211140296662546	0.250999175937371	0.295320932195725	0.299308831978273	0.359138050589406	0.218587403340328	0.312234183273539	0.251172170723992	0.0610620125495466	chr1_236550338_236550358_-_3UTR_vs_chr1_236549781_236549848_-_3UTR	0.13212982523526	chr1_236548999_236549013_-_3UTR;chr1_236549781_236549848_-_3UTR;chr1_236550338_236550358_-_3UTR;chr1_236550445_236550474_-_3UTR;chr1_236550617_236550680_-_3UTR	distal	FALSE
ARL17A:chr17:46552756:46557355:u1	2.18062739364643	1	0.139757479291042	0.542016957189294	0	0.166666666666667	0.166666666666667	0.3	0.588235294117647	0.823529411764706	0.384615384615385	0.615384615384615	0.284879336349925	0.476395173453997	-0.191515837104072	chr17_46554029_46554039_-_3UTR_vs_chr17_46552748_46552765_-_3UTR	-0.615295815295815	chr17_46552748_46552765_-_3UTR;chr17_46554029_46554039_-_3UTR	proximal	FALSE
HCN3:chr1:155288464:155289848:u1	2.17792132825798	1	0.14000344188659	0.542016957189294	0.841463414634146	0.836065573770492	0.833333333333333	0.661016949152542	0.848484848484849	0.819444444444444	0.828025477707006	0.742424242424242	0.837826768539834	0.76473780244793	0.0730889660919033	chr1_155289730_155289737_+_3UTR_vs_chr1_155289835_155289857_+_3UTR	0.13858566682487	chr1_155289730_155289737_+_3UTR;chr1_155289835_155289857_+_3UTR	distal	FALSE
UBE2N:chr12:93405684:93410038:u1	5.47673915739415	3	0.140036511720489	0.542016957189294	0.334875238614671	0.266661818622549	0.346928529012231	0.30211808597671	0.458302316497026	0.420389599665075	0.577784424289874	0.460961775562017	0.429472627103451	0.362532819956588	0.0669398071468627	chr12_93408361_93408378_-_3UTR_vs_chr12_93405676_93405697_-_3UTR	0.19782611559795	chr12_93405676_93405697_-_3UTR;chr12_93406613_93406630_-_3UTR;chr12_93408361_93408378_-_3UTR;chr12_93409343_93409364_-_3UTR	distal	FALSE
RELT:chr11:73395492:73397474:u1	3.92417948135002	2	0.140564370700791	0.543334680709606	0.333333333333333	0.323244552058111	0.403257759189963	0.398843153080441	0.645278450363196	0.543929436181252	0.25	0.543785310734463	0.407967385721623	0.452450613013567	-0.044483227291944	chr11_73396635_73396651_+_3UTR_vs_chr11_73396995_73397008_+_3UTR	-0.312169312169312	chr11_73396635_73396651_+_3UTR;chr11_73396995_73397008_+_3UTR;chr11_73397461_73397474_+_3UTR	proximal	FALSE
CWC25:chr17:38800441:38802091:u1	3.92171959610357	2	0.140737363175224	0.543334680709606	0.129754996776273	0.351901998710509	0.220889748549323	0.21491510853213	0.387180684319349	0.481020309477756	0.14829142488717	0.495705996131528	0.221529213633029	0.385885853212981	-0.164356639579952	chr17_38801467_38801478_-_3UTR_vs_chr17_38800433_38800455_-_3UTR	-0.247225205871822	chr17_38800433_38800455_-_3UTR;chr17_38801179_38801198_-_3UTR;chr17_38801467_38801478_-_3UTR	proximal	FALSE
CELF1:chr11:47465937:47472348:u1	2.1682669117007	1	0.140884930112795	0.543334680709606	0.631578947368421	1	0.9	0.935483870967742	0.857142857142857	0.857142857142857	0.888888888888889	0.916666666666667	0.819402673350042	0.927323348694316	-0.107920675344275	chr11_47468394_47468403_-_3UTR_vs_chr11_47465934_47465945_-_3UTR	-0.241927471435668	chr11_47465934_47465945_-_3UTR;chr11_47468394_47468403_-_3UTR	proximal	FALSE
CCSER2:chr10:84513513:84518521:u2	3.91870942615719	2	0.14094934435053	0.543334680709606	0.225972958744752	0.699444561067078	0.8	0.549386382680824	0.614674310807514	0.702958338499194	0.788114300922303	0.761635438392738	0.607190392618642	0.678356180159958	-0.0711657875413162	chr10_84514401_84514410_+_3UTR_vs_chr10_84514802_84514818_+_3UTR	-0.191840245316181	chr10_84514401_84514410_+_3UTR;chr10_84514802_84514818_+_3UTR;chr10_84518500_84518536_+_3UTR	proximal	FALSE
RALBP1:chr18:9535938:9538113:u1	2.1648078025612	1	0.141202276653712	0.54375765157621	0.102040816326531	0.0520833333333333	0	0.0909090909090909	0.0714285714285714	0.166666666666667	0.0454545454545455	0.183098591549296	0.0547309833024119	0.123189420614597	-0.0684584373121848	chr18_9537591_9537608_+_3UTR_vs_chr18_9538101_9538116_+_3UTR	-0.121773485513609	chr18_9537591_9537608_+_3UTR;chr18_9538101_9538116_+_3UTR	proximal	FALSE
NEUROD1:chr2:181676106:181677789:u1	3.90938191898397	2	0.141608232612756	0.544768449068526	0.686112629852378	0.0449152542372881	0.500623600895427	0.324213075060533	0.651529826106097	0.681638418079096	0.729032630001153	0.417966101694915	0.641824671713764	0.367183212267958	0.274641459445806	chr2_181676997_181676998_-_3UTR_vs_chr2_181676460_181676472_-_3UTR	0.39234693877551	chr2_181676460_181676472_-_3UTR;chr2_181676997_181676998_-_3UTR;chr2_181677050_181677054_-_3UTR	distal	FALSE
RUFY3:chr4:70791298:70793557:u2	2.15569529817367	1	0.142042130962224	0.545884586299153	0.166144200626959	0.214539007092199	0.155294117647059	0.140845070422535	0.237051792828685	0.316025641025641	0.143864598025388	0.331246739697444	0.175588677282023	0.250664114559455	-0.0750754372774319	chr4_70791923_70791955_+_3UTR_vs_chr4_70793551_70793577_+_3UTR	-0.211748815966021	chr4_70791923_70791955_+_3UTR;chr4_70793551_70793577_+_3UTR	proximal	FALSE
