gene_id	N1_C.HQ.bam	N1_H.HQ.bam	N1_T.HQ.bam	N28_C.HQ.bam	N28_H.HQ.bam	N28_T.HQ.bam	R2_C.HQ.bam	R2_H.HQ.bam	R2_T.HQ.bam	R8_C.HQ.bam	R8_H.HQ.bam	R8_T.HQ.bam
GALNT10:chr5:154416973:154420983:u1	0.727272727272727	0.825	0.857142857142857	0.9	0.666666666666667	0.869565217391304	1	0.571428571428571	0.91304347826087	NA	0.909090909090909	0.666666666666667
GALNT13:chr2:154450411:154454177:u2	0.711084675786854	0.791841387891909	0.544931771266186	0.833137661846286	0.786699035261406	0.779977359423902	0.878179759075556	0.306359972476162	0.907768026927262	0.834387170908795	0.796757631437667	0.802371356485187
GALNT15:chr3:16227501:16230165:u1	0.605414746543779	0.746511077568563	0.687892133204633	0.573660714285714	0.840444119458128	0.793165241448692	0.679344093406593	0.700688244047619	0.769835633116883	0.801498724489796	0.801672894021739	0.785245535714286
GALNT1:chr18:35709771:35711834:u1	0.232810615199035	0.409854319383873	0.369817789346708	0.339686369119421	0.476916328544797	0.36394968119938	0.395506634499397	0.260675512665862	0.421453094553215	0.232810615199035	0.420050931510521	0.334807666532636
GALNT2:chr1:230279459:230282122:u1	1	0.911111111111111	0.9	0.931034482758621	0.842857142857143	0.975	1	0.788461538461538	0.953271028037383	0.945454545454545	0.912408759124088	0.982758620689655
GALNT4:chr12:89519413:89522812:u1	0	0.449653259361997	0.610725843735552	0.416088765603329	0.332871012482663	0.312066574202497	0.59126213592233	0	0.563746932678971	0.454448187041807	0.416088765603329	0.499733276432306
GALNT5:chr2:157311349:157318489:u1	0.328849028400598	NA	NA	0.233290625667307	0.258594917787743	NA	0.529601751014307	NA	NA	0.334403118497025	NA	0.258594917787743
GALNT6:chr12:51351252:51354378:u1	0	0.0909090909090909	0.222222222222222	0	0.166666666666667	0	0	0	0	1	0.0384615384615385	0.166666666666667
GALNT9:chr12:132196372:132197106:u1	0.317073170731707	0.6	0.3046875	0.428571428571429	0.25	0.380952380952381	0.295081967213115	0.241379310344828	0.166666666666667	0.376623376623377	0.5	0.375
GALT:chr9:34650450:34651035:u1	0.181818181818182	0.0253164556962025	0.0526315789473684	0	0.0571428571428571	0.0461538461538462	0.0357142857142857	0.0493827160493827	0.104166666666667	0	0.1	0.214285714285714
GANC:chr15:42284042:42284424:u1	0	0.928571428571429	0.8	1	0.566666666666667	0.666666666666667	0.6	0.6875	0.8	1	0.571428571428571	1
GAP43:chr3:115720883:115721483:u1	0.666666666666667	0.5	0.524691358024691	0.588235294117647	0.525	0.6	0.444444444444444	0.553571428571429	0.535714285714286	0.416666666666667	0.40625	0.420289855072464
GAPVD1:chr9:125362747:125367207:u2	0.447802759325498	0.399127152138321	0.458757655796815	0.310849940384943	0.268447681490065	0.324365155184288	0.336696812800512	0.434034443232195	0.445673585133812	0.241547706060038	0.375809197100723	0.321108191189949
GAREM1:chr18:32263522:32267870:u1	NA	1	0.25	0.333333333333333	0	0	0	0.5	0	0	0.666666666666667	0.4
GARS1:chr7:30633861:30634032:u1	0.928571428571429	0.85207100591716	0.846645367412141	0.889655172413793	0.870229007633588	0.837209302325581	0.92	0.88785046728972	0.894230769230769	0.883333333333333	0.891566265060241	0.866807610993658
GAS2L3:chr12:100624891:100628288:u1	NA	0.8	0	0	1	0	NA	1	0.5	0.666666666666667	0.2	0
GAS7:chr17:9910606:9917227:u1	0.360848705993648	0.50704900208245	0.49824158880514	0.386625222424939	0.691435093263429	0.66144559317071	0.578606304614282	0.598699164549646	0.604712760601672	0.508752455315014	0.575504111785828	0.665478956478348
GAS8:chr16:90043346:90044971:u1	0.894736842105263	0.863945578231292	0.915343915343915	0.884615384615385	0.777251184834123	0.888888888888889	0.869565217391304	0.693181818181818	0.942857142857143	0.854838709677419	0.933962264150943	0.902439024390244
GASK1A:chr3:43056387:43057715:u1	0.524456021259242	0.370287389704865	0.267889248471773	0.309121419153782	0.429691417111081	0.526891662813993	0.372949447606294	0.138193379889854	0.400575332614168	0.0625674217907228	0.545454545454545	0.397441824626291
GASK1B:chr4:158124474:158127406:u1	0.738255033557047	0.694214876033058	0.614457831325301	0.690909090909091	0.701666666666667	0.739910313901345	0.806451612903226	0.643939393939394	0.722371967654987	0.9375	0.716	0.694117647058824
GATA2:chr3:128479422:128481018:u1	0.884615384615385	0.905405405405405	0.883116883116883	0.888888888888889	0.785714285714286	0.944444444444444	1	0.909090909090909	0.857142857142857	NA	1	1
GATAD1:chr7:92456563:92460075:u1	0	0.375	0.222222222222222	0	0.333333333333333	0.375	1	0.5	0.5	NA	0.166666666666667	0
GATAD2A:chr19:19505475:19508932:u1	0.343509492047204	0.0422127897756425	0.0887634684453566	0.296434068753207	0.081299323218256	0.141283279174505	0.481638935717951	0.0293267802651832	0.124377508828057	0.304771677783479	0.0419404491964448	0.210995776927024
GATB:chr4:151670509:151671173:u1	0.0652173913043478	0.169491525423729	0.154185022026432	0.2	0.119496855345912	0.192307692307692	0.283018867924528	0.161538461538462	0.193798449612403	0.24390243902439	0.153005464480874	0.212121212121212
GATC:chr12:120459960:120463748:u1	NA	0.65904610251744	0.59520966029724	0.329617834394904	0.44171974522293	0.386411889596603	0.664808917197452	0.534501061571125	0.506145938093642	0.664307619721632	0.617019700785069	0.683386411889597
GATD1:chr11:767223:770988:u1	0.91202988447437	0.903516647488019	0.961401208451047	0.862379864556158	0.908108434098242	0.935435631633201	0.875375669672024	0.868386728912013	0.930270482163857	0.916917113114683	0.986236334335119	1
GBE1:chr3:81489705:81490406:u1	1	0.89010989010989	0.91304347826087	0.875	0.895833333333333	0.882352941176471	0.96	0.942857142857143	0.829787234042553	0.785714285714286	0.819512195121951	0.864406779661017
GBP2:chr1:89106133:89108174:u1	0	0.103092783505155	0.25	0.181818181818182	0.0416666666666667	0.0833333333333333	0.5	0.0625	0	0.0833333333333333	0.118421052631579	0.0833333333333333
GBP3:chr1:89006677:89007723:u2	0.777777777777778	0.921052631578947	1	1	0.94488188976378	0.821428571428571	1	0.958333333333333	0.75	0.8125	0.858407079646018	0.779069767441861
GBP4:chr1:89181145:89185253:u1	0.230769230769231	0.144329896907216	0.0256410256410256	0	0.19047619047619	0.125	0	0.666666666666667	0.2	0.304347826086957	0.0761154855643045	0.1875
GBP5:chr1:89258951:89260703:u1	0.5	0.374355828220859	0.257423312883436	0.5	0.875	0.375	NA	0.5	0.666666666666667	0.625	0.480816422840963	0.530692375109553
GCA:chr2:162360244:162363122:u1	0.459027852457253	0.24006079161252	0.315161686696437	0.401330489538899	0.142889172501811	0.187514282449726	0.463155674307411	0.115830667276051	0.382475192592795	0.206505179768434	0.189173108388874	0.284699760933765
GCDH:chr19:12899542:12899999:u1	0.95	0.928571428571429	0.954545454545455	0.888888888888889	0.942857142857143	0.892857142857143	1	0.928571428571429	0.846153846153846	1	0.7	1
GCFC2:chr2:75662706:75664665:u2	0.0759186351706037	0.331013462026924	0.492425946756655	0.237095363079615	0.317987524286737	0.277883121752638	0.400060569351908	0.28771988607807	0.359219160104987	0.520874343832021	0.324195039000407	0.498667855197346
GCLC:chr6:53497341:53498755:u1	0.538612836438923	0.810322084907473	0.693490683229814	0.796335403726708	0.707142857142857	0.777498230993003	0.682919254658385	0.775399290150843	0.85751552795031	0.738026224982747	0.695347474510723	0.835101130753305
GCLM:chr1:93885200:93888989:u1	0.714285714285714	0.44	0.1	0.666666666666667	0.122448979591837	0.0714285714285714	0.25	0	0.785714285714286	0.285714285714286	0.483870967741935	0.5
GCNT1:chr9:76503669:76507416:u1	0.331951562657019	0.52671842025927	0.349359688560905	0.741694302080193	0.372851974675912	0.297015375339162	0.679299998564394	0.168877499748769	0.831233041905336	0.597527886644558	0.615239674404582	0.594352326399357
GCOM1:chr15:57714570:57717557:u1	0.707865168539326	0.851963746223565	0.684014869888476	0.543478260869565	0.802325581395349	0.641666666666667	0.652173913043478	0.760233918128655	0.542307692307692	0.542857142857143	0.77843137254902	0.453488372093023
GCSH:chr16:81081945:81082865:u1	0.125	0.208333333333333	0.25	0	0.217391304347826	0.294117647058824	0	0.181818181818182	0.285714285714286	0	0.176470588235294	0.25
GDAP1:chr8:74364368:74366875:u1	0.685534591194969	0.791970802919708	0.671957671957672	0.75875486381323	0.789976133651551	0.839024390243902	0.865435356200528	0.741626794258373	0.921768707482993	0.84375	0.852331606217617	0.943502824858757
GDAP2:chr1:117863485:117870568:u2	NA	0.2	0	0.333333333333333	0.25	0.666666666666667	0	0.666666666666667	0.75	0.444444444444444	0.833333333333333	0.333333333333333
GDE1:chr16:19501693:19503469:u1	0.366820276497696	0.348502304147465	0.211535602794708	0.421537715255882	0.188853143204939	0.33953258722844	0.25028801843318	0.247240381523952	0.200153609831029	0.375345622119816	0.30667459491601	0.480286738351254
GDF11:chr12:55749883:55757264:u1	0.333333333333333	0.384615384615385	0	0.2	0.333333333333333	0.416666666666667	NA	0.2	0.461538461538462	0.5	0.4	0.25
GEMIN2:chr14:39136449:39136973:u1	0.5	0.222222222222222	0.403198653198653	0.5	0.323863636363636	0.360795454545455	1	0.651515151515152	0.377272727272727	0.40719696969697	0.518398268398268	0.628787878787879
GEMIN5:chr5:154887411:154888209:u1	0.251805264383881	0.3042566766931	0.261202830188679	0.259883198562444	0.221196306704135	0.315932914046122	0.297035040431267	0.28104222821204	0.19020907700153	0.270237370663421	0.239288522012579	0.22035532295827
GEMIN8:chrX:14006726:14008912:u1	0.200090564328975	0.316706288560593	0.659289447368918	0.260061130922058	0.256765079340942	0.234320646241176	0.109109433612745	0.323092597672323	0.381867580543077	0.160027169298692	0.189505858380031	0.200050942435048
GET1:chr21:39396940:39397889:u1	0.227272727272727	0.161104718066743	0.213203463203463	0.17379679144385	0.196573060447406	0.0861244019138756	0.392045454545455	0.48768054375531	0.390804597701149	0.212987012987013	0.228099173553719	0.106719367588933
GET4:chr7:895423:896436:u1	0.923076923076923	0.884615384615385	0.947565543071161	0.987951807228916	0.93491124260355	0.945205479452055	1	0.902097902097902	0.977777777777778	0.982456140350877	0.92	0.949152542372881
GFM1:chr3:158691468:158695581:u2	0.783620750833866	0.832786885245902	0.812150200452507	0.811807181889149	0.738262518122003	0.779566744730679	0.922693667630987	0.732146074066449	0.881018608544205	0.862970426447361	0.874850226022548	0.893082082075694
GFPT1:chr2:69319780:69326188:u1	0.594366267903544	0.502470653529633	0.571428571428571	0.56	0.442305747684342	0.548387096774194	0.774193548387097	0.311993248833438	0.550510481826713	0.699875800338337	0.301126849124665	0.384000638403561
GFRA1:chr10:116056931:116064397:u1	NA	0.9	0.6	NA	1	1	NA	0.0909090909090909	1	NA	1	1
GGA2:chr16:23463542:23467589:u1	0.0381939799331104	0.0777898158179848	0.053986013986014	0.0578461538461538	0.0914722363728986	0.10602383531961	0.0941687344913151	0.0730046022353715	0.163573817486861	0.116737844095704	0.125476923076923	0.192636727434415
GGACT:chr13:100530164:100532129:u1	0.841619136800885	0.770659393669524	0.597121723749799	0.968523878437048	0.810600578871201	0.937315752800557	0.988554137613472	0.754238164151333	0.983212735166425	0.468523878437048	0.96686724046005	0.734261939218524
GGCX:chr2:85544720:85549933:u2	0.0352870813397129	0.183928096757044	0.119778248067722	0.445893141945774	0.344804957469431	0.292172191843244	0.337406015037594	0.0895660203139428	0.235825358851675	0.316022062732589	0.245742196400091	0.132988230765
GGPS1:chr1:235342773:235344529:u1	0.2	0.326530612244898	0.128205128205128	0.0588235294117647	0.04	0.0465116279069767	0.0909090909090909	0.0416666666666667	0.116279069767442	0.146341463414634	0.285714285714286	0.131578947368421
GHITM:chr10:84152349:84153568:u1	0.336809356455609	0.403805792640269	0.503405751936604	0.434214822069866	0.262891052601256	0.418620729388719	0.527015997388182	0.439844349736612	0.500881488736533	0.380653338710607	0.441244078434508	0.527650116778422
GHR:chr5:42718466:42721878:u1	NA	0.75	NA	NA	0.25	0.25	NA	1	0.375	NA	NA	0.5
GID8:chr20:62944913:62948475:u1	0.931506849315068	0.882882882882883	0.829787234042553	0.904109589041096	0.869918699186992	0.857142857142857	0.945454545454545	0.821428571428571	0.949275362318841	0.982142857142857	0.965811965811966	0.941747572815534
GIMAP6:chr7:150625376:150628184:u1	0.666666666666667	0.694656488549618	0.629310344827586	0.7	0.952380952380952	0.636363636363636	1	0.72	0.7	0.6	0.619047619047619	0.675675675675676
GIN1:chr5:103086000:103087897:u1	0.947368421052632	0.707188138189244	0.74057429941003	0.705475663716814	0.701338956489675	0.825	1	0.84	0.92518294758339	0.701893101367659	0.811371972519795	0.874238357754243
GINM1:chr6:149590839:149591744:u1	0	0.4	0.428571428571429	0.666666666666667	1	0.75	0.5	0.333333333333333	0	0	0.363636363636364	0
GIT2:chr12:109929804:109932977:u2	0.976744186046512	0.916666666666667	0.875	0.943820224719101	0.919117647058823	0.924812030075188	0.972350230414747	0.833333333333333	0.961538461538462	0.951690821256039	0.865248226950355	0.952153110047847
GJA5:chr1:147756199:147758161:u1	0	0.87012987012987	0.5	0.75	0.817204301075269	0.7	1	0.833333333333333	1	1	1	1
GJB1:chrX:71224560:71225516:u1	0.5	0.12	0.0434782608695652	0	0.0677966101694915	0.0714285714285714	0	0.0961538461538462	0	0.2	0.0701754385964912	0
GJB2:chr13:20187470:20188900:u1	0.75	0.723494188094399	0.821175830157866	0.966638152266895	0.643712574850299	0.71933552250338	1	0.845808383233533	1	NA	1	NA
GK5:chr3:142157527:142165621:u1	0.326455512140437	0.117023149013141	0.361878824390462	0.214262090080669	0.0270386014186679	0.0662367877987572	0.0131905445997127	0.111301898441117	0.184737194119734	0.0508009323207793	0.0417435818284715	0.0561308651026393
GK:chrX:30728743:30731460:u1	0.526315789473684	0.479166666666667	0.434782608695652	0.714285714285714	0.587301587301587	0.708333333333333	0.7	0.681818181818182	0.752475247524752	0.586206896551724	0.570552147239264	0.680672268907563
GLB1:chr3:32996608:32997044:u1	0.0540540540540541	0.121212121212121	0.226415094339623	0.185185185185185	0.272727272727273	0.306451612903226	0.129032258064516	0.225	0.318181818181818	0.161290322580645	0.274193548387097	0.271186440677966
GLG1:chr16:74447440:74453166:u1	0.25	0.114093959731544	0.161290322580645	0.451612903225806	0.131736526946108	0.25609756097561	0.25	0	0.171052631578947	0.117647058823529	0.114285714285714	0.088
GLIPR1:chr12:75498979:75503861:u1	NA	0.86128364389234	0.514492753623188	NA	0.814311594202899	1	NA	1	0.729907773386034	NA	0.657155797101449	0.555722138930535
GLIS3:chr9:3824127:3828271:u1	0.581728395061728	0.610814814814815	0.416131687242798	NA	0.696866096866097	0.708945868945869	0.248395061728395	0.745185185185185	0.710662177328844	0.5	0.617671957671958	0.671965811965812
GLMN:chr1:92246398:92246529:u1	0.583333333333333	0.304347826086957	0.0434782608695652	0.260869565217391	0.193548387096774	0.368421052631579	0.3	0.28125	0.239130434782609	0.173913043478261	0.428571428571429	0.333333333333333
GLRA3:chr4:174636920:174643785:u1	NA	1	1	NA	1	0.5	NA	0.25	0.687162854216456	1	0.827627935207314	0.677123905212478
GLRB:chr4:157170440:157172090:u1	0.430089350398454	0.374195544554455	0.348861386138614	0.373294086165373	0.389860262622007	0.423794838500243	0.512794136556513	0.368003136947358	0.517444890143849	0.355585558555856	0.412313330780592	0.488490753837289
GLRX3:chr10:130179393:130179672:u1	0.125	0.0526315789473684	0.0625	0.1	0.0666666666666667	0.105263157894737	0	0.05	0.166666666666667	0.142857142857143	0.08	0.166666666666667
GLRX:chr5:95813849:95814957:u2	0	0	0.2	0	0	0.25	0.111111111111111	0.25	0.230769230769231	0	0.208333333333333	0.0714285714285714
GLS:chr2:190932863:190935289:u1	0.842105263157895	0.936	0.928571428571429	0.6875	0.921875	0.911111111111111	0.85	0.909090909090909	0.761904761904762	0.836734693877551	0.944055944055944	0.875
GLT8D2:chr12:103988983:103989407:u1	0	0.818181818181818	0.857142857142857	NA	0.75	1	1	0.714285714285714	0.833333333333333	NA	1	1
GLUD1:chr10:87050202:87051750:u1	0.955823293172691	0.937720329024677	0.830188679245283	0.921052631578947	0.913415794481446	0.93202416918429	0.955882352941177	0.879237288135593	0.964059196617336	0.968253968253968	0.943396226415094	0.985507246376812
GLYCTK:chr3:52293127:52295257:u2	0.625	0	0.105263157894737	0.75	0.0454545454545455	0.333333333333333	0	0.0476190476190476	0.5	0	1	0
GM2A:chr5:151267452:151270439:u1	0	0.0740740740740741	0.15	0	0	0.25	1	0.6	0.2	1	0.125	1
GMCL1:chr2:69879005:69881384:u1	0.534149465344175	0.676364459535937	0.71145492080952	0.590508529387986	0.616794001131862	0.722199638123022	0.652446365179812	0.497258771929825	0.659824046920821	0.572373862696443	0.598189020939445	0.591133395744411
GMEB1:chr1:28714774:28719352:u1	0.0833333333333333	0.222222222222222	0.2	0	0	0	0.1	0.0833333333333333	0.166666666666667	0	0.1	0.2
GMNC:chr3:190852737:190855294:u1	NA	0.739130434782609	NA	NA	0.923076923076923	NA	NA	0.666666666666667	0.75	0	1	0.777777777777778
GMPS:chr3:155937693:155944020:u1	0.111111111111111	0.281006056895458	0.114948515867983	0.214503948809592	0.345561192136969	0.121076410906785	0.556972249901863	0.0556063262337275	0.378378174351541	0.584102726696259	0.555142562732132	0.41321132483149
GNA12:chr7:2728106:2731180:u1	0.762005232509072	0.757641291810842	0.639203754524122	0.693727264661521	0.738647528728267	0.695932333717801	0.819300269127259	0.677784710798495	0.769863550303584	0.728950403690888	0.645654681309864	0.789183647315135
GNA13:chr17:65009289:65014256:u1	0.5	0.242424242424242	0.386363636363636	0.290322580645161	0.166666666666667	0.19047619047619	0.58	0.3125	0.223684210526316	0.479591836734694	0.268370607028754	0.158878504672897
GNA14:chr9:77423079:77423978:u1	NA	1	0.948717948717949	1	0.777777777777778	0.96078431372549	NA	0.818181818181818	0.838709677419355	NA	0.970588235294118	0.941176470588235
GNAI1:chr7:80217494:80226180:u1	0.86743519441675	0.834694989106754	0.724639037433155	0.875995710784314	0.770289638698119	0.77608842879257	0.932959236326109	0.708342760180996	0.892076954069299	0.804509213323884	0.831007194244604	0.891640184188339
GNAI3:chr1:109592345:109600193:u2	0.262070689249588	0.332828604000093	0.308502833346143	0.295309600355472	0.304077895821015	0.259791813690896	0.267105414321117	0.254474437387281	0.31620847969678	0.308202825868256	0.323403496896289	0.31431562872381
GNAO1:chr16:56343951:56348199:u1	0.257575757575758	0.333333333333333	0.31	0.444444444444444	0.337837837837838	0.320754716981132	0.333333333333333	0.26027397260274	0.35	0	0.214285714285714	0.2
GNAO1:chr16:56356103:56357444:u3	1	0.7	0.837837837837838	0.3	0.485714285714286	0.655172413793103	0.909090909090909	0.657894736842105	0.724137931034483	0.769230769230769	0.590909090909091	0.8
GNAS:chr20:58910683:58911196:u16	0.643356643356643	0.620545073375262	0.614417989417989	0.57741935483871	0.537869062901155	0.533442088091354	0.646408839779006	0.578990901571547	0.58	0.648979591836735	0.641904761904762	0.573770491803279
GNB4:chr3:179396088:179401212:u1	0.847358121330724	0.836868308967423	0.833333333333333	1	0.919275929549902	1	1	0.824119373776908	0.885731302646133	1	0.906760569790197	0.936983145003472
GNG10:chr9:111669269:111670226:u2	0.75	1	0.942857142857143	0.888888888888889	0.926829268292683	0.882352941176471	0.8	0.862745098039216	0.8	0.5	0.789473684210526	0.941176470588235
GNG11:chr7:93926217:93928610:u1	0	0	0.125	1	0.571428571428571	0.2	1	0.666666666666667	1	NA	0	0
GNG12:chr1:67701475:67705450:u1	0.0945945945945946	0.162162162162162	0.179487179487179	0.173913043478261	0.147272727272727	0.106598984771574	0.1	0.204301075268817	0.185185185185185	0.2	0.197916666666667	0.153846153846154
GNG4:chr1:235547685:235552108:u1	NA	0	0.37037037037037	0.5	0.444444444444444	0.444444444444444	1	0	0.642857142857143	1	0.892857142857143	0.909090909090909
GNL1:chr6:30541378:30546071:u1	0.547209466190442	0.518332239959181	0.209318142227592	0.516341738296691	0.391642017793226	0.593067532492228	0.705886478881375	0.154072388739966	0.742432699943605	0.728485547076243	0.729771903253935	0.786877675134837
GNL3:chr3:52694276:52694494:u1	0.944444444444444	0.972972972972973	0.992481203007519	0.915492957746479	0.934426229508197	0.91025641025641	0.982758620689655	0.912751677852349	0.972413793103448	0.88953488372093	0.934210526315789	0.945578231292517
GNPAT:chr1:231277543:231277973:u1	0.0853104263248796	0.132823198881846	0.11903957347751	0.178113677977327	0.11803254761731	0.134030697037834	0.145424923882271	0.143567578826776	0.127428756476684	0.160558056570118	0.176220001300757	0.156403319730387
GNPDA2:chr4:44701795:44703080:u1	0.5	0.555555555555556	0.684210526315789	0.428571428571429	0.418181818181818	0.4	0.526315789473684	0.55	0.589285714285714	0.344827586206897	0.55	0.657142857142857
GNPNAT1:chr14:52775193:52778310:u1	0.280960548885077	0.685934819897084	0.842967409948542	1	0.755222371967655	0.75	0.729802744425386	0.75	0.639568214804064	0.87877358490566	0.475058962264151	0.772085147556846
GNPTG:chr16:1363092:1364113:u1	0.184210526315789	0.0263157894736842	0.173076923076923	0.193548387096774	0.0972222222222222	0.0888888888888889	0.153846153846154	0.184615384615385	0.0333333333333333	0	0.0384615384615385	0
GNS:chr12:64713449:64716740:u1	0.4	0.5	0.467532467532468	0.411764705882353	0.673469387755102	0.794871794871795	0.782608695652174	0.357142857142857	0.504424778761062	0.576271186440678	0.363408521303258	0.529411764705882
GOLGA1:chr9:124878275:124880529:u1	0.69811320754717	0.68695652173913	0.686567164179104	0.777777777777778	0.755395683453237	0.821428571428571	0.746031746031746	0.808510638297872	0.853448275862069	0.813559322033898	0.797872340425532	0.826530612244898
GOLGA2:chr9:128255829:128257066:u1	0.2	0.306122448979592	0.298507462686567	0.235294117647059	0.413333333333333	0.34	0.235294117647059	0.317073170731707	0.322033898305085	0.114285714285714	0.166666666666667	0.2
GOLGA3:chr12:132768914:132773104:u2	0.868165236277755	0.89924822935048	0.723521638586059	0.984332186789483	0.839422470492837	0.937328747157932	0.878182563822152	0.637383548067393	0.821672514933169	0.944786396119138	0.791764742319128	0.777858250108002
GOLGA5:chr14:92839447:92839947:u1	0.280701754385965	0.39873417721519	0.39041095890411	0.370967741935484	0.364532019704433	0.363636363636364	0.40625	0.33695652173913	0.35195530726257	0.294117647058824	0.303030303030303	0.305418719211823
GOLGA6L4:chr15:84428359:84431124:u1	1	0.8	1	1	0.75	0.631578947368421	1	0.454545454545455	0.846153846153846	1	1	0.857142857142857
GOLGA6L9:chr15:82436412:82439386:u1	0.289006815462255	0.645372441793023	0.645851570858866	0.571339796172011	0.816235218919783	0.694292700691951	0.798823431933052	0.706699634993524	0.76727388942154	0.830333061531707	0.811753151088558	0.760772298414551
GOLGA7B:chr10:97865701:97871578:u1	0.271604287471446	0.0410045937194066	0.0634007308596088	0.387464012002757	0.0982271779239531	0.0662750048553117	0.37301378115822	0.141201568265683	0.0860186712466203	0.460903180460376	0.2	0.318516078017923
GOLGA8A:chr15:34379069:34381410:u1	0.915989159891599	0.944186046511628	0.907216494845361	0.938888888888889	0.937007874015748	0.917225950782998	0.939252336448598	0.939393939393939	0.937768240343348	0.907651715039578	0.854961832061069	0.904761904761905
GOLGA8B:chr15:34525096:34527631:u1	0.867256637168142	0.744047619047619	0.758064516129032	0.856269113149847	0.872340425531915	0.755813953488372	0.917197452229299	0.790322580645161	0.792134831460674	0.852941176470588	0.825	0.765342960288809
GOLGA8N:chr15:32603979:32607310:u2	NA	0.870967741935484	0.625	1	1	0.7	0.833333333333333	1	1	1	0.866666666666667	0.777777777777778
GOLGB1:chr3:121663199:121664479:u1	0.400966183574879	0.360594795539033	0.435374149659864	0.451127819548872	0.401574803149606	0.468646864686469	0.489208633093525	0.345323741007194	0.527075812274368	0.375	0.333333333333333	0.495689655172414
GOLPH3L:chr1:150646230:150648320:u1	1	0.8	0.787234042553192	0.7	0.902439024390244	0.928571428571429	1	0.692307692307692	0.830985915492958	0.894736842105263	0.909090909090909	0.949579831932773
GOLT1B:chr12:21515708:21518405:u1	0.0285714285714286	0.064066852367688	0.0548780487804878	0.094017094017094	0.0785498489425982	0.119170984455959	0.0726495726495727	0.112244897959184	0.0573248407643312	0.039426523297491	0.0780984719864177	0.0745341614906832
GOPC:chr6:117560270:117563253:u1	1	0.91025641025641	0.838235294117647	0.881578947368421	0.916666666666667	0.958904109589041	0.974874371859296	0.979166666666667	0.93732970027248	0.95679012345679	0.92	0.924870466321243
GORAB:chr1:170552463:170553834:u2	0.5	0.602739726027397	0.53125	0.594594594594595	0.418181818181818	0.366666666666667	0.575757575757576	0.393939393939394	0.595238095238095	0.56140350877193	0.557142857142857	0.42
GORASP2:chr2:170966131:170967130:u1	0.625	0.567796610169492	0.579617834394904	0.527272727272727	0.521739130434783	0.518867924528302	0.514285714285714	0.488095238095238	0.61	0.35	0.564885496183206	0.550387596899225
GOSR2:chr17:46938761:46942020:u2	0.294117647058824	0.416058394160584	0.638461538461538	0.441860465116279	0.508064516129032	0.4296875	0.395833333333333	0.309859154929577	0.529411764705882	0.547945205479452	0.556910569105691	0.44017094017094
GOT1:chr10:99396870:99397546:u1	0.880434782608696	0.894977168949772	0.952424519670631	0.946808510638298	0.915137614678899	0.933333333333333	0.955102040816327	0.928030303030303	0.95	0.921921921921922	0.969123505976096	0.972701149425287
GP6:chr19:55013707:55014920:u1	0	0	0.5	0.6	0	0.666666666666667	0	1	0	0.428571428571429	0	1
GPALPP1:chr13:45028004:45030305:u1	0	0.5	0.363636363636364	0	0.5	0.875	0.4	0.833333333333333	0.4	0.857142857142857	0.2	0.4
GPATCH1:chr19:33130161:33130542:u1	0.892857142857143	0.765625	0.789473684210526	0.660377358490566	0.73015873015873	0.833333333333333	0.807692307692308	0.829268292682927	0.865671641791045	0.803921568627451	0.776595744680851	0.845238095238095
GPATCH2:chr1:217426993:217431144:u2	1	0.125	0	0	0.142857142857143	0	NA	0	1	0.333333333333333	0.538461538461538	0.538461538461538
GPATCH2L:chr14:76201852:76214343:u7	0.4	0.894736842105263	0.666666666666667	0.615384615384615	0.727272727272727	0.428571428571429	0.818181818181818	1	0.55	0.892857142857143	0.936170212765957	0.608695652173913
GPATCH8:chr17:44395277:44397567:u1	0.625	1	0.5	0.875	0.5	0.533333333333333	0.941176470588235	1	0.727272727272727	0.777777777777778	1	0.708333333333333
GPBP1:chr5:57262753:57264679:u1	0.66403162055336	0.470703125	0.498281786941581	0.573913043478261	0.440900562851782	0.528117359413203	0.646840148698885	0.477124183006536	0.612456747404844	0.597765363128492	0.494325346784363	0.559386973180077
GPBP1L1:chr1:45627304:45628255:u1	0.270742358078603	0.283265306122449	0.222381635581062	0.372357723577236	0.319597989949749	0.357142857142857	0.344961240310078	0.266666666666667	0.298561151079137	0.31211317418214	0.251597908192911	0.29147465437788
GPC4:chrX:133300103:133302866:u1	0.874829679177505	0.846884840305893	0.639378561253561	0.75968660968661	0.72192048054117	0.805805805805806	0.721204721204721	0.580662393162393	0.829659619133303	0.666666666666667	0.797970710251412	0.915416270971827
GPCPD1:chr20:5544439:5547660:u1	0.620120219613783	0.669020215137794	0.522421388731711	0.802762789768185	0.582263984730583	0.648740596563845	0.946350814085574	0.49642187658324	0.781384440186544	0.862245394766989	0.574745326689468	0.729005149917333
GPD1:chr12:50109520:50111312:u1	1	0.785714285714286	0.714285714285714	0.75	0.718181818181818	0.6	1	0.637931034482759	0.777777777777778	0.75	0.84	0.857142857142857
GPD2:chr2:156582919:156586403:u1	0.538461538461538	0.48695652173913	0.357142857142857	0.436363636363636	0.486725663716814	0.373983739837398	0.717073170731707	0.5	0.558394160583942	0.542553191489362	0.558510638297872	0.46530612244898
GPHN:chr14:67180938:67181808:u1	0.89171974522293	0.833333333333333	0.803680981595092	0.892241379310345	0.925170068027211	0.707509881422925	0.88135593220339	0.84251968503937	0.762345679012346	0.908823529411765	0.894067796610169	0.729211087420043
