gene_id	lr	df	pvalue	adj_pvalue	N1_H.HQ.bam	N1_T.HQ.bam	N28_H.HQ.bam	N28_T.HQ.bam	R2_H.HQ.bam	R2_T.HQ.bam	R8_H.HQ.bam	R8_T.HQ.bam	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TANC2:chr17:63421956:63427701:u1	1.6051745389349	1	0.205171441929205	0.775279562753547	0.75	0.428571428571429	0.888888888888889	0.375	1	0.869565217391304	0.684210526315789	0.710526315789474	0.83077485380117	0.595915740438052	0.234859113363118	chr17_63425468_63425489_+_3UTR_vs_chr17_63427688_63427706_+_3UTR	0.186658506731946	chr17_63425468_63425489_+_3UTR;chr17_63427688_63427706_+_3UTR	distal	FALSE
CAND1:chr12:67312831:67319953:u1	5.9175496929347	4	0.205390907187011	0.775279562753547	0.436188961076076	0.535767121710089	0.473439753857959	0.494670749973253	0.477606451267786	0.523847458106699	0.455475593857161	0.470606741376311	0.460677690014746	0.506223017791588	-0.0455453277768425	chr12_67313217_67313241_+_3UTR_vs_chr12_67314135_67314158_+_3UTR	-0.0610148296030022	chr12_67313158_67313183_+_3UTR;chr12_67313217_67313241_+_3UTR;chr12_67314135_67314158_+_3UTR;chr12_67314312_67314325_+_3UTR;chr12_67314596_67314627_+_3UTR	proximal	FALSE
MSRB3:chr12:65463323:65466907:u1	1.60299061189403	1	0.205479911833686	0.775279562753547	0.514705882352941	0.259259259259259	0.225	0.48936170212766	0.111111111111111	0.6	0.416666666666667	0.5	0.31687091503268	0.46215524034673	-0.14528432531405	chr12_65464462_65464467_+_3UTR_vs_chr12_65466890_65466922_+_3UTR	-0.060478855721393	chr12_65464462_65464467_+_3UTR;chr12_65466890_65466922_+_3UTR	proximal	FALSE
WWC2:chr4:183315730:183320776:u1	3.16472530934413	2	0.20548902461491	0.775279562753547	0.251616379310345	0.376736111111111	0.2625	0.21796875	0.2421875	0.3171875	0.357244318181818	0.259027777777778	0.278387049373041	0.292730034722222	-0.0143429853491814	chr4_183318515_183318539_+_3UTR_vs_chr4_183318746_183318752_+_3UTR	0.158615717375631	chr4_183318298_183318316_+_3UTR;chr4_183318515_183318539_+_3UTR;chr4_183318746_183318752_+_3UTR	distal	FALSE
NAA25:chr12:112026689:112029530:u1	4.57725206277581	3	0.205502221927083	0.775279562753547	0.619469835466179	0.817968137895012	0.66636197440585	0.853581519029417	0.784095063985375	0.833942717854967	0.641494931028752	0.705613506828691	0.677855451221539	0.802776470402021	-0.124921019180482	chr12_112027782_112027795_-_3UTR_vs_chr12_112026688_112026699_-_3UTR	-0.278918918918919	chr12_112026688_112026699_-_3UTR;chr12_112026838_112026841_-_3UTR;chr12_112027269_112027306_-_3UTR;chr12_112027782_112027795_-_3UTR	proximal	FALSE
USP7:chr16:8892094:8893997:u1	4.57546160712991	3	0.205657242850733	0.775279562753547	0.518590651558074	0.481591534261198	0.452554173871454	0.480453257790368	0.357117563739377	0.50103305785124	0.385619920044479	0.398700791247436	0.428470577303346	0.46544466028756	-0.0369740829842146	chr16_8893491_8893497_-_3UTR_vs_chr16_8893108_8893113_-_3UTR	-0.124696689622832	chr16_8892079_8892103_-_3UTR;chr16_8892752_8892791_-_3UTR;chr16_8893108_8893113_-_3UTR;chr16_8893491_8893497_-_3UTR	proximal	FALSE
RPL7L1:chr6:42886465:42889934:u1	1.59588429344603	1	0.206487442914747	0.777452000044811	0.869565217391304	0.72463768115942	0.904761904761905	0.984126984126984	0.791666666666667	0.957142857142857	0.84	0.933333333333333	0.851498447204969	0.899810213940649	-0.0483117667356798	chr6_42887901_42887927_+_3UTR_vs_chr6_42889836_42889908_+_3UTR	-0.0712111328549685	chr6_42887901_42887927_+_3UTR;chr6_42889836_42889908_+_3UTR	proximal	FALSE
MRPS25:chr3:15048512:15052440:u1	1.59515003870422	1	0.206591877403012	0.777452000044811	0.717948717948718	0.604651162790698	0.625	0.711111111111111	0.470588235294118	0.85	0.78	0.851351351351351	0.648384238310709	0.75427840631329	-0.105894168002581	chr3_15050835_15050843_-_3UTR_vs_chr3_15048490_15048547_-_3UTR	-0.195707489766567	chr3_15048490_15048547_-_3UTR;chr3_15050835_15050843_-_3UTR	proximal	FALSE
PHLDA1:chr12:76025447:76030092:u2	5.89958360500759	4	0.206773986845797	0.777463023330947	0.274590415728036	0.290020452958196	0.359897859922179	0.436647017829142	0.268662451361868	0.475416072735678	0.477511263567479	0.570165927284443	0.34516549764489	0.443062367701865	-0.0978968700569745	chr12_76029554_76029572_-_3UTR_vs_chr12_76025442_76025458_-_3UTR	-0.142062824074276	chr12_76025442_76025458_-_3UTR;chr12_76026567_76026586_-_3UTR;chr12_76027055_76027079_-_3UTR;chr12_76028516_76028536_-_3UTR;chr12_76029554_76029572_-_3UTR	proximal	FALSE
TGIF1:chr18:3457941:3459978:u1	1.58776783907751	1	0.207645337433559	0.780063306601051	0.708333333333333	0.857142857142857	0.617021276595745	0.785714285714286	0.533333333333333	0.75	0.357142857142857	0.428571428571429	0.553957700101317	0.705357142857143	-0.151399442755826	chr18_3458341_3458360_+_3UTR_vs_chr18_3458402_3458420_+_3UTR	-0.250190694126621	chr18_3458341_3458360_+_3UTR;chr18_3458402_3458420_+_3UTR	proximal	FALSE
ANXA3:chr4:78610116:78610445:u1	1.58636858051977	1	0.207845730545187	0.780098896771409	0.894308943089431	0.987654320987654	0.878048780487805	0.948717948717949	0.934426229508197	0.934782608695652	0.888086642599278	0.829268292682927	0.898717648921178	0.925105792771046	-0.0263881438498679	chr4_78610344_78610360_+_3UTR_vs_chr4_78610413_78610452_+_3UTR	-0.0904679873672121	chr4_78610344_78610360_+_3UTR;chr4_78610413_78610452_+_3UTR	proximal	FALSE
RUBCNL:chr13:46341739:46343384:u1	1.58463073175903	1	0.208094932898728	0.780098896771409	0.166666666666667	0.333333333333333	0.0645161290322581	0.206896551724138	0.181818181818182	0.117647058823529	0.06	0.12	0.118250244379277	0.19446923597025	-0.0762189915909735	chr13_46342954_46342969_-_3UTR_vs_chr13_46341990_46342004_-_3UTR	-0.143859649122807	chr13_46341990_46342004_-_3UTR;chr13_46342954_46342969_-_3UTR	proximal	FALSE
ENSA:chr1:150623278:150625637:u2	1.58180637181067	1	0.208500691990231	0.780098896771409	0.246153846153846	0.152173913043478	0.150819672131148	0.1640625	0.0833333333333333	0.409722222222222	0.301204819277108	0.408163265306122	0.195377917723859	0.283530475142956	-0.0881525574190968	chr1_150623600_150623637_-_3UTR_vs_chr1_150623277_150623294_-_3UTR	-0.229884561441364	chr1_150623277_150623294_-_3UTR;chr1_150623600_150623637_-_3UTR	proximal	FALSE
TIGD6:chr5:149993120:149994782:u1	1.58157459564143	1	0.208534031435692	0.780098896771409	0.685172088637435	0.344389438943894	0.23097967691506	0.70984598459846	0.425742574257426	0.731435643564356	0.428571428571429	0.796204620462046	0.442616442095337	0.645468921892189	-0.202852479796852	chr5_149994710_149994732_-_3UTR_vs_chr5_149993094_149993138_-_3UTR	-0.25104821802935	chr5_149993094_149993138_-_3UTR;chr5_149994082_149994094_-_3UTR;chr5_149994710_149994732_-_3UTR	proximal	FALSE
SMIM8:chr6:87340275:87342328:u1	3.13458141949127	2	0.208609601384285	0.780098896771409	0.467096427612141	0.566507684154743	0.744741532976827	0.719457013574661	0.506008855154965	0.73202614379085	0.601414336226294	0.726342710997442	0.579815287992557	0.686083388129424	-0.106268100136867	chr6_87341747_87341763_+_3UTR_vs_chr6_87342308_87342334_+_3UTR	-0.242391934608982	chr6_87341747_87341763_+_3UTR;chr6_87341824_87341839_+_3UTR;chr6_87342308_87342334_+_3UTR	proximal	FALSE
EEPD1:chr7:36299207:36301538:u1	1.57835582873645	1	0.208997682121672	0.780098896771409	0.521739130434783	0.382978723404255	0.282608695652174	0.407407407407407	0.333333333333333	0.607142857142857	0.448275862068966	0.666666666666667	0.396489255372314	0.516048913655297	-0.119559658282983	chr7_36299720_36299730_+_3UTR_vs_chr7_36301527_36301543_+_3UTR	-0.1965399886557	chr7_36299720_36299730_+_3UTR;chr7_36301527_36301543_+_3UTR	proximal	FALSE
MAPK8IP2:chr22:50610780:50613976:u1	1.57771501780815	1	0.209090133963919	0.780098896771409	0.252337822737164	0.19324159669981	0	0.027027027027027	0.0340606559626733	0.0625	0.0591921687022552	0	0.0863976618505231	0.0706921559317092	0.0157055059188139	chr22_50611542_50611554_+_3UTR_vs_chr22_50613971_50613978_+_3UTR	-0.128362435110901	chr22_50611542_50611554_+_3UTR;chr22_50612189_50612190_+_3UTR;chr22_50613971_50613978_+_3UTR	proximal	FALSE
GOLGA8N:chr15:32603979:32607310:u2	1.57651362059374	1	0.209263593866695	0.780098896771409	0.870967741935484	0.625	1	0.7	1	1	0.866666666666667	0.777777777777778	0.934408602150538	0.775694444444444	0.158714157706093	chr15_32606444_32606454_+_3UTR_vs_chr15_32607150_32607185_+_3UTR	0.237547892720307	chr15_32606444_32606454_+_3UTR;chr15_32607150_32607185_+_3UTR	distal	FALSE
GFPT1:chr2:69319780:69326188:u1	3.12744435325067	2	0.209355361499471	0.780098896771409	0.502470653529633	0.571428571428571	0.442305747684342	0.548387096774194	0.311993248833438	0.550510481826713	0.301126849124665	0.384000638403561	0.38947412479302	0.51358169710826	-0.12410757231524	chr2_69325256_69325288_-_3UTR_vs_chr2_69319762_69319791_-_3UTR	-0.121794871794872	chr2_69319762_69319791_-_3UTR;chr2_69324931_69324958_-_3UTR;chr2_69325256_69325288_-_3UTR	proximal	FALSE
XPO4:chr13:20777329:20783721:u1	4.53201101966783	3	0.209452688347244	0.780098896771409	0.515704726056044	0.619475812073052	0.576566887733764	0.567259800007604	0.526783129041598	0.59766274692889	0.612923462986198	0.621676991844417	0.557994551454401	0.601518837713491	-0.0435242862590899	chr13_20780150_20780173_-_3UTR_vs_chr13_20779122_20779139_-_3UTR	-0.155147218012557	chr13_20777318_20777335_-_3UTR;chr13_20778870_20778925_-_3UTR;chr13_20779122_20779139_-_3UTR;chr13_20780150_20780173_-_3UTR;chr13_20783694_20783713_-_3UTR	proximal	FALSE
MAP4K5:chr14:50418475:50420018:u1	1.57044131758539	1	0.210142935278081	0.780473057858087	0.548387096774194	0.362745098039216	0.49609375	0.4	0.431372549019608	0.502732240437158	0.485623003194888	0.444444444444444	0.490369099747172	0.427480445730205	0.0628886540169677	chr14_50418814_50418836_-_3UTR_vs_chr14_50418470_50418537_-_3UTR	0.119546831766685	chr14_50418470_50418537_-_3UTR;chr14_50418814_50418836_-_3UTR	distal	FALSE
L3MBTL1:chr20:43541129:43541895:u1	1.56896425985383	1	0.210357492049754	0.780473057858087	0.714285714285714	0.8	0.773809523809524	0.735849056603774	0.752688172043011	0.878787878787879	0.888888888888889	0.963636363636364	0.782418074756784	0.844568324757004	-0.0621502500002196	chr20_43541182_43541189_+_3UTR_vs_chr20_43541886_43541900_+_3UTR	-0.15497826428534	chr20_43541182_43541189_+_3UTR;chr20_43541886_43541900_+_3UTR	proximal	FALSE
PSME4:chr2:53864069:53865573:u2	1.56867857683596	1	0.210399020191151	0.780473057858087	0.633663366336634	0.615384615384615	0.571428571428571	0.676470588235294	0.781609195402299	0.797101449275362	0.373333333333333	0.711111111111111	0.590008616625209	0.700016941001596	-0.110008324376386	chr2_53864849_53864883_-_3UTR_vs_chr2_53864061_53864083_-_3UTR	-0.211409148008572	chr2_53864061_53864083_-_3UTR;chr2_53864849_53864883_-_3UTR	proximal	FALSE
WDFY1:chr2:223875348:223878670:u1	1.56803879595645	1	0.210492056799656	0.780473057858087	0.919540229885057	0.93167701863354	0.924281984334204	0.883928571428571	0.849056603773585	0.972868217054264	0.916496945010183	0.953395472703063	0.902343940750757	0.935467319954859	-0.0331233792041021	chr2_223877357_223877368_-_3UTR_vs_chr2_223875336_223875364_-_3UTR	-0.061816229515774	chr2_223875336_223875364_-_3UTR;chr2_223877357_223877368_-_3UTR	proximal	FALSE
SPTLC2:chr14:77505997:77512283:u1	3.11480545678569	2	0.21068256103619	0.780473057858087	0.749975981968001	0.740728423801254	0.549983372131693	0.595580899469864	0.261359857302657	0.940456395394872	0.838614445082686	0.82637734175812	0.599983414121259	0.775785765106028	-0.175802350984768	chr14_77507498_77507508_-_3UTR_vs_chr14_77505994_77506011_-_3UTR	-0.185549318937471	chr14_77505994_77506011_-_3UTR;chr14_77507498_77507508_-_3UTR;chr14_77512008_77512021_-_3UTR	proximal	FALSE
HGSNAT:chr8:43199570:43202854:u1	3.11073539071413	2	0.211111743560153	0.780473057858087	0.689482320358146	0.727502573052311	0.652637591982872	0.745952619657644	0.630141070389762	0.721744737370461	0.619430756595832	0.650319044502618	0.647922934831653	0.711379743645759	-0.0634568088141058	chr8_43200529_43200558_+_3UTR_vs_chr8_43202821_43202852_+_3UTR	-0.0966107752793275	chr8_43200529_43200558_+_3UTR;chr8_43201818_43201830_+_3UTR;chr8_43202821_43202852_+_3UTR	proximal	FALSE
EXTL2:chr1:100872372:100874419:u1	1.5630485562192	1	0.21121941072423	0.780473057858087	0.852272727272727	0.911764705882353	0.943820224719101	0.916666666666667	0.758620689655172	0.951724137931034	0.941176470588235	0.967567567567568	0.873972528058809	0.936930769511905	-0.0629582414530964	chr1_100873911_100873940_-_3UTR_vs_chr1_100872366_100872400_-_3UTR	-0.0829859484777518	chr1_100872366_100872400_-_3UTR;chr1_100873911_100873940_-_3UTR	proximal	FALSE
DSC2:chr18:31058841:31068212:u2	1.56196541334685	1	0.21137767786852	0.780473057858087	0.921762078765733	1	0.898903775883069	0.9027793156904	1	0.953527592991661	0.929098019103789	1	0.937440968438148	0.964076727170515	-0.0266357587323676	chr18_31066030_31066047_-_3UTR_vs_chr18_31065973_31065979_-_3UTR	-0.168328544870711	chr18_31065973_31065979_-_3UTR;chr18_31066030_31066047_-_3UTR;chr18_31066794_31066797_-_3UTR	proximal	FALSE
DNAJC15:chr13:43107249:43114213:u1	3.10606902131804	2	0.211604881316829	0.780473057858087	0.179705614508722	0.171512767684335	0.121720309851942	0.193594306049822	0.0935865832126825	0.379908303948794	0.461967909096585	0.582026596740963	0.214245104167483	0.331760493605978	-0.117515389438496	chr13_43109159_43109190_+_3UTR_vs_chr13_43114204_43114224_+_3UTR	-0.272108115818	chr13_43108865_43108908_+_3UTR;chr13_43109159_43109190_+_3UTR;chr13_43114204_43114224_+_3UTR	proximal	FALSE
GNPNAT1:chr14:52775193:52778310:u1	3.10411358801491	2	0.211811872105525	0.780473057858087	0.685934819897084	0.842967409948542	0.755222371967655	0.75	0.75	0.639568214804064	0.475058962264151	0.772085147556846	0.666554038532223	0.751155193077363	-0.0846011545451404	chr14_52776722_52776723_-_3UTR_vs_chr14_52775180_52775197_-_3UTR	-0.200680272108843	chr14_52775180_52775197_-_3UTR;chr14_52776722_52776723_-_3UTR;chr14_52777241_52777261_-_3UTR;chr14_52777300_52777304_-_3UTR	proximal	FALSE
KPNA6:chr1:32170895:32176563:u1	1.55858159902642	1	0.21187302233728	0.780473057858087	0.25	0.571428571428571	0.666666666666667	0.857142857142857	0.6	1	0	0.2	0.379166666666667	0.657142857142857	-0.27797619047619	chr1_32171412_32171431_+_3UTR_vs_chr1_32176560_32176568_+_3UTR	-0.488095238095238	chr1_32171412_32171431_+_3UTR;chr1_32176560_32176568_+_3UTR	proximal	FALSE
TMEM67:chr8:93816453:93818121:u1	4.50271624573293	3	0.21204813236835	0.780473057858087	0.28529149785938	0.384655879419262	0.48651463994726	0.440374598248919	0.16216992787978	0.523525989138867	0.399991687908678	0.394285933204992	0.333491938398775	0.43571060000301	-0.102218661604235	chr8_93817657_93817673_+_3UTR_vs_chr8_93818044_93818064_+_3UTR	0.185332538489451	chr8_93816755_93816767_+_3UTR;chr8_93816901_93816936_+_3UTR;chr8_93817657_93817673_+_3UTR;chr8_93818044_93818064_+_3UTR	distal	FALSE
SORBS1:chr10:95311773:95315058:u1	1.55727913270675	1	0.21206405265275	0.780473057858087	0.896168108776267	0.906849315068493	0.883759733036707	0.872593950504125	0.835766423357664	0.933920704845815	0.829222011385199	0.885316184351554	0.861229069138959	0.899670038692497	-0.0384409695535373	chr10_95312616_95312639_-_3UTR_vs_chr10_95311768_95311794_-_3UTR	-0.0365785496821687	chr10_95311768_95311794_-_3UTR;chr10_95312616_95312639_-_3UTR	proximal	FALSE
SCO1:chr17:10672474:10681118:u1	1.55722917443057	1	0.212071384008915	0.780473057858087	0.0714285714285714	0.3125	0.263157894736842	0.333333333333333	0.125	0.407407407407407	0.391304347826087	0.285714285714286	0.212722703497875	0.334738756613757	-0.122016053115882	chr17_10680334_10680343_-_3UTR_vs_chr17_10672471_10672490_-_3UTR	-0.224747474747475	chr17_10672471_10672490_-_3UTR;chr17_10680334_10680343_-_3UTR	proximal	FALSE
ZMIZ2:chr7:44767624:44769880:u1	1.55426616972318	1	0.212506742132661	0.781412503486114	0.4	0.155737704918033	0.0740740740740741	0.0825688073394495	0.19672131147541	0.1875	0.5	0.185185185185185	0.292698846387371	0.152747924360667	0.139950922026704	chr7_44768683_44768710_+_3UTR_vs_chr7_44769874_44769883_+_3UTR	0.159833630421866	chr7_44768683_44768710_+_3UTR;chr7_44769874_44769883_+_3UTR	distal	FALSE
VSIR:chr10:71747556:71751252:u1	3.09507881223999	2	0.21277087294955	0.781721268186365	0.301637739372587	0.273930868306551	0.13127796409752	0.303357328229036	0.285402257007645	0.684303825517165	0.379310344827586	0.221696396068438	0.274407076326334	0.370822104530297	-0.096415028203963	chr10_71750302_71750329_-_3UTR_vs_chr10_71747555_71747563_-_3UTR	-0.23098633392751	chr10_71747555_71747563_-_3UTR;chr10_71749287_71749301_-_3UTR;chr10_71750302_71750329_-_3UTR	proximal	FALSE
MAU2:chr19:19355783:19358754:u1	1.54979435916675	1	0.213165801594987	0.782509655770431	0.488372093023256	0.606382978723404	0.53968253968254	0.551020408163265	0.376623376623377	0.503875968992248	0.576	0.642201834862385	0.495169502332293	0.575870297685326	-0.0807007953530327	chr19_19357742_19357774_+_3UTR_vs_chr19_19358742_19358764_+_3UTR	-0.124557452387587	chr19_19357742_19357774_+_3UTR;chr19_19358742_19358764_+_3UTR	proximal	FALSE
GIMAP6:chr7:150625376:150628184:u1	1.5466513710428	1	0.213630470811365	0.782799951579843	0.694656488549618	0.629310344827586	0.952380952380952	0.636363636363636	0.72	0.7	0.619047619047619	0.675675675675676	0.746521264994547	0.660337414216725	0.0861838507778229	chr7_150625816_150625849_-_3UTR_vs_chr7_150625374_150625381_-_3UTR	0.149350890897593	chr7_150625374_150625381_-_3UTR;chr7_150625816_150625849_-_3UTR	distal	FALSE
HLA-DQB1:chr6:32659468:32660235:u1	1.54479321773476	1	0.213905752039491	0.782799951579843	0.2	0.2	0.365384615384615	0.4	0.615384615384615	0.333333333333333	0.272727272727273	0.0476190476190476	0.363374125874126	0.245238095238095	0.118136030636031	chr6_32659879_32659893_-_3UTR_vs_chr6_32659463_32659471_-_3UTR	0.204861111111111	chr6_32659463_32659471_-_3UTR;chr6_32659879_32659893_-_3UTR	distal	FALSE
CA10:chr17:51630313:51631583:u1	1.54436289278055	1	0.213969563811778	0.782799951579843	0.655172413793103	0.673076923076923	0.769230769230769	0.771084337349398	0.818181818181818	0.87843137254902	0.703703703703704	0.893371757925072	0.736572176227349	0.803991097725103	-0.0674189214977544	chr17_51630761_51630781_-_3UTR_vs_chr17_51630312_51630328_-_3UTR	-0.175130821066898	chr17_51630312_51630328_-_3UTR;chr17_51630761_51630781_-_3UTR	proximal	FALSE
PSMD12:chr17:67337916:67340842:u1	1.5399814715629	1	0.214620563101829	0.782799951579843	0.851063829787234	0.654320987654321	0.740740740740741	0.854961832061069	0.547619047619048	0.947368421052632	0.926509186351706	0.955882352941177	0.766483201124682	0.853133398427299	-0.0866501973026174	chr17_67340485_67340517_-_3UTR_vs_chr17_67337907_67337960_-_3UTR	-0.168418862690707	chr17_67337907_67337960_-_3UTR;chr17_67340485_67340517_-_3UTR	proximal	FALSE
CCSER2:chr10:84513513:84518521:u2	3.07681873982688	2	0.214722373803999	0.782799951579843	0.530466036030774	0.699444561067078	0.511604676157006	0.549386382680824	0.206957794584045	0.702958338499194	0.78907764535074	0.761635438392738	0.509526538030641	0.678356180159958	-0.168829642129317	chr10_84514401_84514410_+_3UTR_vs_chr10_84518500_84518536_+_3UTR	-0.103794871794872	chr10_84514401_84514410_+_3UTR;chr10_84514802_84514818_+_3UTR;chr10_84518500_84518536_+_3UTR	proximal	FALSE
EXT2:chr11:44244288:44251981:u1	3.07487157905189	2	0.214931525092166	0.782799951579843	0.123075254825417	0.0825066918595497	0.105216622458002	0.21551724137931	0.0727969348659004	0.151340996168582	0.150283067421513	0.208102242585001	0.112842969892708	0.164366792998111	-0.0515238231054027	chr11_44244920_44244935_+_3UTR_vs_chr11_44247182_44247194_+_3UTR	-0.096148625063026	chr11_44244920_44244935_+_3UTR;chr11_44245414_44245430_+_3UTR;chr11_44247182_44247194_+_3UTR	proximal	FALSE
MDGA1:chr6:37630679:37637367:u1	1.53752012501067	1	0.214987307334798	0.782799951579843	0.0893245764029224	0.204170460349537	0	0.384782790658743	0.35729830561169	0.238198870407793	0.35729830561169	0.714596611223379	0.200980296906575	0.385437183159863	-0.184456886253288	chr6_37637102_37637110_-_3UTR_vs_chr6_37632505_37632524_-_3UTR	-0.444444444444444	chr6_37630669_37630682_-_3UTR;chr6_37632505_37632524_-_3UTR;chr6_37637102_37637110_-_3UTR	proximal	FALSE
KHNYN:chr14:24437286:24441843:u1	1.53531564064281	1	0.215316411657759	0.782799951579843	0.700462616692983	0.680171195878002	0.601524884581585	0.684634301126448	0.58311135605156	0.737977506302114	0.603955788248982	0.691642427768082	0.622263661393778	0.698606357768661	-0.0763426963748839	chr14_24438391_24438408_+_3UTR_vs_chr14_24441321_24441347_+_3UTR	-0.157468463302752	chr14_24438391_24438408_+_3UTR;chr14_24441321_24441347_+_3UTR;chr14_24441829_24441847_+_3UTR	proximal	FALSE
EMC2:chr8:108486599:108489196:u2	3.07070835407239	2	0.215379395223545	0.782799951579843	0.280833955268797	0.306678383128295	0.240064757200082	0.163390682329726	0.251543143726692	0.494182776801406	0.162572562177132	0.527293078918738	0.233753604593176	0.372886230294541	-0.139132625701366	chr8_108486904_108486937_+_3UTR_vs_chr8_108489180_108489196_+_3UTR	-0.254450948902589	chr8_108486904_108486937_+_3UTR;chr8_108487805_108487827_+_3UTR;chr8_108489180_108489196_+_3UTR	proximal	FALSE
CARD8:chr19:48208086:48211975:u3	3.06817295804331	2	0.215652604392016	0.782799951579843	0.675320949580435	0.575698080279232	0.711965452669393	0.662786560260255	0.832885241262205	0.768586387434555	0.808926965995029	0.747072822465493	0.757274652376765	0.688535962609884	0.0687386897668816	chr19_48210784_48210796_-_3UTR_vs_chr19_48210472_48210492_-_3UTR	0.0910774930534116	chr19_48209638_48209661_-_3UTR;chr19_48210472_48210492_-_3UTR;chr19_48210784_48210796_-_3UTR	distal	FALSE
PDLIM4:chr5:132272096:132273454:u1	1.53275097237918	1	0.21570004193481	0.782799951579843	0.277777777777778	0.529411764705882	0.333333333333333	0.12	0.4375	0	0.428571428571429	0.142857142857143	0.369295634920635	0.198067226890756	0.171228408029879	chr5_132272320_132272339_+_3UTR_vs_chr5_132273432_132273458_+_3UTR	0.217767295597484	chr5_132272320_132272339_+_3UTR;chr5_132273432_132273458_+_3UTR	distal	FALSE
COL12A1:chr6:75084326:75086546:u1	1.532668885715	1	0.215712334116064	0.782799951579843	0.916666666666667	0.925925925925926	1	0.88	1	0.873563218390805	0.8	0.862745098039216	0.929166666666667	0.885558560588987	0.0436081060776801	chr6_75086135_75086139_-_3UTR_vs_chr6_75084323_75084341_-_3UTR	0.119028340080972	chr6_75084323_75084341_-_3UTR;chr6_75086135_75086139_-_3UTR	distal	FALSE
HMGCR:chr5:75360343:75362116:u1	3.06645050885982	2	0.215838409716765	0.782799951579843	0.694864048338369	0.774536621213358	0.750042173386293	0.779696511947267	0.710302828460642	0.744274291296561	0.635231387927413	0.747629445724029	0.697610109528179	0.761534217545304	-0.0639241080171248	chr5_75361372_75361434_+_3UTR_vs_chr5_75362034_75362117_+_3UTR	-0.126631453927702	chr5_75361372_75361434_+_3UTR;chr5_75361706_75361739_+_3UTR;chr5_75362034_75362117_+_3UTR	proximal	FALSE
TBC1D9B:chr5:179862071:179863447:u1	1.53047981618874	1	0.216040447172081	0.782799951579843	0.754662840746054	0.632796780684105	0.715048025613661	0.703048180924287	0.630218687872763	0.633165829145729	0.66120218579235	0.569465648854962	0.690282935006207	0.634619109902271	0.0556638251039365	chr5_179862706_179862753_-_3UTR_vs_chr5_179862038_179862090_-_3UTR	0.113799305124502	chr5_179862038_179862090_-_3UTR;chr5_179862706_179862753_-_3UTR	distal	FALSE
ATCAY:chr19:3924593:3928082:u1	4.45746241904635	3	0.2161160705195	0.782799951579843	0.255063063063063	0.197357760445009	0.202181869369369	0.233592253670994	0.225109395109395	0.389735150623403	0.225109467008908	0.411376492771842	0.226865948637684	0.308015414377812	-0.0811494657401278	chr19_3925853_3925858_+_3UTR_vs_chr19_3928073_3928086_+_3UTR	-0.181729720661018	chr19_3925853_3925858_+_3UTR;chr19_3926153_3926157_+_3UTR;chr19_3926324_3926338_+_3UTR;chr19_3928073_3928086_+_3UTR	proximal	FALSE
SLC39A12:chr10:18042834:18043292:u1	1.52923714333792	1	0.216226972032713	0.782799951579843	0.941368078175896	0.915384615384615	0.924471299093656	0.962085308056872	0.75	0.975206611570248	0.9	0.909090909090909	0.878959844317388	0.940441861025661	-0.0614820167082732	chr10_18042841_18042864_+_3UTR_vs_chr10_18043253_18043306_+_3UTR	-0.0515579381858451	chr10_18042841_18042864_+_3UTR;chr10_18043253_18043306_+_3UTR	proximal	FALSE
LRRC57:chr15:42537829:42544082:u1	3.06206827217227	2	0.216311855714273	0.782799951579843	0.366096567020355	0.226396834977955	0.421902337462384	0.639970988490829	0.322751030420898	0.515332902003968	0.319466867448073	0.686995149010464	0.357554200587927	0.517173968620804	-0.159619768032877	chr15_42542518_42542537_-_3UTR_vs_chr15_42537818_42537840_-_3UTR	-0.277050882658359	chr15_42537818_42537840_-_3UTR;chr15_42542518_42542537_-_3UTR;chr15_42542581_42542592_-_3UTR	proximal	FALSE
CNTN6:chr3:1403419:1404217:u1	1.52704911791551	1	0.216555860334233	0.783029898325197	0.0833333333333333	0.123870967741935	0.107713884992987	0.176612903225806	0.111111111111111	0.323702664796634	0.222258064516129	0.273271889400922	0.13110409848839	0.224364606291324	-0.0932605078029342	chr3_1403431_1403459_+_3UTR_vs_chr3_1404206_1404235_+_3UTR	-0.264823717948718	chr3_1403431_1403459_+_3UTR;chr3_1403591_1403610_+_3UTR;chr3_1404206_1404235_+_3UTR	proximal	FALSE
TBC1D19:chr4:26754948:26756223:u1	3.05257485196859	2	0.217341066134239	0.783946806328311	0.209807319808339	0.158058925476603	0.22292027729636	0.0839316662540233	0.159527935957745	0.208137327721383	0.296672443674177	0.297920277296361	0.222231994184155	0.187012049187093	0.0352199449970629	chr4_26755055_26755085_+_3UTR_vs_chr4_26755281_26755312_+_3UTR	0.358938709303673	chr4_26755055_26755085_+_3UTR;chr4_26755281_26755312_+_3UTR;chr4_26756209_26756231_+_3UTR	distal	FALSE
LRRFIP2:chr3:37052626:37053850:u1	1.52126713715188	1	0.217427838294385	0.783946806328311	0.878048780487805	0.879194630872483	0.839506172839506	0.923444976076555	0.925490196078431	0.901709401709402	0.835820895522388	0.937888198757764	0.869716511232033	0.910559301854051	-0.0408427906220183	chr3_37053666_37053723_-_3UTR_vs_chr3_37052998_37053013_-_3UTR	-0.0786823208640364	chr3_37052998_37053013_-_3UTR;chr3_37053666_37053723_-_3UTR	proximal	FALSE
