gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_T.HQ.bam	N28_C.HQ.bam	N28_T.HQ.bam	R2_C.HQ.bam	R2_T.HQ.bam	R8_C.HQ.bam	R8_T.HQ.bam	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ARL6IP6	5.14335559877821	2	0.0764072417965261	0.288235900508059	0.131578947368421	0.115384615384615	0.277777777777778	0.0729166666666667	0.111111111111111	0.166666666666667	0.363636363636364	0.0909090909090909	0.221026049973418	0.11146925990676	0.109556790066658	chr2_152760753_152760782_+_3UTR_vs_chr2_152761239_152761253_+_3UTR	0.242424242424242	chr2_152760753_152760782_+_3UTR;chr2_152761162_152761181_+_3UTR;chr2_152761239_152761253_+_3UTR	distal	FALSE
S100PBP	5.13654197486926	2	0.0766679908105204	0.289009351987042	0.951219512195122	0.846153846153846	0.954545454545454	0.909090909090909	0.916666666666667	0.903225806451613	0.873417721518987	0.855932203389831	0.923962338731558	0.87860069127155	0.0453616474600079	chr1_32857849_32857859_+_3UTR_vs_chr1_32858859_32858881_+_3UTR	0.187977915446227	chr1_32856180_32856192_+_3UTR;chr1_32857849_32857859_+_3UTR;chr1_32858859_32858881_+_3UTR	distal	FALSE
CRBN	8.43763408799305	4	0.0768003341667677	0.289297990793772	0.475274725274725	0.577639751552795	0.592105263157895	0.573099415204678	0.616071428571429	0.681569343065693	0.516025641025641	0.611680327868852	0.549869264507422	0.610997209423005	-0.0611279449155823	chr3_3149983_3150038_-_3UTR_vs_chr3_3149693_3149721_-_3UTR	-0.182718052738337	chr3_3149693_3149721_-_3UTR;chr3_3149935_3149954_-_3UTR;chr3_3149983_3150038_-_3UTR;chr3_3150814_3150835_-_3UTR;chr3_3153430_3153439_-_exon	proximal	FALSE
ARHGEF11	3.12984594054493	1	0.0768710044289152	0.289354063840917	0.4	0.857142857142857	0.375	0.461538461538462	0.6	0.692307692307692	0.5	0.857142857142857	0.46875	0.717032967032967	-0.248282967032967	chr1_156976336_156976360_-_intron_vs_chr1_156935512_156935526_-_3UTR	-0.466755319148936	chr1_156935512_156935526_-_3UTR;chr1_156976336_156976360_-_intron	proximal	FALSE
LOC100507283	3.12755118311675	1	0.0769792915417824	0.289551548388126	0	0.307692307692308	0	0.25	0.2	0.5	0.5	0.571428571428571	0.175	0.40728021978022	-0.23228021978022	chr11_124809449_124809462_+_intron_vs_chr11_124809569_124809582_+_intron	-0.478991596638655	chr11_124809449_124809462_+_intron;chr11_124809569_124809582_+_intron	proximal	FALSE
NFS1	3.12511218575594	1	0.0770945650798203	0.289653713409139	0.25	0.0551724137931034	0.142857142857143	0.0410958904109589	0.333333333333333	0.222222222222222	0.3	0.26	0.256547619047619	0.144622631606571	0.111924987441048	chr20_35668954_35668976_-_3UTR_vs_chr20_35668684_35668706_-_3UTR	0.271636492722755	chr20_35668684_35668706_-_3UTR;chr20_35668954_35668976_-_3UTR	distal	FALSE
YTHDC1	3.12184034223083	1	0.0772494928705019	0.289653713409139	0.928571428571429	1	0.926829268292683	0.944723618090452	0.897849462365591	0.929936305732484	0.894514767932489	0.939393939393939	0.911941231790548	0.953513465804219	-0.0415722340136708	chr4_68320052_68320056_-_intron_vs_chr4_68313303_68313336_-_3UTR	-0.0814746875589309	chr4_68313303_68313336_-_3UTR;chr4_68320052_68320056_-_intron	proximal	FALSE
NLK	3.12043974544486	1	0.0773159160456095	0.289653713409139	0.941176470588235	0.866666666666667	1	0.849056603773585	0.857142857142857	0.790322580645161	1	0.834710743801653	0.949579831932773	0.835189148721766	0.114390683211007	chr17_28195881_28195897_+_3UTR_vs_chr17_28196370_28196383_+_3UTR	0.232052427762884	chr17_28195881_28195897_+_3UTR;chr17_28196370_28196383_+_3UTR	distal	FALSE
CFAP36	5.11947677381022	2	0.0773249670213503	0.289653713409139	0.878787878787879	0.956521739130435	0.896551724137931	0.902985074626866	0.818181818181818	0.924657534246575	0.805555555555556	0.827586206896552	0.849769244165796	0.902937638725107	-0.053168394559311	chr2_55532230_55532235_+_intron_vs_chr2_55541658_55541676_+_intron	-0.136475409836066	chr2_55532230_55532235_+_intron;chr2_55541658_55541676_+_intron;chr2_55545061_55545087_+_3UTR	proximal	FALSE
SLC25A42	3.12020085901821	1	0.0773272513453195	0.289653713409139	0.142857142857143	0.0727272727272727	0.3	0.111111111111111	0.25	0.117647058823529	0.133333333333333	0	0.206547619047619	0.0753713606654783	0.131176258382141	chr19_19112873_19112896_+_3UTR_vs_chr19_19113012_19113030_+_3UTR	0.233836206896552	chr19_19112873_19112896_+_3UTR;chr19_19113012_19113030_+_3UTR	distal	FALSE
HLCS	8.4202583278327	4	0.0773415062794789	0.289653713409139	0.395833333333333	0.5	0.484375	0.618181818181818	0.618181818181818	0.586538461538462	0.598214285714286	0.466666666666667	0.524151109307359	0.542846736596737	-0.0186956272893772	chr21_36751188_36751209_-_3UTR_vs_chr21_36748602_36748634_-_3UTR	0.221151447105788	chr21_36748602_36748634_-_3UTR;chr21_36751188_36751209_-_3UTR;chr21_36752049_36752054_-_3UTR;chr21_36752691_36752723_-_3UTR;chr21_36753212_36753229_-_3UTR	distal	FALSE
ERBB4	3.11825359223371	1	0.0774197170029589	0.289737425753498	0.24	1	0.294117647058824	0.666666666666667	0.764705882352941	0.844827586206897	0.912087912087912	0.904761904761905	0.552727860374919	0.854064039408867	-0.301336179033948	chr2_211911807_211911817_-_intron_vs_chr2_211379855_211379863_-_3UTR	-0.272176577078401	chr2_211379855_211379863_-_3UTR;chr2_211911807_211911817_-_intron	proximal	FALSE
ZNF527	3.1141524528861	1	0.0776148483215654	0.290258268380648	0.5	0.428571428571429	0	0	0.5	0.222222222222222	0.555555555555556	0	0.388888888888889	0.162698412698413	0.226190476190476	chr19_37390764_37390783_+_3UTR_vs_chr19_37391598_37391625_+_3UTR	0.596348884381339	chr19_37390764_37390783_+_3UTR;chr19_37391598_37391625_+_3UTR	distal	FALSE
HNRNPA2B1	6.82103914825711	3	0.0778259760642594	0.29081155816398	0.630619924737572	0.251657196969697	0.613926067558955	0.622461572983283	0.64755933721451	0.586138914164392	0.628666238492828	0.577821979114868	0.630192892000966	0.50951991580806	0.120672976192906	chr7_26191835_26191859_-_3UTR_vs_chr7_26190019_26190156_-_3UTR	0.21895075061269	chr7_26189916_26189943_-_3UTR;chr7_26190019_26190156_-_3UTR;chr7_26190261_26190347_-_3UTR;chr7_26191835_26191859_-_3UTR	distal	FALSE
ZFP3	3.10870347743412	1	0.077874928530898	0.29081155816398	0.9375	0.972972972972973	0.896551724137931	0.709677419354839	0.962962962962963	0.837209302325581	0.967741935483871	0.8875	0.941189155646191	0.851839923663348	0.0893492319828429	chr17_5094840_5094851_+_3UTR_vs_chr17_5096359_5096380_+_3UTR	0.188434260774686	chr17_5094840_5094851_+_3UTR;chr17_5096359_5096380_+_3UTR	distal	FALSE
NCEH1	3.10460755783879	1	0.0780710447053427	0.291334179055117	0.848101265822785	0.75609756097561	0.608247422680412	0.821192052980132	0.774725274725275	0.865300146412884	0.694214876033058	0.840293453724605	0.731322209815382	0.820720803523308	-0.0893985937079255	chr3_172631250_172631257_-_3UTR_vs_chr3_172630641_172630662_-_3UTR	-0.227295533142268	chr3_172630641_172630662_-_3UTR;chr3_172631250_172631257_-_3UTR	proximal	FALSE
PTPRD	5.09524058015268	2	0.078267698981064	0.291822806669128	0.720149253731343	0.837748344370861	0.87962962962963	0.611731843575419	0.920118343195266	0.860344827586207	0.923518164435946	0.762295081967213	0.860853847748046	0.768030024374925	0.0928238233731215	chr9_8317720_8317722_-_3UTR_vs_chr9_8315636_8315641_-_3UTR	0.234942610549421	chr9_8315636_8315641_-_3UTR;chr9_8316222_8316243_-_3UTR;chr9_8317720_8317722_-_3UTR	distal	FALSE
RIMS2	6.80688400265876	3	0.0783145068215589	0.291822806669128	0.488888888888889	0.612021857923497	0.537634408602151	0.505376344086022	0.523809523809524	0.594501718213058	0.603864734299517	0.596244131455399	0.53854938890002	0.577036012919494	-0.038486624019474	chr8_103936566_103936588_+_exon_vs_chr8_104251084_104251098_+_exon	0.258831615120275	chr8_103936566_103936588_+_exon;chr8_104251084_104251098_+_exon;chr8_104252549_104252551_+_3UTR;chr8_104254418_104254433_+_3UTR	distal	FALSE
JRK	3.09783370090145	1	0.0783965504494426	0.291918813482598	0.4375	0.375	0.217391304347826	0.318181818181818	0.225806451612903	0.310344827586207	0.0888888888888889	0.45	0.242396661212405	0.363381661442006	-0.120985000229602	chr8_142658374_142658382_-_3UTR_vs_chr8_142657459_142657466_-_3UTR	-0.320720720720721	chr8_142657459_142657466_-_3UTR;chr8_142658374_142658382_-_3UTR	proximal	FALSE
EVI5	9.88485428913827	5	0.0785643717647246	0.292209212094852	0.333333333333333	0.45	0.344444444444444	0.164285714285714	0.346666666666667	0.464864864864865	0.333333333333333	0.23	0.339444444444444	0.327287644787645	0.0121567996567996	chr1_92677180_92677190_-_exon_vs_chr1_92624198_92624199_-_exon	0.2	chr1_92508695_92508707_-_3UTR;chr1_92622647_92622648_-_intron;chr1_92624198_92624199_-_exon;chr1_92661636_92661669_-_intron;chr1_92677180_92677190_-_exon;chr1_92693801_92693802_-_exon	distal	FALSE
LONRF3	6.79901950153095	3	0.0785872085738035	0.292209212094852	0.233333333333333	0.222222222222222	0.138888888888889	0.285714285714286	0.141843971631206	0.444444444444444	0.15625	0.416666666666667	0.167579048463357	0.342261904761905	-0.174682856298548	chrX_118993495_118993498_+_intron_vs_chrX_119017979_119017990_+_3UTR	-0.34679221193744	chrX_118993495_118993498_+_intron;chrX_118994133_118994134_+_intron;chrX_119011138_119011139_+_intron;chrX_119017979_119017990_+_3UTR	proximal	FALSE
SMARCAL1	3.08998825530682	1	0.07877537671889	0.292425702048659	0.823529411764706	0.915492957746479	0.857142857142857	0.77027027027027	0.75	0.909090909090909	0.631578947368421	0.891304347826087	0.765562804068996	0.871539621233436	-0.10597681716444	chr2_216452734_216452735_+_intron_vs_chr2_216483002_216483057_+_3UTR	-0.228556263269639	chr2_216452734_216452735_+_intron;chr2_216483002_216483057_+_3UTR	proximal	FALSE
DPF3	9.87718907538829	5	0.0787907733043861	0.292425702048659	0.531034482758621	0.74	0.55	0.608695652173913	0.651428571428571	0.711111111111111	0.609230769230769	0.7	0.58542345585449	0.689951690821256	-0.104528234966766	chr14_72846064_72846103_-_intron_vs_chr14_72661841_72661843_-_3UTR	-0.291844660194175	chr14_72626955_72626956_-_intron;chr14_72661841_72661843_-_3UTR;chr14_72662218_72662263_-_3UTR;chr14_72662290_72662317_-_3UTR;chr14_72668767_72668775_-_intron;chr14_72846064_72846103_-_intron	proximal	FALSE
CST3	3.08917905887574	1	0.0788145616857577	0.292425702048659	0.1	0.476470588235294	0.275862068965517	0.45	0	0.125	0	0	0.0939655172413793	0.262867647058824	-0.168902129817444	chr20_23633647_23633665_-_3UTR_vs_chr20_23631809_23631840_-_intron	-0.556481555254561	chr20_23631809_23631840_-_intron;chr20_23633647_23633665_-_3UTR	proximal	FALSE
CTDP1	3.08068239500551	1	0.0792272785744509	0.293746886322857	0.0967741935483871	0	0.181818181818182	0.0909090909090909	0.142857142857143	0.153846153846154	0.263157894736842	0	0.171151853240138	0.0611888111888112	0.109963042051327	chr18_79754490_79754508_+_3UTR_vs_chr18_79756617_79756625_+_3UTR	0.218305084745763	chr18_79754490_79754508_+_3UTR;chr18_79756617_79756625_+_3UTR	distal	FALSE
ACSL3	5.04493477419965	2	0.0802613264714761	0.297368214576819	0.517857142857143	0.421232876712329	0.378378378378378	0.422857142857143	0.51	0.455958549222798	0.314814814814815	0.480127186009539	0.430262584012584	0.445043938700452	-0.0147813546878681	chr2_222941814_222941827_+_3UTR_vs_chr2_222942206_222942236_+_3UTR	-0.341683978980814	chr2_222941814_222941827_+_3UTR;chr2_222942206_222942236_+_3UTR;chr2_222944617_222944656_+_3UTR	proximal	FALSE
FBXL18	5.04205911438342	2	0.0803768116112398	0.297583527357245	0.563636363636364	0.678260869565217	0.507692307692308	0.616216216216216	0.866666666666667	0.776470588235294	0.675	0.889655172413793	0.653248834498835	0.74015071160763	-0.0869018771087957	chr7_5500051_5500060_-_intron_vs_chr7_5489164_5489190_-_3UTR	-0.22733744660655	chr7_5475796_5475809_-_3UTR;chr7_5476886_5476887_-_3UTR;chr7_5480730_5480734_-_3UTR;chr7_5480924_5480940_-_3UTR;chr7_5489164_5489190_-_3UTR;chr7_5500051_5500060_-_intron	proximal	FALSE
IWS1	3.05196989334308	1	0.08063927961335	0.298190746779977	0.870967741935484	0.970588235294118	0.714285714285714	0.8125	0.794117647058823	0.914893617021277	0.868852459016393	0.95	0.812055890574104	0.911995463078848	-0.0999395725047447	chr2_127501923_127501935_-_intron_vs_chr2_127480803_127480825_-_3UTR	-0.160241874527589	chr2_127480803_127480825_-_3UTR;chr2_127501923_127501935_-_intron	proximal	FALSE
PCDHGA12	6.73870291492409	3	0.0807093597911729	0.298190746779977	0.574074074074074	0.75	0.729166666666667	0.740740740740741	0.680555555555555	0.833333333333333	0.515151515151515	0.833333333333333	0.624736952861953	0.789351851851852	-0.164614898989899	chr5_141443334_141443335_+_intron_vs_chr5_141473006_141473021_+_intron	-0.359649122807018	chr5_141443334_141443335_+_intron;chr5_141448113_141448114_+_intron;chr5_141473006_141473021_+_intron;chr5_141481087_141481088_+_intron	proximal	FALSE
NHLRC2	9.81290983465965	5	0.0807132848427004	0.298190746779977	0.408333333333333	0.42	0.452941176470588	0.468421052631579	0.538461538461539	0.488888888888889	0.775	0.638095238095238	0.543684012066365	0.503851294903926	0.0398327171624386	chr10_113863578_113863579_+_intron_vs_chr10_113911653_113911666_+_3UTR	-0.233597883597884	chr10_113860404_113860405_+_intron;chr10_113860650_113860675_+_intron;chr10_113860702_113860748_+_intron;chr10_113863578_113863579_+_intron;chr10_113911653_113911666_+_3UTR;chr10_113917187_113917198_+_3UTR	proximal	FALSE
ZHX3	6.72862006960759	3	0.0810694597810471	0.299136299189759	0.367816091954023	0.241666666666667	0.424242424242424	0.37719298245614	0.543859649122807	0.488095238095238	0.604166666666667	0.375	0.48502120799648	0.370488721804511	0.114532486191969	chr20_41184359_41184378_-_3UTR_vs_chr20_41178447_41178465_-_3UTR	0.250285932138772	chr20_41178447_41178465_-_3UTR;chr20_41182087_41182125_-_3UTR;chr20_41184359_41184378_-_3UTR;chr20_41184809_41184836_-_3UTR	distal	FALSE
PGBD1	5.02452532261475	2	0.0810845646155391	0.299136299189759	0.615384615384615	0.552631578947368	0.5625	0.513513513513514	0.538461538461539	0.605263157894737	0.55	0.574074074074074	0.566586538461539	0.561370581107423	0.00521595735411529	chr6_28301448_28301482_+_exon_vs_chr6_28302409_28302422_+_3UTR	0.256209150326797	chr6_28282550_28282576_+_intron;chr6_28301448_28301482_+_exon;chr6_28302409_28302422_+_3UTR	distal	FALSE
TDRKH	3.03806814275322	1	0.0813326556156835	0.299692093905503	0.0666666666666667	0	0.108108108108108	0.0677966101694915	0.0540540540540541	0.0540540540540541	0.156862745098039	0.0405405405405405	0.096422893481717	0.0405978011910215	0.0558250922906955	chr1_151773478_151773502_-_3UTR_vs_chr1_151772094_151772095_-_intron	0.126851851851852	chr1_151772094_151772095_-_intron;chr1_151773478_151773502_-_3UTR	distal	FALSE
MTMR7	5.01796984533848	2	0.0813507746710909	0.299692093905503	0.651515151515151	0.684210526315789	0.638297872340426	0.708333333333333	0.759541984732824	0.615909090909091	0.756218905472637	0.559644670050761	0.70139347851526	0.642024405152244	0.0593690733630158	chr8_17298193_17298212_-_3UTR_vs_chr8_17296777_17296804_-_3UTR	0.29150158909835	chr8_17296777_17296804_-_3UTR;chr8_17298015_17298051_-_3UTR;chr8_17298193_17298212_-_3UTR	distal	FALSE
DENND4C	5.011175522023	2	0.0816276063583921	0.30049850545137	0.684210526315789	0.55	0.833333333333333	0.477272727272727	0.6	0.675	0.658653846153846	0.633333333333333	0.694049426450742	0.583901515151515	0.110147911299227	chr9_19372723_19372725_+_3UTR_vs_chr9_19374122_19374146_+_3UTR	0.334112569681712	chr9_19344261_19344262_+_intron;chr9_19372723_19372725_+_3UTR;chr9_19374122_19374146_+_3UTR	distal	FALSE
ITPR1	3.02378519225476	1	0.082051748104315	0.301845686111406	0.956521739130435	0.96	0.966666666666667	0.748299319727891	0.953488372093023	0.898203592814371	0.957894736842105	0.920770877944325	0.958642878683058	0.881818447621647	0.0768244310614106	chr3_4712006_4712007_+_intron_vs_chr3_4847474_4847506_+_3UTR	0.126344086021505	chr3_4712006_4712007_+_intron;chr3_4847474_4847506_+_3UTR	distal	FALSE
NEFM	4.99247445146739	2	0.0823944477729074	0.302891566688923	0.958333333333333	0.559322033898305	0.82	0.678294573643411	0.888888888888889	0.832692307692308	0.903100775193798	0.89517819706499	0.892580749354005	0.741371778074753	0.151208971279252	chr8_24917327_24917367_+_exon_vs_chr8_24919079_24919098_+_3UTR	0.299435388462656	chr8_24917327_24917367_+_exon;chr8_24917974_24918009_+_exon;chr8_24919079_24919098_+_3UTR	distal	FALSE
CYCS	3.01147041815739	1	0.0826772598852563	0.303715968147893	0.446808510638298	0.170454545454545	0.297872340425532	0.415730337078652	0.685714285714286	0.495145631067961	0.635782747603834	0.393548387096774	0.516544471095487	0.368719725174483	0.147824745921004	chr7_25122820_25122901_-_3UTR_vs_chr7_25118645_25118663_-_3UTR	0.422222350971315	chr7_25118645_25118663_-_3UTR;chr7_25122820_25122901_-_3UTR	distal	FALSE
LOC220729	4.98195418416572	2	0.082828995467798	0.304058032194953	0.625	0.192307692307692	0.541666666666667	0.347826086956522	0.3	0.166666666666667	0.681818181818182	0.588235294117647	0.537121212121212	0.323758935012132	0.21336227710908	chr3_197614459_197614460_-_exon_vs_chr3_197614015_197614037_-_exon	0.476351351351351	chr3_197614015_197614037_-_exon;chr3_197614417_197614434_-_exon;chr3_197614459_197614460_-_exon	distal	FALSE
SORBS1	3.00649869314657	1	0.0829312487722293	0.304218095743673	0.938911022576361	0.906849315068493	0.951219512195122	0.872593950504125	0.963235294117647	0.933920704845815	0.917333333333333	0.885316184351554	0.942674790555616	0.899670038692497	0.0430047518631191	chr10_95312616_95312639_-_3UTR_vs_chr10_95311768_95311794_-_3UTR	0.0932481043372763	chr10_95311768_95311794_-_3UTR;chr10_95312616_95312639_-_3UTR	distal	FALSE
PEG10	3.00435511980322	1	0.0830410166352392	0.304383042027278	1	0.96	0.982142857142857	0.911764705882353	0.974820143884892	0.941666666666667	0.950078003120125	0.903973509933775	0.976760251036969	0.929351220620699	0.0474090304162699	chr7_94668596_94668603_+_3UTR_vs_chr7_94669673_94669696_+_3UTR	0.085854388625219	chr7_94668596_94668603_+_3UTR;chr7_94669673_94669696_+_3UTR	distal	FALSE
KIAA0753	3.00332977785934	1	0.083093577696284	0.304383042027278	0.137931034482759	0.181818181818182	0.103448275862069	0.115789473684211	0.176470588235294	0.0594059405940594	0.295081967213115	0.0593220338983051	0.178232966448309	0.104083907498689	0.0741490589496199	chr17_6578306_6578343_-_3UTR_vs_chr17_6578134_6578156_-_3UTR	0.232318095345727	chr17_6578134_6578156_-_3UTR;chr17_6578306_6578343_-_3UTR	distal	FALSE
ARHGAP21	2.99894916677658	1	0.0833185415232507	0.30499172539245	0.938728323699422	0.86873508353222	0.951794871794872	0.916179337231969	0.911589008363202	0.851533742331288	0.860252004581902	0.78021978021978	0.915591052109849	0.854166985828814	0.061424066281035	chr10_24585825_24585859_-_exon_vs_chr10_24583594_24583647_-_3UTR	0.105513135835684	chr10_24583594_24583647_-_3UTR;chr10_24585825_24585859_-_exon	distal	FALSE
TACC1	6.66413944896954	3	0.0834092218446489	0.305108345351336	0.75	0.286274509803922	0.571428571428571	0.672727272727273	0.727272727272727	0.674074074074074	0.866666666666667	0.673333333333333	0.728841991341991	0.57660229748465	0.152239693857341	chr8_38850506_38850509_+_3UTR_vs_chr8_38853023_38853032_+_3UTR	0.464497288277013	chr8_38748028_38748090_+_exon;chr8_38849060_38849120_+_3UTR;chr8_38850506_38850509_+_3UTR;chr8_38853023_38853032_+_3UTR	distal	FALSE
GRK3	2.99522062217173	1	0.0835105371323119	0.305263675902256	0.75	0.8	1	0.857142857142857	1	0.906976744186046	1	0.86046511627907	0.9375	0.856146179401993	0.0813538205980067	chr22_25724658_25724667_+_3UTR_vs_chr22_25729278_25729294_+_3UTR	0.19572192513369	chr22_25724658_25724667_+_3UTR;chr22_25729278_25729294_+_3UTR	distal	FALSE
NCK1	4.96091604340393	2	0.0837048781601308	0.305720018051443	0.25	0.0204081632653061	0.333333333333333	0.286458333333333	0.514705882352941	0.283333333333333	0.5	0.35632183908046	0.399509803921569	0.236630417253108	0.16287938666846	chr3_136949118_136949129_+_3UTR_vs_chr3_136951595_136951611_+_3UTR	0.322742725727427	chr3_136949118_136949129_+_3UTR;chr3_136950184_136950206_+_3UTR;chr3_136951595_136951611_+_3UTR	distal	FALSE
CSAD	4.95976043163216	2	0.0837532573069406	0.305720018051443	0.8	0.827956989247312	0.695238095238095	0.849206349206349	0.649122807017544	0.770114942528736	0.747126436781609	0.857142857142857	0.722871834759312	0.826105284531313	-0.103233449772001	chr12_53177076_53177116_-_intron_vs_chr12_53157662_53157681_-_3UTR	-0.221835075493612	chr12_53157662_53157681_-_3UTR;chr12_53158302_53158303_-_3UTR;chr12_53170714_53170715_-_intron;chr12_53177076_53177116_-_intron	proximal	FALSE
C1GALT1	4.95220449768453	2	0.084070272806976	0.306661395956248	0.4	0.430232558139535	0.483333333333333	0.292452830188679	0.45	0.404761904761905	0.646341463414634	0.443396226415094	0.494918699186992	0.392710879876303	0.102207819310689	chr7_7244340_7244351_+_3UTR_vs_chr7_7248610_7248619_+_3UTR	0.293193717277487	chr7_7244115_7244134_+_3UTR;chr7_7244340_7244351_+_3UTR;chr7_7248610_7248619_+_3UTR	distal	FALSE
PTCHD1	2.98132966417592	1	0.084230049097736	0.306696964096636	0.541666666666667	0.333333333333333	0.333333333333333	0.266666666666667	0.515625	0.1	0.4921875	0.5	0.470703125	0.3	0.170703125	chrX_23394099_23394100_+_exon_vs_chrX_23404365_23404386_+_3UTR	0.36160384331116	chrX_23394099_23394100_+_exon;chrX_23404365_23404386_+_3UTR	distal	FALSE
UBR3	4.94836472846964	2	0.0842318330685862	0.306696964096636	0.926829268292683	0.960674157303371	0.851351351351351	0.86864406779661	0.895238095238095	0.950146627565982	0.835	0.922268907563025	0.877104678720532	0.925433440057247	-0.0483287613367147	chr2_169948978_169948986_+_intron_vs_chr2_170084095_170084129_+_3UTR	-0.107860551338169	chr2_169948978_169948986_+_intron;chr2_170083743_170083746_+_3UTR;chr2_170084095_170084129_+_3UTR	proximal	FALSE
CPQ	4.94775757633704	2	0.084257407718856	0.306696964096636	0.705882352941177	0.894230769230769	0.8	0.897435897435897	0.785714285714286	0.608695652173913	0.714285714285714	0.361111111111111	0.751470588235294	0.690368357487923	0.0611022307473714	chr8_96969858_96969859_+_intron_vs_chr8_97143485_97143505_+_3UTR	-0.355731225296443	chr8_96969076_96969080_+_intron;chr8_96969858_96969859_+_intron;chr8_97143485_97143505_+_3UTR	proximal	FALSE
PPP1R12A	2.97847692352298	1	0.0843786404609934	0.306922866810079	0.118143459915612	0.092	0.0628140703517588	0.100449775112444	0.065989847715736	0.155737704918033	0.0212177121771218	0.0910151691948658	0.0670412725400571	0.109800662306336	-0.0427593897662785	chr12_79797233_79797306_-_exon_vs_chr12_79773783_79773838_-_3UTR	-0.124790072101862	chr12_79773783_79773838_-_3UTR;chr12_79797233_79797306_-_exon	proximal	FALSE
NCK2	2.97499742614559	1	0.0845602615098094	0.307367958270064	0.892857142857143	1	0.851851851851852	0.833333333333333	0.631578947368421	0.761904761904762	0.794117647058823	0.941176470588235	0.79260139728406	0.884103641456583	-0.0915022441725228	chr2_105770147_105770148_+_intron_vs_chr2_105894265_105894275_+_3UTR	-0.26031746031746	chr2_105770147_105770148_+_intron;chr2_105894265_105894275_+_3UTR	proximal	FALSE
SRGAP2C	9.67782207253822	5	0.0848959880738259	0.308372191974044	0.262857142857143	0.238095238095238	0.386842105263158	0.258333333333333	0.406349206349206	0.393548387096774	0.424908424908425	0.229787234042553	0.370239219844483	0.279941048141975	0.0902981717025083	chr1_121388968_121388998_+_3UTR_vs_chr1_121392798_121392824_+_3UTR	0.192647058823529	chr1_121388968_121388998_+_3UTR;chr1_121389278_121389298_+_3UTR;chr1_121390890_121390891_+_3UTR;chr1_121391966_121391990_+_3UTR;chr1_121392708_121392727_+_3UTR;chr1_121392798_121392824_+_3UTR	distal	FALSE
LINC00342	2.96225922590656	1	0.0852287781962286	0.309364361444253	0.803846153846154	0.952380952380952	0.850649350649351	0.828220858895706	0.803030303030303	0.886792452830189	0.769230769230769	0.95	0.806689144189144	0.904348566026712	-0.0976594218375675	chr2_95807116_95807123_-_exon_vs_chr2_95807047_95807073_-_exon	-0.10375514617208	chr2_95807047_95807073_-_exon;chr2_95807116_95807123_-_exon	proximal	FALSE
RGS5	6.61112397127886	3	0.085381574202319	0.309698632930793	0.333333333333333	0.46031746031746	0.371794871794872	0.463768115942029	0.462962962962963	0.491228070175439	0.533333333333333	0.523489932885906	0.425356125356125	0.484700894830209	-0.0593447694740832	chr1_163316700_163316720_-_intron_vs_chr1_163144858_163144890_-_3UTR	-0.198295985060691	chr1_163142293_163142347_-_3UTR;chr1_163144858_163144890_-_3UTR;chr1_163145881_163145904_-_3UTR;chr1_163316700_163316720_-_intron	proximal	FALSE
RAMAC	2.95825162696647	1	0.0854402821908549	0.309698632930793	0.666666666666667	0.384615384615385	0.875	0.538461538461538	0.5	0.461538461538462	0.5	0.363636363636364	0.635416666666667	0.437062937062937	0.19835372960373	chr15_82990662_82990675_+_3UTR_vs_chr15_82991025_82991058_+_3UTR	0.453333333333333	chr15_82990662_82990675_+_3UTR;chr15_82991025_82991058_+_3UTR	distal	FALSE
FRMD5	2.95305189242958	1	0.0857155486069372	0.310325297337796	0.967741935483871	0.828828828828829	0.90625	0.711340206185567	0.952380952380952	0.891402714932127	0.923076923076923	0.937823834196891	0.937362452735437	0.842348896035853	0.0950135566995832	chr15_43873265_43873281_-_3UTR_vs_chr15_43870756_43870777_-_3UTR	0.143328905386783	chr15_43870756_43870777_-_3UTR;chr15_43873265_43873281_-_3UTR	distal	FALSE
DNAJC15	4.91303906390829	2	0.0857328226499059	0.310325297337796	0.586206896551724	0.48	0.590909090909091	0.545833333333333	0.909090909090909	0.639130434782609	0.918918918918919	0.76	0.751281453867661	0.606240942028985	0.145040511838675	chr13_43109159_43109190_+_3UTR_vs_chr13_43114204_43114224_+_3UTR	0.544345898004435	chr13_43108865_43108908_+_3UTR;chr13_43109159_43109190_+_3UTR;chr13_43114204_43114224_+_3UTR	distal	FALSE
TIFA	4.9076261025628	2	0.085965171158972	0.310949332497621	0.9	0.166666666666667	0.6	0.5	0.733333333333333	0.357142857142857	0.652173913043478	0.571428571428571	0.721376811594203	0.398809523809524	0.322567287784679	chr4_112277081_112277088_-_3UTR_vs_chr4_112274674_112274706_-_3UTR	0.467261904761905	chr4_112274674_112274706_-_3UTR;chr4_112275609_112275628_-_3UTR;chr4_112277081_112277088_-_3UTR	distal	FALSE
FAM204A	4.90326269894058	2	0.0861529262669381	0.311411309091713	0.4375	0.191428571428571	0.269230769230769	0.315789473684211	0.41304347826087	0.287610619469027	0.51219512195122	0.350515463917526	0.407992342360715	0.286336032124834	0.121656310235881	chr10_118309867_118309931_-_3UTR_vs_chr10_118305886_118305905_-_3UTR	0.297955974842767	chr10_118305886_118305905_-_3UTR;chr10_118309742_118309780_-_3UTR;chr10_118309867_118309931_-_3UTR	distal	FALSE
