gene_id	N1_C.HQ.bam	N1_H.HQ.bam	N1_T.HQ.bam	N28_C.HQ.bam	N28_H.HQ.bam	N28_T.HQ.bam	R2_C.HQ.bam	R2_H.HQ.bam	R2_T.HQ.bam	R8_C.HQ.bam	R8_H.HQ.bam	R8_T.HQ.bam
CCNJ:chr10:96058242:96060868:u1	0.911764705882353	0.895833333333333	0.904761904761905	0.961538461538462	0.955555555555556	0.863636363636364	0.951219512195122	0.75	1	0.967741935483871	0.870967741935484	0.844827586206897
CCNK:chr14:99510783:99512430:u1	0.895833333333333	0.753846153846154	0.754716981132076	0.75	0.73224043715847	0.840579710144927	0.75	0.698412698412698	0.826086956521739	0.852941176470588	0.870967741935484	0.85
CCNL2:chr1:1385711:1387230:u2	0.332556167867741	0.272511848341232	0.267671517671518	0.362861779821477	0.308860232945092	0.308484349258649	0.331936997319035	0.287290715372907	0.316826111423748	0.329428989751098	0.270749665327979	0.307627829002515
CCNT2:chr2:134954549:134959341:u1	0.574829931972789	0.552188552188552	0.423728813559322	0.609318996415771	0.603535353535353	0.553921568627451	0.743083003952569	0.555555555555556	0.626398210290828	0.73202614379085	0.638326585695007	0.688836104513064
CCNY:chr10:35569171:35572670:u1	0.5625	0.25	0.34375	0.375	0.153846153846154	0.318181818181818	0.5	0.175	0.5	0.3	0.34375	0.464285714285714
CCNYL1:chr2:207753699:207756172:u1	NA	1	0.833333333333333	0	0.9	0.75	NA	0.333333333333333	0.875	0.5	0.8	1
CCPG1:chr15:55355223:55359498:u1	0.527027027027027	0.503968253968254	0.535502958579882	0.441441441441441	0.536630036630037	0.519396551724138	0.407894736842105	0.490322580645161	0.564788732394366	0.425373134328358	0.53781512605042	0.592627599243856
CCSER2:chr10:84513513:84518521:u2	0.289473684210526	0.626760563380282	0.802325581395349	0.8	0.614864864864865	0.66304347826087	0.675	0.4	0.762295081967213	0.824675324675325	0.824390243902439	0.823943661971831
CCT4:chr2:61868085:61868691:u1	0.397260273972603	0.459227467811159	0.423312883435583	0.403846153846154	0.400900900900901	0.430555555555556	0.469072164948454	0.403030303030303	0.411627906976744	0.398395721925134	0.451612903225806	0.4203125
CCT5:chr5:10264784:10266412:u1	0.595238095238095	0.475862068965517	0.48669623059867	0.516129032258065	0.493169398907104	0.565891472868217	0.553763440860215	0.498148148148148	0.572549019607843	0.518518518518518	0.541666666666667	0.611253196930946
CCT6A:chr7:56063086:56063989:u1	0.561728395061728	0.536764705882353	0.58252427184466	0.572916666666667	0.545045045045045	0.595238095238095	0.776190476190476	0.560606060606061	0.809230769230769	0.701149425287356	0.698207171314741	0.816115702479339
CD109:chr6:73823634:73828317:u1	0.333333333333333	0.383838383838384	0.666666666666667	0	0.532163742690059	0.5	0.888888888888889	0.333333333333333	0.666666666666667	NA	0.527777777777778	0.333333333333333
CD163:chr12:7470811:7471397:u2	0.75	0.0822784810126582	0	0	0.123456790123457	0.333333333333333	0.1	0.142857142857143	0	0.151515151515152	0.0933609958506224	0.0517241379310345
CD200R1:chr3:112921206:112923676:u2	NA	0.666666666666667	NA	NA	0.666666666666667	0	NA	0.5	0.833333333333333	1	0	0.714285714285714
CD226:chr18:69853274:69864313:u1	NA	0.5	NA	NA	0.428571428571429	0.666666666666667	NA	0.5	1	1	0.8	1
CD274:chr9:5467863:5470567:u2	0	0.277777777777778	0.416666666666667	0.111111111111111	0.476190476190476	0	0	0.75	0.727272727272727	0.142857142857143	0.121495327102804	0.204081632653061
CD2AP:chr6:47624228:47627260:u1	0.379310344827586	0.448717948717949	0.363636363636364	0.379310344827586	0.415384615384615	0.608695652173913	0.571428571428571	0.3125	0.379310344827586	0.446601941747573	0.359649122807018	0.35
CD302:chr2:159768628:159771850:u1	0.714285714285714	0.339285714285714	0.214285714285714	0.333333333333333	0.508771929824561	0.631578947368421	0.2	0.571428571428571	0.41304347826087	0	0.433333333333333	0.235294117647059
CD36:chr7:80676384:80679277:u2	NA	1	NA	NA	0.538461538461538	NA	NA	0	0	NA	0.666666666666667	NA
CD38:chr4:15848603:15853232:u1	0.166666666666667	0.7	0.5	NA	0.686274509803922	0.928571428571429	1	0.75	0.916666666666667	NA	0.454545454545455	1
CD40:chr20:46128882:46129855:u2	0.181818181818182	0.461538461538462	0.5	0.555555555555556	0.636363636363636	0.6	0.5	0.181818181818182	0.5	0.333333333333333	0.461538461538462	0.25
CD44:chr11:35229288:35232402:u2	1	0.973004694835681	0.5	1	0.891949152542373	0.944444444444444	1	0.9	1	0.928571428571429	0.945876288659794	0.96969696969697
CD47:chr3:108043094:108047287:u1	0.32843137254902	0.503916449086162	0.454183266932271	0.313953488372093	0.264957264957265	0.293103448275862	0.459580838323353	0.23469387755102	0.512977099236641	0.465346534653465	0.462254901960784	0.517193308550186
CD55:chr1:207359546:207360966:u3	0.0666666666666667	0.0882352941176471	0.0434782608695652	0.105263157894737	0.0693069306930693	0.1	0	0.114285714285714	0.0967741935483871	0.0483870967741935	0.143497757847534	0.229166666666667
CD59:chr11:33703010:33710125:u1	0.953846153846154	0.891428571428571	0.835616438356164	0.896551724137931	0.856	0.893203883495146	0.94	0.611111111111111	0.949152542372881	0.962264150943396	0.959183673469388	0.972222222222222
CD69:chr12:9752486:9753480:u1	0	0.828358208955224	NA	NA	0.870967741935484	NA	NA	NA	NA	1	0.838709677419355	0.714285714285714
CD83:chr6:14135237:14136917:u1	1	0.923076923076923	0.85	0.926829268292683	0.949152542372881	1	0.92156862745098	0.854166666666667	0.853658536585366	0.945121951219512	0.902564102564103	0.878787878787879
CD84:chr1:160541094:160548321:u2	NA	0.333333333333333	NA	NA	0	0.5	NA	NA	NA	0	0.416666666666667	0.166666666666667
CD86:chr3:122119535:122121141:u1	NA	0.833333333333333	NA	1	0.714285714285714	0.8	NA	0.25	NA	1	0.96078431372549	0.833333333333333
CD99:chrX:2740805:2741309:u3	0.75	0.904761904761905	1	0	0.854166666666667	0.7	NA	1	1	1	0.923076923076923	1
CD99:chrY:2740805:2741309:u4	0.75	0.869565217391304	1	1	0.848484848484849	0.75	NA	1	1	NA	0.75	1
CDADC1:chr13:49291758:49293485:u1	0.818181818181818	0.833333333333333	0.666666666666667	0.866666666666667	0.8	0.6875	0.896551724137931	0.692307692307692	0.938775510204082	0.666666666666667	0.795454545454545	0.854166666666667
CDC27:chr17:47117703:47121017:u2	0.72	0.669014084507042	0.638888888888889	0.59375	0.5625	0.587719298245614	0.708955223880597	0.352941176470588	0.584459459459459	0.703883495145631	0.603448275862069	0.544117647058824
CDC37L1:chr9:4706113:4708398:u1	0.790322580645161	0.768	0.567307692307692	0.68	0.549295774647887	0.645161290322581	0.860294117647059	0.672727272727273	0.791855203619909	0.778195488721804	0.685294117647059	0.795580110497238
CDC40:chr6:110230132:110232230:u1	0.857142857142857	0.943661971830986	0.934782608695652	0.84	0.875	0.91304347826087	0.935483870967742	1	0.969957081545064	0.887323943661972	0.958904109589041	0.958199356913183
CDC42:chr1:22090033:22090806:u1	1	0.710526315789474	0.967741935483871	0.740740740740741	0.793103448275862	0.909090909090909	0.776119402985075	0.769230769230769	0.688741721854305	0.641025641025641	0.534883720930233	0.789473684210526
CDC42:chr1:22091518:22101360:u2	0.916666666666667	0.902439024390244	0.923076923076923	0.823529411764706	0.881720430107527	0.910714285714286	0.866666666666667	0.894736842105263	0.933823529411765	0.783783783783784	0.904347826086957	0.888059701492537
CDC42BPA:chr1:226989858:226994267:u1	0.739130434782609	0.644444444444444	0.523076923076923	0.735294117647059	0.767441860465116	0.745614035087719	0.861386138613861	0.525	0.906976744186046	0.818897637795276	0.717791411042945	0.788461538461538
CDC42EP2:chr11:65321532:65322416:u1	0	0.4375	0.386363636363636	0.428571428571429	0.1	0.5	0.333333333333333	0.545454545454545	0	0.333333333333333	0.25	0
CDC42EP3:chr2:37641944:37645822:u1	0.5	0.777777777777778	0.428571428571429	0	0.833333333333333	0.625	0	0.8	1	1	1	1
CDC42SE1:chr1:151050971:151053327:u2	0.384615384615385	0.333333333333333	0.137931034482759	0.157894736842105	0.25	0.261538461538462	0.181818181818182	0.173076923076923	0.387096774193548	0.333333333333333	0.388888888888889	0.34375
CDC5L:chr6:44446712:44450425:u1	NA	0.4375	0.5	0.4	0.25	0.666666666666667	0.352941176470588	0.5	0.423076923076923	0.647058823529412	0.25	0.291666666666667
CDC73:chr1:193250713:193254812:u1	0.497354497354497	0.549581839904421	0.527131782945736	0.544444444444444	0.547400611620795	0.589473684210526	0.63973063973064	0.5	0.558922558922559	0.617405582922824	0.599483204134367	0.605664488017429
CDCA4:chr14:105009573:105011203:u1	0.5	0.166666666666667	0	0.6	0	0.25	0.25	0.166666666666667	0.333333333333333	0	0	0.5
CDH11:chr16:64943753:64948090:u1	0.405405405405405	0.472222222222222	0.328947368421053	0.6	0.366412213740458	0.328947368421053	0.739130434782609	0.25	0.565217391304348	0.580645161290323	0.395348837209302	0.451612903225806
CDH13:chr16:83795031:83800640:u3	1	0.705882352941177	0.91	0.636363636363636	0.702702702702703	0.849315068493151	1	0.84375	0.911111111111111	0.625	0.807692307692308	0.87027027027027
CDH19:chr18:66501085:66505287:u1	NA	0.434782608695652	0	NA	0.142857142857143	0	NA	0.2	0.333333333333333	NA	0.36231884057971	0.8
CDH23:chr10:71815279:71815947:u5	0.347107438016529	0.220338983050847	0.0769230769230769	0.322916666666667	0.28735632183908	0.213114754098361	0.241935483870968	0.377049180327869	0.166666666666667	0.294117647058824	0.571428571428571	0
CDH26:chr20:60012731:60014529:u1	0.5	0.222222222222222	0.25	0.166666666666667	0.2	0.0882352941176471	0.35	0.208333333333333	0.0833333333333333	0.125	0.25	0.3
CDH2:chr18:27950966:27952152:u1	1	0.822222222222222	0.888888888888889	1	0.810810810810811	0.766666666666667	1	0.857142857142857	0.804347826086957	0.923076923076923	1	0.822222222222222
CDH6:chr5:31323309:31329146:u2	NA	0.428571428571429	0.3	0.25	0.4	0.166666666666667	NA	0.233333333333333	0.25	1	0.371428571428571	0.361111111111111
CDH7:chr18:65880895:65890336:u2	0.0714285714285714	0.4375	0.181818181818182	0.189189189189189	0.375	0	0.188524590163934	0.25	0.15	0.129746835443038	0.267857142857143	0.258064516129032
CDH8:chr16:61647251:61653607:u1	NA	0.5	0	1	0.166666666666667	0.25	NA	0.555555555555556	0.155339805825243	NA	0.233333333333333	0.387978142076503
CDHR1:chr10:84214622:84218694:u1	NA	0.85	0.5	0.333333333333333	0.6	0.434782608695652	0.5	0.65	0.685714285714286	0.6	0.607142857142857	0.60377358490566
CDHR3:chr7:106032698:106036432:u1	0.58974358974359	0.633333333333333	0.6	0.722222222222222	0.520634920634921	0.470588235294118	0.541666666666667	0.466666666666667	0.476190476190476	0.543478260869565	0.521739130434783	0.529411764705882
CDIP1:chr16:4510670:4512571:u1	0.463768115942029	0.562222222222222	0.348200312989045	0.335329341317365	0.360544217687075	0.41296928327645	0.464788732394366	0.404761904761905	0.393333333333333	0.489795918367347	0.267716535433071	0.324324324324324
CDK11A:chr1:1702379:1702906:u1	0.597402597402597	0.608108108108108	0.680851063829787	0.468085106382979	0.532258064516129	0.523076923076923	0.758620689655172	0.5	0.576923076923077	0.653846153846154	0.571428571428571	0.625
CDK11B:chr1:1635225:1635763:u1	0.581818181818182	0.535714285714286	0.5625	0.472222222222222	0.564356435643564	0.543478260869565	0.642857142857143	0.571428571428571	0.514285714285714	0.5	0.48780487804878	0.65625
CDK12:chr17:39531317:39534565:u1	0.166666666666667	0.472222222222222	0.428571428571429	0.305555555555556	0.3	0.25	0.392857142857143	0.25	0.347222222222222	0.40625	0.4453125	0.259259259259259
CDK13:chr7:40094981:40099580:u1	0.717391304347826	0.459459459459459	0.4375	0.55	0.555555555555556	0.555555555555556	0.657142857142857	0.297297297297297	0.60655737704918	0.538461538461538	0.363636363636364	0.65
CDK16:chrX:47228769:47229995:u1	0.817543859649123	0.693467336683417	0.605475040257649	0.802013422818792	0.622073578595318	0.738317757009346	0.84304932735426	0.517123287671233	0.855036855036855	0.826388888888889	0.699530516431925	0.887218045112782
CDK20:chr9:87966444:87967583:u1	0.533333333333333	0.5	0.511904761904762	0.482758620689655	0.492957746478873	0.581395348837209	0.53968253968254	0.4	0.542635658914729	0.525	0.660377358490566	0.536082474226804
CDK5RAP2:chr9:120388869:120389235:u1	0.611764705882353	0.607655502392344	0.612612612612613	0.547008547008547	0.657276995305164	0.734042553191489	0.156862745098039	0.227642276422764	0.238095238095238	0.609243697478992	0.592592592592593	0.718446601941748
CDK6:chr7:92604921:92615139:u1	0	0.205882352941176	0.318181818181818	0	0.470588235294118	0	0.5	0	0.0833333333333333	0	0.363636363636364	0.235294117647059
CDK7:chr5:69277136:69277430:u1	0	0.0769230769230769	0.0869565217391304	0.0714285714285714	0	0.0714285714285714	0	0.111111111111111	0.0666666666666667	0	0.136363636363636	0.1875
CDKN2AIP:chr4:183446097:183449064:u1	0.568181818181818	0.53	0.462962962962963	0.471698113207547	0.488461538461538	0.453125	0.5625	0.492647058823529	0.509803921568627	0.481981981981982	0.488505747126437	0.528571428571429
CDKN2B:chr9:22002903:22006247:u2	NA	0.545454545454545	0.454545454545455	NA	0.4375	1	1	0.25	0.857142857142857	NA	0.7	0.8
CDON:chr11:125956818:125960941:u1	1	1	0	0.666666666666667	1	NA	0.666666666666667	NA	NA	0.727272727272727	0.333333333333333	0
CDS1:chr4:84648687:84651334:u1	1	0.9	0.75	0.833333333333333	0.678571428571429	0.636363636363636	0.888888888888889	0.6	0.709677419354839	0.6	0.9	0.896551724137931
CDS2:chr20:5190235:5197887:u1	0.337837837837838	0.30952380952381	0.229007633587786	0.239583333333333	0.253061224489796	0.377862595419847	0.45	0.13302752293578	0.364661654135338	0.418367346938776	0.292682926829268	0.35958904109589
CEBPZ:chr2:37201613:37201763:u1	0.529411764705882	0.470588235294118	0.568181818181818	0.558823529411765	0.571428571428571	0.471910112359551	0.412698412698413	0.627118644067797	0.508928571428571	0.470198675496689	0.543147208121827	0.471428571428571
CELF1:chr11:47465937:47472348:u1	0.631578947368421	0.951219512195122	1	0.9	0.772727272727273	0.935483870967742	0.857142857142857	0.538461538461538	0.857142857142857	0.888888888888889	0.846153846153846	0.916666666666667
CELF4:chr18:37243045:37245197:u4	0.793103448275862	0.977272727272727	0.785971223021583	0.87962962962963	0.865217391304348	0.825757575757576	0.968085106382979	0.876712328767123	0.863636363636364	0.833333333333333	0.775	0.892405063291139
CELF5:chr19:3293335:3297075:u1	0.375	0.5	0.481481481481481	0.75	0.428571428571429	0.444444444444444	0.666666666666667	0.5	0.414634146341463	0.8	0.666666666666667	0.615384615384615
CELF6:chr15:72284727:72286342:u2	0.8125	0.7	0.642857142857143	0.555555555555556	0.75	0.894736842105263	0.909090909090909	0.653846153846154	0.689655172413793	0.9	0.739130434782609	0.8
CEMIP2:chr9:71683366:71685196:u1	0.712	0.752	0.769230769230769	0.626506024096386	0.605633802816901	0.5875	0.740506329113924	0.6	0.666666666666667	0.741228070175439	0.689839572192513	0.591928251121076
CEMIP:chr15:80948925:80951771:u1	0.583333333333333	0.509090909090909	0.6	0.714285714285714	0.65625	0.666666666666667	0.416666666666667	1	0.545454545454545	0.428571428571429	0.75	0.58974358974359
CENPC:chr4:67468762:67472604:u1	0.25	0.309782608695652	0.455882352941177	0.22972972972973	0.226666666666667	0.241935483870968	0.288888888888889	0.284313725490196	0.266666666666667	0.198895027624309	0.145320197044335	0.272727272727273
CENPN:chr16:81028652:81031485:u2	1	0.818181818181818	0.923076923076923	1	1	1	0.666666666666667	0.25	1	0.666666666666667	0.851851851851852	1
CENPP:chr9:92613150:92620527:u1	0.5	NA	NA	1	0.142857142857143	0.666666666666667	NA	0.666666666666667	1	0.5	0.875	1
CENPQ:chr6:49492276:49493107:u1	0.5	0.545454545454545	0.55	1	0.5	0.5	0.5	0.3	1	0	0.428571428571429	1
CENPS-CORT:chr1:10451377:10452153:u2	0	1	0.333333333333333	1	0.666666666666667	1	0.666666666666667	0	0.75	0	0.333333333333333	0.7
CENPS:chr1:10442406:10442808:u1	0.5	0.857142857142857	0.875	1	0.85	1	1	0.857142857142857	1	0	0.75	1
CEP104:chr1:3812086:3815401:u1	0.3	0.304347826086957	0.592592592592593	0.5	0.227272727272727	0.315789473684211	0.5	0.0666666666666667	0.2	0.416666666666667	0.28125	0
CEP112:chr17:65635537:65635970:u1	0.925925925925926	0.878787878787879	1	0.9	0.8	0.705882352941177	0.777777777777778	0.730769230769231	0.764705882352941	1	0.8	0.857142857142857
CEP120:chr5:123344885:123346748:u1	0.567567567567568	0.573170731707317	0.710526315789474	0.893617021276596	0.588235294117647	0.71875	0.769230769230769	0.724137931034483	0.690140845070423	0.587301587301587	0.654867256637168	0.759493670886076
CEP135:chr4:56031360:56033361:u2	0.75	0.5	0.5	0	0.692307692307692	0.642857142857143	0.625	1	0.7	0.5	0.615384615384615	0.5
CEP250:chr20:35511627:35519280:u1	0.0487804878048781	0.115942028985507	0.0789473684210526	0.1	0.0294117647058824	0.0326086956521739	0.120689655172414	0.0740740740740741	0.1	0.0689655172413793	0.263157894736842	0.0694444444444444
CEP41:chr7:130393771:130398890:u2	1	0.45	0.5	0.333333333333333	0.517857142857143	0.833333333333333	0	0.4	0.90625	0	0.566666666666667	0.857142857142857
CEP44:chr4:174317384:174320328:u1	0.80952380952381	0.865168539325843	0.866666666666667	0.823529411764706	0.75	0.909090909090909	0.815789473684211	0.625	0.84	0.942028985507246	0.875	0.930232558139535
CEP57:chr11:95831257:95832693:u1	0.795774647887324	0.79646017699115	0.77536231884058	0.745535714285714	0.761146496815287	0.724576271186441	0.777777777777778	0.689393939393939	0.770967741935484	0.734463276836158	0.790983606557377	0.74702380952381
CEP57L1:chr6:109162750:109167126:u2	0.625	0.782608695652174	0.916666666666667	0.714285714285714	0.833333333333333	1	0.769230769230769	0.75	0.84375	0.7	0.923076923076923	0.896551724137931
CEP63:chr3:134561536:134565030:u1	0.65625	0.2	0.185185185185185	0.205882352941176	0.265957446808511	0.259259259259259	0.527777777777778	0.26	0.597560975609756	0.372549019607843	0.395833333333333	0.72972972972973
CEP70:chr3:138494345:138495014:u4	0.789473684210526	0.851851851851852	0.604651162790698	0.926829268292683	0.787037037037037	0.852941176470588	0.757575757575758	0.765957446808511	0.861111111111111	0.825	0.848214285714286	0.82051282051282
CEP72:chr5:653154:653551:u1	0.954545454545455	0.785714285714286	0.86046511627907	0.903225806451613	0.821428571428571	0.956521739130435	0.944444444444444	1	0.888888888888889	0.914285714285714	1	0.785714285714286
CEP76:chr18:12672625:12673364:u1	0.444444444444444	0.6	0.454545454545455	0.5	0.4375	0.333333333333333	0.380952380952381	0.714285714285714	0.588235294117647	0.4	0.45	0.586206896551724
CEP78:chr9:78270852:78279690:u2	0.5	0.133333333333333	0.214285714285714	0.166666666666667	0.333333333333333	0.363636363636364	0.411764705882353	0.125	0.25	0.433333333333333	0.325	0.217391304347826
CEP89:chr19:32875925:32879161:u1	0.357142857142857	0.25	0.5	0.285714285714286	0.333333333333333	0.5	0.769230769230769	0.5	0.357142857142857	0.607142857142857	0.642857142857143	0.833333333333333
CEP97:chr3:101765552:101770562:u1	0.75	0.7	0.730769230769231	0.777777777777778	0.833333333333333	0.684210526315789	0.692307692307692	0.666666666666667	0.583333333333333	0.714285714285714	0.71875	0.756756756756757
CEPT1:chr1:111184311:111185104:u1	0.788461538461538	0.862244897959184	0.753164556962025	0.797619047619048	0.877659574468085	0.833333333333333	0.787234042553192	0.753846153846154	0.821052631578947	0.806122448979592	0.794326241134752	0.789473684210526
CERKL:chr2:181536674:181538183:u1	0.875	1	NA	0.833333333333333	0.555555555555556	0.75	0.783333333333333	NA	0.666666666666667	0.780821917808219	1	0.85
CERS2:chr1:150965173:150966147:u1	0.392857142857143	0.338028169014085	0.356164383561644	0.5	0.405172413793103	0.384615384615385	0.6	0.37984496124031	0.263157894736842	0.25	0.340659340659341	0.230769230769231
CERT1:chr5:75368486:75374191:u2	0.5	0.604166666666667	0.508474576271186	0.738636363636364	0.614942528735632	0.681034482758621	0.764044943820225	0.459459459459459	0.647058823529412	0.632075471698113	0.578544061302682	0.654811715481172
CETN2:chrX:152826994:152827840:u1	0	0.0909090909090909	0.151515151515152	0	0.106666666666667	0.105263157894737	0	0.32258064516129	0.15	0	0.2	0.307692307692308
CETN3:chr5:90393335:90394063:u1	0.5	0.625	1	0.666666666666667	0.8	0.928571428571429	0.782608695652174	1	0.846153846153846	0.8125	0.69047619047619	0.794117647058823
CFAP157:chr9:127713906:127716002:u1	NA	0.5	0	1	0.452214452214452	1	1	0.307692307692308	1	1	NA	NA
CFAP298-TCP10L:chr21:32573721:32576773:u1	0.833333333333333	0.428571428571429	0.659090909090909	0.681818181818182	0.451612903225806	0.7	0.625	0.166666666666667	0.666666666666667	0.595238095238095	0.607142857142857	0.719512195121951
CFAP410:chr21:44328944:44330197:u1	0.838709677419355	0.645161290322581	0.742574257425743	0.684210526315789	0.619565217391304	0.68	0.75	0.681818181818182	0.529411764705882	0.8	0.407407407407407	0.590909090909091
CFAP43:chr10:104129888:104130138:u1	0.444444444444444	0.310344827586207	0	0.5	0.401486988847584	0.583333333333333	1	0.307692307692308	0.333333333333333	0.5	0.428571428571429	1
CFAP44:chr3:113286930:113291556:u2	0.410714285714286	0.621212121212121	0.5	0.65	0.468421052631579	0.685185185185185	0.636363636363636	0.3125	0.952830188679245	0.657894736842105	0.477272727272727	0.974358974358974
CFAP47:chrX:36385007:36385317:u2	NA	1	NA	NA	0.347826086956522	1	NA	NA	1	NA	0	NA
CFAP52:chr17:9643199:9643447:u1	NA	0.166666666666667	0.181818181818182	NA	0.208053691275168	0	NA	0	0.25	NA	0.333333333333333	0.666666666666667
CFAP53:chr18:50227194:50227380:u1	1	1	NA	0.5	0.347826086956522	NA	0.4	0.666666666666667	0	0.285714285714286	NA	1
CFAP69:chr7:90310239:90311063:u1	0.761904761904762	0.650793650793651	0.6	0.545454545454545	0.539823008849558	0.72463768115942	0.791666666666667	0.6875	0.702702702702703	0.833333333333333	0.80952380952381	0.614035087719298
CFAP97:chr4:185159665:185162797:u2	NA	0.9	NA	0.666666666666667	0.888888888888889	0.666666666666667	0.666666666666667	0.666666666666667	0.8	0.75	0.857142857142857	0.75
CFL1:chr11:65854673:65855335:u1	0.854838709677419	0.805555555555556	0.944	0.926829268292683	0.888235294117647	0.894736842105263	0.894736842105263	0.896296296296296	0.876404494382023	0.875	0.888888888888889	0.842857142857143
CFL2:chr14:34709113:34712864:u1	0.468468468468468	0.477272727272727	0.326984126984127	0.482300884955752	0.399532710280374	0.435028248587571	0.492063492063492	0.324786324786325	0.522012578616352	0.548245614035088	0.4757343550447	0.560301507537688
CFLAR:chr2:201163081:201176687:u3	0.833333333333333	0.689516129032258	0.660377358490566	0.676190476190476	0.660869565217391	0.661764705882353	0.758823529411765	0.5	0.85	0.821917808219178	0.482142857142857	0.75
CGGBP1:chr3:88051950:88055472:u1	0.707865168539326	0.624036281179138	0.629233511586453	0.65296803652968	0.622424242424242	0.626262626262626	0.628389154704944	0.605769230769231	0.609063955950868	0.625356125356125	0.600749063670412	0.603944390559327
CGRRF1:chr14:54538384:54539291:u1	0.533333333333333	0.450980392156863	0.509433962264151	0.387096774193548	0.352941176470588	0.333333333333333	0.2	0.512820512820513	0.444444444444444	0.307692307692308	0.377049180327869	0.294117647058824
CHAF1A:chr19:4443026:4443397:u1	0.5	0.666666666666667	0.857142857142857	1	0.5	0.888888888888889	NA	0.333333333333333	0.75	0.333333333333333	0.333333333333333	1
CHAF1B:chr21:36416367:36419015:u1	0.142857142857143	0	0.117647058823529	0.117647058823529	0.142857142857143	0.0952380952380952	0	0	0.192307692307692	0.0666666666666667	0	0.15
CHCHD7:chr8:56217331:56218809:u2	0.3125	0.205128205128205	0.125	0	0.0769230769230769	0.25	0.117647058823529	0.15	0.103448275862069	0.189189189189189	0.027027027027027	0.0769230769230769
CHD1:chr5:98853986:98856379:u1	0.554054054054054	0.5125	0.4625	0.486666666666667	0.479591836734694	0.442857142857143	0.613861386138614	0.436363636363636	0.462025316455696	0.513392857142857	0.397727272727273	0.458333333333333
CHD2:chr15:93024706:93027996:u2	0.80952380952381	0.452830188679245	0.51063829787234	0.560975609756098	0.522388059701492	0.506172839506173	0.565217391304348	0.5	0.626865671641791	0.594594594594595	0.543859649122807	0.595238095238095
CHD3:chr17:7911586:7912755:u1	0.76	0.654676258992806	0.729838709677419	0.641509433962264	0.595588235294118	0.765432098765432	0.789473684210526	0.664335664335664	0.755700325732899	0.636363636363636	0.6	0.773755656108597
CHD4:chr12:6570082:6570675:u1	0.869565217391304	0.907692307692308	0.931818181818182	0.966666666666667	0.946236559139785	0.913793103448276	0.947368421052632	0.915492957746479	0.972972972972973	0.961538461538462	0.921052631578947	0.921052631578947
CHD5:chr1:6101787:6105427:u2	0.833333333333333	0.428571428571429	0.699029126213592	0.85	0.724137931034483	0.556390977443609	0.5	0.620689655172414	0.751295336787565	1	0.75	0.75
CHD6:chr20:41402083:41404592:u1	0.586206896551724	0.486111111111111	0.454545454545455	0.636363636363636	0.418604651162791	0.489795918367347	0.683673469387755	0.523809523809524	0.670731707317073	0.647058823529412	0.714285714285714	0.671641791044776
CHDH:chr3:53812335:53817776:u1	0.0930232558139535	0.108695652173913	0.0476190476190476	0.230769230769231	0.111111111111111	0.04	0.142857142857143	0	0	0.3	0	0
CHL1:chr3:405712:409414:u1	0.711111111111111	0.798657718120805	0.541666666666667	0.795454545454545	0.628571428571429	0.767241379310345	0.818181818181818	0.529411764705882	0.856807511737089	0.712328767123288	0.75049504950495	0.818016378525933
CHMP1B:chr18:11852112:11854444:u1	0.5	0.666666666666667	0	0.666666666666667	0.708333333333333	0.666666666666667	0.818181818181818	0.875	0.6	0.615384615384615	0.538461538461538	0.619047619047619
CHMP2B:chr3:87253823:87255556:u1	1	0.778947368421053	0.712121212121212	0.764705882352941	0.663157894736842	0.796610169491525	0.818181818181818	0.739130434782609	0.776315789473684	0.592592592592593	0.865671641791045	0.835443037974684
CHMP3:chr2:86503430:86505803:u1	0	0.333333333333333	0.3	0.666666666666667	0.4	0.25	0.666666666666667	0.375	0.470588235294118	0.5	0.4	0.541666666666667
CHMP4A:chr14:24209581:24209876:u1	0.888888888888889	0.944444444444444	0.96	1	0.961538461538462	0.818181818181818	1	0.961538461538462	0.909090909090909	0.866666666666667	1	1
CHMP5:chr9:33280829:33282070:u1	0.848484848484849	0.893203883495146	0.909090909090909	0.936170212765957	0.961352657004831	0.880952380952381	0.827586206896552	0.854545454545454	0.910891089108911	0.789473684210526	0.909090909090909	0.934426229508197
CHN1:chr2:174798810:174800115:u1	0.213333333333333	0.117924528301887	0.160975609756098	0.147727272727273	0.111111111111111	0.173674588665448	0.166666666666667	0.116766467065868	0.189578264395783	0.166666666666667	0.12448132780083	0.203187250996016
CHORDC1:chr11:90200430:90202404:u1	0.556962025316456	0.357894736842105	0.340625	0.547169811320755	0.284518828451883	0.263333333333333	0.582352941176471	0.234299516908213	0.460207612456747	0.423913043478261	0.438435940099834	0.517738359201774
CHRAC1:chr8:140515248:140517154:u1	0.25	0.3	0.234567901234568	0	0.126984126984127	0.214285714285714	0.5	0.185185185185185	0.5	0.2	0.0967741935483871	0.333333333333333
CHRM2:chr7:137016267:137020247:u1	NA	0.714285714285714	NA	NA	0.75	NA	NA	NA	0.625	1	0.916666666666667	0.5
CHRM5:chr15:34064317:34067458:u1	NA	NA	0	NA	0	NA	NA	NA	NA	0	0.333333333333333	0.166666666666667
CHRNA4:chr20:63343223:63346737:u1	0.5	0.333333333333333	0.545454545454545	0.375	0.448275862068966	0.448717948717949	0.5	0.4375	0.5	0.5	0.44	0.411764705882353
