gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_T.HQ.bam	N28_C.HQ.bam	N28_T.HQ.bam	R2_C.HQ.bam	R2_T.HQ.bam	R8_C.HQ.bam	R8_T.HQ.bam	gDPAU1	gDPAU2	dgDPAU	Note	feature_id	sig
FRZB:chr2:182833276:182834848:u1	2.22897958560122	1	0.135443272157875	0.537621596820218	0.307692307692308	0.535714285714286	0.409090909090909	0.45	0.5	0.46875	0.75	0.541666666666667	0.491695804195804	0.499032738095238	-0.00733693389943391	shorten	chr2_182833274_182833278_-_3UTR;chr2_182834007_182834021_-_3UTR;chr2_182834545_182834562_-_3UTR	No
SUMO2:chr17:75165586:75168338:u1	2.2283015277485	1	0.135502730618106	0.537621596820218	0.958333333333333	0.743589743589744	0.909090909090909	0.84	0.7	0.666666666666667	0.75	0.764705882352941	0.829356060606061	0.753740573152338	0.0756154874537227	lengthen	chr17_75167729_75167739_-_3UTR;chr17_75167929_75167947_-_3UTR	No
PCNX1:chr14:71109936:71115382:u1	5.54873280582581	3	0.135752737171724	0.537651563860677	0.304347826086956	0.333333333333333	0.444444444444444	0.371794871794872	0.808333333333333	0.657777777777778	0.793859649122807	0.570707070707071	0.587746313246885	0.483403263403263	0.104343049843622	lengthen	chr14_71110146_71110167_+_3UTR;chr14_71111963_71111978_+_3UTR;chr14_71112588_71112609_+_3UTR;chr14_71115377_71115390_+_3UTR	No
ZRANB1:chr10:124984993:124988189:u1	6.99923072599404	4	0.135928883594027	0.537651563860677	0.426470588235294	0.388888888888889	0.545	0.502212389380531	0.630281690140845	0.527027027027027	0.541176470588235	0.54954954954955	0.535732187241094	0.491919463711499	0.0438127235295945	lengthen	chr10_124985619_124985636_+_3UTR;chr10_124985993_124986030_+_3UTR;chr10_124986452_124986464_+_3UTR;chr10_124987422_124987438_+_3UTR;chr10_124988181_124988190_+_3UTR	No
FBXO25:chr8:468805:477967:u1	3.99115571044649	2	0.135935080670595	0.537651563860677	0.222222222222222	0.19047619047619	0.259259259259259	0.25	0.43859649122807	0.315789473684211	0.686274509803922	0.3	0.401588120628368	0.2640664160401	0.137521704588268	lengthen	chr8_469038_469060_+_3UTR;chr8_469565_469583_+_3UTR;chr8_469869_469878_+_3UTR;chr8_477964_477967_+_3UTR	No
ORMDL1:chr2:189770267:189771766:u1	2.22135966286442	1	0.136113141783295	0.53779562887739	0.243150684931507	0.372881355932203	0.11623246492986	0.157407407407407	0.114832535885167	0.188442211055276	0.228373702422145	0.322505800464037	0.17564734704217	0.260309193714731	-0.0846618466725612	shorten	chr2_189770311_189770347_-_3UTR;chr2_189771306_189771321_-_3UTR	No
C11orf54:chr11:93761689:93764749:u1	2.21501014147941	1	0.136674163806656	0.539010269982939	0.666666666666667	0.690909090909091	0.708333333333333	0.916666666666667	0.678571428571429	0.733333333333333	0.657142857142857	0.805555555555556	0.677678571428571	0.786616161616162	-0.10893759018759	shorten	chr11_93762315_93762317_+_3UTR;chr11_93763076_93763100_+_3UTR	No
ANKRD17:chr4:73073376:73076230:u1	2.21113617894162	1	0.137017725739189	0.539010269982939	0.216666666666667	0.306122448979592	0.423728813559322	0.244444444444444	0.422535211267606	0.248677248677249	0.426229508196721	0.296610169491525	0.372290049922579	0.273963577898203	0.0983264720243763	lengthen	chr4_73074778_73074799_-_3UTR;chr4_73075681_73075699_-_3UTR	No
FXR1:chr3:180976139:180982751:u1	2.21064110176735	1	0.137061701278029	0.539010269982939	0.707865168539326	0.728744939271255	0.52	0.689839572192513	0.72	0.802547770700637	0.728571428571429	0.806167400881057	0.669109149277689	0.756824920761366	-0.087715771483677	shorten	chr3_180976539_180976557_+_3UTR;chr3_180977146_180977171_+_3UTR	No
GPR85:chr7:113080413:113083608:u1	3.97462656923904	2	0.137063180953481	0.539010269982939	0.857142857142857	0.519230769230769	0.484848484848485	0.453125	0.618181818181818	0.544871794871795	0.53921568627451	0.535294117647059	0.624847211611917	0.513130420437406	0.111716791174512	lengthen	chr7_113081669_113081692_-_3UTR;chr7_113082280_113082290_-_3UTR;chr7_113082776_113082786_-_3UTR	No
FEM1B:chr15:68291243:68295857:u1	3.97266712230248	2	0.137197530770586	0.539010269982939	0.5	0.44	0.424242424242424	0.428571428571429	0.613636363636364	0.432960893854749	0.611111111111111	0.482649842271293	0.537247474747475	0.446045541174368	0.0912019335731072	lengthen	chr15_68293711_68293729_+_3UTR;chr15_68294821_68294841_+_3UTR;chr15_68295669_68295694_+_3UTR	No
ELOC:chr8:73945136:73946629:u1	2.20827261939655	1	0.137272302099948	0.539010269982939	0.8125	0.903846153846154	0.888888888888889	0.833333333333333	0.875	0.775862068965517	0.777777777777778	0.823529411764706	0.838541666666667	0.834142741977428	0.00439892468923908	lengthen	chr8_73945607_73945644_-_3UTR;chr8_73946391_73946404_-_3UTR;chr8_73946585_73946610_-_3UTR	No
LNP1:chr3:100455927:100456319:u1	2.20532046591819	1	0.137535309621879	0.53923337610883	0.777777777777778	0.685714285714286	0.857142857142857	0.758620689655172	0.714285714285714	0.59375	0.75	0.548387096774194	0.774801587301587	0.646618018035913	0.128183569265674	lengthen	chr3_100456190_100456227_+_3UTR;chr3_100456305_100456329_+_3UTR	No
SV2B:chr15:91292553:91302565:u1	3.96661754065826	2	0.137613152870544	0.53923337610883	0.676470588235294	0.65	0.601796407185629	0.565217391304348	0.680584551148225	0.61251015434606	0.65311004784689	0.579873646209386	0.65299039860401	0.601900297964949	0.0510901006390609	lengthen	chr15_91294464_91294482_+_3UTR;chr15_91295270_91295295_+_3UTR;chr15_91295396_91295437_+_3UTR	No
TTC7A:chr2:47073924:47076123:u1	3.96081921773919	2	0.13801269450768	0.539804211219453	0.705128205128205	0.602941176470588	0.6875	0.5625	0.58695652173913	0.527777777777778	0.583333333333333	0.555555555555556	0.640729515050167	0.56219362745098	0.0785358875991868	lengthen	chr2_47075306_47075393_+_3UTR;chr2_47075537_47075567_+_3UTR;chr2_47076112_47076138_+_3UTR	No
OGFOD1:chr16:56476206:56479102:u1	3.9602174391735	2	0.138054227296425	0.539804211219453	0.833333333333333	0.765625	0.619047619047619	0.732142857142857	0.666666666666667	0.76875	0.645833333333333	0.723076923076923	0.691220238095238	0.747398695054945	-0.0561784569597069	shorten	chr16_56476419_56476441_+_3UTR;chr16_56476787_56476803_+_3UTR;chr16_56477489_56477495_+_3UTR	No
MGAT4A:chr2:98619106:98625565:u1	8.34568299655825	5	0.138185328760945	0.539804211219453	0.363636363636364	0.32	0.5	0.4	0.708	0.590697674418605	0.766917293233083	0.517777777777778	0.584638414217362	0.457118863049096	0.127519551168266	lengthen	chr2_98619105_98619123_-_3UTR;chr2_98619149_98619157_-_3UTR;chr2_98620985_98621000_-_3UTR;chr2_98624336_98624376_-_3UTR;chr2_98624475_98624532_-_3UTR;chr2_98625502_98625507_-_3UTR	No
NUS1:chr6:117707016:117710723:u1	3.95527117840038	2	0.138396075944846	0.540012773008162	0.488636363636364	0.301136363636364	0.509259259259259	0.446601941747573	0.747126436781609	0.55859375	0.516025641025641	0.558823529411765	0.565261925175718	0.466288896198925	0.0989730289767929	lengthen	chr6_117708574_117708619_+_3UTR;chr6_117709789_117709827_+_3UTR;chr6_117710609_117710654_+_3UTR	No
WDR3:chr1:117959448:117966543:u1	3.95343548514802	2	0.138523160629431	0.540012773008162	0.363636363636364	0.206349206349206	0.277777777777778	0.118421052631579	0.33695652173913	0.236607142857143	0.184210526315789	0.158974358974359	0.290645297367265	0.180087940203072	0.110557357164194	lengthen	chr1_117960039_117960075_+_3UTR;chr1_117960369_117960430_+_3UTR;chr1_117960872_117960890_+_3UTR	No
NFYA:chr6:41097411:41102403:u1	2.18903838690437	1	0.138996069217548	0.540403761494472	0.36	0.2	0.357142857142857	0.428571428571429	0.682926829268293	0.588235294117647	0.6875	0.313253012048193	0.521892421602787	0.382514933684317	0.13937748791847	lengthen	chr6_41099955_41099996_+_3UTR;chr6_41102391_41102407_+_3UTR	No
VTI1A:chr10:112815290:112818744:u4	2.18887693849877	1	0.139010640542005	0.540403761494472	0.761904761904762	0.466666666666667	0.777777777777778	0.657142857142857	0.6	0.461538461538462	0.486486486486487	0.381578947368421	0.656542256542257	0.491731733179102	0.164810523363155	lengthen	chr10_112817960_112818023_+_3UTR;chr10_112818738_112818747_+_3UTR	No
ABCG2:chr4:88090264:88092355:u1	6.94079101028842	4	0.139050427964208	0.540403761494472	0.309322033898305	0.408536585365854	0.368421052631579	0.461805555555556	0.4375	0.539473684210526	0.125	0.5	0.310060771632471	0.477453956282984	-0.167393184650513	shorten	chr4_88090263_88090273_-_3UTR;chr4_88091680_88091692_-_3UTR;chr4_88091796_88091813_-_3UTR;chr4_88092044_88092051_-_3UTR;chr4_88092162_88092183_-_3UTR	No
HEATR1:chr1:236549005:236550901:u1	6.93273189942079	4	0.139486025498064	0.541542370977658	0.43	0.324324324324324	0.28125	0.358333333333333	0.353658536585366	0.394366197183099	0.448170731707317	0.270348837209302	0.378269817073171	0.336843173012515	0.0414266440606561	lengthen	chr1_236548999_236549013_-_3UTR;chr1_236549781_236549848_-_3UTR;chr1_236550338_236550358_-_3UTR;chr1_236550445_236550474_-_3UTR;chr1_236550617_236550680_-_3UTR	No
ARL17A:chr17:46552756:46557355:u1	2.18062739364643	1	0.139757479291042	0.542016957189294	0	0.166666666666667	0.166666666666667	0.3	0.588235294117647	0.823529411764706	0.384615384615385	0.615384615384615	0.284879336349925	0.476395173453997	-0.191515837104072	shorten	chr17_46552748_46552765_-_3UTR;chr17_46554029_46554039_-_3UTR	No
HCN3:chr1:155288464:155289848:u1	2.17792132825798	1	0.14000344188659	0.542016957189294	0.841463414634146	0.836065573770492	0.833333333333333	0.661016949152542	0.848484848484849	0.819444444444444	0.828025477707006	0.742424242424242	0.837826768539834	0.76473780244793	0.0730889660919033	lengthen	chr1_155289730_155289737_+_3UTR;chr1_155289835_155289857_+_3UTR	No
UBE2N:chr12:93405684:93410038:u1	5.47673915739415	3	0.140036511720489	0.542016957189294	0.379166666666667	0.317037037037037	0.392523364485981	0.349290780141844	0.490990990990991	0.456572769953052	0.591397849462366	0.48943661971831	0.463519717901501	0.403084301712561	0.0604354161889405	lengthen	chr12_93405676_93405697_-_3UTR;chr12_93406613_93406630_-_3UTR;chr12_93408361_93408378_-_3UTR;chr12_93409343_93409364_-_3UTR	No
RELT:chr11:73395492:73397474:u1	3.92417948135002	2	0.140564370700791	0.543334680709606	0.333333333333333	0.339285714285714	0.409090909090909	0.416666666666667	0.666666666666667	0.571428571428571	0.25	0.5625	0.414772727272727	0.472470238095238	-0.0576975108225108	shorten	chr11_73396635_73396651_+_3UTR;chr11_73396995_73397008_+_3UTR;chr11_73397461_73397474_+_3UTR	No
CWC25:chr17:38800441:38802091:u1	3.92171959610357	2	0.140737363175224	0.543334680709606	0.166666666666667	0.366666666666667	0.2375	0.244444444444444	0.448275862068966	0.515625	0.19047619047619	0.54	0.260729679802956	0.416684027777778	-0.155954347974822	shorten	chr17_38800433_38800455_-_3UTR;chr17_38801179_38801198_-_3UTR;chr17_38801467_38801478_-_3UTR	No
CELF1:chr11:47465937:47472348:u1	2.1682669117007	1	0.140884930112795	0.543334680709606	0.631578947368421	1	0.9	0.935483870967742	0.857142857142857	0.857142857142857	0.888888888888889	0.916666666666667	0.819402673350042	0.927323348694316	-0.107920675344275	shorten	chr11_47465934_47465945_-_3UTR;chr11_47468394_47468403_-_3UTR	No
CCSER2:chr10:84513513:84518521:u2	3.91870942615719	2	0.14094934435053	0.543334680709606	0.289473684210526	0.802325581395349	0.8	0.66304347826087	0.675	0.762295081967213	0.824675324675325	0.823943661971831	0.647287252221463	0.762901950898816	-0.115614698677353	shorten	chr10_84514401_84514410_+_3UTR;chr10_84514802_84514818_+_3UTR;chr10_84518500_84518536_+_3UTR	No
RALBP1:chr18:9535938:9538113:u1	2.1648078025612	1	0.141202276653712	0.54375765157621	0.102040816326531	0.0520833333333333	0	0.0909090909090909	0.0714285714285714	0.166666666666667	0.0454545454545455	0.183098591549296	0.0547309833024119	0.123189420614597	-0.0684584373121848	shorten	chr18_9537591_9537608_+_3UTR;chr18_9538101_9538116_+_3UTR	No
NEUROD1:chr2:181676106:181677789:u1	3.90938191898397	2	0.141608232612756	0.544768449068526	0.725806451612903	0.25	0.589622641509434	0.5	0.720779220779221	0.75	0.76530612244898	0.5	0.700378609087634	0.5	0.200378609087634	lengthen	chr2_181676460_181676472_-_3UTR;chr2_181676997_181676998_-_3UTR;chr2_181677050_181677054_-_3UTR	No
RUFY3:chr4:70791298:70793557:u2	2.15569529817367	1	0.142042130962224	0.545884586299153	0.166144200626959	0.214539007092199	0.155294117647059	0.140845070422535	0.237051792828685	0.316025641025641	0.143864598025388	0.331246739697444	0.175588677282023	0.250664114559455	-0.0750754372774319	shorten	chr4_70791923_70791955_+_3UTR;chr4_70793551_70793577_+_3UTR	No
CCDC186:chr10:114120862:114125142:u2	2.1455866225599	1	0.142980374994676	0.547747133676505	1	0.75	0.8	0.6	1	0.692307692307692	0.741935483870968	0.769230769230769	0.885483870967742	0.702884615384615	0.182599255583127	lengthen	chr10_114120857_114120872_-_3UTR;chr10_114122212_114122217_-_3UTR	No
ITGB1BP1:chr2:9403476:9406833:u1	2.1452823382283	1	0.14300872524192	0.547747133676505	0.754385964912281	0.47008547008547	0.72	0.817204301075269	0.711538461538462	0.522727272727273	0.933962264150943	0.801075268817204	0.779971672650421	0.652773078176304	0.127198594474118	lengthen	chr2_9405664_9405723_-_3UTR;chr2_9406637_9406671_-_3UTR	No
ATRNL1:chr10:115944780:115948998:u2	5.42552979872153	3	0.143161232031138	0.547747133676505	0.2	0.245098039215686	0.37037037037037	0.251282051282051	0.333333333333333	0.493729372937294	0.555555555555556	0.549586776859504	0.364814814814815	0.384924060073634	-0.020109245258819	shorten	chr10_115946548_115946580_+_3UTR;chr10_115946769_115946814_+_3UTR;chr10_115946867_115946884_+_3UTR;chr10_115948979_115949003_+_3UTR	No
UBA5:chr3:132676527:132678107:u1	6.8654806348186	4	0.143170028751796	0.547747133676505	0.508620689655172	0.435344827586207	0.504545454545455	0.369791666666667	0.553571428571429	0.493016759776536	0.446601941747573	0.522727272727273	0.503334878629907	0.455220131689171	0.0481147469407365	lengthen	chr3_132676595_132676637_+_3UTR;chr3_132677167_132677196_+_3UTR;chr3_132677774_132677792_+_3UTR;chr3_132678024_132678056_+_3UTR;chr3_132678086_132678116_+_3UTR	No
KMT2D:chr12:49018975:49021779:u1	3.88518680271932	2	0.143331750598499	0.547747133676505	0.857142857142857	0.607142857142857	0.933333333333333	0.839285714285714	0.875	0.75	0.944444444444444	0.875	0.902480158730159	0.767857142857143	0.134623015873016	lengthen	chr12_49018974_49018984_-_3UTR;chr12_49019219_49019243_-_3UTR;chr12_49020401_49020408_-_3UTR	No
STRN3:chr14:30893804:30895410:u1	5.42153315314457	3	0.143407859776071	0.547747133676505	0.583333333333333	0.597222222222222	0.277777777777778	0.533333333333333	0.5	0.683333333333333	0.518518518518518	0.611111111111111	0.469907407407407	0.60625	-0.136342592592593	shorten	chr14_30893798_30893826_-_3UTR;chr14_30893882_30893916_-_3UTR;chr14_30894044_30894057_-_3UTR;chr14_30894882_30894883_-_3UTR	No
SYNJ2BP:chr14:70366499:70372990:u1	2.13962920649965	1	0.143536580987127	0.547747133676505	1	0.851851851851852	0.894736842105263	0.931034482758621	0.875	0.774193548387097	0.923076923076923	0.814814814814815	0.923203441295547	0.842973674453096	0.0802297668424505	lengthen	chr14_70366495_70366510_-_3UTR;chr14_70369100_70369101_-_3UTR	No
STK38L:chr12:27322456:27325957:u1	3.87791936009307	2	0.143853525653942	0.548226656179501	0.70625	0.691666666666667	0.741176470588235	0.604026845637584	0.732673267326733	0.705314009661836	0.737762237762238	0.683778234086242	0.729465493919301	0.671196439013082	0.0582690549062193	lengthen	chr12_27324972_27324982_+_3UTR;chr12_27325076_27325114_+_3UTR;chr12_27325944_27325973_+_3UTR	No
PLBD2:chr12:113388627:113391629:u1	3.87479101113536	2	0.144078713738278	0.548226656179501	0.3	0.395522388059702	0.26	0.453488372093023	0.428571428571429	0.541666666666667	0.442307692307692	0.457627118644068	0.35771978021978	0.462076136365865	-0.104356356146085	shorten	chr12_113389392_113389402_+_3UTR;chr12_113391547_113391582_+_3UTR;chr12_113391616_113391629_+_3UTR	No
ZNF471:chr19:56525949:56530208:u1	6.84883729120611	4	0.144095391853343	0.548226656179501	0.634615384615385	0.54	0.575	0.564024390243902	0.769230769230769	0.69212962962963	0.678571428571429	0.729452054794521	0.664354395604396	0.631401518667013	0.0329528769373824	lengthen	chr19_56526034_56526054_+_3UTR;chr19_56528001_56528034_+_3UTR;chr19_56528401_56528402_+_3UTR;chr19_56528890_56528908_+_3UTR;chr19_56529307_56529339_+_3UTR	No
SEPTIN8:chr5:132756004:132758820:u1	2.13162409260099	1	0.144287806334148	0.548409209860621	0.312	0.115479115479115	0.35	0.352331606217617	0.456521739130435	0.370786516853933	0.384615384615385	0.294117647058824	0.375784280936455	0.283178721402372	0.0926055595340828	lengthen	chr5_132756000_132756018_-_3UTR;chr5_132758134_132758222_-_3UTR	No
CAPZA2:chr7:116917868:116922049:u1	2.12992278409547	1	0.144448032323781	0.548469178733395	0.897297297297297	0.790035587188612	0.91025641025641	0.860557768924303	0.967567567567568	0.885880077369439	0.919504643962848	0.935950413223141	0.923656479771031	0.868105961676374	0.0555505180946572	lengthen	chr7_116918640_116918658_+_3UTR;chr7_116919139_116919275_+_3UTR	No
UFD1:chr22:19449911:19450739:u1	2.1277079472892	1	0.144656921758329	0.548713618298077	0.136363636363636	0.615384615384615	0.0526315789473684	0.0833333333333333	0.08	0.181818181818182	0.2	0.25	0.117248803827751	0.282634032634033	-0.165385228806281	shorten	chr22_19449898_19449916_-_3UTR;chr22_19450617_19450636_-_3UTR	No
S1PR3:chr9:89002338:89005154:u1	2.12148163966631	1	0.145245973091058	0.550398163499746	1	0.857142857142857	0.818181818181818	0.931034482758621	0.625	0.923076923076923	0.727272727272727	0.855263157894737	0.792613636363636	0.891629355218284	-0.0990157188546481	shorten	chr9_89004424_89004440_+_3UTR;chr9_89004986_89005019_+_3UTR	No
MEX3B:chr15:82041778:82043159:u1	2.1186287251731	1	0.145516780911047	0.550405268392717	1	0.909090909090909	0.888888888888889	0.772727272727273	1	0.764705882352941	0.8125	0.625	0.925347222222222	0.767881016042781	0.157466206179442	lengthen	chr15_82041777_82041795_-_3UTR;chr15_82041835_82041846_-_3UTR	No
SEC14L1:chr17:77214024:77217099:u1	2.1172693008175	1	0.145646021997183	0.550405268392717	0.88622754491018	0.757575757575758	0.931989924433249	0.895778364116095	0.954545454545455	0.898550724637681	0.931034482758621	0.925659472422062	0.925949351661876	0.869391079687899	0.0565582719739771	lengthen	chr17_77214291_77214336_+_3UTR;chr17_77217080_77217105_+_3UTR	No
FAM161B:chr14:73932276:73934255:u1	6.82006211936573	4	0.145708194186281	0.550405268392717	0.345238095238095	0.471014492753623	0.359375	0.451612903225806	0.380434782608696	0.494845360824742	0.4625	0.491176470588235	0.386886969461698	0.477162306848102	-0.090275337386404	shorten	chr14_73932275_73932306_-_3UTR;chr14_73932509_73932517_-_3UTR;chr14_73932987_73932998_-_3UTR;chr14_73933054_73933092_-_3UTR;chr14_73933988_73933989_-_3UTR	No
TMEM59:chr1:54026681:54032149:u2	2.11434523444223	1	0.145924453025192	0.550405268392717	0.724137931034483	0.802955665024631	0.745098039215686	0.717171717171717	0.615384615384615	0.772277227722772	0.739130434782609	0.847826086956522	0.705937755104348	0.78505767421891	-0.0791199191145621	shorten	chr1_54031662_54031690_-_3UTR;chr1_54031997_54032032_-_3UTR	No
RSPRY1:chr16:57238976:57240469:u2	2.11383984048769	1	0.145972637680133	0.550405268392717	0.91304347826087	0.705882352941177	0.944444444444444	0.8	0.64	0.709677419354839	0.909090909090909	0.757575757575758	0.851644707949056	0.743283882467943	0.108360825481113	lengthen	chr16_57239947_57239964_+_3UTR;chr16_57240449_57240475_+_3UTR	No
TMX1:chr14:51254520:51257654:u1	2.1110987446732	1	0.146234288614839	0.550844835189032	0.762376237623762	0.794117647058823	0.704545454545455	0.739130434782609	0.833333333333333	0.866666666666667	0.730434782608696	0.871428571428571	0.757672452027812	0.817835829984168	-0.0601633779563561	shorten	chr14_51255641_51255664_+_3UTR;chr14_51256032_51256077_+_3UTR	No
URB1:chr21:32311018:32314917:u1	5.37355142557243	3	0.146400322543583	0.550923711296317	0.62962962962963	0.413793103448276	0.4	0.441860465116279	0.523809523809524	0.5	0.452380952380952	0.476190476190476	0.501455026455026	0.457961011188758	0.0434940152662687	lengthen	chr21_32313445_32313472_-_3UTR;chr21_32313962_32313965_-_3UTR;chr21_32314034_32314075_-_3UTR;chr21_32314351_32314352_-_3UTR	No
CBWD6:chr9:41131309:41131733:u1	2.10494341631511	1	0.14682377435623	0.551956512963207	0.523809523809524	0.525	0.546666666666667	0.652173913043478	0.611570247933884	0.660869565217391	0.621428571428571	0.821428571428571	0.575868752459662	0.66486801242236	-0.0889992599626988	shorten	chr9_41131292_41131365_-_3UTR;chr9_41131667_41131693_-_3UTR	No
MAPK6:chr15:52065001:52067375:u1	2.10202497927366	1	0.147104204748276	0.551956512963207	0.619565217391304	0.51304347826087	0.683673469387755	0.510526315789474	0.698347107438017	0.662939297124601	0.630597014925373	0.617611580217129	0.658045702285612	0.576030167848018	0.0820155344375941	lengthen	chr15_52066129_52066159_+_3UTR;chr15_52066235_52066277_+_3UTR	No
TRDMT1:chr10:17137336:17149039:u2	2.10195564190323	1	0.147110874669151	0.551956512963207	0	0.428571428571429	0.5	0.0909090909090909	0.272727272727273	0.1	0.470588235294118	0.1875	0.310828877005348	0.20174512987013	0.109083747135218	lengthen	chr10_17144807_17144810_-_3UTR;chr10_17146736_17146762_-_3UTR	No
OXA1L:chr14:22771559:22773042:u1	2.09806758846548	1	0.147485433373887	0.552815587878233	0.857142857142857	0.888888888888889	0.864864864864865	0.886792452830189	0.795454545454545	0.907692307692308	0.892857142857143	0.975	0.852579852579853	0.914593412352846	-0.0620135597729937	shorten	chr14_22771685_22771700_+_3UTR;chr14_22771775_22771789_+_3UTR	No
SLC30A6:chr2:32220714:32224379:u1	2.09505142419084	1	0.147776739392042	0.552836422575207	0.571428571428571	0	0	0	0.0909090909090909	0.1	0.285714285714286	0.24	0.237012987012987	0.085	0.152012987012987	lengthen	chr2_32224075_32224114_+_3UTR;chr2_32224374_32224379_+_3UTR	No
KIF13A:chr6:17759183:17760856:u3	2.09410969877649	1	0.147867825772157	0.552836422575207	0.444444444444444	0.314285714285714	0.574468085106383	0.358024691358025	0.581395348837209	0.53448275862069	0.71875	0.641025641025641	0.579764469597009	0.461954701322517	0.117809768274492	lengthen	chr6_17759227_17759245_-_3UTR;chr6_17759328_17759356_-_3UTR	No
ZNF211:chr19:57642182:57644046:u1	3.82180860844073	2	0.147946537406225	0.552836422575207	0.478260869565217	0.327272727272727	0.364705882352941	0.267647058823529	0.532608695652174	0.457692307692308	0.386666666666667	0.328571428571429	0.44056052855925	0.345295880589998	0.0952646479692515	lengthen	chr19_57642759_57642774_+_3UTR;chr19_57643858_57643872_+_3UTR;chr19_57644033_57644051_+_3UTR	No
PPM1K:chr4:88257620:88262594:u1	2.09198686720993	1	0.148073384713981	0.552836422575207	0.944444444444444	0.957983193277311	0.898305084745763	0.939655172413793	0.857142857142857	0.9	0.789473684210526	0.925714285714286	0.872341517635898	0.930838162851347	-0.0584966452154498	shorten	chr4_88257605_88257631_-_3UTR;chr4_88261681_88261686_-_3UTR	No
SLC44A3:chr1:94894923:94895247:u1	2.08345021428366	1	0.148903274210305	0.555388734947473	0.166666666666667	0.222222222222222	0.3	0.230769230769231	0	0.555555555555556	0	0	0.116666666666667	0.252136752136752	-0.135470085470085	shorten	chr1_94895047_94895054_+_3UTR;chr1_94895237_94895261_+_3UTR	No
RAN:chr12:130875927:130877678:u1	3.80511326204942	2	0.149186715851433	0.555899862696654	0.625	0.653669724770642	0.715277777777778	0.772727272727273	0.769607843137255	0.864963503649635	0.746753246753247	0.869343065693431	0.71415971691707	0.790175891710245	-0.0760161747931752	shorten	chr12_130876272_130876290_+_3UTR;chr12_130877341_130877359_+_3UTR;chr12_130877663_130877687_+_3UTR	No
ABCA5:chr17:69244311:69247536:u1	5.32679019104853	3	0.149373431852597	0.556049922298345	0.250574712643678	0.368421052631579	0.333333333333333	0.357142857142857	0.407158836689038	0.372146118721461	0.340823970037453	0.394977168949772	0.332972713175876	0.373171799361417	-0.0401990861855415	shorten	chr17_69246501_69246520_-_3UTR;chr17_69246631_69246657_-_3UTR;chr17_69247096_69247149_-_3UTR;chr17_69247326_69247353_-_3UTR	No
OARD1:chr6:41064772:41067419:u1	3.79949588104625	2	0.149606324162297	0.556371413167719	0.380952380952381	0.272727272727273	0.5	0.513513513513513	0.520833333333333	0.361111111111111	0.515151515151515	0.358974358974359	0.479234307359307	0.376581564081564	0.102652743277743	lengthen	chr6_41064764_41064816_-_3UTR;chr6_41066293_41066294_-_3UTR;chr6_41066467_41066471_-_3UTR;chr6_41066782_41066804_-_3UTR	No
FKBP5:chr6:35573585:35575834:u2	2.07076555385743	1	0.150146136677026	0.557832564542727	0.619047619047619	0.891891891891892	0.928571428571429	0.872881355932203	0.785714285714286	0.869047619047619	0.833333333333333	0.849315068493151	0.791666666666667	0.870783983841216	-0.0791173171745495	shorten	chr6_35573579_35573590_-_3UTR;chr6_35574134_35574151_-_3UTR	No
MAP3K21:chr1:233382712:233385148:u1	2.06297835229702	1	0.150914948203936	0.559877104595415	0.958333333333333	1	1	1	0.866666666666667	0.710526315789474	0.914285714285714	0.823529411764706	0.934821428571429	0.883513931888545	0.0513074966828837	lengthen	chr1_233384108_233384138_+_3UTR;chr1_233385130_233385155_+_3UTR	No
ZNF142:chr2:218633329:218638338:u2	2.06220694229364	1	0.150991349777641	0.559877104595415	0.823529411764706	0.695652173913043	0.941176470588235	0.72	1	0.787878787878788	0.833333333333333	0.931034482758621	0.899509803921569	0.783641361137613	0.115868442783956	lengthen	chr2_218637900_218637928_-_3UTR;chr2_218638140_218638163_-_3UTR	No
MCL1:chr1:150574551:150577374:u1	2.06038157243893	1	0.15117231145901	0.560001235716939	0.980314960629921	0.927659574468085	0.982142857142857	0.966789667896679	0.969230769230769	0.981900452488688	0.98020202020202	0.896124031007752	0.977972651801392	0.943118431465301	0.034854220336091	lengthen	chr1_150574548_150574570_-_3UTR;chr1_150575953_150575978_-_3UTR	No
ZNF438:chr10:30844636:30844960:u1	3.77284708141451	2	0.151613078348192	0.560928693294489	0.33695652173913	0.245283018867925	0.0925925925925926	0.267605633802817	0.25	0.217391304347826	0.238095238095238	0.25	0.22941108810674	0.245069989254642	-0.0156589011479016	shorten	chr10_30844630_30844641_-_3UTR;chr10_30844672_30844702_-_3UTR;chr10_30844764_30844798_-_3UTR	No
ZDHHC21:chr9:14611071:14618965:u1	6.71533571487817	4	0.151718137480495	0.560928693294489	0.455882352941177	0.361111111111111	0.600961538461538	0.541666666666667	0.638888888888889	0.558673469387755	0.690594059405941	0.519230769230769	0.596581709924386	0.495170504099076	0.101411205825311	lengthen	chr9_14611070_14611083_-_3UTR;chr9_14615516_14615547_-_3UTR;chr9_14615748_14615800_-_3UTR;chr9_14615837_14615854_-_3UTR;chr9_14617009_14617032_-_3UTR	No
HMG20A:chr15:77482970:77485603:u2	2.05195490654887	1	0.152010894584328	0.561092821019853	0.766666666666667	0.910569105691057	0.833333333333333	0.9140625	0.759259259259259	0.824468085106383	0.842696629213483	0.8125	0.800488972118186	0.86539992269936	-0.0649109505811744	shorten	chr15_77485535_77485558_+_3UTR;chr15_77485595_77485607_+_3UTR	No
