gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_H.HQ.bam	N28_C.HQ.bam	N28_H.HQ.bam	R2_C.HQ.bam	R2_H.HQ.bam	R8_C.HQ.bam	R8_H.HQ.bam	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NSL1:chr1:212726153:212738686:u2	18.1229897197974	4	0.00116763013280722	0.0213009097084975	0.258692490745637	0.174193548387097	0.55370835536753	0.110759357983049	0.66310342222558	0.0478582760444209	0.423015905300411	0.219490649488005	0.47463004340979	0.138075457975643	0.336554585434147	chr1_212737741_212737772_-_3UTR_vs_chr1_212733959_212733991_-_3UTR	0.543650793650794	chr1_212733959_212733991_-_3UTR;chr1_212735442_212735450_-_3UTR;chr1_212736932_212736973_-_3UTR;chr1_212737613_212737626_-_3UTR;chr1_212737741_212737772_-_3UTR	distal	TRUE
BDNF:chr11:27654895:27657820:u1	13.4832336667153	2	0.00118073655821828	0.0214379230072713	1	0.577470203767782	0.64143598615917	0.213148788927336	0.791031789392744	0.0369809688581315	0.725084661852923	0.523621450957091	0.789388109351209	0.337805353127585	0.451582756223624	chr11_27657321_27657326_-_3UTR_vs_chr11_27654891_27654939_-_3UTR	0.579822954822955	chr11_27654891_27654939_-_3UTR;chr11_27654985_27655006_-_3UTR;chr11_27657321_27657326_-_3UTR;chr11_27657492_27657527_-_3UTR	distal	TRUE
HSPA4L:chr4:127832875:127840733:u1	18.0679550684599	4	0.00119692387953029	0.0216293178418893	0.132306159211989	0.174602429756154	0.293179807593645	0.148491201691365	0.357335572582209	0.156632832850816	0.323680169260959	0.243832656617557	0.276625427162201	0.180889780228973	0.0957356469332276	chr4_127833919_127834011_+_3UTR_vs_chr4_127835716_127835720_+_3UTR	0.251198781085052	chr4_127833355_127833375_+_3UTR;chr4_127833919_127834011_+_3UTR;chr4_127834056_127834082_+_3UTR;chr4_127835716_127835720_+_3UTR;chr4_127840714_127840740_+_3UTR	distal	TRUE
ATP6V0A2:chr12:123758033:123761754:u1	13.4409895897796	2	0.00120594137268459	0.0216500388466937	1	0.515752413401476	0.75976975891797	0.384542062140018	0.740971039182283	0.561385576377059	0.715534103097987	0.537803196235905	0.80406872529956	0.499870812038614	0.304197913260946	chr12_123758227_123758278_+_3UTR_vs_chr12_123761749_123761758_+_3UTR	0.601058201058201	chr12_123758227_123758278_+_3UTR;chr12_123759790_123759798_+_3UTR;chr12_123759882_123759904_+_3UTR;chr12_123760693_123760699_+_3UTR;chr12_123761749_123761758_+_3UTR	distal	TRUE
TBPL1:chr6:133987041:133990430:u1	15.8636233862874	3	0.0012093730914102	0.0216500388466937	0.461442046227056	0.359187888929561	0.434826944107824	0.261874145118885	0.624631769771131	0.103880700637864	0.39544779313644	0.320484222750963	0.479087138310613	0.261356739359318	0.217730398951295	chr6_133987477_133987505_+_3UTR_vs_chr6_133990419_133990436_+_3UTR	0.36767307465503	chr6_133987477_133987505_+_3UTR;chr6_133988255_133988270_+_3UTR;chr6_133989208_133989237_+_3UTR;chr6_133990419_133990436_+_3UTR	distal	TRUE
PHF21A:chr11:45929319:45933967:u1	13.4211130271406	2	0.00121798611015841	0.0216584452020702	0.264847110346446	0.108088162456662	0.321950560583547	0.201454185240218	0.33946362019828	0.091194095651748	0.205831556732778	0.169197172317529	0.283023211965263	0.142483403916539	0.140539808048724	chr11_45932558_45932573_-_3UTR_vs_chr11_45929312_45929325_-_3UTR	0.345800994832291	chr11_45929312_45929325_-_3UTR;chr11_45932558_45932573_-_3UTR;chr11_45932677_45932693_-_3UTR	distal	TRUE
PSAP:chr10:71816298:71817440:u1	10.4580675016696	1	0.00122114961201962	0.0216584452020702	0.854984894259819	0.827385287691187	0.875	0.770688640376692	0.91353711790393	0.782640949554896	0.866978609625668	0.772914521112255	0.877625155447354	0.788407349683758	0.0892178057635966	chr10_71816534_71816556_-_3UTR_vs_chr10_71816277_71816356_-_3UTR	0.184519929680882	chr10_71816277_71816356_-_3UTR;chr10_71816534_71816556_-_3UTR	distal	FALSE
TRMT9B:chr8:13022045:13029775:u1	10.4007955155045	1	0.00125961036732289	0.0222376374065161	0.610169491525424	0.3	0.540816326530612	0.210526315789474	0.768115942028985	0	0.705128205128205	0.777777777777778	0.656057491303307	0.322076023391813	0.333981467911494	chr8_13024751_13024805_+_3UTR_vs_chr8_13029763_13029780_+_3UTR	0.730327666913033	chr8_13024751_13024805_+_3UTR;chr8_13029763_13029780_+_3UTR	distal	TRUE
RPAP2:chr1:92387012:92402056:u1	15.7495668510649	3	0.00127622934767041	0.0224276817932355	0.503141365567669	0.451370115507496	0.446419062832801	0.339111966308452	0.535639405522592	0.387018865054009	0.545339701375758	0.425626068996676	0.507634883824705	0.400781753966658	0.106853129858047	chr1_92387298_92387350_+_3UTR_vs_chr1_92389802_92389837_+_3UTR	0.221035971223022	chr1_92387298_92387350_+_3UTR;chr1_92388133_92388215_+_3UTR;chr1_92388394_92388399_+_3UTR;chr1_92389802_92389837_+_3UTR	distal	TRUE
UBE2D4:chr7:43952696:43956136:u1	10.3627174604071	1	0.00128585784848818	0.0224937051030056	0.384615384615385	0.178571428571429	0.625	0.152173913043478	0.636363636363636	0.2	0.666666666666667	0.48	0.578161421911422	0.252686335403727	0.325475086507695	chr7_43953543_43953577_+_3UTR_vs_chr7_43956108_43956136_+_3UTR	0.693414499169895	chr7_43953543_43953577_+_3UTR;chr7_43956108_43956136_+_3UTR	distal	TRUE
PPIE:chr1:39753356:39756769:u1	10.3509534491134	1	0.00129407827745397	0.0225346085496644	0.692307692307692	0.628205128205128	0.620689655172414	0.486486486486487	0.848484848484849	0.276923076923077	0.923076923076923	0.5625	0.771139779760469	0.488528672903673	0.282611106856797	chr1_39753694_39753717_+_3UTR_vs_chr1_39756752_39756785_+_3UTR	0.593671074134601	chr1_39753694_39753717_+_3UTR;chr1_39756752_39756785_+_3UTR	distal	TRUE
MTDH:chr8:97724671:97730260:u1	10.3420165937989	1	0.00130035868954939	0.0225415119441797	0.25	0.151515151515152	0.318181818181818	0.206349206349206	0.565217391304348	0.146341463414634	0.413793103448276	0.166666666666667	0.38679807823361	0.167718121986415	0.219079956247196	chr8_97726305_97726319_+_3UTR_vs_chr8_97730246_97730274_+_3UTR	0.407108680792891	chr8_97726305_97726319_+_3UTR;chr8_97730246_97730274_+_3UTR	distal	TRUE
AKAP8:chr19:15353386:15354914:u1	10.1896723407426	1	0.00141229408318045	0.0243157270968742	0.919642857142857	0.86046511627907	0.859060402684564	0.7625	0.932432432432432	0.578125	0.916334661354582	0.767741935483871	0.906867588403609	0.742208012940735	0.164659575462874	chr19_15354615_15354639_-_3UTR_vs_chr19_15353516_15353536_-_3UTR	0.277377657144393	chr19_15353516_15353536_-_3UTR;chr19_15354615_15354639_-_3UTR	distal	TRUE
LDLRAD4:chr18:13645658:13652754:u1	13.1206826111815	2	0.00141540254309657	0.0243157270968742	0.142857142857143	0.275483692647872	0.387611940298507	0.223591501949711	0.915084153699587	0.0748054598800867	0.764724569921477	0.465854272939102	0.552569451694179	0.259933731854193	0.292635719839986	chr18_13646717_13646749_+_3UTR_vs_chr18_13652747_13652769_+_3UTR	0.720408163265306	chr18_13646717_13646749_+_3UTR;chr18_13652498_13652508_+_3UTR;chr18_13652747_13652769_+_3UTR	distal	TRUE
APBA2:chr15:29117134:29118313:u2	10.1257963519402	1	0.00146208474717194	0.0250055654750701	0.867977528089888	0.79840848806366	0.894080996884735	0.753501400560224	0.844621513944223	0.75	0.899135446685879	0.816479400749064	0.876453871401181	0.779597322343237	0.0968565490579442	chr15_29117703_29117724_+_3UTR_vs_chr15_29118303_29118318_+_3UTR	0.199244802329284	chr15_29117703_29117724_+_3UTR;chr15_29118303_29118318_+_3UTR	distal	FALSE
CBLB:chr3:105655461:105658969:u1	10.09281708138	1	0.0014884838034325	0.0253439175597773	0.35	0.370967741935484	0.5	0.19672131147541	0.601694915254237	0.269230769230769	0.582677165354331	0.345238095238095	0.508593020152142	0.29553947946994	0.213053540682203	chr3_105658261_105658299_-_3UTR_vs_chr3_105655456_105655469_-_3UTR	0.487723931816997	chr3_105655456_105655469_-_3UTR;chr3_105658261_105658299_-_3UTR	distal	TRUE
MBD1:chr18:50268846:50271500:u1	12.9887176430311	2	0.00151194432874528	0.0256294633779787	0.815443678017416	0.747515698678291	0.818075303507646	0.746288836284268	0.881157040080492	0.73309140667057	0.865848787194647	0.806250852847472	0.84513120220005	0.75828669862015	0.0868445035798999	chr18_50271028_50271059_-_3UTR_vs_chr18_50268839_50268874_-_3UTR	0.205773115584005	chr18_50268839_50268874_-_3UTR;chr18_50269019_50269045_-_3UTR;chr18_50271028_50271059_-_3UTR	distal	TRUE
EARS2:chr16:23520754:23524370:u2	12.9638998740738	2	0.00153082275914808	0.025835162952847	0.811952750184765	0.688889285969552	0.735694707394953	0.627075739165654	0.792285355355562	0.649892328236469	0.806283631314008	0.750352586356535	0.786554111062322	0.679052484932053	0.107501626130269	chr16_23522010_23522024_-_3UTR_vs_chr16_23521368_23521391_-_3UTR	0.244679397863563	chr16_23521368_23521391_-_3UTR;chr16_23522010_23522024_-_3UTR;chr16_23523014_23523069_-_3UTR	distal	TRUE
DCAF11:chr14:24123310:24125242:u1	10.0042037322446	1	0.00156183305911016	0.0262429054800483	0.488888888888889	0.429223744292237	0.551724137931034	0.359420289855072	0.540816326530612	0.327272727272727	0.565656565656566	0.436293436293436	0.536771479751775	0.388052549428368	0.148718930323407	chr14_24124021_24124034_+_3UTR_vs_chr14_24125230_24125250_+_3UTR	0.297570850202429	chr14_24124021_24124034_+_3UTR;chr14_24125230_24125250_+_3UTR	distal	TRUE
TRAK2:chr2:201377207:201380542:u1	17.4461102170253	4	0.0015828073135066	0.0264791913451693	0.714019171428718	0.705851407614495	0.852036115717708	0.698322742722033	0.911956244418931	0.489177806486292	0.860805217609432	0.715896295816651	0.834704187293697	0.652312063159868	0.182392124133829	chr2_201380215_201380303_-_3UTR_vs_chr2_201377200_201377221_-_3UTR	0.214014642163454	chr2_201377200_201377221_-_3UTR;chr2_201379333_201379401_-_3UTR;chr2_201379439_201379469_-_3UTR;chr2_201379843_201379862_-_3UTR;chr2_201380215_201380303_-_3UTR	distal	TRUE
HAUS3:chr4:2228367:2231926:u1	9.96349363389527	1	0.00159674767365138	0.0265962623380801	0.0555555555555556	0.106060606060606	0.024390243902439	0.142857142857143	0.037037037037037	0.106666666666667	0.0181818181818182	0.172413793103448	0.0337911636692124	0.131999552171966	-0.0982083885027535	chr4_2231807_2231850_-_3UTR_vs_chr4_2231180_2231200_-_3UTR	-0.202142040137257	chr4_2231180_2231200_-_3UTR;chr4_2231807_2231850_-_3UTR	proximal	TRUE
PHYHIPL:chr10:59245592:59247774:u1	17.3941844165947	4	0.00162010204647708	0.0268684456279382	0.30390625	0.207098765432099	0.249509803921569	0.172363683127572	0.408940972222222	0.163416353383459	0.36609977324263	0.321875	0.332114199846605	0.216188450485782	0.115925749360823	chr10_59246319_59246396_+_3UTR_vs_chr10_59246568_59246605_+_3UTR	0.246508415483266	chr10_59246135_59246150_+_3UTR;chr10_59246319_59246396_+_3UTR;chr10_59246568_59246605_+_3UTR;chr10_59247474_59247518_+_3UTR;chr10_59247575_59247600_+_3UTR	distal	TRUE
CCDC47:chr17:63745256:63746880:u1	9.85674729462335	1	0.00169210011089245	0.0279415324346076	0.873949579831933	0.87032967032967	0.950226244343891	0.730679156908665	0.947565543071161	0.734567901234568	0.963746223564955	0.895927601809955	0.933871897702985	0.807876082570715	0.12599581513227	chr17_63746354_63746409_-_3UTR_vs_chr17_63745241_63745266_-_3UTR	0.224216602151182	chr17_63745241_63745266_-_3UTR;chr17_63746354_63746409_-_3UTR	distal	TRUE
TTLL7:chr1:83865024:83869961:u1	12.6817997289231	2	0.00176271531806494	0.0289826711738489	0.276725861460661	0.349961190168176	0.713195342820181	0.336643118874583	0.823529411764706	0.226741376891784	0.534896507115136	0.330065136969202	0.587086780790171	0.310852705725936	0.276234075064235	chr1_83869695_83869712_-_3UTR_vs_chr1_83868922_83868970_-_3UTR	0.37061131088591	chr1_83868922_83868970_-_3UTR;chr1_83869593_83869612_-_3UTR;chr1_83869695_83869712_-_3UTR	distal	TRUE
BCLAF3:chrX:19912862:19917304:u1	9.76952798999434	1	0.00177427998581415	0.0290481479728805	1	0.363636363636364	1	0.481481481481481	0.4	0.222222222222222	0.7	0.133333333333333	0.775	0.30016835016835	0.47483164983165	chrX_19916247_19916268_-_3UTR_vs_chrX_19912857_19912866_-_3UTR	0.815068493150685	chrX_19912857_19912866_-_3UTR;chrX_19916247_19916268_-_3UTR	distal	TRUE
PDIA6:chr2:10783391:10784257:u1	9.73300535371754	1	0.00180988314009631	0.0295049459987615	0.825	0.728624535315985	0.818181818181818	0.693498452012384	0.806451612903226	0.651785714285714	0.892156862745098	0.736363636363636	0.835447573457536	0.70256808449443	0.132879488963106	chr2_10783842_10783877_-_3UTR_vs_chr2_10783375_10783398_-_3UTR	0.267522012202863	chr2_10783375_10783398_-_3UTR;chr2_10783842_10783877_-_3UTR	distal	TRUE
MCL1:chr1:150574551:150577374:u1	9.6991249302082	1	0.00184355781220411	0.0298640095558429	0.980314960629921	0.938775510204082	0.982142857142857	0.938947368421053	0.969230769230769	0.930555555555556	0.98020202020202	0.882314266929652	0.977972651801392	0.922648175277585	0.0553244765238066	chr1_150575953_150575978_-_3UTR_vs_chr1_150574548_150574570_-_3UTR	0.141489436912893	chr1_150574548_150574570_-_3UTR;chr1_150575953_150575978_-_3UTR	distal	FALSE
BRD7:chr16:50315957:50319210:u1	17.1010351395362	4	0.00184749941653218	0.0298640095558429	0.204493355481728	0.360817355801945	0.267022966921855	0.244617940199336	0.454049719326383	0.294674317930132	0.366535789791604	0.308970099667774	0.323025457880392	0.302269928399797	0.0207555294805956	chr16_50319083_50319122_-_3UTR_vs_chr16_50317551_50317574_-_3UTR	-0.274268199233716	chr16_50316073_50316098_-_3UTR;chr16_50317551_50317574_-_3UTR;chr16_50317982_50318000_-_3UTR;chr16_50319017_50319039_-_3UTR;chr16_50319083_50319122_-_3UTR	proximal	TRUE
URM1:chr9:128387902:128392016:u1	9.66586319224211	1	0.00187723537945823	0.0302171795743885	0.618181818181818	0.507462686567164	0.76	0.422680412371134	0.753846153846154	0.463917525773196	0.576923076923077	0.586206896551724	0.677237762237762	0.495066880315805	0.182170881921958	chr9_128390724_128390739_+_3UTR_vs_chr9_128391998_128392026_+_3UTR	0.422237860661506	chr9_128390724_128390739_+_3UTR;chr9_128391998_128392026_+_3UTR	distal	TRUE
KLC1:chr14:103685638:103686231:u2	9.61842202721527	1	0.00192635178694687	0.0308780489363743	0.903682719546742	0.805164319248826	0.980861244019139	0.864594894561598	0.977973568281938	0.896189224704336	0.971115537848606	0.936755270394134	0.958408267424106	0.875675927227224	0.0827323401968826	chr14_103685879_103685916_+_3UTR_vs_chr14_103686213_103686241_+_3UTR	0.154540201970365	chr14_103685879_103685916_+_3UTR;chr14_103686213_103686241_+_3UTR	distal	FALSE
CNOT6:chr5:180574201:180578357:u1	12.4605127590454	2	0.00196894703422342	0.0314293170337913	0.274330658616032	0.25573820165139	0.611050790203885	0.386991699064831	0.673336435551419	0.161716803985438	0.631744151613858	0.267100977198697	0.547615508996299	0.267886920475089	0.27972858852121	chr5_180576814_180576829_+_3UTR_vs_chr5_180578349_180578362_+_3UTR	0.558139534883721	chr5_180576814_180576829_+_3UTR;chr5_180577964_180577974_+_3UTR;chr5_180578349_180578362_+_3UTR	distal	TRUE
ZNF346:chr5:177064600:177067985:u1	9.55353227907335	1	0.00199565017196098	0.0317233850986826	0.925	0.852631578947368	0.934865900383142	0.675438596491228	0.944055944055944	0.511363636363636	0.930232558139535	0.901408450704225	0.933538600644655	0.735210565626615	0.198328035018041	chr5_177065960_177065985_+_3UTR_vs_chr5_177066767_177066771_+_3UTR	0.416301406130494	chr5_177065960_177065985_+_3UTR;chr5_177066767_177066771_+_3UTR	distal	TRUE
FAM76B:chr11:95768953:95771560:u1	9.51448968668456	1	0.00203855787620671	0.03226418530923	0.948717948717949	0.865384615384615	0.964912280701754	0.75531914893617	0.933333333333333	0.8	0.911504424778761	0.847457627118644	0.939616996882949	0.817040347859857	0.122576649023092	chr11_95770357_95770366_-_3UTR_vs_chr11_95768946_95768959_-_3UTR	0.229857099422317	chr11_95768946_95768959_-_3UTR;chr11_95770357_95770366_-_3UTR	distal	TRUE
LGALS8:chr1:236548162:236552979:u1	9.50734145806746	1	0.00204651449494724	0.03226418530923	0.811594202898551	0.768817204301075	0.826771653543307	0.544871794871795	0.899497487437186	0.329411764705882	0.945841392649903	0.813559322033898	0.870926184132237	0.614165021478163	0.256761162654074	chr1_236549253_236549277_+_3UTR_vs_chr1_236550847_236550868_+_3UTR	0.370588159188532	chr1_236549253_236549277_+_3UTR;chr1_236550847_236550868_+_3UTR	distal	TRUE
PEX2:chr8:76980258:76983260:u1	12.3384039808491	2	0.00209290549291493	0.0328603317350701	0.375171261487051	0.282714984181766	0.386198830409357	0.196718648473034	0.571428571428571	0.269941520467836	0.555252837977296	0.340529755761954	0.472012875325569	0.272476227221148	0.199536648104421	chr8_76982918_76982931_-_3UTR_vs_chr8_76981493_76981508_-_3UTR	0.380803937653815	chr8_76981493_76981508_-_3UTR;chr8_76982049_76982077_-_3UTR;chr8_76982918_76982931_-_3UTR	distal	TRUE
KLF7:chr2:207074138:207081226:u1	9.42344696318384	1	0.00214228451379126	0.0333042865435839	0.642857142857143	0.62962962962963	0.9	0.318181818181818	0.95	0.166666666666667	0.958333333333333	0.80952380952381	0.862797619047619	0.481000481000481	0.381797138047138	chr2_207080350_207080361_-_3UTR_vs_chr2_207079060_207079084_-_3UTR	0.837433155080214	chr2_207079060_207079084_-_3UTR;chr2_207080350_207080361_-_3UTR	distal	TRUE
HOOK3:chr8:43018499:43030532:u1	12.2860876015194	2	0.00214837443241599	0.0333042865435839	1	0.634115851635591	0.954691128657687	0.753396589476478	0.890370026319864	0.591258708778449	0.877505805852299	0.797732550774817	0.930641740207462	0.694125925166334	0.236515815041129	chr8_43019761_43019785_+_3UTR_vs_chr8_43030526_43030540_+_3UTR	0.326373187923926	chr8_43019761_43019785_+_3UTR;chr8_43024673_43024684_+_3UTR;chr8_43030526_43030540_+_3UTR	distal	TRUE
UBE2QL1:chr5:6491350:6496723:u1	9.4125977933391	1	0.00215499697977628	0.0333042865435839	0.2	0.2	0.25	0	0.636363636363636	0	0.560975609756098	0.125	0.411834811529934	0.08125	0.330584811529934	chr5_6492588_6492600_+_3UTR_vs_chr5_6496691_6496723_+_3UTR	0.862068965517241	chr5_6492588_6492600_+_3UTR;chr5_6496691_6496723_+_3UTR	distal	TRUE
ZNF134:chr19:57621404:57624724:u1	16.7557494521702	4	0.00215595485847267	0.0333042865435839	0.746026318568318	0.68899872069499	0.812209925026776	0.674840507272248	0.848960941562098	0.605254616857616	0.723432107580626	0.663903516601214	0.782657323184454	0.658249340356517	0.124407982827938	chr19_57621915_57621930_+_3UTR_vs_chr19_57624394_57624422_+_3UTR	0.217968185104845	chr19_57621915_57621930_+_3UTR;chr19_57623344_57623363_+_3UTR;chr19_57624394_57624422_+_3UTR;chr19_57624461_57624469_+_3UTR;chr19_57624716_57624730_+_3UTR	distal	TRUE
ST8SIA5:chr18:46667821:46680041:u1	12.2424465495565	2	0.00219576829152737	0.0337830856419331	0.792550239513962	0.25	0.424912035913613	0.14740123178609	0.684768572324608	0.291773070952882	0.569760363052742	0.266888827034494	0.617997802701231	0.239015782443366	0.378982020257865	chr18_46679224_46679245_-_3UTR_vs_chr18_46667812_46667835_-_3UTR	0.527511961722488	chr18_46667812_46667835_-_3UTR;chr18_46679103_46679136_-_3UTR;chr18_46679224_46679245_-_3UTR	distal	TRUE
SH3GLB1:chr1:86743236:86748184:u1	12.2087668526801	2	0.00223305779030559	0.0342193775786428	0.789783691254279	0.792389548411957	0.937131445170661	0.642163566281213	0.945454545454545	0.333986928104575	0.892307692307692	0.832546372650826	0.891169343546795	0.650271603862143	0.240897739684652	chr1_86744105_86744177_+_3UTR_vs_chr1_86748172_86748197_+_3UTR	0.26311214755141	chr1_86743582_86743589_+_3UTR;chr1_86744105_86744177_+_3UTR;chr1_86748172_86748197_+_3UTR	distal	TRUE
UVRAG:chr11:76141414:76144232:u1	12.1800546101138	2	0.00226534705853955	0.034575874825757	0.128342245989305	0.173499702911468	0.235294117647059	0.175935828877005	0.456747404844291	0.110588235294118	0.327573529411765	0.158002735978112	0.286989324473105	0.154506625765176	0.132482698707929	chr11_76142636_76142661_+_3UTR_vs_chr11_76143194_76143196_+_3UTR	0.614057124569966	chr11_76142636_76142661_+_3UTR;chr11_76143194_76143196_+_3UTR;chr11_76144217_76144250_+_3UTR	distal	TRUE
LONP2:chr16:48351803:48357349:u1	12.1440715373997	2	0.00230647298243207	0.0350393733543997	0.441346286271228	0.355766179234919	0.406790090221747	0.291095182732227	0.497728929747668	0.284231565362408	0.460940460050305	0.278065539970861	0.451701441572737	0.302289616825104	0.149411824747633	chr16_48351932_48352016_+_3UTR_vs_chr16_48355494_48355507_+_3UTR	0.293120245947779	chr16_48351932_48352016_+_3UTR;chr16_48353171_48353202_+_3UTR;chr16_48355494_48355507_+_3UTR	distal	TRUE
C6orf89:chr6:36923442:36928964:u1	14.4850752775375	3	0.00231400716749233	0.0350393733543997	0.345610653583319	0.214507124034124	0.589468042342222	0.342693901938086	0.645475253675709	0.23001138952164	0.701014702837026	0.451157109372421	0.570392163109569	0.309592381216568	0.260799781893001	chr6_36924550_36924571_+_3UTR_vs_chr6_36928940_36928969_+_3UTR	0.575565610859729	chr6_36924550_36924571_+_3UTR;chr6_36925338_36925370_+_3UTR;chr6_36926374_36926383_+_3UTR;chr6_36928940_36928969_+_3UTR	distal	TRUE
XPO4:chr13:20777329:20783721:u1	16.5749771339351	4	0.00233715619975537	0.0352505724459166	0.64930991217064	0.515704726056044	0.544023784845344	0.576566887733764	0.664153522136584	0.526783129041598	0.709756657889621	0.612923462986198	0.641810969260547	0.557994551454401	0.0838164178061462	chr13_20783694_20783713_-_3UTR_vs_chr13_20777318_20777335_-_3UTR	0.194402905362102	chr13_20777318_20777335_-_3UTR;chr13_20778870_20778925_-_3UTR;chr13_20779122_20779139_-_3UTR;chr13_20780150_20780173_-_3UTR;chr13_20783694_20783713_-_3UTR	distal	FALSE
CFLAR:chr2:201163081:201176687:u3	12.1083141922591	2	0.00234808049290178	0.0352764563463009	0.766926951971644	0.549741406972574	0.600005572738165	0.583580532729539	0.690854644959212	0.383769185758653	0.773215130213134	0.244065033854384	0.707750574970539	0.440289039828788	0.267461535141751	chr2_201164297_201164315_+_3UTR_vs_chr2_201167525_201167554_+_3UTR	0.329001721170396	chr2_201164107_201164124_+_3UTR;chr2_201164297_201164315_+_3UTR;chr2_201167525_201167554_+_3UTR	distal	TRUE
PDLIM5:chr4:94664068:94668227:u3	12.0334283067264	2	0.00243766624738377	0.0364548834453101	0.764388047482603	0.384963683614313	0.439013723420299	0.312696798841544	0.862559694364852	0.216015683908913	0.587679083094556	0.356807204257061	0.663410137090578	0.317620842655458	0.34578929443512	chr4_94665331_94665332_+_3UTR_vs_chr4_94668209_94668226_+_3UTR	0.51301900070373	chr4_94664719_94664720_+_3UTR;chr4_94665331_94665332_+_3UTR;chr4_94665728_94665748_+_3UTR;chr4_94668209_94668226_+_3UTR	distal	TRUE
ADGRF5:chr6:46852524:46853991:u1	14.3621452204143	3	0.00245144823599427	0.0364548834453101	0.754512555717375	0.621120446699077	0.758067986230637	0.471177392496817	0.72017700431355	0.735489126316587	0.658016682113068	0.569996653279786	0.722693557093657	0.599445904698067	0.123247652395591	chr6_46853500_46853552_-_3UTR_vs_chr6_46852578_46852610_-_3UTR	0.405211141060198	chr6_46852504_46852525_-_3UTR;chr6_46852578_46852610_-_3UTR;chr6_46852791_46852815_-_3UTR;chr6_46853500_46853552_-_3UTR	distal	TRUE
DCUN1D5:chr11:103050686:103062358:u1	12.0192028254577	2	0.00245506654369355	0.0364548834453101	0.989685296284601	0.473303911705745	0.75381538785391	0.336458510440197	0.585504931369453	0.227272727272727	0.757553651339786	0.543834646139667	0.771639816711938	0.395217448889584	0.376422367822354	chr11_103062071_103062095_-_3UTR_vs_chr11_103058904_103058911_-_3UTR	0.619344583027635	chr11_103058904_103058911_-_3UTR;chr11_103058953_103058960_-_3UTR;chr11_103059538_103059573_-_3UTR;chr11_103062071_103062095_-_3UTR	distal	TRUE
CTIF:chr18:48859560:48863215:u1	9.15506978461235	1	0.00248029919138335	0.036687359854014	0.964285714285714	0.822222222222222	0.981308411214953	0.884848484848485	0.98989898989899	0.8375	0.945945945945946	0.946308724832215	0.970359765336401	0.87271985797573	0.0976399073606704	chr18_48861871_48861919_+_3UTR_vs_chr18_48863210_48863220_+_3UTR	0.170798898071625	chr18_48861871_48861919_+_3UTR;chr18_48863210_48863220_+_3UTR	distal	FALSE
RBM18:chr9:122237622:122241883:u1	11.9896115219167	2	0.00249166090448275	0.0366943931417117	0.403658679821471	0.367587916199027	0.48462185962186	0.331988870183315	0.480516474266474	0.168256640478863	0.394554093567251	0.275896418899136	0.440837776819264	0.285932461440085	0.154905315379179	chr9_122239995_122240018_-_3UTR_vs_chr9_122238196_122238212_-_3UTR	0.28165674095233	chr9_122237619_122237642_-_3UTR;chr9_122238196_122238212_-_3UTR;chr9_122239995_122240018_-_3UTR	distal	TRUE
USP24:chr1:55066359:55069044:u1	9.14064377943214	1	0.00249993124771254	0.0366943931417117	0.931818181818182	0.868055555555556	0.950617283950617	0.904761904761905	0.965986394557823	0.813186813186813	0.929618768328446	0.867647058823529	0.944510157163767	0.863412833081951	0.0810973240818162	chr1_55067899_55067915_-_3UTR_vs_chr1_55066352_55066374_-_3UTR	0.157910646272898	chr1_55066352_55066374_-_3UTR;chr1_55067899_55067915_-_3UTR	distal	FALSE
VTA1:chr6:142218644:142224684:u1	14.2635472351876	3	0.00256750852805069	0.0375424624845885	0.739626227431106	0.718683400426237	0.815365132587024	0.760496955618907	0.849020195361659	0.620251293422025	0.841693959058023	0.806242980965819	0.811426378609453	0.726418657608247	0.0850077210012057	chr6_142219584_142219608_+_3UTR_vs_chr6_142220740_142220786_+_3UTR	0.177054154995331	chr6_142219584_142219608_+_3UTR;chr6_142219859_142219884_+_3UTR;chr6_142220740_142220786_+_3UTR;chr6_142220937_142220956_+_3UTR	distal	FALSE
MPRIP:chr17:17184823:17192643:u2	9.0762190003561	1	0.00258954899868949	0.0377207688744466	0.166666666666667	0.0852272727272727	0.0701754385964912	0.015625	0.24	0.0289855072463768	0.451219512195122	0.0957446808510638	0.23201540436457	0.0563956152061783	0.175619789158392	chr17_17185552_17185575_+_3UTR_vs_chr17_17192626_17192650_+_3UTR	0.382357949707669	chr17_17185552_17185575_+_3UTR;chr17_17192626_17192650_+_3UTR	distal	TRUE
ODF2L:chr1:86346824:86352190:u1	9.06222033869619	1	0.00260944916508194	0.0378127658015022	0.125	0.315789473684211	0.05	0.391304347826087	0.125	0.5	0.352941176470588	0.375	0.163235294117647	0.395523455377574	-0.232288161259927	chr1_86348725_86348746_-_3UTR_vs_chr1_86348105_86348122_-_3UTR	-0.465546218487395	chr1_86348105_86348122_-_3UTR;chr1_86348725_86348746_-_3UTR	proximal	TRUE
