gene_id	lr	df	pvalue	adj_pvalue	N1_H.HQ.bam	N1_T.HQ.bam	N28_H.HQ.bam	N28_T.HQ.bam	R2_H.HQ.bam	R2_T.HQ.bam	R8_H.HQ.bam	R8_T.HQ.bam	gDPAU1	gDPAU2	dgDPAU	Note	feature_id	sig
TCEANC:chrX:13663565:13665408:u1	2.98906081337458	2	0.224353935104986	0.783946806328311	0.666666666666667	1	0.666666666666667	0.458333333333333	0.533333333333333	0.740740740740741	0.770833333333333	0.846153846153846	0.659375	0.76130698005698	-0.10193198005698	shorten	chrX_13664747_13664754_+_3UTR;chrX_13665036_13665064_+_3UTR;chrX_13665293_13665298_+_3UTR;chrX_13665392_13665435_+_3UTR	No
KIDINS220:chr2:8728858:8730719:u2	1.47602317095698	1	0.224397772173257	0.783946806328311	0.0740740740740741	0.102272727272727	0.0869565217391304	0.0163934426229508	0.087248322147651	0.0592255125284738	0.0841799709724238	0.0717423133235725	0.0831147222333198	0.0624084989369311	0.0207062232963887	lengthen	chr2_8728840_8728872_-_3UTR;chr2_8728908_8728934_-_3UTR	No
MFSD6:chr2:190500026:190502314:u1	1.47470147265722	1	0.224605369723828	0.784040787797015	0.297619047619048	0.524137931034483	0.379310344827586	0.5	0.493333333333333	0.427631578947368	0.413793103448276	0.413366336633663	0.396013957307061	0.466283961653879	-0.0702700043468179	shorten	chr2_190502059_190502113_+_3UTR;chr2_190502302_190502315_+_3UTR	No
POP1:chr8:98158272:98159841:u1	1.47259764978833	1	0.224936289914902	0.784200856340978	0.705882352941177	1	0.941176470588235	0.866666666666667	0.7	0.952380952380952	0.857142857142857	0.878787878787879	0.801050420168067	0.924458874458874	-0.123408454290807	shorten	chr8_98158407_98158415_+_3UTR;chr8_98159829_98159852_+_3UTR	No
UBE2F:chr2:238041339:238042782:u1	1.47211245800958	1	0.22501269097592	0.784200856340978	0.823529411764706	0.52	0.8	0.555555555555556	0.82051282051282	0.631578947368421	0.666666666666667	0.894736842105263	0.777677224736048	0.65046783625731	0.127209388478738	lengthen	chr2_238042042_238042063_+_3UTR;chr2_238042591_238042600_+_3UTR	No
TEX2:chr17:64147228:64148968:u1	1.46878712834223	1	0.225537155050169	0.78539784571644	0.624703087885986	0.674698795180723	0.735135135135135	0.714285714285714	0.647272727272727	0.757322175732218	0.63903743315508	0.702637889688249	0.661537095862232	0.712236143721726	-0.050699047859494	shorten	chr17_64147421_64147455_-_3UTR;chr17_64147669_64147696_-_3UTR	No
ZNF253:chr19:19892748:19894674:u1	1.46402002233663	1	0.226291574741872	0.786887831562443	0.8	0.851851851851852	0.6875	0.703703703703704	0.633333333333333	0.622222222222222	0.824561403508772	0.861111111111111	0.736348684210526	0.759722222222222	-0.0233735380116958	shorten	chr19_19892854_19892861_+_3UTR;chr19_19893433_19893484_+_3UTR;chr19_19893701_19893714_+_3UTR;chr19_19894445_19894487_+_3UTR	No
KIAA1841:chr2:61122163:61124291:u1	1.4637920497305	1	0.226327728460458	0.786887831562443	0.851063829787234	0.926829268292683	0.833333333333333	0.766666666666667	0.8	0.944444444444444	0.863247863247863	0.9	0.836911256592108	0.884485094850949	-0.0475738382588408	shorten	chr2_61123092_61123107_+_3UTR;chr2_61124266_61124292_+_3UTR	No
RALGAPB:chr20:38574968:38578858:u1	5.65064643568849	4	0.226801463860363	0.787903564203455	0.598557692307692	0.648648648648649	0.594444444444444	0.59	0.535714285714286	0.740671641791045	0.545045045045045	0.585585585585586	0.568440366877867	0.64122646900632	-0.0727861021284529	shorten	chr20_38575059_38575116_+_3UTR;chr20_38575501_38575502_+_3UTR;chr20_38575803_38575842_+_3UTR;chr20_38578683_38578709_+_3UTR;chr20_38578846_38578862_+_3UTR	No
SLC1A1:chr9:4585559:4587469:u1	1.45556608179254	1	0.227636923235086	0.790173287933632	0.235294117647059	0.275	0.272727272727273	0.347826086956522	0.5	0.352941176470588	0.230769230769231	0.395061728395062	0.309697655285891	0.342707247955543	-0.0330095926696524	shorten	chr9_4587245_4587279_+_3UTR;chr9_4587462_4587476_+_3UTR	No
ZBTB4:chr17:7459378:7461939:u1	1.4542730247905	1	0.227843545209773	0.790258307486175	0.928571428571429	0.833333333333333	0.871794871794872	0.936170212765957	0.625	0.878378378378378	0.85	0.924528301886792	0.818841575091575	0.893102556591115	-0.0742609814995404	shorten	chr17_7459359_7459387_-_3UTR;chr17_7460015_7460038_-_3UTR	No
AASS:chr7:122073550:122076488:u1	5.63091437430899	4	0.228459417070678	0.791546016837336	0.527272727272727	0.633333333333333	0.32	0.484210526315789	0.375	0.627272727272727	0.630434782608696	0.333333333333333	0.463176877470356	0.519537480063796	-0.0563606025934401	shorten	chr7_122073540_122073556_-_3UTR;chr7_122074486_122074503_-_3UTR;chr7_122075612_122075618_-_3UTR;chr7_122076238_122076249_-_3UTR;chr7_122076367_122076376_-_3UTR;chr7_122076476_122076485_-_3UTR	No
GUCY1A2:chr11:106674019:106687548:u1	1.44902483977349	1	0.228684489675002	0.791546016837336	0.714285714285714	0.5	0.5	0.833333333333333	0.666666666666667	0.651515151515151	0.625	0.523809523809524	0.626488095238095	0.627164502164502	-0.000676406926406914	shorten	chr11_106684419_106684428_-_3UTR;chr11_106684530_106684535_-_3UTR;chr11_106685505_106685512_-_3UTR	No
KHK:chr2:27099751:27100762:u1	1.44764218012438	1	0.228906661750617	0.791546016837336	0.454545454545455	0.612903225806452	0.444444444444444	0.375	0.5	0.727272727272727	0.444444444444444	0.75	0.460858585858586	0.616293988269795	-0.155435402411209	shorten	chr2_27099962_27099983_+_3UTR;chr2_27100727_27100762_+_3UTR	No
DDRGK1:chr20:3190350:3190652:u1	1.44707833757718	1	0.228997337114464	0.791546016837336	0.0810810810810811	0.172413793103448	0.0705882352941176	0.189655172413793	0.194029850746269	0.2	0.157894736842105	0.181818181818182	0.125898475990893	0.185971786833856	-0.0600733108429626	shorten	chr20_3190346_3190368_-_3UTR;chr20_3190518_3190533_-_3UTR	No
NKAP:chrX:119920672:119925219:u1	1.44627289374742	1	0.229126941034269	0.791546016837336	0.636363636363636	0.8	0.8	1	0.571428571428571	0.5	0.230769230769231	0.666666666666667	0.55964035964036	0.741666666666667	-0.182026307026307	shorten	chrX_119920666_119920675_-_3UTR;chrX_119925049_119925060_-_3UTR	No
CACNA1D:chr3:53811407:53813730:u1	2.93731938534404	2	0.230233862613507	0.793787397539227	0.40625	0.485714285714286	0.5	0.544117647058823	0.184210526315789	0.447368421052632	0.517857142857143	0.526315789473684	0.402079417293233	0.500879035824856	-0.0987996185316232	shorten	chr3_53812455_53812475_+_3UTR;chr3_53813291_53813326_+_3UTR;chr3_53813722_53813745_+_3UTR	No
FBXO25:chr8:468805:477967:u1	1.43891472159834	1	0.230315042825546	0.793787397539227	0.333333333333333	0.19047619047619	0.0344827586206897	0.25	0.0980392156862745	0.315789473684211	0.298850574712644	0.3	0.191176470588235	0.2640664160401	-0.072889945451865	shorten	chr8_469038_469060_+_3UTR;chr8_469565_469583_+_3UTR;chr8_469869_469878_+_3UTR;chr8_477964_477967_+_3UTR	No
SETD7:chr4:139506038:139511662:u2	1.4374024840422	1	0.23056013788707	0.793787397539227	0.926380368098159	0.90625	0.926174496644295	0.91025641025641	1	0.920289855072464	0.942857142857143	0.875	0.948853001899899	0.902949066332218	0.0459039355676809	lengthen	chr4_139506035_139506060_-_3UTR;chr4_139506717_139506739_-_3UTR	No
MFF:chr2:227357118:227357836:u1	1.43734984979164	1	0.230568674213628	0.793787397539227	0.864253393665158	0.922779922779923	0.870662460567823	0.790816326530612	0.841530054644809	0.911646586345382	0.763754045307443	0.881081081081081	0.835049988546309	0.876580979184249	-0.0415309906379409	shorten	chr2_227357166_227357185_+_3UTR;chr2_227357823_227357846_+_3UTR	No
NOTCH1:chr9:136494433:136496070:u1	1.43484053585166	1	0.230976082118759	0.793787397539227	0.882352941176471	0.862068965517241	0.859154929577465	0.953125	0.76	0.928571428571429	0.909090909090909	0.833333333333333	0.852649694961211	0.894274681855501	-0.0416249868942897	shorten	chr9_136494427_136494459_-_3UTR;chr9_136495720_136495743_-_3UTR	No
CWC15:chr11:94962620:94963384:u1	2.92925128475486	2	0.231164513478923	0.793787397539227	0.247126436781609	0.431034482758621	0.373134328358209	0.294117647058824	0.38	0.424528301886792	0.231481481481481	0.305555555555556	0.307935561655325	0.363808996814948	-0.0558734351596232	shorten	chr11_94962618_94962635_-_3UTR;chr11_94963114_94963128_-_3UTR;chr11_94963332_94963366_-_3UTR	No
MEGF10:chr5:127457319:127461218:u2	2.92868837797255	2	0.231229584671981	0.793787397539227	0.489583333333333	0.448275862068966	0.435714285714286	0.414634146341463	0.461538461538462	0.541666666666667	0.490196078431373	0.392857142857143	0.469258039754363	0.44935845448356	0.0198995852708037	lengthen	chr5_127458509_127458530_+_3UTR;chr5_127458591_127458672_+_3UTR;chr5_127461049_127461059_+_3UTR	No
ARPC4-TTLL3:chr3:9834822:9836356:u1	1.43240349607777	1	0.231372586865064	0.793787397539227	0.142857142857143	0.205128205128205	0.115789473684211	0.173913043478261	0.12037037037037	0.130434782608696	0.125	0.15625	0.126004246727931	0.16643150780379	-0.0404272610758595	shorten	chr3_9835392_9835405_+_3UTR;chr3_9836345_9836365_+_3UTR	No
NPIPB11:chr16:29381318:29381445:u1	1.43021447731047	1	0.231729438867458	0.793787397539227	0.5	0.5	0.647058823529412	0.736842105263158	0.464285714285714	0.633333333333333	0.8	0.875	0.602836134453782	0.686293859649123	-0.0834577251953412	shorten	chr16_29381290_29381330_-_3UTR;chr16_29381363_29381369_-_3UTR	No
ZBTB8OS:chr1:32620823:32621926:u1	1.42960105577501	1	0.23182955741772	0.793787397539227	0.230769230769231	0.90625	0.692307692307692	0.5	0.454545454545455	1	0.9	0.583333333333333	0.569405594405594	0.747395833333333	-0.177990238927739	shorten	chr1_32620815_32620826_-_3UTR;chr1_32621824_32621845_-_3UTR	No
DNPEP:chr2:219372043:219374291:u1	4.28917672304897	3	0.231883881903539	0.793787397539227	0.41025641025641	0.377358490566038	0.204301075268817	0.4375	0.269230769230769	0.476190476190476	0.4	0.484848484848485	0.320947063688999	0.44397436290125	-0.12302729921225	shorten	chr2_219372028_219372045_-_3UTR;chr2_219373062_219373063_-_3UTR;chr2_219374051_219374057_-_3UTR;chr2_219374192_219374202_-_3UTR	No
WIPF2:chr17:40278226:40284136:u1	1.42873463429865	1	0.231971057865808	0.793787397539227	0.242424242424242	0.388888888888889	0	0.481481481481481	0.0833333333333333	0.166666666666667	0.8	0.583333333333333	0.281439393939394	0.405092592592593	-0.123653198653199	shorten	chr17_40278889_40278915_+_3UTR;chr17_40282256_40282264_+_3UTR;chr17_40282691_40282692_+_3UTR;chr17_40284127_40284136_+_3UTR	No
CPD:chr17:30464815:30469989:u1	5.58302041797469	4	0.232527728841058	0.794980520788567	0.55	0.482638888888889	0.481770833333333	0.51	0.583333333333333	0.51171875	0.552005012531328	0.513940520446097	0.541777294799499	0.504574539833746	0.0372027549657524	lengthen	chr17_30466410_30466423_+_3UTR;chr17_30467331_30467358_+_3UTR;chr17_30467679_30467700_+_3UTR;chr17_30468666_30468691_+_3UTR;chr17_30469297_30469318_+_3UTR	No
AMACR:chr5:33986165:33989483:u1	4.27981798016708	3	0.232791098385918	0.794980520788567	0.629107981220657	0.452380952380952	0.677777777777778	0.718518518518518	0.418803418803419	0.753086419753086	0.601449275362319	0.767584097859327	0.581784613291043	0.672892497127971	-0.0911078838369279	shorten	chr5_33986985_33986993_-_3UTR;chr5_33987171_33987178_-_3UTR;chr5_33988285_33988293_-_3UTR;chr5_33988647_33988671_-_3UTR	No
TUBA4A:chr2:219249710:219250351:u1	1.4225523188943	1	0.232983760363653	0.794980520788567	0.212765957446809	0.334763948497854	0.147058823529412	0.27536231884058	0.210526315789474	0.3	0.421052631578947	0.333333333333333	0.24785093208616	0.310864900167942	-0.0630139680817814	shorten	chr2_219249700_219249715_-_3UTR;chr2_219250266_219250289_-_3UTR	No
MCMBP:chr10:119829404:119831473:u1	2.91298221735804	2	0.233052597935713	0.794980520788567	0.475308641975309	0.357142857142857	0.438461538461538	0.5125	0.416666666666667	0.743243243243243	0.365384615384615	0.648148148148148	0.423955365622032	0.565258562133562	-0.14130319651153	shorten	chr10_119829789_119829802_-_3UTR;chr10_119829956_119829975_-_3UTR;chr10_119831191_119831207_-_3UTR	No
RBM8A:chr1:145921557:145925881:u1	1.42039467651375	1	0.233338452189668	0.795330356677904	0.430604982206406	0.334883720930233	0.451456310679612	0.524590163934426	0.315436241610738	0.564102564102564	0.518181818181818	0.611111111111111	0.428919838169643	0.508671890019583	-0.07975205184994	shorten	chr1_145921542_145921557_-_3UTR;chr1_145923646_145923669_-_3UTR	No
ZNF512B:chr20:63956704:63959887:u1	1.41569821457581	1	0.234112755580607	0.797020720371739	0	0.333333333333333	0.5	0.7	0.444444444444444	0.727272727272727	0.5	0.25	0.361111111111111	0.502651515151515	-0.141540404040404	shorten	chr20_63956700_63956724_-_3UTR;chr20_63958363_63958378_-_3UTR	No
RTRAF:chr14:52004517:52010694:u1	1.41411625283268	1	0.234374271963832	0.797020720371739	0.125	0.0625	0.0952380952380952	0.0384615384615385	0.0555555555555556	0.304347826086957	0.184210526315789	0.347826086956522	0.11500104427736	0.188283862876254	-0.0732828185988941	shorten	chr14_52004689_52004702_+_3UTR;chr14_52009527_52009539_+_3UTR;chr14_52010685_52010696_+_3UTR	No
RPL28:chr19:55388217:55392083:u3	2.90065234073586	2	0.234493790692896	0.797020720371739	0.666666666666667	0.5	0.3125	0.25	0.346153846153846	0.911764705882353	0.6	0.923076923076923	0.481330128205128	0.646210407239819	-0.164880279034691	shorten	chr19_55388369_55388378_+_3UTR;chr19_55391769_55391797_+_3UTR;chr19_55392069_55392092_+_3UTR	No
UBE2H:chr7:129830733:129834936:u1	2.89798675313727	2	0.234806530925931	0.797020720371739	0.669014084507042	0.444444444444444	0.553571428571429	0.633333333333333	0.4375	0.78448275862069	0.682926829268293	0.761363636363636	0.585753085586691	0.655906043190526	-0.070152957603835	shorten	chr7_129830731_129830741_-_3UTR;chr7_129832781_129832796_-_3UTR;chr7_129833141_129833167_-_3UTR	No
IQCK:chr16:19856490:19858467:u1	4.25762753051845	3	0.234955235813049	0.797020720371739	0.313333333333333	0.298245614035088	0.346153846153846	0.559139784946237	0.362962962962963	0.533333333333333	0.347826086956522	0.388888888888889	0.342569057351666	0.444901905300887	-0.102332847949221	shorten	chr16_19857359_19857381_+_3UTR;chr16_19857531_19857543_+_3UTR;chr16_19857570_19857599_+_3UTR;chr16_19858462_19858467_+_3UTR	No
FNDC9:chr5:157341598:157342861:u1	1.40963383301232	1	0.235117188544553	0.797020720371739	1	0.96969696969697	0.833333333333333	1	0.911764705882353	0.928571428571429	0.909090909090909	0.933333333333333	0.913547237076649	0.957900432900433	-0.0443531958237841	shorten	chr5_157341584_157341606_-_3UTR;chr5_157342028_157342034_-_3UTR	No
PMPCB:chr7:103312272:103314686:u1	6.81049044558904	5	0.235120194071405	0.797020720371739	0.245161290322581	0.205504587155963	0.172727272727273	0.21505376344086	0.2	0.407547169811321	0.282089552238806	0.381034482758621	0.224994528822165	0.302285000791691	-0.0772904719695264	shorten	chr7_103312313_103312431_+_3UTR;chr7_103312547_103312592_+_3UTR;chr7_103312929_103312957_+_3UTR;chr7_103313231_103313247_+_3UTR;chr7_103314037_103314069_+_3UTR;chr7_103314674_103314695_+_3UTR	No
CDC42BPA:chr1:226989858:226994267:u1	1.40576124146037	1	0.235761327722605	0.797212835088132	0.644444444444444	0.523076923076923	0.767441860465116	0.745614035087719	0.525	0.906976744186046	0.717791411042945	0.788461538461538	0.663669428988126	0.741032310203057	-0.0773628812149304	shorten	chr1_226989857_226989874_-_3UTR;chr1_226992704_226992738_-_3UTR	No
HLCS:chr21:36748625:36754245:u1	5.53851914070015	4	0.236364307437363	0.797212835088132	0.583333333333333	0.5	0.556451612903226	0.618181818181818	0.409090909090909	0.586538461538462	0.595394736842105	0.466666666666667	0.536067648042393	0.542846736596737	-0.00677908855434317	shorten	chr21_36748602_36748634_-_3UTR;chr21_36751188_36751209_-_3UTR;chr21_36752049_36752054_-_3UTR;chr21_36752691_36752723_-_3UTR;chr21_36753212_36753229_-_3UTR	No
TMED10:chr14:75131469:75134884:u1	1.40188488549938	1	0.236408234190691	0.797212835088132	0.925093632958802	0.888446215139442	0.851648351648352	0.90521327014218	0.565789473684211	0.969529085872576	0.970443349753695	0.975429975429975	0.828243702011265	0.934654636646044	-0.106410934634779	shorten	chr14_75131451_75131479_-_3UTR;chr14_75134239_75134287_-_3UTR	No
ATR:chr3:142449235:142449428:u1	1.40152672594832	1	0.23646811416712	0.797212835088132	0.843373493975904	0.901639344262295	0.785714285714286	0.880952380952381	0.773333333333333	0.833333333333333	0.779527559055118	0.785714285714286	0.79548716801966	0.850409836065574	-0.0549226680459135	shorten	chr3_142449217_142449271_-_3UTR;chr3_142449309_142449322_-_3UTR	No
SIK2:chr11:111724130:111730855:u1	2.88371467045272	2	0.236488112821078	0.797212835088132	0.617391304347826	0.768518518518518	0.580645161290323	0.612359550561798	0.596774193548387	0.75	0.725165562913907	0.721238938053097	0.629994055525111	0.713029251783353	-0.0830351962582426	shorten	chr11_111725428_111725440_+_3UTR;chr11_111726043_111726068_+_3UTR;chr11_111730841_111730859_+_3UTR	No
AKT2:chr19:40230317:40233871:u1	1.40125769367251	1	0.23651310521944	0.797212835088132	0.180555555555556	0.102040816326531	0.159574468085106	0.240196078431373	0.160583941605839	0.211009174311927	0.0898876404494382	0.318181818181818	0.147650401423985	0.217856971812912	-0.0702065703889271	shorten	chr19_40231079_40231106_-_3UTR;chr19_40232316_40232341_-_3UTR	No
DNMT3A:chr2:25232961:25234278:u2	2.88270178906788	2	0.236607910357298	0.797212835088132	0.602941176470588	0.5	0.602941176470588	0.38	0.45	0.5	0.823529411764706	0.520833333333333	0.619852941176471	0.475208333333333	0.144644607843137	lengthen	chr2_25232959_25232982_-_3UTR;chr2_25233433_25233439_-_3UTR;chr2_25234194_25234217_-_3UTR	No
LRRC28:chr15:99386098:99390729:u1	2.88237373939251	2	0.236646723114431	0.797212835088132	0.666666666666667	0.5	0.5	0.416666666666667	0.05	0.653846153846154	0.7	0.685185185185185	0.479166666666667	0.563924501424501	-0.0847578347578347	shorten	chr15_99386288_99386300_+_3UTR;chr15_99388616_99388627_+_3UTR;chr15_99389515_99389527_+_3UTR	No
ZNF451:chr6:57168470:57170304:u2	1.39539494694873	1	0.23749613086126	0.798298738516085	0.422330097087379	0.459677419354839	0.388625592417062	0.418079096045198	0.415841584158416	0.482905982905983	0.371937639198218	0.432432432432432	0.399683728215269	0.448273732684613	-0.0485900044693444	shorten	chr6_57170186_57170214_+_3UTR;chr6_57170293_57170307_+_3UTR	No
UGDH:chr4:39498755:39500142:u1	2.87404978669656	2	0.23763369362813	0.798298738516085	0.870833333333333	0.876923076923077	0.805825242718447	0.696428571428572	0.851851851851852	0.808219178082192	0.86144578313253	0.835164835164835	0.847489052759041	0.804183915399669	0.0433051373593717	lengthen	chr4_39498754_39498774_-_3UTR;chr4_39498919_39498930_-_3UTR;chr4_39499317_39499338_-_3UTR	No
CLCN7:chr16:1444933:1446630:u1	1.39446759078692	1	0.237652077048883	0.798298738516085	0.3	0.224598930481283	0.228260869565217	0.409090909090909	0.222972972972973	0.396551724137931	0.117647058823529	0.142857142857143	0.21722022534043	0.293274676641817	-0.0760544513013867	shorten	chr16_1444930_1444942_-_3UTR;chr16_1445334_1445351_-_3UTR	No
RHOT1:chr17:32224734:32225771:u1	4.22964619092545	3	0.237710449674682	0.798298738516085	0.52156862745098	0.515873015873016	0.480392156862745	0.568075117370892	0.472636815920398	0.593406593406593	0.55	0.537612146307799	0.506149400058531	0.553741718239575	-0.047592318181044	shorten	chr17_32225453_32225508_+_3UTR;chr17_32225637_32225685_+_3UTR;chr17_32225716_32225733_+_3UTR;chr17_32225762_32225780_+_3UTR	No
ST7:chr7:117229858:117230176:u2	1.3927823694944	1	0.237935785500929	0.798298738516085	0.162790697674419	0.28	0.072463768115942	0.102040816326531	0.0681818181818182	0.185185185185185	0.255813953488372	0.211764705882353	0.139812559365138	0.194747676848517	-0.0549351174833795	shorten	chr7_117230083_117230106_+_3UTR;chr7_117230166_117230185_+_3UTR	No
TRAF4:chr17:28749578:28750956:u1	1.39094963527418	1	0.238244794437651	0.798298738516085	0.205882352941176	0.247619047619048	0.228813559322034	0.193548387096774	0.141304347826087	0.25	0.0526315789473684	0.375	0.157157959759166	0.266541858678955	-0.109383898919789	shorten	chr17_28750071_28750090_+_3UTR;chr17_28750952_28750960_+_3UTR	No
TAF1B:chr2:9933985:9934416:u1	1.39087765369879	1	0.238256940856956	0.798298738516085	0.892857142857143	0.875	0.939393939393939	0.764705882352941	0.857142857142857	0.875	0.888888888888889	0.8125	0.894570707070707	0.831801470588235	0.0627692364824718	lengthen	chr2_9934269_9934286_+_3UTR;chr2_9934384_9934416_+_3UTR	No
RAB18:chr10:27538052:27542239:u1	2.86403657786286	2	0.238826414778326	0.799036044484996	0.231707317073171	0.19205298013245	0.212730318257956	0.256797583081571	0.148972602739726	0.359223300970874	0.307854137447405	0.410979228486647	0.225316093879565	0.304763273167885	-0.0794471792883208	shorten	chr10_27539819_27539849_+_3UTR;chr10_27540150_27540176_+_3UTR;chr10_27542226_27542244_+_3UTR	No
TBL2:chr7:73567538:73570506:u1	1.38739627855466	1	0.238845298386043	0.799036044484996	0.121621621621622	0.0753424657534247	0.0380952380952381	0.183673469387755	0.0232558139534884	0.114285714285714	0.0967741935483871	0.104166666666667	0.0699367168046838	0.11936707902339	-0.0494303622187064	shorten	chr7_73568931_73568947_-_3UTR;chr7_73569654_73569677_-_3UTR	No
ZNF43:chr19:21804946:21807606:u1	4.20967876219083	3	0.239694642380602	0.801259671255339	0.697916666666667	0.782051282051282	0.591549295774648	0.544871794871795	0.777777777777778	0.590277777777778	0.808743169398907	0.598039215686274	0.7189967274045	0.628810017596782	0.0901867098077175	lengthen	chr19_21804922_21804974_-_3UTR;chr19_21806610_21806619_-_3UTR;chr19_21807051_21807092_-_3UTR;chr19_21807325_21807335_-_3UTR	No
SRSF4:chr1:29147745:29148409:u1	1.38009913594942	1	0.240084261600003	0.801944273350588	0.478764478764479	0.267352185089974	0.366666666666667	0.402826855123675	0.39917695473251	0.417177914110429	0.427027027027027	0.360759493670886	0.417908781797671	0.362029111998741	0.0558796697989295	lengthen	chr1_29147737_29147761_-_3UTR;chr1_29147832_29147842_-_3UTR	No
CLK3:chr15:74629884:74630201:u1	1.37812704787029	1	0.240420436977381	0.802449443111427	0.121428571428571	0.0928571428571429	0.203030303030303	0.121951219512195	0.189320388349515	0.177215189873418	0.154929577464789	0.105263157894737	0.167177210068294	0.124321677534373	0.0428555325339213	lengthen	chr15_74630109_74630127_+_3UTR;chr15_74630190_74630202_+_3UTR	No
ALG9:chr11:111782195:111786520:u2	1.37309375928726	1	0.241281043494396	0.802822693823298	0.258064516129032	0.12	0.0689655172413793	0.434782608695652	0.272727272727273	0.392857142857143	0.172413793103448	0.181818181818182	0.193042774800283	0.282364483342744	-0.0893217085424611	shorten	chr11_111782174_111782198_-_3UTR;chr11_111786271_111786288_-_3UTR	No
PDHA1:chrX:19359654:19361718:u1	1.3679414316548	1	0.242165889311704	0.802822693823298	0.558441558441558	0.627167630057804	0.545454545454545	0.579710144927536	0.342857142857143	0.727272727272727	0.831381733021077	0.818471337579618	0.569533744943581	0.688155459959421	-0.11862171501584	shorten	chrX_19359833_19359855_+_3UTR;chrX_19361643_19361701_+_3UTR	No
ZMAT2:chr5:140705757:140706686:u1	2.83613452895804	2	0.242181637911719	0.802822693823298	0.606060606060606	0.730769230769231	0.596774193548387	0.592592592592593	0.6875	0.606060606060606	0.55	0.513513513513514	0.610083699902248	0.610733985733986	-0.000650285831737429	shorten	chr5_140706026_140706053_+_3UTR;chr5_140706405_140706435_+_3UTR;chr5_140706652_140706665_+_3UTR	No
GLT8D2:chr12:103988983:103989407:u1	1.36563356529913	1	0.242563516604835	0.802822693823298	0.818181818181818	0.857142857142857	0.75	1	0.714285714285714	0.833333333333333	1	1	0.820616883116883	0.922619047619048	-0.102002164502164	shorten	chr12_103988979_103989024_-_3UTR;chr12_103989264_103989282_-_3UTR	No
SNX14:chr6:85505497:85505966:u1	1.36476162251347	1	0.242713952481285	0.802822693823298	0.201780415430267	0.289340101522843	0.227979274611399	0.221311475409836	0.218543046357616	0.234234234234234	0.183374083129584	0.252427184466019	0.207919204882217	0.249328248908233	-0.0414090440260165	shorten	chr6_85505478_85505514_-_3UTR;chr6_85505779_85505819_-_3UTR	No
HADH:chr4:108034358:108035175:u1	1.36464688388696	1	0.242733756743917	0.802822693823298	0.956521739130435	0.897058823529412	0.932291666666667	0.928571428571429	0.984848484848485	0.957746478873239	0.96	0.909090909090909	0.958415472661397	0.923116910016247	0.0352985626451494	lengthen	chr4_108035055_108035089_+_3UTR;chr4_108035118_108035184_+_3UTR	No
DEK:chr6:18223860:18225718:u1	1.36393116651834	1	0.242857336359911	0.802822693823298	0.919571045576407	0.845528455284553	0.893617021276596	0.87218045112782	0.881188118811881	0.894736842105263	0.931237721021611	0.888372093023256	0.906403476671624	0.875204460385223	0.031199016286401	lengthen	chr6_18224160_18224195_-_3UTR;chr6_18224585_18224612_-_3UTR	No
CPT1B:chr22:50568861:50569337:u1	1.36346953173052	1	0.242937085379838	0.802822693823298	0.680555555555556	0.6875	0.72289156626506	0.747252747252747	0.758333333333333	0.571428571428571	0.774193548387097	0.6	0.733993500885261	0.65154532967033	0.0824481712149319	lengthen	chr22_50568853_50568874_-_3UTR;chr22_50569073_50569096_-_3UTR	No
GTF2B:chr1:88852633:88853212:u1	1.36262567960938	1	0.243082946278978	0.802822693823298	0.0833333333333333	0.0666666666666667	0.193548387096774	0.25	0	0.166666666666667	0.133333333333333	0.375	0.10255376344086	0.214583333333333	-0.112029569892473	shorten	chr1_88852632_88852649_-_3UTR;chr1_88852930_88852949_-_3UTR	No
PIK3CA:chr3:179234365:179240093:u1	4.17434852084995	3	0.243242665561853	0.802822693823298	0.371794871794872	0.166666666666667	0.391666666666667	0.288461538461538	0.386363636363636	0.28125	0.2421875	0.166666666666667	0.348003168706294	0.225761217948718	0.122241950757576	lengthen	chr3_179234672_179234712_+_3UTR;chr3_179234813_179234866_+_3UTR;chr3_179234980_179234989_+_3UTR;chr3_179235299_179235354_+_3UTR;chr3_179237490_179237504_+_3UTR	No
CDH8:chr16:61647251:61653607:u1	1.36130997673104	1	0.24331058018047	0.802822693823298	0.5	0	0.166666666666667	0.25	0.555555555555556	0.155339805825243	0.233333333333333	0.387978142076503	0.363888888888889	0.198329486975436	0.165559401913453	lengthen	chr16_61647224_61647265_-_3UTR;chr16_61652009_61652017_-_3UTR	No
CRYGS:chr3:186538443:186538695:u1	1.36073758190855	1	0.243409693119254	0.802822693823298	0.230769230769231	0.0769230769230769	0.235294117647059	0.136363636363636	0.205128205128205	0.230769230769231	0.260869565217391	0.130434782608696	0.233015279690472	0.14362268166616	0.0893925980243116	lengthen	chr3_186538434_186538448_-_3UTR;chr3_186538585_186538611_-_3UTR	No
CWC27:chr5:65018183:65018763:u4	2.82545333456471	2	0.243478492394539	0.802822693823298	0.576923076923077	0.522727272727273	0.567307692307692	0.416666666666667	0.394736842105263	0.5	0.53030303030303	0.384615384615385	0.517317660409766	0.456002331002331	0.0613153294074347	lengthen	chr5_65018322_65018323_+_3UTR;chr5_65018574_65018595_+_3UTR;chr5_65018731_65018761_+_3UTR	No
