gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_H.HQ.bam	N28_C.HQ.bam	N28_H.HQ.bam	R2_C.HQ.bam	R2_H.HQ.bam	R8_C.HQ.bam	R8_H.HQ.bam	gDPAU1	gDPAU2	dgDPAU	Note	feature_id	sig
ZNF708:chr19:21291160:21293273:u1	8.03443520522296	2	0.018002986780315	0.130544561507703	0.7	0.5	0.45	0.6625	0.857142857142857	0.671875	0.782608695652174	0.692622950819672	0.697437888198758	0.631749487704918	0.0656884004938397	lengthen	chr19_21291157_21291169_-_3UTR;chr19_21292592_21292638_-_3UTR;chr19_21292972_21292973_-_3UTR	No
TRAPPC2L:chr16:88860960:88862678:u1	5.59360871872536	1	0.0180261219100952	0.130544561507703	0.974358974358974	0.863636363636364	0.847457627118644	0.864197530864197	0.964285714285714	0.752808988764045	1	0.883720930232558	0.946525578940833	0.841090953374291	0.105434625566542	lengthen	chr16_88861109_88861114_+_3UTR;chr16_88862670_88862686_+_3UTR	No
DNM1L:chr12:32743411:32745650:u1	11.8891589783016	4	0.0181948250453994	0.131394806023114	0.544964028776978	0.645559210526316	0.646135265700483	0.698296836982968	0.626315789473684	0.560294117647059	0.599045346062053	0.748315363881402	0.6041151075033	0.663116382259436	-0.0590012747561366	shorten	chr12_32743606_32743663_+_3UTR;chr12_32744076_32744097_+_3UTR;chr12_32744555_32744564_+_3UTR;chr12_32744729_32744733_+_3UTR;chr12_32745527_32745553_+_3UTR	No
CDC27:chr17:47117703:47121017:u2	8.01133565030796	2	0.0182121226829218	0.131394806023114	0.72	0.669014084507042	0.59375	0.5625	0.708955223880597	0.352941176470588	0.703883495145631	0.603448275862069	0.681647179756557	0.546975884209925	0.134671295546632	lengthen	chr17_47117696_47117710_-_3UTR;chr17_47117927_47117962_-_3UTR;chr17_47120434_47120444_-_3UTR	No
AP3S2:chr15:89830599:89835514:u1	7.99237971443199	2	0.0183855572028758	0.132396747451536	0.5	0.506493506493507	0.403846153846154	0.325757575757576	0.782608695652174	0.289855072463768	0.613636363636364	0.413978494623656	0.575022803283673	0.384021162334627	0.191001640949046	lengthen	chr15_89830585_89830615_-_3UTR;chr15_89833544_89833567_-_3UTR;chr15_89834296_89834326_-_3UTR	No
LARP4:chr12:50475526:50480005:u4	7.98092211002654	2	0.0184911866998362	0.132907572696196	0.736842105263158	0.683206106870229	0.5625	0.581967213114754	0.842105263157895	0.333333333333333	0.806122448979592	0.663157894736842	0.736892454350161	0.56541613701379	0.171476317336371	lengthen	chr12_50475875_50475887_+_3UTR;chr12_50477970_50477977_+_3UTR;chr12_50479990_50480025_+_3UTR	No
ZNF696:chr8:143296801:143299950:u1	9.98790414612233	3	0.0186692349805201	0.133766229604402	0.641025641025641	0.647058823529412	0.680555555555555	0.613333333333333	0.8	0.5	0.787878787878788	0.80952380952381	0.727364996114996	0.642478991596639	0.0848860045183575	lengthen	chr8_143297986_143298003_+_3UTR;chr8_143298056_143298066_+_3UTR;chr8_143299177_143299189_+_3UTR;chr8_143299473_143299491_+_3UTR	No
SLC25A40:chr7:87833568:87836248:u1	7.95848480188943	2	0.0186998009241674	0.133766229604402	0.633333333333333	0.590909090909091	0.637254901960784	0.571428571428571	0.743243243243243	0.486486486486487	0.71195652173913	0.585069444444444	0.681447000069123	0.558473398317148	0.122973601751974	lengthen	chr7_87833552_87833572_-_3UTR;chr7_87834498_87834514_-_3UTR;chr7_87834788_87834844_-_3UTR	No
JHY:chr11:122959446:122963862:u2	5.52791445995449	1	0.0187154004353849	0.133766229604402	0.6	0.625	0.4	0.0909090909090909	0.5	0	0.6875	0.0909090909090909	0.546875	0.201704545454545	0.345170454545455	lengthen	chr11_122959710_122959722_+_3UTR;chr11_122963849_122963876_+_3UTR	No
TOB2:chr22:41433494:41436310:u1	5.50319578860581	1	0.0189817530939074	0.135358127666506	0.932075471698113	0.913875598086124	0.894472361809045	0.809248554913295	0.965116279069767	0.735294117647059	0.96045197740113	0.924812030075188	0.938029022494514	0.845807575180416	0.0922214473140975	lengthen	chr22_41433481_41433509_-_3UTR;chr22_41436215_41436228_-_3UTR	No
C19orf12:chr19:29698886:29702758:u1	5.49992038348279	1	0.0190173395016186	0.135358127666506	0.727272727272727	0.517241379310345	0.578947368421053	0.216666666666667	0.6	0.0625	0.916666666666667	0.712121212121212	0.705721690590112	0.377132314524556	0.328589376065556	lengthen	chr19_29699568_29699600_-_3UTR;chr19_29701146_29701169_-_3UTR	No
TECPR2:chr14:102498258:102502474:u2	5.49745948593522	1	0.0190441218512782	0.135358127666506	0.232558139534884	0.105882352941176	0.172413793103448	0.137931034482759	0.466666666666667	0.0921052631578947	0.694444444444444	0.326923076923077	0.391520760937361	0.165710431876227	0.225810329061134	lengthen	chr14_102500170_102500181_+_3UTR;chr14_102502467_102502481_+_3UTR	No
IFT80:chr3:160256986:160258524:u1	7.90553499699035	2	0.0192014880855656	0.136223890473707	0.918918918918919	0.811538461538462	0.926966292134831	0.811355311355311	0.929292929292929	0.868279569892473	0.85042735042735	0.819288389513109	0.906401372693508	0.827615433074839	0.0787859396186689	lengthen	chr3_160256977_160257004_-_3UTR;chr3_160257039_160257060_-_3UTR;chr3_160258169_160258197_-_3UTR	No
ZNF704:chr8:80628451:80641365:u1	7.89740880758646	2	0.0192796642611288	0.136307385200287	0.5	0.386363636363636	0.916666666666667	0.333333333333333	0.578125	0.5	0.52	0.583333333333333	0.628697916666667	0.450757575757576	0.177940340909091	lengthen	chr8_80628450_80628461_-_3UTR;chr8_80635379_80635386_-_3UTR;chr8_80636489_80636502_-_3UTR	No
ZNF570:chr19:37485234:37488652:u1	5.47553859869579	1	0.0192844173266916	0.136307385200287	1	0.375	0.571428571428571	0.428571428571429	1	0.769230769230769	1	0.625	0.892857142857143	0.549450549450549	0.343406593406593	lengthen	chr19_37485333_37485341_+_3UTR;chr19_37486503_37486513_+_3UTR;chr19_37488641_37488653_+_3UTR	No
FOSL2:chr2:28412449:28417317:u1	5.46460367381263	1	0.0194054546527222	0.136910307135504	0.6875	0.671428571428571	1	0.516129032258065	0.954545454545454	0.5	0.883620689655172	0.725	0.881416536050157	0.603139400921659	0.278277135128498	lengthen	chr2_28412967_28412973_+_3UTR;chr2_28416682_28416696_+_3UTR;chr2_28417296_28417319_+_3UTR	No
DDHD2:chr8:38260564:38262836:u3	5.45878211728268	1	0.0194702127721241	0.137114678547808	0.976958525345622	0.958015267175573	0.977678571428571	0.919540229885057	0.972868217054264	0.867021276595745	0.957928802588997	0.936808846761453	0.971358529104363	0.920346405104457	0.0510121239999064	lengthen	chr8_38261451_38261476_+_3UTR;chr8_38262750_38262773_+_3UTR	No
ZNF605:chr12:132918306:132925372:u1	5.44299156865216	1	0.0196469916281569	0.13810573381187	0.428571428571429	0.0833333333333333	0.875	0.142857142857143	0.571428571428571	0.2	0.142857142857143	0.111111111111111	0.504464285714286	0.134325396825397	0.370138888888889	lengthen	chr12_132918363_132918372_-_3UTR;chr12_132921454_132921463_-_3UTR	No
SEPSECS:chr4:25120014:25123930:u1	11.689090651776	4	0.0198194144556642	0.138827128201297	0.789473684210526	0.722222222222222	0.885416666666667	0.75	0.842105263157895	0.618421052631579	0.881818181818182	0.75	0.849703448963317	0.71016081871345	0.139542630249867	lengthen	chr4_25120004_25120044_-_3UTR;chr4_25120398_25120406_-_3UTR;chr4_25121000_25121012_-_3UTR;chr4_25122033_25122043_-_3UTR;chr4_25123606_25123621_-_3UTR	No
NUP98:chr11:3675010:3676158:u2	5.42506117106268	1	0.0198497400202875	0.138827128201297	1	0.834862385321101	0.928571428571429	0.882882882882883	0.893617021276596	0.871794871794872	0.898550724637681	0.752066115702479	0.930184793621426	0.835401563925334	0.0947832296960927	lengthen	chr11_3675005_3675030_-_3UTR;chr11_3675865_3675884_-_3UTR	No
AP5M1:chr14:57288885:57298742:u1	7.83826331924683	2	0.0198583310504597	0.138827128201297	0.5	0.473333333333333	0.552631578947368	0.450310559006211	0.710526315789474	0.375	0.810276679841897	0.618055555555556	0.643358643644685	0.479174861973775	0.16418378167091	lengthen	chr14_57289511_57289522_+_3UTR;chr14_57290061_57290080_+_3UTR;chr14_57295734_57295739_+_3UTR	No
SOAT1:chr1:179353642:179358679:u1	13.3927549840744	5	0.0199634739583041	0.139307957621608	0.266666666666667	0.288135593220339	0.5	0.332	0.377777777777778	0.2	0.37	0.349763033175355	0.378611111111111	0.292474656598924	0.0861364545121875	lengthen	chr1_179354570_179354591_+_3UTR;chr1_179354641_179354656_+_3UTR;chr1_179355307_179355318_+_3UTR;chr1_179355449_179355458_+_3UTR;chr1_179356067_179356092_+_3UTR;chr1_179358671_179358680_+_3UTR	No
ATP6V1C1:chr8:103068748:103073051:u1	11.6572184028955	4	0.0200909024776772	0.139942267985421	0.33125	0.44625	0.714285714285714	0.402310924369748	0.794407894736842	0.167553191489362	0.751157407407407	0.670545212765957	0.647775254107491	0.421664832156267	0.226110421951224	lengthen	chr8_103069265_103069297_+_3UTR;chr8_103069550_103069579_+_3UTR;chr8_103072303_103072316_+_3UTR;chr8_103072475_103072506_+_3UTR;chr8_103073037_103073061_+_3UTR	No
WFS1:chr4:6302469:6303265:u1	5.38658089261389	1	0.0202921940782019	0.141087832148079	0.744360902255639	0.83289124668435	0.783018867924528	0.870292887029289	0.727272727272727	0.807228915662651	0.652173913043478	0.787610619469027	0.726706602624093	0.824505917211329	-0.0977993145872358	shorten	chr4_6302861_6302888_+_3UTR;chr4_6303251_6303266_+_3UTR	No
ZNF780A:chr19:40069152:40072649:u3	5.38300615059711	1	0.0203338117012445	0.141121073600485	0.5	0.552631578947368	0.833333333333333	0.708333333333333	0.8	1	0.8125	0.666666666666667	0.736458333333333	0.731907894736842	0.00455043859649129	lengthen	chr19_40069146_40069162_-_3UTR;chr19_40069381_40069393_-_3UTR;chr19_40070111_40070123_-_3UTR	No
RASA4B:chr7:102479976:102483591:u1	5.37796933677834	1	0.0203926008594006	0.141273153512412	0.0645161290322581	0.05	0.230769230769231	0	0.1	0.03125	0.5	0	0.223821339950372	0.0203125	0.203508839950372	lengthen	chr7_102479971_102479979_-_3UTR;chr7_102483138_102483148_-_3UTR	No
SEPTIN10:chr2:109542799:109546185:u1	5.36593235512368	1	0.0205338085376186	0.141578292012637	0.236842105263158	0.0848484848484849	0.2	0.0934065934065934	0	0.037037037037037	0.2	0.0412371134020619	0.159210526315789	0.0641323071735443	0.0950782191422452	lengthen	chr2_109542788_109542802_-_3UTR;chr2_109542962_109543014_-_3UTR	No
OPHN1:chrX:68042344:68047163:u2	7.76876775032224	2	0.0205604926899953	0.141578292012637	0.529411764705882	0.6	0.777777777777778	0.652777777777778	0.741935483870968	0.676470588235294	0.74468085106383	0.640625	0.698451469354614	0.642468341503268	0.0559831278513464	lengthen	chrX_68042333_68042353_-_3UTR;chrX_68042899_68042922_-_3UTR;chrX_68043404_68043418_-_3UTR	No
HEATR6:chr17:60041008:60043562:u1	9.77685926437107	3	0.0205613277193342	0.141578292012637	0.318042813455657	0.194444444444444	0.265625	0.158249158249158	0.328083989501312	0.251028806584362	0.185823754789272	0.120181405895692	0.27439388943656	0.180975953793414	0.0934179356431463	lengthen	chr17_60041282_60041295_-_3UTR;chr17_60041363_60041370_-_3UTR;chr17_60042116_60042126_-_3UTR;chr17_60043179_60043202_-_3UTR	No
ING3:chr7:120974845:120977214:u2	5.36163458616272	1	0.0205844710652673	0.141578292012637	0.777777777777778	0.545454545454545	1	0.333333333333333	0.696969696969697	0.5	0.826086956521739	0.666666666666667	0.825208607817304	0.511363636363636	0.313844971453667	lengthen	chr7_120974908_120974933_+_3UTR;chr7_120977209_120977233_+_3UTR	No
AKT3:chr1:243499719:243505248:u1	5.35279981433928	1	0.0206890228290152	0.142042377164798	0.291666666666667	0.431818181818182	0.5	0.347826086956522	0.621621621621622	0.25	0.536231884057971	0.160493827160494	0.487380043086565	0.297534523983799	0.189845519102766	lengthen	chr1_243499711_243499737_-_3UTR;chr1_243501750_243501773_-_3UTR	No
DOCK3:chr3:51381560:51384198:u1	5.33724841076446	1	0.0208743969919015	0.142823843262182	0.736842105263158	0.6875	0.826923076923077	0.647058823529412	0.736842105263158	0.595238095238095	0.85	0.7	0.787651821862348	0.657449229691877	0.130202592170471	lengthen	chr3_51383892_51383902_+_3UTR;chr3_51384184_51384207_+_3UTR	No
CCDC50:chr3:191391761:191398659:u1	14.9213408303385	6	0.0208774085687345	0.142823843262182	0.234848484848485	0.450381679389313	0.379310344827586	0.244755244755245	0.644736842105263	0.222222222222222	0.759259259259259	0.481707317073171	0.504538732760148	0.349766615859988	0.154772116900161	lengthen	chr3_191392149_191392175_+_3UTR;chr3_191393675_191393690_+_3UTR;chr3_191394467_191394478_+_3UTR;chr3_191394755_191394783_+_3UTR;chr3_191395580_191395592_+_3UTR;chr3_191398421_191398445_+_3UTR;chr3_191398653_191398676_+_3UTR	No
TBRG1:chr11:124632239:124635926:u1	11.5594614458905	4	0.0209462983458422	0.143039695121072	0.457317073170732	0.464135021097046	0.525423728813559	0.398888888888889	0.521428571428571	0.384615384615385	0.530405405405405	0.463367609254499	0.508643694704567	0.427751725963955	0.0808919687406123	lengthen	chr11_124632432_124632452_+_3UTR;chr11_124634347_124634363_+_3UTR;chr11_124634700_124634722_+_3UTR;chr11_124635382_124635398_+_3UTR;chr11_124635907_124635928_+_3UTR	No
EEF2K:chr16:22283997:22288738:u1	5.31945062116915	1	0.02108865916618	0.143755610792946	0.892857142857143	0.59375	0.706896551724138	0.391304347826087	0.696969696969697	0.739130434782609	0.74468085106383	0.5	0.760351060653702	0.556046195652174	0.204304865001528	lengthen	chr16_22286623_22286637_+_3UTR;chr16_22288725_22288751_+_3UTR	No
MTMR12:chr5:32227007:32229777:u1	5.31464703008209	1	0.0211468773220064	0.143896424548146	0.911764705882353	0.6625	0.75	0.71875	0.75	0.6	0.846153846153846	0.454545454545455	0.81447963800905	0.608948863636364	0.205530774372686	lengthen	chr5_32227003_32227010_-_3UTR;chr5_32228421_32228422_-_3UTR;chr5_32229635_32229648_-_3UTR	No
EIF1:chr17:41690827:41692668:u1	5.30680297974527	1	0.0212423028697346	0.144289472152399	0.305555555555556	0.337349397590361	0.376623376623377	0.182926829268293	0.578947368421053	0.16	0.436170212765957	0.38034188034188	0.424324128341486	0.265154526800134	0.159169601541352	lengthen	chr17_41691629_41691651_+_3UTR;chr17_41692657_41692668_+_3UTR	No
LDLR:chr19:11131317:11133820:u1	7.67537502310608	2	0.0215433625638304	0.145484586635581	1	0.833333333333333	0.766666666666667	0.73015873015873	1	0.844444444444444	0.666666666666667	0.559139784946237	0.858333333333333	0.741769073220686	0.116564260112647	lengthen	chr19_11133038_11133039_+_3UTR;chr19_11133224_11133225_+_3UTR;chr19_11133561_11133564_+_3UTR;chr19_11133806_11133835_+_3UTR	No
NEFL:chr8:24950956:24952809:u1	5.28228461517392	1	0.0215434618041382	0.145484586635581	0.90625	0.746361746361746	0.804347826086957	0.564334085778781	0.746987951807229	0.208092485549133	0.825581395348837	0.806223791657471	0.820791793310756	0.581253027336783	0.239538765973973	lengthen	chr8_24950943_24950979_-_3UTR;chr8_24952370_24952410_-_3UTR	No
SEPTIN7:chr7:35904294:35907110:u1	5.27724018070148	1	0.0216059689537215	0.145484586635581	0.0669216061185468	0.037122969837587	0.0543735224586288	0.0342309447740758	0.105263157894737	0.0228608752449379	0.124390243902439	0.0698442661632846	0.0877371325935879	0.0410147640049713	0.0467223685886166	lengthen	chr7_35905291_35905326_+_3UTR;chr7_35907100_35907112_+_3UTR	No
OLA1:chr2:174072447:174075425:u1	5.27663791720329	1	0.0216134443258424	0.145484586635581	0.666666666666667	0.419354838709677	0.617647058823529	0.463917525773196	0.701149425287356	0.184782608695652	0.596330275229358	0.66542750929368	0.645448356501727	0.433370620618051	0.212077735883676	lengthen	chr2_174072434_174072460_-_3UTR;chr2_174075004_174075022_-_3UTR	No
POMP:chr13:28678103:28678959:u1	11.4823937771343	4	0.0216454631773474	0.145484586635581	0.147058823529412	0.184210526315789	0.1	0.26271186440678	0.113636363636364	0.347560975609756	0.152777777777778	0.257142857142857	0.128368241235888	0.262906555868796	-0.134538314632907	shorten	chr13_28678195_28678213_+_3UTR;chr13_28678490_28678505_+_3UTR;chr13_28678857_28678868_+_3UTR;chr13_28678906_28678921_+_3UTR;chr13_28678956_28678964_+_3UTR	No
AMZ2:chr17:68256970:68257164:u1	5.27246699076932	1	0.0216652879546298	0.145484586635581	0.943661971830986	0.860294117647059	0.936936936936937	0.852941176470588	0.92	0.854651162790698	0.908163265306122	0.883333333333333	0.927190543518511	0.862804947560419	0.0643855959580918	lengthen	chr17_68257062_68257087_+_3UTR;chr17_68257140_68257170_+_3UTR	No
SRGAP2C:chr1:121387856:121392874:u1	13.1807311348484	5	0.0217427228838298	0.145484586635581	0.262857142857143	0.186440677966102	0.386842105263158	0.266666666666667	0.406349206349206	0.336363636363636	0.424908424908425	0.340869565217391	0.370239219844483	0.282585136553449	0.087654083291034	lengthen	chr1_121388968_121388998_+_3UTR;chr1_121389278_121389298_+_3UTR;chr1_121390890_121390891_+_3UTR;chr1_121391966_121391990_+_3UTR;chr1_121392708_121392727_+_3UTR;chr1_121392798_121392824_+_3UTR	No
ENTPD4:chr8:23429152:23432925:u1	5.26533281078605	1	0.0217542628364374	0.145484586635581	0.818181818181818	0.805970149253731	0.903225806451613	0.833333333333333	0.939393939393939	0.652173913043478	0.956989247311828	0.879310344827586	0.9044477028348	0.792696935114532	0.111750767720267	lengthen	chr8_23429145_23429172_-_3UTR;chr8_23432350_23432365_-_3UTR	No
SSX2IP:chr1:84643706:84647432:u1	7.65536111948791	2	0.0217600282281879	0.145484586635581	0.631147540983607	0.481481481481482	0.71078431372549	0.547619047619048	0.673590504451039	0.4375	0.757633587786259	0.648936170212766	0.693288986736599	0.528884174828324	0.164404811908275	lengthen	chr1_84643906_84643922_-_3UTR;chr1_84644458_84644501_-_3UTR;chr1_84644912_84645013_-_3UTR	No
TBC1D30:chr12:64875789:64881033:u1	7.64741725638714	2	0.021846629444042	0.145587141744018	0.46875	0.272727272727273	0.361111111111111	0.354166666666667	0.528571428571429	0.375	0.481481481481481	0.357142857142857	0.459978505291005	0.339759199134199	0.120219306156806	lengthen	chr12_64876024_64876040_+_3UTR;chr12_64878617_64878644_+_3UTR;chr12_64879014_64879026_+_3UTR	No
RPS6KB1:chr17:59946551:59950572:u11	5.25167795575544	1	0.0219256180483701	0.145587141744018	0.655737704918033	0.666666666666667	0.853932584269663	0.73015873015873	0.919753086419753	0.491803278688525	0.925925925925926	0.847025495750708	0.838837325383344	0.683913542816157	0.154923782567186	lengthen	chr17_59947446_59947466_+_3UTR;chr17_59950407_59950431_+_3UTR	No
PDCD4:chr10:110898089:110900006:u1	7.6386313196499	2	0.0219428121051655	0.145587141744018	0.196969696969697	0.275800711743772	0.171052631578947	0.160968660968661	0.17032967032967	0.188311688311688	0.172514619883041	0.267441860465116	0.177716654690339	0.223130730372309	-0.0454140756819706	shorten	chr10_110898724_110898750_+_3UTR;chr10_110899142_110899163_+_3UTR;chr10_110899994_110900014_+_3UTR	No
HIRIP3:chr16:29992321:29993370:u2	5.24739042743613	1	0.0219797102852172	0.145587141744018	0.145833333333333	0.0943396226415094	0.121951219512195	0.0882352941176471	0.333333333333333	0.087719298245614	0.25	0.0625	0.212779471544715	0.0831985537511926	0.129580917793523	lengthen	chr16_29992320_29992336_-_3UTR;chr16_29992989_29993007_-_3UTR	No
ADCY5:chr3:123282296:123284607:u1	5.24648334124049	1	0.0219911719536581	0.145587141744018	0.785714285714286	0.484210526315789	0.428571428571429	0.462686567164179	0.666666666666667	0.445454545454545	0.8	0.44	0.670238095238095	0.458087909733629	0.212150185504467	lengthen	chr3_123282291_123282305_-_3UTR;chr3_123283916_123283946_-_3UTR	No
ILF3:chr19:10689313:10692419:u2	5.24187124317541	1	0.0220495448750892	0.145587141744018	0.576923076923077	0.446428571428571	0.330357142857143	0.265536723163842	0.488636363636364	0.275862068965517	0.496732026143791	0.3125	0.473162152390094	0.325081840889483	0.148080311500611	lengthen	chr19_10689840_10689854_+_3UTR;chr19_10692388_10692417_+_3UTR	No
RBM12:chr20:35648925:35652523:u1	9.62365459966577	3	0.0220516246332924	0.145587141744018	0.413793103448276	0.462845010615711	0.583333333333333	0.441441441441441	0.737089201877934	0.196078431372549	0.669172932330827	0.467625899280576	0.600847142747593	0.391997695677569	0.208849447070023	lengthen	chr20_35648929_35648955_-_3UTR;chr20_35650140_35650150_-_3UTR;chr20_35651765_35651788_-_3UTR;chr20_35652018_35652047_-_3UTR	No
MIB1:chr18:21864667:21870957:u1	11.4285209730344	4	0.0221475855887657	0.145587141744018	0.335714285714286	0.317708333333333	0.45	0.331818181818182	0.515151515151515	0.189393939393939	0.472826086956522	0.411363636363636	0.443422971955581	0.312571022727273	0.130851949228308	lengthen	chr18_21865365_21865369_+_3UTR;chr18_21865913_21865919_+_3UTR;chr18_21868812_21868819_+_3UTR;chr18_21870163_21870175_+_3UTR;chr18_21870942_21870962_+_3UTR	No
ASB6:chr9:129634604:129638352:u1	5.23081760929927	1	0.0221900991692014	0.145587141744018	0.264150943396226	0.162790697674419	0.294871794871795	0.273972602739726	0.510204081632653	0.0373134328358209	0.758620689655172	0.439393939393939	0.456961877388962	0.228367668160976	0.228594209227985	lengthen	chr9_129634597_129634619_-_3UTR;chr9_129636873_129636923_-_3UTR	No
TNKS:chr8:9776737:9782346:u1	7.61471577170323	2	0.0222067743477894	0.145587141744018	0.818181818181818	0.525974025974026	0.777777777777778	0.575757575757576	0.831858407079646	0.5	0.843091334894614	0.814199395770393	0.817727334483464	0.603982749375499	0.213744585107965	lengthen	chr8_9778878_9778899_+_3UTR;chr8_9780089_9780124_+_3UTR;chr8_9782331_9782363_+_3UTR	No
ATP6V1H:chr8:53715543:53715963:u1	5.2260024111547	1	0.0222516175304873	0.145587141744018	0.226666666666667	0.174698795180723	0.310077519379845	0.173020527859238	0.223529411764706	0.123076923076923	0.219512195121951	0.17162471395881	0.244946448233292	0.160605240018923	0.0843412082143688	lengthen	chr8_53715542_53715565_-_3UTR;chr8_53715665_53715691_-_3UTR	No
TLN2:chr15:62840611:62844630:u1	5.22580583924196	1	0.0222541326588137	0.145587141744018	0.41304347826087	0.476923076923077	0.555555555555556	0.431818181818182	0.779411764705882	0.263157894736842	0.75531914893617	0.558558558558559	0.625832486864619	0.432614428009165	0.193218058855455	lengthen	chr15_62841477_62841499_+_3UTR;chr15_62844616_62844632_+_3UTR	No
CTNND1:chr11:57816309:57819540:u1	5.2246132305745	1	0.0222693983456003	0.145587141744018	0.113636363636364	0.171284634760705	0.129310344827586	0.211940298507463	0.06282722513089	0.0962962962962963	0.05	0.155172413793103	0.08894348339871	0.158673410839392	-0.069729927440682	shorten	chr11_57818409_57818448_+_3UTR;chr11_57819173_57819181_+_3UTR	No
ESYT3:chr3:138476855:138481683:u1	7.59130303912593	2	0.022468262534474	0.14661189032103	0.46927374301676	0.423076923076923	0.524305555555556	0.470588235294118	0.54424778761062	0.4	0.494791666666667	0.421875	0.5081546882124	0.42888503959276	0.0792696486196402	lengthen	chr3_138477739_138477765_+_3UTR;chr3_138478396_138478428_+_3UTR;chr3_138479086_138479087_+_3UTR	No
SKIL:chr3:170392418:170396849:u1	5.20611249675039	1	0.0225076069321465	0.14661189032103	0	0.136363636363636	0.4	0.194444444444444	1	0	0.666666666666667	0.391608391608392	0.516666666666667	0.180604118104118	0.336062548562548	lengthen	chr3_170393145_170393167_+_3UTR;chr3_170396824_170396849_+_3UTR	No
MAPKAPK5:chr12:111893062:111902222:u1	11.3870567459076	4	0.0225417253347266	0.14661189032103	0.536764705882353	0.360119047619048	0.428571428571429	0.414285714285714	0.3828125	0.348314606741573	0.49609375	0.382075471698113	0.461060596113445	0.376198710086112	0.0848618860273333	lengthen	chr12_111893133_111893202_+_3UTR;chr12_111893344_111893376_+_3UTR;chr12_111893406_111893436_+_3UTR;chr12_111897772_111897803_+_3UTR;chr12_111902211_111902235_+_3UTR	No
AGPAT3:chr21:43982393:43987590:u1	7.5814499867638	2	0.0225792261261831	0.14661189032103	0.159090909090909	0.12962962962963	0.217948717948718	0.0693069306930693	0.585714285714286	0.154545454545455	0.65625	0.245098039215686	0.404750978188478	0.14964501352096	0.255105964667518	lengthen	chr21_43984660_43984676_+_3UTR;chr21_43986526_43986547_+_3UTR;chr21_43987119_43987155_+_3UTR	No
XAF1:chr17:6773170:6775645:u1	11.3742711837817	4	0.0226646242741605	0.146917386792401	0.588709677419355	0.491638795986622	0.6171875	0.489130434782609	0.666666666666667	0.44811320754717	0.410714285714286	0.519444444444444	0.570819532450077	0.487081720690211	0.0837378117598655	lengthen	chr17_6773820_6773823_+_3UTR;chr17_6773870_6773879_+_3UTR;chr17_6775058_6775059_+_3UTR;chr17_6775444_6775445_+_3UTR;chr17_6775633_6775649_+_3UTR	No
SNX5:chr20:17941600:17942356:u1	5.19101678157404	1	0.0227039292208292	0.146923568994927	0.848484848484849	0.864705882352941	0.754098360655738	0.90650406504065	0.8	0.866666666666667	0.611111111111111	0.826771653543307	0.753423580062924	0.866162066900891	-0.112738486837967	shorten	chr20_17941595_17941615_-_3UTR;chr20_17942162_17942227_-_3UTR	No
PCGF3:chr4:766080:770980:u1	5.18765229385008	1	0.0227479262729283	0.146960043088682	0.769230769230769	0.8625	0.884210526315789	0.742424242424242	0.933333333333333	0.40625	0.953416149068323	0.835820895522388	0.885047694487054	0.711748784486658	0.173298910000396	lengthen	chr4_766596_766623_+_3UTR;chr4_770080_770112_+_3UTR	No
MTMR2:chr11:95832880:95835289:u1	5.17115197966496	1	0.0229649820878254	0.147847311285823	0.466666666666667	0.306896551724138	0.385542168674699	0.326409495548961	0.511450381679389	0.280821917808219	0.452631578947368	0.426892950391645	0.454072698992031	0.335255228868241	0.11881747012379	lengthen	chr11_95832872_95832888_-_3UTR;chr11_95834074_95834110_-_3UTR	No
CANX:chr5:179728645:179731638:u1	11.3388333816183	4	0.0230086674737259	0.147847311285823	0.526486988847584	0.546775810223856	0.481443298969072	0.546133682830931	0.48676293622142	0.481024096385542	0.473572938689218	0.537451984635083	0.492066540681823	0.527846393518853	-0.0357798528370295	shorten	chr5_179729952_179729987_+_3UTR;chr5_179730439_179730462_+_3UTR;chr5_179730647_179730661_+_3UTR;chr5_179730898_179730939_+_3UTR;chr5_179731629_179731668_+_3UTR	No
QRICH1:chr3:49029707:49030451:u1	7.54325244243682	2	0.023014605997954	0.147847311285823	0.876288659793814	0.891891891891892	0.9375	0.845890410958904	0.954198473282443	0.838235294117647	0.946666666666667	0.83695652173913	0.928663449935731	0.853243529676893	0.0754199202588375	lengthen	chr3_49029748_49029778_-_3UTR;chr3_49029919_49029935_-_3UTR;chr3_49030241_49030301_-_3UTR	No
UBE2L3:chr22:21621670:21624034:u1	7.54107849915181	2	0.0230396358229278	0.147847311285823	0.896907216494845	0.89625	0.964622641509434	0.84375	0.943333333333333	0.778409090909091	0.946428571428571	0.928954423592493	0.937822940691546	0.861840878625396	0.07598206206615	lengthen	chr22_21622916_21622961_+_3UTR;chr22_21623476_21623496_+_3UTR;chr22_21624018_21624039_+_3UTR	No
LRRC1:chr6:53922794:53924125:u1	7.53058966950675	2	0.023160782624918	0.148376184341239	0.805555555555556	0.647368421052632	0.5625	0.571428571428571	0.75	0.561224489795918	0.636363636363636	0.538961038961039	0.688604797979798	0.57974563030954	0.108859167670258	lengthen	chr6_53923724_53923733_+_3UTR;chr6_53923850_53923868_+_3UTR;chr6_53924110_53924141_+_3UTR	No
