gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_T.HQ.bam	N28_C.HQ.bam	N28_T.HQ.bam	R2_C.HQ.bam	R2_T.HQ.bam	R8_C.HQ.bam	R8_T.HQ.bam	gDPAU1	gDPAU2	dgDPAU	Note	feature_id	sig
TXLNGY	10.5739841398183	4	0.0317929941932322	0.16936936521582	0.456521739130435	0.333333333333333	0.633333333333333	0.377777777777778	0.638888888888889	0.490384615384615	0.720338983050847	0.510416666666667	0.612270736100876	0.427978098290598	0.184292637810278	lengthen	chrY_19589842_19589856_+_intron;chrY_19590403_19590429_+_exon;chrY_19590718_19590734_+_intron;chrY_19594151_19594167_+_intron;chrY_19604483_19604507_+_exon	No
IL33	6.89149234769684	2	0.0318809644232165	0.169666104187523	0.946428571428571	0.7109375	0.857142857142857	0.833333333333333	0.847826086956522	0.772727272727273	0.75	0.842105263157895	0.850349378881988	0.789775842304625	0.0605735365773624	lengthen	chr9_6257841_6257871_+_3UTR;chr9_6257911_6257935_+_3UTR;chr9_6257964_6257995_+_3UTR	No
LINC00667	12.2018114497873	5	0.0321247275768788	0.170790513244923	0.356363636363636	0.358333333333333	0.671111111111111	0.511827956989247	0.508333333333333	0.448333333333333	0.483823529411765	0.275342465753425	0.504907902554961	0.398459272352335	0.106448630202627	lengthen	chr18_5243141_5243152_+_intron;chr18_5243648_5243666_+_exon;chr18_5243957_5243960_+_exon;chr18_5245084_5245098_+_exon;chr18_5245183_5245195_+_exon;chr18_5246489_5246512_+_exon	No
BRD8	4.57661108238267	1	0.0324112550030106	0.172139776571545	0.6	0	0.176470588235294	0.25	0.454545454545455	0	0.0980392156862745	0.142857142857143	0.332263814616756	0.0982142857142857	0.23404952890247	lengthen	chr5_138139765_138139775_-_3UTR;chr5_138161029_138161040_-_exon	No
NR2C1	6.85434768076539	2	0.0324786008991123	0.172262502403258	0.598765432098765	0.5625	0.534090909090909	0.512658227848101	0.718181818181818	0.5375	0.653439153439153	0.565420560747664	0.626119328202662	0.544519697148941	0.0815996310537204	lengthen	chr12_95020280_95020316_-_3UTR;chr12_95021889_95021901_-_3UTR;chr12_95030408_95030414_-_3UTR	No
ZNF780B	13.7546773034575	6	0.0324998863415807	0.172262502403258	0.783333333333333	0.866666666666667	0.393939393939394	0.541666666666667	0.528571428571429	0.682291666666667	0.520833333333333	0.710526315789474	0.556669372294372	0.700287828947368	-0.143618456652996	shorten	chr19_40030896_40030921_-_3UTR;chr19_40031721_40031768_-_3UTR;chr19_40033068_40033076_-_3UTR;chr19_40036528_40036553_-_exon;chr19_40040784_40040836_-_intron;chr19_40042589_40042598_-_intron;chr19_40042649_40042650_-_intron	No
TAF11	4.56637995041149	1	0.0326053962047921	0.172647707195163	0.888888888888889	0.9	0.823529411764706	0.909090909090909	0.666666666666667	1	0.642857142857143	0.916666666666667	0.755485527544351	0.931439393939394	-0.175953866395043	shorten	chr6_34877777_34877785_-_3UTR;chr6_34882967_34882968_-_exon	No
TXNDC9	8.75286659253277	3	0.0327636745916784	0.173311268614733	0.625	0.818181818181818	0.666666666666667	0.683333333333333	0.777777777777778	0.785714285714286	0.380952380952381	0.855555555555556	0.612599206349206	0.785696248196248	-0.173097041847042	shorten	chr2_99319018_99319039_-_3UTR;chr2_99319066_99319097_-_3UTR;chr2_99319208_99319223_-_3UTR;chr2_99320005_99320009_-_intron	No
SKI	6.83112707682881	2	0.0328578848028005	0.173634932957915	0.555276381909548	0.623456790123457	0.514925373134328	0.541666666666667	0.444444444444444	0.6	0.378048780487805	0.525	0.473173744994031	0.572530864197531	-0.0993571192034995	shorten	chr1_2308652_2308660_+_3UTR;chr1_2310110_2310139_+_3UTR;chr1_2310209_2310221_+_3UTR	No
LINC00894	6.82509399485957	2	0.0329571516048911	0.173984641705339	0.482142857142857	0.925	0.65	0.756578947368421	0.382352941176471	0.476744186046512	0.45	0.395833333333333	0.491123949579832	0.638539116687067	-0.147415167107235	shorten	chrX_149952304_149952305_+_intron;chrX_149964085_149964108_+_intron;chrX_149964250_149964251_+_intron;chrX_150016693_150016719_+_exon;chrX_150016768_150016806_+_exon	No
ATG12	12.1317056437815	5	0.0330270023233501	0.174178513757447	0.34	0.498039215686275	0.492857142857143	0.622727272727273	0.75	0.698461538461538	0.713432835820896	0.688461538461538	0.57407249466951	0.626922391334156	-0.0528498966646465	shorten	chr5_115828188_115828211_-_3UTR;chr5_115828400_115828446_-_3UTR;chr5_115829231_115829240_-_3UTR;chr5_115830328_115830362_-_3UTR;chr5_115831574_115831583_-_3UTR;chr5_115835514_115835533_-_intron	No
NRXN2	4.54119138888382	1	0.0330885547792941	0.174215296210558	0.144578313253012	0.146788990825688	0.072463768115942	0.271428571428571	0.0975609756097561	0.176470588235294	0.0833333333333333	0.2	0.0994840975780109	0.198672037622388	-0.0991879400443775	shorten	chr11_64606172_64606189_-_3UTR;chr11_64607038_64607043_-_3UTR	No
ZNF608	6.81642927346593	2	0.0331002436124662	0.174215296210558	0.847222222222222	0.703947368421053	0.8375	0.804932735426009	0.825	0.776315789473684	0.78021978021978	0.777777777777778	0.822485500610501	0.765743417774631	0.0567420828358697	lengthen	chr5_124647917_124647944_-_exon;chr5_124648253_124648255_-_exon;chr5_124699763_124699776_-_intron	No
TMEM135	10.4754925690349	4	0.0331362529811164	0.17423041817471	0.6	0.641891891891892	0.548076923076923	0.646017699115044	0.389830508474576	0.59375	0.625	0.646959459459459	0.540726857887875	0.632154762616599	-0.0914279047287241	shorten	chr11_87240649_87240650_+_intron;chr11_87322951_87322971_+_3UTR;chr11_87323118_87323157_+_3UTR;chr11_87323195_87323202_+_3UTR;chr11_87323509_87323532_+_3UTR	No
SH3BGRL	4.52672028319387	1	0.0333695109930667	0.175281607194351	0.642857142857143	0.936274509803922	0.769230769230769	0.842105263157895	0.705882352941177	0.781609195402299	0.684210526315789	0.770700636942675	0.70054519783622	0.832672401326698	-0.132127203490478	shorten	chrX_81281141_81281152_+_intron;chrX_81298535_81298547_+_3UTR	No
AGPAT5	4.52498671095634	1	0.0334033350101574	0.175284167149109	0.0277777777777778	0	0.2	0.0655737704918033	0.27027027027027	0.0916666666666667	0.166666666666667	0.0236220472440945	0.166178678678679	0.0452156211006411	0.120963057578038	lengthen	chr8_6759647_6759668_+_3UTR;chr8_6761499_6761503_+_3UTR	No
GOLGA3	6.79218595096529	2	0.0335039151951633	0.175627919026549	0.872340425531915	0.733333333333333	0.985294117647059	0.941176470588235	0.879310344827586	0.824324324324324	0.947368421052632	0.782051282051282	0.921078327264798	0.820221352574294	0.100856974690504	lengthen	chr12_132768901_132768923_-_3UTR;chr12_132771051_132771065_-_3UTR;chr12_132772937_132772965_-_3UTR	No
PRKCD	4.51822294832596	1	0.0335356467673364	0.175627919026549	0.666666666666667	0.666666666666667	0.833333333333333	0.944444444444444	0.333333333333333	0.846153846153846	0.538461538461538	0.952380952380952	0.592948717948718	0.852411477411477	-0.259462759462759	shorten	chr3_53192532_53192553_+_3UTR;chr3_53192703_53192718_+_3UTR	No
LOC100996724	6.78663201951895	2	0.0335970837222828	0.175774593245535	0.779467680608365	0.731707317073171	0.688841201716738	0.614814814814815	0.743713733075435	0.701465201465201	0.618766404199475	0.718120805369127	0.707697254900003	0.691527034680579	0.0161702202194247	lengthen	chr1_120470566_120470605_-_exon;chr1_120488828_120488851_-_intron;chr1_120528384_120528393_-_intron	No
PSMA7	4.50882761205298	1	0.0337203461859824	0.175845828588235	0.387096774193548	0.788461538461538	0.548387096774194	0.829268292682927	0.523809523809524	0.590909090909091	0.625	0.59375	0.521073348694316	0.700597230513389	-0.179523881819073	shorten	chr20_62136715_62136738_-_3UTR;chr20_62136804_62136902_-_3UTR	No
ZNF138	6.77835640174726	2	0.0337363900465599	0.175845828588235	0.526315789473684	0.482558139534884	0.707692307692308	0.533333333333333	0.724576271186441	0.481927710843373	0.662162162162162	0.532258064516129	0.655186632628649	0.50751931205693	0.147667320571719	lengthen	chr7_64833300_64833335_+_3UTR;chr7_64833658_64833686_+_3UTR;chr7_64834312_64834317_+_intron	No
TMEM39A	12.0772974523863	5	0.0337438409181122	0.175845828588235	0.529032258064516	0.445161290322581	0.577777777777778	0.353846153846154	0.475	0.409756097560976	0.579381443298969	0.458333333333333	0.540297869785316	0.416774218765761	0.123523651019555	lengthen	chr3_119429495_119429505_-_3UTR;chr3_119430601_119430642_-_3UTR;chr3_119430763_119430791_-_3UTR;chr3_119430850_119430868_-_3UTR;chr3_119431720_119431767_-_3UTR;chr3_119431814_119431824_-_3UTR	No
PLEKHA6	10.4321554945918	4	0.0337444733825655	0.175845828588235	0.740384615384615	0.819444444444444	0.586065573770492	0.728915662650602	0.766666666666667	0.794871794871795	0.62962962962963	0.778409090909091	0.680686621362851	0.780410248218983	-0.0997236268561323	shorten	chr1_204218834_204218866_-_3UTR;chr1_204221215_204221227_-_3UTR;chr1_204244297_204244299_-_intron;chr1_204270256_204270265_-_intron;chr1_204271889_204271892_-_intron	No
RUBCN	6.77589116196577	2	0.0337779998312289	0.175846260507526	0.615384615384615	0.472222222222222	0.538461538461539	0.473684210526316	0.547619047619048	0.489130434782609	0.583333333333333	0.452830188679245	0.571199633699634	0.471966764052598	0.0992328696470357	lengthen	chr3_197671392_197671412_-_3UTR;chr3_197671977_197672004_-_3UTR;chr3_197676205_197676220_-_intron	No
NMNAT3	6.75685509567597	2	0.0341010348434466	0.177265342260361	0.78125	0.961538461538462	0.666666666666667	0.727272727272727	0.285714285714286	0.703703703703704	0.8	0.678571428571429	0.633407738095238	0.76777158027158	-0.134363842176342	shorten	chr3_139560179_139560197_-_3UTR;chr3_139625401_139625402_-_intron;chr3_139633164_139633171_-_intron	No
NUMB	6.75585943115402	2	0.0341180156651741	0.177265342260361	0.756	0.908653846153846	0.818897637795276	0.888111888111888	0.838129496402878	0.90301724137931	0.922459893048128	0.937321937321937	0.83387175681157	0.909276228241745	-0.075404471430175	shorten	chr14_73275200_73275230_-_3UTR;chr14_73275672_73275695_-_3UTR;chr14_73305395_73305396_-_intron	No
WHAMMP2	4.48663755867199	1	0.0341608046139585	0.177312448825463	0.714285714285714	0	0.6	0.0909090909090909	0	0.416666666666667	0.533333333333333	0.230769230769231	0.461904761904762	0.184586247086247	0.277318514818515	lengthen	chr15_28758282_28758297_+_exon;chr15_28758352_28758362_+_exon	No
EIF4G3	8.6333172001805	3	0.0345851049763452	0.179337753417774	0.55050505050505	0.380555555555556	0.53030303030303	0.405405405405405	0.559748427672956	0.403314917127072	0.339869281045752	0.390681003584229	0.495106447381697	0.394989220418066	0.100117226963632	lengthen	chr1_20806447_20806501_-_3UTR;chr1_20806527_20806556_-_3UTR;chr1_20806874_20806888_-_3UTR;chr1_20807283_20807317_-_3UTR	No
SSR1	6.71704735633421	2	0.0347865772377274	0.180178191859292	0.357142857142857	0.289719626168224	0.316239316239316	0.313653136531365	0.383495145631068	0.358938547486033	0.318181818181818	0.33994708994709	0.343764784298765	0.325564600033178	0.0182001842655866	lengthen	chr6_7281141_7281151_-_3UTR;chr6_7287557_7287582_-_3UTR;chr6_7288487_7288495_-_3UTR	No
RAD50	8.61862205973557	3	0.0348157175597262	0.180178191859292	0.561076604554865	0.462745098039216	0.514792899408284	0.541254125412541	0.548309178743961	0.563088512241055	0.609103078982597	0.556034482758621	0.558320440422427	0.530780554612858	0.0275398858095689	lengthen	chr5_132591989_132592001_+_exon;chr5_132594899_132594932_+_exon;chr5_132609331_132609392_+_exon;chr5_132616048_132616083_+_exon	No
ZFP28	11.9663051031275	5	0.0352524067451315	0.182258755817012	0.585185185185185	0.325925925925926	0.64375	0.530555555555556	0.512903225806452	0.4	0.632098765432099	0.424528301886792	0.593484294105934	0.420252445842069	0.173231848263865	lengthen	chr19_56552599_56552621_+_3UTR;chr19_56553129_56553141_+_3UTR;chr19_56555615_56555625_+_3UTR;chr19_56555867_56555876_+_3UTR;chr19_56556277_56556296_+_3UTR;chr19_56556767_56556815_+_3UTR	No
TRMT10A	8.58798272477901	3	0.0353013881648961	0.182332710187646	0.666666666666667	0.433333333333333	1	0.456140350877193	0.571428571428571	0.684210526315789	0.824561403508772	0.633333333333333	0.765664160401002	0.551754385964912	0.21390977443609	lengthen	chr4_99546690_99546735_-_3UTR;chr4_99547537_99547545_-_3UTR;chr4_99547603_99547614_-_3UTR;chr4_99548219_99548245_-_3UTR	No
KCNJ3	8.56973240202774	3	0.0355938176962599	0.183605515984312	0.36	0.476190476190476	0.580952380952381	0.416666666666667	0.606837606837607	0.535353535353535	0.545454545454546	0.66	0.523311133311133	0.52205266955267	0.00125846375846372	lengthen	chr2_154738599_154738600_+_intron;chr2_154856450_154856470_+_3UTR;chr2_154856799_154856801_+_3UTR;chr2_154858336_154858364_+_3UTR	No
SEPTIN8	6.66795791284312	2	0.0356509688268789	0.183605515984312	0.675384615384615	0.450573065902579	0.856936416184971	0.515981735159817	0.853305785123967	0.751712328767123	0.823529411764706	0.794949494949495	0.802289057114565	0.628304156194754	0.173984900919811	lengthen	chr5_132750808_132750848_-_3UTR;chr5_132756000_132756018_-_3UTR;chr5_132758134_132758222_-_3UTR	No
EEF1AKMT1	4.41364547260594	1	0.0356525735678933	0.183605515984312	0.136363636363636	0.3	0.136363636363636	0.2	0.117647058823529	0.285714285714286	0.0666666666666667	0.666666666666667	0.114260249554367	0.363095238095238	-0.248834988540871	shorten	chr13_20728930_20728933_-_3UTR;chr13_20742248_20742249_-_intron	No
AZIN2	4.40470843526793	1	0.0358398507406515	0.184389369074702	0.730769230769231	0.919191919191919	0.870967741935484	0.808	0.59375	0.82051282051282	0.666666666666667	0.858823529411765	0.715538409842845	0.851632067279126	-0.136093657436281	shorten	chr1_33085261_33085285_+_intron;chr1_33120507_33120537_+_3UTR	No
OLFM3	10.2595414495947	4	0.0362754752966418	0.186301642193412	0.833333333333333	0.393939393939394	0.5	0.55952380952381	0.84375	0.661894273127753	0.80188679245283	0.689613526570048	0.744742531446541	0.576242750790251	0.16849978065629	lengthen	chr1_101802559_101802622_-_3UTR;chr1_101803015_101803025_-_3UTR;chr1_101803073_101803086_-_3UTR;chr1_101803473_101803497_-_3UTR;chr1_101803570_101803588_-_3UTR	No
PIN4	4.38318891887481	1	0.0362950322641322	0.186301642193412	0.433333333333333	0.3	0.505882352941176	0.457142857142857	0.6	0.466666666666667	0.466666666666667	0.2	0.501470588235294	0.355952380952381	0.145518207282913	lengthen	chrX_72197540_72197545_+_3UTR;chrX_72198326_72198342_+_3UTR;chrX_72198881_72198882_+_intron;chrX_72199562_72199563_+_intron;chrX_72200015_72200016_+_intron;chrX_72217742_72217751_+_intron	No
GRIA1	6.63023662808882	2	0.0363297500033988	0.186301642193412	0.54468802698145	0.659340659340659	0.609792284866469	0.516666666666667	0.622377622377622	0.692352941176471	0.610091743119266	0.722663139329806	0.596737419336202	0.647755851628401	-0.0510184322921988	shorten	chr5_153771842_153771882_+_intron;chr5_153813667_153813700_+_3UTR;chr5_153813828_153813882_+_3UTR	No
UBA52	4.38045610543854	1	0.0363532683321493	0.186301642193412	0.75	0.764705882352941	0.333333333333333	0.4	0.333333333333333	0.714285714285714	0.111111111111111	0.8	0.381944444444444	0.669747899159664	-0.28780345471522	shorten	chr19_18575228_18575241_+_3UTR;chr19_18577457_18577471_+_3UTR	No
NUTM2A-AS1	10.2517359643938	4	0.0363941393406629	0.186318116735778	0.270588235294118	0.321739130434783	0.428571428571429	0.328571428571429	0.363636363636364	0.32	0.627272727272727	0.663157894736842	0.422517188693659	0.408367113435763	0.014150075257896	lengthen	chr10_87240155_87240162_-_intron;chr10_87241147_87241157_-_intron;chr10_87255418_87255419_-_intron;chr10_87284740_87284749_-_intron;chr10_87286055_87286056_-_intron;chr10_87318658_87318671_-_intron	No
HDAC8	4.37698617159634	1	0.0364273533671319	0.186318116735778	0.777777777777778	0.794871794871795	0.788461538461538	0.911764705882353	0.71875	0.709302325581395	0.892857142857143	0.958333333333333	0.794461614774115	0.843568039917219	-0.0491064251431045	shorten	chrX_72329514_72329521_-_3UTR;chrX_72429007_72429016_-_intron;chrX_72473399_72473421_-_3UTR	No
UQCR11	4.36849164772156	1	0.0366093840804557	0.18706719290091	1	0.933333333333333	1	0.823529411764706	1	0.733333333333333	0.888888888888889	0.625	0.972222222222222	0.778799019607843	0.193423202614379	lengthen	chr19_1597145_1597190_-_3UTR;chr19_1598047_1598051_-_3UTR	No
XPO4	10.2330654499174	4	0.0366794972820728	0.18724349195062	0.475	0.416666666666667	0.41304347826087	0.431818181818182	0.526785714285714	0.453488372093023	0.559859154929577	0.453125	0.49367208686904	0.438774555144468	0.0548975317245724	lengthen	chr13_20777318_20777335_-_3UTR;chr13_20778870_20778925_-_3UTR;chr13_20779122_20779139_-_3UTR;chr13_20780150_20780173_-_3UTR;chr13_20783694_20783713_-_3UTR	No
ZNF599	4.35733052076202	1	0.0368500068600382	0.187754135008858	0.69047619047619	0.705882352941177	0.880952380952381	0.638888888888889	0.883333333333333	0.638888888888889	1	0.952380952380952	0.863690476190476	0.734010270774977	0.1296802054155	lengthen	chr19_34758072_34758089_-_3UTR;chr19_34762789_34762810_-_intron;chr19_34764774_34764778_-_intron;chr19_34766971_34766983_-_intron	No
PTPN1	4.35728716828305	1	0.0368509447183609	0.187754135008858	0.666666666666667	0.896551724137931	0.866666666666667	1	0.846153846153846	0.958333333333333	0.947368421052632	0.959183673469388	0.831713900134953	0.953517182735163	-0.12180328260021	shorten	chr20_50584571_50584587_+_3UTR;chr20_50584748_50584762_+_3UTR	No
PCNX1	10.2180915682509	4	0.0369099101608429	0.187798918379881	0.297297297297297	0.411764705882353	0.340277777777778	0.436507936507937	0.59051724137931	0.633522727272727	0.738505747126437	0.639285714285714	0.491649515895206	0.530270270987183	-0.0386207550919772	shorten	chr14_70973274_70973275_+_intron;chr14_71110146_71110167_+_3UTR;chr14_71111963_71111978_+_3UTR;chr14_71112588_71112609_+_3UTR;chr14_71115377_71115390_+_3UTR	No
TULP4	6.59739411961115	2	0.0369312552835591	0.187798918379881	0.537634408602151	0.633333333333333	0.307692307692308	0.536231884057971	0.382716049382716	0.555555555555555	0.355555555555556	0.62962962962963	0.395899580308182	0.588687600644122	-0.19278802033594	shorten	chr6_158422124_158422130_+_intron;chr6_158450768_158450772_+_intron;chr6_158471032_158471033_+_intron;chr6_158478263_158478284_+_intron	No
FZD3	6.59448460228759	2	0.0369850204452585	0.187798918379881	0.515151515151515	0.423076923076923	0.5625	0.569767441860465	0.605769230769231	0.533018867924528	0.554054054054054	0.564935064935065	0.5593686999937	0.522699574449245	0.0366691255444547	lengthen	chr8_28564111_28564119_+_3UTR;chr8_28571047_28571048_+_3UTR;chr8_28574253_28574272_+_3UTR	No
RPS14	4.3502919876309	1	0.0370026016435065	0.187798918379881	0	0.125	0	0.125	0	0.2	0.2	0.3	0.05	0.1875	-0.1375	shorten	chr5_150442634_150442650_-_3UTR;chr5_150444228_150444244_-_3UTR	No
U2SURP	10.2020922706142	4	0.0371576398128133	0.18814138739596	0.345238095238095	0.317796610169492	0.347368421052632	0.330379746835443	0.364397321428571	0.330882352941176	0.268061674008811	0.288732394366197	0.331266377932027	0.316947776078077	0.0143186018539501	lengthen	chr3_143038953_143038967_+_exon;chr3_143053731_143053765_+_exon;chr3_143056826_143056846_+_3UTR;chr3_143057635_143057659_+_3UTR;chr3_143060536_143060552_+_3UTR	No
SNAI3-AS1	4.34265164823958	1	0.0371689928408734	0.18814138739596	0.5	0.545454545454545	0.666666666666667	0.333333333333333	0.666666666666667	0.357142857142857	0.785714285714286	0.352941176470588	0.654761904761905	0.397217978100331	0.257543926661574	lengthen	chr16_88675477_88675506_+_exon;chr16_88676262_88676270_+_intron;chr16_88679787_88679788_+_intron	No
P4HA1	6.58410710476372	2	0.0371774251624956	0.18814138739596	0.625	0.636363636363636	0.571428571428571	0.25	0.625	0.888888888888889	0.583333333333333	0.804347826086957	0.601190476190476	0.64490008783487	-0.0437096116443942	shorten	chr10_73007601_73007610_-_3UTR;chr10_73007743_73007757_-_3UTR;chr10_73014819_73014820_-_intron	No
ATP5PB	6.58193989026347	2	0.0372177327247819	0.188164267948945	0.375	0.571428571428571	0.558823529411765	0.45	0.5	0.537037037037037	0.538461538461539	0.555555555555556	0.493071266968326	0.528505291005291	-0.0354340240369652	shorten	chr1_111451949_111451951_+_intron;chr1_111461319_111461337_+_3UTR;chr1_111461401_111461413_+_3UTR	No
DDX42	4.33812151943766	1	0.037268019833224	0.18818511975618	0.504065040650406	0.605769230769231	0.526315789473684	0.583011583011583	0.551724137931034	0.636363636363636	0.505263157894737	0.66824644549763	0.521842031487465	0.62334772391052	-0.101505692423055	shorten	chr17_63819212_63819256_+_3UTR;chr17_63819308_63819325_+_3UTR	No
RCOR3	6.57787580810691	2	0.0372934375781551	0.18818511975618	0.238095238095238	0.178947368421053	0.355932203389831	0.234939759036145	0.393258426966292	0.302768166089965	0.361244019138756	0.24822695035461	0.337132471897529	0.241220560975443	0.0959119109220861	lengthen	chr1_211316006_211316038_+_3UTR;chr1_211316212_211316269_+_3UTR;chr1_211316368_211316396_+_3UTR	No
CEP70	11.8068508647584	5	0.0375323914475952	0.189209313740609	0.764912280701754	0.72	0.821428571428572	0.726785714285714	0.732	0.752380952380952	0.819230769230769	0.735087719298246	0.784392905340274	0.733563596491228	0.0508293088490457	lengthen	chr3_138494337_138494361_-_3UTR;chr3_138494997_138495018_-_3UTR;chr3_138496895_138496915_-_3UTR;chr3_138499874_138499889_-_3UTR;chr3_138535913_138535914_-_intron;chr3_138536017_138536056_-_intron	No
GRIA4	10.170647314626	4	0.0376491936140709	0.18958441311408	0.535027472527473	0.627906976744186	0.55945945945946	0.637755102040816	0.563306451612903	0.591991341991342	0.611822289156627	0.615101289134438	0.567403918189116	0.618188677477696	-0.0507847592885802	shorten	chr11_105614403_105614472_+_intron;chr11_105756682_105756689_+_intron;chr11_105937782_105937799_+_intron;chr11_105980690_105980720_+_3UTR;chr11_105982079_105982103_+_3UTR	No
PIP4K2A	10.1681728057945	4	0.0376881398469728	0.18958441311408	0.613636363636364	0.74	0.727272727272727	0.597087378640777	0.395833333333333	0.629032258064516	0.4375	0.542682926829268	0.543560606060606	0.62720064088364	-0.0836400348230342	shorten	chr10_22534838_22534865_-_3UTR;chr10_22534956_22534976_-_3UTR;chr10_22574430_22574438_-_intron;chr10_22605183_22605184_-_intron;chr10_22695835_22695839_-_intron	No
ABCA10	4.31769602680643	1	0.0377179583469953	0.18958441311408	0.409090909090909	1	0.705882352941177	0.6875	0.558823529411765	0.738095238095238	0.583333333333333	1	0.564282531194296	0.85639880952381	-0.292116278329514	shorten	chr17_69148002_69148011_-_3UTR;chr17_69148473_69148494_-_3UTR;chr17_69155054_69155082_-_exon	No
AGPAT4	6.5534853925476	2	0.0377510233036215	0.18958441311408	0.333333333333333	0.216216216216216	0.523809523809524	0.186046511627907	0.657142857142857	0.386363636363636	0.725352112676056	0.670731707317073	0.559909456740443	0.364839517881208	0.195069938859235	lengthen	chr6_161129966_161129984_-_3UTR;chr6_161130017_161130054_-_3UTR;chr6_161136071_161136090_-_3UTR	No
UBE2K	6.54809778389335	2	0.0378528542683181	0.18991441578513	0.638297872340426	0.361538461538462	0.622093023255814	0.593457943925234	0.669014084507042	0.634844868735084	0.62202380952381	0.649300155520995	0.637857197406773	0.559785357429944	0.0780718399768293	lengthen	chr4_39779979_39780033_+_3UTR;chr4_39782717_39782738_+_3UTR;chr4_39782780_39782799_+_3UTR	No
TNPO1	8.42912605490687	3	0.0379275412927911	0.190073396081395	0.636363636363636	0.597701149425287	0.654320987654321	0.414634146341464	0.737179487179487	0.646464646464646	0.778388278388278	0.537634408602151	0.701563097396431	0.549108587708387	0.152454509688044	lengthen	chr5_72909315_72909350_+_3UTR;chr5_72910318_72910336_+_3UTR;chr5_72910626_72910648_+_3UTR;chr5_72914379_72914415_+_3UTR	No
RBM8A	4.30695520116114	1	0.0379568402216556	0.190073396081395	0.490384615384615	0.334883720930233	0.66304347826087	0.524590163934426	0.788990825688073	0.564102564102564	0.688995215311005	0.611111111111111	0.657853533661141	0.508671890019583	0.149181643641557	lengthen	chr1_145921542_145921557_-_3UTR;chr1_145923646_145923669_-_3UTR	No
VWA8	4.30217051902173	1	0.0380637641362093	0.190427470816545	0.8	0.944444444444444	0.8125	0.943181818181818	0.855072463768116	0.908450704225352	0.830985915492958	0.851351351351351	0.824639594815268	0.911857079550741	-0.087217484735473	shorten	chr13_41566822_41566851_-_3UTR;chr13_41670785_41670787_-_intron	No
SMAD4	4.30014704769155	1	0.0381090778493424	0.190472938528367	0.08	0	0.24390243902439	0.0517241379310345	0.386363636363636	0.162162162162162	0.325	0.210526315789474	0.258816518847007	0.106103153970668	0.152713364876339	lengthen	chr18_51079761_51079793_+_3UTR;chr18_51085033_51085045_+_3UTR	No
PPIL2	4.29395705183083	1	0.0382480482797676	0.190985980868963	0.580645161290323	0.298507462686567	0.405405405405405	0.275862068965517	0.583333333333333	0.509090909090909	0.638297872340426	0.464285714285714	0.551920443092372	0.386936538757177	0.164983904335195	lengthen	chr22_21697858_21697923_+_3UTR;chr22_21698282_21698292_+_3UTR	No
PPM1B	4.28910609472223	1	0.0383573274219672	0.191349931294785	0.660869565217391	0.567567567567568	0.588235294117647	0.260869565217391	0.776649746192893	0.579591836734694	0.714788732394366	0.678200692041522	0.685135834480574	0.521557415390294	0.163578419090281	lengthen	chr2_44231449_44231474_+_3UTR;chr2_44234047_44234076_+_3UTR	No
ASH1L	6.51386886358705	2	0.0385062608359633	0.191910824147388	0.126893939393939	0.155844155844156	0.118556701030928	0.165492957746479	0.147798742138365	0.244444444444444	0.118501529051988	0.200342465753425	0.127937727903805	0.191531005947126	-0.063593278043321	shorten	chr1_155335253_155335273_-_3UTR;chr1_155479881_155479957_-_exon;chr1_155480720_155480731_-_exon	No
MAU2	4.27588956314867	1	0.0386567245902813	0.192448939791038	0.370967741935484	0.606382978723404	0.505050505050505	0.551020408163265	0.4	0.503875968992248	0.515384615384615	0.642201834862385	0.447850715592651	0.575870297685326	-0.128019582092675	shorten	chr19_19357742_19357774_+_3UTR;chr19_19358742_19358764_+_3UTR	No
ABCE1	8.38516180290935	3	0.0386874342638127	0.192448939791038	0.574074074074074	0.537777777777778	0.637130801687764	0.587878787878788	0.649122807017544	0.694244604316547	0.640860215053763	0.689800210304942	0.625296974458286	0.627425345069514	-0.00212837061122728	shorten	chr4_145128037_145128057_+_3UTR;chr4_145128949_145128970_+_3UTR;chr4_145129145_145129179_+_3UTR;chr4_145129455_145129534_+_3UTR	No
ANKRD9	4.2721876866311	1	0.0387410225723568	0.192533361706476	0.555555555555556	0.666666666666667	0	1	0.4	1	0.8	0.857142857142857	0.438888888888889	0.880952380952381	-0.442063492063492	shorten	chr14_102501756_102501773_-_3UTR;chr14_102503648_102503657_-_3UTR	No
LHFPL4	4.26912884915861	1	0.0388108229008224	0.192698117858852	0.285714285714286	0.9375	0.5	0.863636363636364	0.888888888888889	0.911764705882353	0.75	1	0.606150793650794	0.928225267379679	-0.322074473728886	shorten	chr3_9498359_9498372_-_3UTR;chr3_9513714_9513723_-_intron;chr3_9517908_9517919_-_intron	No
GARNL3	4.26351275751585	1	0.0389393213655916	0.193134680236215	0.833333333333333	0.975	0.94300518134715	0.948453608247423	0.911392405063291	0.968152866242038	0.920634920634921	0.954248366013072	0.902091460094674	0.961463710125633	-0.0593722500309593	shorten	chr9_127367385_127367421_+_intron;chr9_127393482_127393552_+_3UTR	No
