SE_id	p_value	dominant1_pas_id	dominant1_contrib_value	dominant2_pas_id	dominant2_contrib_value	annotation	FDR	exon	pas_id	sig	gene_id
ISCA2:SE01	0.197495290574301	chr14:74495363:+	0.246022592383929	chr14:74495467:+	0.123648060548723	TUTR	1	chr14:74494275-74494390:+	chr14:74495363:+;chr14:74495467:+	FALSE	ISCA2
ZNF148:SE06	0.197578042336515	chr3:125231014:-	1.5	chr3:125231269:-	0.0608108108108108	TUTR	1	chr3:125331158-125331238:-	chr3:125231014:-;chr3:125231269:-;chr3:125231726:-	FALSE	ZNF148
ARMC10:SE04	0.197744950774198	chr7:103098680:+	3.66704679481606	chr7:103099759:+	0.179782262632229	TUTR	1	chr7:103092477-103092653:+	chr7:103098680:+;chr7:103098752:+;chr7:103098921:+;chr7:103099183:+;chr7:103099759:+	FALSE	ARMC10
ARPP21:SE01	0.197790347619509	chr3:35685887:+	0.426682807963601	chr3:35684108:+	0.338063147546921	TUTR	1	chr3:35680826-35680917:+	chr3:35684108:+;chr3:35685887:+;chr3:35794480:+	FALSE	ARPP21
HNRNPA2B1:SE01	0.197836705145965	chr7:26191844:-	0.291154566070761	chr7:26190125:-	0.28049982210939	TUTR	1	chr7:26197831-26197866:-	chr7:26190125:-;chr7:26191844:-	FALSE	HNRNPA2B1
STARD3:SE01	0.198130796466819	chr17:39664201:+	2.14119742491391	chr17:39663489:+	0.00798117194351526	TUTR	1	chr17:39657973-39658026:+	chr17:39663489:+;chr17:39664201:+	FALSE	STARD3
PCDH10:SE02	0.198436811510377	chr4:133191577:+	2.48359215796501	chr4:133190766:+	0.0375361087510618	TUTR	1	chr4:133154917-133155023:+	chr4:133190766:+;chr4:133191577:+	FALSE	PCDH10
UEVLD:SE10	0.198449303592012	chr11:18531697:-	2.08333333333333	chr11:18529609:-	0.0833333333333331	TUTR	1	chr11:18578724-18578808:-	chr11:18529609:-;chr11:18531697:-	FALSE	UEVLD
RTN1:SE01	0.198615596952063	chr14:59595983:-	0.650930106869898	chr14:59596174:-	0.00157688003555213	TUTR	1	chr14:59603065-59603123:-	chr14:59595983:-;chr14:59596174:-	FALSE	RTN1
WASHC2C:SE04	0.198707672469427	chr10:45792959:+	0.503019105984138	chr10:45792601:+	0.220554531085353	TUTR	1	chr10:45741823-45741936:+	chr10:45792601:+;chr10:45792959:+	FALSE	WASHC2C
PTPRE:SE02	0.198768336364714	chr10:128083136:+	0.987377279102384	chr10:128085855:+	0.320264681555004	TUTR	1	chr10:127982274-127982296:+	chr10:128083136:+;chr10:128085855:+	FALSE	PTPRE
PCM1:SE02	0.199053475046201	chr8:17989457:+	1.28947368421053	chr8:18027758:+	0.274680784802242	ALE	1	chr8:17934706-17934858:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
ABI1:SE05	0.199130185026291	chr10:26748182:-	2.81877211000799	chr10:26747076:-	1.56349687058348	TUTR	1	chr10:26765218-26765318:-	chr10:26746892:-;chr10:26747076:-;chr10:26747814:-;chr10:26747876:-;chr10:26748182:-	FALSE	ABI1
SERAC1:SE03	0.199163269118087	chr6:158109706:-	2.19115776081425	chr6:158114474:-	0.973316521264995	ALE	1	chr6:158130373-158130486:-	chr6:158109519:-;chr6:158109706:-;chr6:158110551:-;chr6:158114474:-	FALSE	SERAC1
DMRT2:SE01	0.199491600216596	chr9:1055866:+	0.944654882154882	chr9:1057552:+	0.155819362004929	TUTR	1	chr9:1053722-1053824:+	chr9:1055866:+;chr9:1057552:+	FALSE	DMRT2
PEX3:SE03	0.199691674148378	chr6:143489733:+	2.44238329238329	chr6:143490008:+	0.00276145710928315	TUTR	1	chr6:143468122-143468165:+	chr6:143489369:+;chr6:143489733:+;chr6:143490008:+	FALSE	PEX3
NUB1:SE02	0.199694680723573	chr7:151361249:+	1.89312717473772	chr7:151378449:+	0.0281141900398667	ALE	1	chr7:151352093-151352193:+	chr7:151361249:+;chr7:151377280:+;chr7:151378449:+	FALSE	NUB1
PNPLA8:SE01	0.200028713707753	chr7:108471627:-	1.65837560150865	chr7:108471837:-	0.0095532570272569	TUTR	1	chr7:108479184-108479379:-	chr7:108471627:-;chr7:108471837:-;chr7:108472075:-	FALSE	PNPLA8
ACBD5:SE03	0.200226676567962	chr10:27197003:-	0.436173080811484	chr10:27195217:-	0.156185462155611	TUTR	1	chr10:27223207-27223239:-	chr10:27195217:-;chr10:27197003:-	FALSE	ACBD5
RNF126:SE01	0.200288969512074	chr19:647810:-	1.77730555469147	chr19:647526:-	0.00287928503207785	TUTR	1	chr19:652233-652296:-	chr19:647526:-;chr19:647810:-	FALSE	RNF126
CA11:SE05	0.200304088747129	chr19:48637946:-	2.48692316461468	chr19:48638025:-	0.00750791922658668	TUTR	1	chr19:48645403-48645477:-	chr19:48637946:-;chr19:48638025:-	FALSE	CA11
STARD3NL:SE02	0.200389215710065	chr7:38230669:+	0.685850048102754	chr7:38230410:+	0.0177904632246126	TUTR	1	chr7:38198211-38198365:+	chr7:38230410:+;chr7:38230669:+	FALSE	STARD3NL
EFR3A:SE16	0.200585036316175	chr8:132013187:+	2.4406448248892	chr8:132013527:+	0.0021781972824395	TUTR	1	chr8:132001759-132001807:+	chr8:132013187:+;chr8:132013527:+;chr8:132013574:+	FALSE	EFR3A
EFR3A:SE17	0.200585036316175	chr8:132013187:+	2.4406448248892	chr8:132013527:+	0.0021781972824395	TUTR	1	chr8:132002603-132002706:+	chr8:132013187:+;chr8:132013527:+;chr8:132013574:+	FALSE	EFR3A
RDX:SE09	0.201445715751923	chr11:110229450:-	0.747806403681065	chr11:110195561:-	0.0732401690355402	ALE	1	chr11:110264779-110264874:-	chr11:110195561:-;chr11:110229450:-	FALSE	RDX
ORMDL1:SE01	0.201502194413007	chr2:189771311:-	0.281524897448874	chr2:189770323:-	0.167345614998263	TUTR	1	chr2:189783014-189783123:-	chr2:189770323:-;chr2:189771311:-	FALSE	ORMDL1
EFR3A:SE12	0.201945969536658	chr8:132013187:+	2.42789886660854	chr8:132013527:+	0.00218185614364764	TUTR	1	chr8:131986194-131986261:+	chr8:132013187:+;chr8:132013527:+;chr8:132013574:+	FALSE	EFR3A
EFR3A:SE13	0.201945969536658	chr8:132013187:+	2.42789886660854	chr8:132013527:+	0.00218185614364764	TUTR	1	chr8:131987575-131987702:+	chr8:132013187:+;chr8:132013527:+;chr8:132013574:+	FALSE	EFR3A
FNBP1:SE05	0.2020208846983	chr9:129887187:-	3.76243781094527	chr9:129895261:-	0.00381550892155765	ALE	1	chr9:129979318-129979374:-	chr9:129887187:-;chr9:129895261:-;chr9:129895355:-;chr9:129918994:-	FALSE	FNBP1
CHMP5:SE03	0.202256116645918	chr9:33281169:+	2.39272691540307	chr9:33281513:+	0.00106479518804309	TUTR	1	chr9:33270623-33270716:+	chr9:33281169:+;chr9:33281513:+	FALSE	CHMP5
GRAMD1B:SE21	0.202329262868767	chr11:123627774:+	2.08333333333333	chr11:123623055:+	0.0641025641025639	TUTR	1	chr11:123618693-123618800:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
ANKRD13C:SE06	0.202501824746689	chr1:70262098:-	1.60952380952381	chr1:70260592:-	0.0280612244897962	TUTR	1	chr1:70315481-70315566:-	chr1:70260592:-;chr1:70261235:-;chr1:70262098:-	FALSE	ANKRD13C
SDCCAG8:SE02	0.202637284794783	chr1:243306442:+	1.125	chr1:243500091:+	0.1	ALE	1	chr1:243293399-243293494:+	chr1:243306442:+;chr1:243500091:+	FALSE	SDCCAG8
PCGF3:SE02	0.202861394005545	chr4:762221:+	2.56084656084656	chr4:770089:+	0.278801843317972	ALE	1	chr4:732400-732498:+	chr4:734474:+;chr4:762221:+;chr4:766602:+;chr4:770089:+	FALSE	PCGF3
ATP2B1:SE09	0.202971128305644	chr12:89588049:-	2.41049778918842	chr12:89589804:-	0.00275197798417612	TUTR	1	chr12:89627678-89627716:-	chr12:89588049:-;chr12:89589804:-;chr12:89590031:-	FALSE	ATP2B1
COL18A1:SE11	0.20302899777673	chr21:45512587:+	0.697022332506203	chr21:45513720:+	0.0815384615384617	TUTR	1	chr21:45480467-45480520:+	chr21:45512587:+;chr21:45513720:+	FALSE	COL18A1
VPS26C:SE01	0.203229763588323	chr21:37230518:-	0.516081619529896	chr21:37223422:-	0.271701800157085	ALE	1	chr21:37233362-37233442:-	chr21:37223422:-;chr21:37225400:-;chr21:37230518:-	FALSE	VPS26C
PRMT9:SE05	0.203668237102357	chr4:147637785:-	0.590822483328041	chr4:147638377:-	0.300741548968499	TUTR	1	chr4:147680323-147680471:-	chr4:147637785:-;chr4:147638377:-	FALSE	PRMT9
SLK:SE03	0.203743823667858	chr10:104026080:+	1.5125	chr10:104029233:+	0.413602941176471	TUTR	1	chr10:103992984-103993133:+	chr10:104026080:+;chr10:104027584:+;chr10:104029233:+	FALSE	SLK
NUP50:SE05	0.203775139654562	chr22:45188011:+	2.74276664954631	chr22:45185628:+	0.010307153164296	TUTR	1	chr22:45181286-45181367:+	chr22:45184830:+;chr22:45184941:+;chr22:45185628:+;chr22:45188011:+	FALSE	NUP50
YME1L1:SE03	0.20383566439535	chr10:27110454:-	1.92669902912621	chr10:27111735:-	0.0103750237959262	TUTR	1	chr10:27116219-27116345:-	chr10:27110180:-;chr10:27110454:-;chr10:27111735:-	FALSE	YME1L1
YME1L1:SE04	0.20383566439535	chr10:27110454:-	1.92669902912621	chr10:27111735:-	0.0103750237959262	TUTR	1	chr10:27117576-27117727:-	chr10:27110180:-;chr10:27110454:-;chr10:27111735:-	FALSE	YME1L1
YME1L1:SE05	0.20383566439535	chr10:27110454:-	1.92669902912621	chr10:27111735:-	0.0103750237959262	TUTR	1	chr10:27119294-27119449:-	chr10:27110180:-;chr10:27110454:-;chr10:27111735:-	FALSE	YME1L1
YME1L1:SE06	0.20383566439535	chr10:27110454:-	1.92669902912621	chr10:27111735:-	0.0103750237959262	TUTR	1	chr10:27120435-27120547:-	chr10:27110180:-;chr10:27110454:-;chr10:27111735:-	FALSE	YME1L1
YME1L1:SE08	0.20383566439535	chr10:27110454:-	1.92669902912621	chr10:27111735:-	0.0103750237959262	TUTR	1	chr10:27122841-27122973:-	chr10:27110180:-;chr10:27110454:-;chr10:27111735:-	FALSE	YME1L1
YME1L1:SE09	0.20383566439535	chr10:27110454:-	1.92669902912621	chr10:27111735:-	0.0103750237959262	TUTR	1	chr10:27126696-27126786:-	chr10:27110180:-;chr10:27110454:-;chr10:27111735:-	FALSE	YME1L1
BCCIP:SE02	0.203852715300908	chr10:125836548:+	1.96463961080527	chr10:125842802:+	0.0112854875683301	ALE	1	chr10:125833772-125833946:+	chr10:125836548:+;chr10:125842802:+;chr10:125853524:+;chr10:125853695:+	FALSE	BCCIP
MFSD8:SE01	0.204117023297242	chr4:127932319:-	1.46944444444444	chr4:127920111:-	0.461002178649237	ALE	1	chr4:127939853-127939997:-	chr4:127917805:-;chr4:127920111:-;chr4:127920319:-;chr4:127932319:-	FALSE	MFSD8
OPA1:SE03	0.204131325877455	chr3:193697811:+	3.23343209106502	chr3:193695057:+	0.281344441721801	TUTR	1	chr3:193617784-193617837:+	chr3:193695057:+;chr3:193695759:+;chr3:193696630:+;chr3:193697527:+;chr3:193697811:+	FALSE	OPA1
SLCO4A1:SE01	0.204169391506448	chr20:62672288:+	0.717027375693761	chr20:62672110:+	0.0210800625814359	TUTR	1	chr20:62658677-62658767:+	chr20:62672110:+;chr20:62672288:+	FALSE	SLCO4A1
SLCO4A1:SE02	0.204169391506448	chr20:62672288:+	0.717027375693761	chr20:62672110:+	0.0210800625814359	TUTR	1	chr20:62660412-62660533:+	chr20:62672110:+;chr20:62672288:+	FALSE	SLCO4A1
SLC14A1:SE04	0.204413014389447	chr18:45751373:+	3.39672582619339	chr18:45750337:+	0.069772627103264	TUTR	1	chr18:45731015-45731204:+	chr18:45750337:+;chr18:45750928:+;chr18:45751373:+;chr18:45752520:+	FALSE	SLC14A1
GRAMD1B:SE07	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123594082-123594166:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE08	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123594735-123594838:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE09	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123595942-123596037:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE10	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123600468-123600548:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE11	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123603426-123603541:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE12	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123605322-123605478:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE13	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123606609-123606798:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
GRAMD1B:SE14	0.204612481791423	chr11:123627774:+	2.66666666666667	chr11:123623055:+	0.0398009950248758	TUTR	1	chr11:123608659-123608802:+	chr11:123623055:+;chr11:123627774:+	FALSE	GRAMD1B
ZNF451:SE03	0.20485468807531	chr6:57170305:+	1.48809523809524	chr6:57170202:+	0.0966295609152754	TUTR	1	chr6:57124734-57124859:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
ZNF451:SE04	0.20485468807531	chr6:57170305:+	1.48809523809524	chr6:57170202:+	0.0966295609152754	TUTR	1	chr6:57128729-57128840:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
CCDC149:SE02	0.205302637079949	chr4:24806117:-	2.15103522645579	chr4:24808190:-	0.0131561787550813	TUTR	1	chr4:24834948-24835032:-	chr4:24806117:-;chr4:24808190:-	FALSE	CCDC149
CCDC149:SE03	0.205302637079949	chr4:24806117:-	2.15103522645579	chr4:24808190:-	0.0131561787550813	TUTR	1	chr4:24837228-24837400:-	chr4:24806117:-;chr4:24808190:-	FALSE	CCDC149
SREK1:SE01	0.205455012958878	chr5:66180888:+	1.12553191489362	chr5:66180668:+	0.136692506459948	TUTR	1	chr5:66158809-66158932:+	chr5:66180668:+;chr5:66180888:+	FALSE	SREK1
FAIM2:SE04	0.205563341575192	chr12:49866896:-	2.48046393023077	chr12:49870399:-	0.000538525038358015	TUTR	1	chr12:49897987-49898090:-	chr12:49866896:-;chr12:49870399:-	FALSE	FAIM2
SMARCA2:SE20	0.205610159399646	chr9:2193624:+	0.400083067517279	chr9:2193574:+	0.377445848092537	TUTR	1	chr9:2096657-2096764:+	chr9:2193574:+;chr9:2193624:+	FALSE	SMARCA2
PSMA3-AS1:SE03	0.206290316509175	chr14:58265365:-	0.384961533944092	chr14:58265458:-	0.360304361804737	ALE	1	chr14:58293066-58293138:-	chr14:58265365:-;chr14:58265458:-;chr14:58273932:-	FALSE	PSMA3-AS1
HBS1L:SE02	0.20636809937635	chr6:134965021:-	0.168494169585872	chr6:134964631:-	0.136138435249671	TUTR	1	chr6:134969238-134969338:-	chr6:134964631:-;chr6:134965021:-	FALSE	HBS1L
DBN1:SE06	0.206641953465363	chr5:177456613:-	2.20679320679321	chr5:177457223:-	0.00708180708180703	TUTR	1	chr5:177467255-177467332:-	chr5:177456613:-;chr5:177456925:-;chr5:177457223:-	FALSE	DBN1
IFI44L:SE02	0.206729956006063	chr1:78642417:+	0.932604735883425	chr1:78642799:+	0.294300232221277	TUTR	1	chr1:78627906-78628393:+	chr1:78642417:+;chr1:78642799:+	FALSE	IFI44L
AOPEP:SE11	0.206763104277071	chr9:95084335:+	2.44233455271034	chr9:95087159:+	0.00841526185041573	ALE	1	chr9:95060694-95060810:+	chr9:95084335:+;chr9:95087159:+	FALSE	AOPEP
ADK:SE01	0.206898744153429	chr10:74709295:+	3.73184836153352	chr10:74708701:+	0.000687267510287592	TUTR	1	chr10:74224538-74224591:+	chr10:74708539:+;chr10:74708701:+;chr10:74709026:+;chr10:74709295:+	FALSE	ADK
CDH18:SE09	0.207178574167289	chr5:19471296:-	3.3638845144357	chr5:19472943:-	0.00888474921054636	TUTR	1	chr5:19877994-19878090:-	chr5:19471296:-;chr5:19472943:-	FALSE	CDH18
ARL6IP5:SE01	0.207329372931942	chr3:69106083:+	0.974997275568191	chr3:69105399:+	0.00231465431771828	TUTR	1	chr3:69099972-69100069:+	chr3:69105399:+;chr3:69106083:+	FALSE	ARL6IP5
UBP1:SE04	0.207722754435181	chr3:33388410:-	3.68181818181818	chr3:33388336:-	0.00613897596656211	TUTR	1	chr3:33425590-33425741:-	chr3:33388336:-;chr3:33388410:-;chr3:33388553:-;chr3:33407519:-	FALSE	UBP1
LRRC28:SE04	0.207802395953942	chr15:99388627:+	2.3752011442875	chr15:99386293:+	0.0421927058023902	TUTR	1	chr15:99360218-99360286:+	chr15:99386293:+;chr15:99388627:+	FALSE	LRRC28
PCMT1:SE02	0.207958937189553	chr6:149810908:+	1.60977704566945	chr6:149811415:+	0.00798698573289219	TUTR	1	chr6:149789954-149790058:+	chr6:149810908:+;chr6:149811415:+	FALSE	PCMT1
TIE1:SE07	0.208036809682516	chr1:43315296:+	1.60952380952381	chr1:43323108:+	0.0649001536098308	ALE	1	chr1:43314383-43314478:+	chr1:43315296:+;chr1:43323108:+	FALSE	TIE1
SRPK2:SE02	0.208051682913285	chr7:105116376:-	0.435231095527077	chr7:105117299:-	0.0575972735018463	TUTR	1	chr7:105126248-105126340:-	chr7:105116376:-;chr7:105117299:-	FALSE	SRPK2
BCR:SE10	0.20812550842306	chr22:23318034:+	2.27552574446713	chr22:23315950:+	0.0206433493580795	TUTR	1	chr22:23295024-23295155:+	chr22:23315950:+;chr22:23318034:+	FALSE	BCR
ENTPD1:SE02	0.20823086177163	chr10:95866709:+	3.68181818181818	chr10:95867912:+	0.00432900432900428	TUTR	1	chr10:95823237-95823364:+	chr10:95866709:+;chr10:95867912:+;chr10:95868543:+;chr10:95877266:+	FALSE	ENTPD1
LINC01094:SE02	0.208623889028501	chr4:78682559:+	0.452380952380953	chr4:78664686:+	0.357142857142857	ALE	1	chr4:78649601-78649709:+	chr4:78664686:+;chr4:78681710:+;chr4:78682559:+	FALSE	LINC01094
KIF2A:SE07	0.208632727582288	chr5:62388744:+	0.890059249506254	chr5:62387181:+	0.525518844762449	TUTR	1	chr5:62372438-62372551:+	chr5:62386383:+;chr5:62387181:+;chr5:62388744:+	FALSE	KIF2A
RBFOX2:SE02	0.208675899844917	chr22:35738736:-	2.69049847018346	chr22:35743599:-	0.219718038109431	TUTR	1	chr22:35756105-35756144:-	chr22:35738736:-;chr22:35743462:-;chr22:35743599:-;chr22:35743924:-	FALSE	RBFOX2
HPS4:SE04	0.208758279795612	chr22:26451480:-	2.62303929836397	chr22:26452099:-	0.01530470655154	TUTR	1	chr22:26467225-26467249:-	chr22:26451480:-;chr22:26452099:-	FALSE	HPS4
APBB2:SE07	0.208969663912169	chr4:40812779:-	2.04166666666667	chr4:40813256:-	0.217345872518286	TUTR	1	chr4:41033236-41033304:-	chr4:40812303:-;chr4:40812779:-;chr4:40813256:-;chr4:40815390:-	FALSE	APBB2
SLC4A8:SE03	0.208969663912169	chr12:51509191:+	3.68181818181818	chr12:51480607:+	0.00509641873278236	ALE	1	chr12:51452124-51452259:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE07	0.208969663912169	chr12:51509191:+	3.68181818181818	chr12:51480607:+	0.00509641873278236	ALE	1	chr12:51459951-51460108:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE08	0.208969663912169	chr12:51509191:+	3.68181818181818	chr12:51480607:+	0.00509641873278236	ALE	1	chr12:51461204-51461291:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE10	0.208969663912169	chr12:51509191:+	3.68181818181818	chr12:51480607:+	0.00509641873278236	ALE	1	chr12:51463614-51463714:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE13	0.208969663912169	chr12:51509191:+	3.68181818181818	chr12:51480607:+	0.00509641873278236	ALE	1	chr12:51469614-51469788:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE14	0.208969663912169	chr12:51509191:+	3.68181818181818	chr12:51480607:+	0.00509641873278236	ALE	1	chr12:51470392-51470525:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SNAP25-AS1:SE05	0.20948237571633	chr20:10103727:-	1	chr20:10023813:-	0.4	ALE	1	chr20:10190057-10190152:-	chr20:10023813:-;chr20:10103727:-	FALSE	SNAP25-AS1
KIF5C:SE05	0.209691818361307	chr2:149026754:+	1.57457677457677	chr2:148962060:+	0.0116650710656162	ALE	1	chr2:148941935-148941990:+	chr2:148962060:+;chr2:149026098:+;chr2:149026754:+	FALSE	KIF5C
KIF5C:SE06	0.209691818361307	chr2:149026754:+	1.57457677457677	chr2:148962060:+	0.0116650710656162	ALE	1	chr2:148942673-148942760:+	chr2:148962060:+;chr2:149026098:+;chr2:149026754:+	FALSE	KIF5C
NIPA2:SE05	0.209953468747343	chr15:22867928:+	3.04761904761905	chr15:22868382:+	0.0299516908212561	TUTR	1	chr15:22853212-22853268:+	chr15:22866882:+;chr15:22867721:+;chr15:22867928:+;chr15:22868382:+	FALSE	NIPA2
SH3KBP1:SE03	0.209998328931805	chrX:19533977:-	0.925529873006683	chrX:19535407:-	0.109780664096797	TUTR	1	chrX:19545922-19546050:-	chrX:19533977:-;chrX:19535407:-	FALSE	SH3KBP1
ATP6V1C1:SE06	0.210352440706198	chr8:103072490:+	2.47013130299085	chr8:103073051:+	1.24704443399633	TUTR	1	chr8:103055868-103055936:+	chr8:103069279:+;chr8:103069563:+;chr8:103072490:+;chr8:103073051:+	FALSE	ATP6V1C1
G3BP2:SE01	0.210717311660956	chr4:75644374:-	1.08374183263722	chr4:75642789:-	0.0940898511332495	TUTR	1	chr4:75653983-75654081:-	chr4:75642789:-;chr4:75644374:-	FALSE	G3BP2
RBM39:SE09	0.210994691503497	chr20:35703614:-	0.823122218339295	chr20:35704326:-	0.0140248288116249	TUTR	1	chr20:35725038-35725155:-	chr20:35703614:-;chr20:35704326:-	FALSE	RBM39
RIOX2:SE01	0.211198236924198	chr3:97944792:-	3.75819265143992	chr3:97945338:-	0.00494159928122191	ALE	1	chr3:97959051-97959179:-	chr3:97944242:-;chr3:97944792:-;chr3:97945122:-;chr3:97945338:-	FALSE	RIOX2
LGI1:SE02	0.211282404972938	chr10:93798157:+	0.151029284986546	chr10:93792396:+	0.109877232859472	ALE	1	chr10:93777546-93777617:+	chr10:93792396:+;chr10:93798157:+	FALSE	LGI1
MEG3:SE04	0.211411576404185	chr14:100846443:+	0.344722199415316	chr14:100861026:+	0.132499823163084	ALE	1	chr14:100834632-100834751:+	chr14:100846443:+;chr14:100861026:+	FALSE	MEG3
ZMYND8:SE13	0.211484847239645	chr20:47209349:-	2.61286332714904	chr20:47210435:-	0.0276360544217686	TUTR	1	chr20:47283571-47283648:-	chr20:47209349:-;chr20:47210435:-	FALSE	ZMYND8
GOPC:SE02	0.211748887475332	chr6:117560631:-	2.45395801763328	chr6:117560269:-	0.277144838944745	TUTR	1	chr6:117577448-117577471:-	chr6:117560269:-;chr6:117560320:-;chr6:117560631:-;chr6:117561682:-	FALSE	GOPC
HNRNPK:SE04	0.2118136279421	chr9:83968083:-	1.45852987687026	chr9:83968178:-	0.690702320577839	TUTR	1	chr9:83977689-83977786:-	chr9:83968083:-;chr9:83968178:-;chr9:83968909:-	FALSE	HNRNPK
PPP6R2:SE05	0.212481849758836	chr22:50445090:+	3.17788940175581	chr22:50444374:+	0.00605456423292389	TUTR	1	chr22:50414552-50414689:+	chr22:50444374:+;chr22:50445090:+	FALSE	PPP6R2
SIRT5:SE04	0.212791053113207	chr6:13605739:+	2.74411421911422	chr6:13614107:+	0.376923076923077	ALE	1	chr6:13591669-13591894:+	chr6:13601866:+;chr6:13605739:+;chr6:13612294:+;chr6:13613791:+;chr6:13614107:+	FALSE	SIRT5
TOM1L2:SE03	0.212866600600531	chr17:17843511:-	0.329303736571324	chr17:17846848:-	0.154818660597876	TUTR	1	chr17:17861476-17861551:-	chr17:17843511:-;chr17:17846848:-	FALSE	TOM1L2
CCNL2:SE05	0.212983076208327	chr1:1385711:-	1.99309816357591	chr1:1386705:-	0.176010584713505	TUTR	1	chr1:1388950-1389047:-	chr1:1385711:-;chr1:1386502:-;chr1:1386705:-	FALSE	CCNL2
ATXN3:SE07	0.213123772447146	chr14:92064094:-	1.57252888318357	chr14:92063582:-	0.066330950833875	TUTR	1	chr14:92093252-92093318:-	chr14:92063582:-;chr14:92064094:-	FALSE	ATXN3
GPM6B:SE02	0.213209705178774	chrX:13770943:-	2.58794069217065	chrX:13771029:-	0.210389859632926	TUTR	1	chrX:13785622-13785808:-	chrX:13770943:-;chrX:13771029:-;chrX:13771456:-;chrX:13773456:-	FALSE	GPM6B
LZIC:SE04	0.213417169938413	chr1:9930247:-	2.54784580498866	chr1:9922118:-	1.57278911564626	ALE	1	chr1:9936519-9936627:-	chr1:9922118:-;chr1:9926294:-;chr1:9926393:-;chr1:9929281:-;chr1:9929709:-;chr1:9930247:-	FALSE	LZIC
ATP6V1C1:SE08	0.213485982755318	chr8:103072490:+	3.82239970048472	chr8:103069563:+	0.000624305959300185	TUTR	1	chr8:103066321-103066447:+	chr8:103069279:+;chr8:103069563:+;chr8:103072490:+;chr8:103073051:+	FALSE	ATP6V1C1
ZDHHC15:SE04	0.214044217209977	chrX:75376947:-	1.5	chrX:75372163:-	0.236842105263158	ALE	1	chrX:75429078-75429198:-	chrX:75372163:-;chrX:75376947:-	FALSE	ZDHHC15
MAP3K8:SE01	0.214193025719128	chr10:30461789:+	0.8	chr10:30461833:+	0.571428571428571	TUTR	1	chr10:30437176-30437406:+	chr10:30461789:+;chr10:30461833:+	FALSE	MAP3K8
VPS37A:SE03	0.214231228794552	chr8:17298024:+	3.11910504601714	chr8:17295277:+	0.11452066325899	TUTR	1	chr8:17268856-17268956:+	chr8:17286611:+;chr8:17295277:+;chr8:17295559:+;chr8:17298024:+	FALSE	VPS37A
RPE:SE04	0.214452992795147	chr2:210022260:+	2.54168054168054	chr2:210021576:+	0.00684983626160101	TUTR	1	chr2:210017790-210017887:+	chr2:210021229:+;chr2:210021576:+;chr2:210022260:+	FALSE	RPE
SPOP:SE05	0.214504264638541	chr17:49598884:-	0.22350512817395	chr17:49599284:-	0.103379674481103	TUTR	1	chr17:49675895-49676016:-	chr17:49598884:-;chr17:49599284:-	FALSE	SPOP
CCDC25:SE01	0.214520974916614	chr8:27735052:-	0.787742934618982	chr8:27735894:-	0.0760014370139879	TUTR	1	chr8:27748077-27748279:-	chr8:27733316:-;chr8:27735052:-;chr8:27735894:-	FALSE	CCDC25
