gene_id	bc01	bc02	bc05	bc06	iNGN_D12_rep1	iNGN_D12_rep2	iNGN_D12_rep3
DACT1:chr14:58647135:58648320:u1	0.428571428571429	0.235294117647059	0.296296296296296	0.314285714285714	0.266666666666667	0.416666666666667	0.483870967741935
DAG1:chr3:49533200:49535618:u1	0.793976302924849	0.866946636983067	0.833333333333333	0.761904761904762	0.913265306122449	0.946628086419753	0.921694155092593
DAP3:chr1:155738243:155739009:u1	0.202742575956271	0.202298563355693	0.212346684467033	0.204919278554205	0.208267246274648	0.214367869495638	0.210869655544937
DAP:chr5:10679230:10681055:u1	0.978260869565217	0.984894259818731	1	0.994818652849741	0.991452991452991	1	0.97165991902834
DAPK1:chr9:87707365:87708634:u1	0.908881922675026	0.868399750933998	0.952564935064935	0.936302211302211	0.805036855036855	0.926212121212121	0.63969696969697
DAPK2:chr15:63907036:63908519:u2	0.214285714285714	0.125	0.222222222222222	0.285714285714286	0	1	NA
DARS1:chr2:135905881:135907315:u1	0.00831946755407654	0.0062015503875969	0.00416666666666667	0.00797872340425532	0.00823045267489712	0.00597014925373134	0.0100502512562814
DARS2:chr1:173857706:173858546:u2	0.650510687229437	0.632972087946359	0.537287509238729	0.569587320574163	0.65548051948052	0.55978705978706	0.578645515558267
DAZAP1:chr19:1434737:1435683:u1	0.695598476073517	0.69526688006799	0.754322792553118	0.743153626246887	0.791602951206675	0.841574408988553	0.844552273232073
DAZAP2:chr12:51242459:51243933:u1	0.867877026581079	0.861245158462969	0.866815608795648	0.867556901811045	0.876754148602331	0.877533144590125	0.880189756859454
DAZL:chr3:16586794:16588659:u1	0.833333333333333	0.814814814814815	NA	NA	0.833333333333333	0.8	0.714285714285714
DBF4:chr7:87908164:87909552:u1	0.00263861606257528	0.00641736270870175	0.0167973592211374	0.0129701128163213	0.0311482909613751	0.0346820809248555	0.00661780512022602
DBF4B:chr17:44751254:44752264:u1	1	1	0.611111111111111	0.59375	0.8	0	1
DBN1:chr5:177456592:177457432:u1	0.41211956330958	0.39679107080572	0.383694131467934	0.374980510140217	0.470713858155207	0.441483938216621	0.452176509996691
DBNL:chr7:44060917:44069456:u1	0.00195694716242661	0.00167885316372903	0.064363952648416	0.067322697029679	0.0965173959006535	0.0619264030265218	0.0386576457551198
DBP:chr19:48630030:48630836:u1	0.8	0.666666666666667	0.838709677419355	0.714285714285714	0.8	1	1
DBR1:chr3:138160988:138161888:u1	0.584206848357792	0.614838709677419	0.517002237136465	0.5893864013267	0.705028129395218	0.738923611111111	0.794059829059829
DBT:chr1:100186919:100196254:u1	0.631370098422122	0.612239256094496	0.657880539499037	0.780684007707129	0.710019267822736	0.721076033792797	0.633458007480449
DCAF10:chr9:37861509:37867668:u1	0.207051282051282	0.218055555555556	0.210443490701001	0.205390070921986	0.208888888888889	0.204086021505376	0.193366500829187
DCAF11:chr14:24123310:24125242:u1	0.0264650283553875	0.0348623853211009	0.0638297872340425	0.123152709359606	0.108853410740203	0.140376266280753	0.0463215258855586
DCAF12:chr9:34086387:34088349:u1	0.956586966713549	0.960930507607723	0.948331185729806	0.985872792623847	0.997512437810945	0.98900834248502	0.978923790175548
DCAF13:chr8:103442883:103443452:u1	0.117627289531171	0.116598639455782	0.135265700483092	0.154619736015085	0.24453125	0.238627889634601	0.140172278778387
DCAF16:chr4:17800655:17803490:u1	0.949046278093619	0.907646379044684	0.85	0.859547232428588	0.923014090259342	0.936542514567062	0.884076166562042
DCAF17:chr2:171481115:171485052:u1	0.169014084507042	0.111111111111111	0	0.272727272727273	0.846153846153846	0.514285714285714	0.2
DCAF4:chr14:72958806:72959703:u1	0.992307692307692	1	0.991228070175439	0.987124463519313	0.991525423728814	0.987068965517241	0.986363636363636
DCAF5:chr14:69050881:69053856:u2	0.0136798905608755	0.0594022940124171	0.033681749963476	0.0378334473324213	0.174286404028096	0.186688628939948	0.0746953115284169
DCAF6:chr1:168075436:168075843:u1	0.760667303989552	0.798511498544977	0.94488745499447	0.957221938481309	0.94142685132115	0.927016567378354	0.943620137046861
DCAF7:chr17:63589173:63594266:u1	0.710571447479965	0.679023631236021	0.366929473404294	0.475889627613766	0.562811698105816	0.402313686313686	0.372201132201132
DCAF8:chr1:160215720:160217591:u1	0.36370499279472	0.342483343960949	0.350991736778094	0.35948788311287	0.469564321763312	0.531469465139256	0.54273170857867
DCBLD1:chr6:117547907:117549796:u2	0.966101694915254	0.851851851851852	0.919282511210762	0.913793103448276	0.951219512195122	0.916666666666667	0.96875
DCBLD2:chr3:98795941:98799371:u1	0.445165476963011	0.388034742674587	0.622301535799265	0.774529526281635	0.786944244698949	0.786920373330314	0.538075219366306
DCK:chr4:71029379:71030912:u1	0.958132045088567	0.912575372897493	0.991916102250382	0.982936689549962	0.992247859223216	0.991264619883041	0.966954390451833
DCLK1:chr13:35768652:35774641:u2	0.484335786958948	0.466325442525059	0.576000042126437	0.582524943369473	0.609057214980966	0.604708396225829	0.59641925047363
DCLK1:chr13:35845900:35850719:u1	0.958333333333333	0.985915492957746	0.9	0.978260869565217	0.972222222222222	0.978723404255319	0.944444444444444
DCLRE1B:chr1:113912158:113914086:u1	0.254901960784314	0.208333333333333	0.25	0.547619047619048	0.756410256410256	0.666666666666667	0.593406593406593
DCP2:chr5:113013485:113022195:u1	0.50354609929078	0.360720567375887	0.61565441650548	0.488776141116567	0.423207410623824	0.53063829787234	0.528638755433539
DCPS:chr11:126345614:126350005:u1	0.0215311004784689	0.0221606648199446	0	0.036231884057971	0.0934579439252336	0.129032258064516	0.043010752688172
DCTD:chr4:182890091:182891398:u1	0.923766452498284	0.924592230511963	0.870376520282572	0.924799791720906	0.957514822134387	0.954187643020595	0.940875230137374
DCTN2:chr12:57530050:57530688:u1	0.151359598870121	0.162248893273171	0.116252484281331	0.114154219488724	0.103993551404659	0.105735877249767	0.104951026432309
DCTN4:chr5:150708747:150711148:u1	0.952475084424677	0.960320554472601	0.969711635410365	0.975324490087006	0.990241303742448	0.990652484228945	0.978340400764946
DCTN5:chr16:23667025:23677472:u2	0.125993458310078	0.11711259112225	0.183700602398834	0.18315838574042	0.213318154715738	0.219026107807996	0.201183188480747
DCTN6:chr8:30183174:30183639:u1	0.799333385008914	0.7609350757847	0.785620670286463	0.785980877674957	0.807498952660243	0.799708115497589	0.791154090044388
DCTPP1:chr16:30423615:30424232:u1	0.801334124427869	0.80213748740603	0.803269671504966	0.804272445820433	0.807543085030622	0.803214054287566	0.804643690075149
DCUN1D1:chr3:182938074:182945093:u1	0.725650726546784	0.653971199289498	0.671889557506604	0.777823729436633	0.941387307611216	0.907204203145504	0.867406140255603
DCUN1D2:chr13:113455819:113458028:u1	0.88309735804992	0.820223103904318	0.901767701987416	0.919662716614097	0.9138502022842	0.93534155597723	0.949379098311436
DCUN1D4:chr4:51913585:51916837:u1	0.678625040791907	0.637345630985557	0.78401351250652	0.806790001752541	0.941745531019979	0.947495024810769	0.796747874779877
DCUN1D5:chr11:103050686:103062358:u1	0.000901919644681808	0.00172486073972553	0.00089936096025765	0.00141169331512869	0.00493875938364283	0.00406925348697731	0.0015711407614568
DCX:chrX:111293779:111301714:u1	NA	NA	0.235294117647059	0.523809523809524	0.769230769230769	0.592592592592593	0.642857142857143
DDA1:chr19:17319657:17323297:u1	0.00599400599400599	0.00193610842207164	0.00478011472275335	0.00520833333333333	0.0927152317880795	0.0737179487179487	0.0522565320665083
DDHD1:chr14:53036755:53046767:u1	0.202934609250399	0.135311587637169	0.270610870610871	0.261726285410496	0.309501609501609	0.290865106373128	0.174044011544012
DDHD2:chr8:38260564:38262836:u3	0.630312339989759	0.548899129544291	0.57236426583078	0.62099706744868	0.788810483870968	0.789027742732307	0.570698295182695
DDIT4:chr10:72275189:72276036:u1	0.998333333333333	1	0.998595834308448	0.999359692652473	0.998461538461539	1	0.99702380952381
DDOST:chr1:20651778:20652378:u1	0.0656862745098039	0.0449201085318058	0.0950378469301934	0.0916138125440451	0.0866851595006935	0.105823863636364	0.0581717451523546
DDRGK1:chr20:3190350:3190652:u1	0.208103130755064	0.204419889502762	0.132315521628499	0.135071090047393	0.181034482758621	0.157894736842105	0.124242424242424
DDX18:chr2:117830725:117832377:u1	0.502448588140235	0.50825064814212	0.534060417691516	0.560592291338433	0.744991610159062	0.774586580352212	0.68209933305059
DDX19A:chr16:70371987:70373383:u1	0.922077092766748	0.949602298286509	0.922918450037094	0.920206899917045	0.98353609991541	0.968115437830402	0.965392089620485
DDX19B:chr16:70333583:70335305:u1	0.562916366843852	0.675678908960402	0.555785957030125	0.711093831000518	0.796317262830482	0.616593138032818	0.557658962120806
DDX20:chr1:111766900:111768000:u1	0.0515965948323732	0.0465903660945401	0.0547068099306905	0.0427546866779276	0.0804455290343778	0.0687637948817544	0.0519540947974321
DDX21:chr10:68982813:68985069:u1	0.291465118054713	0.213178646291776	0.172384307555495	0.314340765207817	0.485638061360605	0.457230991551801	0.216592995579735
DDX24:chr14:94048287:94051190:u1	0.00215208034433285	0.00124300807955252	0.000568504832291074	0.00055005500550055	0.00209863588667366	0.00155844155844156	0.00269251480883145
DDX25:chr11:125922882:125928843:u1	0.167986208657898	0.159294634904391	0.176121589151114	0.171943007308861	0.184807310671532	0.176441318355092	0.194050258684405
DDX27:chr20:49243835:49244077:u1	0.984104046242775	0.983628028814669	0.965034965034965	0.958208955223881	0.961538461538462	0.979933110367893	0.987767584097859
DDX31:chr9:132592997:132594865:u3	0.720417438141727	0.585683025945608	0.610503282275711	0.913703501094092	0.868617797228301	0.89959602760478	0.915286026883401
DDX3X:chrX:41347720:41351667:u1	0.80416829121327	0.802243331752875	0.880449015797922	0.915193479933379	0.945753828424529	0.954871711481097	0.929907435525413
DDX3Y:chrY:12918123:12920478:u1	0.655193718308472	0.641799974717439	0.669124942615546	0.74468198425633	0.866693331117067	0.836388129933212	0.661461179417122
DDX42:chr17:63818399:63819317:u1	0.716772016863617	0.714823979003075	0.755951098664369	0.77205155307034	0.802855366206178	0.796385094322089	0.850421393493599
DDX46:chr5:134828707:134831121:u1	0.371042395104895	0.360077019351112	0.361477330616403	0.374377510040161	0.387085020242915	0.3985568413887	0.3834
DDX51:chr12:132136595:132139271:u1	0.714285714285714	0.712121212121212	0.586206896551724	0.545454545454545	0.875	0.692307692307692	0.333333333333333
DDX52:chr17:37609741:37614295:u1	0.162935811739716	0.159992570097238	0.191107413633796	0.183712811783893	0.200263946451412	0.218333124569424	0.211631882171119
DDX54:chr12:113157173:113158876:u1	0.0245327102803738	0.0198019801980198	0.0182926829268293	0.0372670807453416	0.0502283105022831	0.044	0.0505050505050505
DDX55:chr12:123620141:123620943:u1	0.351851851851852	0.173913043478261	0.409090909090909	0.5625	0.333333333333333	0.307692307692308	0.125
DDX58:chr9:32455302:32457121:u1	0.228346828609987	0.302553418803419	0.342514792899408	0.493692307692308	0.664892812105927	0.492045826513912	0.557307692307692
DDX59:chr1:200640805:200641148:u2	0.666666666666667	0.851851851851852	0.851851851851852	0.923076923076923	0.857142857142857	0.733333333333333	1
DDX5:chr17:64498254:64499922:u1	0.0121659353809334	0.0123540856031128	0.0200661182440224	0.0276853454013044	0.113231859547395	0.104881585306912	0.0907313605260819
DDX6:chr11:118747764:118752097:u2	0.0417637680949488	0.0404342372218369	0.0761416106243692	0.0580278537337744	0.03900612232017	0.083028338200752	0.059153048542969
DEAF1:chr11:644220:644549:u1	0.995203836930456	1	0.993166287015945	0.993478260869565	0.995265151515151	0.994838709677419	0.989445910290237
DECR1:chr8:90051898:90053633:u1	0.00701625045105578	0.00338409475465313	0.00484008720955185	0.00676139812079043	0.00900476024998207	0.0128410914927769	0.00978502386676667
DECR2:chr16:411890:412482:u1	0.83969465648855	0.842857142857143	0.878260869565217	0.875912408759124	0.945945945945946	0.892857142857143	0.873333333333333
DEDD:chr1:161120974:161122146:u1	0.592803342679642	0.615548932751395	0.631457089936201	0.625834222811614	0.674222151428268	0.67884941583044	0.675586286161446
DEGS1:chr1:224192332:224193440:u2	0.817136844348544	0.818011270342827	0.838893736511938	0.845395712317058	0.892209154122905	0.872281814766893	0.777250086875941
DEK:chr6:18223860:18225718:u1	0.751164292014075	0.746661062737123	0.75561779581275	0.752808627072268	0.775281454468393	0.779170849922105	0.763411809678
DENND10:chr10:119136648:119137984:u1	0.867532343987823	0.852181357951161	0.640476817702845	0.682958606313282	0.825371988663203	0.919362833453497	0.860482430017868
DENND1B:chr1:197734009:197735647:u1	0	0.5	0.727272727272727	0.4	0.714285714285714	0.521739130434783	0.235294117647059
DENND3:chr8:141192919:141195804:u2	0.884511467169337	0.725785884570605	0.892986820351972	0.907384636510602	0.956521739130435	0.933424727958187	1
DENND4A:chr15:65659123:65661850:u1	0.395266024298282	0.146745391705069	0.321580732110251	0.248847926267281	0.263510682865522	0.4	0.192560895325872
DENND4C:chr9:19372174:19374279:u1	0.153846153846154	0.411764705882353	0.117647058823529	0.304347826086957	0.25	0.4	0.714285714285714
DENND5A:chr11:9138826:9139774:u1	0.935793635850122	0.907225517844987	0.952440158393497	0.947982718974288	0.96243854473943	0.95850540806293	0.98011452368558
DENND6B:chr22:50309030:50312138:u1	0	0	0.00271739130434783	0.00505050505050505	0.126582278481013	0.105527638190955	0.115789473684211
DENR:chr12:122769079:122771064:u1	0.692671394799054	0.589386157984837	0.646808510638298	0.607565011820331	0.747720364741641	0.793235133660666	0.777777777777778
DEPDC1:chr1:68474152:68476931:u1	0.678636950904393	0.737655304237018	NA	0.39437984496124	0.623881932021467	0.740269702842377	0.262919896640827
DEPDC1B:chr5:60596912:60597752:u1	0.912702613598212	0.915023445338575	0.941176470588235	1	0.928687162005766	0.978436306029261	0.886892617729109
DEPDC7:chr11:33033456:33033582:u1	0.992307692307692	0.969924812030075	0.988700564971751	0.969565217391304	0.985294117647059	0.984375	1
DEPTOR:chr8:120049705:120050918:u1	0.33452380952381	0.501298701298701	0.425499231950845	0.444897959183673	0.447454844006568	0.568027210884354	0.346560846560847
DERA:chr12:16036747:16037381:u1	0.811439933492745	0.804009193054137	0.81041542007402	0.811099070324531	0.809202206918771	0.827498337358676	0.811691268267607
DERL1:chr8:123013164:123015446:u1	0.400054194812734	0.415844109734007	0.53633533818719	0.584842714376393	0.79079385285059	0.785399237251089	0.747719762257665
DERL2:chr17:5471255:5474789:u2	0.0109289617486339	0.00597128574432204	0.015748031496063	0.0346372027022989	0.316588209948305	0.288476377705855	0.0525923722583176
DERL3:chr22:23834503:23837059:u1	0.729032258064516	0.778242677824268	1	1	0.909090909090909	0.818181818181818	0.888888888888889
DESI1:chr22:41598028:41601096:u1	0.27745235541622	0.182717780894499	0.6	0.655172413793103	0.933334099740188	0.89866760168303	0.959140161968964
DESI2:chr1:244705790:244709032:u1	0.702380952380952	0.520833333333333	1	0.769230769230769	0.976190476190476	0.907407407407407	0.461538461538462
DEXI:chr16:10928891:10929559:u2	0.952662721893491	0.974137931034483	0.959501557632399	0.943786982248521	0.938775510204082	0.984536082474227	0.956756756756757
DFFA:chr1:10456522:10463033:u1	0.150741195354546	0.115026274315123	0.191320774623005	0.277714738506744	0.338093256895487	0.304122211069513	0.230596762082183
DGAT2:chr11:75800509:75801536:u1	0.480769230769231	0.386363636363636	0.375	0.333333333333333	0.595238095238095	0.548387096774194	0.658536585365854
DGCR2:chr22:19036282:19038864:u1	0.886792452830189	0.6875	0.9375	0.941176470588235	0.997916666666667	0.992537313432836	0.998191681735985
DGCR8:chr22:20110109:20111877:u1	0.920413982394016	0.900493648027379	0.944778504472743	0.969595741790893	0.933490195277809	0.950519214963013	0.961331570669888
DGKI:chr7:137381037:137391219:u1	0.583333333333333	NA	0.537037037037037	0.649425287356322	0.907407407407407	1	0.6875
DHCR24:chr1:54849627:54852232:u1	0.996974115408759	0.996976573695141	0.991304347826087	0.997487349502705	0.997050451102024	0.999106973975113	0.999142782063395
DHCR7:chr11:71434411:71435374:u1	0.880984042553192	0.85655737704918	0.828016643550624	0.87125	0.917588495575221	0.905548996458087	0.890339425587467
DHDDS:chr1:26469132:26471304:u1	0.907665444573289	0.836274769018346	0.875748817896634	0.93782071639895	0.973039050917981	0.905541147290991	0.946457424462756
DHFR:chr5:80626226:80629144:u1	0.121229897034927	0.167155245121722	0.0119678852800378	0.028856235107228	0.362854117024093	0.372195865444475	0.125
DHODH:chr16:72024200:72027659:u1	0.110828983288504	0.0914163724002739	0.14180954142538	0.132579653325098	0.167830192615703	0.176855302308114	0.162514110776862
DHRS7:chr14:60144119:60144965:u1	0.0188496130516628	0.0427807486631016	0.0175852556570043	0.0494939206824114	0.0504854368932039	0.0401508081249162	0.0875313071506337
DHRS7B:chr17:21191154:21192030:u1	0.00579150579150579	0.00677966101694915	0.00858369098712446	0.02	0.0338983050847458	0.0229007633587786	0.0117647058823529
DHTKD1:chr10:12120889:12123221:u1	0.257965056526208	0.289028776978417	0.0838472079479274	0.253885203525491	0.193602261048304	0.193602261048304	0.248783830078794
DHX15:chr4:24527475:24527923:u1	0.991410164638511	0.991740997687479	0.996466431095406	0.994252873563218	0.998554913294798	0.99581589958159	0.996621621621622
DHX32:chr10:125836338:125836686:u1	0.75177304964539	0.705426356589147	0.788	0.78125	0.841772151898734	0.733812949640288	0.881889763779528
DHX33:chr17:5440917:5444204:u1	0.166666666666667	0.357142857142857	1	0	0.666666666666667	0.666666666666667	NA
DHX34:chr19:47382114:47382704:u1	0.436823104693141	0.373563218390805	0.426666666666667	0.442307692307692	0.406593406593407	0.336842105263158	0.447368421052632
DHX36:chr3:154272546:154276170:u1	0.975155279503106	0.976744186046512	0.979591836734694	0.988950276243094	0.981818181818182	0.985507246376812	1
DHX57:chr2:38797731:38798298:u1	1	1	0.928571428571429	0.891304347826087	0.964285714285714	1	0.857142857142857
DHX8:chr17:43544162:43544799:u4	0.333333333333333	1	0.125	0.3	0.0909090909090909	0.416666666666667	0.444444444444444
DHX9:chr1:182887435:182887982:u1	0.470608955206393	0.471184248347226	0.467692952141586	0.472061836914474	0.471567745803357	0.479469554300063	0.47826825951826
DIAPH2:chrX:97599318:97604996:u2	0.14987714987715	0.161490683229814	0.0465116279069767	0.0256410256410256	0.407407407407407	0.297297297297297	0.307692307692308
DIAPH3:chr13:59665589:59666583:u3	0.736842105263158	0.689655172413793	NA	1	1	NA	1
DICER1:chr14:95086228:95090613:u1	0.360706358532445	0.372852852852853	0.163909126517822	0.254259694477086	0.722825073949512	0.604906883167753	0.304411921803226
DIDO1:chr20:62877738:62879232:u3	0.75	0.25	0.666666666666667	0.8	0.733333333333333	0.75	1
DIDO1:chr20:62887215:62890930:u2	0.434078086210788	0.26640646780039	0.333333333333333	0.62740916271722	0.856134807793576	0.813222748815166	0.979517824026375
DIDO1:chr20:62904998:62905785:u1	0.796153846153846	0.851495726495726	0.842809364548495	0.834586466165414	0.813333333333333	0.878980891719745	0.815286624203822
DIMT1:chr5:62387254:62389009:u2	0.175901451157943	0.171829917589604	0.178490220011028	0.18411914861669	0.191526119062813	0.199477702797503	0.182784452147111
DIP2A:chr21:46567623:46570015:u4	0.125950054288817	0.194283912997793	0.213355048859935	0.143015180382275	0.0439739413680782	0.030844911254404	0.104641693811075
DIP2B:chr12:50744840:50748657:u1	0.129673474130668	0.0812794636935597	0.202836281943274	0.314701253240859	0.583918374988299	0.620491836161592	0.143004773939905
DIP2C:chr10:274201:277324:u1	0	0	0.142857142857143	0.0714285714285714	0.75	0.727272727272727	0.272727272727273
DIPK1A:chr1:92842160:92843382:u1	0.719148648648649	0.736418018018018	0.849553739786298	0.853881907385092	0.90178978978979	0.902062450800315	0.883274465801542
DIPK1B:chr9:136723775:136724742:u1	0.200349097256314	0.149253731343284	0.18460101034095	0.205216909984086	0.284022185316329	0.166037677957781	0.275736895600407
DIS3:chr13:72752170:72759794:u1	0.537137456683818	0.534685771226334	0.537286439895336	0.529764959155386	0.531460674157303	0.538666572147592	0.540759147219821
DIS3L2:chr2:232336631:232337198:u2	0.269230769230769	0.238095238095238	0.452830188679245	0.403508771929825	0.305084745762712	0.352941176470588	0.320512820512821
DIS3L:chr15:66333313:66333898:u1	0.954258572451038	0.950874759974397	0.896597859327217	0.885243876069564	0.925537010427029	0.972742099898063	0.955093199359254
DIXDC1:chr11:111974988:111975995:u1	1	1	0.977611940298508	0.982062780269058	0.968503937007874	0.967213114754098	0.964285714285714
DKC1:chrX:154776799:154777689:u3	0.940964932367003	0.940633452213071	0.924194086354823	0.930930465446877	0.935015504418176	0.937568811379751	0.934309648186921
DKK3:chr11:11962979:11964463:u1	0.744088791643139	0.778952721661055	0.77124644091926	0.771915584415584	0.771743932297211	0.771584193684014	0.769523889284368
DLAT:chr11:112062536:112064404:u1	0.381180475642501	0.405871006704792	0.416448419744318	0.431869551681196	0.547956937799043	0.570508360032038	0.481699409347714
DLC1:chr8:13083361:13085810:u2	1	0.5	0.7	0.565217391304348	1	1	1
DLD:chr7:107919260:107921198:u1	0.102650426200591	0.0925775374380983	0.103739814740909	0.113312952818114	0.160738361183368	0.173209519062893	0.126226421183819
DLG2:chr11:83455013:83459817:u1	0.3125	0.25	0.166666666666667	0.142857142857143	0	0.222222222222222	NA
DLG5:chr10:77790791:77792439:u1	0.989130434782609	0.988970588235294	0.992982456140351	0.993920972644377	0.961864406779661	0.972602739726027	0.94811320754717
DLGAP1:chr18:3502145:3502426:u1	0.545454545454545	0.555555555555556	0.346938775510204	0.44	0.285714285714286	0.3	0.555555555555556
DLGAP4:chr20:36527032:36528635:u1	0.489216411088057	0.396946003127587	0.476455642036491	0.547354733540401	0.794758353008514	0.767961856960959	0.806365391782892
DLGAP5:chr14:55148135:55148453:u1	0.883870967741936	0.901728844404004	0.5	0.875	0.786163522012579	0.88268156424581	0.862944162436548
DMAC1:chr9:7796500:7798572:u1	0.0666666666666667	0.0285714285714286	0.0384615384615385	0.0204081632653061	0.166666666666667	0.384615384615385	0.384615384615385
DMAC2L:chr14:50325632:50327957:u2	0.255660048763497	0.240783952217709	0.264218661993867	0.272847078871171	0.283492822966507	0.371562194611196	0.290804085022609
DMD:chrX:31119226:31121918:u2	0.5	0.4	1	1	0.666666666666667	0.818181818181818	0.166666666666667
DMRTA1:chr9:22451912:22455740:u1	0.730125904750319	0.748519762047395	0.754883624272652	0.747322170763567	0.624438902743142	0.780548628428928	0.79622372639829
DMTF1:chr7:87195141:87196332:u1	0.985432823307483	0.981326644370123	0.966207203201423	0.975334448160535	0.990600691443388	0.9764177428411	0.971153846153846
DMWD:chr19:45782947:45784242:u1	0.260869565217391	0.428571428571429	0.129032258064516	0.138888888888889	0.354838709677419	0.290322580645161	0.409090909090909
DMXL1:chr5:119247220:119249129:u1	0.758899284534948	0.464412333132815	0.358007705008255	0.536598789212988	0.632195927352779	0.801596037424326	0.117116125481563
DMXL2:chr15:51447722:51448983:u1	0	0.0416666666666667	0.0131578947368421	0.0043859649122807	0.0319148936170213	0.0301724137931034	0.0427350427350427
DNA2:chr10:68414064:68415038:u1	0.823558897243108	0.76677367576244	0.874867724867725	0.923076923076923	0.810290093048714	0.923076923076923	0.454256854256854
DNAAF4:chr15:55430308:55430695:u1	0.933333333333333	0.933333333333333	0.733333333333333	0.807692307692308	0.904761904761905	1	0.833333333333333
DNAH14:chr1:224967716:224967924:u1	0.495412844036697	0.553571428571429	0.491228070175439	0.581818181818182	0.565217391304348	0.6	0.666666666666667
DNAH14:chr1:224968879:224969832:u2	0.958944281524927	0.980926430517711	0.912280701754386	0.947019867549669	0.865079365079365	0.891666666666667	0.936363636363636
DNAJA1:chr9:33038904:33039907:u1	0.21570453673042	0.174453727790755	0.351850577281051	0.364761294449738	0.535468157939533	0.582657117195521	0.274560382623846
DNAJA2:chr16:46955362:46957028:u1	0.404415170916533	0.409756411701254	0.401178151817082	0.470691976682862	0.536635509312754	0.558653182232995	0.48933856454433
DNAJA4:chr15:78280461:78282196:u1	0.509433962264151	0.666666666666667	0.923076923076923	1	0.954545454545455	1	1
DNAJB11:chr3:186585409:186585800:u1	0.645850679988898	0.636481577581733	0.801447308909995	0.798469387755102	0.807626636311895	0.80663856691254	0.783522727272727
DNAJB12:chr10:72332835:72335809:u1	0.150641049189964	0.102046753949728	0.221013435314245	0.265418036108235	0.505519395990627	0.401623069650173	0.268866348934784
DNAJB14:chr4:99896250:99901027:u3	0.318972863870823	0.322802197802198	0.0954510605673396	0.136113328012769	0.176797954520727	0.0934669725878517	0.168799058084772
DNAJB4:chr1:78016037:78017964:u1	0.517886974189179	0.462278181510901	0.429244687565748	0.534298905825058	0.546934830633284	0.531597497576879	0.288829050623173
DNAJB6:chr7:157385647:157386324:u1	0.965123821957488	0.953447044476037	0.989685848892704	0.993701659532928	0.990798954187282	0.993021490672321	0.993368522764542
DNAJB9:chr7:108573354:108574850:u1	0.641110185151636	0.653834011179824	0.689311391504427	0.717075496521039	0.724200992369499	0.733174890728254	0.726660918914847
DNAJC10:chr2:182777133:182794463:u1	0.321169185165044	0.315317507376339	0.283653564736817	0.310479643273272	0.404882911067694	0.390777491810633	0.314948206527495
DNAJC11:chr1:6634170:6635674:u1	0.885409326965735	0.885701563230743	0.920904016929852	0.92595379720017	0.95124094979794	0.953478714033794	0.931762721166614
DNAJC12:chr10:67796669:67797115:u2	0.885131278538813	0.921791508792383	0.878423973969868	0.897578039467008	0.927664302022179	0.95633135691406	0.945630243177233
DNAJC15:chr13:43107249:43114213:u1	0.209118587506398	0.208207425314326	0.248614942572653	0.373501092996479	0.629814085251534	0.643040522749006	0.597134685073065
DNAJC16:chr1:15568178:15571733:u1	0.308246268656716	0.28046908315565	0.390381426202322	0.554477611940299	0.666194029850746	0.751064034665383	0.312309043020193
DNAJC17:chr15:40765161:40767939:u1	0.00793650793650794	0	0.0349344978165939	0.0489795918367347	0.219512195121951	0.296296296296296	0.306666666666667
DNAJC18:chr5:139410203:139414147:u1	0.0666666666666667	0	0.0952380952380952	0.113636363636364	0.123711340206186	0.170454545454545	0.0588235294117647
DNAJC19:chr3:180983710:180984639:u1	0.840087080830071	0.860448349289918	0.795606975743649	0.811885559710043	0.891984133836473	0.899470050141238	0.911404847757357
DNAJC21:chr5:34954715:34958964:u1	0.386390186915888	0.487567204301075	0.586941964285714	0.524013157894737	0.64	0.740740740740741	0.633482142857143
DNAJC24:chr11:31430402:31432835:u1	0.611111111111111	0.571428571428571	0.6	0.590909090909091	0.75	0.636363636363636	1
DNAJC25:chr9:111653223:111654345:u1	0.612290230803171	0.538555470608223	0.646033566331731	0.679368431860017	0.724385369260035	0.724438943093377	0.748929663608563
DNAJC2:chr7:103312289:103312568:u1	0.0795631169922285	0.0850580100785187	0.0974925235794801	0.09724847721067	0.0954950235725511	0.153667441088616	0.178471248246844
DNAJC3:chr13:95791031:95794988:u1	0.243319421106835	0.142833665666017	0.193467706341033	0.100154479917611	0.475876505619487	0.394284243048404	0.194842747365919
DNAJC5:chr20:63931569:63936010:u1	0.63058694552201	0.634126638911328	0.349571811031478	0.514999718895823	0.857838381240722	0.836110201079263	0.803716673670449
DNAJC6:chr1:65413026:65415871:u1	0.857142857142857	0.731517509727627	0.898818586815542	0.94426804199398	0.964988730688001	0.960827596527986	0.954385769872151
DNAJC8:chr1:28200279:28201247:u1	0.5077170367418	0.498836181916642	0.51590300840215	0.520043252963952	0.524176781462338	0.521547538415087	0.497276928964644
DNAJC9:chr10:73241956:73243399:u1	0.230806177527548	0.213868420000647	0.115788204682563	0.116629452691811	0.204969329363571	0.184630651175691	0.136112876130459
DNAL1:chr14:73695943:73703731:u1	0.0109145971206985	0.0555664445315563	0.241842875919478	0.333333333333333	0.351888148438521	0.370442963543708	0.037109630210375
DNALI1:chr1:37565062:37566857:u1	0.286885245901639	0.288135593220339	0.269230769230769	0.468421052631579	0.844660194174757	0.8	0.666666666666667
