gene_id	lr	df	pvalue	adj_pvalue	bc01	bc02	bc05	bc06	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SEC14L1:chr17:77214024:77217099:u1	15.622463926464	1	7.7330435948793e-05	0.000488871528877569	0.297709923664122	0.234567901234568	0.488721804511278	0.672	0.580360902255639	0.266138912449345	0.314221989806294	chr17:77214330:+_vs_chr17:77217096:+	0.607868948369168	chr17:77214330:+;chr17:77217096:+	distal	TRUE
CD55:chr1:207359546:207360966:u3	21.6049386384952	3	7.88180419988816e-05	0.000497740172752077	0.418792231976589	0.397220463989873	0.515523399578716	0.510668223424276	0.513095811501496	0.408006347983231	0.105089463518265	chr1:207359713:+_vs_chr1:207360502:+	0.238589162091191	chr1:207359713:+;chr1:207359991:+;chr1:207360502:+;chr1:207360966:+	distal	TRUE
PPRC1:chr10:102150030:102150333:u1	15.5783496999611	1	7.91557832853567e-05	0.000499336106589581	0.377358490566038	0.381987577639752	0.529801324503311	0.514492753623188	0.52214703906325	0.379673034102895	0.142474004960355	chr10:102150178:+_vs_chr10:102150333:+	0.285792901512575	chr10:102150178:+;chr10:102150333:+	distal	TRUE
CPT1B:chr22:50568861:50569337:u1	15.5636044430039	1	7.97755252299143e-05	0.000502263406489818	0.690909090909091	0.637096774193548	0.837004405286344	0.816425120772947	0.826714763029645	0.66400293255132	0.162711830478325	chr22:50569083:-_vs_chr22:50568861:-	0.329591555398007	chr22:50568861:-;chr22:50569083:-	distal	TRUE
AGO3:chr1:36055746:36072499:u1	18.8722030328778	2	7.97908663808957e-05	0.000502263406489818	0.243462092790424	0.16573659463651	0.581793191680642	0.572152040141874	0.576972615911258	0.204599343713467	0.372373272197791	chr1:36056135:+_vs_chr1:36064398:+	0.650890143291359	chr1:36056135:+;chr1:36056462:+;chr1:36064398:+	distal	TRUE
CTCF:chr16:67637873:67639185:u1	15.5574597307968	1	8.00352258434893e-05	0.00050326218563042	0.931623931623932	0.944847605224964	0.989130434782609	0.981072555205047	0.985101494993828	0.938235768424448	0.0468657265693803	chr16:67638878:+_vs_chr16:67639170:+	0.0920948480572668	chr16:67638878:+;chr16:67639170:+	distal	FALSE
KLHDC2:chr14:49782954:49786385:u1	18.8488055914277	2	8.07297988891877e-05	0.000507086747461176	0.0154133646484007	0.00707968280300268	0.0016138171995169	0.00188136500915451	0.0017475911043357	0.0112465237257017	-0.00949893262136599	chr14:49783138:+_vs_chr14:49786385:+	-0.0148300225605673	chr14:49783138:+;chr14:49783389:+;chr14:49786385:+	proximal	FALSE
SRP54:chr14:35029153:35029567:u1	18.8410227571585	2	8.10445642563171e-05	0.000508520006279221	0.928854855551688	0.928402460179782	0.950591755026618	0.940473105541776	0.945532430284197	0.928628657865735	0.0169037724184617	chr14:35029369:+_vs_chr14:35029567:+	0.0593569654862127	chr14:35029193:+;chr14:35029369:+;chr14:35029567:+	distal	FALSE
RABL3:chr3:120684938:120689822:u1	26.202839567477	5	8.15050746023078e-05	0.000510863717331221	0.260267476399141	0.244608920004654	0.322198041349293	0.422988374090831	0.372593207720062	0.252438198201898	0.120155009518164	chr3:120689650:-_vs_chr3:120687812:-	0.196994851318693	chr3:120687812:-;chr3:120688093:-;chr3:120688169:-;chr3:120688883:-;chr3:120689532:-;chr3:120689650:-	distal	FALSE
ZRANB1:chr10:124984993:124988189:u1	21.5283670449389	3	8.17607960848424e-05	0.000511920208322259	0.588988935969868	0.566286149162861	0.657407714412025	0.68797263681592	0.672690175613973	0.577637542566365	0.0950526330476078	chr10:124985631:+_vs_chr10:124986464:+	0.233217001475428	chr10:124985504:+;chr10:124985631:+;chr10:124986002:+;chr10:124986464:+	distal	TRUE
SSTR2:chr17:73170430:73176633:u1	15.5140101234085	1	8.18960176776638e-05	0.000512220779362002	0.125	0	0.666666666666667	0.888888888888889	0.777777777777778	0.0625	0.715277777777778	chr17:73172612:+_vs_chr17:73176630:+	1.54901960784314	chr17:73172612:+;chr17:73176630:+	distal	TRUE
SURF6:chr9:133328776:133332348:u2	26.1881799211806	5	8.20408350777544e-05	0.000512580664267714	0.238165445256313	0.243610601812432	0.228217916401886	0.226624898897988	0.227421407649937	0.240888023534373	-0.0134666158844353	chr9:133331010:-_vs_chr9:133330716:-	-0.162641933195767	chr9:133330056:-;chr9:133330152:-;chr9:133330606:-;chr9:133330716:-;chr9:133331010:-;chr9:133331155:-	proximal	FALSE
SMDT1:chr22:42083119:42084284:u2	15.4793518094307	1	8.34114719591536e-05	0.000520590408943793	0.35	0.283018867924528	0.526845637583893	0.552023121387283	0.539434379485588	0.316509433962264	0.222924945523324	chr22:42083353:+_vs_chr22:42084284:+	0.443577200021986	chr22:42083353:+;chr22:42084284:+	distal	TRUE
RNPS1:chr16:2253116:2253963:u1	15.462326785404	1	8.41662031359494e-05	0.000524743217640585	0.990594948747754	0.99079342091652	0.99661999034283	0.996738324684952	0.996679157513891	0.990694184832137	0.00598497268175335	chr16:2253212:-_vs_chr16:2253120:-	0.011972687181805	chr16:2253120:-;chr16:2253212:-	distal	FALSE
CLN5:chr13:77000458:77005117:u2	21.4564554279468	3	8.46240183077096e-05	0.000527038027063816	0.39352383154036	0.433023259311621	0.549245498819362	0.639899555912477	0.59457252736592	0.413273545425991	0.181298981939929	chr13:77001333:+_vs_chr13:77002517:+	0.476666666666667	chr13:77000823:+;chr13:77000943:+;chr13:77001333:+;chr13:77002517:+	distal	TRUE
OSTM1:chr6:108041409:108044784:u1	28.2162720670049	6	8.5546975230919e-05	0.00053181371942937	0.469415650585052	0.462657508365756	0.492252090333672	0.501770251425804	0.497011170879738	0.466036579475404	0.030974591404334	chr6:108044129:-_vs_chr6:108042818:-	0.151652478134111	chr6:108041412:-;chr6:108041472:-;chr6:108042818:-;chr6:108043058:-;chr6:108043425:-;chr6:108044129:-;chr6:108044277:-	distal	FALSE
PHC3:chr3:170087584:170097229:u1	18.7323064188346	2	8.5571933400435e-05	0.00053181371942937	0.262463248581224	0.169858708498979	0.833333333333333	0.658971741699796	0.746152537516565	0.216160978540102	0.529991558976463	chr3:170096891:-_vs_chr3:170087584:-	0.859970126960418	chr3:170087584:-;chr3:170095221:-;chr3:170096891:-	distal	TRUE
AMN1:chr12:31671137:31672303:u1	23.8339377903358	4	8.6235638162585e-05	0.000535371990411059	0.437310059406545	0.396380773794214	0.531326700584621	0.568512664403075	0.549919682493848	0.416845416600379	0.133074265893469	chr12:31671887:-_vs_chr12:31671146:-	0.25922722304073	chr12:31671146:-;chr12:31671522:-;chr12:31671581:-;chr12:31671887:-;chr12:31672095:-	distal	TRUE
HERC4:chr10:67921906:67922930:u2	21.4144594281479	3	8.63420894626008e-05	0.000535466833594355	0.374883303852201	0.351766472166617	0.420458668689801	0.430586623873436	0.425522646281618	0.363324888009409	0.0621977582722092	chr10:67922484:-_vs_chr10:67921905:-	0.102521276082979	chr10:67921905:-;chr10:67922484:-;chr10:67922684:-;chr10:67922753:-	distal	FALSE
SEC62:chr3:169993064:169998373:u1	30.1818616355486	7	8.79356568441503e-05	0.000544774380427948	0.133437625234777	0.142513421576341	0.164485523657954	0.181762951860061	0.173124237759008	0.137975523405559	0.0351487143534484	chr3:169993825:+_vs_chr3:169994175:+	0.128486716905155	chr3:169993825:+;chr3:169994175:+;chr3:169994345:+;chr3:169994450:+;chr3:169994512:+;chr3:169994624:+;chr3:169995514:+;chr3:169996460:+	distal	FALSE
TNPO1:chr5:72908709:72916740:u3	25.9960836537612	5	8.93921822011644e-05	0.000553214210819219	0.108045049805914	0.105704607738612	0.111474697188047	0.119982090026555	0.115728393607301	0.106874828772263	0.00885356483503803	chr5:72909100:+_vs_chr5:72910633:+	0.168860045382873	chr5:72909100:+;chr5:72909326:+;chr5:72910330:+;chr5:72910633:+;chr5:72914388:+;chr5:72916733:+	distal	FALSE
GNL1:chr6:30541378:30546071:u1	15.3121338885048	1	9.11292804898636e-05	0.000563370804544178	0.00879765395894428	0.00306435137895812	0.04	0.0267111853088481	0.033355592654424	0.0059310026689512	0.0274245899854728	chr6:30545964:-_vs_chr6:30545291:-	0.0547342565691189	chr6:30545291:-;chr6:30545964:-	distal	FALSE
FGFR1:chr8:38411138:38413627:u1	30.0389239064825	7	9.34112513790347e-05	0.000576870956203019	0.309511525952413	0.314667974150733	0.355870585210657	0.351253645191354	0.353562115201005	0.312089750051573	0.0414723651494325	chr8:38412730:-_vs_chr8:38411237:-	0.113449659502291	chr8:38411143:-;chr8:38411237:-;chr8:38411618:-;chr8:38412075:-;chr8:38412730:-;chr8:38412830:-;chr8:38412972:-;chr8:38413289:-	distal	FALSE
CLCN7:chr16:1444933:1446630:u1	15.2590061774142	1	9.3728755197975e-05	0.000578223717728684	0.0802919708029197	0.0227272727272727	0.243589743589744	0.263157894736842	0.253373819163293	0.0515096217650962	0.201864197398197	chr16:1445343:-_vs_chr16:1444935:-	0.373896821410634	chr16:1444935:-;chr16:1445343:-	distal	TRUE
RBBP4:chr1:32679706:32686211:u1	28.0000668847351	6	9.39600200854332e-05	0.000578974155063782	0.0335385788712707	0.0325364476280569	0.0427120492960053	0.0399725382049249	0.0413422937504651	0.0330375132496638	0.00830478050080131	chr1:32680502:+_vs_chr1:32682433:+	0.0303150875007999	chr1:32680502:+;chr1:32680650:+;chr1:32680701:+;chr1:32681122:+;chr1:32682433:+;chr1:32682842:+;chr1:32686211:+	distal	FALSE
PPP1R8:chr1:27850447:27851675:u1	15.2525927172992	1	9.40475640951554e-05	0.000578974155063782	0.09375	0.0862619808306709	0.0320855614973262	0.00854700854700855	0.0203162850221674	0.0900059904153355	-0.0696897053931681	chr1:27851528:+_vs_chr1:27851676:+	-0.142090036136034	chr1:27851528:+;chr1:27851676:+	proximal	FALSE
PRKAA2:chr1:56707714:56715335:u1	18.5300082705016	2	9.46803444528737e-05	0.000582259332954688	0.183759652509653	0.1508323311602	0	0.0326825819783566	0.0163412909891783	0.167295991834926	-0.150954700845748	chr1:56708151:+_vs_chr1:56708928:+	-0.314604185623294	chr1:56708151:+;chr1:56708493:+;chr1:56708928:+	proximal	TRUE
OSER1:chr20:44195941:44197051:u1	18.4470467695646	2	9.86903502512388e-05	0.000606284965507872	0.293271750759311	0.280557113341204	0.286445285978508	0.332783808947889	0.309614547463198	0.286914432050258	0.0227001154129406	chr20:44196496:-_vs_chr20:44195939:-	0.140131990232693	chr20:44195939:-;chr20:44196496:-;chr20:44196907:-	distal	FALSE
GNPNAT1:chr14:52775193:52778310:u1	25.7583095868022	5	9.9400587292234e-05	0.000610010082724441	0.253947374144688	0.224138345341327	0.315052264808362	0.439636785978249	0.377344525393306	0.239042859743008	0.138301665650298	chr14:52777301:-_vs_chr14:52775193:-	0.301606635345978	chr14:52775193:-;chr14:52776723:-;chr14:52777139:-;chr14:52777301:-;chr14:52777895:-;chr14:52778063:-	distal	TRUE
ANGPTL2:chr9:127087348:127088938:u1	15.0829232865808	1	0.000102889864495479	0.000630611933815749	0.537037037037037	0.5	0.308641975308642	0.290566037735849	0.299604006522246	0.518518518518519	-0.218914511996273	chr9:127088653:-_vs_chr9:127087348:-	-0.438485558157689	chr9:127087348:-;chr9:127088653:-	proximal	TRUE
ZNF445:chr3:44431706:44446574:u1	18.3620993342603	2	0.000102972389669556	0.000630611933815749	0.0568625015526022	0.113725003105204	0.738703806710482	0.66511842268695	0.701911114698716	0.0852937523289033	0.616617362369812	chr3:44439770:-_vs_chr3:44431719:-	1.19180327868852	chr3:44431719:-;chr3:44437481:-;chr3:44439770:-	distal	TRUE
ARHGEF9:chrX:63634967:63638209:u2	15.0626516448842	1	0.000104000803252532	0.000636246580731373	0.12	0.107142857142857	0.228070175438596	0.358407079646018	0.293238627542307	0.113571428571429	0.179667198970879	chrX:63637982:-_vs_chrX:63634967:-	0.375834453468277	chrX:63634967:-;chrX:63637982:-	distal	TRUE
TIMM10B:chr11:6482222:6484681:u1	18.3137016238761	2	0.000105494597811431	0.000644713603482346	0.381966941746149	0.384298308125394	0.484852942145023	0.657399151855171	0.571126047000097	0.383132624935772	0.187993422064325	chr11:6483060:+_vs_chr11:6484681:+	0.422106358807953	chr11:6483060:+;chr11:6483186:+;chr11:6484681:+	distal	TRUE
ARFGEF3:chr6:138336487:138344663:u1	20.9888856733102	3	0.000105837178808844	0.000646134876449421	0.0942427544127261	0.210592019974072	0.357142857142857	0.549967313140118	0.453555085141487	0.152417387193399	0.301137697948088	chr6:138336885:+_vs_chr6:138338650:+	0.644354838709677	chr6:138336885:+;chr6:138337566:+;chr6:138337691:+;chr6:138338650:+	distal	TRUE
UEVLD:chr11:18529606:18532476:u2	18.2746747457426	2	0.000107573376314826	0.000656052377047741	0.0528815453384419	0.0790716929670758	0.23239333722969	0.25914811581551	0.2457707265226	0.0659766191527588	0.179794107369841	chr11:18531697:-_vs_chr11:18529609:-	0.38230358504958	chr11:18529609:-;chr11:18530902:-;chr11:18531697:-	distal	TRUE
TTLL5:chr14:75954447:75955079:u1	14.9683658124331	1	0.00010932870608587	0.000666065861869622	0.381974248927039	0.475555555555556	0.176056338028169	0.256756756756757	0.216406547392463	0.428764902241297	-0.212358354848834	chr14:75954829:+_vs_chr14:75955079:+	-0.421412437885861	chr14:75954829:+;chr14:75955079:+	proximal	TRUE
KIAA1958:chr9:112659276:112669397:u1	20.917872673599	3	0.000109492512823292	0.000666372567679993	0.130466246794586	0.187783942427532	0.437203852714648	0.729487615267376	0.583345733991012	0.159125094611059	0.424220639379953	chr9:112661504:+_vs_chr9:112669395:+	0.750591016548463	chr9:112661104:+;chr9:112661504:+;chr9:112665300:+;chr9:112669395:+	distal	TRUE
ZDHHC3:chr3:44915261:44926688:u1	23.2799902196457	4	0.000111316940224975	0.000676774730788075	0.27160459725742	0.205387551568585	0.141746203728868	0.156359048674335	0.149052626201602	0.238496074413002	-0.0894434482114008	chr3:44925173:-_vs_chr3:44915261:-	-0.198337710283931	chr3:44915261:-;chr3:44919976:-;chr3:44924029:-;chr3:44925173:-;chr3:44926600:-	proximal	FALSE
SON:chr21:33557552:33559056:u1	14.9273021816186	1	0.00011173421028937	0.00067818339262033	0.849206349206349	0.904761904761905	0.988505747126437	0.98876404494382	0.988634896035129	0.876984126984127	0.111650769051002	chr21:33558212:+_vs_chr21:33559062:+	0.223304473304473	chr21:33558212:+;chr21:33559062:+	distal	TRUE
CCDC126:chr7:23643116:23644708:u1	14.9265361212506	1	0.000111779588635532	0.00067818339262033	0.568181818181818	0.488888888888889	0.764705882352941	0.848484848484849	0.806595365418895	0.528535353535354	0.278060011883541	chr7:23643901:+_vs_chr7:23644708:+	0.575156630249055	chr7:23643901:+;chr7:23644708:+	distal	TRUE
C9orf78:chr9:129827290:129828160:u1	18.1933403280855	2	0.000112038257066617	0.000679051273222127	0.588363686215655	0.599138346340725	0.492334353556105	0.587190163934426	0.539762258745266	0.59375101627819	-0.053988757532924	chr9:129827778:-_vs_chr9:129827584:-	-0.216359621951287	chr9:129827290:-;chr9:129827584:-;chr9:129827778:-	proximal	TRUE
DGCR8:chr22:20110109:20111877:u1	14.8774628904248	1	0.00011472548097616	0.000694621391518542	0.771551724137931	0.752427184466019	0.869346733668342	0.903061224489796	0.886203979079069	0.761989454301975	0.124214524777094	chr22:20111492:+_vs_chr22:20111869:+	0.247037743483036	chr22:20111492:+;chr22:20111869:+	distal	TRUE
PPP1R16B:chr20:38918667:38923024:u1	14.8712749817377	1	0.000115102450907945	0.000696186090816024	0.2	0	0.833333333333333	1	0.916666666666667	0.1	0.816666666666667	chr20:38918983:+_vs_chr20:38923024:+	1.65151515151515	chr20:38918983:+;chr20:38923024:+	distal	TRUE
NAA30:chr14:57409517:57415905:u1	27.5138837811351	6	0.000115981448303967	0.000700684566608864	0.419487338380117	0.304823466179611	0.463901824965105	0.657937040627771	0.560919432796438	0.362155402279864	0.198764030516574	chr14:57410608:+_vs_chr14:57412754:+	0.513682711051132	chr14:57409718:+;chr14:57410088:+;chr14:57410608:+;chr14:57411175:+;chr14:57411305:+;chr14:57412249:+;chr14:57412754:+	distal	TRUE
TGIF1:chr18:3457941:3459978:u1	14.855245061055	1	0.000116084809009097	0.000700684566608864	0.54814253222138	0.536825826406341	0.673333333333333	0.649350649350649	0.661341991341991	0.54248417931386	0.118857812028131	chr18:3458349:+_vs_chr18:3458411:+	0.237288509099335	chr18:3458349:+;chr18:3458411:+	distal	TRUE
VBP1:chrX:155238843:155239841:u1	23.1826423018138	4	0.000116419166935705	0.000701981280711906	0.944546755300577	0.953958168568815	0.967744608423445	0.969974740619341	0.968859674521393	0.949252461934696	0.0196072125866967	chrX:155239514:+_vs_chrX:155239814:+	0.0961548879186123	chrX:155239001:+;chrX:155239514:+;chrX:155239602:+;chrX:155239769:+;chrX:155239814:+	distal	FALSE
IFT80:chr3:160256986:160258524:u1	20.7852891199354	3	0.000116656877164593	0.000702693168807851	0.757807471486316	0.701193158730745	0.86393372982158	0.861454296785958	0.862694013303769	0.729500315108531	0.133193698195239	chr3:160258180:-_vs_chr3:160257003:-	0.307233388810652	chr3:160257003:-;chr3:160257049:-;chr3:160257621:-;chr3:160258180:-	distal	TRUE
PRKCI:chr3:170303128:170305977:u1	20.7722757975689	3	0.000117384746983237	0.000706353093271059	0.293535170858591	0.16974947142488	0.421594967339613	0.635988597712403	0.528791782526008	0.231642321141735	0.297149461384273	chr3:170303556:+_vs_chr3:170305977:+	0.640174971472043	chr3:170303556:+;chr3:170303653:+;chr3:170304246:+;chr3:170305977:+	distal	TRUE
CRNKL1:chr20:20034361:20036194:u1	31.4219997543041	8	0.000118162660034038	0.000710306348392945	0.232870176349874	0.226095334390738	0.241024962135447	0.321482056619784	0.281253509377615	0.229482755370306	0.0517707540073093	chr20:20036142:-_vs_chr20:20035869:-	0.144129377896427	chr20:20034368:-;chr20:20034784:-;chr20:20034833:-;chr20:20035345:-;chr20:20035648:-;chr20:20035869:-;chr20:20035995:-;chr20:20036082:-;chr20:20036142:-	distal	FALSE
ERCC1:chr19:45407334:45409674:u2	14.8104306367732	1	0.000118876172428655	0.000713864785964714	0.0553505535055351	0.0590405904059041	0.127586206896552	0.193661971830986	0.160624089363769	0.0571955719557196	0.103428517408049	chr19:45409619:-_vs_chr19:45407334:-	0.206166347377759	chr19:45407334:-;chr19:45409619:-	distal	TRUE
CNIH1:chr14:54423561:54427813:u1	20.7363814379496	3	0.000119415937574463	0.000716373647982451	0.0998380177021001	0.0951803243482899	0.108855187867632	0.124143671065447	0.11649942946654	0.097509171025195	0.0189902584413449	chr14:54427291:-_vs_chr14:54423561:-	0.0322439651001785	chr14:54423561:-;chr14:54426928:-;chr14:54427163:-;chr14:54427291:-	distal	FALSE
RTL10:chr22:19846146:19851166:u1	20.7132696717745	3	0.000120742269220391	0.0007235911705422	0.491177834137828	0.510507363728161	0.733918636995827	0.668690488926929	0.701304562961378	0.500842598932994	0.200461964028384	chr22:19850240:-_vs_chr22:19849357:-	0.522857142857143	chr22:19849357:-;chr22:19849666:-;chr22:19850240:-;chr22:19850795:-	distal	TRUE
ATP2C1:chr3:131016190:131016711:u2	20.6875686015455	3	0.000122234426610495	0.00073178673545712	0.554532934000831	0.625714015956191	0.727131104273152	0.789245208985993	0.758188156629573	0.590123474978511	0.168064681651062	chr3:131016377:+_vs_chr3:131016684:+	0.343596672118325	chr3:131016377:+;chr3:131016431:+;chr3:131016515:+;chr3:131016684:+	distal	TRUE
CDK6:chr7:92604921:92615139:u1	17.9964195288448	2	0.000123630934587368	0.00073939356296498	0.208901651112706	0.180711248550445	1	0.743718592964824	0.871859296482412	0.194806449831575	0.677052846650837	chr7:92613903:-_vs_chr7:92612112:-	1.3	chr7:92612112:-;chr7:92613075:-;chr7:92613903:-	distal	TRUE
SEC22A:chr3:123271723:123274135:u1	20.6506613225374	3	0.000124409366701709	0.000743292177659345	0.058723283938876	0.0351284175642088	0.112033575972195	0.117940964519365	0.11498727024578	0.0469258507515424	0.0680614194942377	chr3:123272177:+_vs_chr3:123274132:+	0.156643427155657	chr3:123272177:+;chr3:123272232:+;chr3:123272575:+;chr3:123274132:+	distal	FALSE
WIPI2:chr7:5230948:5233855:u1	20.6376872047149	3	0.000125183047582127	0.000747154510619745	0.218921230842343	0.208344492481922	0.244672804415397	0.258861570373986	0.251767187394691	0.213632861662133	0.0381343257325589	chr7:5231520:+_vs_chr7:5231724:+	0.13108587310715	chr7:5231163:+;chr7:5231520:+;chr7:5231724:+;chr7:5233821:+	distal	FALSE
EPB41L1:chr20:36229341:36232799:u1	14.6778568220943	1	0.000127535801706224	0.000760424125300153	0.00568181818181818	0.0175438596491228	0.0655737704918033	0.0766550522648084	0.0711144113783058	0.0116128389154705	0.0595015724628353	chr20:36230336:+_vs_chr20:36232797:+	0.118837136848664	chr20:36230336:+;chr20:36232797:+	distal	FALSE
OTUD5:chrX:48922026:48923173:u1	17.9266185333217	2	0.000128021893377255	0.000762548255379936	0.57640446500928	0.610231892091648	0.659018047627285	0.66357006217121	0.661294054899247	0.593318178550464	0.0679758763487831	chrX:48922639:-_vs_chrX:48922206:-	0.2070258261594	chrX:48922024:-;chrX:48922206:-;chrX:48922639:-	distal	TRUE
PAM:chr5:103029066:103031104:u1	17.9138089200551	2	0.000128844480292253	0.000766083182659157	0.901365365081615	0.909687075365801	0.870150142563251	0.883116079371833	0.876633110967542	0.905526220223708	-0.0288931092561657	chr5:103029507:+_vs_chr5:103029590:+	-0.0665871307464228	chr5:103029507:+;chr5:103029590:+;chr5:103029713:+	proximal	FALSE
MKRN2:chr3:12582254:12583711:u1	25.1754161338704	5	0.000128876244588328	0.000766083182659157	0.676156381406978	0.616709533409026	0.726383048578753	0.787216118040858	0.756799583309805	0.646432957408002	0.110366625901803	chr3:12582674:+_vs_chr3:12583708:+	0.240226382878507	chr3:12582451:+;chr3:12582570:+;chr3:12582616:+;chr3:12582674:+;chr3:12583371:+;chr3:12583708:+	distal	TRUE
CRBN:chr3:3149633:3150864:u1	22.9516297477894	4	0.000129474978224454	0.000768864051680706	0.492875183054948	0.508412585397277	0.562486679621388	0.585346674380674	0.573916677001031	0.500643884226113	0.0732727927749182	chr3:3150817:-_vs_chr3:3149704:-	0.120821950420315	chr3:3149704:-;chr3:3149954:-;chr3:3150011:-;chr3:3150755:-;chr3:3150817:-	distal	FALSE
DNAJB9:chr7:108573354:108574850:u1	17.900307014952	2	0.000129717245950294	0.000769524631783914	0.641474182041225	0.656129848983261	0.689311391504427	0.717607657210163	0.703459524357295	0.648802015512243	0.0546575088450522	chr7:108573692:+_vs_chr7:108574850:+	0.118154453111991	chr7:108573692:+;chr7:108574402:+;chr7:108574850:+	distal	FALSE
LZTR1:chr22:20997349:20999031:u1	14.6206890858939	1	0.000131463343643504	0.000779096081955902	0.776119402985075	0.6	0.907894736842105	0.948717948717949	0.928306342780027	0.688059701492537	0.24024664128749	chr22:20998120:+_vs_chr22:20999032:+	0.425770308123249	chr22:20998120:+;chr22:20999032:+	distal	TRUE
DCBLD2:chr3:98795941:98799371:u1	22.9044304764162	4	0.00013231611333485	0.000783359408886667	0.433087446529553	0.397991140704794	0.622301535799265	0.774888101299522	0.698594818549394	0.415539293617173	0.28305552493222	chr3:98798647:-_vs_chr3:98795977:-	0.492601067887109	chr3:98795977:-;chr3:98796169:-;chr3:98797783:-;chr3:98798647:-;chr3:98799059:-	distal	TRUE
SREBF2:chr22:41905661:41907305:u1	14.6015614670468	1	0.000132804457058277	0.000785458787817987	0.639945652173913	0.618181818181818	0.725058004640371	0.809667673716012	0.767362839178192	0.629063735177866	0.138299104000326	chr22:41906371:+_vs_chr22:41907305:+	0.278312506431998	chr22:41906371:+;chr22:41907305:+	distal	TRUE
CNIH4:chr1:224375795:224379451:u1	25.1044274462438	5	0.000133011255426845	0.00078589044579664	0.364468802580561	0.341197408170681	0.402307599347553	0.467754223006582	0.435030911177068	0.352833105375621	0.0821978058014469	chr1:224375993:+_vs_chr1:224379452:+	0.163459142294012	chr1:224375993:+;chr1:224376157:+;chr1:224376256:+;chr1:224376379:+;chr1:224376884:+;chr1:224379452:+	distal	FALSE
CLUAP1:chr16:3536272:3539051:u1	17.8240165278344	2	0.000134760926546742	0.000795428061918611	0.180395960277467	0.161329835458421	0.166435160155373	0.196016023353459	0.181225591754416	0.170862897867944	0.0103626938864717	chr16:3536580:+_vs_chr16:3536828:+	-0.380222222222222	chr16:3536580:+;chr16:3536828:+;chr16:3537683:+	proximal	TRUE
SLC12A6:chr15:34229784:34233880:u1	14.5138005638916	1	0.000139136515368601	0.00082043047666646	0.541666666666667	0.444444444444444	0.833333333333333	0.784810126582278	0.809071729957806	0.493055555555556	0.31601617440225	chr15:34233259:-_vs_chr15:34229996:-	0.64484412470024	chr15:34229996:-;chr15:34233259:-	distal	TRUE
LGALS8:chr1:236548162:236552979:u1	17.7343469716338	2	0.000140940395231335	0.000830233642119988	0.243074017070099	0.241340022786784	0.327313907933399	0.437042691709397	0.382178299821398	0.242207019928442	0.139971279892956	chr1:236549263:+_vs_chr1:236550849:+	0.341218966218966	chr1:236548807:+;chr1:236549263:+;chr1:236550849:+	distal	TRUE
AAGAB:chr15:67200667:67202820:u1	17.7068661322519	2	0.000142890341272804	0.000840876727750677	0.478650852483321	0.46602910242231	0.503363914373089	0.510275689223058	0.506819801798073	0.472339977452816	0.0344798243452575	chr15:67201672:-_vs_chr15:67201032:-	0.121405740058549	chr15:67201032:-;chr15:67201672:-;chr15:67202172:-	distal	FALSE
UQCRFS1:chr19:29205320:29207547:u1	14.397509210532	1	0.000147997940047599	0.000870061963863415	0.43891194098663	0.448275862068966	0.498213374170495	0.506005221932115	0.502109298051305	0.443593901527798	0.0585153965235073	chr19:29207388:-_vs_chr19:29207270:-	0.117055903036166	chr19:29207270:-;chr19:29207388:-	distal	FALSE
SAP30BP:chr17:75706522:75708062:u1	17.6331389624465	2	0.000148256084136307	0.000870707982132532	0.207331451913495	0.168495505458049	0.195969243069697	0.195912908170104	0.1959410756199	0.187913478685772	0.00802759693412816	chr17:75707675:+_vs_chr17:75708011:+	0.072118687815911	chr17:75706757:+;chr17:75707675:+;chr17:75708011:+	distal	FALSE
GOLGA1:chr9:124878275:124880529:u1	14.3893208720671	1	0.000148642901729258	0.000872107654201733	0.28	0.290322580645161	0.625	0.621621621621622	0.623310810810811	0.285161290322581	0.33814952048823	chr9:124879210:-_vs_chr9:124878374:-	0.674473067915691	chr9:124878374:-;chr9:124879210:-	distal	TRUE
HILPDA:chr7:128457461:128458418:u1	14.3726791397303	1	0.00014996243707238	0.000878971450026039	0.895348837209302	0.90547263681592	0.74061433447099	0.823899371069182	0.782256852770086	0.900410737012611	-0.118153884242525	chr7:128457930:+_vs_chr7:128458418:+	-0.232559328968903	chr7:128457930:+;chr7:128458418:+	proximal	TRUE
SOD2:chr6:159669069:159682492:u2	20.2335409905108	3	0.000151837503376965	0.000889074434030823	0.76445877307704	0.758539739626313	0.874859566662845	0.876836731458287	0.875848149060566	0.761499256351677	0.114348892708889	chr6:159682278:-_vs_chr6:159679116:-	0.199138850421024	chr6:159679116:-;chr6:159679539:-;chr6:159682278:-;chr6:159682471:-	distal	FALSE
BTRC:chr10:101553155:101557321:u2	20.2115368296959	3	0.000153440993004657	0.000897568677207521	0.170318042113145	0.135986049349606	0.178050135349691	0.280405016310634	0.229227575830163	0.153152045731375	0.0760755300987871	chr10:101553484:+_vs_chr10:101553704:+	0.281837365657359	chr10:101553484:+;chr10:101553704:+;chr10:101554224:+;chr10:101557313:+	distal	TRUE
