gene_id	lr	df	pvalue	adj_pvalue	CP209	CP334	CP336	GZ209	GZ334	GZ336	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
LRFN1	2.95573314742671	1	0.0855734872467581	0.444614913256726	0.948979591836735	0.976744186046512	0.902777777777778	1	0.972972972972973	1	0.942833851887008	0.990990990990991	-0.0481571391039829	chr19:39311482:-_vs_chr19:39306818:-	-0.089375	chr19:39306818:-;chr19:39311482:-	proximal	FALSE
EBLN3P	4.91392686133986	2	0.0856947744054391	0.444844374311647	0.918333333333333	0.89622641509434	0.906976744186047	0.846774193548387	0.882352941176471	0.805084745762712	0.90717883087124	0.844737293495856	0.0624415373753834	chr9:37089734:+_vs_chr9:37090396:+	0.12115436002494	chr9:37089734:+;chr9:37090091:+;chr9:37090396:+	distal	FALSE
DOCK9	8.1646701799018	4	0.0857289871655533	0.444844374311647	0.929795918367347	0.923711340206186	0.929782082324455	0.953333333333333	0.828571428571429	0.94375	0.927763113632663	0.908551587301587	0.0192115263310754	chr13:98796807:-_vs_chr13:98793489:-	0.117916044119186	chr13:98793489:-;chr13:98793552:-;chr13:98795925:-;chr13:98796807:-;chr13:98809254:-;chr13:98921668:-	distal	FALSE
USP4	6.60031470397553	3	0.08578919187876	0.444867898963771	0.615740740740741	0.529839883551674	0.596685082872928	0.499108734402852	0.511834319526627	0.564465408805031	0.580755235721781	0.525136154244837	0.0556190814769441	chr3:49277829:-_vs_chr3:49277560:-	0.146479026331442	chr3:49277560:-;chr3:49277829:-;chr3:49278060:-;chr3:49278124:-	distal	FALSE
POLR2E	2.94964173304652	1	0.0858965983483654	0.445136003503105	0.149797570850202	0.1	0.0567567567567568	0.07	0.0283018867924528	0.0664206642066421	0.102184775868986	0.0549075169996983	0.0472772588692881	chr19:1088164:-_vs_chr19:1086595:-	0.0984803826653184	chr19:1086595:-;chr19:1088164:-	distal	FALSE
TRIM46	2.94395655417065	1	0.086199352372447	0.446415440575647	0.995327102803738	0.995565410199557	1	0.989247311827957	0.983739837398374	0.989247311827957	0.996964171001098	0.987411487018096	0.00955268398300235	chr1:155180628:+_vs_chr1:155184954:+	0.0204264170566822	chr1:155180628:+;chr1:155184954:+	distal	FALSE
FMR1	2.94135103055214	1	0.0863384905803691	0.446846423722623	0.528571428571429	0.404761904761905	0.564102564102564	0.429347826086957	0.382608695652174	0.393939393939394	0.499145299145299	0.401965305226175	0.0971799939191244	chrX:147950638:+_vs_chrX:147951060:+	0.170493174337668	chrX:147950638:+;chrX:147951060:+	distal	FALSE
SMIM8	9.62984854908063	5	0.0864289833967992	0.447025246811536	0.772467532467533	0.790532544378698	0.739661016949153	0.793006993006993	0.751440329218107	0.749450549450549	0.767553697931795	0.764632623891883	0.00292107403991138	chr6:87341759:+_vs_chr6:87342329:+	0.155969484036955	chr6:87340582:+;chr6:87340774:+;chr6:87340898:+;chr6:87341759:+;chr6:87341828:+;chr6:87342329:+	distal	FALSE
TIMM10	2.93136571714021	1	0.0868739740060397	0.44877273695981	0.833333333333333	0.263157894736842	0.208333333333333	0.4	0.09375	0.0967741935483871	0.434941520467836	0.196841397849462	0.238100122618374	chr11:57528633:-_vs_chr11:57528464:-	0.376950780312125	chr11:57528464:-;chr11:57528633:-	distal	FALSE
ALG10	2.93126920704444	1	0.0868791670725599	0.44877273695981	0.642857142857143	0.555555555555556	0.545454545454545	0.375	0.266666666666667	0.5	0.581289081289081	0.380555555555556	0.200733525733526	chr12:34027159:+_vs_chr12:34028302:+	0.435517970401691	chr12:34027159:+;chr12:34028302:+	distal	FALSE
SENP5	11.0462566734075	6	0.0869572914178318	0.448886121266081	0.523255813953488	0.569444444444444	0.488700564971751	0.344202898550725	0.376736111111111	0.480842911877395	0.527133607789895	0.40059397384641	0.126539633943485	chr3:196931230:+_vs_chr3:196934714:+	0.295601235488337	chr3:196904815:+;chr3:196924231:+;chr3:196931230:+;chr3:196931675:+;chr3:196932305:+;chr3:196933512:+;chr3:196934714:+	distal	FALSE
EHD3	2.92699861827093	1	0.0871092980205923	0.449380503862204	0.461538461538462	0.307692307692308	0.3	1	0.666666666666667	0.333333333333333	0.356410256410256	0.666666666666667	-0.31025641025641	chr2:31268289:+_vs_chr2:31269447:+	-0.611111111111111	chr2:31268289:+;chr2:31269447:+	proximal	FALSE
NCAM2	11.0360686863451	6	0.0872680621901189	0.449909087071768	0.788929440389294	0.759083728278041	0.762658227848101	0.809178743961353	0.781297134238311	0.789156626506024	0.770223798838479	0.793210834901896	-0.0229870360634169	chr21:21538769:+_vs_chr21:21540196:+	-0.0555203132247415	chr21:21145285:+;chr21:21176099:+;chr21:21468783:+;chr21:21509021:+;chr21:21534656:+;chr21:21538769:+;chr21:21540196:+	proximal	FALSE
CNDP2	8.1180325683672	4	0.087348952887436	0.449932502787895	0.510031471282455	0.506709956709957	0.504188144329897	0.502202643171806	0.502262443438914	0.5018779342723	0.506976524107436	0.50211434029434	0.00486218381309589	chr18:74521125:+_vs_chr18:74523444:+	0.0263608392902584	chr18:74517952:+;chr18:74520496:+;chr18:74521125:+;chr18:74521408:+;chr18:74523444:+	distal	FALSE
SYS1	4.87485837580789	2	0.0873852139064964	0.449932502787895	0.524647887323944	0.504166666666667	0.519417475728155	0.5	0.5	0.510526315789474	0.516077343239589	0.503508771929825	0.012568571309764	chr20:45369209:+_vs_chr20:45376786:+	0.103566471546678	chr20:45369132:+;chr20:45369209:+;chr20:45376786:+	distal	FALSE
ABCB7	6.55309256328746	3	0.0875920170401234	0.450706895149791	0.562015503875969	0.51304347826087	0.37037037037037	0.453125	0.330459770114943	0.393229166666667	0.48180978416907	0.392271312260536	0.0895384719085333	chrX:75053280:-_vs_chrX:75051555:-	0.206249424334531	chrX:75051555:-;chrX:75051691:-;chrX:75053280:-;chrX:75053452:-	distal	FALSE
SMYD2	2.91136956593073	1	0.0879571527543723	0.452294470823802	0.985981308411215	0.982352941176471	0.985294117647059	1	0.989547038327526	1	0.984542789078248	0.996515679442509	-0.0119728903642606	chr1:214332696:+_vs_chr1:214337131:+	-0.0213055083717544	chr1:214332696:+;chr1:214337131:+	proximal	FALSE
LRRC55	2.90949106869084	1	0.088059658956577	0.452530376027014	0.988805970149254	0.958801498127341	0.915966386554622	0.918918918918919	0.938967136150235	0.908045977011494	0.954524618277072	0.921977344026883	0.0325472742501894	chr11:57183163:+_vs_chr11:57191717:+	0.0792159463542242	chr11:57183163:+;chr11:57191717:+	distal	FALSE
CENPO	4.8559332264158	2	0.0882160276396526	0.453042594388473	0.97289972899729	0.980582524271845	0.950757575757576	0.990338164251208	0.969596462133776	0.945578231292517	0.968079943008903	0.9685042858925	-0.000424342883596718	chr2:24819915:+_vs_chr2:24822374:+	0.0529590805462195	chr2:24795920:+;chr2:24819197:+;chr2:24819915:+;chr2:24822374:+	distal	FALSE
PAGR1	2.90207381962955	1	0.0884656713106209	0.454032870547958	0.125748502994012	0.0928571428571429	0.0505050505050505	0.0642201834862385	0.0508474576271186	0.0273972602739726	0.0897035654520685	0.0474883004624433	0.0422152649896252	chr16:29820117:+_vs_chr16:29822347:+	0.0833483348334833	chr16:29820117:+;chr16:29822347:+	distal	FALSE
TMEM242	12.3830695538491	7	0.0886445138415037	0.454658735627379	0.510327022375215	0.542343883661249	0.443609022556391	0.522248243559719	0.394345238095238	0.468641114982578	0.498759976197618	0.461744865545845	0.0370151106517732	chr6:157292494:-_vs_chr6:157289448:-	0.0997047667461776	chr6:157289025:-;chr6:157289386:-;chr6:157289448:-;chr6:157290398:-;chr6:157291640:-;chr6:157291776:-;chr6:157292494:-;chr6:157292563:-	distal	FALSE
GADD45GIP1	2.89424988532983	1	0.0888961450468293	0.45495893342433	0.491525423728814	0.266666666666667	0.20952380952381	0.434782608695652	0.133333333333333	0.0606060606060606	0.322571966639763	0.209574000878349	0.112997965761415	chr19:12954160:-_vs_chr19:12953121:-	0.325845298749421	chr19:12953121:-;chr19:12954160:-	distal	FALSE
ZC2HC1C	2.8935907306406	1	0.0889325153835411	0.45495893342433	0.571428571428571	0.4	0.142857142857143	0	0.235294117647059	0.0909090909090909	0.371428571428571	0.10873440285205	0.262694168576522	chr14:75078089:+_vs_chr14:75078421:+	0.446969696969697	chr14:75078089:+;chr14:75078421:+	distal	FALSE
ZNF570	6.51708322591526	3	0.088991212991503	0.45495893342433	0.745098039215686	0.583333333333333	0.416666666666667	0.538461538461538	0.55	0.548387096774194	0.581699346405229	0.545616211745244	0.0360831346599848	chr19:37486509:+_vs_chr19:37488652:+	0.304957599478147	chr19:37484209:+;chr19:37485340:+;chr19:37486509:+;chr19:37488652:+	distal	FALSE
GPR180	8.07025897744234	4	0.0890381592820805	0.45495893342433	0.617283950617284	0.63031914893617	0.596153846153846	0.584269662921348	0.606435643564356	0.608910891089109	0.6145856485691	0.599872065858271	0.0147135827108289	chr13:94627831:+_vs_chr13:94628873:+	0.112647332755243	chr13:94627831:+;chr13:94628534:+;chr13:94628873:+;chr13:94629283:+;chr13:94629686:+	distal	FALSE
SGTB	4.83648772430104	2	0.089077913275775	0.45495893342433	0.915254237288136	0.836734693877551	0.826923076923077	1	0.676470588235294	0.7	0.859637336029588	0.792156862745098	0.0674804732844899	chr5:65670054:-_vs_chr5:65665928:-	0.284260515603799	chr5:65665928:-;chr5:65666234:-;chr5:65670054:-	distal	FALSE
RIMS3	6.51431466951954	3	0.0890996750691136	0.45495893342433	0.940828402366864	0.827309236947791	0.724358974358974	0.787878787878788	0.733333333333333	0.888888888888889	0.830832204557876	0.803367003367003	0.027465201190873	chr1:40633337:-_vs_chr1:40620683:-	0.287578055307761	chr1:40620683:-;chr1:40622932:-;chr1:40633337:-;chr1:40658030:-	distal	FALSE
UCK1	2.89053052317831	1	0.0891015806293425	0.45495893342433	0.989208633093525	0.982698961937716	0.995049504950495	1	0.997899159663866	0.997354497354497	0.988985699993912	0.998417885672788	-0.00943218567887549	chr9:131527511:-_vs_chr9:131523801:-	-0.0166680492636153	chr9:131523801:-;chr9:131527511:-	proximal	FALSE
SAT1	4.832062881811	2	0.0892752093140645	0.455366225523036	0.992574257425743	0.986111111111111	0.997648902821317	0.997361477572559	0.99823555359506	0.998823529411765	0.992111423786057	0.998140186859795	-0.00602876307373779	chrX:23785922:+_vs_chrX:23786210:+	-0.0147841883670366	chrX:23785922:+;chrX:23786119:+;chrX:23786210:+	proximal	FALSE
ANKZF1	2.88703148772402	1	0.0892953166555621	0.455366225523036	0.984036488027366	0.977119784656797	0.985564304461942	0.995841995841996	0.990063233965673	0.988974641675854	0.982240192382035	0.991626623827841	-0.00938643144580609	chr2:219234748:+_vs_chr2:219236647:+	-0.0168276098797091	chr2:219234748:+;chr2:219236647:+	proximal	FALSE
DEGS1	6.50780847389615	3	0.0893550652268415	0.45538031009419	0.900311526479751	0.883512544802867	0.862068965517241	0.868686868686869	0.833333333333333	0.850961538461538	0.881964345599953	0.850993913493913	0.0309704321060398	chr1:224190619:+_vs_chr1:224193441:+	0.0849358215317577	chr1:224190619:+;chr1:224193091:+;chr1:224193160:+;chr1:224193441:+	distal	FALSE
ERO1B	4.82738088804172	2	0.0894844471179113	0.455749022893072	0.853932584269663	0.87	0.863636363636364	0.904761904761905	0.833333333333333	0.775862068965517	0.862522982635342	0.837985769020252	0.0245372136150904	chr1:236217160:-_vs_chr1:236216060:-	0.15959463877084	chr1:236215555:-;chr1:236216060:-;chr1:236217160:-	distal	FALSE
TMEM263	6.50300080871784	3	0.0895442346060244	0.455763043781364	0.991379310344828	0.985443959243086	0.974499089253188	0.986366734832993	0.971576227390181	0.966573816155989	0.9837741196137	0.974838926126387	0.00893519348731298	chr12:106972657:+_vs_chr12:106974034:+	0.0334284416025675	chr12:106972002:+;chr12:106972657:+;chr12:106973659:+;chr12:106974034:+	distal	FALSE
SCCPDH	6.49325461410263	3	0.0899289052546342	0.457429587453712	0.627565982404692	0.625850340136054	0.630385487528345	0.628968253968254	0.603951890034364	0.600378787878788	0.627933936689697	0.611099643960469	0.0168342927292284	chr1:246767464:+_vs_chr1:246767833:+	0.124570516752528	chr1:246767464:+;chr1:246767755:+;chr1:246767833:+;chr1:246768137:+	distal	FALSE
SLC45A4	2.87331548212239	1	0.0900591672480187	0.457800766844095	0.8	0.8	0.666666666666667	0.2	0.5	0.6	0.755555555555556	0.433333333333333	0.322222222222222	chr8:141210720:-_vs_chr8:141207172:-	0.681318681318681	chr8:141207172:-;chr8:141210720:-	distal	FALSE
KIAA0319L	2.87105403752957	1	0.0901857874151152	0.458152973448306	0.962962962962963	0.84	0.85	0.947368421052632	0.945945945945946	1	0.884320987654321	0.964438122332859	-0.0801171346785382	chr1:35447113:-_vs_chr1:35433490:-	-0.167176350662589	chr1:35433490:-;chr1:35447113:-	proximal	FALSE
ITFG2	9.51064987337531	5	0.0903492714955496	0.458409679025112	0.518181818181818	0.48936170212766	0.497872340425532	0.430769230769231	0.455714285714286	0.458666666666667	0.50180528691167	0.448383394383394	0.0534218925282756	chr12:2818683:+_vs_chr12:2825066:+	0.125984251968504	chr12:2818683:+;chr12:2824916:+;chr12:2825066:+;chr12:2832216:+;chr12:2837679:+;chr12:2859791:+	distal	FALSE
PRDM10	4.80810527023505	2	0.09035105048987	0.458409679025112	0.978947368421053	0.921875	0.9	0.916666666666667	0.89344262295082	0.920634920634921	0.933607456140351	0.910248070084136	0.0233593860562152	chr11:129959920:-_vs_chr11:129899733:-	0.0735707591377694	chr11:129899733:-;chr11:129901475:-;chr11:129959920:-	distal	FALSE
LANCL2	4.80402175148993	2	0.090535714049153	0.459055133862171	0.961496149614961	0.944320712694877	0.9375	0.917098445595855	0.897820163487738	0.935526315789474	0.947772287436613	0.916814974957689	0.030957312478924	chr7:55431528:+_vs_chr7:55433737:+	0.0688755163932469	chr7:55431528:+;chr7:55433682:+;chr7:55433737:+	distal	FALSE
ZNF174	4.79729840850496	2	0.0908405775164364	0.460308849038581	0.884180790960452	0.865979381443299	0.880208333333333	0.767123287671233	0.82183908045977	0.853982300884956	0.876789501912361	0.814314889671986	0.0624746122403751	chr16:3406041:+_vs_chr16:3409361:+	0.215112492599171	chr16:3405043:+;chr16:3406041:+;chr16:3409361:+	distal	FALSE
KANSL2	4.79096026492152	2	0.0911289144671211	0.460908758220403	0.0752577319587629	0.0882917466410749	0.054989816700611	0.11219512195122	0.0731707317073171	0.155688622754491	0.0728464317668163	0.113684825471009	-0.040838393704193	chr12:48653429:-_vs_chr12:48653281:-	-0.0595651554154333	chr12:48653281:-;chr12:48653367:-;chr12:48653429:-	proximal	FALSE
ZNF142	6.46198743805598	3	0.0911737405992248	0.460908758220403	0.320441988950276	0.282051282051282	0.305220883534137	0.292929292929293	0.269444444444444	0.284789644012945	0.302571384845232	0.282387793795561	0.0201835910496708	chr2:218638148:-_vs_chr2:218637916:-	0.277258699404028	chr2:218633348:-;chr2:218636192:-;chr2:218637916:-;chr2:218638148:-	distal	FALSE
LARP1	2.85347928484572	1	0.0911764227597873	0.460908758220403	0.12	0.153846153846154	0.0625	0.363636363636364	0.153846153846154	0.285714285714286	0.112115384615385	0.267732267732268	-0.155616883116883	chr5:154814883:+_vs_chr5:154817605:+	-0.304093567251462	chr5:154814883:+;chr5:154817605:+	proximal	FALSE
ARHGAP5	21.4265878213664	14	0.0911896817352593	0.460908758220403	0.283794899917741	0.256470588235294	0.228760226557583	0.233637284701115	0.248283752860412	0.263305322128852	0.256341904903539	0.248408786563459	0.00793311834008006	chr14:32156014:+_vs_chr14:32158132:+	0.0256846422764366	chr14:32091669:+;chr14:32094059:+;chr14:32094236:+;chr14:32094385:+;chr14:32156014:+;chr14:32156367:+;chr14:32156430:+;chr14:32156773:+;chr14:32157061:+;chr14:32157217:+;chr14:32157463:+;chr14:32158008:+;chr14:32158132:+;chr14:32158232:+;chr14:32159722:+	distal	FALSE
NFIA	10.8968054968317	6	0.0916186252589116	0.462536392359081	0.492857142857143	0.619047619047619	0.467532467532468	0.47926267281106	0.674107142857143	0.735930735930736	0.526479076479077	0.62976685053298	-0.103287774053903	chr1:61218574:+_vs_chr1:61458020:+	-0.23224043715847	chr1:61079247:+;chr1:61201539:+;chr1:61218574:+;chr1:61281263:+;chr1:61309509:+;chr1:61455857:+;chr1:61456480:+;chr1:61458020:+	proximal	FALSE
NAPG	6.45069287894876	3	0.091627469541287	0.462536392359081	0.967761557177615	0.962376237623762	0.940476190476191	0.939024390243902	0.894736842105263	0.949640287769784	0.956871328425856	0.927800506706317	0.0290708217195396	chr18:10551865:+_vs_chr18:10552764:+	0.0783579988991192	chr18:10550801:+;chr18:10551865:+;chr18:10552709:+;chr18:10552764:+	distal	FALSE
GABPA	9.46118122203552	5	0.0920238357271605	0.464243984403876	0.747899159663866	0.791818181818182	0.731216931216931	0.795698924731183	0.660130718954248	0.653631284916201	0.75697809089966	0.703153642867211	0.0538244480324488	chr21:25770053:+_vs_chr21:25772460:+	0.107171238572156	chr21:25769568:+;chr21:25769980:+;chr21:25770053:+;chr21:25770385:+;chr21:25771009:+;chr21:25772460:+	distal	FALSE
METTL5	2.83511586741088	1	0.0922241490694629	0.4648039879321	0.863636363636364	0.862068965517241	0.906666666666667	0.842105263157895	0.985507246376812	0.951219512195122	0.877457331940091	0.926277340576609	-0.0488200086365188	chr2:169812068:-_vs_chr2:169811757:-	-0.144264879779267	chr2:169811757:-;chr2:169812068:-	proximal	FALSE
NASP	9.45444038709684	5	0.0922542190285429	0.4648039879321	0.803418803418803	0.806896551724138	0.783255813953488	0.807655502392345	0.766795366795367	0.785029239766082	0.797857056365477	0.786493369651264	0.0113636867142122	chr1:45618247:+_vs_chr1:45618891:+	0.154082293111419	chr1:45608306:+;chr1:45609537:+;chr1:45615364:+;chr1:45615394:+;chr1:45618247:+;chr1:45618891:+	distal	FALSE
MCL1	4.76428394523828	2	0.0923525488691081	0.4648039879321	0.982174688057041	0.986817325800377	0.972832369942197	0.982642777155655	0.958660014255167	0.959157351676698	0.980608127933205	0.96682004769584	0.0137880802373644	chr1:150575962:-_vs_chr1:150574558:-	0.063717478624355	chr1:150574558:-;chr1:150575962:-;chr1:150576064:-	distal	FALSE
SVBP	2.83262091523557	1	0.0923675050477005	0.4648039879321	0.529411764705882	0.786585365853659	0.800925925925926	0.588235294117647	0.943181818181818	0.870588235294118	0.705641018828489	0.800668449197861	-0.095027430369372	chr1:42812097:-_vs_chr1:42807056:-	-0.306088032799567	chr1:42807056:-;chr1:42812097:-	proximal	FALSE
CGRRF1	2.8274873394746	1	0.0926632344279932	0.465732344051811	0.428571428571429	0.318181818181818	0.333333333333333	0.53125	0.405797101449275	0.513157894736842	0.36002886002886	0.483401665395372	-0.123372805366512	chr14:54538613:+_vs_chr14:54539292:+	-0.220913933277264	chr14:54538613:+;chr14:54539292:+	proximal	FALSE
KAT6B	17.5483904018192	11	0.0926685555052409	0.465732344051811	0.642686261107314	0.601257532093267	0.563248139760595	0.560164754339512	0.557213930348259	0.575036075036075	0.602397310987059	0.564138253241282	0.0382590577457769	chr10:74960578:+_vs_chr10:75032287:+	0.0638915744619902	chr10:74847321:+;chr10:74960025:+;chr10:74960578:+;chr10:74970766:+;chr10:74972543:+;chr10:74976330:+;chr10:75022173:+;chr10:75024982:+;chr10:75025186:+;chr10:75028994:+;chr10:75032287:+;chr10:75032624:+	distal	FALSE
TOMM20	6.42318193137908	3	0.0927417495469766	0.465807241125009	0.997560975609756	0.997338886960546	0.99549168779938	0.996638655462185	0.988573680063042	0.992951907131012	0.996797183456561	0.992721414218746	0.00407576923781461	chr1:235111597:-_vs_chr1:235109341:-	0.0126817586002208	chr1:235109341:-;chr1:235109495:-;chr1:235111597:-;chr1:235111829:-	distal	FALSE
DAG1	6.41752858017207	3	0.0929723357022785	0.466034224536223	0.974702380952381	0.979460093896714	0.906555090655509	0.944632768361582	0.921490352628077	0.930131004366812	0.953572521834868	0.932084708452157	0.0214878133827108	chr3:49534527:+_vs_chr3:49535615:+	0.079791202018084	chr3:49533671:+;chr3:49534500:+;chr3:49534527:+;chr3:49535615:+	distal	FALSE
BPNT1	6.41727090080542	3	0.0929828589212834	0.466034224536223	0.547619047619048	0.444444444444444	0.411111111111111	0.375	0.352564102564103	0.393939393939394	0.467724867724868	0.373834498834499	0.0938903688903689	chr1:220058529:-_vs_chr1:220057728:-	0.320099255583127	chr1:220057482:-;chr1:220057549:-;chr1:220057728:-;chr1:220058529:-	distal	FALSE
MATR3	20.0889433734119	13	0.0930145553287665	0.466034224536223	0.67465059212632	0.675281920251579	0.632815360208274	0.668367729831145	0.623083461375004	0.654810621766328	0.660915957528724	0.648753937657492	0.0121620198712319	chr5:139329774:+_vs_chr5:139331362:+	0.081370088412687	chr5:139319032:+;chr5:139322505:+;chr5:139322957:+;chr5:139325489:+;chr5:139326140:+;chr5:139329429:+;chr5:139329491:+;chr5:139329774:+;chr5:139330240:+;chr5:139330411:+;chr5:139330560:+;chr5:139330662:+;chr5:139331362:+;chr5:139331671:+	distal	FALSE
ZFR2	4.7498767529961	2	0.0930202212658335	0.466034224536223	0.653846153846154	0.454545454545455	0.463235294117647	0.571428571428571	0.342857142857143	0.318181818181818	0.523875634169752	0.410822510822511	0.113053123347241	chr19:3851805:-_vs_chr19:3804024:-	0.343396892655367	chr19:3804024:-;chr19:3804871:-;chr19:3851805:-	distal	FALSE
LOC102546294	4.74543287382448	2	0.0932271363690455	0.466778224765064	0.571428571428571	0.555555555555556	1	0.357142857142857	0.7	0.6875	0.708994708994709	0.581547619047619	0.12744708994709	chr5:148305082:-_vs_chr5:148268310:-	0.454954954954955	chr5:148268310:-;chr5:148305082:-;chr5:148329395:-	distal	FALSE
PDE9A	4.74002768534137	2	0.0934794322641053	0.467714880427982	0.954545454545454	0.932432432432432	0.972727272727273	0.840909090909091	0.876543209876543	0.9	0.953235053235053	0.872484100261878	0.0807509529731752	chr21:42701193:+_vs_chr21:42775509:+	0.149859943977591	chr21:42701193:+;chr21:42740470:+;chr21:42775509:+	distal	FALSE
AKAP13	12.2189732514726	7	0.0935838949880889	0.467714880427982	0.322848405417213	0.287644787644788	0.266178266178266	0.250300120048019	0.240549828178694	0.243172268907563	0.292223819746756	0.244674072378092	0.0475497473686634	chr15:85684873:+_vs_chr15:85743804:+	0.143905590590525	chr15:85579190:+;chr15:85684873:+;chr15:85693308:+;chr15:85727433:+;chr15:85743804:+;chr15:85745385:+;chr15:85746171:+;chr15:85749355:+	distal	FALSE
PASK	4.73675285469562	2	0.0936326223024995	0.467714880427982	0.655677655677656	0.692429022082019	0.71969696969697	0.679245283018868	0.605042016806723	0.641025641025641	0.689267882485548	0.641770980283744	0.0474969022018042	chr2:241106295:-_vs_chr2:241106099:-	0.168010275716291	chr2:241106099:-;chr2:241106295:-;chr2:241113644:-	distal	FALSE
ARPP21	14.9025303742001	9	0.093648330457361	0.467714880427982	0.825554705432288	0.757467917610267	0.736770691994573	0.694214876033058	0.67860422405877	0.591904445919045	0.773264438345709	0.654907848670291	0.118356589675418	chr3:35687840:+_vs_chr3:35794480:+	0.372090474292547	chr3:35642077:+;chr3:35643369:+;chr3:35667983:+;chr3:35682883:+;chr3:35685887:+;chr3:35687840:+;chr3:35707004:+;chr3:35718139:+;chr3:35764012:+;chr3:35794113:+;chr3:35794345:+;chr3:35794480:+	distal	FALSE
SLC35E1	6.39947867803414	3	0.0937122396271214	0.467741728207575	0.395833333333333	0.354609929078014	0.462585034013605	0.368421052631579	0.181159420289855	0.346153846153846	0.404342765474984	0.298578106358427	0.105764659116558	chr19:16552338:-_vs_chr19:16549837:-	0.250600961538462	chr19:16549837:-;chr19:16549959:-;chr19:16550858:-;chr19:16552338:-	distal	FALSE
PRKRA	4.73303238818517	2	0.0938069629271197	0.467842885487714	0.868932038834951	0.844393592677345	0.812865497076023	0.826291079812207	0.797872340425532	0.778409090909091	0.84206370952944	0.80085750371561	0.0412062058138303	chr2:178431771:-_vs_chr2:178431418:-	0.096204439277487	chr2:178431418:-;chr2:178431544:-;chr2:178431771:-	distal	FALSE
PCDHB15	6.39614288271116	3	0.0938495989784514	0.467842885487714	0.648148148148148	0.606060606060606	0.571428571428571	0.333333333333333	0.230769230769231	0.777777777777778	0.608545775212442	0.447293447293447	0.161252327918995	chr5:141248183:+_vs_chr5:141249365:+	0.373015873015873	chr5:141248183:+;chr5:141248234:+;chr5:141248907:+;chr5:141249365:+	distal	FALSE
FBXO31	7.93669375870559	4	0.0939249035483792	0.467926374223876	0.759514435695538	0.763795986622074	0.754618937644342	0.756329113924051	0.74746192893401	0.753491620111732	0.759309786653985	0.752427554323264	0.00688223233072027	chr16:87329336:-_vs_chr16:87326991:-	0.0407482088463683	chr16:87326991:-;chr16:87329336:-;chr16:87329446:-;chr16:87344626:-;chr16:87355548:-	distal	FALSE
TAF10	2.80231343772999	1	0.0941284017350452	0.468467828964192	1	0.875	0.7	1	0.285714285714286	0.6	0.858333333333333	0.628571428571429	0.229761904761905	chr11:6610842:-_vs_chr11:6606296:-	0.566666666666667	chr11:6606296:-;chr11:6610842:-	distal	FALSE
MAATS1	9.39952805014036	5	0.0941508363554614	0.468467828964192	0.512727272727273	0.615384615384615	0.482352941176471	0.476923076923077	0.547826086956522	0.542857142857143	0.536821609762786	0.522535435578914	0.0142861741838725	chr3:119765235:+_vs_chr3:119765783:+	-0.185202135774218	chr3:119765235:+;chr3:119765783:+;chr3:119765914:+;chr3:119766035:+;chr3:119766844:+;chr3:119767102:+	proximal	FALSE
WDHD1	10.8131836516295	6	0.0943246846908459	0.46856860804588	0.368852459016393	0.370056497175141	0.326241134751773	0.313405797101449	0.235690235690236	0.33786231884058	0.355050030314436	0.295652783877422	0.0593972464370143	chr14:54941172:-_vs_chr14:54939515:-	0.218386012784557	chr14:54938952:-;chr14:54939515:-;chr14:54939953:-;chr14:54940891:-;chr14:54941172:-;chr14:54944435:-;chr14:54955624:-	distal	FALSE
YPEL1	6.38410628060979	3	0.0943468448025163	0.46856860804588	0.983498349834984	0.97991967871486	0.927710843373494	0.907407407407407	0.865384615384615	0.919831223628692	0.963709623974446	0.897541082140238	0.0661685418342074	chr22:21724892:-_vs_chr22:21697544:-	0.121195810625939	chr22:21697544:-;chr22:21700650:-;chr22:21720809:-;chr22:21724892:-	distal	FALSE
LOC105371998	9.3887780575667	5	0.0945263011423004	0.46856860804588	0.648837209302326	0.7	0.469565217391304	0.643243243243243	0.612121212121212	0.539130434782609	0.60613414223121	0.598164963382355	0.00796917884885529	chr18:12444011:+_vs_chr18:12445921:+	0.203962407924816	chr18:12437165:+;chr18:12437395:+;chr18:12439223:+;chr18:12444011:+;chr18:12445921:+;chr18:12447795:+	distal	FALSE
NBPF26	4.71661294309294	2	0.0945802620077646	0.46856860804588	0.75	0.8	0.833333333333333	0.5	0.666666666666667	0.583333333333333	0.794444444444444	0.583333333333333	0.211111111111111	chr1:120832923:+_vs_chr1:120842110:+	0.496296296296296	chr1:120832923:+;chr1:120839680:+;chr1:120842110:+	distal	FALSE
ZNF446	4.71609789574404	2	0.0946046218008443	0.46856860804588	0.037037037037037	0.0236220472440945	0.0212765957446809	0.0526315789473684	0.0540540540540541	0.0428571428571429	0.0273118933419375	0.0498475919528551	-0.0225356986109177	chr19:58481228:+_vs_chr19:58483993:+	-0.0464648680266141	chr19:58481228:+;chr19:58483202:+;chr19:58483993:+	proximal	FALSE
TUBA8	2.7941992599637	1	0.0946060165771094	0.46856860804588	0.115384615384615	0.25	0.15	0	0.111111111111111	0.0416666666666667	0.171794871794872	0.0509259259259259	0.120868945868946	chr22:18131154:+_vs_chr22:18131732:+	0.219435736677116	chr22:18131154:+;chr22:18131732:+	distal	FALSE
