gene_id	lr	df	pvalue	adj_pvalue	CP209	CP334	CP336	GZ209	GZ334	GZ336	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PEX19:chr1:160276809:160279558:u1	3.96919247539154	2	0.137436094429943	0.597043375675876	0.67314576607315	0.67723435640334	0.688632346442775	0.601239044435103	0.636669506893011	0.630314272865643	0.679670822973088	0.622740941397919	0.0569298815751695	chr1:160278204:-_vs_chr1:160276874:-	0.091509361147643	chr1:160276874:-;chr1:160278204:-;chr1:160278480:-	distal	FALSE
MTARC2:chr1:220783919:220784815:u2	2.20452618214847	1	0.137606168781811	0.597043375675876	0.883720930232558	0.729166666666667	0.885714285714286	0.658536585365854	0.771653543307087	0.761904761904762	0.832867294204503	0.730698296859234	0.102168997345269	chr1:220784247:+_vs_chr1:220784815:+	0.148962148962149	chr1:220784247:+;chr1:220784815:+	distal	FALSE
CD302:chr2:159768628:159771850:u1	2.20427796858348	1	0.137628320649284	0.597043375675876	0.2	0.166666666666667	0	0.5	0.222222222222222	0.4	0.122222222222222	0.374074074074074	-0.251851851851852	chr2:159768851:-_vs_chr2:159768628:-	-0.447619047619048	chr2:159768628:-;chr2:159768851:-	proximal	FALSE
AFG1L:chr6:108522426:108526001:u1	5.51637116123598	3	0.137662713008678	0.597043375675876	0.872442839951865	0.960168471720818	0.83604091456077	0.706706049666338	0.848977135980746	0.415312876052948	0.889550742077818	0.656998687233344	0.232552054844474	chr6:108522462:+_vs_chr6:108525545:+	0.41304347826087	chr6:108522462:+;chr6:108525545:+;chr6:108525651:+;chr6:108525786:+	distal	FALSE
SAMD14:chr17:50110040:50112892:u1	2.20128394885887	1	0.137895837634166	0.597184914939146	0.972624798711755	0.960720130932897	0.944954128440367	0.956989247311828	0.905405405405405	0.947368421052632	0.959433019361673	0.936587691256622	0.0228453281050514	chr17:50112671:-_vs_chr17:50111309:-	0.0625203653870796	chr17:50111309:-;chr17:50112671:-	distal	FALSE
CCNJ:chr10:96058242:96060868:u1	3.96104343056413	2	0.137997223266852	0.597184914939146	0.97538124897313	0.981797150459413	0.944248973779006	0.99095894471617	0.976878612716763	0.979209240769934	0.967142457737183	0.982348932734289	-0.0152064749971061	chr10:96060748:+_vs_chr10:96060870:+	0.0612617144196631	chr10:96058794:+;chr10:96060748:+;chr10:96060870:+	distal	FALSE
HPS4:chr22:26450883:26453232:u1	3.96054924626333	2	0.138031325510523	0.597184914939146	0.0446382667561231	0.0344180710376583	0.0450579749840226	0.0489065166550787	0.0328770803977867	0.0317196570095687	0.0413714375926014	0.0378344180208114	0.00353701957178997	chr22:26452099:-_vs_chr22:26450882:-	0.0139860963827029	chr22:26450882:-;chr22:26451480:-;chr22:26452099:-	distal	FALSE
FKTN:chr9:105635087:105641118:u1	3.95648393869013	2	0.138312180751025	0.597184914939146	0.822227608322768	0.760237216297512	0.378117309269893	0.597531275635767	0.495756294566795	0.444705622515303	0.653527377963391	0.512664397572621	0.14086298039077	chr9:105636242:+_vs_chr9:105640051:+	0.381818181818182	chr9:105636242:+;chr9:105640051:+;chr9:105640580:+;chr9:105641118:+	distal	FALSE
SNRNP200:chr2:96274338:96275011:u1	3.95629548083161	2	0.138325214373783	0.597184914939146	0.189383124607964	0.173649497784203	0.216642814178748	0.16518759018759	0.160190381178036	0.148971581095933	0.193225145523639	0.158116517487186	0.0351086280364521	chr2:96274734:-_vs_chr2:96274338:-	0.0621097528801338	chr2:96274338:-;chr2:96274684:-;chr2:96274734:-	distal	FALSE
TMEM192:chr4:165070608:165079657:u1	9.68841720600994	6	0.138401644859234	0.597184914939146	0.0880822420756333	0.0867083558809955	0.157757452524576	0.103458573002081	0.123104174584055	0.146997175872064	0.110849350160402	0.124519974486067	-0.0136706243256648	chr4:165078779:-_vs_chr4:165078423:-	-0.247815842698972	chr4:165070608:-;chr4:165074421:-;chr4:165074942:-;chr4:165076790:-;chr4:165077119:-;chr4:165078423:-;chr4:165078779:-	proximal	FALSE
KIAA0825:chr5:94519216:94520242:u1	2.1955868240301	1	0.138406489756411	0.597184914939146	0.940298507462687	0.954545454545455	0.958333333333333	0.828571428571429	0.923076923076923	0.935483870967742	0.951059098447158	0.895710740872031	0.055348357575127	chr5:94519537:-_vs_chr5:94519215:-	0.118869136860141	chr5:94519215:-;chr5:94519537:-	distal	FALSE
TLE4:chr9:79725145:79726881:u1	3.95353792196875	2	0.138516065875038	0.597184914939146	0.875300935055545	0.874564420332781	0.851588109678331	0.875608171869064	0.841694743157798	0.803523302438704	0.867151155022219	0.840275405821855	0.0268757492003637	chr9:79725499:+_vs_chr9:79726740:+	0.0795600186690176	chr9:79725499:+;chr9:79726740:+;chr9:79726882:+	distal	FALSE
NUP98:chr11:3675010:3676158:u2	3.95308182473491	2	0.138547657874401	0.597184914939146	0.786610066707095	0.621490196078431	0.720213903743316	0.694236783320923	0.555998147290412	0.677546933667084	0.709438055509614	0.642593954759473	0.0668441007501409	chr11:3675869:-_vs_chr11:3675085:-	0.134878048780488	chr11:3675019:-;chr11:3675085:-;chr11:3675869:-	distal	FALSE
NSUN2:chr5:6599239:6599925:u1	2.18623884241242	1	0.139248981575241	0.599797867358927	0.970496894409938	0.968531468531469	0.973029045643154	0.962809917355372	0.958762886597938	0.946954813359528	0.97068580286152	0.956175872437613	0.0145099304239071	chr5:6599373:-_vs_chr5:6599239:-	0.0301707081716384	chr5:6599239:-;chr5:6599373:-	distal	FALSE
FAM210B:chr20:56366288:56368662:u1	2.18280176265125	1	0.139560195638027	0.600556604555632	0.112781954887218	0.072	0.0967741935483871	0.0187793427230047	0.0895833333333333	0.0625	0.093852049478535	0.0569542253521127	0.0368978241264224	chr20:56368357:+_vs_chr20:56368658:+	0.0578999806217104	chr20:56368357:+;chr20:56368658:+	distal	FALSE
CBR4:chr4:168987591:168990149:u1	5.48371982150184	3	0.139615601376238	0.600556604555632	0.954532625874915	0.94397342192691	0.850243506493507	0.918518460477653	0.802388615329853	0.81172562048075	0.916249851431777	0.844210898762752	0.0720389526690253	chr4:168989998:-_vs_chr4:168987590:-	0.173594936708861	chr4:168987590:-;chr4:168989120:-;chr4:168989235:-;chr4:168989998:-	distal	FALSE
RAB23:chr6:57186994:57190460:u1	5.48126254644285	3	0.139763629758095	0.600783537324163	0.476093393524586	0.403765325853679	0.417148283814951	0.463737341883037	0.428507295173962	0.445655433890728	0.432335667731072	0.445966690315909	-0.0136310225848371	chr6:57189827:-_vs_chr6:57188942:-	-0.024488214664383	chr6:57186992:-;chr6:57188783:-;chr6:57188942:-;chr6:57189827:-	proximal	FALSE
RPL38:chr17:74209830:74210655:u1	2.17661415050975	1	0.14012242932928	0.601828214419377	0.2	0.03125	0.142857142857143	0	0.0434782608695652	0.0263157894736842	0.124702380952381	0.0232646834477498	0.101437697504631	chr17:74209880:+_vs_chr17:74210653:+	0.14257481648786	chr17:74209880:+;chr17:74210653:+	distal	FALSE
AGAP1:chr2:236124123:236131793:u2	6.91961757832371	4	0.140197533615932	0.601828214419377	0.212115326922773	0.176258518769532	0.232247972929835	0.24490245437382	0.0790748898678414	0.198734892126963	0.206873939540713	0.174237412122875	0.0326365274178387	chr2:236124983:+_vs_chr2:236125250:+	-0.280187074829932	chr2:236124983:+;chr2:236125250:+;chr2:236125499:+;chr2:236126554:+;chr2:236131793:+	proximal	FALSE
ARHGAP11A-SCG5:chr15:32696610:32697098:u1	3.92344763902838	2	0.140615815590301	0.602766119801587	0.858159031247354	0.829550412798905	0.821821998567827	0.749009807619766	0.771436747542056	0.833532014396736	0.836510480871362	0.784659523186186	0.0518509576851761	chr15:32696892:+_vs_chr15:32697092:+	0.0813946550517734	chr15:32696851:+;chr15:32696892:+;chr15:32697092:+	distal	FALSE
RPL37:chr5:40825263:40832503:u1	5.46621093666545	3	0.140673603277722	0.602766119801587	0.962526506227511	0.937403008419175	0.942019335552823	0.981222767039443	0.919205036330016	0.909662344824869	0.947316283399836	0.936696716064776	0.0106195673350601	chr5:40831324:-_vs_chr5:40825305:-	0.0553724053724054	chr5:40825262:-;chr5:40825305:-;chr5:40826348:-;chr5:40831324:-	distal	FALSE
MRE11:chr11:94415571:94420124:u1	6.9103420086617	4	0.140702779630183	0.602766119801587	0.234016934669463	0.150457710344376	0.17097612132029	0.233755762528896	0.0894366644774475	0.115679328827779	0.18515025544471	0.146290585278041	0.038859670166669	chr11:94419729:-_vs_chr11:94415570:-	0.134033664082272	chr11:94415570:-;chr11:94418213:-;chr11:94419647:-;chr11:94419729:-;chr11:94419861:-	distal	FALSE
CPSF6:chr12:69269512:69274358:u2	12.2365295360505	8	0.140958421299977	0.603451327031675	0.295174667533822	0.312452932171242	0.210171778012908	0.297801963294921	0.189620187936171	0.157018481208104	0.272599792572658	0.214813544146399	0.057786248426259	chr12:69269951:+_vs_chr12:69274358:+	0.151275526637892	chr12:69269672:+;chr12:69269951:+;chr12:69270121:+;chr12:69271138:+;chr12:69271232:+;chr12:69271531:+;chr12:69271892:+;chr12:69272845:+;chr12:69274206:+;chr12:69274358:+	distal	FALSE
PEX2:chr8:76980258:76983260:u1	5.45755648152362	3	0.141199364131743	0.603451977437116	0.44328000086078	0.400507942761464	0.440071257585036	0.466719590268886	0.43005936445117	0.44760044733302	0.427953067069093	0.448126467351025	-0.0201734002819322	chr8:76982919:-_vs_chr8:76982061:-	-0.0856820568268061	chr8:76981508:-;chr8:76982061:-;chr8:76982919:-;chr8:76983070:-	proximal	FALSE
SRRD:chr22:26491673:26494658:u1	2.16363618040577	1	0.141309945961319	0.603451977437116	0.551724137931034	0.444444444444444	0.636363636363636	0.428571428571429	0.421052631578947	0.333333333333333	0.544177406246372	0.394319131161236	0.149858275085135	chr22:26494620:+_vs_chr22:26494655:+	0.329313543599258	chr22:26494620:+;chr22:26494655:+	distal	FALSE
CDK11A:chr1:1702379:1702906:u1	2.16261273964506	1	0.141404073244826	0.603451977437116	0.623529411764706	0.627272727272727	0.576923076923077	0.458333333333333	0.585714285714286	0.483870967741935	0.609241738653503	0.509306195596518	0.0999355430569853	chr1:1702730:-_vs_chr1:1702383:-	0.172161172161172	chr1:1702383:-;chr1:1702730:-	distal	FALSE
NDUFAF6:chr8:95057938:95058716:u1	2.16163691547263	1	0.141493886787223	0.603451977437116	0.737373737373737	0.641666666666667	0.635294117647059	0.64	0.575221238938053	0.584415584415584	0.671444840562488	0.599878941117879	0.0715658994446084	chr8:95057952:+_vs_chr8:95058710:+	0.170012239902081	chr8:95057952:+;chr8:95058710:+	distal	FALSE
TLK1:chr2:170990823:170993779:u1	3.90972344426632	2	0.141584053281465	0.603451977437116	0.896313444877056	0.873881932021467	0.85994727426796	0.866526271295185	0.808897166335841	0.811759399415929	0.876714217055494	0.829060945682318	0.047653271373176	chr2:170992165:-_vs_chr2:170991887:-	0.158352402745995	chr2:170991887:-;chr2:170992058:-;chr2:170992165:-;chr2:170993564:-	distal	FALSE
PASK:chr2:241106099:241106565:u2	2.1585613739062	1	0.141777375234213	0.603451977437116	0.321033210332103	0.402555910543131	0.476683937823834	0.411764705882353	0.266862170087977	0.308900523560209	0.400091019566356	0.329175799843513	0.0709152197228432	chr2:241106295:-_vs_chr2:241106099:-	0.179392551632299	chr2:241106099:-;chr2:241106295:-	distal	FALSE
CCNG1:chr5:163443674:163445016:u2	2.15820404899023	1	0.141810353080546	0.603451977437116	0.988212180746562	0.994987468671679	0.992574257425743	0.968503937007874	0.98207171314741	0.989660265878877	0.991924635614661	0.980078638678054	0.0118459969366074	chr5:163444608:+_vs_chr5:163445016:+	0.0191191951929218	chr5:163444608:+;chr5:163445016:+	distal	FALSE
SLC8A1:chr2:40094524:40115252:u1	3.90357062063379	2	0.142020294821228	0.603451977437116	0.810262849489369	0.873380210949272	0.868877691547447	0.894571024154148	0.92495175658886	0.815586807299514	0.850840250662029	0.878369862680841	-0.0275296120188117	chr2:40112252:-_vs_chr2:40112146:-	-0.362761276127613	chr2:40112146:-;chr2:40112252:-;chr2:40114137:-	proximal	FALSE
FSIP1:chr15:39600031:39600879:u1	2.15535768878908	1	0.142073354439239	0.603451977437116	0.834984270045064	0.71110662358643	0.807058531129614	0.810177705977383	0.733325640433879	0.777770597738288	0.784383141587036	0.773757981383183	0.0106251602038525	chr15:39600222:-_vs_chr15:39600034:-	0.239833348428584	chr15:39600034:-;chr15:39600222:-;chr15:39600653:-	distal	FALSE
FUT9:chr6:96204236:96215612:u1	9.60930851023204	6	0.142098562980924	0.603451977437116	0.270171827735678	0.295836841612873	0.166529676703687	0.216874962165613	0.17562113253946	0.196326308812201	0.24417944868408	0.196274134505758	0.0479053141783218	chr6:96207470:+_vs_chr6:96215612:+	0.196416721964167	chr6:96204923:+;chr6:96205035:+;chr6:96205061:+;chr6:96205394:+;chr6:96205544:+;chr6:96207470:+;chr6:96215612:+	distal	FALSE
SPATA6:chr1:48295372:48298712:u1	3.90230345433139	2	0.14211030499861	0.603451977437116	0.737305348679756	0.673832092078538	0.333333333333333	0.546113578942154	0.494140930159888	0.587984008769385	0.581490258030542	0.542746172623809	0.0387440854067337	chr1:48297481:-_vs_chr1:48296229:-	0.289190267251695	chr1:48296004:-;chr1:48296229:-;chr1:48297481:-	distal	FALSE
AQP11:chr11:77609378:77610356:u1	2.15473408519787	1	0.14213104810689	0.603451977437116	0.444444444444444	0.176470588235294	0.111111111111111	0	0.0833333333333333	0	0.24400871459695	0.0277777777777778	0.216230936819172	chr11:77609649:+_vs_chr11:77609719:+	0.275757575757576	chr11:77609649:+;chr11:77609719:+	distal	FALSE
SPATA6L:chr9:4598316:4600809:u2	3.90100485972894	2	0.142202606798534	0.603451977437116	0.722027290448343	0.825272331154684	0.671346026333239	0.65073140367258	0.47755991285403	0.694389978213508	0.739548549312089	0.607560431580039	0.131988117732049	chr9:4600614:-_vs_chr9:4599340:-	0.280487804878049	chr9:4598319:-;chr9:4599340:-;chr9:4600614:-	distal	FALSE
RFTN2:chr2:197568225:197572007:u1	3.8996406649494	2	0.142299635913341	0.60345763555449	0.0507762448225513	0.0512547907807004	0.0481723348316513	0.0803167337998246	0.0632405436897629	0.0555385821123524	0.0500677901449676	0.06636528653398	-0.0162974963890123	chr2:197570945:-_vs_chr2:197570803:-	0.0516791734529721	chr2:197568224:-;chr2:197570803:-;chr2:197570945:-	distal	FALSE
SLC30A1:chr1:211571568:211575387:u1	3.89654544333462	2	0.142520030866585	0.603674544449243	0.645137481910275	0.629741272810702	0.663064801415018	0.56219719373309	0.543980428640342	0.485787365799482	0.645981185378665	0.530654996057638	0.115326189321027	chr1:211575039:-_vs_chr1:211571632:-	0.207237772123268	chr1:211571584:-;chr1:211571632:-;chr1:211575039:-	distal	FALSE
TIMM17A:chr1:201969555:201970664:u1	3.89623373476934	2	0.142542244954793	0.603674544449243	0.569973038172272	0.571162021728862	0.555801344610714	0.550635208711434	0.544384078057434	0.546134989377349	0.565645468170616	0.547051425382072	0.0185940427885433	chr1:201969936:+_vs_chr1:201970346:+	0.0427176167529906	chr1:201969936:+;chr1:201970346:+;chr1:201970661:+	distal	FALSE
RGP1:chr9:35752875:35758577:u1	3.8911581207102	2	0.142904449073732	0.604802319368426	0.897959750945075	0.856146521923707	0.828714092223098	0.765997844716991	0.827522441861826	0.763413704374345	0.860940121697293	0.785644663651054	0.0752954580462393	chr9:35755223:+_vs_chr9:35757937:+	0.142596073517126	chr9:35755223:+;chr9:35757937:+;chr9:35758221:+	distal	FALSE
PKP4:chr2:158680678:158682888:u2	5.41610643119066	3	0.143743379690904	0.607741519864994	0.483057670429684	0.500282805429864	0.447227997227997	0.410751748251748	0.462263099219621	0.433178603006189	0.476856157695849	0.435397816825853	0.0414583408699957	chr2:158681052:+_vs_chr2:158681832:+	0.0811890838206628	chr2:158681052:+;chr2:158681429:+;chr2:158681503:+;chr2:158681832:+	distal	FALSE
CLK1:chr2:200853009:200853305:u1	2.13659900437779	1	0.143820425663521	0.607741519864994	0.0543056633048875	0.0546906187624751	0.063169164882227	0.0431100846805235	0.0396215257244234	0.0480225988700565	0.0573884823165298	0.0435847364250011	0.0138037458915287	chr2:200853081:-_vs_chr2:200853009:-	0.0258211959848629	chr2:200853009:-;chr2:200853081:-	distal	FALSE
WIPF3:chr7:29914517:29917066:u1	2.13587799185086	1	0.143888057272191	0.607741519864994	0.957446808510638	1	1	0.972222222222222	0.926315789473684	0.938775510204082	0.985815602836879	0.945771173966663	0.0400444288702168	chr7:29914683:+_vs_chr7:29917061:+	0.0826182618261826	chr7:29914683:+;chr7:29917061:+	distal	FALSE
SEC23A:chr14:39031919:39033238:u1	2.13283406507253	1	0.144173975221682	0.608541558064209	0.976825842696629	0.97556270096463	0.974474474474474	0.968781470292044	0.958473625140292	0.9652466367713	0.975621006045245	0.964167244067879	0.0114537619773658	chr14:39032108:-_vs_chr14:39031870:-	0.0230403260555892	chr14:39031870:-;chr14:39032108:-	distal	FALSE
TIMP2:chr17:78852977:78855666:u1	2.13036490872446	1	0.144406374608104	0.608857131882988	0.931034482758621	0.895833333333333	0.917431192660551	0.878787878787879	0.868852459016393	0.87037037037037	0.914766336250835	0.872670236058214	0.0420961001926207	chr17:78853234:-_vs_chr17:78852982:-	0.0953453631470372	chr17:78852982:-;chr17:78853234:-	distal	FALSE
RANGAP1:chr22:41244779:41246602:u1	3.869034299958	2	0.144494020923322	0.608857131882988	0.463527455341732	0.465515804040732	0.463747706128858	0.451219669926018	0.457365565424208	0.457077621437655	0.464263655170441	0.455220952262627	0.00904270290781412	chr22:41245611:-_vs_chr22:41244781:-	0.0203940747541447	chr22:41244781:-;chr22:41245611:-;chr22:41246297:-	distal	FALSE
ENOX1:chr13:43213130:43213989:u1	5.4032955015	3	0.144538396198673	0.608857131882988	0.382305645048326	0.377552612588013	0.395019143670916	0.381936122049116	0.372248197934931	0.374682244023587	0.384959133769085	0.376288854669211	0.00867027909987339	chr13:43213539:-_vs_chr13:43213512:-	0.10004741583689	chr13:43213132:-;chr13:43213512:-;chr13:43213539:-;chr13:43213781:-	distal	FALSE
NUS1:chr6:117707016:117710723:u1	8.21613973633066	5	0.144719161510258	0.60921163717202	0.515772769873051	0.520303568421802	0.400797367615549	0.4489472482089	0.332238222767647	0.379621821180263	0.478957901970134	0.38693576405227	0.0920221379178641	chr6:117708588:+_vs_chr6:117710633:+	0.219837471707883	chr6:117708537:+;chr6:117708588:+;chr6:117708952:+;chr6:117709819:+;chr6:117710633:+;chr6:117710715:+	distal	FALSE
LYRM4:chr6:5108419:5109491:u5	2.12532515290792	1	0.14488203192775	0.609247856518366	0.833333333333333	0.888888888888889	0.857142857142857	1	0.684210526315789	0.714285714285714	0.85978835978836	0.799498746867168	0.0602896129211918	chr6:5109072:-_vs_chr6:5108419:-	0.27994227994228	chr6:5108419:-;chr6:5109072:-	distal	FALSE
NUFIP1:chr13:44939249:44941205:u1	3.86212338063365	2	0.144994177822379	0.609247856518366	0.944642857142857	0.894359685621822	0.877056277056277	0.914021164021164	0.690993788819876	0.839371980676329	0.905352939940319	0.814795644505789	0.0905572954345291	chr13:44941015:-_vs_chr13:44939251:-	0.233055323881012	chr13:44939251:-;chr13:44940028:-;chr13:44941015:-	distal	FALSE
ZMYND8:chr20:47209214:47210760:u2	5.39560565272404	3	0.145017607458621	0.609247856518366	0.185735912862255	0.173982575486335	0.169163886361339	0.156450327878899	0.160277909613458	0.169789490599389	0.176294124903309	0.162172576030582	0.0141215488727272	chr20:47210687:-_vs_chr20:47210435:-	0.0447569328882178	chr20:47209217:-;chr20:47209351:-;chr20:47210435:-;chr20:47210687:-	distal	FALSE
MAPK8:chr10:48434896:48439359:u1	13.3957777765318	9	0.145500125942901	0.610496357202273	0.26992179224631	0.282819853870162	0.217706007151886	0.267026617936008	0.205520286778129	0.210136995974861	0.256815884422786	0.227561300229666	0.02925458419312	chr10:48435878:+_vs_chr10:48439352:+	0.063716126075249	chr10:48435306:+;chr10:48435762:+;chr10:48435878:+;chr10:48436412:+;chr10:48436729:+;chr10:48437168:+;chr10:48437219:+;chr10:48437606:+;chr10:48438948:+;chr10:48439352:+	distal	FALSE
PCNX4:chr14:60134222:60148221:u1	6.82298168615671	4	0.145543808099446	0.610496357202273	0.0378732311127163	0.0257661850542797	0.0394953487233008	0.0235836891700637	0.0207875144095202	0.0193856367587817	0.0343782549634323	0.0212522801127886	0.0131259748506437	chr14:60134812:+_vs_chr14:60138457:+	0.0260084366300933	chr14:60134691:+;chr14:60134812:+;chr14:60134929:+;chr14:60138457:+;chr14:60143393:+	distal	FALSE
C12orf65:chr12:123257032:123257960:u1	2.11769832380924	1	0.145605220620396	0.610496357202273	0.865168539325843	0.806451612903226	0.797872340425532	0.743589743589744	0.774509803921569	0.746987951807229	0.8231641642182	0.755029166439514	0.0681349977786865	chr12:123257541:+_vs_chr12:123257932:+	0.131122448979592	chr12:123257541:+;chr12:123257932:+	distal	FALSE
DCLK1:chr13:35845900:35850719:u1	3.85090460285628	2	0.145809791962203	0.610534381434899	0.591889468965881	0.665875652586616	0.8	0.727272727272727	0.703527922797026	0.520437826293308	0.685921707184166	0.650412825454354	0.035508881729812	chr13:35850114:-_vs_chr13:35848716:-	0.388888888888889	chr13:35845900:-;chr13:35848716:-;chr13:35850114:-	distal	FALSE
RNF145:chr5:159157409:159158669:u1	2.11486270577007	1	0.145875135483448	0.610534381434899	0.998855180309101	0.99793956043956	0.999143835616438	0.992150706436421	0.996288047512992	0.995872033023736	0.9986461921217	0.994770262324383	0.00387592979731721	chr5:159157906:-_vs_chr5:159157412:-	0.0067365156381572	chr5:159157412:-;chr5:159157906:-	distal	FALSE
GPAT4:chr8:41621002:41625001:u1	8.19319561079465	5	0.14590474354938	0.610534381434899	0.18890062744734	0.179457447430476	0.182079952333801	0.167877786202455	0.178945517973022	0.171493855677239	0.183479342403872	0.172772386617572	0.0107069557862999	chr8:41621914:+_vs_chr8:41624998:+	0.0265819304152637	chr8:41621295:+;chr8:41621792:+;chr8:41621914:+;chr8:41622830:+;chr8:41622891:+;chr8:41624998:+	distal	FALSE
SHMT2:chr12:57234362:57234935:u1	2.11241839755758	1	0.146108255369985	0.610667143172751	0.216216216216216	0.372549019607843	0.243243243243243	0.1875	0.196172248803828	0.215568862275449	0.277336159689101	0.199747037026426	0.0775891226626752	chr12:57234726:+_vs_chr12:57234935:+	0.148692810457516	chr12:57234726:+;chr12:57234935:+	distal	FALSE
NXPH3:chr17:49579301:49583809:u1	2.11218906532446	1	0.146130148913365	0.610667143172751	0.56989247311828	0.564516129032258	0.571428571428571	0.142857142857143	0.521739130434783	0.466666666666667	0.568612391193036	0.377087646652864	0.191524744540172	chr17:49580358:+_vs_chr17:49583810:+	0.248888888888889	chr17:49580358:+;chr17:49583810:+	distal	FALSE
LOC102723360:chr21:7669397:7671182:u1	5.37602805134475	3	0.146244428167749	0.610739976176043	0.818014705882353	0.754486086349895	0.805927835051547	0.87362781596029	0.852762065504972	0.918524484536082	0.792809542427932	0.881638122000448	-0.0888285795725166	chr21:7670173:-_vs_chr21:7669530:-	-0.128939186668325	chr21:7669397:-;chr21:7669476:-;chr21:7669530:-;chr21:7670173:-	proximal	FALSE
ZNF599:chr19:34758073:34759033:u1	2.10977730002759	1	0.14636061584298	0.610820677369841	0.857142857142857	0.815789473684211	0.682926829268293	0.833333333333333	0.931034482758621	0.846153846153846	0.785286386698453	0.870173887415267	-0.0848875007168133	chr19:34758639:-_vs_chr19:34758078:-	-0.264784946236559	chr19:34758078:-;chr19:34758639:-	proximal	FALSE
KITLG:chr12:88492793:88497181:u2	5.37071446023629	3	0.146579092134333	0.611017924898244	0.866054596940454	0.899633908619788	0.78361507898465	0.925917145215391	0.929351357459672	0.883932290365039	0.849767861514964	0.913066931013367	-0.0632990694984031	chr12:88494478:-_vs_chr12:88492932:-	-0.150273224043716	chr12:88492789:-;chr12:88492932:-;chr12:88494478:-;chr12:88494968:-;chr12:88495867:-	proximal	FALSE
ANAPC5:chr12:121308245:121308479:u1	2.1069189164773	1	0.146634292359115	0.611017924898244	0.0323907455012853	0.0283101045296167	0.0259165613147914	0.0480769230769231	0.0368033648790747	0.0378646803227809	0.0288724704485645	0.0409149894262595	-0.012042518977695	chr12:121308357:-_vs_chr12:121308245:-	-0.0202377428003328	chr12:121308245:-;chr12:121308357:-	proximal	FALSE
INTU:chr4:127716437:127726737:u1	5.36836581380362	3	0.146727246837885	0.611017924898244	0.430032882718305	0.408117964166799	0.348139255702281	0.359689330277566	0.372917166866747	0.340206670903656	0.395430034195795	0.357604389349323	0.0378256448464722	chr4:127716656:+_vs_chr4:127716774:+	0.0905045892932022	chr4:127716619:+;chr4:127716656:+;chr4:127716774:+;chr4:127716976:+	distal	FALSE
TCEAL6:chrX:102138502:102140779:u1	2.10446898959424	1	0.146869320574657	0.611017924898244	0.260869565217391	0.105263157894737	0.179487179487179	0.142857142857143	0.0476190476190476	0.0952380952380952	0.181873300866436	0.0952380952380952	0.0866352056283407	chrX:102140471:-_vs_chrX:102140085:-	0.207105064247921	chrX:102140085:-;chrX:102140471:-	distal	FALSE
PDIA3:chr15:43771219:43773278:u1	5.36304439896776	3	0.14706345062293	0.611017924898244	0.102126841086461	0.0863369711026198	0.0950102798692469	0.0863470773101793	0.0798157228928329	0.0745594119189432	0.0944913640194425	0.0802407373739851	0.0142506266454574	chr15:43771540:+_vs_chr15:43773273:+	0.03125273245545	chr15:43771540:+;chr15:43772460:+;chr15:43772606:+;chr15:43773273:+	distal	FALSE
TIMM23B:chr10:49973065:49974850:u1	2.10219003661098	1	0.147088328400863	0.611017924898244	0.413333333333333	0.241379310344828	0.37037037037037	0.529411764705882	0.338983050847458	0.577464788732394	0.341694338016177	0.481953201428578	-0.140258863412401	chr10:49974695:+_vs_chr10:49974848:+	-0.230590206665425	chr10:49974695:+;chr10:49974848:+	proximal	FALSE
CASP2:chr7:143304940:143307696:u7	5.36216647028641	3	0.14711898760202	0.611017924898244	0.894220168612192	0.87381978438838	0.933415644018757	0.96338746968928	0.884526024925281	0.927105560436802	0.900485199006443	0.925006351683787	-0.0245211526773444	chr7:143307565:+_vs_chr7:143307692:+	0.0687394120577978	chr7:143306150:+;chr7:143307399:+;chr7:143307565:+;chr7:143307692:+	distal	FALSE
STT3B:chr3:31636065:31637616:u1	3.83215664152885	2	0.147183036460582	0.611017924898244	0.977096409895497	0.980282920425683	0.976312324247671	0.970833745455417	0.967311511315347	0.963873006405882	0.977897218189617	0.967339421058882	0.0105577971307351	chr3:31636238:+_vs_chr3:31637611:+	0.0186496343011425	chr3:31636238:+;chr3:31637489:+;chr3:31637611:+	distal	FALSE
IQGAP1:chr15:90500109:90502239:u1	2.09967739136164	1	0.147330221335266	0.611226562986964	0.540540540540541	0.571428571428571	0.485714285714286	0.671641791044776	0.640776699029126	0.568421052631579	0.532561132561133	0.62694651423516	-0.0943853816740279	chr15:90501555:+_vs_chr15:90502239:+	-0.166495140080046	chr15:90501555:+;chr15:90502239:+	proximal	FALSE
CAMK1D:chr10:12825726:12826464:u1	2.09644255003352	1	0.147642301589159	0.612118575819354	0.6875	0.6	0.222222222222222	0.153846153846154	0.3	0.35	0.503240740740741	0.267948717948718	0.235292022792023	chr10:12826154:+_vs_chr10:12826464:+	0.396405919661734	chr10:12826154:+;chr10:12826464:+	distal	FALSE
